@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3-7,9,12,15,20,23,25,29,34,41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A29 numeric
@attribute A34 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.081,-0.875,-0.722,-0.664,-0.583,-0.81,-0.647,-0.837,-0.681,-0.868,-0.949,-0.716,-0.699,-0.734,2
-1.107,-0.875,-0.681,-0.591,-0.484,-0.799,-0.592,-0.774,-0.681,-0.929,-0.993,-0.66,-0.666,-0.705,2
-1.185,-0.864,-0.681,-0.576,-0.486,-0.826,-0.606,-0.795,-0.669,-0.908,-1.106,-0.825,-0.821,-0.787,2
-1.367,-0.994,-0.888,-0.763,-0.664,-1.039,-0.787,-1.009,-0.768,-0.949,-1.041,-0.777,-0.771,-0.921,2
-0.971,-0.695,-0.313,-0.336,-0.238,-0.468,-0.336,-0.547,-0.408,-0.499,-0.856,-0.526,-0.482,-0.552,2
-1.168,-0.685,-0.461,-0.364,-0.26,-0.64,-0.371,-0.783,-0.62,-0.785,-0.913,-0.581,-0.571,-0.603,2
-1.237,-0.807,-0.624,-0.515,-0.405,-0.799,-0.504,-0.887,-0.645,-0.788,-0.922,-0.605,-0.617,-0.679,2
-1.093,-0.94,-0.582,-0.562,-0.442,-0.718,-0.555,-0.736,-0.653,-0.897,-1.063,-0.737,-0.725,-0.743,2
-1.164,-0.849,-0.684,-0.594,-0.536,-0.812,-0.631,-0.829,-0.64,-0.852,-1.037,-0.69,-0.685,-0.74,2
-0.843,-0.529,-0.29,-0.274,-0.246,-0.403,-0.251,-0.507,-0.355,-0.442,-0.807,-0.572,-0.542,-0.55,2
-1.357,-0.953,-0.84,-0.684,-0.551,-0.983,-0.693,-0.956,-0.729,-0.88,-1.042,-0.706,-0.685,-0.825,2
-1.015,-0.657,-0.432,-0.366,-0.32,-0.579,-0.398,-0.664,-0.526,-0.745,-0.944,-0.602,-0.606,-0.564,2
-1.351,-0.672,-0.602,-0.426,-0.324,-0.814,-0.434,-0.888,-0.613,-0.784,-1.011,-0.723,-0.724,-0.752,2
-1.215,-0.914,-0.716,-0.596,-0.476,-0.851,-0.635,-0.876,-0.72,-0.943,-1.065,-0.753,-0.74,-0.738,2
-1.212,-0.89,-0.712,-0.61,-0.518,-0.851,-0.644,-0.846,-0.672,-0.875,-1.065,-0.721,-0.714,-0.76,2
-1.225,-0.821,-0.607,-0.523,-0.411,-0.778,-0.497,-0.865,-0.641,-0.763,-0.901,-0.6,-0.603,-0.653,2
-1.238,-0.696,-0.619,-0.438,-0.346,-0.766,-0.457,-0.796,-0.528,-0.616,-0.939,-0.619,-0.597,-0.742,2
-1.107,-0.949,-0.652,-0.625,-0.546,-0.779,-0.639,-0.868,-0.797,-1.038,-1.105,-0.777,-0.738,-0.643,2
-1.191,-0.884,-0.745,-0.63,-0.572,-0.88,-0.681,-0.885,-0.766,-1.038,-1.08,-0.798,-0.801,-0.756,2
-1.172,-0.887,-0.673,-0.557,-0.437,-0.805,-0.579,-0.834,-0.679,-0.906,-1.043,-0.743,-0.729,-0.701,2
-1.331,-0.76,-0.703,-0.529,-0.426,-0.892,-0.531,-0.932,-0.684,-0.874,-1.02,-0.76,-0.757,-0.78,2
-1.069,-0.714,-0.469,-0.367,-0.233,-0.653,-0.405,-0.677,-0.474,-0.64,-1.009,-0.738,-0.728,-0.66,2
-0.834,-0.454,-0.363,-0.274,-0.196,-0.516,-0.317,-0.567,-0.378,-0.505,-0.891,-0.648,-0.619,-0.534,2
-1.163,-0.872,-0.664,-0.587,-0.515,-0.822,-0.598,-0.854,-0.738,-0.976,-0.966,-0.772,-0.781,-0.731,2
-1.267,-0.795,-0.613,-0.475,-0.337,-0.791,-0.483,-0.822,-0.655,-0.829,-1.001,-0.757,-0.771,-0.75,2
-0.985,-0.617,-0.383,-0.323,-0.24,-0.543,-0.339,-0.623,-0.447,-0.658,-0.841,-0.578,-0.581,-0.534,2
-1.265,-0.682,-0.596,-0.403,-0.285,-0.811,-0.46,-0.845,-0.562,-0.713,-0.968,-0.829,-0.827,-0.886,3
-1.175,-0.564,-0.399,-0.201,-0.121,-0.645,-0.334,-0.642,-0.403,-0.57,-0.893,-0.699,-0.706,-0.749,3
-1.182,-0.621,-0.46,-0.304,-0.185,-0.674,-0.394,-0.701,-0.47,-0.621,-0.89,-0.697,-0.684,-0.727,3
-1.235,-0.551,-0.402,-0.23,-0.153,-0.669,-0.323,-0.628,-0.429,-0.519,-0.902,-0.691,-0.668,-0.745,3
-1.156,-0.527,-0.244,-0.115,-0.072,-0.499,-0.246,-0.466,-0.272,-0.325,-0.746,-0.49,-0.494,-0.629,3
-1.205,-0.667,-0.432,-0.26,-0.163,-0.63,-0.34,-0.609,-0.403,-0.474,-0.899,-0.689,-0.687,-0.758,3
-1.291,-0.651,-0.573,-0.376,-0.269,-0.792,-0.464,-0.829,-0.578,-0.751,-1,-0.859,-0.865,-0.832,3
-1.305,-0.617,-0.653,-0.436,-0.348,-0.867,-0.504,-0.85,-0.598,-0.769,-0.978,-0.843,-0.873,-0.925,3
-1.201,-0.56,-0.431,-0.236,-0.184,-0.665,-0.354,-0.668,-0.444,-0.625,-0.922,-0.721,-0.722,-0.764,3
-1.272,-0.735,-0.548,-0.38,-0.218,-0.777,-0.455,-0.856,-0.609,-0.768,-0.99,-0.866,-0.877,-0.859,3
-1.329,-0.768,-0.618,-0.425,-0.307,-0.835,-0.513,-0.823,-0.578,-0.752,-0.996,-0.818,-0.841,-0.891,3
-1.12,-0.462,-0.15,-0.054,0.063,-0.444,-0.1,-0.41,-0.194,-0.259,-0.771,-0.551,-0.555,-0.682,3
-1.162,-0.482,-0.308,-0.146,-0.112,-0.531,-0.265,-0.515,-0.318,-0.346,-0.847,-0.599,-0.571,-0.694,3
-1.101,-0.507,-0.322,-0.095,-0.016,-0.507,-0.219,-0.531,-0.317,-0.378,-0.831,-0.605,-0.587,-0.67,3
-1.313,-0.673,-0.626,-0.444,-0.329,-0.838,-0.508,-0.834,-0.575,-0.711,-0.919,-0.745,-0.768,-0.877,3
-1.156,-0.508,-0.367,-0.237,-0.117,-0.603,-0.286,-0.679,-0.466,-0.58,-0.878,-0.693,-0.687,-0.676,3
-1.152,-0.568,-0.424,-0.245,-0.108,-0.652,-0.347,-0.571,-0.37,-0.457,-0.889,-0.669,-0.678,-0.805,3
-1.233,-0.675,-0.552,-0.378,-0.261,-0.751,-0.414,-0.755,-0.473,-0.615,-0.929,-0.729,-0.719,-0.848,3
-1.344,-0.688,-0.602,-0.418,-0.316,-0.826,-0.484,-0.868,-0.632,-0.762,-1.072,-0.886,-0.879,-0.861,3
-1.116,-0.536,-0.304,-0.159,-0.029,-0.556,-0.248,-0.516,-0.281,-0.336,-0.797,-0.57,-0.583,-0.697,3
-1.212,-0.661,-0.496,-0.335,-0.208,-0.703,-0.41,-0.751,-0.503,-0.669,-0.873,-0.714,-0.735,-0.761,3
-1.197,-0.61,-0.474,-0.266,-0.199,-0.654,-0.376,-0.601,-0.382,-0.516,-0.94,-0.766,-0.761,-0.815,3
-1.164,-0.517,-0.265,-0.172,-0.042,-0.542,-0.239,-0.633,-0.355,-0.509,-0.882,-0.66,-0.669,-0.636,3
-1.06,-0.379,-0.296,-0.164,-0.092,-0.569,-0.229,-0.518,-0.331,-0.39,-0.728,-0.446,-0.46,-0.608,3
-1.102,-0.454,-0.311,-0.215,-0.113,-0.555,-0.278,-0.661,-0.41,-0.565,-0.877,-0.622,-0.594,-0.6,3
-1.107,-0.471,-0.315,-0.215,-0.138,-0.566,-0.286,-0.614,-0.43,-0.595,-0.81,-0.615,-0.609,-0.62,3
-1.231,-0.587,-0.384,-0.219,-0.117,-0.635,-0.299,-0.598,-0.387,-0.53,-0.882,-0.681,-0.709,-0.785,3
-1.236,-0.622,-0.46,-0.313,-0.225,-0.699,-0.402,-0.64,-0.457,-0.542,-0.872,-0.641,-0.643,-0.785,3
-1.149,-0.532,-0.297,-0.156,-0.063,-0.549,-0.256,-0.532,-0.265,-0.345,-0.855,-0.615,-0.623,-0.709,3
-1.26,-0.555,-0.488,-0.309,-0.15,-0.704,-0.339,-0.821,-0.516,-0.622,-0.914,-0.771,-0.777,-0.783,3
-1.229,-0.689,-0.545,-0.415,-0.295,-0.774,-0.467,-0.788,-0.505,-0.651,-0.914,-0.731,-0.733,-0.807,3
-1.219,-0.367,-0.242,-0.088,-0.054,-0.518,-0.18,-0.519,-0.329,-0.312,-0.884,-0.651,-0.647,-0.693,3
-1.156,-0.506,-0.343,-0.216,-0.15,-0.594,-0.258,-0.527,-0.296,-0.362,-0.79,-0.568,-0.59,-0.735,3
-1.272,-0.667,-0.592,-0.415,-0.309,-0.812,-0.482,-0.872,-0.647,-0.804,-0.987,-0.817,-0.811,-0.839,3
-1.215,-0.552,-0.45,-0.263,-0.166,-0.703,-0.364,-0.655,-0.467,-0.584,-0.89,-0.662,-0.669,-0.794,3
-1.16,-0.613,-0.337,-0.181,-0.072,-0.549,-0.281,-0.607,-0.395,-0.465,-0.889,-0.644,-0.636,-0.678,3
-1.234,-0.535,-0.276,-0.133,-0.044,-0.487,-0.19,-0.505,-0.337,-0.34,-0.856,-0.655,-0.671,-0.753,3
-1.24,-0.657,-0.569,-0.397,-0.276,-0.761,-0.447,-0.809,-0.555,-0.735,-0.907,-0.726,-0.758,-0.773,3
-1.15,-0.535,-0.319,-0.202,-0.11,-0.548,-0.248,-0.615,-0.419,-0.542,-0.791,-0.61,-0.624,-0.659,3
-1.231,-0.569,-0.478,-0.327,-0.224,-0.706,-0.372,-0.777,-0.528,-0.713,-0.928,-0.72,-0.715,-0.724,3
-1.174,-0.554,-0.244,-0.144,-0.022,-0.499,-0.212,-0.597,-0.338,-0.468,-0.842,-0.63,-0.628,-0.645,3
-1.24,-0.543,-0.505,-0.332,-0.272,-0.728,-0.394,-0.748,-0.507,-0.698,-1.029,-0.891,-0.893,-0.818,3
-1.183,-0.459,-0.303,-0.168,-0.091,-0.563,-0.231,-0.547,-0.417,-0.465,-0.831,-0.624,-0.642,-0.71,3
-1.194,-0.574,-0.388,-0.218,-0.155,-0.607,-0.369,-0.574,-0.425,-0.561,-0.847,-0.665,-0.688,-0.769,3
-1.188,-0.567,-0.395,-0.26,-0.155,-0.623,-0.328,-0.724,-0.517,-0.655,-0.866,-0.654,-0.645,-0.659,3
-1.226,-0.641,-0.477,-0.345,-0.245,-0.7,-0.449,-0.741,-0.53,-0.739,-0.973,-0.833,-0.827,-0.768,3
-1.249,-0.531,-0.506,-0.298,-0.218,-0.722,-0.349,-0.755,-0.477,-0.651,-0.875,-0.717,-0.751,-0.774,3
-1.219,-0.6,-0.487,-0.317,-0.25,-0.725,-0.432,-0.681,-0.477,-0.636,-0.884,-0.705,-0.732,-0.817,3
-1.181,-0.503,-0.426,-0.27,-0.111,-0.653,-0.292,-0.713,-0.478,-0.619,-0.889,-0.723,-0.726,-0.718,3
-1.175,-0.593,-0.406,-0.238,-0.129,-0.612,-0.335,-0.63,-0.406,-0.536,-0.851,-0.648,-0.649,-0.714,3
-1.251,-1.065,-0.904,-0.835,-0.755,-1.006,-0.843,-0.866,-0.779,-1.011,-1.091,-0.697,-0.688,-0.851,4
-1.299,-1.127,-0.977,-0.919,-0.864,-1.065,-0.925,-0.964,-0.897,-1.156,-1.175,-0.885,-0.872,-0.955,4
-1.118,-0.992,-0.733,-0.707,-0.64,-0.844,-0.742,-0.72,-0.66,-0.951,-1.061,-0.683,-0.688,-0.773,4
-1.177,-1.061,-0.87,-0.839,-0.81,-0.958,-0.861,-0.823,-0.779,-1.056,-1.069,-0.75,-0.766,-0.858,4
-1.213,-1.066,-0.864,-0.826,-0.781,-0.961,-0.832,-0.79,-0.729,-0.977,-1.108,-0.696,-0.688,-0.811,4
-1.284,-1.067,-0.849,-0.774,-0.674,-0.971,-0.781,-0.92,-0.779,-1.015,-1.077,-0.791,-0.798,-0.866,4
-1.141,-1.042,-0.828,-0.805,-0.772,-0.912,-0.835,-0.757,-0.737,-1.076,-1.069,-0.752,-0.784,-0.838,4
-1.22,-1.056,-0.869,-0.818,-0.751,-0.969,-0.826,-0.858,-0.84,-1.084,-1.138,-0.811,-0.814,-0.895,4
-1.233,-1.111,-0.909,-0.871,-0.797,-0.995,-0.867,-0.865,-0.825,-1.069,-1.119,-0.73,-0.722,-0.859,4
-1.325,-1.127,-0.995,-0.919,-0.846,-1.1,-0.931,-0.89,-0.773,-1.014,-1.086,-0.718,-0.732,-0.938,4
-1.159,-1.071,-0.843,-0.828,-0.773,-0.922,-0.819,-0.76,-0.676,-0.886,-1.037,-0.605,-0.626,-0.786,4
-1.137,-1.046,-0.883,-0.86,-0.838,-0.962,-0.879,-0.783,-0.749,-1.046,-1.127,-0.782,-0.759,-0.901,4
-1.145,-1.01,-0.823,-0.793,-0.75,-0.904,-0.791,-0.806,-0.776,-1.077,-1.045,-0.693,-0.706,-0.751,4
-1.166,-1.045,-0.815,-0.793,-0.742,-0.91,-0.796,-0.846,-0.77,-1.05,-1.083,-0.74,-0.749,-0.757,4
-1.044,-0.961,-0.686,-0.687,-0.651,-0.794,-0.72,-0.686,-0.661,-0.907,-1.025,-0.633,-0.615,-0.683,4
-1.168,-1.095,-0.871,-0.848,-0.78,-0.953,-0.837,-0.781,-0.716,-0.949,-1.081,-0.726,-0.723,-0.846,4
-1.164,-1.001,-0.804,-0.753,-0.674,-0.893,-0.756,-0.828,-0.743,-0.981,-1.155,-0.774,-0.74,-0.808,4
-1.324,-1.149,-0.921,-0.877,-0.786,-1.036,-0.886,-0.96,-0.782,-0.972,-1.169,-0.834,-0.815,-0.928,4
-1.285,-1.117,-0.97,-0.914,-0.86,-1.055,-0.921,-0.917,-0.826,-1.069,-1.082,-0.741,-0.743,-0.894,4
-1.337,-1.135,-1.058,-0.978,-0.935,-1.141,-0.989,-0.951,-0.828,-1.067,-1.173,-0.785,-0.799,-0.939,4
-1.268,-1.034,-0.846,-0.761,-0.675,-0.973,-0.784,-0.913,-0.78,-1.011,-1.097,-0.793,-0.792,-0.843,4
-1.132,-1.009,-0.766,-0.733,-0.647,-0.879,-0.754,-0.78,-0.746,-1.028,-1.091,-0.717,-0.711,-0.76,4
-1.395,-1.192,-1.061,-0.988,-0.912,-1.167,-0.998,-1.003,-0.843,-1.08,-1.156,-0.829,-0.849,-1.018,4
-1.228,-1.001,-0.828,-0.75,-0.663,-0.942,-0.765,-0.838,-0.739,-0.995,-1.131,-0.832,-0.827,-0.888,4
-1.374,-1.171,-1.003,-0.925,-0.834,-1.113,-0.931,-0.931,-0.75,-0.965,-1.139,-0.79,-0.785,-0.999,4
-1.147,-1.055,-0.766,-0.755,-0.681,-0.862,-0.759,-0.831,-0.788,-1.072,-1.044,-0.716,-0.707,-0.724,4
-1.184,-0.973,-0.8,-0.733,-0.673,-0.908,-0.752,-0.829,-0.745,-0.969,-1.082,-0.752,-0.745,-0.818,4
-1.279,-1.12,-1.015,-0.959,-0.917,-1.091,-0.959,-0.924,-0.858,-1.127,-1.182,-0.816,-0.808,-0.92,4
-1.363,-1.156,-1.052,-0.972,-0.907,-1.145,-0.974,-0.967,-0.805,-1.016,-1.16,-0.791,-0.786,-0.991,4
-1.346,-1.185,-1.038,-0.981,-0.914,-1.129,-0.984,-0.963,-0.805,-1.044,-1.16,-0.789,-0.781,-0.974,4
-1.181,-1.028,-0.768,-0.729,-0.638,-0.888,-0.743,-0.79,-0.692,-0.934,-1.102,-0.723,-0.714,-0.788,4
-1.189,-1.024,-0.872,-0.813,-0.763,-0.967,-0.839,-0.793,-0.777,-1.015,-1.174,-0.744,-0.731,-0.868,4
-1.224,-1.065,-0.965,-0.902,-0.863,-1.039,-0.911,-0.86,-0.795,-1.065,-1.178,-0.815,-0.806,-0.947,4
-1.126,-1.04,-0.794,-0.78,-0.729,-0.89,-0.782,-0.802,-0.775,-1.085,-1.03,-0.691,-0.675,-0.731,4
-1.245,-1.041,-0.839,-0.78,-0.718,-0.956,-0.81,-0.836,-0.77,-1.05,-1.172,-0.885,-0.895,-0.915,4
-1.127,-0.98,-0.787,-0.745,-0.702,-0.886,-0.754,-0.748,-0.712,-0.995,-1.018,-0.641,-0.634,-0.735,4
-1.119,-1,-0.781,-0.755,-0.704,-0.881,-0.786,-0.726,-0.69,-0.999,-1.007,-0.657,-0.687,-0.755,4
-1.206,-0.987,-0.831,-0.768,-0.699,-0.948,-0.795,-0.804,-0.759,-1.011,-1.173,-0.813,-0.794,-0.885,4
-1.239,-1.074,-0.855,-0.809,-0.748,-0.958,-0.834,-0.828,-0.769,-1.027,-1.075,-0.723,-0.723,-0.829,4
-1.124,-0.977,-0.811,-0.762,-0.71,-0.881,-0.759,-0.73,-0.713,-0.967,-1.086,-0.685,-0.681,-0.809,4
-1.104,-1.064,-0.793,-0.803,-0.756,-0.868,-0.81,-0.787,-0.763,-1.063,-1.031,-0.702,-0.717,-0.776,4
-1.239,-1.072,-0.904,-0.85,-0.795,-0.984,-0.855,-0.85,-0.761,-0.981,-1.192,-0.796,-0.786,-0.899,4
-1.199,-1.153,-0.883,-0.899,-0.833,-0.989,-0.906,-0.819,-0.716,-0.945,-1.069,-0.695,-0.696,-0.883,4
-1.319,-1.078,-0.895,-0.805,-0.707,-1.01,-0.809,-0.983,-0.822,-1.011,-1.18,-0.85,-0.83,-0.862,4
-1.298,-1.161,-0.945,-0.899,-0.812,-1.052,-0.918,-0.953,-0.889,-1.16,-1.178,-0.899,-0.904,-0.966,4
-1.342,-1.151,-1.02,-0.952,-0.887,-1.118,-0.951,-0.92,-0.792,-1.005,-1.159,-0.757,-0.738,-0.95,4
-1.37,-1.133,-0.994,-0.899,-0.812,-1.106,-0.916,-0.915,-0.82,-1.053,-1.17,-0.741,-0.724,-0.933,4
-1.204,-1.119,-0.915,-0.889,-0.84,-0.998,-0.91,-0.898,-0.857,-1.135,-1.195,-0.894,-0.874,-0.925,4
-1.307,-1.164,-1.008,-0.958,-0.901,-1.092,-0.968,-0.96,-0.846,-1.055,-1.143,-0.85,-0.823,-0.999,4
-1.321,-1.198,-1.063,-1.024,-0.981,-1.14,-1.036,-1.033,-0.943,-1.15,-1.226,-0.921,-0.894,-1.016,4
-1.138,-0.719,-0.63,-0.482,-0.336,-0.818,-0.482,-0.794,-0.525,-0.684,-0.834,-0.645,-0.692,-0.779,9
-1.129,-0.669,-0.477,-0.376,-0.193,-0.671,-0.282,-0.729,-0.44,-0.498,-0.853,-0.491,-0.458,-0.706,9
-0.931,-0.623,-0.451,-0.399,-0.261,-0.617,-0.332,-0.638,-0.504,-0.586,-0.846,-0.524,-0.493,-0.644,9
-0.851,-0.549,-0.243,-0.288,-0.176,-0.56,-0.23,-0.502,-0.396,-0.468,-0.763,-0.416,-0.379,-0.528,9
-1.169,-0.736,-0.574,-0.48,-0.312,-0.755,-0.382,-0.796,-0.476,-0.528,-0.847,-0.522,-0.495,-0.771,9
-0.88,-0.501,-0.346,-0.34,-0.298,-0.563,-0.333,-0.547,-0.319,-0.382,-0.809,-0.495,-0.476,-0.624,9
-1.076,-0.745,-0.4,-0.36,-0.171,-0.638,-0.315,-0.662,-0.406,-0.433,-0.846,-0.513,-0.481,-0.705,9
-0.868,-0.579,-0.399,-0.308,-0.189,-0.543,-0.287,-0.564,-0.267,-0.382,-0.609,-0.385,-0.369,-0.539,9
-1.303,-0.873,-0.789,-0.657,-0.53,-0.969,-0.648,-0.983,-0.709,-0.823,-1.027,-0.801,-0.779,-0.94,9
-1.133,-0.756,-0.555,-0.481,-0.348,-0.819,-0.45,-0.731,-0.533,-0.654,-0.94,-0.635,-0.61,-0.773,9
-0.963,-0.681,-0.451,-0.364,-0.233,-0.634,-0.328,-0.652,-0.462,-0.623,-0.726,-0.427,-0.448,-0.603,9
-1.102,-0.668,-0.562,-0.47,-0.337,-0.746,-0.407,-0.76,-0.564,-0.702,-0.881,-0.601,-0.614,-0.734,9
-1.05,-0.635,-0.454,-0.369,-0.223,-0.654,-0.312,-0.705,-0.494,-0.572,-0.86,-0.602,-0.563,-0.729,9
-1.239,-0.819,-0.68,-0.554,-0.38,-0.864,-0.526,-0.838,-0.529,-0.589,-0.935,-0.589,-0.571,-0.852,9
-1.101,-0.536,-0.414,-0.315,-0.167,-0.674,-0.292,-0.696,-0.375,-0.424,-0.806,-0.435,-0.396,-0.668,9
-1.211,-0.661,-0.591,-0.439,-0.292,-0.824,-0.395,-0.804,-0.56,-0.676,-0.91,-0.64,-0.599,-0.807,9
-1.182,-0.768,-0.608,-0.509,-0.385,-0.853,-0.476,-0.785,-0.557,-0.663,-0.935,-0.615,-0.603,-0.798,9
-1.023,-0.7,-0.42,-0.407,-0.301,-0.684,-0.383,-0.665,-0.499,-0.664,-0.83,-0.573,-0.509,-0.708,9
-0.973,-0.69,-0.532,-0.47,-0.36,-0.673,-0.431,-0.68,-0.494,-0.559,-0.818,-0.515,-0.472,-0.648,9
-1.319,-0.847,-0.784,-0.619,-0.503,-0.954,-0.614,-0.964,-0.655,-0.774,-1.003,-0.778,-0.757,-0.925,9
-1.077,-0.715,-0.416,-0.393,-0.218,-0.675,-0.322,-0.687,-0.433,-0.432,-0.852,-0.562,-0.539,-0.73,9
-1.28,-0.813,-0.766,-0.591,-0.473,-0.94,-0.596,-0.944,-0.654,-0.79,-0.995,-0.831,-0.852,-0.931,9
-1.249,-0.71,-0.638,-0.48,-0.352,-0.858,-0.461,-0.854,-0.586,-0.683,-0.894,-0.593,-0.555,-0.818,9
-0.98,-0.619,-0.435,-0.364,-0.244,-0.624,-0.351,-0.618,-0.411,-0.509,-0.771,-0.484,-0.443,-0.672,9
-1.014,-0.746,-0.453,-0.424,-0.207,-0.648,-0.353,-0.694,-0.498,-0.555,-0.852,-0.573,-0.559,-0.671,9
-0.711,-0.332,-0.252,-0.138,-0.02,-0.45,-0.15,-0.455,-0.24,-0.457,-0.582,-0.347,-0.358,-0.427,9
-1.056,-0.748,-0.599,-0.512,-0.309,-0.776,-0.43,-0.769,-0.605,-0.766,-0.891,-0.675,-0.664,-0.755,9
-1.064,-0.566,-0.294,-0.203,-0.007,-0.588,-0.174,-0.632,-0.423,-0.473,-0.784,-0.424,-0.426,-0.616,9
-1.026,-0.646,-0.588,-0.476,-0.333,-0.707,-0.409,-0.713,-0.448,-0.52,-0.812,-0.563,-0.543,-0.757,9
-1.237,-0.69,-0.651,-0.485,-0.35,-0.862,-0.45,-0.811,-0.488,-0.577,-0.916,-0.601,-0.578,-0.81,9
-1.19,-0.791,-0.663,-0.54,-0.401,-0.848,-0.523,-0.842,-0.581,-0.716,-0.961,-0.666,-0.626,-0.801,9
-1.104,-0.613,-0.414,-0.333,-0.162,-0.688,-0.299,-0.697,-0.435,-0.49,-0.806,-0.442,-0.448,-0.652,9
-0.844,-0.488,-0.177,-0.154,-0.028,-0.467,-0.114,-0.497,-0.32,-0.413,-0.88,-0.534,-0.5,-0.53,9
-0.553,-0.258,-0.167,-0.089,-0.016,-0.375,-0.134,-0.361,-0.251,-0.503,-0.52,-0.269,-0.293,-0.376,9
-0.9,-0.664,-0.452,-0.4,-0.317,-0.646,-0.391,-0.629,-0.482,-0.613,-0.807,-0.494,-0.511,-0.625,9
-0.958,-0.77,-0.416,-0.416,-0.223,-0.61,-0.356,-0.645,-0.482,-0.6,-0.826,-0.53,-0.498,-0.639,9
-1.207,-0.695,-0.61,-0.5,-0.373,-0.815,-0.483,-0.853,-0.558,-0.669,-0.949,-0.661,-0.638,-0.793,9
