@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,12-13,19,22-23,28,36-37,40,42-43,46,52-54,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0.15,0,0.73,0.65,3.08,0,0.5,0,0,0,0,0,0,0,0.335,1.281,0.125,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0.215,0.431,0,1
0,0.29,0,0,0.14,3.66,0,0,0,0,0.29,0,0,0,0,0.265,0,0,1
0,0.33,0,0.66,0,2.64,0,0,0,0,0,0,0,0,0,0.583,0,0,1
0,0,0.51,0,0,1.03,0,0,0,0,0,0,0,0,0,0.067,0,0,1
0,0.54,1.08,0.54,0,4.32,0,1.62,0,0,0,0,0,0,0,1.182,0.253,0,1
0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0.165,0.165,0,1
0,0.35,0.53,1.25,0.17,2.5,0,0.89,0,0,0,0.08,0,0,0,0.212,0.185,0.013,1
0,0.19,0,0.39,0,4.52,0,0,0,0,0.19,0,0,0,0,0.258,0.032,0,1
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806,0,0,1
0,0,0,0.76,0.76,2.3,0,0,0,0,0,0,0,0,0,2.766,0.829,0,1
0,0,0,0.58,0,2.35,0,0,0,0,0,0,0,0,0,0.204,0.127,0.102,1
0,0,3.27,0,0,0,0,0,0,0,1.63,0,0,0,0,0.54,0.18,0.18,1
0,0.38,0.19,0,0.19,0.19,0,0,0,0,0,0.19,0,0,0,0.632,0.03,0.09,1
0,0.52,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0.867,0,0,1
0,0.2,0.2,1.04,0,2.4,0,0,0,0,0.1,0.1,0,0,0,0.785,0.065,0,1
0,1.28,0.64,0.64,0,1.28,0,0.64,0,0,0,0,0,0,0,0.551,0.459,0,1
0,0.43,0,0,0,2.17,0,0,0,0,0,0,0,0,0,1.133,0,0,1
0,0.58,0.11,0.92,0.46,0.58,0,0.11,0,0,0,0,0,0.11,0,0.322,0.094,0.018,1
0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0.269,0,1
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0.23,0.23,0,1
0,0,0.94,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0.217,0,0,1
0,0.36,0,0.73,0,1.09,0.36,0.36,0,0,0,0.36,0,0,0,0.604,0.181,0,1
0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0.198,0,1
0,1.27,0.63,0.63,0,1.27,0,0.63,0,0,0,0,0,0,0,0.501,0.3,0,1
0,1.3,0,0.65,0,1.96,0,0.65,0,0,0,0,0,0,0,0.834,0.463,0,1
0,0.36,0,0.73,0,1.09,0.36,0.36,0,0,0,0.36,0,0,0,0.604,0.181,0,1
0,1.57,0.06,0.54,0.3,4.49,0,0.85,0,0,0,0,0,0.06,0,0.01,0.167,0,1
0,0,1.25,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.802,0.114,0,1
0,1.21,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.59,0,0.55,0.3,4.4,0,0.85,0,0,0,0,0,0.06,0,0.01,0.169,0,1
0,0.29,0,0,0,1.75,0,0,0,0.58,0,0.29,0,0,0,0,0,0,1
0,0,0,0,0,1.36,0,0,0,0,0,0.68,0,0,0,1.143,0.519,0,1
0,0.22,0,0.33,0,1.76,0,0,0,0,0,0,0,0.11,0,0.367,0.193,0.077,1
0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,1.336,0,0,1
0,0.45,0.45,0.45,0,0.9,9.5,0,0,0,0,0,0,0,0,0.203,0,1.084,1
0,0.1,0.1,0.64,0,0,0,0.75,0,0,0,0,0,0,0,0.016,0.065,0,1
0,0.62,0.31,0,0.46,2.19,0,0.62,0,0,0,0,0,0,0,0.378,4.017,0,1
0,0.4,0,0,0,2.45,4.49,0.61,0,0,0,0,0,0,0,0.382,0.223,0.478,1
0,0.21,0.1,0.64,0,0,0,0.74,0,0,0,0,0,0,0,0.016,0.065,0,1
0,1.43,0,1.14,0,3.86,0,0.14,0,0,0,0,0,0,0,0.094,0.118,0.023,1
0,0.28,0,1.41,0,0.84,0,0.28,0,0,0,0,0,0,0,1.289,0.042,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.25,0.25,2.26,0,4.03,0,0,0,0,0,0,0,0,0,0.375,0.034,0,1
0,0.36,0,0.72,0,2,0,0.36,0,0,0,0,0,0,0,0.242,0.03,0.03,1
0,0.36,0,0.36,0,3.63,0,0,0,0,0,0,0,0,0,0.125,0,0,1
0,1.92,0.56,1.81,0,2.38,0,0.11,0,0,0,0.11,0,0,0.11,0.574,0.134,0.019,1
0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.28,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0.085,0.17,0,1
0,0,0.84,0,0,3.36,0,0.84,0,0,0,0,0,0,0,0.519,0,0,1
0,0.45,0,0.34,0.22,3.53,0,0.45,0,0,0,0.11,0,0,0,0.265,0.132,0,1
0,0.19,0,0.77,0.5,3.06,0,0.38,0,0,0,0,0,0,0,0.438,0.585,0.127,1
0,0,0,0.88,1.32,3.96,0,0.44,0,0,0,0,0,0,0,0.669,0.297,0,1
0,0.7,0.7,0,0.7,3.16,0,0,0,0,0,0,0,0,0,0.23,0,0,1
0,0.8,0.8,0,0,1.61,0,0,0,0,0,0,0,0,0,0.269,0,0,1
0,0,0,0.75,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0.109,0,0,1
0,0.8,0.5,0.7,0.3,1.31,0,0.6,0,0,0,0,0,0.2,0.1,0.49,0.158,0.015,1
0,0,0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,1.118,1
0,0.38,0.38,0,0,3.5,0,0,0,0,0,0,0,0,0,0.122,0,0,1
0,0.98,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.858,0.101,0,1
0,0.41,0.49,1.24,0.16,2.32,0,0.91,0,0,0,0.08,0,0,0,0.25,0.224,0.013,1
0.17,1.44,0.05,0.51,0.28,4.14,0.17,0.74,0,0,0,0,0,0,0,0.01,0.161,0.03,1
0,1.47,0,0.52,0.29,4.17,0,0.76,0,0,0,0,0,0,0,0.01,0.165,0,1
0,0,0,6.06,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.85,0.25,0.59,0.17,1.61,0,0.85,0,0,0,0.08,0,0.17,0.08,0.408,0.118,0.013,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.61,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.665,0,1
1.26,0,0.63,0,0,0.63,0,0,0,0,0,0,0,0,0,0.979,0,0.293,1
0,0.47,0.15,1.42,0,2.05,0,0.15,0,0,0,0.15,0,0,0,1.3,0.127,0,1
0,0.37,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0.878,0.175,0.058,1
0.17,1.43,0.05,0.51,0.28,4.2,0.17,0.74,0,0,0,0,0,0,0,0.02,0.161,0.03,1
0,0.37,0.37,0.74,0.37,3.73,0,0,0,0,0,0.74,0,0,0,1.199,0.505,0,1
0,0.88,0,0.44,0,0.66,0,0,0,0,0,0,0,0,0,0,0.187,0.149,1
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,7.843,0,0,1
0,0.52,0.07,0.82,0.07,3.3,0,0,0,0,0,0,0,0,0,0.131,0.071,0.167,1
0,0,1.63,0.54,0,4.91,0,0,0,0,0,0,0,0,0,0,0.171,0,1
0,0.96,0.96,0.96,0,3.36,0,0,0,0,0,0,0,0,0,0.149,0.074,0,1
0,0.64,0.32,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0.166,0,1
0,0.27,0.27,0.82,0,2.46,0,0,0,0,0,0,0,0,0,0.13,0,0.086,1
0,0.8,0.5,0.7,0.3,1.31,0,0.6,0,0,0,0,0,0.2,0.1,0.491,0.158,0.015,1
0,0,0,0,0,0.41,0,0,0,0.41,0,0,0,0,0,0.312,0.062,0,1
0,0.39,0,1.57,0.19,3.75,0,0,0,0,0,0,0,0,0,5.848,1.313,0,1
0,0,0,0,1.47,2.94,0,0,0,0,0,0,0,0,0,1.272,0.254,0,1
0,0.34,0,0.28,0.11,1.09,0,0,0,0,0,0,0.11,0,0,0.099,0.079,0.009,1
0,0,0,2.65,0,3.53,0,0,0,0,0,0,0,0,0,0.663,0.132,0.066,1
0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0.606,0.606,0,1
0,2.16,0,0,0,2.7,0,0,0,0,0.54,0,0,0,0,0,0,0,1
0,1.06,0.7,0.7,0,6,0,0.35,0,0,0,0,0,0,0,0.381,0.063,0,1
0,1.61,0,0,0,1.61,0,0.8,0,0,0,0,0,0,0,1.562,0.36,0,1
0,1.57,0.06,0.54,0.3,4.41,0,0.84,0,0,0,0,0,0.06,0,0.01,0.169,0,1
0,0.38,0.38,0,0,3.43,0,0,0,0,0,0,0,0,0,0.121,0,0,1
0,0.63,0.31,0.31,0.31,2.55,0,0,0,0,0,0,0,0,0,0,0.162,0.054,1
0,0.22,0,0.88,0,1.32,0.22,0.22,0,0.44,0,0,0,0,0,0.13,0.196,0,1
0,0.74,0.74,0,0,0,0,0,0,0,0,0.74,0,0,0,0.467,0.233,0,1
0,0.08,0.02,0.9,0.5,3.05,0,0.94,0,0,0,0.02,0,0,0,0.325,0.523,0.124,1
0,0.3,0,0.3,0.3,2.12,0,0,0,0,0,0,0,0,0,0,0.211,0.052,1
0,0.87,0,2.18,0,0.87,0,0,0,0.43,0,0,0,0,0,0.802,0,0,1
0,0,0,0.57,1.15,3.46,0,0,0,0,0,0,0,0,0,0.107,0,0,1
0,0.38,0.38,0,0,3.87,0,0,0,0,0,0,0,0,0,0.123,0,0,1
0,1.21,1.21,1.21,0,2.43,0,0,0,0,0,0,0,0,0,0.555,0,0,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,0,1
0,0.17,0,1.38,0,1.9,0,0.17,0,0,0,0,0,0,0,1.275,0.141,0,1
0,1.38,0,0,0,0.92,0,0,0,0,1.38,0.46,0,0,0,0.795,0.217,0,1
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,2.362,0,0,1
0,1.42,0,0.95,0,2.38,0,0.47,0,0,0,0,0,0,0,0.496,0.248,0,1
0,0.8,0.5,0.7,0.3,1.31,0,0.6,0,0,0,0,0,0.2,0.1,0.49,0.158,0.015,1
0.58,0,0,0,0.29,2.91,0,0,0,0,0,0,0,0,0,1.434,0,0.047,1
0,0.36,0,0.12,0.12,1.21,0,0,0,0,0,0,0,0,0,0.693,0,0,1
7.07,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0.03,1
0,0.4,0.4,0,0,2,0,0,0,0,0,0.4,0,0,0,0.116,0.116,0,1
0,2.22,0.55,0.55,0.55,3.88,0,0,0,0,0,0,0,0,0,1.191,0.34,0,1
0,0.44,0,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0.444,0.37,0,1
0,1.66,1.66,1.66,0,1.66,0,0,0,0,0,0,0,0,0,1.424,0,0,1
0,1.13,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0.479,1
0,0.39,0.19,0.39,0,0.59,0,0.19,0.59,0.19,0,0,0,0,0,0.174,0.548,0,1
0,0,0,1.19,0,2.39,0,1.19,0,0,0,0,0,0,0,0.64,0.256,0,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.392,0,0,1
0,0.9,0.9,0,0,1.81,0,0,0,0.9,0,0,0,0,0,1.492,0,19.829,1
0,1.21,0.8,0.8,0.4,1.61,0.8,0,0,0,0,0,0,0,0,0.21,0,0.07,1
0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.269,0,0,1
0,0.21,0.1,0.64,0,0,0,0.74,0,0,0,0,0,0,0,0.016,0.066,0,1
0,0,0,0.53,0,3.21,7.32,0,0,0,0,0,0,0.17,0,0,0.099,0.63,1
0,0.36,0,0.63,0.09,1.27,0,0.36,0,0,0,0,0,0,0,0.029,0.014,0,1
0,0.4,0.1,0.5,0,1.72,0,0.4,0,0,0,0,0,0,0,0.352,0.16,0,1
0,0,0,0.48,0,5.79,0,0,0,0,0,0,0,0,0,0.26,0.086,0,1
0,0.5,0.25,0.76,0,1.52,0,0,0,0,0.25,0,0.25,0,0,0.082,0.041,0.041,1
0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,0.885,0,1
1.29,1.29,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.936,0,0,1
0,0.85,0.25,0.59,0.17,1.61,0,0.85,0,0,0,0.08,0,0.17,0.08,0.403,0.117,0.013,1
0,1.56,0,0.31,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,1
0,0.29,0,1.35,1.06,2.51,0,0,0,0,0,0.58,0,0,0,0.374,0.059,0,1
0,0.4,0,0.4,0,0.8,0,0.2,0,0,0,0.2,0,0,0,0,0.302,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,0,1
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0.424,0.212,0,1
0,2.17,0,2.17,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.89,0,1.33,0,4.46,0,0,0,0,0,0,0,0,0,1.131,0.15,0.075,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,0,0,1
0,0.53,0.44,1.33,0.17,2.66,0,0.79,0,0,0,0.08,0,0,0,0.225,0.211,0.014,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.716,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.63,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.22,0,0.88,0.66,2.87,0,0,0,0,0,0.44,0,0,0,0.659,0.114,0.028,1
0,0.07,0,0.53,0,0.81,0,0.1,0,0,0,0,0.03,0,0,0.006,0.065,0,1
0,0.21,0,0.84,0,0,0,0,0.42,0.42,0,0,0,0,1.48,0,0,0,1
0,1.14,0,2.13,0,1.47,0,0.98,0,0,0,0,0,0,0,0,0.29,0.029,1
0,0,0,0.68,0,2.06,0,0.45,0,0.22,0,0,0,0,0,0.919,0.229,0.028,1
0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0.192,0,0,1
0,0.49,0,1.57,0.19,3.74,0,0,0,0,0,0,0,0,0,5.803,1.284,0,1
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,1
0,1.4,0.28,0.84,0,1.68,0,0,0,0,0,0,0,0,0,0.034,0,0,1
0,1.23,0,0.3,0,1.85,0,0,0,0,0,0.46,0,0,0,0.615,0.025,0,1
0,0.3,0.07,1.31,0.15,2.24,0,0,0,0,0,0.15,0,0,0,0,0.183,0,1
0,0,0,0.86,0,4.66,0,0,0,0,0,0,0,0.08,0,0.094,0.015,0,1
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0.763,1
0,0.53,0.53,1.07,0,2.15,0,0,0,0,0,0,0,0,0,0.082,0,0,1
0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0.393,0,0,0
0,1.85,0,0,0,1.85,0,0,0,0,0,0,1.85,0,0,0,0,0,0
0,0.18,0,0.6,0,0.78,0,0.06,0.18,0,0.18,0,0.12,0,0,0.044,0.026,0,0
0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0
0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0.24,0,0,0
0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.93,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14,0,0.73,0,0.14,0,0,0,0,1.16,0,0,0,3.07,0.02,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0
0,0.25,0.25,0,0.25,2.05,0,0,0,0,0,0,0,0,0.25,0.413,0,0.165,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.33,1.01,0,0,0,0,0,0,1.34,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.67,0,0,0.22,0.67,0,0,0,0,0,0,2.23,0,0,0.134,0,0.156,0
0,0.04,0,0.22,0.04,0.17,0,0,0,0,0.08,0,0,0.04,0,0,0.011,0,0
0,0.04,0,0.33,0.04,0.19,0,0,0,0.04,0,0,0,0,0,0,0.013,0,0
0,0,0,0.81,0,0.54,0,0,0.27,0.27,0.54,0.27,0.54,0.54,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,0.23,0.69,0,0,0,0
0,0,0,0,0,1.57,0,0,0,0.78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,0,0
0,1.05,0,2.1,0,4.21,0,0,0,0,0,0,1.05,0,0,0,0,0,0
0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,1.458,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.79,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.81,0,0,0,0,2.43,0,0,0,2.43,0.285,0,0,0
0,0.15,0,1.07,0,1.99,0,0,0.3,0,0.15,0,0,0,0,0,0,0.026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.84,0,0,0,0,0,0,3.84,0,0,0,0,0.751,0
0,0,0,0.82,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0
0,0.14,0,1.43,0.07,0,0,0,0,0.43,0.14,0,0,0,0,0,0.028,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.73,0,0.28,0.57,1.15,0,0,0,0,0,0,0.28,0,0,0.103,0,0,0
0,0,0,0,0,2.35,0,0,2.35,0,0,0,0,0,0,0.203,0,0,0
0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0.012,0
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.087,0.087,0
0,0,0,1.47,0,1.47,0,0,0,0,0,0,0,1.47,0,0,0,0,0
0,0,0,0.87,0.08,0,0,0,0,0.08,0.08,0,0,0,0,0,0.022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.48,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0
0,0.77,0,0,0,1.55,0,0,0,0,0,0,0,0,0.77,0.196,0,0,0
0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0.473,0,0,0
0,0.54,0,0.54,0.54,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0.114,0,0,0
0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0.166,0,0,0
0,0,0,1.06,0.21,0,0,0.21,0,0.21,0.21,0.1,0,0,0,0,0.057,0,0
0,0,0,3.12,0,1.56,0,0,0,0,0,0,0,1.56,0,0.27,0,0,0
0,0,0,1.54,0,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0
0,0,0,0.78,0,0.78,0,0,0.78,0.78,0,0,0,0,0,0,0,0.112,0
0,0,0,1.36,0,1.36,0,0,0,0,1.36,0,0,1.36,0,0,0,0.232,0
0,0,0.3,0.3,0,0.75,0,0,0.15,0.15,0.15,0.15,0,0.15,0,0,0,0,0
0,0,0,0,2.22,4.44,0,0,0,0,2.22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0
0,4.54,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0.17,0,0.17,0,1.19,0,0,0,0,0,0,0,0,0,0.167,0,0,0
0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.56,0,0.56,0,3.41,0,0,0,0,0,0,0,0.56,0,0,0,0,0
0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0.601,0,0
0,0,0,1.74,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.33,0,0,0,0,0,0.33,0.11,0,0.11,0,0,0,0,0,0
0,0,0,0,0,2.04,0,0,0.68,0,0,0,0,0,0,0,0,0,0
0,0,0,0.35,0,0.35,0,0,0.35,0.35,0.35,0.35,0,0.35,0,0,0,0,0
0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0
0,0.38,0,2.28,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29,0.59,0,0,3.58,0,0,0,0,0,0,0,0,0,0.044,0.134,0,0
0,0.68,0,0,0,2.05,0,0,0,0,0.68,0,0,0,0,0,0,0,0
0,0.49,0,0.49,0,2.97,0,0,0,0.49,0,0,0,0,0,0.081,0,0,0
0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.04,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.39,0,0,0,0,0,0.39,0.39,0,0,0,0,0,0,0,0
0,0,0,2.32,0,0,0,0,1.16,1.16,0,0,0,0,0,0.139,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.38,0,0.38,0.38,1.14,0,0,0,0,0,0,0,0,0,0.276,0,0,0
0,0,0,0.54,0.13,0,0,0,0,0.54,0.27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.67,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0,0.27,1.91,0,0,0,0.54,0,0,0,0,0,0.27,0,0,0,0
0,0.05,0,0.14,0,0.11,0,0,0,0,0.38,0,0,0,0,0,0.008,0,0
0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0
0,2.06,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33,0.33,1.51,0,2.01,0,0,0,0,0,0.16,0,0,0,1.027,0.051,0,0
0,0.29,0,2.05,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0
0,0,0,3.52,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0
0,0.15,0,0.15,0,0.2,0,0,0,0,0.81,0,0,0,0,0,0.014,0,0
0,0.21,0,0.84,0.21,1.78,0,0,0,0,0,0,0,0,0.21,0.07,0.053,0,0
0,0,0,1.66,0.1,0,0,0,0,0.1,0.2,0,0,0,0,0,0.043,0,0
