@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,16-18,23-25,32,34,37,39,41,45,50,53,56,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0.44,2.2,0,0,0,0,0,0,0,0,0,0.37,16,1
0,1.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.284,0,59,1
0,1.13,0,1.13,1.13,0,0,0,0,0,0,0,0,0,0,0.319,0,17,1
0,0.19,0.19,0,0.19,0.19,0.19,0.39,0,0,0,0,0,0,0,0.074,0.548,97,1
0,0,0,0.39,0.39,0,1.19,0.39,0,0,0,0,0,0,0,0,0.256,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,67,1
0,0.9,0.9,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0.319,0,66,1
0,0.8,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0,0.07,0,24,1
0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0,0,0.202,0,45,1
0,0.1,0.21,0,0.1,0,0.74,0,0,0,0,0,0,0,0,0.099,0.066,29,1
0,0,1.25,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.066,0.099,158,1
0,0,0,0,0.09,0,0.36,0.09,0,0,0,0,0,0,0,0.059,0.014,48,1
0,0.1,0.2,0.91,0.2,0,0.4,0.2,0,0,0,0,0,0,0,0.096,0.16,494,1
0,0,0,0.96,0,0.48,0,0,0,0,0,0,0,0,0.48,0.086,0.086,4,1
0,0.25,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0.041,0.041,18,1
0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,1.56,0.256,0,12,1
0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.885,75,1
1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0.25,0.08,0.25,0.08,0.93,0.85,0.08,0,0,0,0,0,0,0.08,0.065,0.117,669,1
0,0,0.31,0.31,0.62,0,0,0,0,0,0,0,0,0,0.94,0.05,0,22,1
0,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0,0.38,0.29,0.19,0,0,0.38,0,0,0,0,0,0,0.29,0.149,0.059,148,1
0,0,1.01,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0.03,0.302,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.212,0.212,21,1
0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0.44,0.44,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0.15,28,1
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0.24,0,17,1
0,0.44,0.79,0.62,0.08,1.33,0.79,0.08,0,0,0,0,0,0,0.08,0.07,0.211,583,1
0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0.102,0.716,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,33,1
0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,1.54,0.66,0,1.54,0,0.22,0,0,0,0,0,0,0,0.085,0.114,65,1
0,0,0.1,0.17,0.03,0,0.1,0.17,0,0,0,0,0,0,0,0.071,0.065,46,1
0,0,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0.057,0,39,1
0,0,0.65,0.16,0,0,0.98,0.32,0,0,0,0,0,0,0,0,0.29,13,1
0,0,2.75,0.45,0,1.37,0.45,0.22,0,0,0,0,0,0,0,0.114,0.229,138,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.39,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0.037,1.284,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.254,0,28,1
0,0.28,0.56,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0.137,0,114,1
0,0,0.15,0.3,1.54,2.32,0,0.3,0,0,0,0,0,0,0,0.128,0.025,13,1
0,0.07,0,1.39,0.15,0.85,0,0.3,0,0,0,0,0,0,0,0.183,0.183,84,1
0,0,0.08,0.08,0,0.25,0,0.08,0,0,0,0,0,0,0,0.015,0.015,89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,5,0
0,0,0.12,0.24,0.12,0,0.06,0.42,1.93,0,0,0.18,0.24,0,0.18,0.196,0.026,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,10,0
0,0,0,0,0,3.57,0,0,7.14,0,0,0,0,0,0,0.24,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,119,0
0,0,0,0,0,0,0,0,0.93,0,0,0,3.75,0,0,0.438,0,37,0
0,0,0,0,0,0,0,0,2.48,0,0,1.16,0.29,1.16,0.14,0.433,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,5,0
0,0,0.27,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,1.169,0,21,0
0,0.25,0.25,0.25,0,1.02,0,0,0,0,0,0,0,0.25,0.51,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,13,0
0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,28,0
0,0,0,0,0.44,0,0,0,0.44,0,0,0,0,0,0,0.156,0,121,0
0,0,0.04,0,0.04,0,0,0,0.39,0,0,0.08,0,0,0,0.197,0.011,64,0
0,0,0,0,0,0.04,0,0,0.62,0,0,0,0,0,0,0.152,0.013,85,0
0,0,0,0,0,0,0,0,9.83,0.27,0.27,0.54,0.27,0,0.54,1.411,0,20,0
0,0,0,0,0,0,0,0,0.92,0,0,0.23,0.23,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.93,0,0,0,0,0,2.8,0.93,0.93,0.93,0.93,0,0.93,0.457,0,13,0
0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.171,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.81,0,0,0,0,0,0,0,0,2.43,0,3.25,0,0.142,0,7,0
0,0,0.15,0,0,0,0,0,0.92,0,0,0.15,0,0,0,0.264,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,12,0
0,0,0,0,0.93,0,0,0,4.3,0,0,0.14,0,0,0,0.094,0.028,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,8,0
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.57,0.051,0,4,0
0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0.61,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.096,0,18,0
0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.087,0.087,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,5,0
0,0,0,0,0.78,0,0,0,3.05,0,0,0.08,0,0,0,0.068,0.022,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,2.22,0,0,1.48,1.48,0,0,0,0,53,0
0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,1.55,0.49,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,15,0
0,0,1.63,0,0,0,0,0,1.09,0,0,0,0,0,0,0.09,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.229,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0.1,0.1,0.21,0,0.21,0,3.5,0,0,0.21,0,0,0,0.143,0.057,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,2.06,0,0,0,3.6,0,0,0,0,0,0.51,0,0,4,0
0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0.451,0,22,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,1.36,0,0,13,0
0,0.3,0,0,0,0,0,0,0.75,0.15,0.15,0.15,0.15,0,0.15,0.328,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,5,0
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1.36,0.17,0.34,0,0,0,1.53,0,0,0,0,0,0,0.111,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0.248,0,14,0
0,0,0,0,0,0.56,0,0,0.56,0,0,0,0,0,0.85,0.281,0,15,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0.4,0.601,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,6,0
0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.16,0,24,0
0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0.241,0,17,0
0,0,0,0,0,0,0,0,1.41,0.35,0.35,0.35,0,0,0.7,0.222,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,3,0
0,0.59,0.29,0,0,0.89,0,0,0.29,0,0,0,0,0,0.29,0,0.134,15,0
0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.357,0,5,0
0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.76,0,0,0,2.3,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,5,0
0,0,0,0,0,0,0,0,0.39,0,0,0.39,0,0,0,0.049,0,38,0
0,0,0,0,0,3.48,0,0,2.32,0,0,0,1.16,0,0,0.139,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.414,0,2,0
0,0,0,0,0.68,0,0,0,1.9,0,0,0.27,0,0,0,0.143,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.27,0,0.54,0,0,0.27,0,0,0,0,0,0,0.117,0,55,0
0,0,0,0,0,0.02,0,0,0.5,0,0,0.38,0,0,0,0.182,0.008,52,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.222,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.186,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.33,0.67,0,1.67,0.33,0,0.33,0,0,0,0,0,0,0,0.205,0.051,70,0
0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.187,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,12,0
0,0,0,0,0,0.05,0,0,0.65,0,0,0.81,0,0,0,0.195,0.014,45,0
0,0,0.31,0.1,0,0.21,0,0.1,0,0,0,0,0,0,0,0.177,0.053,29,0
0,0,0,0,0.41,0,0,0,2.07,0,0,0.2,0,0,0,0.117,0.043,24,0
0,0,0.29,0.29,0.29,0,0,0,1.19,0.29,0.29,0.89,0.89,0.29,0.59,0.196,0,17,0
0,0,0,0,0,0,0,0,5.26,2.63,2.63,0,0,0,0,0.793,0,11,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.283,0,4,0
0,0,0.19,0,0,0.24,0,0,0.04,0,0,0.24,0,0,0,0.157,0,185,0
0.55,0,0,0,0,0,0,0,0.13,0,0,0.27,0,0,0,0.04,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,6,0
0,0,0,0,0,0,0,0,0,0.41,0.41,0,0,0,0.41,0.065,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.109,0,2,0
