@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2,11-12,15-16,20,25,27-28,35-36,38,40-41,45-46,49,55,57-58'

@attribute Word_freq_address numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,49,1
0,0,1.34,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,2.451,152,1
0.25,0.34,0.51,0.17,0.08,0,0,0,0,0,0,0,0,0,0.17,0,0,5.297,694,1
0,0,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,9.428,66,1
0.29,0.14,0,0.14,0.14,0.14,0,0,0,0,0,0,0.14,0,0,0,0,5.02,979,1
0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,3.891,144,1
0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3.812,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.888,214,1
0.25,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181,210,1
0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,1.206,117,1
0,0.16,0,0,1.64,0,0,0,0,0,0,0,0.16,0,0,0,0,5.289,1116,1
0,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,19,1
0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,1.494,139,1
0,0.17,0,0,1.74,0,0.17,0,0,0,0,0,0.17,0,0,0,0,4.74,967,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,1.28,0,0,5.538,72,1
0,0,0,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,1.477,65,1
0,0.72,2.52,0,0.6,0,0,0,0,0,0,0,0,0,0.12,0,0,3.548,479,1
0,0,0.33,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,2.517,141,1
0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.93,0,0,2.09,115,1
0.08,0,1.43,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,4.896,1278,1
0.14,0.14,0.58,0,0,0.14,0,0,0,0,0,0.29,0,0,0.14,0,0,2.705,368,1
0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0.28,0,0,15.086,1222,1
0,0,0.41,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1.531,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,4,84,1
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.951,493,1
0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,5.833,105,1
0.35,0,0.71,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0,3.414,140,1
0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,5.086,117,1
0.11,0.11,0.95,0,2.13,0.35,0,0,0,0,0.35,0,0.11,0,0,0,0,8.026,1509,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871,151,1
0,0.2,1.21,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,2.61,261,1
0,0.29,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,1.095,46,1
1.07,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,7.369,339,1
0.16,0.16,0.57,0,0.16,0,0,0,0,0,0,0,0,0,0.66,0,0,3.15,441,1
1.25,0.62,0.62,0.62,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.35,134,1
0,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,2.766,83,1
0.39,0,0.98,0,0.98,0.39,0,0,0,0,0,0,0,0,0,0,0,6.652,632,1
0,0,0.15,0,0,0,0,0,0,0,0.15,0,0.93,0,0,0,0.071,62.75,2761,1
0.11,0.34,0.11,0.45,0.11,0,0,0,0,0,0,0,0.11,0,0.11,0,0.067,9.827,1592,1
0.32,0.27,1.01,0,0.21,0,0,0,0,0,0,0,0,0,0.02,0,0,6.896,3269,1
0.2,0.3,0.7,1.61,0.1,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,8.55,1351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,30,1
0.19,0.29,0.59,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,2.324,365,1
0.1,0.1,0.5,0,0.1,0.5,0,0,0,0.1,0,0,0,0,0,0,0,3.179,1043,1
0.42,0.28,0.7,0.03,0.24,0,0,0,0,0,0,0,0,0,0.07,0,0,6.152,2184,1
0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,36,1
0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,3.902,160,1
0,0,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0,0,0,1.661,118,1
0.42,0.28,0.7,0.03,0.24,0,0,0,0,0,0,0,0,0,0.07,0,0,6.305,2207,1
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,3,24,1
0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0.59,0,0,2.886,127,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.166,49,1
0,0.32,0.32,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0,3.8,228,1
0,0.17,0,0.89,0,0.17,0,0,0,0,0,0,0,0,0,0,0,8.523,895,1
0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,1.781,114,1
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728,204,1
0.66,0,0.33,0.66,0,0.49,0,0,0,0,0,0,0,0,0.16,0,0,2.03,264,1
0.67,0,0.33,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.015,258,1
0,0.05,0.52,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.01,1.796,460,1
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.431,7.552,506,1
0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.015,3.816,542,1
0.54,0.54,0.54,0,2.17,0,0,0,0,0,0,0,0,0,0.54,0,0,1.325,53,1
0.22,0.22,0.82,0.14,0,0.22,0,0,0,0.07,0,0,0,0,0,0,0,3.429,974,1
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.025,281,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.809,80,1
0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,3.048,125,1
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.192,566,1
0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,2.842,54,1
0.94,0,2.35,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,57.23,744,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,3.476,73,1
0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,2.93,211,1
0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,1.494,139,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.218,9.186,937,1
0,0.24,0.49,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.868,175,1
0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.64,0,0,1.494,139,1
0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.64,0,0,1.494,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.578,603,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.588,277,1
0.46,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.673,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,2.315,132,1
0.27,0,0.27,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,2.934,578,1
0,0,0.62,0,1.25,0,0,0,0,0,0,0,0,0,0.31,0,0,3.322,319,1
0.72,0.36,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0.36,0,0,18.4,736,1
0,0.29,0.48,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.063,1.694,432,1
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,4.793,302,1
0,0.05,0.52,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.01,1.794,454,1
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2.909,64,1
0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,16.826,387,1
0,0,0.69,0.34,0.69,0,0,0,0,0,0,0,0,0,0.34,0,0,2.042,96,1
0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,15.16,379,1
0,0.14,0.28,0,1.88,0,0,0,0,0,0,0,0.14,0,0,0,0,2.293,477,1
0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.31,0,0,1.515,144,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,75,1
0.41,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0.41,0,0,3.166,114,1
0.75,0.37,2.65,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,62.5,1000,1
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,5.809,122,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.379,40,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.379,40,1
0,0.09,0.69,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.017,2.349,477,1
0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372,70,1
0,1.47,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,71.5,286,1
0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,5.2,234,1
0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,1.966,59,1
0,0,1.25,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,5.132,426,1
0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,78,1
0,0,0.67,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0.33,0.28,2.96,222,1
0.19,0.09,1.07,0.09,0,0.68,0,0,0,0,0,0,0.09,0,0,0,0,4.32,877,1
0,0.65,1.3,0,1.3,0,0,0,0,0,0,0,0,0,0.65,0,0,2.04,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,2.413,140,1
0.17,0.17,0.35,0,0.87,0.17,0,0,0,0,0,0,0,0,0,0,0,2.742,617,1
0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.115,81,1
0.13,0.24,1.11,0.13,0.19,0,0,0,0,0,0,0,0,0,0.05,0,0,6.789,3327,1
0.33,0.33,0.57,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904,667,1
0,0.73,2.58,0,0.61,0,0,0,0,0,0,0,0,0,0.12,0,0,3.705,478,1
0.46,0.31,0.7,0.03,0.23,0,0,0,0,0,0,0,0,0,0.03,0,0.006,7.192,2424,1
0.08,0.17,0.59,2.21,0.25,0.17,0,0,0,0,0,0,0.08,0,0.08,0.08,0,7.484,1407,1
0,0.39,0.48,0,0.87,4.1,0,0,0,0,0,0,0,0,0,0,0,6.813,1458,1
0,0,1.16,0,0.38,0,0,0,0,0,0,0,0.38,0,0,0,0,7.121,235,1
0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0,1.37,0,0,1.076,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,15,1
0.43,0,0.87,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,2.329,226,1
0.12,0.36,0.85,0,0.24,0,0,0,0,0,0.98,0,0.12,0,0.12,0,0.063,2.351,254,1
0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,2.315,44,1
0.49,0,1.59,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0.766,5.792,753,1
0,0,0.51,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,9.633,578,1
0,0.07,0.57,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.012,1.711,380,1
0.46,0.31,0.7,0.03,0.23,0,0,0,0,0,0,0,0,0,0.03,0,0.006,6.11,2218,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297,108,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,1
0.82,0,2.13,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,2.257,158,1
0.26,0.26,0.69,0.69,0.86,0.17,0,0,0,0,0.08,0,0,0,0.08,0.08,0.096,3.554,981,1
0,0.17,0.53,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,3.519,359,1
0.17,0.35,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,3.521,419,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,305,1
0.28,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.694,218,1
0.16,0,0.84,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,6.298,781,1
0.17,0.39,1.37,0,0.32,0.29,0,0,0,0,0,0,0,0,0.07,0,0.016,3.697,3498,1
0,0,0.46,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.011,1.263,264,1
0,0,0.14,0.14,0.29,0,0,0,0,0,0,0,0.43,0,0,0,0,1.517,217,1
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.049,575,1
0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807,297,1
0.2,1.22,1.01,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,4.159,287,1
0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,4.833,87,1
0.09,0.32,0.79,0,0.13,0,0,0,0,0,0,0,0.04,0,0.18,0,0.008,3.575,640,1
0,0,0.93,0,0.11,0,0,0,0.35,0,0.58,0.11,0,0,0,0.46,0,2.47,504,1
0,0.38,1.16,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,2.666,160,1
0.34,0.27,0.68,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.013,3.286,608,1
0.21,0,0.64,0,0.85,1.07,0,0,0,0,0,0,0,0,0,0,0,4.391,303,1
0,0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,2.955,133,1
0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.446,137,1
0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,4.333,78,1
0.26,0.26,0.71,0.71,0.88,0.26,0,0,0,0,0,0,0,0,0.26,0.08,0.098,3.598,968,1
0.68,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.588,112,1
0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.709,239,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,19,1
0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.388,565,1
0.76,0.19,0.57,2.86,0.19,0,0,0,0,0,0,0,0.38,0,0,0,0,11.242,742,1
0,0.48,0,1.44,0.48,0,0,0,0,0,0,0,0,0,0,0.48,0,9.56,717,1
0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.94,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,3.761,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,3.482,5902,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,50,0
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0
0,0,3.76,0,0,0,3.76,0,0,0.26,0,0,0,0,0,0,0,1.837,158,0
0,0.02,0.08,0.02,0,0,0.44,0.02,0,0,0,0.02,0,0,0,0,0.185,2.838,2078,0
0,0,0,0,0,0,4.5,0,0,0,0,0,0.45,0,0,0,0.557,2.063,130,0
0,0,3.92,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0.303,1.6,24,0
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,1.263,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,81,0
0,0,1.4,0,0,0,0,0.7,0,0,0,0,2.11,0,0,0,0,18,378,0
0,0,0,0,0,0,3.33,0,1.66,1.66,1.66,0,0,0,0,0,0,1.533,46,0
0,0,0.52,0,0,0,0.65,0.13,0,0,0,0,0,0,0,0,0.128,3.185,481,0
0,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0.56,0,0.111,1.23,32,0
0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,3.016,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,1.545,17,0
0,0,2.32,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2,86,0
0,0,0,0,0,0,1.58,1.05,0.52,0.52,0.52,0,0.52,0,0.52,0,0.171,2.225,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,1,19,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,2.66,0,1.33,1.33,1.33,0,0,0,0,0,0,1.857,39,0
0,0,0,0,0,0,2.8,1.4,0.35,0.35,0.35,0,0.35,0,0.7,0,0,1.746,145,0
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,1.263,24,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,4.308,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,1.75,49,0
0,0,1.6,0,0,0,9.62,0.53,0,0,0,0,0,0,1.06,0,0.425,2.567,172,0
0,0,0,0,0,0,4.2,1.4,0.46,0.46,0.46,0,0.46,0,0.46,0,0.151,2.482,139,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,1,17,0
0,0,3.92,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,2.318,51,0
0,0,1.39,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,1.268,52,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,1.63,0,0,1.666,25,0
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1.771,62,0
2.46,0,0,0,0,0,0,3.7,2.46,0,0,0,0,0,1.23,0,0,2.142,75,0
0,0,1.1,0,0,0,3.17,0,0,0,0.27,0,0,0,0,0,0.07,2.064,322,0
0,0,1.44,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,1.755,79,0
0,0,3.79,0,0,0,3.79,0,1.26,1.26,1.26,0,0,0,0,0,0,1.962,53,0
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.161,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,17,0
0,0,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,3.782,87,0
0.19,0,0.19,0,0,0,0.19,0,0,0,0.38,0,0,0,0,0,0,2.217,204,0
0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0,0.48,0,0,1.884,98,0
0,0,0.43,0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,1.341,55,0
2.59,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,1.29,0,0,1,13,0
0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.196,67,0
0,0,1.11,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,1.8,36,0
0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,27,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,3.475,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863,41,0
0,0,1.09,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,2.409,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,2,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,1.888,17,0
0,0,0,0,0,0,4.13,1.65,0.82,0.82,0.82,0,0.82,0,0.82,0,0,4.666,126,0
0,0,0.36,0,0,0,0.6,0.12,0,0,0,0,0,0,0,0,0.117,4.134,645,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,2.24,0,0,2.222,40,0
0,0,0.24,0,0,0,0.24,0,0.49,0.49,0,0,0,0,0,0,0.029,3.574,336,0
0,0,0.37,0,0,0,1.24,0.49,0.24,0.24,0.24,0,0.24,0,0.24,0,0.018,1.801,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.526,248,0
7.01,0,0,0,0,0,0,3.5,0,0,0,0,0,0,1.75,0,0,1.826,42,0
0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0,4.533,68,0
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,11,0
0,0.53,2.94,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,1.58,128,0
0,0,0,0,0,0,0.72,0,0,0,0,0.72,0,0,0,0,0,2.333,119,0
0,0,0.11,0,0.11,0,0.23,0.71,0,0,0.47,0,0,0,0,0,0.227,2.546,601,0
0,0.28,3.97,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,2.396,139,0
0,0,0,0,0,0,1.33,0,2.66,0,1.33,0,0,0,0,0,0,4.36,109,0
0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,2.016,244,0
0,0,2.81,0,0.35,0,0.35,0,0,0,0,0,0,0,0,0,0,1.226,146,0
0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,1.61,0,0,2.36,59,0
0,0,0,0,0.22,0.22,0,0,0,0,0,0,0,0.68,0.22,0.91,0,1.649,94,0
0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,6.66,0,0,1.5,12,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,3.333,30,0
0,0,1.42,0,0,0,2.85,4.28,1.42,1.42,1.42,0,1.42,0,1.42,0,0,2.133,64,0
0,0,0,0,0,0,7.61,0,0,0,0,0,0,2.31,0,0,0.349,3.627,341,0
0,0,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0.55,0,0,0,0.55,0,0.55,0,0,0,0,0,0,0.27,0.082,2.235,199,0
0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0.7,0,0.126,1.375,55,0
0,0,0,0,0,0,0.52,0.52,1.05,0,0,0,0,0,0,0,0,3.888,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,1,5,0
0,0,3.33,0,0,0,0,3.33,0,0,0,0,0,0,3.33,0,0,1.3,13,0
0.24,0,0,0,0,0,0.49,0.24,0,0.24,0,0,0,0,0,0,0,9.31,1108,0
0,0,0.49,0,0,0,1.23,1.47,0.49,0.49,0.49,0,0.49,0,0.73,0,0,1.792,224,0
0,0,0,0,0,0,0.67,1.01,0.33,0.33,0,0,0,1.01,1.01,1.01,0,1.851,100,0
0,0,0.42,0,0.42,0,1.7,0.85,0.85,0.42,0.42,0,0.42,0,0.85,0,0,2.202,163,0
0,0,0,0,0,0,1.74,0,1.74,0.43,0,0,0,0,0.43,0,0,2.554,212,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,3.25,52,0
0,0.71,0,0,0.71,0,0,1.42,0,0,0,0,0,0,0.71,0,0,1.387,43,0
0,0,0,0,0,0,4.08,0,2.04,2.04,2.04,0,0,0,0,0,0,1.681,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,2.06,0,0,0,1.37,0,1.37,0,0.68,0,0,0,0,0,0.114,2.727,90,0
