@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.45,0,0.15,0,0,0.61,0.45,0,0.3,0,0,0,0,0,0,0,0,0,0,0.067,0,63,1
0.68,4.08,0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,68,1
0,0.36,0.09,0,0,0.36,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0.029,0.014,0,48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,10,1
0.49,0.49,0.19,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,1.284,0,54,1
0,1.45,0.34,0.05,0.05,0.05,0,0.23,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0.162,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,124,1
0.55,2.22,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,140,1
0.08,0.85,1.02,0.25,0.17,0,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0.08,0,0,0.114,0.012,669,1
0,0.65,0,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,21,1
0.1,0.61,0.3,0.4,0.1,0,0.1,0.5,0,0.3,0,0,0,0,0.1,0,0,0,0,0.264,0.396,0.033,56,1
0,0.19,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,93,1
0.19,0.09,0.28,0.09,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.124,0,50,1
0,0.63,0,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,10,1
0,0.4,0.4,0.4,0.4,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.64,0.64,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0,0.168,0,10,1
0.41,2.06,0,1.65,0,0,2.47,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,226,1
0.42,0.08,0.42,0.08,0.34,0,0.08,0,0.34,0.34,0,0,0,0,0,0,0.17,0,0,0,0.294,0.065,62,1
0,1.17,0.58,0.14,0,0,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.024,0,12,1
0.27,0.27,0.27,0,0.27,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,63,1
0,0.96,0,0,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0.48,0,0,0.066,0.267,0,61,1
0.94,0,0,0,0,0,2.83,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1
0,1.03,0,0.68,0,0,0.68,0,0.34,0.34,0,0,0,0,0,0,0.34,0,0,0,0.062,0,12,1
0.68,1.92,0,0.56,0.22,0,0.22,0,0.11,0.22,0,0,0,0,0,0,0,0.11,0,0,0.134,0.019,94,1
0.17,0.34,0.17,0,0.34,0,0,1.55,0,0.34,0,0,0,0,0,0,0,0,0,0,0.055,0,63,1
0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.212,0,25,1
0,0,0,0,0,0,0,0,0,0,3.58,0.39,0,0,0,0,0.39,0,0,0,0,0,21,1
0,0.48,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.761,0,46,1
0,0.2,0.2,0,0,0,0.62,0,0.62,0.2,0,0,0,0,0,0,0,0,0,0,0.345,0.306,37,1
1.72,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,12,1
0.17,0,0.32,0,0.39,1.69,0.32,0.29,0.34,0.84,0,0,0,0,0,0,0.07,0,0,0,0.165,0.182,117,1
0,0.68,0.45,0,0.22,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.112,0,30,1
0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.816,0,12,1
0,1.72,0.43,0,0.07,0.07,0,0.28,1,0.07,0,0,0,0,0,0,0,0,0,0,0.206,0,10,1
0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0.198,0,25,1
0,0.72,0,0,0.48,0,0.24,0,0,0.24,0,0,0,0,0,0,0.24,0,0,0,0.291,0.109,67,1
0.5,0,0,2,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979,0,28,1
0.95,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,45,1
0,0.99,0.99,0.33,0,0,0.33,0,0,0.33,0,0,0,0,0,0,0.33,0,0,0,0.162,0.054,50,1
0,0.46,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,20,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.114,0,20,1
0,1.39,0,0.93,0.46,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,8,1
0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0.32,0.32,0,0.16,0.16,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.049,149,1
0,0,0,0.2,0,1.41,0.4,3.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0.066,0,30,1
0.55,0.55,0,0,0,0,1.11,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.08,0,85,1
0,0.6,0,0,0,0,2.42,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.206,0.103,20,1
0,0.99,0,0.33,0,0,0,0.99,0,0,0.33,0,0,0,0,0,0,0,0,0,0.101,0,1146,1
0.46,1.4,0,0.46,0.46,0,1.86,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0.214,0,64,1
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,1.45,0.34,0.05,0.05,0.05,0,0.23,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0.163,0,12,1
0,0.38,0.38,0.38,0.38,0,0.77,0,0,0.38,0,0,0,0,0,0,0,0,0,0.255,0,0,62,1
0.1,0.07,0.03,0,0,0,0.17,0.03,0.1,0.17,0,0,0,0,0,0,0,0,0,0,0.065,0,46,1
0,0.43,0.08,0.08,0,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0.028,0.014,0,48,1
0.57,1.14,0.57,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.081,147,1
0,0,0,0.59,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0.84,0.84,0.28,0,0,0.56,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,34,1
0,0,0.11,0.11,0.11,0,0.44,0,0.11,1.11,0,0,0,0,0,0,0.44,0,0,0,0.224,0.142,103,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0.19,1.07,0.19,0.19,0.09,0.87,0,0.68,0.09,0.29,0,0,0,0,0,0,0,0,0,0.202,0.233,0.031,49,1
0,6.25,0,3.12,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,1.13,0,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,17,1
0,0.98,0,0,0.98,0,0.98,0,0,0,0.98,0.98,0,0,0,0,0,0.98,0,0,0,0,18,1
0.81,0,0,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.338,0.03,2204,1
0,0,0,0.41,0,0,1.65,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,5.3,0,92,1
0.55,2.23,0.55,0,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.353,0,11,1
0.31,0.05,0.15,0.05,0.26,1.27,0.26,0,1.11,0.34,0,0,0,0,0,0,0.02,0,0,0,0.784,0.154,193,1
0,0.47,0.47,0.15,0.31,0,0,1.58,0.15,0.47,0,0,0,0,0,0,0.15,0,0,0,0.127,0,97,1
0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1
0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0.93,0.46,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,634,1
0.42,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,121,1
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,1.12,0,0,0,0.408,0,25,1
0.49,1.49,0,0,0.49,0,0.49,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0.312,0,47,1
0,0.8,0,0.4,1.2,0,0.4,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.052,0.052,5,1
0.66,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,121,1
0.42,0,0,0,0,0,0.42,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0,0.472,0,19,1
1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1.43,0,0,0.71,0,0,0,0,0,0,2.15,0,0,0,0,0,16,1
0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.17,0,41,1
0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.23,0.61,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.025,0,13,1
0.51,0,0,0.51,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0.71,0.35,0,0,0,5.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0.56,2.25,0,1.12,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,140,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.23,0,41,1
0,0,0,0,0,0,1.19,0,0,0,1.19,1.19,0,0,0,0,1.19,0,0,0,0,0,41,1
2.08,3.12,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.09,0.29,0.09,0,0.29,0,0.09,0.09,1.39,0.99,0,0,0,0,0,0,0.19,0,0,0,0.133,0.011,1171,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,10,1
0.3,0.05,0.12,0.05,0.25,1.23,0.25,0,1.05,0.36,0,0,0,0,0,0,0.02,0,0,0,0.756,0.153,193,1
0.79,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0.135,0,26,1
0.13,0.05,0.16,0,0.24,1.19,0.19,0,1.14,0.57,0,0,0,0,0,0,0.05,0,0,0,0.15,0.159,195,1
0.1,0.6,0.3,0.4,0.1,0,0.1,0.5,0,0.3,0,0,0,0,0.1,0,0,0,0,0.264,0.397,0.033,56,1
0.88,0.22,0,0,0,0,0.66,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.114,0.028,65,1
0,0,0,0,0,0,7.35,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0.254,0,63,1
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
0.4,0.15,0.09,0.06,0.25,1.06,0.15,0,0.31,0.56,0,0,0,0,0,0,0.06,0,0,0.01,0.42,0.266,178,1
0,0.36,0.09,0,0,0.36,0,0,0.36,0.09,0,0,0,0,0,0,0.27,0,0,0.031,0.031,0.031,69,1
0.84,0,0,0.84,0.84,0,0.84,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0.08,1.52,0.17,0.08,0,0.08,0.53,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0.068,0.109,0.027,119,1
0.62,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,121,1
0,0.72,0.48,0,0.48,0,0.48,0,0.48,0.24,0,0,0,0,0,0,0,0,0.24,0,0.184,0,66,1
0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.126,0,35,1
0,0.99,0,0.49,0,0,0.49,0.74,0,0.49,0,0,0,0,0,0,0,0,0,0,0.077,0,114,1
0,0.4,0.1,0.1,0.4,0.6,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0.16,0,494,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.05,0.63,0.17,0,0.34,0,0.58,2.61,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0.186,0.027,131,1
0,0.3,0.3,0.3,0.6,0,0.9,2.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.096,139,1
0,3.98,0.44,0,0,0,0.88,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,23,1
0.42,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.3,0,82,1
0.56,2.27,0,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,0,140,1
0,1.48,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.165,0,78,1
0,1.59,0,0,0.73,0,0.61,0,0.49,0.98,0,0,0,0,0,0,0.12,0,0,0,0.229,0.02,54,1
0,0,0,0.68,0,0,1.36,0,1.36,0,0,0,0,0,0,0,0.68,0,0,0,0.2,0,38,1
0,0.58,0,0.58,0,0.58,0.58,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.239,0,123,1
0.05,0.34,0,0,0,0,0.17,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0.079,0.009,95,1
0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0.175,0,28,1
0,0.88,0,0,0.44,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,3,1
0.42,0,0.25,0,0.33,0,0.67,0,0,0.5,0,0,0,0,0,0,0.08,0,0,0,0.378,0,67,1
0.22,1.77,0.22,0.44,0,0,0.44,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0.156,0,1038,1
0,0.22,0,0,0,0,0.55,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.193,0.077,75,1
0,1.03,0.51,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,71,1
0.55,1.1,0.55,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.082,148,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,17,1
0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,12,1
0.9,0.9,0,0.9,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.829,66,1
0,0,0.4,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0.33,0,0,18,1
0,0,0,0.45,0.22,0,0.22,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.15,1.584,114,1
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,16,1
1.12,0.56,0.56,1.12,0.56,0,2.25,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.39,0.39,0,0.19,0,0,0,0.59,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0.548,0,97,1
0,0.43,0.43,0,0,0,0,0,1.31,0,0,0,0.43,0,0,0,0,0,0,0,0.149,0.074,47,1
0,0.65,0.65,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0,0.169,0,10,1
0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,12,1
0.37,0.37,0.37,0.37,0,0,0.37,2.61,0,0,0,0,0,0,0,0,0.37,0,0,0,0.505,0,64,1
0,0,0.39,0.79,0,0,0,0,1.18,0.79,0,0,0,0,0,0,0,0,0,0,0.183,0,13,1
0,0.42,0.08,0.08,0,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0.027,0.013,0,48,1
0.45,0.91,0,1.36,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,1.9,0,0.95,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,12,1
0.89,0.12,0,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0.061,0,84,1
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.099,0,11,1
0.14,0,0,0,0.14,0,0,0.14,0,0.44,0,0,0,0,0,0,0.14,0,0,0,0.153,0.102,73,1
0.31,0.05,0.13,0.05,0.26,1.23,0.1,0,0.99,0.34,0,0,0,0,0,0,0.02,0,0,0,0.858,0.157,199,1
0,0.64,0.64,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0,0.157,0,10,1
0.26,0.26,0.26,0.08,0.26,0.08,0.88,0.26,0.08,0.35,0,0,0,0,0,0,0.26,0.08,0,0,0.254,0.113,54,1
0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,11,1
0,1.46,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0.244,0,78,1
0,0.92,0,0.3,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.322,0,49,1
0.97,0.48,0,0,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.086,636,1
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,11,1
0,0.72,0.48,0,0.48,0,0.48,0,0.48,0.24,0,0,0,0,0,0,0,0,0.24,0,0.184,0,66,1
0,0.87,0.48,0.09,0.48,0,0.29,0.78,0.09,1.36,0,0,0,0,0,0,0.09,0,0,0,0.015,0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.65,0.65,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0,0.157,0.052,10,1
0,0.59,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,163,1
1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,0,412,1
0.3,0.1,0.05,0,0,0,0,0.3,0.15,0.2,0.05,0.05,0,0,0,0,0.05,0,0,0,0.118,0,96,1
0.22,0.68,0,0.22,0.45,0,0.68,0,0,0.45,0,0,0,0,0,0,0.22,0,0,0,0.133,0.033,54,1
0.11,0.45,0.11,0,0.34,0,0.11,0,1.82,1.14,0,0,0,0,0,0,0.11,0,0,0,0.236,0.016,164,1
0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0.33,1.65,0.33,0.66,0.16,0,0.82,0,0.49,0.33,0,0,0,0,0,0,0,0,0,0.075,0.05,0.05,350,1
0.19,1.16,0,0,0,0,0,0.38,0,0,0.19,0,0,0,0,0,0,0,0,0,1.121,0,2042,1
0,0,0.73,0.73,0,0,0.73,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.109,13.129,12,1
0.18,0.25,0.18,0.03,0.1,0.36,0.54,0.14,0.29,0.76,0,0,0,0,0,0,0.07,0,0,0.073,0.141,0,181,1
0.41,2.06,0,1.65,0,0,2.47,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,226,1
0.19,0.79,0.79,0.49,0.29,0,0.09,0.19,0.59,0.19,0,0,0,0,0,0,0.09,0.09,0,0,0.154,0.015,669,1
0.17,1.46,0.17,0.08,0,0.08,0.51,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0.064,0.103,0.012,119,1
0.65,0.65,0,1.31,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.104,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,5,1
0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
