@relation crx

@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A11 numeric
@attribute A12 {f,t}
@attribute Class {positive,negative}

@data
v,0,t,negative
v,0,t,negative
v,0,t,negative
ff,2,f,negative
bb,10,t,negative
h,0,f,negative
v,0,t,negative
ff,2,t,negative
v,0,f,negative
v,1,f,negative
v,1,t,negative
h,3,t,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,t,negative
n,0,t,negative
ff,0,f,negative
h,0,f,negative
bb,0,t,negative
ff,0,f,negative
ff,0,f,negative
v,0,t,negative
bb,0,t,negative
ff,1,t,negative
v,0,f,negative
ff,0,f,negative
ff,4,f,negative
v,1,f,negative
v,0,t,negative
v,1,t,negative
ff,0,f,negative
v,0,f,negative
ff,0,f,negative
h,0,f,negative
v,0,t,negative
v,5,t,negative
v,0,f,negative
h,3,f,negative
ff,0,t,negative
ff,0,f,negative
h,0,t,negative
ff,0,f,negative
v,0,f,negative
h,0,t,negative
v,0,t,negative
bb,0,t,negative
v,0,t,negative
v,1,f,negative
h,2,t,negative
v,0,f,negative
ff,0,t,negative
v,0,f,negative
v,0,f,negative
v,2,f,negative
v,0,f,negative
ff,10,f,negative
h,0,f,negative
h,0,t,negative
h,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,f,negative
h,0,f,negative
dd,0,t,negative
o,0,f,negative
v,0,f,negative
v,1,t,negative
v,0,f,negative
v,6,t,negative
dd,0,f,negative
v,2,t,negative
bb,0,t,negative
v,0,t,negative
v,3,t,negative
bb,0,f,negative
ff,3,f,negative
bb,0,f,negative
v,0,t,negative
ff,3,f,negative
h,0,f,negative
v,0,f,negative
v,0,t,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,t,negative
h,1,t,negative
v,0,t,negative
ff,0,f,negative
v,0,f,negative
h,0,f,negative
v,0,t,negative
bb,2,t,negative
v,0,f,negative
bb,0,t,negative
v,0,f,negative
v,1,t,negative
v,0,f,negative
v,0,t,negative
v,1,f,negative
v,0,f,negative
bb,0,f,negative
v,1,t,negative
v,0,t,negative
v,0,f,negative
v,0,f,negative
bb,0,t,negative
ff,5,f,negative
ff,1,f,negative
v,0,f,negative
ff,0,f,negative
v,6,t,negative
ff,0,f,negative
h,0,f,negative
v,1,t,negative
v,0,f,negative
v,0,f,negative
ff,0,f,negative
bb,3,t,negative
v,0,t,negative
h,0,t,negative
v,0,f,negative
v,0,t,negative
bb,0,t,negative
h,2,t,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,0,f,negative
v,0,t,negative
v,2,f,negative
v,0,f,negative
v,0,t,negative
v,3,t,negative
ff,1,f,negative
h,0,f,negative
v,0,t,negative
v,0,t,negative
v,0,t,negative
j,0,t,negative
v,0,t,negative
v,0,t,negative
v,0,f,negative
bb,0,f,negative
v,0,f,negative
h,0,f,negative
h,1,f,negative
v,0,t,negative
v,0,f,negative
v,0,f,negative
v,0,f,negative
