@relation crx

@attribute A1 {b,a}
@attribute A9 {t,f}
@attribute A15 numeric
@attribute Class {positive,negative}

@data
b,t,3,positive
b,t,0,positive
b,t,3065,positive
b,t,0,positive
b,t,278,positive
a,t,3257,positive
b,t,713,positive
a,t,19,positive
a,t,0,positive
a,t,51100,positive
b,t,5777,positive
a,t,0,positive
b,t,1208,positive
b,t,2072,positive
b,t,0,positive
a,t,458,positive
b,t,0,positive
a,t,6590,positive
a,t,2503,positive
a,t,11177,positive
b,t,58,positive
a,t,0,positive
a,t,678,positive
b,t,1442,positive
b,t,300,positive
b,t,375,positive
b,t,0,positive
b,t,540,positive
b,t,8000,positive
a,t,0,positive
b,t,500,positive
a,t,540,positive
a,t,2200,positive
b,t,150,positive
b,t,0,positive
a,t,960,positive
b,t,800,positive
a,t,591,positive
a,t,0,positive
b,f,0,positive
b,t,1000,positive
b,t,7544,positive
a,t,245,positive
a,t,321,positive
b,t,0,positive
a,t,3000,positive
b,t,300,positive
b,t,0,positive
b,t,1332,positive
a,t,5000,positive
b,t,600,positive
b,t,690,positive
b,t,1187,positive
a,t,400,positive
b,f,100000,positive
a,t,0,positive
a,t,918,positive
b,t,0,positive
b,t,7059,positive
b,t,162,positive
b,f,0,positive
b,t,0,positive
a,t,300,positive
b,t,0,positive
b,t,2206,positive
b,t,23,positive
a,t,247,positive
b,t,4700,positive
b,t,0,positive
b,t,221,positive
b,t,1200,positive
b,t,500,positive
b,t,0,positive
b,t,827,positive
b,t,2184,positive
b,t,15108,positive
b,t,0,positive
b,t,0,positive
b,t,2283,positive
b,t,0,positive
a,t,0,positive
b,t,1097,positive
b,t,2000,positive
b,t,0,positive
a,t,0,positive
a,t,4000,positive
b,t,1000,positive
b,t,59,positive
a,t,10561,positive
b,t,0,positive
b,t,0,positive
b,t,2732,positive
b,t,11202,positive
b,t,1065,positive
b,t,1210,positive
b,t,0,positive
a,t,456,positive
a,t,150,positive
b,t,0,positive
b,t,0,positive
b,t,1000,positive
a,t,6700,positive
a,t,0,positive
a,t,0,positive
b,t,0,positive
a,f,44,positive
b,t,150,positive
b,t,0,positive
b,t,7,positive
a,t,824,positive
a,t,50,positive
a,t,500,positive
b,t,0,positive
b,t,0,positive
b,f,1,positive
b,f,6,positive
a,t,0,positive
a,t,0,positive
b,t,258,positive
b,t,0,positive
a,t,837,positive
b,t,0,positive
b,t,2028,positive
b,t,0,positive
b,t,0,positive
b,t,327,positive
a,t,3065,positive
b,f,0,positive
b,t,639,positive
b,t,1000,positive
b,t,200,positive
a,t,0,positive
b,t,0,positive
a,t,6,positive
a,t,99,positive
a,f,0,positive
b,t,0,positive
b,t,10000,positive
b,f,1,negative
b,t,347,negative
b,f,2,negative
b,f,184,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,1,negative
b,f,2803,negative
b,f,5,negative
b,t,1,negative
b,t,0,negative
a,f,237,negative
b,t,0,negative
b,t,0,negative
b,t,0,negative
a,f,200,negative
b,f,19,negative
b,t,0,negative
b,f,3,negative
a,f,10,negative
b,f,195,negative
b,t,0,negative
b,f,0,negative
b,f,1,negative
b,f,1000,negative
b,f,6,negative
b,f,204,negative
b,f,0,negative
b,f,2,negative
b,f,204,negative
a,f,10,negative
b,f,0,negative
a,f,5,negative
a,t,0,negative
a,f,300,negative
b,t,0,negative
b,f,25,negative
b,f,500,negative
b,t,225,negative
a,f,0,negative
b,t,0,negative
b,f,0,negative
b,f,0,negative
b,f,67,negative
b,f,10,negative
b,f,0,negative
b,f,112,negative
b,f,3,negative
a,f,20,negative
a,f,0,negative
b,f,0,negative
b,f,0,negative
a,t,1,negative
b,t,130,negative
b,f,67,negative
b,f,350,negative
a,f,126,negative
b,f,0,negative
b,f,5,negative
b,f,2,negative
a,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
a,f,0,negative
a,f,0,negative
b,f,1,negative
a,f,18,negative
b,f,0,negative
b,f,0,negative
b,f,251,negative
b,f,0,negative
b,f,0,negative
a,f,0,negative
b,f,0,negative
b,f,0,negative
b,t,0,negative
a,f,246,negative
b,f,1,negative
b,f,687,negative
b,f,68,negative
b,f,0,negative
b,f,0,negative
a,t,0,negative
a,f,10,negative
b,f,444,negative
b,f,12,negative
b,f,2,negative
a,f,42,negative
b,f,100,negative
b,f,150,negative
b,t,400,negative
b,f,0,negative
b,f,1950,negative
b,f,0,negative
b,f,4000,negative
b,f,0,negative
b,f,173,negative
b,t,0,negative
b,f,0,negative
a,f,0,negative
b,f,0,negative
b,f,3,negative
a,f,53,negative
b,f,3552,negative
b,f,0,negative
b,t,0,negative
b,f,0,negative
a,f,0,negative
b,f,0,negative
a,f,27,negative
b,t,0,negative
b,f,100,negative
b,f,0,negative
b,f,0,negative
a,f,60,negative
b,f,9,negative
b,f,1058,negative
b,f,0,negative
b,f,0,negative
a,f,50,negative
b,f,0,negative
b,f,0,negative
b,f,4,negative
a,t,990,negative
b,f,0,negative
a,f,0,negative
b,f,0,negative
a,t,0,negative
b,f,1000,negative
a,f,394,negative
b,f,0,negative
a,f,0,negative
a,f,0,negative
a,t,2197,negative
b,f,0,negative
b,f,1,negative
a,f,2,negative
b,f,0,negative
b,f,3,negative
b,t,68,negative
b,f,0,negative
a,t,0,negative
b,f,0,negative
a,f,4,negative
b,f,16,negative
b,f,750,negative
a,f,1062,negative
a,f,0,negative
b,f,1,negative
b,t,0,negative
b,f,70,negative
a,f,0,negative
b,t,100,negative
b,f,537,negative
b,t,210,negative
a,t,0,negative
a,f,13,negative
b,f,0,negative
b,t,0,negative
b,f,0,negative
b,f,0,negative
b,t,0,negative
a,t,0,negative
b,f,40,negative
a,f,0,negative
a,f,1000,negative
b,f,4000,negative
b,f,0,negative
a,f,50,negative
b,f,7,negative
a,f,390,negative
b,f,179,negative
b,t,0,negative
a,f,0,negative
a,f,1,negative
b,f,0,negative
b,f,44,negative
b,f,2,negative
a,t,27,negative
b,t,0,negative
a,f,1,negative
b,f,0,negative
b,f,228,negative
a,f,5,negative
b,t,20,negative
b,f,0,negative
b,f,0,negative
b,f,1,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,200,negative
a,f,2,negative
b,f,722,negative
b,f,1300,negative
b,t,0,negative
b,f,7,negative
b,f,100,negative
b,f,286,negative
b,t,90,negative
b,t,200,negative
a,t,0,negative
b,f,55,negative
b,t,0,negative
b,f,0,negative
b,f,41,negative
b,f,0,negative
b,f,1210,negative
b,f,1,negative
b,f,21,negative
b,f,0,negative
a,f,0,negative
b,f,1,negative
a,f,18,negative
a,f,1,negative
b,f,283,negative
a,f,0,negative
a,f,4,negative
a,f,6,negative
b,t,20,negative
a,f,0,negative
b,f,21,negative
b,t,0,negative
a,t,50,negative
a,t,0,negative
a,t,500,negative
a,f,117,negative
a,f,98,negative
b,f,1,negative
a,f,0,negative
b,f,1,negative
a,f,0,negative
b,t,0,negative
b,f,475,negative
b,f,0,negative
a,f,33,negative
b,f,0,negative
b,f,501,negative
b,f,0,negative
b,f,0,negative
a,f,1,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,587,negative
b,f,0,negative
b,t,0,negative
b,f,350,negative
a,t,0,negative
a,f,16,negative
a,f,0,negative
b,t,38,negative
b,f,0,negative
a,f,809,negative
a,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,4,negative
b,t,375,negative
a,f,484,negative
b,f,0,negative
b,f,0,negative
a,t,0,negative
b,f,316,negative
b,f,1,negative
b,f,50,negative
a,f,0,negative
b,f,0,negative
a,f,0,negative
b,f,1,negative
a,t,147,negative
a,f,11,negative
b,f,22,negative
b,f,5552,negative
b,f,0,negative
b,f,0,negative
b,f,6,negative
a,f,0,negative
b,f,0,negative
a,f,1,negative
b,f,0,negative
b,f,4500,negative
a,f,0,negative
b,f,0,negative
a,f,1,negative
b,f,6,negative
a,f,87,negative
b,f,2100,negative
a,f,456,negative
a,f,5,negative
b,f,1110,negative
b,f,6,negative
b,f,140,negative
b,t,0,negative
a,f,351,negative
b,t,0,negative
b,t,0,negative
a,f,120,negative
b,f,13,negative
b,f,80,negative
b,f,17,negative
a,f,0,negative
a,f,0,negative
b,f,1212,negative
b,t,0,negative
a,f,154,negative
a,f,35,negative
b,f,2,negative
a,f,160,negative
b,f,0,negative
b,t,0,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
b,f,0,negative
a,f,32,negative
b,t,0,negative
b,f,8,negative
