@relation crx

@attribute A4 {u,y,l}
@attribute A5 {g,p,gg}
@attribute A9 {t,f}
@attribute A11 numeric
@attribute A13 {g,s,p}
@attribute A15 numeric
@attribute Class {positive,negative}

@data
u,g,t,1,g,0,negative
u,g,t,0,g,0,negative
u,g,f,4,g,1950,negative
y,p,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,1,g,53,negative
u,g,f,0,g,7,negative
u,g,f,0,g,0,negative
u,g,f,0,g,1000,negative
u,g,f,1,g,160,negative
y,p,f,4,g,1,negative
u,g,t,0,g,0,negative
u,g,f,0,g,4500,negative
u,g,f,0,g,0,negative
u,g,f,0,g,117,negative
u,g,t,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,2,g,173,negative
y,p,f,0,g,0,negative
u,g,f,0,g,2,negative
u,g,f,0,s,0,negative
u,g,t,0,g,2197,negative
u,g,f,0,g,0,negative
u,g,t,0,s,0,negative
y,p,f,2,g,1,negative
u,g,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,t,0,g,1,negative
u,g,f,0,g,0,negative
y,p,f,1,g,80,negative
u,g,f,0,g,0,negative
y,p,f,0,g,0,negative
y,p,f,0,s,0,negative
y,p,f,0,g,6,negative
u,g,f,0,g,0,negative
u,g,f,2,g,5552,negative
y,p,f,0,g,0,negative
y,p,t,0,g,0,negative
y,p,f,0,g,3,negative
y,p,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,0,g,687,negative
u,g,f,1,g,444,negative
u,g,f,0,g,13,negative
u,g,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,1,g,283,negative
u,g,t,0,s,0,negative
u,g,f,0,g,25,negative
u,g,f,0,s,0,negative
y,p,f,0,g,2,negative
y,p,f,0,s,0,negative
u,g,f,0,g,150,negative
u,g,f,0,g,44,negative
y,p,f,0,g,0,negative
u,g,f,0,g,390,negative
u,g,f,1,g,5,negative
u,g,f,2,g,500,negative
u,g,f,0,g,1,negative
y,p,f,0,g,179,negative
u,g,f,0,g,2,negative
y,p,f,0,g,2,negative
y,p,f,0,g,0,negative
u,g,f,0,g,0,negative
u,g,f,0,p,0,negative
u,g,f,0,s,0,negative
u,g,f,0,g,3,negative
y,p,t,0,g,225,negative
u,g,t,0,g,0,negative
u,g,f,0,g,0,negative
