@relation crx

@attribute A4 {u,y,l}
@attribute A9 {t,f}
@attribute A12 {f,t}
@attribute Class {positive,negative}

@data
u,f,f,negative
y,f,t,negative
u,f,t,negative
u,f,t,negative
u,f,t,negative
u,f,f,negative
u,t,t,negative
y,t,t,negative
u,t,t,negative
u,f,f,negative
y,f,t,negative
u,f,f,negative
u,f,f,negative
y,f,t,negative
u,f,f,negative
u,f,f,negative
y,f,t,negative
u,f,t,negative
y,f,f,negative
u,f,t,negative
u,f,f,negative
u,t,t,negative
u,t,t,negative
y,f,f,negative
y,f,f,negative
y,f,t,negative
u,f,f,negative
y,t,f,negative
u,f,f,negative
u,f,f,negative
u,f,f,negative
y,t,t,negative
y,f,f,negative
u,t,t,negative
u,f,t,negative
u,f,f,negative
u,f,f,negative
u,t,f,negative
u,f,t,negative
y,f,f,negative
u,f,f,negative
u,t,f,negative
u,f,t,negative
u,f,f,negative
u,f,t,negative
u,f,f,negative
u,t,f,negative
u,f,f,negative
y,f,t,negative
u,t,t,negative
y,f,f,negative
u,f,t,negative
y,f,f,negative
y,f,f,negative
u,f,f,negative
u,t,f,negative
u,f,f,negative
y,f,f,negative
u,t,t,negative
u,t,f,negative
