@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R5-6,8,10-11,13,15,19,21'

@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-0.017,-0.4629,-0.8631,-1.0156,0.82,0.5778,-1.3736,0.5211,1
-0.4947,1.0991,1.421,0.9669,0.9367,0.0257,0.1976,-1.1402,0
-0.3911,-1.1984,0.3354,-1.0904,0.7289,0.4726,-0.5179,-1.043,1
0.8391,0.9749,-0.9246,0.9398,-0.1729,0.3775,0.6252,-1.0513,0
1.3841,-1.6824,-1.0947,-1.8828,-0.3084,-1.1274,-0.848,-2.0032,1
-1.0174,-0.465,-1.0218,-0.4921,0.5965,-1.4429,-1.2097,1.1035,1
-1.7552,-0.4566,0.4245,-0.7935,1.7562,-1.058,1.0265,-0.5087,0
0.5724,0.7488,-1.2092,-0.5843,0.2279,0.0044,-1.3008,0.1658,1
0.8218,0.7909,-0.078,-0.7829,1.1562,0.4908,1.0058,-0.911,0
-0.7774,-0.5784,0.433,0.7164,0.4307,0.6952,-0.7302,1.1265,0
0.8344,-0.2241,-0.3989,-0.0524,-0.1433,-0.422,-1.6304,-0.6265,1
0.7027,-1.3101,-0.9571,-1.0457,-0.4841,-2.1285,0.0436,-0.5903,1
1.9053,-1.486,0.4866,0.4508,0.0691,1.6266,0.1121,0.1545,1
0.1169,0.7698,1.0899,0.6013,0.5995,-0.1596,-0.1699,1.4366,0
1.1623,-0.1404,0.1379,1.1572,-0.4272,-1.0527,-0.627,-3.0036,0
-0.4645,-0.2868,0.5458,0.8888,-0.6881,-0.9556,-0.4204,-0.636,1
1.8678,-2.022,0.8309,0.6859,-2.3394,-1.0203,0.4522,0.5147,1
-0.037,-0.445,-0.6437,0.5311,-0.706,-0.8461,0.1865,-0.7384,1
-0.2613,1.367,1.1266,-0.568,0.0618,1.8242,2.2622,0.8648,0
-0.3118,-0.8754,-0.2741,1.9696,-0.317,-0.7965,-2.0371,1.2162,1
-2.1607,1.7015,0.1376,-0.3785,0.1992,-0.9563,-1.9533,1.0531,1
0.0637,-1.6512,-0.625,-0.2757,-1.2073,0.6068,0.5442,-2.6757,1
1.023,0.156,0.294,-0.1055,-0.1474,-1.1565,-2.0637,-0.1033,1
-0.5257,0.9184,0.3475,1.1996,0.9062,-1.0792,1.5063,1.6535,0
-1.1688,0.7919,0.5279,0.4653,-0.2802,-1.4206,0.251,-0.5705,1
0.3815,-1.5968,1.6714,0.5305,2.0611,0.0257,-0.1122,0.1013,0
1.4644,-0.918,0.1472,0.9306,0.3041,-0.5087,0.278,-0.478,1
0.7715,-1.4372,1.0133,0.4206,-0.652,-1.2836,-2.073,-0.4509,1
1.3489,-1.1101,-0.8686,-1.4033,1.2542,-0.525,-1.735,-0.5537,0
1.1109,0.6495,-0.5686,1.8894,0.2901,-0.4082,0.2422,-0.5484,0
-0.1617,-1.1386,0.5089,0.4045,-0.5001,-0.6527,0.4408,0.4435,1
-0.1248,1.2024,-0.7796,0.0894,-1.4946,-1.7987,-1.308,-0.0805,1
-1.4964,2.1468,0.6588,2.6725,-0.9009,1.1113,-0.6363,0.8332,0
1.6128,0.2808,2.4242,-0.5928,1.5547,2.8494,0.1946,0.1284,0
-0.0205,0.1654,0.9632,1.7586,1.2392,0.7233,1.9879,0.0678,0
-1.6675,1.5639,-0.4674,0.3287,-0.2507,0.0466,0.328,-1.172,1
1.2446,-0.1438,-0.5263,0.7138,2.4877,1.1896,2.464,0.6617,0
-0.7124,-0.0193,-1.5434,-0.625,-1.0498,-0.3735,-1.3143,-1.2291,1
-0.4637,-0.8615,0.3049,-0.537,-0.6488,-0.7039,0.9623,-1.5717,1
-0.0707,-0.498,0.5215,-0.4799,0.0435,1.0884,1.5065,0.4238,0
1.5726,0.7679,0.0765,-0.1963,1.4518,1.4172,-0.1431,-2.0396,0
1.7917,0.9646,-0.7226,1.611,-0.8881,1.4668,1.2063,0.532,0
-2.3493,0.8487,0.0297,-1.4811,0.2948,-1.7075,-0.5321,-0.3994,1
0.6026,-0.3564,-0.1569,-0.3069,1.7531,-0.3544,-0.3632,1.1822,0
0.1664,0.2855,0.9164,1.4556,0.1751,-0.9504,0.8421,-0.0634,1
0.9998,0.5763,1.0883,0.5977,0.784,0.7409,-0.9916,-1.2998,0
0.9491,-2.3958,-1.3243,-0.1537,-3.1704,0.8636,-1.4212,-0.2894,1
-1.2282,0.1103,0.0632,1.1608,-0.1542,0.8983,0.274,0.3365,0
1.3002,0.8937,-1.7591,0.5866,0.8389,-0.5875,-0.1415,-0.789,1
0.3831,2.0026,0.4849,-0.8039,-1.1232,-0.3225,1.639,1.1583,0
-0.7909,-1.6288,-1.6028,-0.307,-1.2404,-0.5649,-0.5976,-0.3834,1
0.8609,-0.1677,0.6682,0.8411,1.4957,-0.2477,-0.0696,0.2002,0
2.8275,-0.0478,0.5091,0.315,0.5151,1.2254,0.4504,-0.2447,0
-1.0627,1.346,-0.3802,0.0691,0.8413,-1.0481,-0.2741,0.4242,0
-0.7955,0.528,0.2823,-0.0215,0.5037,-0.123,-0.9482,1.6374,1
0.6321,0.7266,1.8676,1.244,-0.1941,-0.2205,0.088,-0.12,0
-2.724,0.7331,-0.566,0.2621,0.1164,-0.0587,-0.1488,-0.03,1
-0.0484,0.2762,-1.2078,-0.5164,1.3334,-0.7083,0.6018,0.2237,0
0.3554,-0.346,1.0491,-1.1365,1.1078,0.0869,1.9871,-1.124,0
-0.1706,0.1558,-1.4315,-2.2208,-0.1375,0.8276,-0.455,0.699,1
-0.5412,-0.1912,0.1532,0.2298,-1.8562,-0.5504,-1.5664,-0.9608,1
1.0198,1.6585,-0.4394,0.3122,0.0365,-0.8767,-0.4757,0.5346,0
0.2381,1.0357,1.497,0.1431,2.2144,0.0727,-1.9183,0.286,0
-0.9164,0.5495,-0.7807,0.0501,0.4643,0.0841,1.162,0.7284,0
-0.9927,-0.2408,0.0885,-1.582,-1.5209,-1.3894,-1.6901,0.87,1
1.313,0.4817,-1.3983,1.3483,1.9869,1.9119,0.5053,0.8852,0
0.3332,0.1887,-0.7915,-1.3178,-0.3132,0.3242,0.3588,0.6497,1
-2.2325,0.1589,-1.9586,-1.6525,0.7371,-0.9913,-1.5379,-1.3438,1
-0.4459,-0.1863,0.7303,-0.4356,0.5856,-0.5174,-1.0276,0.6386,0
2.2714,-0.1383,-0.8206,1.475,1.7023,-0.0887,-0.4801,0.5242,0
-1.5457,-1.2848,-1.6715,-0.8215,-0.3895,-0.5187,1.0543,-1.6222,1
1.2748,-0.2278,-0.9788,-0.593,-0.2414,0.0989,0.4098,-0.6316,1
-0.9714,-0.7539,0.8448,-1.3272,1.6721,-0.2073,0.2642,-0.5021,1
0.0025,-0.4581,-2.1101,-0.4108,-2.0336,0.5749,-1.1229,1.8434,1
-1.1753,-1.3145,-0.2837,-1.5159,-1.3655,0.4421,-1.7987,-0.4973,1
0.386,-0.6124,0.4329,-0.0874,-0.3019,-0.3877,-1.3715,-0.7608,1
-0.8165,-0.377,1.9818,-0.9042,-0.7688,-1.2531,-0.448,1.1658,1
-1.0297,-1.335,0.1105,-0.8164,-0.1204,-0.522,0.2746,-1.2582,0
-1.2626,-0.2343,0.379,-1.1307,-1.2489,-0.7331,0.2767,-0.129,1
-0.1815,-0.0895,-1.6614,-0.0944,0.6108,-1.3373,0.9409,-0.7731,1
0.1037,0.0475,0.8585,1.0195,-1.7641,-1.2826,1.414,-0.1664,0
0.3397,-0.2999,1.7654,-0.4063,-0.5734,0.0524,-0.1011,1.6548,0
1.0731,0.0113,-0.5385,1.4801,0.3549,0.8444,1.2555,-0.2849,0
-0.1444,-0.9815,-0.665,-0.4918,1.8366,-1.1914,-0.6341,0.263,1
-0.1985,-1.2583,-0.0762,-0.3874,-0.2896,-0.4963,-0.291,-2.7388,1
-0.0942,1.1283,0.3687,-1.8534,-0.5843,-1.0714,0.7887,1.6514,1
-0.1375,0.9808,-1.5031,-0.1289,0.7141,-0.6449,2.0125,-0.2039,0
-0.1756,-1.4362,-0.2498,0.1019,-1.1375,-1.6995,-1.2606,-0.5933,1
-0.2072,-1.9577,-0.6344,-0.2039,0.1783,-1.3119,-0.1983,0.7882,1
1.8381,0.7014,1.9258,-0.7069,-1.036,0.4064,2.7537,1.191,0
-0.2655,0.6412,0.8141,-1.4439,1.0986,2.0053,-1.4087,0.9683,0
0.7705,0.3028,1.2374,-0.1889,-0.3585,1.1782,-0.1172,0.7991,0
-1.0051,-0.301,-1.8741,-0.7272,0.4479,-0.0055,-0.7818,-1.0159,1
0.1237,0.2238,1.0948,-1.9226,0.7789,-1.8546,-1.1568,-0.8266,1
1.0903,2.0848,0.2443,-0.0526,0.0614,0.644,-0.527,1.2852,0
1.3657,1.4851,-0.8298,2.3514,0.879,0.003,-0.3835,-0.8758,0
-1.1857,-0.1622,0.7459,1.1012,0.0837,0.0044,0.9958,1.3656,0
-0.7237,0.6099,-2.3196,1.8097,1.2298,2.1801,-0.6263,0.94,0
-0.0242,-0.5645,1.9685,0.1504,-1.1558,-0.0519,0.8068,-1.4976,1
1.3753,0.613,1.0944,0.7937,0.9276,1.9999,1.6698,1.5788,0
0.3584,1.0024,2.3188,-0.3599,0.9088,0.8279,1.2094,-0.456,0
-0.8636,1.0385,0.5429,-0.1395,-1.0743,0.307,0.1171,-0.6665,1
-0.1241,-0.1038,-0.907,-1.0694,-0.3172,-0.3122,0.0815,0.877,1
-1.0209,-1.7795,0.616,0.07,-1.356,-0.6334,0.1899,-0.3585,1
0.9617,1.9405,-0.2052,0.7636,0.4067,0.7923,-0.0528,0.3703,0
-1.7818,0.4227,-0.5467,-0.2284,-1.4197,-0.4249,-0.4145,-0.3091,1
1.1183,2.1476,0.2463,1.7193,-0.0552,-0.9199,2.1202,1.4175,0
-1.1059,0.3015,0.1451,-1.0623,0.3269,-1.8479,-1.5557,-0.738,1
-1.9659,0.3866,-0.3705,-0.117,0.3116,-1.9836,-1.1212,0.2311,1
0.4228,1.1533,1.3157,2.2994,1.0836,1.9052,1.5402,0.4552,0
0.1714,1.1324,-0.3445,1.6869,-1.7186,-0.2944,-1.6293,3.0246,1
-0.4813,0.4178,2.3657,1.6847,0.1004,0.0663,-0.4942,1.7638,0
-1.2727,-1.2485,-0.7094,0.7336,0.0715,0.5514,0.2988,0.2891,1
-0.4044,1.171,-0.0492,0.2297,-0.097,-0.5331,-1.0746,-1.5186,1
-1.4514,-2.4288,0.1781,-2.228,0.2955,-0.314,-0.4306,-0.6565,1
1.8963,0.4866,0.6983,1.1438,-0.4262,-0.3555,1.2941,1.4906,0
0.4754,0.3569,-0.6892,-0.1689,1.3921,0.2989,-1.1247,-1.2689,1
-1.5575,0.7342,1.457,0.7899,-0.9752,-0.067,1.124,1.3002,0
-1.4343,-1.0738,-0.5918,2.1277,0.5592,-0.8658,0.9983,-0.6742,1
-1.1631,-0.7923,-0.5149,0.1038,-0.113,-1.8793,-0.5138,-1.0214,1
-0.8158,-3.0875,1.0521,-1.0199,-0.0088,-1.4881,-0.0959,-0.4775,1
0.5752,-1.1601,-0.907,-0.0385,-1.0561,-1.0959,0.1738,-0.8848,1
0.0045,-1.7583,-0.8389,-0.8047,-0.8003,0.2243,-2.2704,2.21,1
2.5117,-0.7486,0.2021,0.4115,-0.7518,0.6579,1.0477,-0.3791,0
0.5579,-2.4897,-1.7537,-2.63,1.0589,-1.558,-1.1489,0.0239,1
-0.4801,-0.3672,-1.355,0.8041,0.653,-0.0773,-1.8335,-1.9853,1
-1.158,0.246,-0.9757,-0.5092,-0.593,-1.0969,-1.3934,0.6321,1
1.4672,0.3375,0.2803,0.8086,-0.77,-0.6722,-0.0977,1.3308,1
0.5304,-0.4915,-0.7677,-0.5624,-1.3004,0.0871,0.363,-1.2325,1
1.3278,0.8463,-1.5378,0.174,0.3188,1.3266,0.5368,0.84,0
-0.7106,-1.1449,-1.2207,-0.2299,-0.0567,1.4451,-2.6656,0.6225,1
0.03,-0.2927,-0.2783,-0.9792,1.6052,0.6592,-0.7772,0.9984,0
1.4688,0.4535,-0.1129,-0.4298,1.3853,0.1931,-0.5542,1.7768,0
1.382,-0.1394,-0.5164,-0.5238,-0.0125,2.0971,1.1004,-0.8196,0
0.429,1.9475,2.5479,0.808,0.9841,0.4477,-0.9172,0.4367,0
1.9217,-0.5231,1.2804,-0.2375,2.1018,0.5446,1.1324,0.2462,0
-0.005,0.2953,-0.0908,-0.7097,-0.0011,0.0029,0.9363,0.6488,0
0.2994,0.1321,0.7112,0.2637,2.2068,-0.3673,-0.8533,-0.2635,0
-0.9428,-0.5091,0.5973,-0.5361,-0.7,-0.4965,-0.9765,-0.7772,0
-0.3097,-0.6875,-0.3176,-1.149,-1.8793,-2.0372,-0.1249,-0.215,1
-1.3482,0.0847,-0.9677,-0.7265,0.0555,-0.9458,0.6671,-0.3716,1
-0.1681,0.6607,-0.4156,-1.3211,-0.3116,-1.8112,0.3825,-0.3291,1
-1.2919,-1.7729,-1.4812,-0.2489,0.1126,-0.0055,-0.6867,0.0034,1
-1.0562,0.2319,0.6322,-0.5241,-1.2045,-0.3049,1.3697,-0.1658,0
0.8869,0.0022,-2.3294,0.0435,-0.3996,-1.0044,-0.7985,0.1892,1
-0.9855,-1.4841,-0.6582,-0.7092,-0.772,-1.0695,-0.5603,-1.3444,1
1.0555,0.8327,0.6075,0.6411,-1.0757,1.0529,0.9968,0.1238,0
1.1465,-1.1551,-1.7436,0.0093,0.633,-1.1829,0.3525,-1.7049,1
-0.1625,-1.0685,-0.6462,-0.5044,-2.0561,0.962,0.6547,-0.2046,1
-0.8677,1.1675,-3.8497,0.608,0.2169,0.3434,-1.6623,-1.1761,1
1.47,0.0244,-0.4002,-0.3919,-0.228,-0.8791,-2.1914,-1.1055,1
0.6293,0.2456,-0.8872,-0.9467,-0.8995,0.0044,0.9168,0.051,0
0.2739,-0.9306,-1.7281,0.4116,0.9371,1.6941,1.2135,-0.6362,0
-0.7782,1.9166,2.3088,1.6203,0.0577,1.3084,0.1597,0.6411,0
0.5569,-0.2355,0.7817,0.685,-1.0545,0.6447,2.2009,-2.6129,0
-0.4479,-1.4452,-0.8692,0.6216,0.786,-0.6356,-0.3684,1.7537,1
0.6597,-1.4254,-0.5366,-0.0521,-1.8135,-1.4342,-0.4275,-0.5578,1
1.0477,-0.4856,-2.3711,-0.7885,0.2453,-2.1276,0.2427,1.7352,1
-1.6012,1.9734,-0.0828,-0.6702,0.5024,-0.6463,2.1099,2.251,0
-2.1091,0.3238,1.3348,1.9627,0.0694,1.6303,-1.0777,-0.3766,0
0.6838,1.7133,-0.213,1.6753,-1.3047,-0.2357,-0.3678,-1.5196,0
1.3836,-1.04,-0.328,-2.2099,0.2047,1.0733,1.0114,-0.607,0
1.4967,0.988,-0.0559,-0.21,0.7258,1.4363,-0.653,0.7409,0
1.1972,0.4132,-0.2242,-0.303,1.9253,0.3585,0.0002,0.8355,0
-1.8992,-0.4347,-1.336,-1.4928,0.8662,-1.2844,-2.2136,0.0748,1
0.4471,-0.728,-1.8547,-0.1933,-1.1175,-0.8833,-0.7465,0.0324,1
0.7285,-1.4435,-0.5192,1.456,1.4543,-0.086,0.3787,1.6972,0
-1.3433,-3.5328,-0.0878,-0.3029,-0.3568,-1.2959,-0.0486,1.1475,1
0.3204,0.8841,0.6926,-0.0968,0.5151,-0.1161,0.1868,-0.7512,0
-1.325,-0.8968,0.7824,-1.226,-2.3603,0.902,-0.7599,0.4229,1
1.4195,-0.9704,-0.3627,0.3568,0.5801,0.7793,1.3305,-0.6947,0
-0.9835,-0.478,-0.0854,-1.2555,-1.0783,0.8703,-1.3643,-0.3917,1
1.1224,-0.5896,0.6725,0.1152,0.7317,-1.0784,2.4886,0.5927,0
0.9086,-1.1053,-0.5128,-0.7027,-0.6752,-0.7643,0.7185,-1.9942,1
1.1073,0.462,0.232,-0.9949,0.2718,0.4162,-0.1347,1.5042,0
1.907,0.4869,1.4733,-1.0122,0.6358,0.2097,-0.742,0.0066,0
-0.0526,0.3483,0.142,-0.7682,0.5331,-0.8714,0.9333,1.591,0
-2.2604,-1.0876,-1.6919,-1.2196,0.5605,0.6561,-1.0847,-1.4158,1
-0.663,-0.4126,-1.772,0.4296,-0.1392,-0.1568,-0.443,0.1181,1
1.0898,1.5061,-0.7363,-0.1876,1.7679,1.3278,0.4205,1.83,0
2.0816,1.0211,1.9395,0.0041,0.7892,1.7668,1.7753,0.5549,0
-0.9085,0.6298,-1.4192,0.5346,-0.7624,0.2705,-0.02,-0.5976,1
-2.1401,-0.033,-1.9521,-0.6258,0.772,-0.4972,0.3082,0.1216,1
-0.3324,0.188,-2.6342,-2.3307,-0.3332,-0.4205,0.2463,-0.7126,1
-1.0029,-0.6277,1.0967,0.1205,-0.9721,1.4331,1.2232,0.1123,0
-0.3703,-0.5698,1.985,0.1122,-0.8427,0.9444,0.4748,-0.1227,0
0.5046,-0.0805,-1.2505,0.5256,-0.4306,-1.1294,-0.1975,-1.3825,1
1.1687,0.3231,1.958,0.0162,1.4641,0.9127,0.9987,-0.0703,0
1.9745,0.5655,-0.4549,0.3774,0.549,0.4953,-0.1618,2.6001,0
-0.9288,0.7766,0.0574,-0.1392,0.3878,-0.3585,-1.6836,-0.5861,1
0.1464,0.9062,1.2159,-1.1616,0.7012,-0.7467,1.9222,-1.2682,0
-0.2554,-1.2333,-0.3304,1.7063,0.2936,0.1158,1.9222,-0.0855,0
0.5092,-0.4817,2.3996,0.564,-0.4723,0.7975,0.7191,-0.4881,0
0.9396,0.9525,-1.4463,-0.0597,0.9422,-0.4935,-0.9236,-0.1699,0
1.2773,-0.7181,-2.3573,1.3286,-0.3954,-1.2187,0.6067,-0.8854,1
-0.5313,1.3189,1.3919,1.5086,1.6694,-1.7895,-1.6317,0.5024,0
0.9884,0.3383,-1.7131,0.0722,0.6785,-0.9182,-1.0095,-0.2117,1
0.3335,0.0001,-1.2049,-0.5325,-1.5138,-0.9069,0.6961,-1.3302,1
-0.2471,-0.5529,-0.0737,0.2534,1.6637,0.7643,-0.6814,-0.5045,0
0.4868,-0.9577,-0.6039,0.0368,-0.0345,-0.4103,-1.2654,0.7994,1
1.463,-0.7766,-1.4699,-0.0262,-0.5801,-0.1467,1.5753,1.2605,0
-0.1418,0.1025,-1.1609,-1.1442,-2.0157,-0.2346,-1.0254,-0.5934,1
1.0111,-0.6777,-0.3351,-0.2496,0.6646,0.6635,-0.3059,1.2664,0
0.3064,-1.1389,0.9346,-0.4559,1.1249,0.6415,-0.9974,0.6916,0
0.1575,0.5564,0.3823,0.2264,-0.9808,-0.7471,-0.1791,2.7433,0
-0.1157,0.3426,-1.4472,0.2155,-0.2806,0.3394,-0.6655,-1.3421,1
1.0513,1.023,0.902,2.1024,0.8215,-0.0361,2.4398,1.4692,0
-1.0654,1.623,2.2184,-0.1459,1.3706,1.3618,-0.7815,1.5313,0
-1.6306,0.372,-2.2944,-1.5082,-1.1956,-0.0854,0.1759,0.8041,1
0.8763,-2.2019,-1.0573,-0.6964,-2.0675,-0.7484,0.4737,-0.6616,1
0.5248,-1.053,2.1394,1.1925,1.0147,-0.8378,0.0178,1.0035,0
-0.9894,1.3834,1.0342,0.8221,-1.1668,-0.3093,-0.8338,0.9875,0
0.6318,1.082,-1.2856,-0.772,-0.8706,0.4804,1.3865,-1.505,0
0.042,-1.4188,-0.2409,-1.0306,-2.1229,-1.6321,-0.6814,-0.5098,1
-1.9445,1.2928,0.3978,-2.8106,-0.0785,2.6165,-2.0391,-0.9594,1
0.7101,-1.4053,0.9854,1.0666,0.4963,-0.4511,2.4327,0.0595,0
1.593,2.4262,1.0956,-0.6187,-1.2047,1.8568,0.2255,0.1367,0
-2.2255,0.3816,0.5392,-0.9684,-2.4919,-0.8133,-0.3113,-0.7336,1
-0.3289,0.0978,0.3622,1.621,1.3375,0.2453,-0.6808,3.1113,0
0.7151,-0.1233,0.1631,-3.1999,0.0296,-0.2218,-1.6749,-2.5257,1
0.0686,0.3285,-0.7306,1.7656,-0.8902,-0.5846,-1.2635,-0.7774,1
0.6692,0.1448,0.2564,1.5682,0.0535,0.6442,1.4527,0.599,0
0.5901,0.6543,0.3497,0.0181,-0.5873,1.1231,-0.4618,0.8244,0
1.5679,2.1232,1.2221,1.7988,0.3411,0.2859,-0.4964,0.238,0
0.0132,1.7372,0.9356,0.2732,0.9219,1.1108,-0.3345,-0.1554,0
0.7179,1.3019,1.3853,-1.1157,-0.8991,0.8474,1.6543,2.2469,0
0.1252,0.0255,-1.54,-1.2434,1.2044,-2.3974,-0.5409,1.0455,1
1.5502,1.7746,1.5895,1.6717,-0.096,1.1095,0.3755,1.1767,0
0.5728,0.6936,-1.2461,-1.6957,1.8722,2.258,0.7236,0.9943,0
-0.7082,-1.1943,-1.6511,0.9585,-2.0275,-0.996,-0.571,-0.0258,1
1.1615,0.0953,-1.0306,0.5762,1.4123,-0.0616,-0.5474,0.354,0
1.2878,-0.4519,-0.8308,-0.7668,0.1149,-1.0827,-0.2866,-1.7952,1
1.0584,1.0713,-1.2271,-2.1142,-1.8276,1.4125,0.1316,-1.1017,1
0.2807,0.5471,1.4062,-1.4374,0.4931,0.2009,0.1237,1.0588,0
3.2373,-1.1314,1.5586,1.1343,-0.9403,0.4412,0.4212,2.2513,0
-0.076,-1.6984,0.3212,-0.6676,-2.5302,0.1543,0.0404,0.3895,1
-0.4953,-0.6185,-0.5605,-0.2952,0.6195,-0.184,1.0542,-0.1204,1
0.9272,0.0335,0.9874,1.0863,1.3594,-0.5372,2.7241,1.2102,0
-0.012,-0.536,-0.4793,1.1913,-0.3721,0.125,-0.4241,0.6152,0
-1.4333,1.0403,-0.1356,-0.2192,1.2021,3.565,0.3689,1.3028,0
1.2022,2.5711,1.2016,-0.3879,-0.3314,-0.225,0.5366,1.2997,0
0.0764,0.4876,-0.4443,-1.7376,-0.0558,0.5221,-2.8252,0.3299,1
1.723,0.0202,-0.2843,-0.6475,0.1703,-0.2443,-1.0656,-0.561,1
1.7863,1.7294,-0.2095,0.9121,2.8363,1.2146,-1.6504,0.6702,0
-0.4988,-1.1045,-0.7258,0.7469,1.1514,-0.5205,-0.4631,0.3277,0
-1.3789,1.0344,-0.6132,-0.8189,-0.8937,-1.4535,-1.5109,1.2663,1
1.9749,-0.6437,-1.1529,0.0536,-1.1636,1.1755,-1.421,-0.7876,1
-1.6196,0.7441,-2.3168,-0.9215,-0.6367,-1.3358,0.8002,-1.3006,1
0.8243,0.5087,0.3052,-0.7364,0.8098,-0.038,1.7261,-2.2399,1
0.5007,-1.1479,0.069,-1.2704,-1.2781,-1.36,0.5756,0.8789,1
0.7048,0.7519,0.62,0.5832,0.9858,2.0469,0.2418,0.3706,0
2.0305,0.5332,-0.7906,-0.6226,-0.483,0.3065,-1.0896,-0.0668,1
0.4729,1.0753,-0.8897,-0.4381,0.945,-0.7664,-0.9429,0.7493,0
-0.4819,-0.1519,0.6781,0.3593,-0.8817,-0.7685,-0.0432,-0.9338,1
-0.4068,-2.5049,-0.8423,-2.7749,0.5324,-0.5155,-1.2475,0.5718,1
-2.3201,-0.36,-0.1626,-0.2763,-0.0886,-1.5972,-2.6904,-1.2544,1
-1.719,-1.1713,0.0828,0.4924,-1.1076,-0.3807,1.3883,-2.671,1
-0.6824,-1.6032,-1.5493,-0.214,-1.1137,-1.1485,-1.2829,-0.2387,1
-0.3786,-1.4311,-0.9148,-1.2635,0.7736,-1.8935,0.6537,-0.0504,1
-1.7182,-1.6499,-0.6021,-0.3778,0.2731,-1.8075,-2.0118,-1.8886,1
-1.7515,0.0278,-0.9245,-1.2673,-2.3536,0.5091,-1.5354,0.3903,1
-0.7649,-0.6753,-1.8908,1.0742,-0.8581,0.1696,-1.1595,0.4642,1
-0.9662,0.1027,-1.9222,0.3615,-1.6386,0.0326,1.1755,0.019,1
0.0279,1.6683,-0.3857,0.8339,-0.9744,0.1164,-0.2049,-0.5211,0
-0.2349,0.2482,1.3104,0.6275,1.1813,1.9524,-0.0531,0.4339,0
-1.8392,-0.2482,0.5109,-1.0101,0.22,-2.3128,-1.949,-0.6724,1
-3.1723,-1.5227,-1.548,-0.0926,-0.7866,-1.3032,-2.7733,-1.1692,1
1.0611,-0.2796,0.6977,-0.2202,1.7921,-1.0927,0.0667,0.3293,0
1.6001,-0.2886,0.3856,-0.1459,-0.9975,-0.1615,-0.5302,-1.1831,1
1.0429,0.6011,0.9171,1.1519,0.1416,0.9004,0.4652,1.0949,0
-0.311,0.8823,-0.1345,-1.4486,-0.0397,-0.0595,-1.5476,-0.7421,1
-2.0758,-1.3504,-1.1971,0.7194,-1.158,0.1128,-1.0297,-0.8473,1
-1.6592,-1.1969,-0.6115,-0.271,-0.6949,-1.0664,-0.3357,0.4076,1
-0.5783,-1.1168,-1.5257,-0.4048,-0.5874,-0.9514,-0.0776,-1.2522,1
-0.288,1.9923,0.598,0.74,0.517,1.5134,1.6425,-1.7004,0
0.1122,-0.3408,0.5472,1.1294,0.6817,-0.4151,0.1089,-0.0226,1
-1.1191,-1.4586,1.709,0.7292,1.0686,1.0588,0.6493,-0.4017,0
-0.167,1.0416,0.582,0.716,-0.7029,-0.1748,0.7765,-0.0234,0
-0.6744,1.7535,-1.6617,1.0947,-0.0044,-1.0905,0.9913,-0.6519,1
-1.1592,0.5009,1.2459,0.9315,-0.8471,0.4144,-0.2743,0.9549,0
-0.4477,1.0109,0.2021,1.5714,0.5796,1.1268,0.027,-0.5086,0
-0.3386,-1.3555,-1.2831,-0.2788,0.1767,-1.1134,-0.0973,0.7506,1
-0.316,-0.2317,-0.3327,-0.1752,-0.238,-0.336,-0.0515,-0.8712,1
