@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,5,9,13-15,17,20-21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1.2931,-0.6109,0.6539,-1.0465,-0.0258,-1.1531,-2.0968,0.0285,0.1626,1
0.8538,1.768,1.5092,-0.2185,0.0967,0.3764,1.8861,-0.0815,1.2141,0
-0.3798,-0.1203,1.3795,-0.0502,-0.4867,-0.9297,-0.0375,-0.9289,-1.2299,1
0.2745,-0.847,-1.3181,0.461,-0.6157,-0.2116,-1.1996,0.7712,-0.6898,1
-0.1961,-0.03,0.8516,-1.2258,-0.7804,0.4841,-0.9459,-0.0243,-0.7263,1
-0.0428,0.8787,-0.2311,-1.4683,0.4666,-0.7857,0.8226,0.2384,1.5899,0
-0.9528,-1.2622,-0.8605,1.8032,-0.8032,-0.1692,-1.003,-1.7504,-1.8587,1
0.7987,0.9325,0.1106,0.6155,-0.3267,1.7509,0.6999,1.9975,-0.0539,0
1.5285,-0.2486,0.4495,2.8018,1.384,-0.43,1.726,-0.4591,-0.9277,0
-1.259,-2.6496,0.0046,0.6926,1.0644,2.9966,-0.8879,0.9512,0.1567,0
-1.9964,1.5878,-0.7078,0.2817,-1.4896,-0.5137,1.127,1.532,-1.6395,0
0.246,-1.1108,0.5484,3.1285,0.6615,-0.3511,0.4288,0.459,2.0085,0
0.8469,-0.4429,-2.9855,0.2306,0.2494,0.0868,0.1973,-0.3822,-0.2603,1
-1.2424,-1.0644,-1.722,0.0613,-2.6822,-0.9056,-1.5003,-0.68,-1.5572,1
1.7588,-0.6862,-0.2534,-0.8969,1.1033,0.369,1.7481,1.3613,1.2118,0
-1.1947,2.2982,1.1706,-1.6372,-1.6593,0.4269,0.0397,1.3831,-0.3903,0
-0.1885,-1.5176,0.9527,-1.6267,0.1933,-1.1349,0.4959,0.5194,-1.243,1
-2.4266,-0.68,-0.9825,-1.3729,-1.5479,-1.0829,0.8732,-0.3562,-0.173,1
-1.281,2.1364,0.8967,2.0361,1.2714,-2.4448,1.4368,1.743,0.3031,0
-0.3,-0.9439,-0.1953,-1.5898,-1.6567,0.2708,-0.753,1.6414,-0.1954,1
-0.8861,0.018,-0.871,-0.3024,0.3004,0.3767,-1.7796,1.08,-1.0505,1
-1.1846,0.7595,-0.8736,-0.8591,-1.2926,0.0618,-0.2124,-0.2764,-2.3354,1
-1.2618,-0.3369,-0.9698,-0.7895,-1.6782,-0.7428,-0.2631,-0.7982,-1.4902,1
0.5331,-0.9938,0.4783,0.2698,-0.2116,0.5952,-1.4851,0.044,-0.8998,0
0.2425,0.0888,0.9323,1.2417,-0.9077,0.4327,1.6191,0.9588,1.9582,0
0.8229,1.3263,-0.8427,-0.6979,-1.0095,-2.5446,-0.7812,-0.2156,0.0098,1
0.896,0.0591,-0.8119,1.1995,-0.1566,-0.7188,-0.239,-0.2005,0.8008,0
-1.5004,-0.0863,-0.7004,-0.6862,0.3846,0.3852,-0.4796,-0.251,-0.084,1
-1.3909,0.0115,-0.096,0.1138,-0.1082,1.1434,0.3646,0.072,-0.912,1
0.5687,-0.7905,0.1713,-0.1514,0.1923,0.3118,0.0863,1.4044,-0.0994,0
-0.6693,0.4115,1.686,-0.0579,0.6211,1.538,-0.4209,-0.0247,-0.4368,0
-0.1648,1.9793,1.6617,2.8256,-1.1448,2.389,1.0939,2.5167,0.1948,0
-1.0425,-0.8722,-0.8773,1.7576,-0.9747,-1.156,-1.2392,0.7307,-0.4212,1
-0.7278,0.9235,0.0175,1.1462,1.9766,1.0588,2.6434,1.3646,1.0398,0
0.0035,-0.653,-0.459,-0.8075,-1.0143,2.0962,0.1634,-0.5727,0.5289,1
1.7216,0.8084,-0.0165,0.3465,1.1558,-2.2941,0.504,1.4523,0.1157,0
-1.5374,-0.8265,-1.9511,0.1971,-0.0655,-1.5858,0.5256,-0.9872,-0.7804,1
0.9365,0.8022,1.4692,0.106,1.1102,0.0376,-0.0687,-0.3408,-0.6915,0
-0.307,0.8768,-1.6929,1.275,-1.8352,-0.014,1.4982,-0.2526,0.4864,1
0.1293,-0.0081,-1.9057,1.9374,0.2358,2.2577,-0.5389,-2.036,-0.6663,1
0.4015,0.8903,-0.9311,1.2054,2.0539,-0.2494,-0.9336,-0.7931,0.4598,0
1.5121,1.6979,0.0854,1.7346,1.0924,-0.7176,0.7729,0.746,-1.6527,0
1.7348,1.1045,0.0943,-0.2802,-0.3844,-0.1553,-0.056,0.4219,0.919,0
-1.839,-1.4969,-0.2601,-0.669,0.607,1.7901,-0.9012,-0.5519,-2.3107,1
-0.2487,-2.0011,0.3575,0.0494,-0.8374,-1.2642,-0.9245,-1.4771,-0.6086,1
-1.1316,2.2337,-0.7226,-0.4351,-0.8008,0.6445,-0.2576,-0.3005,-0.7037,1
0.1939,2.5826,-0.1703,-0.0866,-0.1343,-0.2622,1.4087,-0.2688,-0.7956,0
-1.6923,0.553,-0.6385,-0.5359,-0.7607,-0.0185,-0.4946,-1.827,-0.5116,1
-0.2466,-0.1399,-0.406,-1.6759,-0.579,-0.1781,1.0186,-0.8144,-0.3158,1
-0.781,0.443,2.1089,1.3465,0.2754,2.0867,2.0609,0.1612,0.67,0
0.6063,-0.6071,-1.0388,0.8346,0.313,-1.7357,0.2772,-0.3451,-1.0511,1
-0.0054,-0.2928,1.03,-1.1291,0.2541,-0.1675,-1.4224,-0.4736,-1.1573,1
0.1465,0.0395,-0.6932,0.1453,-0.1589,-0.0456,-0.7099,0.8351,2.0509,0
0.6367,-0.6684,0.3271,0.6121,1.5026,-0.3779,0.8375,2.0881,0.4069,0
0.564,0.0053,0.1013,0.1964,0.3574,1.1366,0.7855,1.0345,1.3412,0
-1.8026,-0.6517,-0.7001,0.6159,-1.5042,-0.779,1.6365,-0.6189,-1.17,1
-1.2671,0.3721,1.6182,-0.1875,-0.9545,-1.7752,-1.3252,-0.5099,-0.7989,1
0.4671,-0.59,-0.9296,0.2346,0.8185,-0.5754,-1.656,-1.0716,0.0481,1
0.5237,-1.3334,-0.0774,0.3175,0.8884,1.7303,-0.8477,-0.726,-0.1018,0
1.4064,1.1745,-0.42,1.1772,0.9434,0.4858,-1.1117,-0.2529,-0.0052,0
0.331,0.5118,1.11,0.3349,-2.5025,-1.007,-3.6956,-0.0848,0.1136,1
0.0713,0.4139,-1.497,-0.6804,-2.4601,-2.2361,-0.386,-0.6693,-0.3544,1
1.9438,0.4052,-0.2578,-0.7994,-0.9044,1.7903,0.7017,-0.5169,0.7917,0
-0.5233,0.3589,1.3365,-0.6711,1.3399,-0.5935,0.1613,-1.6374,-0.6948,0
1.3387,-0.0397,1.2991,-1.1145,0.5851,-0.0032,0.5886,-0.2537,0.1054,0
1.3588,-0.1756,1.2595,0.0273,-0.6175,-0.4447,1.459,1.4116,0.0803,0
-1.7772,-1.0124,-1.3273,0.0326,-0.3718,1.1736,0.1788,0.8245,-0.2509,1
1.5793,1.8273,1.4649,-0.6699,-1.3504,0.465,-0.1413,1.5214,-0.1814,0
-0.2278,0.5198,0.1145,0.7096,-0.1638,0.2875,-0.0426,0.5665,-0.5206,1
2.3042,-1.9535,-1.961,-0.2993,-0.0186,-0.5714,0.1825,0.3431,-0.6085,1
0.6325,0.547,1.4531,1.6471,0.0046,2.1846,0.2627,0.523,0.0919,0
-1.4035,-0.4217,-2.7042,-0.4868,0.652,-0.5984,0.2949,-1.7349,0.3414,1
0.7497,-0.3348,0.8802,0.3197,-0.7096,-1.036,0.3781,-0.1938,-0.4995,1
0.331,1.0965,1.0865,-1.1056,1.4056,0.9703,0.0474,0.2936,0.3248,0
-1.1129,-0.1567,0.7512,1.8062,1.4324,-0.4649,0.8704,-0.3933,-0.9078,0
-0.2296,1.2586,-0.842,-0.1975,-0.9021,-1.9185,-0.1706,-2.1872,-1.8048,1
-0.4077,0.5296,-1.396,3.5518,0.0303,1.6679,0.6749,-0.6772,-1.0685,0
-0.1702,-0.0342,0.1453,-0.1418,-2.6505,1.376,-1.3634,0.0253,-0.6933,1
0.4833,1.6133,1.3586,-0.1885,-0.1747,0.8867,1.7748,1.2137,0.7482,0
-0.7311,-1.2785,1.2156,0.6806,-1.8783,-1.5497,-0.5301,0.1763,-0.4864,1
0.3707,-1.071,1.0629,0.8223,-0.1166,0.1449,1.0743,0.2489,1.3406,0
0.4832,-2.0625,0.284,1.2664,0.5191,2.0949,1.1648,0.9494,0.6274,0
-0.6813,-1.1939,-1.5679,-1.5305,0.4459,-2.3503,0.4629,-2.9668,0.0606,1
