@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R6-7,10-11,14,17-21'

@attribute A6 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-0.1453,-0.7192,-0.1397,0.0013,-1.2456,1.3447,0.6204,-0.5756,-1.6604,1
-1.5545,0.2992,-1.1293,-0.2011,-1.5207,-2.7266,0.5672,0.6662,-1.3763,1
-1.9604,-0.4432,-0.3912,-1.7767,-0.2077,-0.0537,-1.0539,-0.2998,1.9303,1
-0.5657,0.59,0.2667,-0.7966,-2.0881,1.0759,0.9208,-1.7306,-0.3399,1
-0.2582,1.0592,0.301,-1.1731,1.2832,0.7976,0.1184,0.1329,0.3698,0
-0.4725,-2.0709,-1.6594,-1.1757,0.1116,-0.746,0.9777,0.3022,-1.537,1
1.2055,0.2417,0.2792,-0.1282,1.034,1.2515,-0.6772,0.8034,0.6659,0
0.0205,-0.4112,-1.147,-1.1628,0.3297,-1.5158,-0.8801,-2.4008,-1.4481,1
-1.0936,-0.0273,0.7085,0.1276,-0.2009,0.9464,-0.1364,-0.374,0.8314,0
-1.1739,-1.8476,-1.5726,-0.8135,0.1252,-0.8222,-0.9831,-1.4309,-0.3878,1
-1.8987,0.1682,-0.3675,-0.6091,1.3177,-1.7068,-1.304,-0.0278,-2.591,1
1.3294,0.9801,-0.6893,0.0814,1.8911,1.3289,1.0765,1.6806,-0.4854,0
-2.4768,-0.2352,2.1454,1.2124,-0.3369,0.5129,-1.8235,-1.7782,-0.1369,1
0.4277,0.333,0.8686,1.9658,-0.3013,-0.3445,0.9272,-0.7808,2.4777,0
-0.536,0.3348,1.6227,0.5945,1.5586,0.1832,-0.9907,-0.7709,-0.0586,0
0.6121,0.6598,-1.3739,-1.4426,-1.8987,-0.2744,1.9808,-0.2017,1.1979,1
-1.2097,-0.1808,-0.6674,-2.6119,-1.4713,-1.3649,-2.7343,0.4633,-0.2074,1
-0.3991,0.654,-1.1675,0.1868,-2.508,-1.8569,-0.0549,-0.086,2.6902,1
1.7057,2.0306,1.0902,0.9291,-0.6085,1.7952,-0.0725,1.7925,-0.7316,0
-0.4464,-0.1167,-1.0756,-0.7645,-1.8259,-1.0216,-0.8245,-0.3119,-0.5182,1
-0.2981,-0.5492,-1.3688,1.5894,-1.6749,1.4994,1.0546,-0.2006,0.1227,0
-1.1013,-0.4094,-1.5294,0.3183,-0.6169,-1.6728,0.0633,1.2765,-0.3759,1
-0.2772,1.5458,0.6877,1.7849,1.8124,0.0348,0.8726,-1.2701,-0.7135,0
0.8577,-0.4918,-0.4681,1.1397,0.1636,0.1689,2.1785,-0.6037,1.6786,0
0.9174,-0.0685,-0.3631,0.469,1.7312,0.2295,-0.0239,-1.1159,1.333,0
0.4947,-0.5442,-1.5352,0.486,-1.7198,-1.2279,-1.4284,-0.2315,-0.4342,1
0.2594,1.3176,0.2204,-0.9538,1.2348,2.2003,2.8824,0.598,-1.2902,0
-0.1588,-0.2162,0.2965,-0.1531,-0.0892,-1.2862,-0.7556,-1.4794,0.7591,0
1.0401,1.7673,-1.4347,-0.1923,0.262,-1.0123,1.9637,-0.1759,-1.1774,0
-0.1698,0.8234,-1.8125,-0.6334,-0.3347,-0.4085,-1.3431,-3.1454,1.2729,1
-1.4553,0.9394,-1.6448,0.0734,-0.469,1.0787,-0.4936,-0.1165,-0.5034,1
-1.6735,-1.2143,-0.1353,0.87,-1.478,0.5071,0.5607,-1.0872,0.4726,1
-3.0383,-1.4827,-0.3779,-1.4778,0.6977,-0.4841,0.2991,-1.1583,-0.5817,1
-0.4481,-0.3391,-1.5408,0.4696,-1.9262,1.1482,0.5053,-1.2836,0.867,1
-0.0023,-0.739,0.1717,-0.1748,-0.9664,-0.8088,-0.5117,-0.7705,-0.919,1
-0.2161,-0.4338,0.1896,-0.1636,-2.0507,-0.1935,0.7238,0.6194,0.2528,0
0.4267,-0.2273,1.4821,0.232,0.4476,0.5132,-0.8107,1.1618,0.2699,0
-0.3499,0.0469,-1.7102,-0.5464,0.3722,0.2784,-0.2224,-0.3747,0.7874,0
0.343,0.2116,-1.2753,1.1278,-2.5667,-1.0656,-1.5668,0.8056,-0.4703,1
0.501,1.8419,0.4941,1.4736,2.0246,0.504,-0.8794,-0.2399,1.6104,0
0.7686,-0.0718,0.0753,-0.8198,-1.1337,-1.2633,0.8703,0.2042,0.304,0
-0.8734,-0.7962,0.6821,-1.2769,-0.7668,-1.3878,-0.6996,-1.6911,0.1432,1
0.8348,-0.6843,-2.2917,0.4976,-0.3559,0.1804,-0.712,-0.2466,0.9501,0
-2.4794,-0.1567,0.2595,-0.7433,-1.0275,-1.0652,-0.1512,-0.5332,-1.0569,1
-0.4599,0.5133,0.6114,-1.3997,-1.0305,0.8205,2.1328,1.2866,1.7443,0
1.6021,2.3312,2.3885,-0.9939,1.0875,0.8566,0.3495,-1.2755,-0.3788,0
-0.2145,2.6386,-0.2007,0.0763,-2.2066,-0.5654,0.4835,0.6771,1.0858,0
0.8896,0.4781,0.0826,-1.1025,-0.3051,-0.4659,0.4475,0.0932,-1.5669,1
-0.3208,0.1052,-1.179,0.5603,2.378,-0.9211,-0.7323,0.9133,-0.9171,0
0.7297,-0.2109,-1.8089,-0.1374,-1.8012,-0.43,0.3422,0.0782,0.4683,1
-1.0655,0.206,-0.9811,-2.0611,-0.1372,0.7968,-0.0852,-1.3981,-1.7662,1
1.4448,-1.3985,-0.0365,-1.1573,0.7136,-0.2528,-0.0321,0.6545,-0.9099,1
0.5075,0.5121,0.831,1.9874,-0.0783,-0.2003,1.6781,0.2085,0.6675,0
-0.0231,-0.1182,-1.4499,0.3382,0.9003,1.0799,-0.7809,-0.7039,0.1387,1
-0.5249,0.4528,-2.3255,1.2844,-0.5365,-0.1133,1.6452,-0.4003,0.6129,1
-0.4624,-0.909,-0.771,-0.3102,0.9224,-0.5744,0.0352,-1.0196,-0.7161,1
-0.5783,-0.9274,-0.0184,0.2969,-0.7148,-0.7565,-0.8266,-0.3856,-0.194,1
0.0329,1.7862,0.6067,0.7203,-0.7769,0.689,-1.1652,0.2442,1.6623,0
-0.9921,-0.2751,-0.4854,0.4306,-1.7497,-0.3092,0.9831,-0.12,-1.9711,1
1.5554,1.6715,1.612,-0.2758,1.6809,0.5405,0.1938,0.6116,-0.9793,0
-0.5024,0.5442,-0.0507,-1.586,-0.1855,-1.2796,-0.4392,-2.6953,0.1125,1
1.6697,1.2034,0.8535,0.6688,1.3417,-1.2757,-0.114,0.3096,0.4811,0
0.6008,-1.2628,-0.1178,0.5517,1.1658,0.0656,1.9184,-0.6325,0.2292,0
-1.3324,-0.2488,1.5316,0.2406,-1.4648,1.7333,0.5734,-1.1197,0.8778,1
0.3357,0.2367,0.866,-1.6711,-0.9767,0.7932,-1.027,0.2499,-0.4536,0
-0.8166,0.0965,0.3704,0.0044,-0.6333,2.1734,0.4007,0.7767,0.3728,0
1.1593,-0.1773,1.1675,-0.0522,0.2859,1.8618,0.9793,-0.2787,-0.0187,0
0.7593,-0.3324,-0.1222,1.2149,0.4829,-1.4692,-0.6164,-2.5627,-0.6639,1
-0.8103,1.0026,0.592,2.3457,1.3337,0.2277,0.6521,0.7276,-0.9749,0
2.2684,1.1997,0.3066,0.8455,0.7783,-0.2255,-0.1854,0.0017,-1.2619,0
1.744,0.6917,0.8744,-1.3718,-0.3316,0.1346,1.2217,-0.1891,2.0413,0
-2.1485,-2.9347,-0.9549,-1.0479,-0.0253,-0.0116,0.0088,-0.5744,1.6593,1
0.1518,0.0321,-0.0492,-0.7676,-0.1273,0.3583,-0.9452,0.3711,-1.9065,1
0.509,0.3475,-1.5855,-0.2485,0.7937,1.0941,-0.3948,-2.4972,0.8252,1
-0.6665,-1.4479,-0.2356,-1.5811,-1.6899,0.1799,-1.4427,0.4573,0.1424,1
1.5821,0.9549,0.1153,0.6929,1.3895,2.5197,0.604,0.7089,-1.07,0
0.3842,0.2972,1.8519,0.8081,1.1288,0.0481,0.0696,-1.4589,0.4056,0
1.6429,0.5673,-0.5105,-0.2784,-1.3229,0.4662,-1.3032,1.331,1.2865,0
0.3525,1.9252,-0.1357,1.9293,1.1536,-1.0631,-0.7068,1.4067,0.2763,0
-1.3471,-1.5422,0.1426,-0.9541,-0.3902,-0.6088,-1.2134,-1.3728,-0.8656,1
-1.1066,-0.195,-0.6638,-1.0488,-1.904,-1.6982,0.771,-1.3378,-0.1103,1
0.6583,0.778,0.2365,-1.6859,-0.3144,-1.5422,-1.9083,-0.13,-0.8255,1
1.3283,-0.3138,-0.5694,-0.3991,-1.2027,-0.5921,-0.928,-0.515,-1.2215,1
-0.6696,-0.8049,0.1266,0.1751,0.4157,1.1894,-0.2326,-1.0726,-1.3033,1
-0.6925,-1.7661,-1.2741,0.4561,0.0666,0.2534,-0.7353,0.6259,0.3186,1
0.1767,0.2297,-0.1248,-0.5106,-0.9717,-0.8102,1.6334,0.085,-1.0714,1
0.2571,0.8524,-0.0343,0.3745,2.4471,1.3093,0.0763,0.4905,-0.985,0
0.8304,0.388,-0.8384,0.2662,1.6234,-0.562,-1.7427,-0.2125,0.0443,1
1.0703,0.5243,0.5251,-0.3414,0.5627,0.6468,0.7658,0.4774,1.2848,0
-0.8801,-1.2911,-1.5272,1.1858,-2.0395,-1.6006,-0.8754,-0.4952,-0.3169,1
-1.0895,-0.9704,-0.9342,-1.5973,0.5364,-2.288,1.0543,0.0847,-0.4707,1
-1.6009,-1.4392,0.3199,-0.412,-1.143,-0.0904,0.5742,-0.2504,-1.4995,1
-1.2191,-1.1146,1.3188,0.5172,-0.4107,0.7671,-0.5872,0.4334,-0.5147,0
1.5724,1.4076,0.8188,0.1367,0.9626,1.7505,0.8602,1.0604,-0.3347,0
2.1317,1.3334,1.8588,2.3573,1.2061,-0.0616,0.8847,0.0591,3.4598,0
0.7743,0.9032,0.5637,-0.9855,-0.7611,0.1196,0.9212,1.2944,-0.1104,0
-0.6435,1.5415,1.655,1.6432,1.3656,-0.5283,-0.8839,1.3364,0.3286,0
0.3731,0.6282,1.6753,0.4755,0.3923,0.3606,0.5379,1.0799,0.4562,0
-0.8958,-2.6756,-0.9181,0.3384,-0.6072,1.7671,1.1684,0.6462,0.0296,1
-2.0952,-0.6646,1.6117,0.5174,2.0659,0.152,0.452,-2.2704,0.9253,0
1.886,1.4482,-0.6033,0.6633,1.5024,-0.3868,1.2985,0.0863,1.0295,0
0.4745,0.8454,1.3233,1.6974,0.7339,0.7414,1.2513,1.2592,-0.3398,0
-0.1793,-0.1616,-0.7597,-0.2357,-0.6335,0.5313,-0.1951,0.3127,0.074,1
0.6628,0.4391,0.0962,0.6011,2.3258,0.5953,0.1564,0.9841,0.7975,0
0.0134,1.3874,-0.9793,3.575,0.5256,0.321,-1.1824,1.2985,0.3557,0
-2.1696,-0.7254,-2.4814,-0.9703,0.0734,0.0699,-0.8428,0.1722,0.0866,1
1.1757,1.0708,1.0084,0.797,0.9987,0.4329,-0.1399,0.805,0.8269,0
-1.3635,1.1683,2.2093,0.6704,0.0542,-0.1393,0.2243,-0.8795,0.5997,0
-0.4565,0.244,-0.2252,0.7393,-0.6944,-0.184,-0.2499,-2.4602,-0.2409,1
0.0623,-0.9233,0.0565,-1.3756,0.0327,-0.4377,1.9582,-2.5139,-0.8579,1
0.3818,-1.0017,2.5631,1.1684,1.5238,1.6753,0.317,-0.4633,0.9235,0
-0.5025,0.1156,-0.9321,1.8863,0.2541,1.5054,0.0339,-0.7859,1.3181,0
-1.1829,1.2691,1.0503,0.2775,-0.9169,0.5811,0.5371,0.7331,-1.1076,1
-0.0155,-1.1402,-0.5659,1.1305,-0.9864,-0.3946,0.9276,3.0555,-0.2904,1
-1.0362,0.086,-0.67,-1.7809,-1.2561,-0.4615,2.1821,0.0879,0.4492,1
-0.143,1.1315,0.9461,-0.6585,0.7442,0.5673,-0.6323,-0.8333,0.3329,0
0.913,1.2629,-1.003,0.3848,-0.009,0.8707,-0.5632,0.0432,0.2637,0
0.9781,-0.5682,2.1521,1.1595,1.3941,0.9355,-0.3916,-0.2126,-1.4346,0
-1.0167,-1.3192,-0.2868,0.5102,1.6348,-1.3282,1.2377,-0.1018,0.5758,1
-1.2102,1.1153,1.1533,-0.1497,0.4384,2.6431,0.9602,0.0324,0.3727,0
-0.5429,-0.4071,-0.0734,-1.237,0.7911,-1.1428,-1.5728,-0.8905,-2.1807,1
0.1045,0.5005,2.0941,1.6031,0.0233,2.0803,0.4019,-0.5181,0.2717,0
1.5419,-0.0495,-0.3336,-1.3772,-0.1936,0.874,0.1855,1.5252,0.9911,0
-1.5653,1.3616,0.0782,0.2275,-0.7973,-0.9301,0.3403,0.1984,0.9,1
-1.9263,-0.0928,-0.3843,-0.4736,-2.2101,-0.8356,0.026,0.6851,-0.7822,1
0.3864,-0.3076,0.2465,-0.1127,0.6687,1.4916,-0.3729,0.0112,1.5331,0
-0.2685,-2.083,-1.5383,-1.3428,-1.4179,-0.963,-0.5243,0.1608,-1.4647,1
1.1238,0.1846,0.1678,-2.4887,0.4602,-2.1569,-0.2246,0.0456,0.8076,1
1.5529,1.0982,0.4156,1.9934,-0.2209,2.2565,-0.117,0.1989,0.0931,0
-0.3723,-0.5969,3.078,2.134,-0.3693,-0.7436,2.9391,-1.5484,-1.9815,0
0.8326,0.0763,-1.8288,0.2613,-0.5539,-0.7526,-0.8241,-0.8513,-0.3112,1
-0.076,0.5883,0.475,0.1737,1.2131,1.2666,1.152,0.2763,0.4488,0
-1.1034,1.9828,-0.1799,-0.627,-2.142,0.6782,-1.9378,-1.4956,0.2577,1
0.1413,-0.278,-0.7622,0.9869,-0.5644,0.3407,-0.0399,1.0807,-0.0598,1
0.8607,2.1631,1.9222,0.0276,0.4637,0.4096,-0.2389,1.3788,-0.5293,0
1.8909,-0.8896,0.3403,0.3253,-0.2593,-0.4287,-0.7389,-0.5919,-0.6174,1
-0.5534,-2.5987,-1.9896,-1.8393,0.7517,-0.712,-0.0198,-0.0792,-0.6003,1
-0.8065,0.63,-1.3877,2.9449,-1.2668,-0.6369,-1.3995,-1.9744,-0.2794,1
1.2345,0.1499,0.036,-0.8296,0.1216,-0.3944,1.0741,0.4133,1.5334,0
-0.128,0.4947,-0.097,2.0836,0.7351,-0.672,-0.2514,-1.4824,1.2204,0
0.136,1.1708,-2.1861,0.9571,-0.4232,0.8051,0.2692,-0.1822,-0.4669,1
-0.0543,-0.8277,1.8028,0.7969,-1.0338,-0.1841,-1.3231,1.1779,0.893,0
-0.5104,-0.3933,-0.8528,0.1821,-0.3315,0.5399,0.2861,0.4185,0.5661,1
-0.8134,-0.803,-0.9574,-0.3938,1.278,-0.1368,0.3394,-0.2602,0.1723,1
-1.4795,-1.7537,-1.8067,-0.2535,-0.2653,-1.2886,0.4731,-0.1708,0.3439,1
0.4664,0.6371,0.7985,0.8442,1.4913,-0.2673,1.3681,-0.5775,1.2224,0
0.5029,1.4504,0.9067,1.6821,2.2795,1.5572,1.3682,1.8195,0.8717,0
0.4101,-0.1404,0.5934,-1.4633,0.8482,-0.2509,0.6405,-0.0515,1.155,0
-0.1666,-0.2623,-0.7066,-0.2383,0.0905,0.3124,-0.1546,-3.2902,-0.84,1
-0.482,0.099,-0.4769,-0.9762,-0.8439,-0.2691,-0.6599,0.3823,-0.3165,1
0.8204,-0.21,-0.7052,1.3771,0.9037,-0.1109,0.8749,-0.3186,-0.3517,1
-1.4613,0.0916,-0.3479,2.3132,-1.9176,2.3955,-0.6936,1.5443,-1.2662,0
1.7708,0.483,1.3557,-0.3624,-0.5318,0.9905,-0.0149,0.9972,-0.1666,0
0.5621,0.5998,-0.8405,-0.6112,-0.1588,1.063,0.1079,0.7624,-0.9779,1
-1.3821,0.8176,-1.6792,-2.0084,-0.1777,-0.3385,-0.5483,-2.2525,-1.5259,1
-0.5849,-0.2525,-1.2317,-0.4554,-0.5663,-1.8094,-0.7877,-0.3088,-1.737,1
1.5099,-0.8242,0.4255,1.3545,-0.1174,2.1512,-0.8308,1.037,0.8717,0
2.5465,-1.342,0.4056,1.2898,-0.4,1.6916,1.2813,-1.8875,-0.8483,0
-1.5026,0.4318,-1.0334,-1.3184,-0.4665,0.2472,-0.5449,-0.7087,-0.1832,1
0.1131,0.6125,1.7159,-0.1658,-0.9936,0.5921,-1.2463,-0.2482,-0.2662,1
-1.8512,-0.4081,0.8224,-2.1389,-0.6069,-1.0639,-1.0045,-0.3825,-0.1921,1
1.1294,-0.751,-0.2512,-0.4728,-1.5055,0.2916,0.1488,-2.0873,0.1528,1
0.3527,-0.6115,-0.14,-2.4342,-0.3945,0.8623,0.0331,-0.9156,-0.1158,1
-0.1986,-0.8778,-1.2367,-0.0637,0.0698,2.3319,-0.7588,1.3639,-0.6888,0
-0.7458,1.5859,-1.9111,0.1958,0.2422,-0.7217,0.8335,-0.0867,0.939,0
-0.185,1.1843,-0.5728,-2.3502,-1.2273,-0.6115,-2.1169,-0.0992,-1.5322,1
1.6549,-1.0636,0.9574,1.9485,-1.0435,-0.8781,-0.5944,-0.1937,0.808,0
1.0566,-1.8968,0.581,0.9672,2.7224,1.7182,1.501,-0.4765,1.257,0
0.5736,0.6264,1.4998,0.4806,2.2169,-0.5636,2.1355,-1.3167,2.2129,0
0.9847,2.0369,0.9715,-1.6778,0.9899,-1.2348,0.249,0.1196,1.3641,0
0.6232,0.8347,-0.6576,1.3344,1.011,1.49,-0.8571,-0.4097,1.7263,0
-1.2485,-1.1033,-0.4343,0.9488,1.025,0.7879,-1.7934,-0.6388,-2.0122,1
0.5244,-0.1852,-0.7291,-0.3968,-2.4494,-0.9659,-1.2406,-2.1209,-0.589,1
0.3634,1.358,0.4137,1.0123,1.4374,-0.5192,-0.0866,1.3905,-0.2088,0
0.218,-0.214,0.7903,0.1457,0.113,-0.4805,-1.226,-0.3009,1.6055,0
-1.4353,0.7468,0.4081,-2.0365,-1.1705,-1.5718,-1.4216,-1.5283,0.1055,1
-1.9207,-0.307,0.036,-0.1281,-0.3748,-1.6656,-0.9788,-1.226,-1.4546,1
0.631,-1.0098,-2.6464,-0.9885,-1.447,-0.2312,2.4199,-0.7124,-1.8752,1
-0.2425,-0.5629,-0.0537,1.1373,-0.4944,0.8185,0.0317,-1.0051,0.2751,1
1.0867,0.3109,0.5725,-0.0052,-1.0584,-0.2208,-1.4537,1.1758,-0.5783,0
2.2008,0.6535,-1.8437,-0.7454,-2.4814,0.1034,0.2072,0.8097,-1.7253,1
-0.3956,-0.9256,-0.0937,0.6441,-0.6479,2.4895,-0.8238,2.8824,0.0528,0
-0.5951,-0.2235,0.8188,3.1184,-0.0372,1.2506,0.2991,-0.1609,0.672,0
-0.3826,-0.5753,1.9875,-0.095,1.0407,-0.0137,-0.5687,-0.005,0.1474,0
0.587,-0.3142,-0.7461,0.1982,-0.9157,0.4273,-0.2512,-0.0785,-0.3806,1
-0.9391,-0.2004,0.7832,0.2691,0.2036,-0.9987,-0.1763,-0.9925,1.1702,1
-0.6373,1.1542,1.3537,0.4951,1.2952,1.8174,0.8883,-1.4762,-0.2096,0
0.1997,-1.099,0.1121,-0.5592,0.2286,1.7135,1.4096,1.9903,1.0402,0
0.1172,-0.6448,-0.1872,-1.8491,0.5307,-1.392,1.065,-0.96,-1.4756,1
-0.1162,0.3578,-0.1759,1.5441,-0.9521,-0.1927,0.3926,-0.2374,1.8294,0
-1.5735,0.2638,0.0726,-1.1227,-0.5117,-1.509,-1.413,0.8556,0.9753,1
2.146,-0.3699,-0.4861,2.3179,0.0714,0.3837,1.9794,-0.2049,0.6187,0
0.0682,0.3209,-1.2166,0.5812,2.1214,-0.6477,1.1246,-0.5854,-0.7562,0
1.8411,0.7238,0.9113,0.2341,2.245,0.9489,0.1185,0.9848,0.6215,0
-0.353,0.2259,0.6873,3.4012,0.0113,-2.2335,1.4669,1.005,0.5481,0
-0.7626,-1.0685,0.1627,1.817,0.2606,-0.0584,-0.2214,-1.7395,-1.9552,1
-0.1807,1.8319,0.5685,1.114,0.8537,1.4746,0.4418,-1.5657,0.5169,0
1.82,0.5365,1.5281,1.5016,0.8716,0.7055,0.0033,1.9764,0.4912,0
0.6316,-0.5405,3.0084,-0.3543,-0.4226,-2.2897,0.2204,0.1429,-0.1981,0
-0.2538,-0.0871,0.0789,-0.8172,-0.7353,-1.6102,1.6297,0.8627,-0.5174,1
1.2224,-3.3751,-0.2593,-0.2783,-1.4774,-1.6174,-0.8093,-0.7818,-2.4978,1
0.4712,0.5821,0.765,2.6443,1.5661,0.9965,-0.852,-0.848,1.3523,0
1.1305,0.6469,2.1312,-0.8551,-0.7384,0.8056,0.4423,1.118,0.5989,0
-1.041,-0.1993,-2.5899,-1.5604,-1.2627,1.7157,-0.3614,-1.1,0.5208,1
0.9769,-0.6736,-0.9703,-0.5708,-0.2545,-1.12,-1.9589,-1.9526,-0.672,1
0.1207,0.9963,0.8346,-0.1249,0.7417,-1.7446,-2.8971,-0.6934,0.173,1
-0.9022,0.6592,1.4399,0.8336,-2.0592,0.6872,-0.4988,1.1772,0.2602,0
1.0468,1.5681,1.9397,-0.0138,-1.042,0.7457,-0.6556,-0.9142,0.8256,0
0.19,-1.7673,-0.1149,1.4767,-0.6466,0.3161,-0.4076,-0.2844,-0.3526,1
1.522,1.4318,1.3794,1.3941,1.0086,-0.6237,2.5393,0.2991,0.3848,0
-2.0341,-1.0195,-0.0623,1.2099,2.2407,0.6248,-2.4142,1.2861,0.7649,1
-1.0065,-1.3172,-0.5043,-1.789,-0.7067,-0.9376,0.3863,-1.1722,-0.7263,1
1.1214,-0.7742,0.6472,-0.0041,0.3059,-1.4552,-0.7965,1.6813,-1.7226,1
1.0362,-0.1349,-1.2345,0.7755,0.3834,0.2398,0.4783,0.7262,-0.8698,0
1.0874,0.6891,0.9854,-0.302,0.6904,0.7961,-0.6697,1.0178,-0.8071,0
-0.3723,1.4069,1.033,-1.0057,0.3624,0.4211,-0.5546,0.8976,0.9875,0
-1.3368,-0.9592,-0.249,0.2244,0.9707,-0.4517,-0.3081,0.0652,-1.0731,1
0.7899,-0.3092,1.3965,0.2157,0.765,1.0093,-1.2111,0.2861,1.4509,0
-0.6358,-0.0973,-2.6146,0.0413,-0.8653,0.8929,-0.4481,0.0805,0.7413,1
-0.2832,-0.2798,0.6868,-0.9675,-0.8856,-0.6909,-1.6024,-1.0613,-0.192,1
0.6038,-0.44,1.0064,2.3164,-0.5986,1.2888,-0.3603,1.3584,0.5012,0
-0.715,0.4253,0.6445,-0.5243,-1.3133,-1.1509,-2.3505,0.9734,-1.4563,1
-0.4,-0.2629,0.3317,-2.3278,-0.7715,0.4685,1.5379,0.2296,-0.2995,1
