@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-5,9,11,13-15,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-2.2528,-0.0159,-0.2148,0.5056,-0.8288,-0.6021,-1.8538,0.0567,1.1243,1.2216,1
-0.057,-1.2535,1.2282,-1.4647,-1.5328,-0.0162,-1.4258,0.2158,0.119,-2.0613,1
-0.059,-0.0308,0.5564,1.5836,-0.6667,1.8925,-0.0347,-0.4809,0.9752,-1.3756,0
-1.397,-0.5745,0.8372,0.1701,0.0581,-0.9805,-2.1328,-0.8483,-1.0733,-1.0778,1
-1.8627,0.286,1.7993,-0.099,-1.8129,-1.2292,0.9818,-0.2873,0.0925,-1.7295,1
0.6845,-1.1155,-0.9939,-1.2362,-0.0141,0.9659,-0.6538,0.2811,-0.1015,1.7024,1
1.0019,1.9405,1.8684,-1.1113,-0.3568,1.4094,1.9561,-0.9138,-0.9699,0.9277,0
1.6638,1.6841,1.2696,1.5134,1.0148,2.9966,0.9044,-1.9379,-0.1761,0.1021,0
-0.0784,0.7012,0.4043,-0.4651,2.8776,0.1846,0.8571,-0.5074,0.511,0.606,0
-0.802,0.951,0.8066,-0.8401,0.1231,0.669,-2.1182,-0.6664,-0.4239,-0.6855,0
0.731,-0.2297,-0.2104,1.7873,1.8135,-0.3519,0.4815,-1.0648,-0.0344,0.772,0
1.3629,0.6768,3.7731,1.4176,-1.0879,-0.8666,-0.2177,0.1252,0.7323,-1.3251,0
1.7129,-0.503,0.7497,-0.546,1.3045,-0.2148,0.9014,0.3881,1.474,1.4977,0
-0.3831,0.2445,-1.4113,-1.171,-0.6559,0.7464,-1.0542,0.692,-1.1331,-0.4597,1
1.5616,0.3277,3.0201,1.9549,-0.7637,0.6831,0.3803,-0.133,0.3345,0.8792,0
-0.0499,-1.9749,-0.1182,0.2981,1.0037,1.8395,-1.3472,1.4463,1.7616,-0.8321,0
0.3343,-0.3215,-1.8825,0.3455,0.2494,-1.601,-1.4901,-0.7009,-0.5659,-0.5285,1
1.0027,-0.4823,0.166,-0.18,1.4128,1.1687,0.9412,-0.6678,1.7861,0.0605,0
0.192,-0.2329,-1.1643,0.6344,0.5629,1.0749,-0.2301,1.2618,-0.6332,-0.2846,0
0.6534,0.9799,0.8702,1.3464,-0.0252,0.2905,0.6486,0.5016,-0.3675,0.7539,0
-1.3406,-0.8684,-1.0469,0.4794,-1.5538,-1.9352,-1.2103,0.0416,-0.6332,-0.5522,1
-0.5535,0.5267,-1.5145,1.6099,-1.3176,1.8099,0.5815,-2.3204,-1.2255,-2.9547,1
-0.4809,-0.116,-1.298,-0.843,-0.7113,-1.1001,-0.9315,-2.0916,0.4537,-0.4971,1
-0.068,-0.0375,-0.7005,-0.273,-1.3499,0.0452,-1.9882,-1.6679,0.0576,-1.8334,1
1.5477,0.3663,0.343,0.3557,0.835,0.0731,0.0222,-1.3691,1.5288,0.8925,0
1.1765,0.5109,0.6672,0.2113,-1.6568,1.288,-0.0657,-0.0736,-0.3827,0.772,0
0.1089,0.1008,0.663,0.5244,1.2828,0.2496,0.1569,1.1763,1.3985,-0.4104,0
-1.1204,2.2493,0.3941,-1.0234,-1.1187,0.5306,0.8447,1.1797,-0.1895,1.4311,0
0.1273,0.7407,1.1038,-0.4423,2.4601,0.914,-0.3399,1.0806,0.0886,-0.192,0
-0.1148,-0.9735,0.7468,-1.2322,-0.5852,1.3042,-0.8994,0.405,0.5986,-0.7683,1
-0.6342,1.2804,1.9235,0.3057,-0.8473,-0.2294,0.9287,1.2415,0.4553,1.6158,0
1.0991,-0.6352,-1.4932,0.7806,0.6687,-0.0713,-1.4461,-1.71,0.1924,0.0192,0
0.0435,1.3484,1.5348,1.5189,2.243,0.5907,1.2099,2.3951,-1.3892,0.5139,0
0.856,0.5215,0.2424,0.3823,0.4788,1.2053,1.2252,1.9334,0.2898,0.1782,0
-0.4583,-0.2178,0.9496,-1.274,0.2348,-0.1683,-1.1935,-2.9991,1.0413,-2.5941,1
0.6779,-0.0312,1.1587,-0.2685,-2.2725,-0.2343,-0.8258,-1.9875,0.7546,-0.9928,1
1.4266,-2.0785,0.847,-0.7207,0.1663,0.3552,0.3958,-0.6981,0.8488,0.3873,1
1.4681,-1.3785,0.1671,-0.1021,-0.872,0.0424,-1.6986,-0.7463,-0.8271,-0.8144,1
0.0477,-0.5473,0.8379,-1.0277,0.2287,0.2434,1.5524,0.9159,0.5093,1.8529,0
-2.1732,-1.2244,-0.2814,0.7254,-0.2161,0.0742,-1.6332,2.2752,0.0511,0.2574,1
-0.0811,-1.0496,-0.8324,0.5504,-0.314,-2.1482,-1.2149,-0.144,-1.4226,-3.5709,1
0.1739,-1.1911,-0.8951,-1.631,-1.3706,-1.8869,0.9222,0.9125,1.255,2.0584,1
-0.0124,-1.0302,0.0435,0.6521,-0.4788,-1.3755,-0.8657,-1.2096,-0.961,-0.3721,1
0.3981,-0.1912,-0.4813,0.8423,-0.158,-0.5342,0.5242,-0.3885,-0.3544,-0.6523,1
1.9206,1.4796,0.8534,-0.6369,-1.5125,-0.6028,-0.463,0.5198,1.2659,1.1213,0
0.7544,0.249,0.6909,-1.3266,-1.4972,-0.743,-0.8791,0.8687,-0.8293,-2.9826,1
-1.5033,-1.3676,0.877,0.1546,-0.2672,-1.3415,-0.0397,-0.0899,-1.6754,1.3677,1
-0.6444,-1.9239,-0.235,-1.2067,1.5862,-0.5133,-0.8871,-2.7488,-0.1579,-0.2332,1
-0.5916,1.1769,1.4102,-0.3115,0.4432,-0.4216,0.1967,1.4348,0.4194,0.8036,0
0.6382,-0.9207,2.2912,0.2335,-0.1788,2.8189,1.1234,-0.3738,0.4205,2.0537,0
-0.1859,1.3584,0.3933,1.4799,0.9918,-0.0965,2.6471,-0.1707,3.1221,0.0692,0
-0.9024,-0.4453,-0.0517,-1.9922,-0.7961,0.2765,-0.7064,-0.7811,0.3602,-1.2563,1
-0.4071,0.9428,0.6217,-0.5714,-0.349,2.2789,-0.3286,0.8127,-0.1221,-1.1449,0
0.7104,1.1598,0.8272,0.6163,-0.8161,0.1413,2.0343,0.1744,0.2685,0.4255,0
-0.0982,-0.9045,0.7223,0.7488,-1.7854,-0.2089,0.6684,0.2457,1.3469,-1.0875,1
-0.2453,0.8288,0.4973,2.4568,2.7469,1.4044,0.0238,-2.0399,1.2633,-2.3655,0
0.7749,1.1138,-0.2003,0.095,1.4009,1.3993,-0.7021,1.6342,0.3,0.5862,0
0.6126,0.3872,1.9156,0.8072,0.2266,0.5275,-0.2181,1.2633,0.2297,0.7937,0
1.0483,0.1187,0.7054,0.0464,0.2384,1.1937,1.0032,1.0974,0.1398,0.104,0
-1.4121,-0.6,1.1925,2.2897,1.8645,0.8385,-0.548,0.4113,0.2638,-0.2447,0
0.5044,0.4568,1.419,2.1791,-0.2087,0.6367,0.213,0.3978,0.8606,1.7732,0
-1.6974,1.3442,0.9616,-0.0059,-0.8636,-1.0023,-1.2233,-0.5641,1.2078,0.7542,1
1.009,0.5108,0.8853,-1.6136,1.1112,0.4486,-1.4607,-0.0819,0.5338,-0.5093,1
0.2127,-1.1355,0.5828,-0.0724,0.0025,1.3781,-0.6556,-0.8752,-0.9387,-0.4978,1
-0.8213,-0.0391,0.5364,-0.4889,0.8942,-1.068,-0.5893,-1.0527,0.9814,0.8292,0
-0.1979,-0.1082,0.7459,0.9834,0.4526,-1.2295,-0.2955,0.1649,1.3835,0.6625,0
-0.4155,0.6793,-0.9192,2.3119,0.9142,0.8891,1.635,0.1902,0.7251,-0.3606,0
0.2816,1.3619,0.377,-0.3828,-2.0202,1.2754,-1.4519,-1.2874,0.2636,0.0323,1
1.699,0.6581,0.2541,0.4358,-0.3386,2.5594,-0.4467,-0.3002,1.9884,0.4475,0
-1.25,-1.7841,-0.5019,-1.2511,0.2414,-2.4089,0.2825,-1.0025,-3.0602,-0.8202,1
0.7942,-0.6929,1.2432,0.6996,-0.6451,-0.2917,0.4061,-0.6261,0.6101,0.3414,0
-1.0431,-2.6733,-1.44,-0.0384,0.5585,0.5158,-0.1761,-2.2972,-0.7664,-0.5905,1
-0.1392,-1.1844,0.3162,-0.348,-0.8783,0.7726,-0.337,-1.9879,-0.1283,-0.3139,1
0.0819,-1.3168,-0.2633,0.2783,-1.6464,-0.2646,0.1173,-0.0948,-1.7533,-1.2857,1
-0.527,0.462,-0.9087,-0.2113,0.1502,-1.6736,1.6847,-0.3872,-0.5877,-0.4611,0
-1.2087,-1.1477,1.4336,-1.5081,-1.8317,-1.3895,0.9061,-1.4239,-0.0432,0.2857,1
1.9636,0.5782,-1.8273,0.0324,0.7317,0.4619,-1.2099,-1.4571,0.2837,0.1305,1
0.3689,-1.2929,-0.4216,-0.401,0.2016,-0.5099,-0.6371,-0.949,0.5208,0.7706,0
-1.7149,-0.083,0.6252,-0.8834,0.0515,-1.1215,-1.1882,0.6827,-1.2838,-1.2631,1
0.6809,2.7565,1.5535,0.0835,0.0683,1.025,0.1031,-0.0265,0.2388,-0.4152,0
0.9925,0.0071,0.0516,-1.9425,-0.7656,1.7662,-1.5378,-0.8979,0.406,-1.7288,1
-0.9347,1.1325,-3.5864,0.5954,1.0467,0.8725,-0.3542,1.9909,1.1913,0.5685,0
1.6674,-0.4245,-0.2486,-0.0543,1.5221,2.3392,1.4629,1.7143,0.8521,0.3284,0
0.3721,0.9404,-0.7862,-0.473,0.5334,1.0918,1.0883,-0.1242,-0.154,-0.8038,0
1.4419,-1.7332,0.6651,-0.49,-1.8308,0.9853,-1.383,-1.9677,-0.8964,-0.5092,1
0.8069,2.1883,0.9429,1.245,0.0796,0.925,1.3785,1.4821,1.4462,-0.4121,0
0.6463,-0.6677,0.2446,-1.4561,-2.9963,-1.8374,0.2271,-0.1603,-0.1205,0.8979,1
1.5027,2.0761,-1.1691,1.6448,0.9971,1.3163,1.2915,1.8953,1.7119,1.4784,0
0.6247,0.9485,0.6766,-0.7876,-0.2171,-0.159,-0.0554,1.9356,1.2937,1.9575,0
-0.4601,-0.5093,-0.5933,0.1122,-0.387,-0.2589,-2.0622,0.8894,0.7384,-1.136,1
0.9972,2.6618,-0.219,0.1252,1.0319,-1.3161,0.8159,1.3955,1.7254,0.339,0
1.8084,0.7802,-0.7748,2.7019,2.4419,0.7144,0.0337,-0.0829,0.0555,-0.3459,0
0.3869,0.1496,0.1796,-0.0071,0.0731,0.9371,-1.7921,1.3294,1.1297,1.6717,0
1.6135,1.9092,0.4344,-0.405,0.8845,-1.5214,0.5454,0.8222,1.0285,-0.0287,0
-1.7451,0.5658,-0.4131,1.2097,-0.0425,-0.8279,-0.4306,-1.0781,-0.87,0.1261,1
1.8036,1.0715,-0.6412,-0.4461,0.7719,1.6232,-0.28,1.5437,0.3502,0.1048,0
1.5714,0.6821,-0.0211,1.1213,1.0962,0.7444,-1.8283,0.6123,-0.6161,1.8878,0
-0.2241,0.9777,-0.5409,0.9219,0.8327,0.8897,0.1103,0.5153,0.9469,0.8631,0
-1.4739,-0.401,-0.6052,-1.4394,0.3062,-1.8171,-1.294,-1.3799,-1.5125,0.4361,1
-0.1017,-0.5885,-0.1375,-1.052,0.4068,0.3142,-2.1047,-0.3982,-0.5357,-1.5626,1
0.0541,1.1056,2.0736,-1.117,0.8137,0.1971,2.5351,0.3091,0.0598,-0.3365,0
0.6231,0.5362,0.1032,0.6783,1.6249,-0.4072,0.7304,-0.3312,-0.5727,0.2244,0
0.5163,1.0428,1.4153,1.2058,-0.284,0.131,0.0819,-1.9528,-0.6897,-0.2359,0
-1.4279,-1.0751,-0.9779,-0.9389,0.4869,0.582,-1.2849,-0.2359,-0.3976,-1.3523,1
-1.4313,-0.9246,0.2461,-2.372,-1.8835,0.3101,-0.7474,-0.4953,-0.4953,-0.5442,1
1.1242,2.1638,0.6257,0.6737,-0.231,1.5925,1.0005,-0.2605,1.1345,0.1414,0
-1.7677,1.7055,-1.1331,-0.1689,-0.4386,1.4805,0.7912,1.3095,0.7081,-0.2655,0
0.6982,0.0823,0.7023,0.5857,-0.0722,2.4236,2.6102,1.1399,1.3734,1.4383,0
-0.0837,-1.7339,0.2565,-1.6908,-1.3623,-1.6452,-2.0892,-0.5356,-1.4012,-1.1756,1
0.9356,0.4006,-1.4093,-1.0565,0.0267,0.0873,-0.5569,-0.7199,0.2358,-0.0213,1
0.8583,-0.6907,-0.1395,-0.487,-0.4878,-2.1587,-0.6793,-0.5062,-2.6718,-0.2708,1
-0.2157,1.1329,-0.8376,-0.9319,0.2056,-0.4995,0.0377,0.4799,-0.3898,0.0227,1
-0.332,0.8019,-1.331,0.0291,-1.7208,-0.4644,0.372,0.7828,-0.352,0.4803,1
-0.5253,-1.6219,-0.5621,0.816,-1.0223,-0.5569,1.6723,-2.0935,0.5275,0.0987,1
2.7935,0.0299,-1.0752,-1.2082,-0.5763,0.0688,0.8001,-0.8532,-0.677,0.3308,1
-0.6853,-0.1574,-0.0157,-0.441,-1.7428,-0.0592,-0.522,-1.2892,0.6927,1.7329,1
0.0425,-0.9503,0.1045,-0.5209,-1.5838,0.0482,-1.4738,-1.8881,0.0944,-0.0233,1
1.2693,0.3332,-1.2069,-1.8569,1.9885,0.1993,0.9958,2.5695,-0.0686,1.402,0
0.186,0.2427,0.2922,-0.1945,0.7104,1.3486,0.2387,-0.5403,0.1054,-0.1611,0
0.7271,0.43,0.5183,1.5192,1.6082,2.7089,0.6729,1.795,1.1426,1.2591,0
-0.3852,-1.1782,0.7839,-0.8531,-0.5265,1.9205,0.0378,-1.4464,-0.6265,-0.3734,1
1.1298,-1.2587,0.8153,0.626,-0.1545,0.3558,-0.0319,1.1354,0.3774,0.2752,0
1.236,1.9012,0.4958,-1.1718,0.5284,-0.3911,0.7185,0.8963,-0.1766,0.3648,0
-2.2566,-0.328,-0.3543,-1.0262,-0.4982,1.3549,-0.7407,0.2826,-0.7753,-0.4505,1
-0.0207,4.3451,1.5243,0.9309,-1.5935,-0.9895,1.2552,0.4949,1.8349,-0.5581,0
-0.8327,2.2896,1.9637,0.2157,-1.2926,-0.0632,0.731,-1.2691,0.2466,-0.4689,0
0.2375,-0.448,-0.1786,-0.461,0.3527,-0.6209,-3.272,-0.9066,-0.4459,0.3118,1
1.0626,1.6995,0.4718,1.8477,-1.2734,-0.289,0.2281,1.3861,1.8861,1.0834,0
1.7336,0.6641,-0.0567,0.0621,-0.2865,0.5715,1.5433,-0.512,1.2102,1.1569,0
0.1955,-0.6632,0.0676,0.8463,0.5385,0.6696,0.4602,-0.4425,-1.1501,-1.0575,1
-2.4828,-1.7541,-1.1969,-1.2027,0.1122,-1.2778,-0.717,-0.7335,-0.3348,0.5282,1
1.6546,0.1254,0.6474,0.6227,-0.4439,2.1409,1.2275,0.828,0.2023,1.2328,0
-0.6101,0.0694,-2.0054,-0.6684,-0.3791,-0.6817,-0.9092,-0.9149,-0.0478,0.4146,1
1.1108,-0.8223,-0.9124,-1.9547,-0.356,-0.0863,0.6572,0.4523,-0.6507,-1.4244,1
-0.4132,-0.7754,0.8697,-1.5865,-2.0588,-0.6656,-1.0497,-0.7967,1.8601,-1.0878,1
