@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,7,13,16-21'

@attribute A2 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-2.4191,0.0379,-0.9396,-1.1632,0.0783,-1.81,0.1423,-0.5371,-0.5731,-1.1299,1
0.8198,-0.4692,0.1634,0.9174,-1.191,-0.0985,-2.2932,0.5252,1.4131,0.6723,0
-0.357,1.2121,0.5241,0.9558,0.4042,0.2258,0.8088,0.4376,0.426,-0.4746,0
1.3868,-1.1795,1.5899,0.9641,0.7241,-0.0553,-0.2247,1.8792,1.7729,0.8143,0
1.0822,-0.8832,0.2621,0.8233,-0.3835,2.3497,0.9477,-0.2911,1.2653,0.1467,0
-1.2261,0.4206,0.8145,-0.5216,-1.326,-1.7386,2.2625,-0.5726,1.4071,0.1515,0
-0.1053,0.1918,0.3431,0.9675,-0.2157,0.635,1.0673,-1.0976,0.806,-0.3749,0
-2.0717,0.434,-0.1832,0.1533,-1.2468,-0.5426,-0.7501,-1.7329,-0.7326,0.0363,1
0.9571,1.0504,0.074,-1.4151,-0.6635,0.8768,0.7499,-0.9059,-2.2681,0.264,1
0.8829,1.2869,1.7496,-0.0842,-0.3116,2.8648,-0.2212,0.4532,0.2367,-0.9873,0
-0.0003,0.264,1.7445,0.4094,-0.4786,0.5335,0.8003,1.29,-0.0041,0.345,0
1.5339,0.1169,-0.5664,-0.0857,-0.0901,0.1494,2.4395,0.7748,2.4048,0.201,0
2.4083,3.7022,-0.1031,1.6474,2.4813,0.8649,-0.3975,-0.3215,-0.5681,-0.0292,0
0.4529,-0.1574,1.4299,0.4167,1.1593,0.4769,-0.2367,1.7945,1.2811,0.8867,0
-0.1695,2.6688,-0.0355,0.3933,0.1256,-1.0645,0.0852,-0.5595,0.9046,0.8429,0
1.6702,2.7243,0.6914,1.4485,-1.8823,1.7459,1.8887,-0.1393,0.1963,-0.0833,0
-0.1647,-0.3604,2.6936,0.0083,-0.3331,-0.5341,1.4845,-0.1688,1.4007,1.4085,0
0.6514,0.5798,-0.1912,-0.5443,0.2996,0.1596,-0.2751,0.7126,-0.4802,0.2198,0
0.6201,0.6796,-0.4161,-0.4949,-0.0846,-1.91,-0.6202,0.7794,0.0821,-1.134,1
-1.6709,0.4206,-0.2781,-0.5003,0.7175,-0.053,0.8888,-0.0728,0.0008,0.103,1
0.1199,0.0792,-1.7314,0.5944,-0.3737,0.4026,-0.4102,1.185,1.1702,0.275,0
0.9608,0.5402,0.5958,1.0539,-0.2019,-0.5915,-0.4414,-1.0659,0.5549,1.5153,0
-0.4865,-1.213,-0.8605,2.5515,0.5959,-1.0298,-1.6569,-0.9474,1.8375,1.9065,0
0.2624,0.0189,0.1524,0.1729,0.6289,-0.6809,2.343,-0.2004,1.8127,0.3943,0
1.4241,1.2638,1.5692,-0.2153,2.0094,1.6372,0.074,0.4869,0.337,0.415,0
-1.8448,-0.0298,0.3697,0.2199,-1.2559,0.1316,-2.6124,0.152,-2.2076,0.0263,1
0.5952,-0.1512,1.7654,-1.473,0.3602,0.1314,1.6049,1.233,0.4203,-0.3083,0
0.7149,0.0693,0.2818,-1.4082,0.4218,0.2104,0.2788,-0.4334,0.6961,0.1395,1
-1.3527,1.4302,-0.3427,1.6158,1.0866,-1.2234,0.655,0.6036,0.3414,-1.4216,0
-0.1391,0.1106,0.3432,-0.2992,-1.8013,-0.6222,0.4641,-0.6754,0.5536,-1.7328,1
-0.4694,-0.0875,1.1292,1.2745,0.0971,-0.1634,-0.1511,0.8064,0.1224,0.8366,0
0.7922,-1.4514,-1.7395,-0.5749,0.8464,0.1801,-0.2161,0.3809,0.4208,0.2626,1
-1.1382,-1.5213,-1.0849,-1.3225,-1.633,-0.8886,-0.0986,0.083,1.2075,0.337,1
-0.044,0.2428,-0.5775,0.9362,0.3747,0.2807,1.0386,0.7422,0.5033,1.8858,0
1.363,-1.746,-1.0528,0.4297,0.4877,0.3881,-1.5653,-0.3734,0.6508,0.0794,0
-0.0084,1.7089,-0.4985,0.7434,0.806,-2.0835,0.5678,1.433,0.1592,0.6216,0
0.3641,1.3717,-2.1564,-0.2016,0.5163,-0.0697,1.1459,-0.7173,-1.7142,0.5846,0
1.1881,-0.87,-1.604,-2.5486,-0.7757,-2.4611,0.1165,-0.9366,-0.7531,0.8962,1
0.489,0.019,0.0058,-0.4136,1.2962,0.2098,-2.5979,0.2724,-0.0834,-0.2031,1
1.1491,-0.384,1.6609,0.041,0.1638,-0.9773,0.4069,0.3821,0.5338,0.8987,0
3.2674,0.3131,0.3714,0.8924,-1.1957,0.5127,-0.9414,2.3679,1.8625,-1.2657,0
2.1988,-0.4312,-0.417,-1.0446,1.1836,-0.5245,0.1597,-0.0879,0.9839,1.5929,0
-0.056,0.471,1.8256,0.9876,2.1543,0.5368,1.6398,0.0696,-0.4758,0.3385,0
-1.0057,0.3717,1.0477,-0.6317,-2.2215,0.4207,1.7063,-2.3263,0.3826,-0.6786,1
1.2408,0.2037,1.316,0.2318,-0.1319,1.5246,2.1128,-0.878,-1.135,2.1874,0
0.2891,0.4759,-0.7197,-0.6946,-0.5454,-1.4667,1.0725,-2.3238,-0.2884,1.0385,1
1.3858,1.7392,0.7196,0.9609,0.8237,1.4836,-0.2855,2.1795,1.5301,0.1636,0
-0.4205,0.4982,0.2183,-0.7244,0.2521,-0.9734,-0.3671,0.0347,0.5576,-1.5147,0
-1.2615,-0.196,-0.9907,0.2699,-0.6574,0.7625,-0.7523,-1.5872,-1.7113,-0.5903,1
-1.5047,0.2419,-1.7311,1.833,-2.2295,0.737,0.3161,-0.8753,-1.0986,0.5965,1
-2.4017,0.4568,-0.4599,-2.8614,-0.2715,-0.9362,-0.4282,-0.8107,-0.5772,0.042,1
-0.6105,0.8747,-1.0927,-1.4187,0.2699,-0.1579,-0.8945,-0.9538,-1.1493,-0.3625,1
0.9617,-2.0085,1.342,0.1357,0.5445,-1.4708,-0.4291,0.546,-0.9033,-0.9206,1
-1.3472,-0.4739,1.5592,0.5793,-0.8332,-0.3361,-1.2028,-0.4502,-0.9733,-1.827,1
0.746,1.5427,0.4716,-0.6476,0.7863,-0.4253,0.084,1.57,-0.3523,-1.2838,0
0.7977,0.6367,-1.3151,0.2722,0.7318,0.2838,0.0777,-1.7632,-0.3094,2.1612,0
0.8514,2.0485,-0.1496,-0.2079,2.7908,-0.1316,0.5792,0.5573,-0.6325,1.1144,0
0.7615,-0.8845,-1.5069,-0.4786,0.2623,-1.2233,-1.2298,-0.018,-0.8749,-3.3245,1
-1.1412,-1.8848,-1.1997,-0.0663,-2.2563,-2.1419,0.0706,-0.5689,-1.1524,1.0599,1
0.7753,0.216,-2.4414,-0.7093,-0.363,0.6774,1.3807,-0.9883,1.5094,0.8953,0
-1.3712,-1.5739,-0.6406,1.3866,1.036,0.1031,0.2087,-0.9408,0.8278,-2.2367,1
0.9318,-0.0513,0.3791,0.196,0.1329,-0.786,-0.1148,0.3079,0.0595,1.5215,0
-2.3525,-2.1929,-0.9306,-2.1401,-1.9407,-0.2831,-1.3622,-1.9996,-1.3808,-0.2418,1
-0.2646,0.6832,1.7032,-0.2158,1.0664,-0.1598,1.9732,0.0908,2.0835,1.2967,0
2.4494,1.9026,0.6345,-0.2506,0.4213,0.3989,0.6156,-0.2801,0.6608,2.1438,0
0.8631,-0.0451,1.1675,-0.4442,-0.2555,0.7036,1.985,-0.6102,2.491,0.9959,0
-0.9736,-0.6757,-0.0029,2.4395,0.9199,-0.2265,-0.6771,0.3075,-1.1766,-0.7948,1
0.5063,0.9386,-1.1867,1.9263,-0.0246,1.8001,-0.3956,-0.4231,1.4913,-0.1342,0
-0.544,-1.2969,0.0533,1.8743,-1.7875,-1.5086,-0.0695,0.936,-1.342,-0.4902,1
-2.1154,-0.9926,-1.6431,0.1055,-1.4093,-1.2895,-0.9208,-2.4697,0.3672,-0.8304,1
-0.3212,-0.93,1.3156,0.5804,-1.2194,-0.0625,0.6092,-1.0264,-1.7883,-2.2647,1
-0.2738,0.1694,0.2537,-0.5088,-0.8591,0.5281,1.0579,-0.4203,-1.2587,1.716,1
0.5345,1.858,-0.6612,0.4357,-0.1744,0.8562,1.0778,0.6174,-0.4605,1.8917,0
-0.1353,-0.3731,-0.4489,-0.5468,-1.5057,-2.5389,0.0716,1.0066,-0.8203,-1.9716,1
-0.6784,0.9149,-0.5863,0.5256,-0.3475,-0.1499,0.8487,-0.5703,0.1912,1.933,1
-2.9536,-1.8998,-0.9399,-0.5123,-1.9783,-0.6836,-0.9777,0.1782,-1.8088,-0.904,1
-0.4549,0.4819,0.826,2.4136,0.6436,1.2531,-0.3418,0.3024,-0.8612,2.4611,0
-0.0134,1.0023,-0.8735,-0.0384,1.4809,0.0054,0.5729,-0.8691,1.4647,1.2076,0
-0.3734,-0.1446,1.248,1.3353,-1.3634,-1.2936,0.779,0.7357,-0.6156,-0.2915,1
1.4968,2.5918,0.2358,0.6746,0.1478,2.7706,-0.2673,-0.1485,1.0878,2.2141,0
-1.3454,-1.2737,-3.6301,0.2625,-1.919,0.7571,0.7741,-0.5767,0.1681,-1.6152,1
1.8994,0.7113,1.1355,1.2504,0.8356,0.751,-0.056,-0.4573,0.7656,1.948,0
1.974,-0.1742,-0.9328,0.3836,-0.0994,0.2462,1.5256,-1.4285,-0.3633,0.4724,0
1.1475,1.4761,-0.2006,1.9851,2.3419,1.9875,0.093,-1.8305,2.5772,1.7456,0
-0.0704,0.0607,0.2163,3.3629,-0.212,0.5617,-0.0572,2.5361,0.7067,0.364,0
2.1567,-0.4349,-0.9115,0.0592,-0.0919,0.036,0.639,0.8593,0.1284,2.2427,0
-0.6278,-1.1533,-0.0934,-1.0496,0.2984,0.3523,-0.0116,1.1334,0.7752,0.5594,1
-1.6117,1.8091,-1.9843,1.2218,2.0227,0.3133,0.4377,1.1874,0.0811,-0.2359,0
1.1529,0.0346,-0.3599,0.7172,-0.8723,-1.1806,0.0894,-0.2256,1.0646,-1.4358,0
-0.5966,1.2028,0.8278,0.1426,-1.8005,0.1848,-0.5798,-1.0916,-1.2542,-1.0389,1
0.5653,0.1118,0.1237,1.4475,0.9341,-0.5639,3.2551,0.4099,-0.3237,2.4043,0
-0.4458,-1.1755,-0.8391,-0.3074,0.6024,0.4537,0.9354,-1.4188,-0.47,0.194,1
0.8792,1.7326,-1.2675,1.4667,-0.0261,-0.7583,-0.0963,1.216,0.0468,0.5172,0
1.4872,0.014,1.7481,0.6474,1.9732,-0.4833,-0.1023,-0.1416,-2.0653,-0.6806,0
-0.7319,1.8792,1.783,0.0812,-0.8477,2.4808,1.6746,0.7749,2.4408,-0.2811,0
0.8825,2.7276,1.9383,1.8637,0.6995,-0.4158,-0.3026,-0.8365,2.8336,0.5872,0
0.9417,2.0934,2.0546,1.1126,1.3661,1.0255,-1.7517,-0.09,0.0924,-0.4392,0
0.5433,0.0196,0.8748,2.6425,1.9391,1.2505,0.2746,1.5746,0.259,2.06,0
0.6988,0.4226,2.0199,0.6495,-0.1784,1.0485,0.7514,0.6232,-0.389,1.3778,0
-2.0612,-0.6532,-1.0705,1.1568,-1.186,-0.6437,-0.6205,1.6645,-1.0267,-0.5643,1
0.0188,-0.5912,-1.5073,-0.5645,-1.6392,0.9837,-1.0181,0.9017,0.2269,0.8941,1
-0.5397,-1.0344,-0.642,0.53,-1.1546,-0.7017,-0.3697,-1.0158,-1.7676,-0.4015,1
-0.2965,-0.6997,-0.6231,-0.2277,-1.3168,0.0817,-1.1494,0.4314,0.821,0.2043,1
2.2781,1.3419,1.6005,0.9345,0.3644,-1.9846,0.2286,0.7952,1.193,0.1184,0
0.8202,0.8601,0.9128,-0.5628,-0.4833,1.2349,0.372,0.5281,-0.2234,0.7674,0
0.5463,0.3504,-2.2407,0.9787,-0.7907,-0.4504,-1.0764,-0.0034,-0.0368,0.5334,0
-0.1348,-0.0195,0.0244,0.3344,-1.2942,1.6447,0.9444,0.5166,0.693,-0.6715,0
1.2438,0.7021,0.6743,1.1046,0.4119,-0.6918,1.0113,0.5682,0.5818,0.1766,0
-0.4024,-0.0202,-0.1954,-1.6829,-0.3513,0.4911,2.12,0.9267,0.7114,1.6822,0
-0.1711,-0.5391,-0.326,-0.856,-0.8886,-0.2814,0.7257,-2.0039,-0.3241,1.6682,1
1.0112,-1.2138,0.1468,-2.6553,0.4926,1.7536,-2.3983,0.202,-1.8806,-0.7103,1
-0.9845,2.0514,-1.4057,0.5843,0.568,1.833,0.2846,0.6756,1.5155,-0.4448,0
0.1539,-0.0546,0.8131,-1.6109,0.6648,-0.4991,-0.0641,0.9219,-0.1714,0.9645,0
0.4082,-1.065,-0.8354,0.4687,0.4729,-1.0149,0.5978,1.0015,1.0553,-0.8454,1
-2.2631,-1.092,0.0663,-1.5496,-1.4251,-0.0597,-0.7703,-0.5343,0.6369,-1.4329,1
0.0202,2.3047,-0.043,1.0163,-0.7287,0.1735,-1.881,0.9371,0.6456,-0.1887,1
-1.6764,0.8093,0.1623,0.2941,1.7473,-1.7918,-0.7823,-0.2641,-1.1786,0.8031,1
1.9003,0.9066,0.902,0.2863,0.3487,0.0647,-0.8194,1.2313,0.9913,0.5926,0
1.7395,0.5692,-0.6174,1.1219,1.2764,0.4109,0.9291,-0.4225,1.3269,0.5602,0
0.4198,-1.4001,-0.7735,-0.6265,0.1642,1.3436,-0.7818,1.1805,1.1873,0.3307,0
-1.257,-2.8212,-0.1781,-0.3338,-0.7634,0.143,-2.2156,1.4136,1.0105,-1.2875,1
0.8041,-0.5954,0.8914,-0.0228,1.5126,1.2341,2.7921,0.4089,1.3227,0.9683,0
1.4844,0.483,-1.4791,0.2977,-1.3258,0.8968,0.462,-0.2872,-0.205,0.9194,0
-0.242,0.1448,-0.4169,-0.0312,0.1019,-0.934,-0.6158,-0.4202,-0.9382,0.6732,1
-1.3657,-1.4029,-0.9353,-2.0344,-0.4595,-1.1112,1.9185,-1.1047,-0.3723,-1.3165,1
0.0369,1.5246,-0.678,0.5693,-0.2482,-0.2781,0.531,-0.0391,2.3449,-1.022,0
-0.2331,-0.3421,0.0173,0.916,-1.6017,-0.9763,-0.9664,0.2288,-0.2276,0.7392,1
1.6142,0.7849,0.3344,2.2464,1.3086,0.3262,0.3568,0.2242,-0.0682,0.4866,0
-0.1926,-0.9076,-0.4743,-0.1833,0.4433,-0.7607,-1.1292,-1.5889,-1.1549,-0.1726,1
-1.4512,-0.1338,0.4226,0.0118,-0.6844,-1.6799,-0.7254,-0.7526,0.4775,0.179,1
-0.0703,0.29,0.0096,-1.463,-1.559,-0.8353,-1.8395,-1.2335,-0.3609,-0.4381,1
0.5303,0.003,-1.1819,-0.485,-2.4268,-0.5961,-1.2184,-1.8386,-0.1137,-1.1012,1
3.0062,0.4654,0.7727,1.5444,0.5819,2.5902,1.1526,1.5458,1.2318,0.6095,0
-1.0833,0.8044,-0.1808,-1.6603,0.2219,0.9318,-0.0851,-1.2113,-0.3676,-1.0486,1
-1.353,-0.6874,-0.2273,-1.9213,-1.1901,-0.6196,-1.0055,-1.0954,-0.4308,-1.5119,1
1.3408,0.3493,0.9037,0.7222,1.4221,0.2012,0.2879,2.0986,0.6639,1.4859,0
2.0743,-0.2075,0.5594,1.6204,1.1979,0.924,-0.5036,-1.0701,0.7787,0.2745,0
1.7168,1.2387,0.6499,-0.0286,-0.4172,-0.6016,0.7899,1.1994,1.5209,1.1705,0
-0.2395,0.0202,0.72,-0.9059,-0.2073,1.7105,0.2187,1.2355,0.1725,0.3563,1
1.3804,0.0578,1.0281,0.0196,0.5958,0.5144,-0.5084,-0.4627,1.048,0.0394,0
-0.7198,0.4699,0.5516,1.8799,0.8046,-0.0428,-1.1581,0.3699,-0.0712,-0.63,0
-0.9007,0.5991,1.5322,1.3615,-1.2408,-0.1672,-0.5108,1.7249,0.8511,-0.6622,0
0.997,-2.9323,-0.2645,0.3822,-1.9214,-0.4341,-0.3064,-0.9984,1.0584,-0.9445,1
1.0539,0.007,-1.0404,-0.3196,-1.2498,-0.6696,0.8993,-0.7352,-1.99,-0.4535,1
-1.6356,0.0086,1.177,-1.3754,-0.0649,1.0506,1.9492,0.2838,-0.6503,-0.5419,0
-0.5572,0.6617,-1.5463,-0.8164,0.5014,-1.6786,-1.2366,-0.1119,0.4255,-3.0417,1
