@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,5,9-12,15,19,21'

@attribute A1 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-0.2744,-0.3984,-0.4929,0.428,-0.1941,1.9112,0.7751,-0.3287,1
1.2654,1.8593,0.0431,-0.1781,0.4493,0.3061,0.9738,1.9199,0
0.1961,1.4838,0.7598,0.662,1.3774,-0.8188,2.1263,0.4443,0
-0.231,0.5655,-1.4449,0.2619,0.1359,1.2177,-0.6335,0.7809,1
0.0467,-0.3157,-0.6011,0.599,0.7873,-1.6027,2.1081,-0.5515,0
1.2229,-0.5073,1.3254,-0.8165,0.2744,2.4611,-1.724,0.2634,0
-0.1772,0.7403,0.3572,0.2699,0.9367,0.8298,1.8856,0.6973,0
-1.4346,0.1589,-1.0969,1.1118,-0.1482,0.9489,-1.0009,-1.0634,1
-0.3762,-0.8469,-1.2957,-1.1149,-0.1774,-0.3748,-0.0801,0.9862,1
-0.3448,-0.3839,-0.8451,-0.6149,-1.0228,-0.5148,-1.9488,0.3491,1
0.0666,0.7782,-0.042,1.5578,1.7172,-1.028,0.0364,2.7257,0
0.0317,-1.4012,0.7329,-0.555,-1.3786,0.1955,-2.5471,-0.1222,1
-0.5247,0.9764,1.3016,0.6934,1.2892,-1.1335,0.6819,-0.5953,0
0.3579,0.1174,-0.9408,-0.625,-1.1563,1.2774,-1.0264,1.7682,1
-0.9472,1.248,0.816,-0.1281,-0.5756,-0.4357,-1.3437,1.1603,1
0.6258,-0.059,-0.92,0.6692,0.7125,1.045,0.2109,-1.2314,0
-0.305,-0.0088,0.8972,0.2701,-0.8701,-0.5565,-0.2227,0.3591,1
-0.5373,-0.2257,-0.4035,-1.1549,-0.9157,-0.7884,-1.6673,-0.7646,1
1.0004,-0.5573,-0.6152,0.1526,-0.8684,1.6659,-0.2277,-0.1094,1
1.0164,0.371,-0.5425,0.5533,1.956,0.7525,0.2521,1.4723,0
0.5308,1.7936,0.3977,-0.2819,1.8751,1.6223,-0.8321,1,0
-0.4103,-0.2935,0.8885,-0.3497,-0.3298,1.3524,0.6694,0.5132,1
-0.8462,-0.8064,-0.5823,-1.4577,-1.0211,0.4067,-1.5901,-1.0613,1
1.1511,2.0508,1.4356,-1.4869,1.7155,0.4885,0.9716,0.7774,0
-0.823,0.15,0.03,0.3037,-0.1641,0.2249,0.1036,-0.8207,1
-0.5378,-1.4591,-2.6844,-1.9122,2.0186,0.3912,-1.1836,-1.106,1
-1.7568,0.6718,-1.0249,-0.9373,0.4294,0.2564,0.578,-1.8599,1
1.0193,-0.6019,1.0027,1.3233,2.1581,0.3638,-0.7104,1.7047,0
-0.6102,-0.1217,-1.6526,0.7061,-1.0881,0.1594,-2.5781,-0.7748,1
0.2894,-1.5125,-0.3437,-0.06,0.1823,-1.2749,-2.0401,-1.0367,1
-0.04,0.0857,-1.0157,1.2764,0.664,0.8545,0.4214,-0.9578,0
0.5129,-1.2757,-0.7856,-0.5606,-1.2721,-0.7642,-1.2138,-0.3694,1
-0.1938,-0.2731,-0.1197,0.2326,-2.3702,-0.1451,0.0597,-1.319,1
-0.9875,0.1212,-1.7621,-1.3043,1.674,-0.5261,0.631,-1.4894,1
0.6689,0.4274,0.4723,-0.5649,1.0765,-0.0102,0.9945,0.4948,0
-1.1886,-1.288,-0.8823,-0.9063,-1.4024,-0.8523,0.1536,-0.8553,1
2.9287,0.3716,-0.561,0.5418,-0.4311,0.5525,0.9083,0.05,0
-0.0024,-0.3725,0.0307,0.55,0.9921,1.1544,-0.6698,0.1889,0
-2.9736,0.112,-0.3783,1.8565,0.8729,-1.3922,-0.4675,0.1321,1
1.091,0.4815,0.2981,-2.1523,1.463,-0.5257,-0.5648,-0.2882,0
1.017,0.0482,1.3149,0.0388,0.7086,-0.2601,0.1526,1.1402,0
0.6177,-0.6281,-1.7023,-0.9139,-0.6053,0.3223,1.3101,0.2499,0
1.6599,-0.0574,0.0668,-1.541,0.4311,-0.828,0.5983,-1.4728,0
2.0333,-0.6108,1.8875,-0.6994,1.9687,0.0581,0.561,1.4806,0
-1.285,0.269,0.2953,-0.4343,-0.2099,-1.5735,-1.4701,-1.3921,1
-0.1931,-0.4808,-0.9632,-0.4931,-0.2547,-0.6003,1.623,-0.5384,1
0.0981,1.3257,1.1943,-1.6098,-0.6297,0.2617,-0.5266,0.2868,0
-1.0651,-0.2711,-0.8874,0.0105,0.8212,-2.042,-0.8684,-0.4395,1
-3.328,1.1821,0.1159,-0.5758,1.2984,-1.8993,1.6156,0.5093,1
1.1561,1.3571,1.2136,0.8406,2.3982,1.2106,-0.3898,-1.6889,0
0.6807,1.3577,-2.1326,1.8373,0.4077,0.4571,0.5483,-0.5264,0
-1.1434,-0.9912,0.0786,0.6248,-0.3529,0.2517,0.3986,-0.8755,1
-1.9057,0.968,-0.5035,-0.3679,0.7062,-0.6709,-0.6271,0.0436,1
-0.0448,0.195,-1.3763,-1.2828,-0.0283,1.3229,0.3283,0.087,1
-0.3349,-1.5384,-1.5543,-0.3884,-0.7104,1.0159,0.0484,0.5728,1
1.2441,1.8715,0.8085,0.1403,0.53,1.1894,1.1926,0.1414,0
-0.7657,2.2278,0.9711,-0.7552,0.4931,0.247,-0.069,1.8284,0
-0.6538,-1.4511,-0.8402,-1.0003,-0.7915,-0.7921,-3.0375,-0.8515,1
-0.8522,-0.1726,-0.2538,0.0713,0.4105,-1.0921,1.1266,-0.1209,0
1.7856,1.4525,0.6034,0.5436,-1.247,-0.095,1.1417,1.0388,0
-0.2197,-1.5581,-0.4719,-1.0791,-1.6997,-1.4243,-0.8916,-1.0324,1
0.4634,-0.045,-2.5012,0.108,-2.1295,-0.5885,0.945,-1.0576,1
-0.7821,-0.1092,1.3219,-0.2762,0.2673,-0.03,0.0732,-0.3537,0
0.6899,0.2855,0.0458,0.6648,-1.0517,0.8129,0.2541,3.0071,0
-0.3497,0.1734,-1.982,-0.6494,0.9145,-1.2327,1.9169,-1.472,1
0.7055,0.3102,-2.1471,-2.3415,-0.3479,1.0121,1.7292,-0.7655,1
2.0148,0.3442,-0.0032,0.9958,0.5414,0.132,1.8178,0.17,0
0.7205,-0.1242,0.3565,-0.1019,1.3373,-0.6844,1.3135,-0.919,0
2.4145,0.7635,2.189,-0.0477,-1.0257,-1.7367,0.1691,-0.5145,0
-0.76,-1.9199,1.1015,-2.2051,0.5814,-0.3095,-1.3883,-0.129,1
3.4486,-0.6232,0.2541,0.8159,-0.4989,0.0304,1.2677,0.3392,0
1.0365,-1.781,0.0746,-0.3353,-0.4407,-1.8843,0.7347,-1.2737,1
1.1543,-0.009,-0.646,1.0102,0.2967,0.0627,0.592,-0.2876,0
0.629,-1.459,1.9294,1.3003,0.4581,-0.3015,1.0242,0.4842,0
-0.721,0.505,-0.2611,0.8339,-1.0364,-0.4777,-1.9559,0.6619,0
-0.9863,-0.9571,0.2791,-0.5985,-0.7206,-0.4608,1.0614,-2.4506,1
0.4874,2.0799,0.4837,-0.5194,1.2905,1.4632,0.3524,1.2909,0
-0.365,-0.4756,-1.8434,-2.1665,-1.6444,-1.7462,0.8109,-1.0904,1
0.8341,0.4466,1.4894,1.5771,1.0779,2.1122,1.9061,0.4952,0
0.9682,1.1393,0.6355,-1.0456,1.3488,1.9424,1.8922,1.4594,0
0.9114,0.0162,-1.0173,-2.3497,-0.8135,-2.3425,0.4635,0.459,1
-0.7425,-0.9766,-0.0423,0.0871,-2.3154,0.4257,-1.7223,0.1342,1
-0.4188,-0.2386,-1.1135,0.2467,0.586,-0.8834,0.7179,0.5997,1
1.723,0.654,0.1011,-0.206,-1.1307,-0.2669,0.8317,1.0136,0
1.4302,0.223,1.3356,1.7513,2.0851,0.7553,1.1539,-0.4672,0
0.1948,-0.8592,1.1527,-1.225,-0.8522,-0.9922,-0.9317,0.316,0
-0.5789,1.5443,-0.3795,1.3851,0.0725,0.6652,2.1188,0.8698,0
-0.9513,1.2074,1.401,0.3537,-0.031,0.5186,0.3449,0.6277,1
-0.6672,-0.1961,-0.5602,0.5225,1.9833,-1.1013,0.9173,0.5411,0
3.0272,0.0969,0.1492,-0.8727,0.9034,-1.0032,-0.6826,0.8431,0
-1.8242,-2.2054,0.7531,-0.3368,-1.4133,1.2761,-0.33,1.3963,1
-0.6063,2.3946,-0.7072,-0.2757,-0.0837,-1.2389,-2.0578,-1.7193,1
-2.2147,-0.2263,-0.3142,-1.3076,-0.0095,0.8251,-1.6402,0.217,1
-0.9161,-1.2453,0.672,-0.0496,-1.3329,-1.2261,0.832,0.542,1
-0.1631,-0.1973,0.9359,-1.0724,1.6599,-0.1731,-0.5249,-0.5223,0
0.9041,-0.4551,-0.9756,0.1025,-1.6581,-0.8075,-1.4611,0.0311,1
-1.3111,0.2048,3.3725,0.632,0.3864,-1.1579,1.0106,0.3699,0
-0.4544,0.2385,-1.8932,-1.1569,-2.174,0.365,-0.8209,-2.4611,1
0.3937,-0.0193,-1.7762,2.8139,0.0359,1.2936,-0.0567,0.4487,0
-1.3541,-1.475,0.2964,-0.6841,-1.4629,-1.4571,0.992,-0.3005,1
0.4839,0.5054,0.0228,0.0786,0.3558,1.8653,-0.1993,0.8751,0
-0.1622,-0.2768,0.143,-0.5428,0.7862,0.511,-0.789,-0.3147,0
0.835,0.7177,0.833,0.8367,-0.0518,-0.3781,1.9111,-0.0788,0
0.6947,1.9823,0.4201,-0.6225,0.8691,-0.0282,0.8439,0.3741,0
-0.9189,1.128,-0.8857,-1.3858,-1.372,-0.1683,-0.3623,-1.3645,1
-0.102,0.8376,1.8673,1.5255,0.6869,0.758,-1.6531,1.8404,0
1.2085,0.4658,-0.6151,-0.0035,-0.1041,0.2082,-0.7907,0.5692,0
-0.9362,-1.4475,0.1912,-0.3529,-1.0714,-0.4431,0.1067,-1.0624,1
-0.5746,-0.3205,-2.5435,-0.1022,0.2666,-1.0042,-0.9987,-1.7083,1
0.9029,-0.8403,0.6588,1.0379,-1.3673,2.0029,-0.7351,1.1718,0
2.8226,0.6497,0.3428,0.0879,0.4128,-0.2823,0.5288,0.4766,0
-1.0428,-0.1944,-0.5656,0.487,-0.7996,0.9543,0.4631,-0.6668,1
-1.4207,-1.746,-1.2743,-0.5406,-0.2189,-0.4023,0.9477,-0.6633,1
-0.2374,1.3904,0.3521,-0.7651,-2.3606,1.4662,-2.0686,0.5783,0
0.632,-0.2477,-0.8898,-0.4807,-0.8553,1.3452,0.4757,-0.0925,1
1.0285,1.4672,1.6534,1.9896,0.7969,0.6083,0.9047,-1.4319,0
-1.9469,0.3033,0.5388,-1.2266,1.4279,-1.3815,-0.6842,0.3522,1
0.1505,-1.3441,-0.6603,1.0844,1.9827,1.3199,0.2635,-0.6137,0
1.244,2.0564,1.0783,-0.6178,-0.3423,0.671,0.255,0.9604,0
0.2817,-1.1392,-0.3967,-1.1909,-1.4046,0.3657,-0.488,-2.0033,1
-0.2389,0.5145,-1.0874,-0.8494,2.8122,1.3846,1.7201,-2.906,1
1.9209,1.348,-0.5032,0.3015,1.0712,0.8195,-0.6989,-1.2094,0
-2.0701,0.0264,-1.5873,-1.5284,0.2104,-1.2537,1.2009,0.4174,1
1.2614,-2.0746,0.2782,-0.4687,-0.633,-0.6523,-1.1198,1.8693,0
0.3708,0.0092,-0.3065,0.1231,-0.4632,-0.0209,-0.6805,0.5254,0
0.147,-1.7456,-1.3406,1.1385,-0.0046,-0.6531,0.973,-1.1962,1
0.2924,0.5852,0.5105,-1.5126,0.2185,-0.1535,0.1062,-0.2237,1
0.9998,-1.7376,-1.389,-0.4352,1.1814,0.1814,0.2807,0.5159,1
0.8617,-0.3872,1.3126,1.3576,-0.4618,-0.5649,-1.1234,-0.1846,1
-1.6186,0.52,0.0194,-0.3432,0.1744,-0.1231,0.2574,1.2641,1
1.283,-0.1209,1.638,-0.8721,0.3382,0.8243,1.3404,0.5614,0
-0.051,0.5819,0.0378,0.2082,-0.8989,0.1836,0.2121,-0.7283,1
0.0606,2.6995,0.5769,1.0399,0.9124,1.8712,0.9329,-0.2414,0
-2.1174,-2.1375,-0.4649,1.2813,0.6387,-0.8151,-2.7003,1.3333,1
0.6629,0.2169,-0.2053,1.1346,-1.3328,-0.8428,-0.1222,-2.0609,1
-2.3948,-0.8468,0.7602,-0.4616,1.3871,0.4787,0.8399,0.0759,1
1.351,-0.161,0.2376,0.4067,-1.8932,0.2109,0.2021,0.1577,0
-0.5332,0.5273,0.9336,2.2814,-0.4997,1.7543,0.2953,-0.2849,0
-1.089,-0.0934,0.4917,0.4356,-0.7312,0.0653,-0.7111,0.083,1
0.8974,-0.8301,0.0612,-0.4064,0.0017,-0.8394,-0.298,-0.4848,0
-0.5894,1.0454,0.796,2.7293,1.0981,0.2386,-0.1145,1.7516,0
0.7812,1.6306,0.9479,1.2055,0.8727,0.1275,0.3599,1.3746,0
-0.6488,1.3938,0.7632,1.433,-1.182,1.0191,-0.7815,-0.4859,1
1.2985,-0.1258,1.0069,1.7697,-0.1146,1.1541,1.2604,1.5079,0
-1.8506,-0.6905,-0.3695,-1.7467,-0.5327,-0.2637,-0.9503,-0.4651,1
0.6213,-1.0699,-1.2331,0.8907,0.1452,1.5729,-0.3511,1.1923,0
1.6153,0.0721,2.0597,0.8917,0.3416,1.0434,-0.3757,1.8655,0
0.7007,-1.2218,-1.2491,-1.3086,-1.1393,0.9609,0.6619,0.8562,1
-1.0516,-0.6646,0.7162,-0.5576,-1.5977,-1.1642,-0.087,-0.9344,1
-0.2496,-0.798,-1.2627,-0.6037,-0.6341,-2.0707,-1.6905,-1.9077,1
1.2813,2.3691,0.1723,0.4391,-0.299,-0.0546,1.2493,1.3244,0
1.4504,0.6657,1.4135,1.6302,1.3081,0.2653,-0.9327,-0.573,0
1.192,1.2785,0.5782,0.7652,0.1523,0.7813,-1.148,-0.8082,0
-0.9641,-0.7764,-0.4591,-1.1974,0.9286,-0.9821,-0.7057,1.0185,1
-0.2257,-0.1598,-0.6013,-0.688,-0.4295,-1.6849,-1.919,1.0141,1
-0.2713,0.182,-1.0033,-1.364,-0.2027,0.6503,1.805,-0.4295,0
-1.9326,-0.3497,-1.4449,-0.383,-0.544,-0.535,-0.335,-1.489,1
0.2027,-0.3036,0.3097,0.0764,0.2342,0.9214,0.4937,0.053,0
1.8606,0.8227,0.7347,1.4743,-0.2019,0.7659,1.0371,0.9287,0
0.6293,1.5765,-1.1502,-1.0752,-2.0644,0.477,-0.1008,-0.6255,1
1.3364,0.0388,0.1686,0.6689,0.8871,-0.1186,-0.354,-0.4999,0
1.132,-0.0058,0.2529,0.2183,-0.5426,1.3808,1.3881,1.6479,0
-0.8929,-0.8583,-1.4249,0.9027,-2.5618,1.3345,-0.9793,-1.8872,1
1.7472,-0.0971,2.7781,1.1998,0.8316,0.8418,0.6162,0.5937,0
0.9873,0.2995,0.0185,0.4295,1.6623,1.5701,-1.58,0.1122,0
0.7425,0.388,0.7732,2.2216,0.234,0.2551,0.4787,0.5488,0
-0.4266,0.4515,-1.0754,2.1018,0.7755,-0.2258,0.7441,-0.8379,0
-2.7265,-0.6354,0.6545,-0.0092,-2.5254,-2.3073,-1.1308,-0.7173,1
-0.2537,-1.216,-0.6481,-0.2215,0.5547,1.6747,1.0784,1.4047,0
-0.4508,0.0806,0.5752,-0.8009,0.5049,-0.9813,1.0863,0.1317,0
0.0907,0.0529,0.0004,0.7585,-0.4877,-0.0797,0.2684,2.5822,0
0.2627,2.1128,-1.6278,-0.1995,0.1721,-1.3561,2.1373,-0.4029,0
1.8432,-0.5427,-0.7705,0.6817,-0.9471,-1.4008,-0.2465,0.272,1
-0.5264,0.5673,-0.0745,1.4099,-1.0253,-1.1942,0.1756,-0.6724,1
0.7631,-0.4695,0.0246,0.6678,0.4675,1.0719,1.5062,0.4789,0
-0.1253,2.0844,-1.2331,0.4061,0.3357,2.2887,-0.6154,1.3421,0
0.8942,-0.6047,-0.2438,-0.3604,1.4362,1.7418,0.4234,0.8167,0
0.458,-0.7106,-0.1818,-0.0288,-0.3362,-1.8714,-0.7337,-1.3513,1
0.0711,0.5499,0.2347,-1.3122,-0.1217,0.1876,0.6747,0.3495,0
0.2663,-0.2194,-0.7463,0.8172,-1.4418,1.543,-1.9179,0.9967,1
1.183,-1.0206,-1.385,0.95,-1.3444,-1.5684,-1.2014,-1.1201,1
-0.2233,0.7879,1.0989,0.1941,-1.7833,1.4178,-0.7593,-0.4154,1
0.9326,0.3988,0.3324,-1.9399,1.1899,-0.6555,0.3298,-0.4588,1
1.6425,0.4432,-2.0401,0.9197,-0.6368,0.4199,1.8648,-1.3064,0
0.0501,-0.4937,0.802,-0.4279,-0.8848,0.3603,-0.0809,-2.2701,1
1.7159,1.9786,0.6075,-0.9681,-0.3925,0.6048,0.9006,1.1827,0
-0.1409,0.2994,-0.5008,-1.8955,0.3627,-0.5826,0.0158,2.5103,0
1.273,-0.5874,1.4071,0.6889,1.1629,0.2444,-0.7376,-1.0543,1
-0.3371,-0.2484,-1.392,0.6842,1.3908,2.0411,0.5532,-0.4802,0
1.0798,-0.9642,1.3526,0.2031,-0.1342,0.6873,0.337,2.0748,0
0.3545,-0.3871,-0.7718,0.5017,1.0248,-0.9446,0.7867,-0.8538,1
-0.9193,-1.3734,-0.1739,-1.0299,0.2157,-0.5012,-0.4759,-0.6071,1
-0.6156,0.4556,-0.6718,0.6564,0.3315,-0.221,-0.255,1.4117,0
-1.4613,0.2827,-0.8255,1.1951,1.569,-1.8302,-2.3869,1.5873,1
0.8037,0.8307,0.5838,0.6801,0.3485,0.4428,-0.7148,-0.649,0
0.6382,0.1294,-1.2906,0.5249,0.7367,-1.7605,-0.5556,-0.5364,1
1.0347,0.8123,2.6385,0.2978,1.3597,0.653,-1.4811,-0.8649,0
0.2375,1.3752,1.5956,1.3323,-0.9609,0.6394,1.1445,-0.685,0
-0.0983,1.6664,0.5611,2.6948,1.0612,0.0178,-0.5163,-1.5194,0
-0.954,-1.5292,0.6853,0.4562,-1.1204,-0.6689,0.074,-2.6998,1
-1.3849,-0.0748,-0.1181,-0.3787,0.64,1.0557,0.0101,-0.7826,1
-0.8401,-1.3711,-1.3198,-3.127,0.0427,-0.9775,-0.2697,-1.0893,1
0.9014,-0.4396,0.695,0.9703,-0.7998,0.9861,0.7917,2.9359,0
-0.4034,0.911,1.1093,0.3185,0.9326,1.7212,0.6958,-0.077,0
-0.5343,-0.9098,-0.6048,-1.724,0.6288,-1.3921,-1.4423,-0.5261,1
0.1878,0.2048,1.1884,-0.6074,0.2608,-0.8611,0.9563,3.24,0
-0.3375,0.8203,0.1316,-0.2001,0.8886,1.0859,-0.2295,0.2022,0
0.607,-0.449,-1.3798,-1.2079,-2.0442,-0.0715,-1.6294,-1.25,1
-1.3695,-0.6173,-0.4346,-0.5061,-0.3581,-0.0821,-1.4631,-0.1407,1
-0.0501,-1.7253,0.4054,-0.9715,-1.2492,0.9332,0.7334,-2.437,1
-0.4244,-1.0766,-0.2652,-0.7729,0.2663,0.2465,-0.7387,-0.8961,1
0.3014,0.2071,0.4733,0.6753,-0.1522,0.83,-0.8782,1.2087,0
-2.1261,0.1095,0.1506,-0.4275,-0.7321,0.1802,0.7183,-0.6374,1
-0.3549,-0.1824,-1.1055,0.9526,-1.7848,1.0719,0.3719,0.7211,0
0.4108,-0.6499,0.0949,-0.9406,0.0245,-0.775,-1.015,-1.9449,1
-0.1126,-0.1003,-0.071,1.4666,-1.2595,0.7958,0.5677,-0.3616,0
0.8726,0.6999,0.6552,0.8431,0.2248,1.2136,0.6044,1.9424,0
0.4622,2.4813,2.2456,0.9839,-1.61,0.5529,1.7733,-1.0655,0
