@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3,7,10-11,13,15,17,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-0.0272,-0.0192,0.8264,0.4043,-0.8321,-0.0775,0.5951,0.8194,1
1.6446,0.9304,-0.2159,1.203,0.0285,0.7028,1.2025,-0.5608,0
0.5492,-0.5083,0.021,-0.0112,1.3484,2.1457,-1.0912,1.1041,0
-0.1564,0.7327,0.2717,-0.1869,1.2273,-1.795,-0.8619,1.0014,1
-0.5269,0.7645,1.2233,0.3307,-1.8735,1.7315,-0.4488,0.8607,1
1.3092,0.5525,-0.2851,-0.7781,2.2373,0.5271,0.0988,-0.1681,0
0.3317,0.0004,-0.2082,-1.2179,-1.3279,1.153,-0.7393,-1.2339,1
-0.037,0.0926,1.2855,-0.1842,-1.3752,-1.6492,0.6923,0.8268,1
1.264,-1.0859,1.3812,0.3838,-1.3602,-1.5393,0.0297,0.9844,1
2.7134,0.4407,-0.2389,0.6636,-2.3329,1.3312,-0.5833,0.722,0
-0.5171,0.5846,1.3662,1.3525,2.0431,-0.8232,1.2319,1.7006,0
-1.1497,-1.643,-1.0954,0.9628,-0.6681,-0.1908,0.1832,0.0074,1
0.4172,-1.4473,-2.0158,0.8156,-0.46,0.1934,-1.0722,0.0135,1
-1.6754,0.2827,-1.0167,-0.4584,-2.0037,-2.1787,0.9584,-0.9948,1
0.6954,-1.438,0.7508,-0.6682,-0.0739,-1.5667,-0.1717,-0.4056,1
1.4769,0.4146,0.0964,1.1901,0.6311,1.4228,-0.9732,0.8763,0
0.5584,-1.4171,-1.838,-0.7431,1.0244,0.5651,0.6443,-0.1882,0
0.5663,0.9706,2.7136,0.8112,1.5046,0.1809,-0.3264,-1.5868,0
0.9959,1.4313,1.2395,0.1916,1.0888,0.6836,-0.3767,0.5209,0
-0.5582,-1.2049,1.1979,-1.0265,-0.054,0.5322,-1.0375,0.1589,1
-1.2876,1.8304,0.5104,-1.3749,1.2413,-0.2345,-1.0623,-1.1287,1
1.708,0.8252,1.4099,0.9215,1.794,-1.0432,1.3059,-1.5975,0
0.2469,-1.6752,-1.2588,-0.7245,-0.585,-0.2219,-1.7495,-0.77,1
-0.146,-0.8662,-1.9271,0.3862,0.1572,-0.2011,-0.5153,-1.5157,1
3.0094,-1.2615,0.185,-1.3374,-2.1804,-0.153,-2.4385,0.3642,1
-0.0333,-1.6373,0.4302,2.1516,1.1585,0.2278,0.8529,1.1052,0
-0.1062,0.2796,0.1691,0.2042,1.0392,0.5258,0.6648,-1.7718,1
-0.3886,-0.3373,0.9018,0.7909,-0.1819,-0.1961,-0.0944,-0.8084,0
1.0782,0.5263,-0.5228,0.3602,0.5511,0.8604,-0.1452,2.1899,0
-0.322,-0.0129,-1.4167,0.5583,-0.6977,-0.4929,1.2987,1.8693,1
0.0843,-1.6591,0.1512,-2.2641,-0.5976,1.0024,-1.4989,-0.8431,1
2.1533,-0.2243,0.9362,0.6339,1.2705,-0.7643,0.3441,1.755,0
1.216,-0.4002,0.0951,1.037,-0.2376,0.6579,0.617,-0.8631,0
0.0315,0.5113,0.1293,0.448,-0.0261,-0.3252,1.6867,1.6255,0
-0.7953,-0.1687,-0.0948,-1.4804,-0.6192,-0.6931,-0.0957,0.3208,1
1.1274,0.0205,-0.4558,0.7222,0.4529,0.9744,0.4356,0.0931,0
0.6235,-0.2907,0.1962,-0.469,1.8768,1.5924,0.6525,-0.4091,0
2.1299,1.006,1.9469,-0.9593,-0.3441,-0.2862,0.3972,0.8159,0
1.7813,-0.0353,0.137,0.8469,-0.7379,0.8652,-0.4276,1.428,1
0.6941,1.2148,-0.4113,0.2111,-0.9023,1.4982,1.228,1.9102,0
0.2805,-2.3538,-0.7003,-0.0522,-0.8371,-1.6044,-0.0159,-1.6481,1
-1.1832,-1.4479,0.349,-0.6902,-0.2534,0.3324,-0.2246,-0.274,1
0.4318,-0.8831,0.1217,0.5632,-0.7819,0.302,0.199,0.2197,0
0.8997,1.2223,0.8076,1.5858,0.0056,0.2496,1.8443,0.3599,0
-0.3882,0.7548,-0.4158,-0.0763,1.5213,1.3493,0.1317,-0.3022,0
0.8528,1.0484,2.3975,0.8947,0.0857,0.6396,-0.7258,-0.9526,0
-0.5851,1.4296,-0.3613,-0.2051,0.3853,-0.6313,-0.0435,2.5431,0
-1.4131,-0.0285,-1.5373,0.9257,-0.6773,-1.0231,0.1341,0.598,1
-0.3314,2.7244,1.0165,-0.5986,-0.315,-0.385,0.6652,-0.4312,0
0.3555,-1.405,0.5202,-1.7192,1.268,0.1645,-0.7987,-0.8415,1
2.3031,-0.8789,1.1384,0.152,-0.3468,-0.1051,0.2236,0.9685,0
-1.0531,-0.9955,0.5645,-0.1237,-1.5545,-0.2224,-1.0876,-0.0081,1
-0.3126,0.3874,0.1653,-0.6446,0.5777,-1.4773,0.7108,0.8246,1
0.2221,-0.4509,-0.3971,-1.8651,0.0946,-1.5186,1.0826,-0.9943,1
0.9977,-1.835,-0.3202,0.7759,1.6222,1.5435,1.3543,0.3131,0
0.8154,0.8777,1.4016,0.5728,1.6191,-0.8584,-1.3555,1.2856,0
0.3235,-0.9309,-1.4147,-2.5375,-1.9282,0.2812,-1.6087,0.2902,1
