@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,5,7,9-13,16,21'

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute Class {0,1}

@data
0.0324,-0.4645,0.2081,-0.08,0.8888,-0.6881,-0.0222,-0.9556,0.2973,1
-1.047,1.8678,-2.1873,0.1957,0.6859,-2.3394,-1.103,-1.0203,-0.2362,1
1.0331,-0.037,-1.0587,1.1153,0.5311,-0.706,-0.0642,-0.8461,-1.3473,1
1.6011,-0.2613,1.6772,-1.5491,-0.568,0.0618,-0.0537,1.8242,1.9445,0
0.8734,-0.3118,-0.2722,-0.6666,1.9696,-0.317,-0.4946,-0.7965,-0.3753,1
-0.9125,-2.1607,0.8941,-0.6161,-0.3785,0.1992,0.8295,-0.9563,1.5035,1
2.5738,0.0637,-0.6053,-0.1603,-0.2757,-1.2073,-0.6112,0.6068,-1.8716,1
-0.056,1.023,-0.4681,-0.5056,-0.1055,-0.1474,-0.4729,-1.1565,1.4991,1
-1.197,-0.5257,1.1353,1.6666,1.1996,0.9062,-0.5316,-1.0792,-0.43,0
-2.1538,-1.1688,-0.1739,0.8539,0.4653,-0.2802,-1.1611,-1.4206,-0.6583,1
0.5588,0.3815,1.1802,0.3464,0.5305,2.0611,1.3142,0.0257,-1.8088,0
1.4253,1.4644,1.5,1.3608,0.9306,0.3041,-0.6631,-0.5087,1.2941,1
-0.2338,0.7715,-0.3288,-1.1371,0.4206,-0.652,-1.0214,-1.2836,-2.2312,1
-0.2233,1.3489,0.3033,-0.8554,-1.4033,1.2542,-0.0133,-0.525,-1.8662,0
0.8575,1.1109,-0.3668,0.1608,1.8894,0.2901,-0.2049,-0.4082,-0.0267,0
0.3821,-0.1617,-0.4354,1.4008,0.4045,-0.5001,-2.1512,-0.6527,-1.1304,1
1.294,-0.1248,-0.7971,-0.1313,0.0894,-1.4946,0.0737,-1.7987,-1.1982,1
-0.0853,-1.4964,-1.2915,-0.8144,2.6725,-0.9009,0.8702,1.1113,-0.4344,0
0.3286,1.6128,0.0431,2.5188,-0.5928,1.5547,1.1019,2.8494,0.2563,0
1.7098,-0.0205,-0.8438,0.4113,1.7586,1.2392,-0.3972,0.7233,-0.9102,0
-0.4539,-1.6675,0.6147,-2.1906,0.3287,-0.2507,-1.4973,0.0466,0.7147,1
1.2543,1.2446,0.7013,1.0458,0.7138,2.4877,-0.6638,1.1896,1.0738,0
-0.4029,-0.7124,0.6734,-0.2389,-0.625,-1.0498,-0.8628,-0.3735,1.5733,1
-0.0302,-0.4637,-0.4731,-1.2284,-0.537,-0.6488,-0.8694,-0.7039,-0.6937,1
0.4575,-0.0707,2.9974,0.2891,-0.4799,0.0435,0.761,1.0884,1.6925,0
0.4802,1.5726,0.7302,0.1932,-0.1963,1.4518,-0.3951,1.4172,1.1125,0
-0.1776,1.7917,0.4137,-1.0173,1.611,-0.8881,0.6293,1.4668,1.2103,0
-1.2912,-2.3493,-0.1527,-1.521,-1.4811,0.2948,-0.7704,-1.7075,-0.6117,1
0.8449,0.6026,1.1231,-0.1659,-0.3069,1.7531,-0.7057,-0.3544,-0.61,0
-0.0428,0.1664,-1.0475,-1.8552,1.4556,0.1751,-0.5011,-0.9504,0.035,1
1.3556,0.9998,1.8489,1.186,0.5977,0.784,0.8828,0.7409,1.0276,0
-1.0721,0.9491,-0.9606,0.4486,-0.1537,-3.1704,0.8488,0.8636,0.0494,1
0.0389,-1.2282,0.8301,-0.6543,1.1608,-0.1542,0.969,0.8983,-0.9851,0
-0.2192,1.3002,-1.1494,0.2931,0.5866,0.8389,0.6146,-0.5875,-1.1799,1
1.3143,0.3831,0.6525,-0.2218,-0.8039,-1.1232,-0.1989,-0.3225,0.9122,0
-1.3235,-0.7909,-0.1654,-0.9012,-0.307,-1.2404,0.1371,-0.5649,-1.0919,1
-0.2993,0.8609,0.274,0.7559,0.8411,1.4957,0.4693,-0.2477,-0.3589,0
0.7573,2.8275,-0.705,-0.2271,0.315,0.5151,0.371,1.2254,0.5465,0
-0.4164,-1.0627,0.0784,0.8257,0.0691,0.8413,-0.3243,-1.0481,-0.2955,0
-0.0772,-0.7955,0.9856,-0.7808,-0.0215,0.5037,-1.6251,-0.123,-0.9731,1
0.3884,0.6321,2.4296,0.8552,1.244,-0.1941,0.4452,-0.2205,0.4485,0
-1.4087,-2.724,-1.1963,-2.1767,0.2621,0.1164,-1.7826,-0.0587,-0.9836,1
-0.3166,-0.0484,-0.0387,1.009,-0.5164,1.3334,0.745,-0.7083,1.6263,0
1.5345,0.3554,1.1932,-1.0752,-1.1365,1.1078,0.0705,0.0869,2.2819,0
-0.0096,-0.1706,-0.9679,-1.3825,-2.2208,-0.1375,0.5363,0.8276,-1.9366,1
-1.6492,-0.5412,-1.0481,-0.8083,0.2298,-1.8562,-1.4787,-0.5504,-2.6614,1
0.4884,1.0198,-1.6006,-0.3464,0.3122,0.0365,-1.45,-0.8767,2.4114,0
1.1129,0.2381,-0.3794,0.7461,0.1431,2.2144,0.7583,0.0727,1.1762,0
1.8547,-0.9164,-1.6938,-0.5041,0.0501,0.4643,-0.5072,0.0841,1.2052,0
-0.0633,-0.9927,-0.9059,1.9636,-1.582,-1.5209,-1.1668,-1.3894,-0.9971,1
-0.5298,1.313,0.434,0.7552,1.3483,1.9869,0.6546,1.9119,0.4116,0
-0.6863,0.3332,0.8647,-0.4423,-1.3178,-0.3132,-0.6567,0.3242,-2.4714,1
-0.3396,-2.2325,-0.4107,-0.103,-1.6525,0.7371,0.8329,-0.9913,0.0458,1
0.9307,-0.4459,-0.6102,1.6182,-0.4356,0.5856,-0.2848,-0.5174,0.3274,0
-1.586,2.2714,-0.3966,-1.0025,1.475,1.7023,1.7895,-0.0887,0.182,0
0.0224,-1.5457,-0.7718,1.3843,-0.8215,-0.3895,0.3623,-0.5187,-0.2577,1
-0.2467,1.2748,-0.715,-1.2879,-0.593,-0.2414,0.0383,0.0989,-0.7802,1
0.1521,-0.9714,1.3483,-1.6056,-1.3272,1.6721,-0.9628,-0.2073,0.0795,1
-0.4708,0.0025,0.5059,-0.9542,-0.4108,-2.0336,-2.1837,0.5749,-2.0228,1
0.7523,-1.1753,-0.1303,0.5388,-1.5159,-1.3655,-0.2437,0.4421,0.5533,1
-2.8185,0.386,0.427,-0.3146,-0.0874,-0.3019,0.944,-0.3877,1.0564,1
-0.8752,-0.8165,1.1067,0.9772,-0.9042,-0.7688,-0.6221,-1.2531,0.6677,1
-1.2558,-1.0297,2.4866,1.3738,-0.8164,-0.1204,-0.8327,-0.522,-1.1562,0
-0.625,-1.2626,-1.562,1.0737,-1.1307,-1.2489,-2.8026,-0.7331,-0.2598,1
-2.416,-0.1815,0.3404,-0.9042,-0.0944,0.6108,-1.7653,-1.3373,1.1773,1
0.1691,0.1037,1.7104,1.2357,1.0195,-1.7641,1.5864,-1.2826,-1.5377,0
1.2478,0.3397,0.6751,1.2595,-0.4063,-0.5734,0.8364,0.0524,-0.139,0
0.865,1.0731,0.9134,-0.9931,1.4801,0.3549,1.0022,0.8444,0.0194,0
-1.3657,-0.1444,1.3256,0.3498,-0.4918,1.8366,-0.7559,-1.1914,-0.6978,1
-0.2489,-0.1985,-0.1749,-0.1584,-0.3874,-0.2896,-0.085,-0.4963,-2.6145,1
0.3313,-0.0942,0.7107,0.161,-1.8534,-0.5843,-0.3988,-1.0714,-1.736,1
0.6529,-0.1375,0.4764,1.2929,-0.1289,0.7141,1.0692,-0.6449,-0.1057,0
-0.1951,-0.1756,-1.1775,0.3289,0.1019,-1.1375,-1.6397,-1.6995,-2.0043,1
-1.0834,-0.2072,-0.4944,-1.3091,-0.2039,0.1783,0.9262,-1.3119,-0.9478,1
0.3681,1.8381,0.6907,0.998,-0.7069,-1.036,0.439,0.4064,0.4502,0
-1.819,-0.2655,0.5453,0.0141,-1.4439,1.0986,-0.288,2.0053,0.8403,0
1.005,0.7705,-1.5806,-0.5015,-0.1889,-0.3585,-1.407,1.1782,1.1272,0
-1.3518,-1.0051,0.949,1.0542,-0.7272,0.4479,-0.2656,-0.0055,0.1332,1
-1.0528,0.1237,-1.5012,0.9772,-1.9226,0.7789,-0.1452,-1.8546,-2.4666,1
-1.5779,1.0903,4.0432,-0.2497,-0.0526,0.0614,0.0218,0.644,0.426,0
0.2191,1.3657,1.6036,-1.1175,2.3514,0.879,-0.7363,0.003,0.8607,0
2.5749,-1.1857,-1.325,1.943,1.1012,0.0837,-0.4196,0.0044,3.2233,0
0.5272,-0.7237,0.2358,-1.2912,1.8097,1.2298,0.925,2.1801,-1.5976,0
-0.1506,-0.0242,0.0993,-0.719,0.1504,-1.1558,-2.0971,-0.0519,-0.5662,1
0.2381,1.3753,1.23,-0.097,0.7937,0.9276,0.5859,1.9999,-1.0036,0
1.9768,0.3584,0.8141,0.5954,-0.3599,0.9088,-0.2441,0.8279,-1.6078,0
-0.505,-0.8636,0.2134,-1.7837,-0.1395,-1.0743,-0.2895,0.307,0.2962,1
-1.3664,-0.1241,0.105,-1.0562,-1.0694,-0.3172,-0.1978,-0.3122,-1.0049,1
-2.0072,-1.0209,-1.9052,1.0602,0.07,-1.356,0.2844,-0.6334,0.0526,1
0.757,0.9617,0.4952,-0.6458,0.7636,0.4067,-1.7518,0.7923,1.9196,0
-1.0266,-1.7818,-1.9344,0.7203,-0.2284,-1.4197,-0.7811,-0.4249,-0.6025,1
-0.8963,1.1183,0.5813,-0.4192,1.7193,-0.0552,0.619,-0.9199,1.2524,0
-1.6299,-1.1059,1.4002,-0.0145,-1.0623,0.3269,0.414,-1.8479,-1.2883,1
-1.2312,-1.9659,-0.3188,-1.3965,-0.117,0.3116,-2.3364,-1.9836,-2.3426,1
0.9053,0.4228,2.2275,0.3932,2.2994,1.0836,1.8785,1.9052,-1.3795,0
-0.1629,0.1714,0.7818,0.845,1.6869,-1.7186,-1.2614,-0.2944,0.402,1
0.5506,-0.4813,-0.4891,-0.0862,1.6847,0.1004,1.3993,0.0663,-0.6775,0
-0.435,-1.2727,0.0651,0.7488,0.7336,0.0715,0.6551,0.5514,-0.4796,1
-1.4575,-0.4044,0.0522,0.5491,0.2297,-0.097,-0.9825,-0.5331,-0.6317,1
-0.5829,-1.4514,0.5549,-1.1181,-2.228,0.2955,-0.5816,-0.314,-0.7734,1
1.2101,1.8963,2.3735,0.1468,1.1438,-0.4262,0.6989,-0.3555,-1.553,0
-0.8107,0.4754,-0.7973,0.9503,-0.1689,1.3921,1.4655,0.2989,-0.401,1
2.6041,-1.5575,-0.1228,2.0446,0.7899,-0.9752,-0.1963,-0.067,-0.3695,0
-1.0327,-1.4343,0.5958,0.3688,2.1277,0.5592,-1.6388,-0.8658,1.7251,1
0.0652,-1.1631,0.2907,1.4292,0.1038,-0.113,-0.3353,-1.8793,-0.0889,1
0.8061,-0.8158,0.0719,0.7062,-1.0199,-0.0088,-0.6404,-1.4881,-0.5177,1
-1.4815,0.5752,0.2364,-0.8644,-0.0385,-1.0561,-1.4986,-1.0959,0.2786,1
0.2836,0.0045,-0.1637,-2.2529,-0.8047,-0.8003,1.2562,0.2243,-1.125,1
1.1201,2.5117,0.2369,-0.6388,0.4115,-0.7518,1.7325,0.6579,1.3492,0
-0.1493,0.5579,-1.7234,-0.0961,-2.63,1.0589,0.0493,-1.558,1.3371,1
-0.5127,-0.4801,0.4534,-2.2714,0.8041,0.653,-1.8387,-0.0773,-1.0275,1
-0.2525,-1.158,0.5359,0.3916,-0.5092,-0.593,-0.6538,-1.0969,0.2134,1
-0.0653,1.4672,-1.6698,-1.3855,0.8086,-0.77,-1.3131,-0.6722,-0.1974,1
-1.363,0.5304,-0.2983,0.173,-0.5624,-1.3004,-0.1065,0.0871,0.7281,1
0.4754,1.3278,0.8674,2.1282,0.174,0.3188,0.2464,1.3266,0.2759,0
-0.3316,-0.7106,-0.7977,-0.2233,-0.2299,-0.0567,-0.3056,1.4451,-1.9853,1
0.1768,0.03,-1.287,-0.3379,-0.9792,1.6052,0.0173,0.6592,-0.5479,0
0.9914,1.4688,-0.4924,0.2049,-0.4298,1.3853,-0.0427,0.1931,0.8696,0
1.6368,1.382,0.5185,0.6876,-0.5238,-0.0125,-0.8353,2.0971,1.6797,0
-1.3637,0.429,2.6185,0.0321,0.808,0.9841,0.6757,0.4477,0.6868,0
-0.9959,1.9217,0.5418,-0.6361,-0.2375,2.1018,-0.3032,0.5446,-0.3752,0
-0.9923,-0.005,-1.0625,0.3965,-0.7097,-0.0011,0.1492,0.0029,0.9048,0
1.3229,0.2994,0.4928,0.8765,0.2637,2.2068,-0.0492,-0.3673,0.6005,0
-0.2274,-0.9428,1.0426,0.5177,-0.5361,-0.7,0.3107,-0.4965,1.168,0
-1.5191,-0.3097,-0.1687,1.2768,-1.149,-1.8793,0.0052,-2.0372,0.0671,1
-1.4681,-1.3482,1.546,0.498,-0.7265,0.0555,-1.4741,-0.9458,-0.2592,1
-2.1929,-0.1681,0.2646,0.3992,-1.3211,-0.3116,-1.169,-1.8112,-1.2924,1
-1.1843,-1.2919,0.2112,1.1768,-0.2489,0.1126,0.7808,-0.0055,-0.5188,1
0.1707,-1.0562,-1.6879,0.3146,-0.5241,-1.2045,2.9652,-0.3049,-0.3653,0
-2.3276,0.8869,0.7142,-0.1898,0.0435,-0.3996,-1.4025,-1.0044,1.5659,1
-1.3382,-0.9855,-0.1269,-1.334,-0.7092,-0.772,-1.2565,-1.0695,0.7261,1
0.5526,1.0555,-0.445,1.0248,0.6411,-1.0757,1.2628,1.0529,-0.6158,0
1.4387,1.1465,0.8571,-0.2407,0.0093,0.633,-1.1784,-1.1829,-0.3847,1
-1.7079,-0.1625,-1.8493,-0.0488,-0.5044,-2.0561,-1.645,0.962,0.4029,1
-1.3232,-0.8677,-1.5678,-0.5538,0.608,0.2169,0.0073,0.3434,1.8533,1
-1.5415,1.47,-1.397,-0.142,-0.3919,-0.228,-1.2564,-0.8791,-0.2367,1
0.4459,0.6293,0.5763,0.952,-0.9467,-0.8995,0.4786,0.0044,-1.2291,0
1.0384,0.2739,0.33,0.9133,0.4116,0.9371,-0.3728,1.6941,0.3233,0
-0.1069,-0.7782,1.9115,0.2111,1.6203,0.0577,1.7599,1.3084,0.5937,0
-0.2913,0.5569,1.4343,1.443,0.685,-1.0545,-0.0411,0.6447,1.3916,0
-0.5763,-0.4479,-1.2275,-1.2592,0.6216,0.786,0.6365,-0.6356,-0.3443,1
-0.9094,0.6597,-0.0084,0.6963,-0.0521,-1.8135,-0.2121,-1.4342,-0.6526,1
-1.3406,1.0477,-0.4895,-1.4245,-0.7885,0.2453,-0.5897,-2.1276,-0.0593,1
-0.5493,-1.6012,0.9327,-0.0691,-0.6702,0.5024,0.9347,-0.6463,0.4819,0
-1.6441,-2.1091,0.1223,-0.2269,1.9627,0.0694,-1.2659,1.6303,-0.8865,0
0.7842,0.6838,0.1098,1.831,1.6753,-1.3047,-1.2183,-0.2357,-0.3219,0
-0.1786,1.3836,1.8433,1.5889,-2.2099,0.2047,0.6623,1.0733,0.3115,0
0.0883,1.4967,-0.7762,-0.923,-0.21,0.7258,2.0775,1.4363,1.3535,0
0.7507,1.1972,1.0969,1.3682,-0.303,1.9253,1.8347,0.3585,0.3455,0
0.25,-1.8992,-0.7327,0.4839,-1.4928,0.8662,0.2832,-1.2844,-1.9678,1
0.7916,0.4471,-1.6662,-2.191,-0.1933,-1.1175,-1.369,-0.8833,0.4902,1
-1.7431,0.7285,1.8922,0.4623,1.456,1.4543,-1.2081,-0.086,0.0394,0
-0.1788,-1.3433,-0.8762,1.1136,-0.3029,-0.3568,0.4751,-1.2959,-0.0075,1
1.4449,0.3204,-1.3961,1.1141,-0.0968,0.5151,1.4559,-0.1161,0.5236,0
0.2912,-1.325,-0.0138,-0.5559,-1.226,-2.3603,-1.1032,0.902,-2.3943,1
-0.3123,1.4195,1.2082,-0.2679,0.3568,0.5801,-0.05,0.7793,0.504,0
-1.3838,-0.9835,1.2849,-0.5886,-1.2555,-1.0783,-0.6913,0.8703,-0.8418,1
-1.0803,1.1224,0.7612,1.6711,0.1152,0.7317,0.8715,-1.0784,-0.1387,0
-0.5424,0.9086,0.0314,-0.0738,-0.7027,-0.6752,-1.3454,-0.7643,1.0437,1
-0.386,1.1073,-0.8906,0.5789,-0.9949,0.2718,2.8723,0.4162,-0.0969,0
1.7462,1.907,-0.0728,2.6837,-1.0122,0.6358,0.852,0.2097,0.5463,0
2.2548,-0.0526,2.2708,-0.5539,-0.7682,0.5331,1.1627,-0.8714,0.6677,0
-0.5041,-2.2604,-1.631,0.1283,-1.2196,0.5605,0.0262,0.6561,0.9695,1
-0.0892,-0.663,0.703,-0.3134,0.4296,-0.1392,-0.5159,-0.1568,-1.8625,1
0.432,1.0898,-0.176,-0.3723,-0.1876,1.7679,-0.6089,1.3278,1.4179,0
0.0415,2.0816,0.7907,-0.1462,0.0041,0.7892,-1.5034,1.7668,-0.1054,0
0.0897,-0.9085,0.6648,0.4336,0.5346,-0.7624,-0.4476,0.2705,-1.9218,1
0.2192,-2.1401,-0.9229,1.0131,-0.6258,0.772,-0.3903,-0.4972,1.4742,1
0.3181,-0.3324,-0.8159,-1.1303,-2.3307,-0.3332,0.7486,-0.4205,-0.4817,1
0.7088,-1.0029,0.6545,-0.7072,0.1205,-0.9721,-0.8322,1.4331,0.7651,0
1.1103,-0.3703,0.648,0.8527,0.1122,-0.8427,-0.1184,0.9444,0.1414,0
-1.5284,0.5046,0.1064,-1.3442,0.5256,-0.4306,1.2625,-1.1294,-1.7602,1
1.1379,1.1687,-1.1866,-0.374,0.0162,1.4641,1.5723,0.9127,3.5172,0
-1.1124,1.9745,-1.4149,1.0692,0.3774,0.549,0.5162,0.4953,0.5472,0
0.0754,-0.9288,-0.8458,-1.3233,-0.1392,0.3878,-1.2468,-0.3585,0.9123,1
-2.1578,0.1464,0.5575,1.0995,-1.1616,0.7012,1.9146,-0.7467,-0.8162,0
0.3083,-0.2554,1.3824,0.4707,1.7063,0.2936,1.8682,0.1158,0.5547,0
-1.5254,0.5092,0.5553,-0.2572,0.564,-0.4723,0.4217,0.7975,-1.1133,0
0.8291,0.9396,1.2112,1.3058,-0.0597,0.9422,1.3296,-0.4935,1.9052,0
-0.7182,1.2773,-0.3778,-0.5795,1.3286,-0.3954,-0.2154,-1.2187,-1.6648,1
1.0407,-0.5313,0.452,0.8998,1.5086,1.6694,0.1993,-1.7895,0.699,0
-0.1334,0.9884,-2.1643,-0.583,0.0722,0.6785,-1.1657,-0.9182,2.0184,1
-0.0647,0.3335,-1.4321,-0.4487,-0.5325,-1.5138,-0.4447,-0.9069,1.4635,1
2.5061,-0.2471,1.4054,-0.1839,0.2534,1.6637,-2.2529,0.7643,0.6736,0
-0.2274,0.4868,0.3121,0.6115,0.0368,-0.0345,-0.4275,-0.4103,-0.9596,1
-1.2132,1.463,0.674,0.869,-0.0262,-0.5801,0.3071,-0.1467,2.0998,0
1.0103,-0.1418,-1.2204,0.1985,-1.1442,-2.0157,-1.0284,-0.2346,-0.3488,1
0.7069,1.0111,0.143,1.4043,-0.2496,0.6646,1.2899,0.6635,1.4794,0
2.2799,0.3064,1.3281,1.3518,-0.4559,1.1249,1.9938,0.6415,0.0431,0
-0.3572,0.1575,0.888,0.7743,0.2264,-0.9808,1.1851,-0.7471,0.5243,0
1.1672,-0.1157,-1.8343,-2.373,0.2155,-0.2806,-0.72,0.3394,0.1955,1
-0.2875,1.0513,2.224,-1.1418,2.1024,0.8215,-0.0318,-0.0361,1.1235,0
0.6711,-1.0654,0.1658,1.3871,-0.1459,1.3706,-0.0573,1.3618,1.4703,0
-0.4829,-1.6306,-2.3993,0.0141,-1.5082,-1.1956,0.091,-0.0854,-0.4293,1
0.8534,0.8763,0.416,-0.2282,-0.6964,-2.0675,-1.0239,-0.7484,-1.0268,1
1.3349,0.5248,-0.1697,1.5354,1.1925,1.0147,1.6968,-0.8378,-0.292,0
-0.1625,-0.9894,0.757,2.4366,0.8221,-1.1668,1.0852,-0.3093,2.5616,0
0.6257,0.6318,1.534,0.2696,-0.772,-0.8706,0.477,0.4804,1.2142,0
-0.6973,0.042,-1.2081,-0.6734,-1.0306,-2.1229,-0.7422,-1.6321,-0.708,1
-0.8124,-1.9445,-0.4396,0.4591,-2.8106,-0.0785,0.1154,2.6165,0.2507,1
-0.651,0.7101,-0.2896,0.8925,1.0666,0.4963,1.7568,-0.4511,-0.2304,0
-0.5487,1.593,-0.4057,-0.4685,-0.6187,-1.2047,0.4096,1.8568,1.1545,0
-0.5118,-2.2255,-1.4529,-0.7962,-0.9684,-2.4919,-0.6397,-0.8133,-1.1391,1
1.9955,-0.3289,0.0795,1.2848,1.621,1.3375,1.1351,0.2453,2.104,0
0.7234,0.7151,0.5795,-0.687,-3.1999,0.0296,-0.117,-0.2218,0.3119,1
-0.4523,0.0686,-2.0111,1.0649,1.7656,-0.8902,-0.3854,-0.5846,0.1477,1
1.6579,0.6692,-1.1604,-0.1235,1.5682,0.0535,0.7703,0.6442,1.4652,0
-0.1258,0.5901,1.1096,0.7766,0.0181,-0.5873,-0.2862,1.1231,0.3695,0
0.8997,1.5679,0.4354,1.0443,1.7988,0.3411,0.8179,0.2859,0.6779,0
-1.4822,0.0132,1.2636,1.2289,0.2732,0.9219,0.8596,1.1108,0.9756,0
1.632,0.7179,-0.6689,1.8454,-1.1157,-0.8991,1.6908,0.8474,2.3038,0
0.2317,0.1252,-0.8349,0.2704,-1.2434,1.2044,-0.0563,-2.3974,-1.0154,1
1.1434,1.5502,-0.671,-0.2786,1.6717,-0.096,-0.2997,1.1095,0.2569,0
1.6892,0.5728,0.9381,-0.6581,-1.6957,1.8722,0.4182,2.258,1.7577,0
-0.254,-0.7082,1.6076,-2.122,0.9585,-2.0275,0.2241,-0.996,-0.8628,1
-0.4362,1.1615,0.8339,2.2615,0.5762,1.4123,0.8312,-0.0616,1.3685,0
0.7731,1.2878,0.9264,-1.6752,-0.7668,0.1149,-1.9717,-1.0827,-0.4081,1
0.8679,1.0584,-0.8582,1.1992,-2.1142,-1.8276,-0.2966,1.4125,-1.9536,1
-0.7192,0.2807,2.1973,-1.157,-1.4374,0.4931,0.3287,0.2009,0.1407,0
0.7209,3.2373,1.7367,0.2399,1.1343,-0.9403,0.7811,0.4412,-1.1687,0
-0.3846,-0.076,-0.858,-1.5207,-0.6676,-2.5302,0.1448,0.1543,-0.0289,1
0.1752,-0.4953,-0.7574,-2.4553,-0.2952,0.6195,-0.2141,-0.184,-0.5663,1
-0.1427,0.9272,1.9052,1.692,1.0863,1.3594,-0.3748,-0.5372,-0.5065,0
-0.2743,-0.012,0.5068,0.0379,1.1913,-0.3721,1.707,0.125,1.9104,0
0.5432,-1.4333,1.3206,0.1998,-0.2192,1.2021,0.4078,3.565,-0.0554,0
2.4412,1.2022,-1.1378,-0.7325,-0.3879,-0.3314,0.7122,-0.225,0.4654,0
-1.5729,0.0764,0.0327,-0.3343,-1.7376,-0.0558,0.0808,0.5221,-0.6997,1
0.5421,1.723,0.4666,-0.0773,-0.6475,0.1703,0.463,-0.2443,-1.5781,1
1.3866,1.7863,1.4921,-0.1302,0.9121,2.8363,-0.3266,1.2146,-0.2004,0
1.8251,-0.4988,-1.147,1.079,0.7469,1.1514,-1.0451,-0.5205,1.5269,0
-0.3679,-1.3789,0.0115,-0.3096,-0.8189,-0.8937,0.3006,-1.4535,-0.79,1
-0.9019,1.9749,0.7087,0.2084,0.0536,-1.1636,-1.869,1.1755,-0.2359,1
0.8168,-1.6196,-0.168,-0.0505,-0.9215,-0.6367,-0.8335,-1.3358,0.5699,1
-0.3943,0.8243,0.3324,-1.038,-0.7364,0.8098,-0.0894,-0.038,0.6954,1
-1.9082,0.5007,0.7477,-0.1315,-1.2704,-1.2781,1.0827,-1.36,-0.1742,1
-1.001,0.7048,2.0167,-0.0018,0.5832,0.9858,-0.9364,2.0469,0.7099,0
