@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,13-14,18-21'

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.5546,-0.2656,0.5212,-0.7419,-1.0526,-1.1711,-0.8054,-0.5898,-0.8361,-0.9672,-0.638,1
-0.8551,0.4856,1.4212,-0.7052,1.1143,2.4725,-1.302,1.8008,-0.7737,-0.3313,0.9449,0
-0.6012,-0.1577,-0.9596,-0.1726,0.0349,-0.3571,-1.5995,0.0727,-0.7744,-0.5246,0.2294,1
0.828,-0.4663,-1.8447,0.0274,-0.4261,0.2611,-0.22,-0.6403,1.09,0.9746,0.2701,0
-0.4056,0.6219,-0.1241,0.566,0.8143,-0.3209,0.9963,-0.324,0.4979,-0.4084,0.9159,0
-0.7309,1.1693,-0.2019,0.1011,0.0172,1.3487,0.3062,-0.0098,-0.7946,-0.1514,0.4501,1
1.2012,1.2324,0.958,-0.4847,0.8551,-0.9175,1.8894,1.2443,2.0694,-0.8253,-0.1761,0
0.9203,-0.2927,0.884,2.1296,0.1265,0.6186,1.0901,1.5314,1.0425,-1.4767,-0.1625,0
1.1176,0.4815,0.5955,0.3274,0.679,0.3134,-0.5988,-0.974,1.173,1.5999,0.1469,0
0.7438,-0.9154,-1.0719,-2.0136,-0.8466,-1.6691,-0.2932,-2.0302,0.3356,-0.0717,0.9739,1
0.0092,1.2449,0.9031,1.0766,0.5835,0.4619,-0.3096,1.2624,0.2926,0.8466,1.1402,0
0.5988,0.2003,0.9651,1.2934,1.1283,0.2583,-0.0496,-0.7378,0.1982,0.1694,1.095,0
1.0876,-0.1263,0.3291,0.0467,0.3587,-0.6619,0.1328,1.8135,1.8947,1.1675,1.4884,0
0.5836,0.2135,1.2753,1.0637,0.7519,1.2071,1.1478,1.6237,0.0472,0.0158,0.918,0
0.4584,-0.9595,0.7441,0.7859,-0.9842,-0.9514,1.1914,-0.9501,0.8393,-2.1792,-0.7751,1
0.8771,-0.8175,-1.4174,-0.8531,-0.3502,-1.0991,-1.1345,-1.2319,0.9612,0.0933,-1.3807,1
0.8764,0.2294,-0.3385,0.633,1.5059,0.7169,1.2204,-0.2056,2.056,1.8176,0.0166,0
1.1588,-0.5657,-0.0871,-1.441,-0.9841,0.8447,0.5074,-0.283,-0.6686,2.687,0.1947,0
0.177,-0.953,0.9778,-0.6549,-1.3077,1.1347,-1.1299,-1.4305,-1.4353,0.2806,-1.1735,1
-1.3006,-2.8012,0.2051,1.438,-0.2509,-0.1643,0.3431,-1.722,-0.0348,1.5383,-0.9817,1
-0.4182,0.821,0.5696,2.0186,-0.2401,0.8237,1.5163,1.2264,0.9385,1.5525,0.9047,0
-0.8656,-0.4135,-0.5119,-0.4371,0.3768,0.7319,-1.2592,1.5435,-0.3602,-0.1933,0.1643,1
1.6013,0.1248,0.1806,-1.4841,0.5915,0.7831,1.1058,0.9899,0.4431,-0.111,0.2916,0
0.9792,-0.5579,1.6588,-0.035,0.0036,0.634,1.0073,0.5114,-0.161,-1.407,-1.1516,0
0.4605,-0.646,-0.3456,-0.3462,-0.4062,0.1249,-1.1602,-0.0385,0.4689,-0.0338,1.2161,1
-0.3106,1.7624,1.7648,-2.3276,-0.4929,0.4775,0.9032,1.5952,-0.7631,-0.4553,0.8073,0
0.6462,0.0794,-1.4483,-0.9961,-0.9215,-0.0927,-0.7507,-0.7112,-0.187,-1.222,0.0858,0
0.6877,-1.3027,1.0305,-1.645,-0.4749,-0.2307,0.8575,-2.5947,-0.2138,-1.2295,0.2712,1
-1.9966,0.3097,-0.7557,-0.7821,-2.487,-0.5973,0.4558,0.3379,0.0114,0.0866,1.3243,1
-0.3902,-0.5613,-0.9284,-0.5994,-2.3859,2.3367,1.5724,0.3176,-1.4353,-0.5087,-0.2758,1
-0.8544,0.8407,0.2654,0.4524,-0.3918,-0.2652,-1.2608,-0.8217,-1.4497,-0.3873,-1.06,1
-0.4045,0.412,-1.647,-0.5371,-1.2528,-1.7677,-1.4619,-1.3698,0.7897,-0.1611,-1.4055,1
-1.8848,-0.6877,-0.1665,0.796,-0.2404,0.0322,1.0017,-0.4604,0.6649,-0.5344,-1.1859,1
0.8455,-1.108,-1.9005,-0.3546,-0.1683,-1.8584,0.3248,0.3827,1.0242,-1.1215,-0.3592,1
-2.1482,0.751,-1.1077,-0.9557,0.205,-1.2294,0.3157,-0.2936,0.4269,-1.2536,-1.3162,1
-0.2615,0.6955,1.6059,0.6334,1.0944,1.0246,2.7675,-1.7232,1.7575,-0.1392,0.4677,0
0.2979,1.2209,0.1086,-0.0022,-0.1602,0.6757,0.127,3.4554,-0.8315,0.762,0.1376,0
-0.747,-0.9342,-1.3304,1.2081,0.0767,0.8215,1.6244,1.352,-1.6522,0.5434,1.062,1
-1.0486,0.9473,-0.7515,-0.7667,0.3608,-1.8762,0.0375,-0.2104,0.5662,-1.4111,0.4896,1
-1.5276,-0.5939,0.9465,-0.7053,0.8385,0.1898,-0.931,-0.3037,-0.9309,1.5984,-1.1759,1
-0.4655,-0.4332,1.2238,1.7957,1.7827,0.6067,0.9327,0.2269,0.2509,-0.2753,2.1149,0
1.6364,0.2917,-0.5326,-0.2786,3.88,2.6602,0.3525,0.399,1.054,0.6682,1.4124,0
-0.444,-1.6196,-0.7026,-0.5225,0.3831,-1.5259,0.7293,-1.2039,-1.7861,-0.9302,-0.4174,1
2.2658,1.7833,1.1388,0.2938,0.1277,1.4158,1.2131,-0.353,0.7288,0.7871,-0.9238,0
-2.127,-1.1375,0.7719,0.6695,-1.2179,0.6842,-1.1248,-0.7591,0.2418,-1.5619,-0.2139,1
0.7441,-1.0991,-2.6867,0.4292,0.0318,0.5825,1.2253,1.0517,0.2914,-1.4856,-0.7626,1
0.9675,-2.094,-0.5197,-2.0415,2.3104,-0.4035,0.7363,0.0694,0.1668,-0.1426,2.1485,0
1.2223,0.2421,-0.409,1.3505,2.4681,-0.3831,0.1831,1.2499,0.7879,-0.3195,1.4347,0
1.6447,-0.7781,-0.0291,-0.2839,0.2173,-0.9834,-1.0164,-0.7325,-0.3863,-0.2063,-0.8662,1
0.0396,0.4785,1.102,1.4963,-0.1304,2.2282,0.7306,-0.2996,0.8742,-0.229,0.5861,0
-2.4618,-0.337,-1.0458,0.0255,0.7733,0.6144,1.4954,-0.6731,1.0974,-0.6636,-0.7994,1
0.6941,-0.106,-0.8486,0.8655,-0.8776,0.1976,-0.9728,0.3641,-0.3782,-0.8858,-0.1222,1
0.7797,-0.9478,-1.0955,-1.2714,0.2822,0.563,-1.7461,2.0223,-0.0651,-2.0384,-0.0637,1
-0.7989,-0.623,-0.0983,0.3587,-1.8928,-0.8061,0.6157,-1.0716,-1.9069,-1.2929,-0.1449,1
0.7795,0.5529,0.426,-0.9373,-0.9388,-0.7262,-0.5702,-0.1711,-1.4937,-1.1362,-0.1915,1
0.1249,0.4259,-0.0378,1.1377,2.0164,-1.7185,-0.2566,-0.0517,0.659,0.1093,1.4898,0
1.1429,0.2255,-0.0861,0.9048,1.5736,0.4643,2.1779,1.0851,2.5498,1.0469,0.681,0
-1.0257,-0.7533,-0.9404,-1.0888,-0.9355,0.1461,-0.2073,-1.0324,0.47,-0.8183,1.7259,1
-0.087,0.5659,0.8876,-1.0711,-0.1842,0.6527,0.5992,-0.4267,0.1018,0.2271,-0.0424,0
-0.9103,0.2968,-0.1288,0.4288,1.9639,-0.0904,1.6557,1.1222,1.32,0.878,-0.5788,0
0.6056,0.1523,0.1086,-0.1983,0.5407,0.8518,-0.858,-1.3353,-2.6481,0.3423,-0.5789,1
0.1278,0.8752,0.3796,1.056,1.1819,0.4975,-0.0879,-0.1752,0.691,-1.9418,-0.6311,0
-1.7177,-0.998,-1.6982,-1.8736,-0.0672,-0.2411,0.6258,-0.2323,0.2774,0.2294,-0.382,1
-1.1141,0.2611,0.0968,-2.0877,-1.0559,1.2381,-1.1335,0.7034,1.4903,-1.1273,0.4864,1
-0.8899,-1.2184,-0.842,-0.0182,0.8328,-0.731,-1.938,-0.2641,0.0608,1.3346,-0.0545,1
-0.4019,-0.4111,-1.4939,0.1643,-0.5618,-0.9588,-1.1148,1.3229,0.6192,-0.1512,-0.7468,1
-0.6722,-1.8872,-0.9304,0.0027,-1.0013,0.7313,0.142,-1.5887,-1.1542,1.044,0.2603,1
1.369,-0.0895,1.4519,0.6151,0.457,-0.055,-1.0212,-0.9694,1.6976,1.0616,-0.2378,0
2.2656,2.2516,2.047,0.6539,-1.2618,1.0864,0.6064,0.3604,-1.1894,1.2124,0.4305,0
-0.7573,0.0005,1.0106,0.7132,1.294,1.1428,0.8232,-0.9023,1.0648,-0.4619,1.4362,0
-1.0128,-1.0958,-0.1271,-1.1769,-1.2174,0.6851,-0.0572,-1.235,-0.242,-1.4608,-1.8579,1
-0.8103,0.9393,-0.8226,-2.0496,0.3336,-1.3618,-1.2893,-0.6704,-0.3763,-1.271,-0.426,1
1.3162,-0.7408,-1.4009,-0.9397,-0.8178,-0.3224,-0.8109,0.1613,0.531,-0.1464,-3.1048,1
-2.2328,-0.1227,1.6843,-1.507,-1.0424,-1.7757,-0.0165,-1.9112,1.0793,-0.5674,-1.2772,1
-0.4472,0.4435,0.2841,-1.004,0.4756,0.6396,0.1505,0.4529,0.06,-1.1733,-1.3851,1
0.5573,0.6917,-0.4822,-0.8735,-2.9671,0.9612,0.7068,1.2781,-0.4168,1.1334,-0.018,0
0.8925,-1.1857,-1.0774,-0.607,-2.1402,-2.4809,0.6456,-0.3723,0.7718,0.0736,-0.1278,1
1.1072,0.3899,2.4921,-1.0644,-1.3559,1.1111,-0.1114,0.0228,1.6516,1.0249,-0.7638,0
1.0782,2.674,1.4251,0.8955,-0.5142,0.7252,0.9582,1.332,1.2087,0.7283,-0.4481,0
0.6886,0.0504,-1.4677,-0.6559,-1.7995,-1.3297,0.5094,-1.5582,-1.7473,0.0257,-0.3897,1
-0.1896,0.4938,0.1872,2.6462,0.4118,0.5326,0.1102,1.6407,-1.1039,-0.4973,0.1674,0
-0.0838,-0.2641,-2.2776,-0.61,0.0866,-0.7091,-0.314,-0.5477,0.2359,0.0056,-0.2373,1
0.3172,0.0685,1.1162,0.2438,-0.2805,1.3319,-0.2701,-0.1406,1.5143,-1.7982,0.8769,0
-0.6693,-0.1789,0.4181,-0.5632,-1.8944,0.5535,0.0467,-1.9506,-0.1138,0.0256,0.8095,1
-0.3777,0.0956,0.5169,0.1146,0.4659,3.1433,-0.8205,0.9361,-0.0238,0.301,0.3448,0
-3.3687,-0.9525,-0.434,-1.1527,0.5342,-2.3783,-0.5674,-0.715,0.3062,-0.5536,1.4759,1
-0.0686,-1.2568,-1.952,-1.3586,1.9812,0.246,-0.938,-1.4067,-1.4106,-1.1728,-0.8472,1
-1.7191,-0.9862,-0.42,0.3554,-0.3345,-0.6164,0.3623,1.023,0.4287,0.5137,1.049,0
0.605,-0.2323,0.1959,0.0852,-0.3068,2.29,0.9281,0.392,0.5248,0.4758,1.2605,0
-0.0836,0.3536,1.9137,0.1276,0.9111,0.5097,0.3421,0.9569,0.3619,1.9401,0.4171,0
-1.8139,-0.6355,-1.4285,-1.6302,0.3417,1.3734,-0.9615,-0.4699,0.352,1.2378,-1.2169,1
1.1427,-1.3739,0.5318,0.0475,0.3568,-0.4823,-0.1726,1.1656,-0.6557,0.4624,0.3891,0
-0.1391,-1.4535,0.5815,-1.3097,-1.1285,-0.9855,-0.8042,-2.5676,-2.341,-1.0907,-1.4285,1
1.2742,0.1823,-1.6968,-0.3163,-1.5574,0.3894,1.2971,-1.9037,-0.7585,0.1876,-1.1655,1
1.3582,2.7803,1.345,-0.2566,-0.1009,-0.2494,0.6307,0.073,1.1546,0.0209,-0.6641,0
0.472,-0.7157,0.8339,0.0764,1.0146,0.2712,-0.3075,0.0679,1.1231,-0.7609,-0.728,0
-0.0521,0.8373,0.0403,1.2792,0.9485,0.6202,0.6879,0.9382,-0.243,2.0688,1.757,0
-0.2798,-0.3487,-0.276,-1.4721,-1.6376,0.5524,0.6822,-0.4763,-1.0572,-0.3456,0.0892,1
-0.9748,0.8468,-0.5523,0.953,-0.0735,0.7797,0.1161,0.6008,-1.066,-0.1763,-0.3832,1
1.7575,2.2551,0.0586,1.2938,-0.593,1.1437,0.4371,-0.5308,0.3652,-1.1597,2.4347,0
-1.1026,-1.8496,-2.2591,-0.7992,-1.2052,-1.1468,-0.2031,-0.5656,-1.489,1.2804,-1.6813,1
2.0104,-0.2135,-0.3184,-1.3512,-1.1279,0.6914,-1.0114,1.8397,-2.2012,0.2672,-0.5303,1
1.1997,2.2847,0.6181,1.7506,1.42,0.7795,0.4928,2.0121,1.1611,-0.3325,1.3587,0
-0.9976,-0.6044,0.2406,0.0894,0.0055,0.6354,-0.3136,1.2254,-0.1481,1.0875,-0.4969,0
1.2015,-2.3905,0.4505,-0.4044,0.1387,1.2092,2.3945,1.446,-0.9222,0.6412,0.3332,0
0.1175,-0.1708,-0.797,0.7325,0.0926,0.5274,0.3305,1.1757,2.0164,-0.032,1.2795,0
-1.1956,0.7562,0.2132,-0.6163,-0.4084,-0.0299,0.6551,-0.8615,-0.1854,-0.9872,-0.3617,1
-0.1326,-0.1648,2.2439,0.2012,0.4996,0.6683,-0.1763,-0.1306,2.118,0.1673,0.1629,0
2.2099,2.0823,-0.3946,-0.0273,0.0345,0.907,0.0541,-0.1761,-1.2877,0.2814,0.8603,0
-3.1901,-0.8524,-0.811,-0.0606,0.0875,-1.0934,-0.0694,-0.5338,-0.4795,-0.9751,1.2343,1
1.1322,0.3245,1.67,0.766,-0.825,1.7178,1.6945,1.0841,1.7757,1.4705,2.0739,0
-0.6429,-1.3991,0.6671,1.9836,1.6396,1.0137,0.9287,0.6196,-0.5464,2.4799,0.8097,0
1.4372,-0.4724,-0.0285,-0.1838,-1.3352,1.0763,-0.841,0.4485,0.6545,-0.6225,0.4847,1
-0.0561,0.1695,-0.6912,1.1035,0.3878,1.654,-0.3859,-1.2939,0.0099,0.8931,-0.4108,0
-0.5509,0.3708,-0.777,-0.5386,-1.8624,0.0889,-0.4077,-0.1333,-0.3709,-1.3998,-0.844,1
-2.3591,-1.5157,-1.7461,-1.145,-0.3073,0.6816,-1.8961,-1.7366,-1.7035,-1.5476,-2.7216,1
0.0855,-1.1628,0.6789,-0.724,0.9563,-1.3113,-0.0109,-0.4101,1.0392,-0.7665,-0.3212,1
-0.3655,-0.7815,-0.4838,-2.3961,-1.1914,1.1323,0.7543,-1.1264,-1.4044,0.2552,-0.3888,1
0.8969,-1.9952,-1.669,0.9415,0.0695,1.186,0.5642,-0.1508,0.7406,1.1849,1.973,0
0.0959,-0.659,0.3404,-1.6009,-0.234,-1.1836,-2.077,-2.1238,0.7223,0.1413,-0.8433,1
1.1619,-0.0369,1.9429,1.0544,0.3137,-0.7766,0.4393,-0.1073,1.0938,-0.1368,-0.3403,0
0.3022,1.7487,-1.0466,0.5646,0.2192,0.7506,0.9604,1.2956,1.221,1.1939,0.7287,0
-2.0985,0.8049,-0.5801,-0.9104,1.443,-0.0327,-1.0146,-1.0303,-0.184,-0.5668,-1.1693,1
0.2786,1.539,-2.3493,-0.5387,0.4118,-1.9665,-1.5289,-0.7535,-0.1798,0.2363,-1.7534,1
0.1497,-0.1837,-0.3232,-0.2449,1.1324,1.8018,1.1735,-0.6291,0.22,-0.4049,0.395,0
-0.6613,-0.7835,0.3238,0.519,1.3653,1.6353,-0.5454,-0.1852,1.731,-0.4967,-1.1327,0
-0.8304,1.1517,2.2202,-0.3818,-0.2199,-0.0477,-0.6012,-0.8039,-1.573,1.0578,-0.7459,1
-1.1432,0.3464,1.8163,-0.7218,0.0555,-1.12,0.8078,-1.8044,-0.6209,-0.225,-1.4887,1
-0.5688,0.018,1.2819,-0.5342,-1.5514,0.9767,-0.0211,1.4246,2.3811,2.6392,0.7309,0
0.0552,-0.8272,2.1089,1.063,-1.4858,3.1051,1.0729,0.3547,-0.4566,-1.1596,0.6247,0
-1.5416,0.1318,-0.7386,0.1711,2.2489,-0.1695,1.2852,-0.7634,2.0246,-0.852,1.0903,0
1.097,1.6808,0.6386,1.1903,-0.6712,2.1244,1.9987,-0.0057,-0.0983,0.6609,-0.3929,0
1.1282,-1.1584,-1.4762,-0.1395,0.9077,-2.8768,-0.142,-2.5541,0.4754,1.162,0.0319,1
0.1976,0.2912,0.6962,0.7064,-0.2838,0.5401,0.4954,2.2253,0.1872,-2.3196,0.0032,1
-0.4587,-0.668,0.4157,-0.709,-0.0942,-1.8216,-0.6065,0.2199,-0.4539,-0.6654,-0.1666,1
0.1033,-0.5464,-0.3719,-1.0634,-0.3304,-1.52,-0.2973,-0.1782,-0.6122,-1.0579,-0.9098,1
-0.7252,-0.308,1.3382,-1.3959,-0.779,-1.3495,0.1954,0.1249,-2.5775,0.9062,-0.4407,1
-0.3112,0.3716,1.3031,1.7614,0.6969,0.6265,0.1511,0.4405,0.9738,-1.1905,-0.0004,0
0.6951,-1.2184,0.2997,0.3165,-0.483,-1.4007,-0.739,2.1429,-1.2273,0.8717,-1.8677,1
0.696,-0.3489,1.2315,2.9668,0.6565,1.2698,-0.7539,0.0586,1.5903,-0.8606,-0.0715,0
0.512,-0.518,0.3864,-1.4344,-0.1578,1.0587,0.0412,0.4127,-0.3326,-0.8503,0.5588,0
0.9498,-0.1777,0.3446,0.3065,-0.1987,-0.4607,-0.4578,0.5354,-0.4128,-0.4403,1.4505,0
-0.9116,-0.0845,-0.9717,0.2371,-0.9673,-0.6986,-0.0329,-0.0312,-2.7129,0.3631,-0.6497,1
-0.4442,0.5492,2.2507,0.3246,-1.0449,0.4676,0.6731,-0.8038,0.056,1.0837,0.0513,0
1.1831,-1.5907,-1.7728,-0.3908,1.0562,1.9674,-0.1785,0.7244,-0.7616,-0.5808,1.109,0
-0.9591,1.7467,-1.5201,-0.4802,-1.88,-1.3836,0.1525,0.3589,1.5469,-0.1374,-0.5816,1
0.8378,0.5341,-0.0167,-0.2763,0.2935,0.4437,1.1034,1.0352,0.5024,-1.9849,0.4706,0
-1.6688,-0.9141,0.385,0.1821,1.625,1.3188,-0.4212,-0.1384,1.5574,-1.0125,0.3773,0
0.6666,0.1175,1.8614,-2.0706,1.5561,0.6388,0.9152,0.1209,1.7742,-0.4094,1.0726,0
0.147,-0.493,0.6346,1.9276,-0.0976,-0.1127,-1.5258,3.5881,0.7548,-1.6307,0.5086,0
0.8772,-0.1145,0.3505,-0.1907,-0.9822,1.3018,0.9802,0.449,0.7293,0.5224,0.0879,0
-1.4395,1.4734,1.4874,0.6931,-0.0462,0.1402,0.0854,-0.4863,0.3875,0.1493,1.083,0
1.2171,-0.9796,-1.978,-0.3738,0.9194,1.0519,0.8435,-1.7526,-0.4581,-0.9479,-0.3387,1
-0.6725,-0.4925,1.1596,-0.0471,-0.6498,0.287,-1.0771,-0.5435,0.4409,-1.407,-0.6462,1
0.7223,-1.6135,-0.1838,1.2804,-1.6567,-0.7721,-1.0011,0.3399,-0.1969,-1.0891,1.0388,1
-0.14,0.7489,-0.003,-0.1749,-0.4026,0.9711,0.473,0.4499,-0.9708,0.265,1.2407,0
0.4417,1.4872,-0.2571,0.7114,-1.642,-1.251,1.0156,-1.1979,0.3652,-1.4753,-2.1833,1
0.2263,0.7787,0.4864,-0.4292,1.4158,-0.7132,0.7621,1.3306,0.8234,-0.1911,-0.5351,0
-0.7608,-0.3442,1.7676,-0.0954,0.381,-1.6671,-0.8728,0.0566,-2.9606,-2.0693,-0.45,1
-0.5455,0.419,1.5779,0.7328,0.4871,0.0608,-0.6045,0.0681,-0.0627,-0.5176,1.6449,0
0.2236,1.3589,-0.4149,0.1198,0.9346,0.882,-1.1164,-1.0204,-0.9827,-0.1366,-0.1997,0
0.013,-0.5762,-1.654,1.5639,2.342,1.548,1.1954,-1.1299,0.4463,0.2018,0.5661,0
-0.4441,1.75,0.8187,1.8032,2.0997,0.1238,0.0227,1.5839,1.2722,1.7776,-0.6192,0
1.1453,-0.2772,0.4328,1.7925,-0.4768,-1.6255,-0.1195,0.6836,-0.3344,-0.235,1.7164,0
0.0518,-1.2304,1.5891,0.2196,0.1977,-1.2733,2.5212,-1.0664,0.7802,0.6446,-0.715,0
0.8975,0.1408,1.4254,-1.1947,-0.5506,0.4327,-1.3176,-1.0348,-0.6629,-0.4986,-1.0268,1
1.7252,-1.1266,0.1128,-0.8204,-1.2978,-1.8484,-0.1995,0.4697,1.7351,1.6691,0.5113,0
-0.5948,-1.0037,0.9683,-1.3888,-0.3167,0.3624,0.6358,0.1673,0.9476,-0.0569,-0.3454,1
-1.912,0.3234,0.7264,-3.6489,-0.9177,-1.5477,-1.1622,-1.4146,-1.3922,-2.2012,0.3213,1
1.5705,1.3349,-0.4068,1.9686,1.5583,-0.4878,0.7097,0.3705,1.2505,0.0475,0.612,0
-3.4224,0.3104,1.9255,1.1545,-0.279,-1.3665,-2.6777,-0.726,-0.6801,-0.8109,1.0119,1
1.6025,-1.6747,0.7371,-0.1885,0.8876,0.6971,1.6143,1.0643,-1.4756,-0.3183,-0.4651,1
-0.1925,0.9419,0.1223,2.4167,0.8046,1.4519,0.9815,0.0106,1.2628,-0.0617,0.5118,0
1.7749,-2.0503,-0.2289,1.3012,-1.9213,-1.0031,-0.5857,-0.967,-1.6575,0.8798,-1.8404,1
0.5282,-0.4352,-2.1285,-0.36,-0.1226,-1.9678,0.297,0.9431,-0.1603,-0.8485,0.3556,1
1.4185,2.599,1.2706,1.8898,0.3898,-0.6416,0.6465,0.9144,-0.1904,2.0212,1.184,0
-0.1589,0.0053,0.2682,0.4152,-0.3375,0.4341,0.7157,0.0583,-0.3896,2.1055,0.0152,0
-0.5041,-0.2866,-0.684,0.7366,-0.7353,-1.2062,-1.4295,-2.5718,-1.5538,-0.7263,-0.0632,1
-1.838,0.4208,-0.213,-2.0976,1.7903,-1.1096,0.5635,-1.367,0.1058,-0.9982,0.4516,1
1.2927,0.4261,0.176,2.1682,0.7844,0.6892,0.1152,0.005,-0.6814,-0.4166,0.954,0
0.8775,-2.2474,0.2271,0.207,-0.1868,-2.194,-1.8535,-0.8903,-0.3812,-0.7991,-0.4692,1
-0.3211,2.6576,-0.7465,-1.0149,0.6653,1.0045,0.6667,1.3595,-0.4939,-0.8606,-0.0442,0
0.9358,0.2692,-0.3347,-1.0529,-1.3498,-0.4352,-1.3639,-0.2815,-0.2565,-1.6988,0.5537,1
0.5306,3.2479,0.304,0.6174,0.9242,0.2052,-0.2714,-0.0496,-0.1823,0.9416,1.0105,0
0.0188,1.3279,2.0884,2.3604,2.5147,-0.0922,0.0995,-0.6223,-0.992,-1.1451,-0.1792,0
-0.9943,0.0407,0.3445,-1.3068,-0.5491,-0.0835,-1.1309,-0.8663,-1.2969,0.0256,-0.8187,1
-0.8475,0.7194,-2.2141,0.2584,0.0269,-1.346,-0.0309,0.3966,-1.7349,-0.7877,0.3198,1
1.3114,1.8276,1.3491,-0.0807,3.089,0.6001,1.4904,1.1865,1.1237,1.4571,1.8921,0
0.8169,1.511,-0.2709,-0.5726,1.2676,0.3076,-0.5351,0.1927,0.0829,0.6103,-0.6188,0
-0.346,0.2421,0.1739,-0.3982,1.8141,-0.3879,0.4176,-1.6505,-2.029,-0.8129,-1.0085,1
0.4765,-0.6362,0.9511,-0.5573,0.6673,0.241,1.7227,0.5073,-0.86,0.9101,1.385,0
0.1575,-0.9739,1.174,-0.2462,1.786,-0.8637,1.0421,0.3694,1.2171,-1.6223,-0.3062,0
0.9107,-2.4289,-1.5763,-0.1107,-0.4698,-1.5647,0.9521,-2.7426,-0.9848,0.1682,-1.1444,1
0.5311,1.8956,1.6501,-0.6143,-0.7313,0.5886,0.4604,0.8261,1.6764,-0.4107,0.2405,0
-1.3095,2.2477,0.4689,-0.7126,-0.4464,0.2544,-1.0269,-0.2947,-0.3963,-1.4185,-0.2824,1
-1.1202,-1.8799,-2.0025,-0.0608,1.0102,1.0318,-1.6411,0.2076,-1.2684,-1.9051,0.5162,1
0.9975,-0.4446,-1.2,0.4249,0.3005,0.4668,0.1936,1.2009,2.6247,-0.1077,0.8859,0
1.4879,0.6672,-1.0517,-1.2072,-0.3959,-1.8817,0.8223,1.0143,1.2921,0.879,-1.0961,1
-0.0503,0.8341,1.1656,1.7692,-0.2645,-0.6748,2.5515,-0.057,1.3617,-0.2638,-0.5029,0
-0.5912,-0.1849,-0.5276,-0.5257,-1.6429,0.0079,-0.4539,0.4558,1.0007,-1.6165,-0.3169,1
0.8671,0.3304,-0.9029,-0.5842,-0.3654,0.0358,-0.3237,1.3506,-1.4409,-1.3617,-1.0818,1
-0.1117,-0.2143,-0.459,-2.4702,1.0286,1.2506,1.1532,0.3299,-0.8037,1.1663,-1.3177,0
