@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,12-13,16-18,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-0.3885,-0.4228,-0.0621,-1.176,-1.1743,-1.3286,-0.9922,-0.5152,1
-1.0544,-1.2395,-1.8616,-1.6446,-0.024,0.6661,-0.5797,-0.6513,1
-0.2549,0.7101,0.1918,-0.3428,-1.7114,-1.8831,-0.46,0.4658,1
2.266,-0.2217,1.2812,0.8344,0.1883,1.1437,-1.4484,-2.1704,0
-1.798,0.0251,0.8857,0.1535,-1.7908,0.4415,-0.8341,-1.1959,1
-0.6004,-0.9398,-0.4754,-1.6319,-0.9169,2.5113,-1.9898,-0.0975,1
-1.2207,-0.4545,-0.5311,-2.2019,-0.2068,-1.4658,-0.6684,-1.1627,1
-0.598,-0.4989,0.7079,-2.0717,-0.1126,-0.1498,-0.4283,-2.355,1
-0.5407,1.4847,-2.7528,-2.01,-0.0846,-0.1758,-1.0384,0.7942,1
0.4124,-1.4628,0.6197,-1.717,-1.6608,-1.3423,0.413,0.8568,1
0.2255,0.6844,-0.6662,0.8945,0.6646,-0.7826,0.5211,0.8698,0
2.5677,1.4108,0.7522,0.341,0.1473,1.0605,0.3405,-0.1723,0
-1.7346,0.5798,1.1385,-0.9123,-2.2125,-0.5324,-1.0202,-1.5039,1
-1.606,0.7399,1.6265,-0.927,-1.3762,-0.4399,-0.021,-1.7211,1
-0.176,-0.6352,-1.3604,-1.2106,0.2869,-0.1202,-0.601,0.5798,1
1.0155,0.6965,0.0075,-0.0424,-1.1737,-0.4512,-1.6024,-0.0248,1
-0.9,-0.0401,-1.1024,-0.6952,-0.8554,0.7699,0.6111,0.8336,0
-0.8987,-0.4781,0.2864,-1.0008,-0.6506,-0.6143,0.1638,0.3083,1
0.7686,-0.0714,-0.2632,0.7754,1.211,0.2101,0.8695,0.2472,0
0.1757,0.5118,-0.5398,1.2674,0.8212,0.0861,-1.0097,0.3525,0
1.1252,-0.582,0.147,-2.645,-1.0708,-1.5794,-2.3935,0.3503,1
-0.7888,0.8877,1.2613,0.5008,-1.0705,1.6942,-1.5716,0.1324,1
-0.1166,0.6961,0.2864,0.068,-1.4728,-0.3839,-1.5107,0.8453,1
-0.1721,-0.7764,0.0609,-0.2042,-0.5942,2.8604,-0.6007,0.7615,1
-0.9438,0.9413,1.2403,0.0189,1.2303,-1.6293,0.2605,2.4993,0
-2.6611,-0.6257,-0.0803,0.1498,0.3444,1.0167,-1.2601,-0.6177,0
0.6693,1.1762,1.1726,-0.0597,0.7872,0.7237,1.0633,0.6905,0
1.1657,1.4752,-0.3613,0.7626,-0.2769,-0.698,2.7586,1.9602,0
0.6569,0.4659,-0.7351,0.607,0.759,-2.0601,-2.0862,-0.3351,0
1.6823,-0.513,-0.3174,0.6963,-0.7061,-0.9636,-0.3424,-0.1553,1
-1.1973,0.0541,1.1033,1.1201,-1.4212,-0.806,-0.2006,-0.3513,0
1.5717,-0.6147,0.9613,1.5052,2.386,2.4853,0.0598,1.6016,0
2.8371,1.2236,0.4203,0.0047,0.8777,1.646,-1.0219,0.4533,0
-0.8547,-1.0629,-0.7732,-0.3803,-0.88,-1.9479,0.2927,-1.0234,1
-1.0345,-0.4601,-1.3362,0.2493,0.3445,-1.1793,-0.2165,-0.0404,1
-0.7976,-0.5811,0.6045,1.9037,-1.0376,-0.3498,-1.388,-0.1652,1
0.7129,-1.0097,-0.163,-0.3538,-0.3489,1.4522,-0.0623,-0.4257,1
0.6546,-1.2843,0.252,0.8699,0.6459,1.2094,1.204,1.3984,0
0.0822,-0.2678,-1.6297,-1.0579,0.6488,1.3513,0.3691,1.1388,0
1.311,0.3733,1.5993,-0.3047,0.6479,-2.0333,0.704,-0.5423,0
2.2234,1.2618,-0.9367,1.4431,1.7297,-0.4721,-0.1534,0.5667,0
-0.4651,0.6579,1.9248,0.0724,-1.0638,1.1848,0.4203,1.3075,0
-0.8228,-1.474,-0.001,-2.2698,-2.1742,-2.0005,-0.9711,0.2941,1
-0.0534,2.3602,0.7333,-0.8969,0.2162,0.8754,2.1489,0.7709,0
-1.1265,0.1632,0.9879,-1.8146,-1.1015,-0.453,-0.0796,-0.8735,1
1.8151,0.8956,0.7355,1.9519,1.0692,2.0288,0.3913,-1.516,0
0.8781,1.5957,0.4416,0.0082,-0.1786,0.1175,0.6849,1.2443,0
-1.2156,-0.538,-0.1658,-1.3858,0.2122,0.3106,0.0879,-1.182,1
0.8525,0.445,-0.2286,0.5556,0.5787,0.3836,-1.6669,1.3022,0
1.0802,0.8592,-0.7818,0.619,-0.0281,0.343,0.3465,2.1052,0
1.4665,2.1744,0.162,0.7052,1.1242,0.1367,1.0634,1.4678,0
0.3531,-0.4197,1.2685,-0.7331,0.1603,0.1311,1.08,1.9459,0
0.3923,0.8462,-1.0582,-0.3038,-0.2253,-1.094,0.0695,0.0056,0
-1.7981,0.4978,-2.3988,-1.3794,-0.3606,1.1128,-1.2357,-1.4976,1
-0.4023,-0.3731,-0.8037,-0.0756,1.1709,0.2292,-0.8405,-2.178,1
-1.0391,-0.4907,-0.9526,-1.4455,0.0171,0.9135,0.5448,0.3214,1
-0.0638,-0.6374,-0.5647,-1.5249,-1.4955,-0.3392,-0.2976,-2.1227,1
-0.2866,1.9636,0.7474,-0.1336,-0.3195,0.8795,-0.1295,-0.2379,0
-2.0097,-2.5254,-0.4436,-0.971,-2.9253,-2.3744,-1.2475,-0.5496,1
0.754,-3.2756,-1.3041,0.149,-1.8311,-0.036,0.3371,-2.0295,1
0.0393,0.4985,-0.3336,-0.4339,-0.9542,0.5016,1.061,-1.7267,1
-1.0689,0.3275,-0.1143,-0.3637,2.3168,-0.1762,0.9303,-0.1573,1
-0.4773,1.2722,0.7831,0.2113,-0.3943,-1.6041,-1.9891,0.669,1
-0.6832,0.4061,0.768,-0.1466,1.1674,-0.236,0.4023,1.8243,0
-0.0936,-0.5023,-0.3594,0.2996,-0.0623,-0.6678,1.0603,1.2386,0
-1.3849,0.7041,1.8908,0.5315,0.3401,0.4839,1.0882,-0.4519,1
-0.8474,-1.1348,-1.8544,-1.2867,-0.6366,-0.9495,0.6761,-0.4133,1
-0.629,-0.5435,0.0201,0.0186,-0.5933,-0.1926,0.6828,0.2187,1
1.356,1.4215,0.2714,2.0443,-1.1796,-1.6767,-0.8362,0.9364,0
0.438,1.1851,-1.71,-0.2956,-1.7421,-0.2261,-1.0511,-0.888,1
-0.9584,0.0941,1.2123,-0.0575,0.3423,1.5855,0.2926,1.5844,0
-0.5314,0.398,0.9069,-0.0479,1.2083,0.9313,0.1072,0.3978,1
-1.0313,1.3321,0.9252,0.9605,-0.6,0.0763,-0.1435,0.8174,0
-0.0124,1.0789,1.5506,0.1651,-1.0241,0.0813,-0.1538,0.7783,1
-0.8777,-0.0009,-1.6755,-0.0434,1.8493,0.2473,-1.7669,0.808,1
0.247,-0.9623,1.6826,1.0454,-0.3387,0.7698,0.5907,-0.9687,0
1.2287,-1.4105,1.7051,-0.0931,0.6876,0.1299,1.0983,-1.4809,0
2.6172,-1.5021,-0.2753,-0.4001,0.9039,0.1083,0.6895,-1.1901,1
0.982,-0.4267,0.7461,0.612,0.0669,-0.1935,0.6403,-0.0062,0
-0.8701,-0.0571,-0.1929,0.7577,-0.3962,1.2525,-1.1414,-0.2696,1
0.5173,-0.9286,0.8838,0.8102,1.2989,-0.6625,0.6304,0.2503,0
-0.6631,0.67,2.3604,-0.1204,1.1149,2.6503,0.1476,-0.898,0
0.5823,0.7593,0.9262,1.8956,-1.2674,-0.669,-1.0014,0.737,0
0.0827,0.7701,-0.2462,0.4224,-0.6538,-0.4359,-2.0907,-1.571,1
-0.682,-0.0631,-0.7929,-0.1454,-1.8885,1.6317,-0.0307,-0.7518,1
0.7695,-0.4746,-1.7776,-0.2006,-0.8019,0.3136,0.0309,-2.0953,1
0.6837,0.3918,-1.5898,0.6674,-1.0937,3.7543,1.5824,0.7509,0
-1.0179,-2.1137,0.3339,-0.8348,-0.5304,0.6028,-1.7016,-0.7252,1
1.3451,-1.0746,-0.6036,0.2071,-1.3185,-1.5902,-1.288,-0.2601,1
0.0346,0.7085,-1.0737,-0.7221,1.099,0.2188,1.1692,1.0277,0
1.0277,0.9536,-0.1322,-1.2679,1.0748,-0.8418,-0.7845,-1.8442,1
-2.0862,-0.6726,0.1392,-1.9069,-1.1635,-1.3282,-0.9534,-0.2721,1
-0.6712,0.79,-0.6015,-0.9159,-0.068,-0.99,-2.6052,-1.1078,1
-0.8194,-0.9999,-0.5264,-0.8424,-0.0087,1.2151,0.0585,-0.083,0
1.3005,1.4398,1.618,-0.1337,2.9321,-0.6039,1.1405,1.4296,0
1.4133,0.6926,0.4847,2.4733,1.679,0.5542,2.0893,0.2125,0
2.0506,-0.5915,0.2424,0.7432,1.4735,1.6887,1.7391,-0.4281,0
-0.1386,0.7645,2.611,-0.5791,0.8306,0.5742,-1.7204,2.1827,0
2.6041,3.3237,1.4457,0.805,0.777,0.6683,-0.0016,-0.4117,0
0.612,0.408,-0.1277,1.3604,0.5806,0.5587,-0.2848,-0.4616,0
1.0881,-0.2658,0.6817,0.2452,0.7167,-0.226,0.6477,1.4946,0
-0.8416,0.3376,0.235,-0.1408,-1.0694,-0.3854,-2.9703,-1.7296,1
-0.78,1.8197,-0.455,-1.0097,0.0174,0.0433,-1.1783,-0.1198,1
-1.6246,0.305,0.1521,-0.8128,0.5081,1.0782,-0.6324,-1.4708,0
0.961,1.0757,2.3828,2.4386,-0.7717,0.0853,0.948,0.7383,0
-0.3874,1.7604,1.0959,1.1071,0.9063,-0.2276,0.7051,-0.4978,0
0.3395,-2.5927,-0.0009,-1.2136,-0.7982,-2.9425,-1.1275,-1.5247,1
0.259,0.046,0.0822,0.2852,0.7675,-0.9731,1.1954,1.286,0
-1.8058,0.4171,0.3521,-1.0823,-1.5098,-0.128,-1.3928,0.9906,1
-0.2037,-0.5762,-2.5343,-1.4102,0.4191,0.3371,1.0138,-1.4864,1
-0.606,0.9845,0.5463,0.6652,-1.4804,-0.0352,1.0119,1.3057,0
-1.5117,-0.4219,-1.2309,-1.9349,-0.9612,-1.0211,0.004,0.5893,1
-0.794,-0.1647,0.6275,-1.8987,-0.0947,0.1733,0.6031,-1.5661,1
-0.4845,0.6507,0.3022,0.0526,0.4942,-0.5117,1.0618,0.9546,0
0.1543,-0.4475,-1.1955,-0.0207,0.8013,-0.4156,-1.609,0.4815,0
-1.1352,-1.7961,0.544,0.0521,-1.838,-1.189,-0.0269,-1.6852,1
0.66,0.5568,1.541,0.9648,-0.4853,1.0362,1.4693,2.0428,0
2.1497,-0.8199,3.3434,0.8787,0.1363,1.4554,1.4317,0.5823,0
0.695,1.1294,0.5739,1.4233,1.5102,-0.7537,-0.9005,0.2678,0
0.9683,0.7735,-1.281,1.0826,0.863,-0.328,1.3557,-0.9802,0
1.1034,0.4512,1.9759,-1.0528,1.9034,-1.9385,0.637,2.8348,0
-0.0486,0.6581,0.951,-0.732,1.4041,-0.3996,0.3798,0.4946,0
0.4375,0.6769,0.3692,0.3348,1.5645,-0.615,1.8146,2.8208,0
0.5215,1.5812,0.3859,0.0161,0.7203,-0.9554,0.5625,0.6273,0
0.514,-0.6295,0.5059,1.7139,0.3606,0.1978,-0.5117,0.935,1
0.7128,-0.6836,-1.7617,2.0261,-0.225,0.688,1.7092,-0.8355,1
-0.6074,-0.4874,0.5198,-0.5348,0.1601,0.6158,1.4373,-0.593,0
-2.0409,-1.0257,-2.0494,-0.1346,-1.4905,-1.4199,1.2626,-1.23,1
-0.9978,0.2169,-2.0673,0.1134,0.4099,-0.9184,-1.3891,-0.4698,1
1.7615,2.4734,0.4861,0.2742,-0.1071,-0.197,0.8376,0.255,0
-1.6389,-2.4694,0.1921,-1.7414,0.5531,1.1491,-1.403,0.0665,1
-1.4687,-1.2842,-1.6773,1.1543,-0.1082,-1.7917,-0.1584,0.7654,1
-1.1047,0.3227,0.6789,-0.3874,0.8919,-0.0524,0.1814,0.6001,0
0.8964,3.5431,1.5932,0.6332,-0.0939,0.2005,2.2902,0.5719,0
-2.4841,-0.453,-0.5397,-0.2346,-1.751,-0.9858,1.1079,-0.2181,1
0.9735,0.3644,-0.9366,-0.6364,-0.7399,-0.1207,-0.8838,-0.2355,1
0.4557,-1.7643,-1.1942,0.0751,-0.547,0.0112,-0.8441,0.2257,1
-0.4146,-1.649,-0.6982,0.5538,-1.7507,-0.5533,-0.4569,2.2954,1
-0.0761,0.4232,-0.8802,0.5736,0.4087,0.6456,-0.4681,-2.0795,1
-0.6819,0.5072,-0.9346,0.7527,0.5177,-1.4628,-1.1861,0.1419,1
-0.3364,0.0405,2.759,1.0759,-0.1744,2.228,0.6467,0.9059,0
-1.0042,1.1967,0.6934,0.2112,0.6215,-0.4498,-0.6967,-0.3905,1
-0.017,-0.822,0.4012,1.1232,2.4044,0.7189,1.8935,-0.7552,0
0.1696,2.5158,0.735,1.571,0.8652,0.1444,0.7326,1.3552,0
0.1312,-0.2204,1.477,-0.9586,0.6407,-2.0803,2.4469,0.5143,0
-0.0426,-0.3463,-0.6483,-0.2585,-0.1848,1.1362,0.8468,-0.7104,1
-1.7816,-0.9502,0.1179,-0.3,-1.3927,-0.7448,0.3267,-0.5912,1
-0.3844,-0.8914,-1.7364,-0.6824,-1.1579,0.0168,-0.8489,-2.0455,1
-1.1697,-0.6575,-1.7681,-1.1389,-0.8432,0.2049,-1.1107,0.6481,1
-1.7339,-0.2283,-1.6462,-0.1955,1.5437,0.0108,-1.1307,0.2844,1
0.0073,0.741,0.7417,1.3977,-0.5419,0.4964,1.3028,-0.3608,0
0.7434,-1.3965,0.4947,-1.79,-1.288,-1.7959,-0.2683,-0.8702,1
-0.2095,0.6361,0.5295,0.6343,0.5255,-0.1083,0.2588,-0.1172,0
1.3934,0.6715,0.8568,-0.9675,-0.4737,0.4504,0.842,2.39,0
0.9497,-0.5421,1.2613,0.4329,1.3122,0.7792,2.2429,0.4549,0
-2.2773,0.2268,-0.3371,1.9668,-1.1088,1.9486,0.7228,0.7268,0
1.4041,-0.3293,-0.8382,-2.3954,1.5722,-0.3797,-0.5818,0.7086,1
0.6949,-0.3295,0.469,0.781,-0.2228,-2.0848,-1.2825,-0.2098,1
0.1544,-0.403,0.0272,0.3661,0.7089,2.2386,1.6819,-0.7003,0
-0.4244,-1.4429,1.3045,-0.062,-1.2499,0.4033,0.8687,0.0152,0
0.437,-0.0979,-0.1247,-1.651,-1.2683,-2.074,-0.2637,0.1272,1
1.5086,1.7931,0.8565,0.0796,0.7969,-0.2469,1.1829,0.4077,0
2.1497,1.2081,-0.7301,0.0552,1.4971,1.0151,2.1538,-1.4159,0
-0.3347,1.8302,3.1991,-1.4977,1.4062,-1.0264,-0.4112,0.8445,0
-0.3932,-2.034,-0.5304,-1.3777,0,0.0891,-0.0669,-0.4342,1
-1.4628,-1.177,-1.1123,0.0361,0.3481,-0.0623,-0.6417,-0.5195,1
1.1344,-0.5325,0.8146,-0.5412,0.9878,-0.1899,-1.4141,-0.2479,1
-0.1664,-1.2922,0.7482,0.7301,0.4443,0.5513,0.4247,1.1914,0
0.2405,-1.4112,-1.5303,-1.5244,-1.0582,-1.264,0.6529,-0.5119,1
-1.0713,0.856,-0.8668,-2.9445,-1.0649,-0.9023,0.1921,-0.5915,1
1.6792,-0.2385,-0.2617,0.8137,0.4258,-0.577,0.0121,1.1682,0
-0.791,0.0783,-0.2296,-0.9333,0.3368,0.348,1.882,0.0737,0
0.0646,1.1797,1.3625,-0.2596,0.0952,0.5484,0.3335,-0.4897,0
-0.4225,0.9298,0.125,1.2764,-1.4762,1.8499,-1.3289,-0.1975,1
1.0241,-0.2493,2.2047,-0.9563,1.1037,-0.0372,0.3585,-0.9271,0
0.09,-1.6999,-1.2696,-0.3995,0.6374,-1.8859,0.8277,-0.854,1
0.4548,1.0893,0.4524,0.3463,-0.4427,0.9055,0.7532,-0.4751,0
-1.3192,-3.2992,-1.8777,-1.2897,0.949,0.6017,-1.8951,-2.6824,1
1.7816,0.5956,0.9747,-0.8311,0.8899,0.9864,-0.5879,-0.1194,0
0.2641,-0.3828,0.4508,1.1221,1.5018,0.8933,1.2223,1.4357,0
-1.5588,-0.4796,0.4796,-0.0834,-0.6614,-0.5517,-1.9675,1.6967,1
-0.9881,0.1865,1.0906,-0.5302,-1.3858,1.2574,-0.192,-0.8635,1
-0.427,0.7061,-0.1341,-1.0671,-1.2488,0.6019,0.0512,-0.536,1
-0.6041,-0.2084,-0.7241,-0.7982,2.0525,-2.2484,-1.8285,-0.7143,1
0.2769,-1.99,-1.1273,-0.6369,0.1046,-0.1741,0.6284,0.497,1
0.765,0.1274,-1.2338,-0.3345,0.5098,0.2872,0.0231,1.1708,0
-0.4143,-0.4783,-2.2259,-1.8796,-1.1084,0.2719,0.3652,0.8937,1
-1.147,-0.2938,0.1333,0.8966,0.2761,-1.1545,0.0043,0.135,1
-0.3168,-0.8676,2.5315,1.1334,1.2564,1.4414,0.2781,0.0034,0
1.4098,0.2374,0.8185,1.7488,2.1861,-1.324,1.1492,-0.0083,0
1.7637,-1.5987,-0.7356,0.4984,0.4016,-0.1098,0.3292,0.9403,0
-0.7623,0.456,0.7748,0.6159,0.3434,-1.7368,-0.0006,-0.1878,1
-0.2272,-1.368,0.1912,-1.9055,-1.875,1.2792,-0.5699,0.1984,1
0.0338,1.2507,0.5187,-0.6147,0.9662,-0.2691,0.6211,-0.2782,0
-0.052,2.0676,0.5642,-1.4961,0.703,-0.3073,2.4898,3.2354,0
1.9911,1.8816,-1.4459,0.8375,-2.0994,0.7474,1.8705,1.1841,0
0.9527,0.9555,2.6907,0.4464,-0.6615,-0.9361,1.2578,0.5425,0
1.6443,0.3298,-0.8108,1.1071,1.1785,0.6897,1.1419,-0.4977,0
-0.1095,0.2171,-0.0791,0.9106,1.1546,0.1543,0.4358,0.1802,0
-0.4055,1.2541,-0.2759,0.5941,1.0142,0.0979,0.7217,0.6662,0
2.3946,0.264,1.6548,-0.4577,-0.2162,0.554,2.2941,0.1496,0
-0.6499,-0.5618,0.9989,-1.2439,-0.3769,-0.0863,-1.3446,0.3729,1
0.0085,-0.5988,0.9784,2.4195,1.4769,-0.2734,-0.5202,0.3656,0
-0.7178,0.0169,0.1434,-0.7325,0.3762,1.827,-1.1488,0.188,1
-1.221,0.8154,-0.1846,-0.9629,0.8061,0.9106,-0.656,-1.609,1
0.0534,-0.3591,-1.5016,0.6051,-2.794,-1.97,1.4465,0.0679,1
-1.6604,-0.339,-0.676,0.4806,-0.0242,-0.7716,-0.5021,0.1037,1
1.4466,-0.5677,0.4668,0.9166,-0.0433,0.4886,2.1908,0.2519,0
1.779,0.35,-0.8123,1.1735,2.3983,-0.6841,-1.5353,-0.1623,0
-1.6803,0.0938,-1.6463,-1.387,0.9412,1.4695,0.1843,0.1953,1
0.3001,1.755,1.4568,-0.8388,0.028,-0.2574,-0.361,0.534,0
-0.1794,1.4523,-0.5337,-0.1449,-0.37,-0.911,0.2165,0.7689,1
-0.0587,0.6008,0.0882,0.1761,-2.2086,0.5139,0.5334,-0.3768,1
1.0657,0.8591,0.3318,-0.064,-0.7926,0.8685,0.5877,-1.0558,0
-0.6505,0.0999,1.5266,1.2516,0.5207,0.4575,0.148,1.8012,0
1.4296,2.3699,1.2924,0.1962,-0.0653,0.108,-0.1209,0.8039,0
0.1969,1.6977,0.7696,0.8855,0.2598,0.861,1.147,0.2703,0
-0.4204,-1.8748,0.6404,-0.0753,-1.7499,0.5731,0.3297,-1.038,1
0.8115,-0.7454,-1.0116,-0.5811,-0.6025,0.4701,0.9444,-2.163,1
0.9471,1.3059,-3.1029,-0.0603,0.3733,1.8458,0.1516,0.2984,0
0.8437,1.2861,-0.4261,-0.6712,-0.7348,1.1098,-1.1981,-0.0943,1
0.4462,1.4358,-0.0797,0.5293,2.0944,0.8026,-0.3928,0.1582,0
0.7164,-0.764,-0.2828,-0.0984,-0.5449,0.9542,0.7052,-0.701,0
0.9818,-1.9744,-0.2129,1.796,0.4345,1.274,-0.0595,0.7312,0
-0.5552,-2.4592,-0.1054,1.3673,-0.6496,-0.8299,0.4408,0.5687,1
-3.1184,0.5022,0.6447,-1.9271,-0.2897,-0.022,1.2369,-1.8736,1
1.0509,-1.3281,3.1995,-0.3843,-1.7804,-0.4782,-0.9366,-0.6439,0
0.5137,1.9366,0.5786,-0.7246,0.5461,-0.4007,0.1647,-0.864,0
-0.0145,0.7687,2.833,0.11,-1.2684,-0.5095,0.7865,-1.0648,0
-0.2442,-1.5912,-0.2952,1.6225,-0.1528,-0.9813,-0.2605,-0.7199,1
-0.3481,1.5136,0.6429,0.2863,0.3884,0.6102,0.6112,0.9244,0
-1.5497,-0.9132,-0.7459,0.1218,-0.7012,-0.3499,-1.1964,-0.5205,1
-0.0681,-0.6188,-1.1298,-0.8411,0.4094,-0.7618,0.8764,1.712,0
-0.0651,-0.8082,-0.9295,-0.6513,-1.1407,-2.0308,1.1154,0.003,1
-1.8887,0.6916,-0.1061,1.0428,0.3733,-0.051,-0.3196,-0.4003,1
0.8432,-0.0778,0.5528,1.9807,0.7985,1.6959,-0.3939,0.1025,0
1.5073,0.261,0.3455,0.0907,-0.1058,1.0779,-0.0472,-0.4001,0
1.5296,2.0287,-0.2192,0.2898,0.0485,-1.2985,0.1309,0.9973,0
1.4899,-2.0376,0.4572,-0.9823,-0.1308,-0.0249,-2.0047,-0.4118,1
-1.1586,0.5734,-1.1962,0.1747,-0.8282,-0.043,-1.7987,-1.6319,1
0.9508,-0.1681,1.0228,1.4093,-0.139,-2.2127,-0.9969,0.5896,0
1.039,1.0103,1.0658,0.0171,0.2434,-0.8547,-0.2062,0.5516,1
-0.7322,-1.5842,-1.7388,1.9165,0.1188,-1.2621,-0.9487,0.2722,1
1.1355,-0.4285,0.8668,-0.4479,-0.6851,-1.9674,-0.9709,-0.9482,1
-0.6689,-2.4172,-0.1465,-0.162,0.6315,-0.6407,0.1525,-1.1788,1
-1.1083,1.2867,0.9377,-0.0403,1.6258,-0.4871,0.7636,-0.162,0
-0.1047,-0.3014,-0.5063,1.4309,-0.5467,0.0006,0.482,-0.8489,0
1.0502,-0.6386,-1.5904,0.177,-0.5277,-2.2327,-0.4516,-0.5597,1
0.6474,-0.0873,0.5859,0.3597,0.4591,-0.1213,0.6816,-0.1581,1
-0.1542,0.3119,-0.8445,-2.5702,-1.2184,1.3912,0.0539,-0.2812,1
-0.5333,-1.6463,1.6012,-0.8712,-0.1652,-0.0351,-1.6644,-1.6739,1
