@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,8-9,16-17,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-0.9387,0.5046,-1.8081,0.6918,0.9655,0.774,0.6627,-0.8564,1
1.0072,-0.0922,-0.0384,1.0807,0.0861,0.4093,0.3878,-0.5687,0
1.4604,2.3695,1.8688,3.3984,0.327,-0.0824,2.2283,1.2685,0
-1.6617,0.6541,-0.1983,-0.9531,1.251,0.9458,0.3444,-0.4274,1
-0.8239,-0.4079,-0.3771,-2.3312,-0.6243,0.3197,-1.6952,-0.4273,1
0.2806,-0.4831,-0.6003,-0.0309,-0.5427,-1.0642,-1.7709,-0.3553,1
-0.3885,-1.0645,-0.8543,-0.9141,1.3342,0.0641,-1.3286,-0.9922,1
-1.0544,-1.5579,-0.4029,-1.1425,-0.4716,0.4601,0.6661,-0.5797,1
-0.2549,1.602,0.5001,0.3245,-1.0748,-2.3765,-1.8831,-0.46,1
2.266,-0.2342,0.2728,1.5876,1.9585,0.6091,1.1437,-1.4484,0
-1.798,0.5087,-0.6399,0.3129,0.0721,-2.5663,0.4415,-0.8341,1
-0.6004,-1.3224,-1.6699,1.05,-1.2445,-0.0868,2.5113,-1.9898,1
-1.2207,-0.7925,-1.3289,0.781,-0.335,-0.312,-1.4658,-0.6684,1
-0.598,2.1404,-1.0108,-1.0929,-0.0169,0.0362,-0.1498,-0.4283,1
-0.5407,-2.0861,-0.5179,-0.2131,0.7633,0.0429,-0.1758,-1.0384,1
0.4124,-0.2945,1.9936,-1.5465,-1.3459,-0.3137,-1.3423,0.413,1
0.2255,0.6051,1.6244,1.2661,0.6546,0.7741,-0.7826,0.5211,0
2.5677,0.9346,2.0066,-0.321,-0.4202,0.4499,1.0605,0.3405,0
-1.7346,1.4069,0.1265,-0.9884,-2.5463,-1.9866,-0.5324,-1.0202,1
-1.606,-0.9003,-1.0224,0.3474,0.6756,-1.161,-0.4399,-0.021,1
-0.176,-0.8154,-1.2247,-1.3654,0.6799,1.0556,-0.1202,-0.601,1
1.0155,-2.1251,0.8286,-2.6144,-0.514,0.0808,-0.4512,-1.6024,1
-0.9,-0.1357,-0.2978,0.5029,0.8672,1.496,0.7699,0.6111,0
-0.8987,-1.1549,-0.8914,-0.4984,-0.0745,-1.8588,-0.6143,0.1638,1
0.7686,0.3438,1.3174,-0.0451,2.0849,-0.0728,0.2101,0.8695,0
0.1757,-1.44,2.4502,0.8111,1.4687,0.6742,0.0861,-1.0097,0
1.1252,-1.6864,0.2345,-0.0867,1.035,-1.291,-1.5794,-2.3935,1
-0.7888,1.0837,-1.2097,-1.5019,0.1061,0.7842,1.6942,-1.5716,1
-0.1166,1.1955,-0.1654,-1.4818,-0.0078,-0.5695,-0.3839,-1.5107,1
-0.1721,-1.1203,-0.1131,-0.1127,-1.2711,0.4576,2.8604,-0.6007,1
-0.9438,-0.0762,1.2918,0.055,-0.0115,-0.8646,-1.6293,0.2605,0
-2.6611,2.0892,1.182,-0.1859,0.1293,1.2619,1.0167,-1.2601,0
0.6693,2.1174,-0.1228,-0.2433,0.995,-0.8113,0.7237,1.0633,0
1.1657,-0.94,0.4516,0.5945,-0.2705,-0.5776,-0.698,2.7586,0
0.6569,0.267,0.2838,-0.0126,1.339,0.0615,-2.0601,-2.0862,0
1.6823,1.6906,-0.9509,-0.0096,0.6796,-0.7262,-0.9636,-0.3424,1
-1.1973,0.1415,0.622,0.8288,1.3657,-0.3962,-0.806,-0.2006,0
1.5717,3.2099,0.2061,1.3352,2.3805,0.167,2.4853,0.0598,0
2.8371,-0.9845,-0.4393,1.7173,1.3716,0.1971,1.646,-1.0219,0
-0.8547,-0.8592,-1.6703,-0.6446,-0.2774,-0.5915,-1.9479,0.2927,1
-1.0345,-1.6143,-1.1672,0.4888,0.262,-1.0564,-1.1793,-0.2165,1
-0.7976,-1.2239,0.8992,1.2282,-0.2843,0.4628,-0.3498,-1.388,1
0.7129,1.0208,-1.2251,-0.0174,-0.8801,-0.8525,1.4522,-0.0623,1
0.6546,2.7441,0.6085,-1.6517,2.2805,0.2221,1.2094,1.204,0
0.0822,0.0359,0.4488,0.528,-1.5307,0.0137,1.3513,0.3691,0
1.311,3.0347,-0.6987,1.2232,0.4584,-0.3383,-2.0333,0.704,0
2.2234,-1.4755,1.4707,0.133,1.5297,0.6518,-0.4721,-0.1534,0
-0.4651,0.4215,0.1626,1.13,0.1433,1.9679,1.1848,0.4203,0
-0.8228,0.1201,-1.4564,2.0842,1.0794,0.564,-2.0005,-0.9711,1
-0.0534,0.3272,-0.1138,0.6805,1.5103,-0.1502,0.8754,2.1489,0
-1.1265,0.2057,0.8795,-0.1092,0.5777,1.2161,-0.453,-0.0796,1
1.8151,-1.159,-0.1398,-1.3587,1.3159,1.1103,2.0288,0.3913,0
0.8781,-0.2316,0.5214,0.6327,0.4364,-0.869,0.1175,0.6849,0
-1.2156,0.3774,-0.3073,0.006,-1.2321,-1.3864,0.3106,0.0879,1
0.8525,0.057,0.5373,1.5358,1.0537,1.118,0.3836,-1.6669,0
1.0802,-0.1571,0.1013,0.4101,1.5966,1.2154,0.343,0.3465,0
1.4665,-0.8603,0.3987,1.2832,0.1859,1.4196,0.1367,1.0634,0
0.3531,1.1955,0.109,-0.0188,0.4906,2.3235,0.1311,1.08,0
0.3923,1.8344,0.4949,0.74,1.1913,0.2546,-1.094,0.0695,0
-1.7981,-1.3776,-0.5749,-0.5407,-1.5776,0.6079,1.1128,-1.2357,1
-0.4023,-2.3283,-1.7888,0.2594,0.0264,-0.141,0.2292,-0.8405,1
-1.0391,-1.5274,1.1507,-0.2088,-1.8338,0.2718,0.9135,0.5448,1
-0.0638,-0.4413,0.6464,1.5269,-0.6904,-0.9021,-0.3392,-0.2976,1
-0.2866,0.2181,-0.6956,1.7427,-0.9249,0.2181,0.8795,-0.1295,0
-2.0097,-0.9375,-0.489,-1.6851,-0.6716,0.0205,-2.3744,-1.2475,1
0.754,-0.3312,-0.3038,-1.0175,-0.9602,-1.1211,-0.036,0.3371,1
0.0393,-1.9238,-0.437,-0.1486,-1.0148,0.0191,0.5016,1.061,1
-1.0689,0.8834,-2.3021,-0.6284,-0.98,-0.9015,-0.1762,0.9303,1
-0.4773,-0.8442,0.2807,-0.3996,-1.0227,0.7448,-1.6041,-1.9891,1
-0.6832,1.3823,0.6249,1.0686,-0.128,0.0116,-0.236,0.4023,0
-0.0936,0.6885,0.5761,2.0815,1.6121,1.9974,-0.6678,1.0603,0
-1.3849,-1.9456,-1.5591,0.535,0.0421,-0.069,0.4839,1.0882,1
-0.8474,-0.135,0.9903,-1.2086,1.7671,-0.9387,-0.9495,0.6761,1
-0.629,-0.6169,0.9713,-1.9468,0.5188,-0.4043,-0.1926,0.6828,1
1.356,0.0296,0.522,0.2652,-0.1603,-0.315,-1.6767,-0.8362,0
0.438,-0.7606,0.1962,-2.2045,0.3473,0.004,-0.2261,-1.0511,1
-0.9584,1.8921,0.0558,-0.0742,1.5669,0.0796,1.5855,0.2926,0
-0.5314,1.6854,-1.249,-0.4226,-2.7155,-2.0821,0.9313,0.1072,1
-1.0313,0.2203,0.2521,0.231,0.3633,1.545,0.0763,-0.1435,0
-0.0124,0.1435,-2.9092,-0.638,-0.6847,-0.2337,0.0813,-0.1538,1
-0.8777,-1.6298,-1.3143,-0.8289,-0.8676,-0.3886,0.2473,-1.7669,1
0.247,-0.8825,1.0713,-1.6126,-0.8587,1.8925,0.7698,0.5907,0
1.2287,1.012,0.6942,0.7633,1.4917,1.263,0.1299,1.0983,0
2.6172,-2.3625,1.1893,0.2785,-0.843,-0.1555,0.1083,0.6895,1
0.982,-0.9922,0.4739,1.1035,-0.3598,1.6225,-0.1935,0.6403,0
-0.8701,-0.1483,-0.8954,-0.4091,-0.8056,-0.188,1.2525,-1.1414,1
0.5173,-0.4662,0.5463,-0.2603,-1.054,1.2773,-0.6625,0.6304,0
-0.6631,-0.0838,0.0676,1.1408,0.3903,-0.2548,2.6503,0.1476,0
0.5823,0.414,0.8894,-0.2129,0.9516,0.9892,-0.669,-1.0014,0
0.0827,-1.4476,0.1696,-1.654,-1.6325,-1.5764,-0.4359,-2.0907,1
-0.682,1.0301,0.2994,-0.9915,0.7931,-1.4738,1.6317,-0.0307,1
0.7695,-1.9672,0.3244,-0.1276,0.5758,1.23,0.3136,0.0309,1
0.6837,-0.627,1.3264,-0.488,-0.1559,1.929,3.7543,1.5824,0
-1.0179,0.1964,0.5857,-0.1987,-2.3426,-1.5722,0.6028,-1.7016,1
1.3451,-0.5089,0.034,0.3008,0.5203,-1.6742,-1.5902,-1.288,1
0.0346,-0.1174,-0.3896,0.9306,1.0562,0.0591,0.2188,1.1692,0
1.0277,-2.1325,0.0501,1.3718,1.1101,-0.7873,-0.8418,-0.7845,1
-2.0862,-0.4132,-1.6403,0.1088,-1.3026,-1.4951,-1.3282,-0.9534,1
-0.6712,-0.1794,-0.3102,-1.7258,0.4585,-0.1153,-0.99,-2.6052,1
-0.8194,0.1041,1.433,0.6344,-0.1666,1.8068,1.2151,0.0585,0
1.3005,-0.126,0.2532,2.1678,-1.8202,-0.907,-0.6039,1.1405,0
1.4133,1.1451,0.3103,0.7833,-0.0392,0.1212,0.5542,2.0893,0
2.0506,-0.3688,0.4131,-0.1008,-0.4966,-1.4842,1.6887,1.7391,0
-0.1386,-1.1678,0.5431,0.3017,0.9743,0.7539,0.5742,-1.7204,0
2.6041,0.0552,1.8297,-0.154,1.7632,1.0137,0.6683,-0.0016,0
0.612,2.1584,-1.2626,1.0697,0.1495,1.9208,0.5587,-0.2848,0
1.0881,-0.2324,-1.3383,2.0793,-1.2777,0.3788,-0.226,0.6477,0
-0.8416,-1.1738,-0.235,-1.2146,1.1732,-2.5502,-0.3854,-2.9703,1
-0.78,0.2734,-0.8987,-0.7229,1.5012,1.5077,0.0433,-1.1783,1
-1.6246,1.7994,0.4903,2.052,1.5658,-0.5874,1.0782,-0.6324,0
0.961,1.5808,-0.2124,1.3111,0.2841,1.2081,0.0853,0.948,0
-0.3874,1.3996,-0.1698,0.1204,0.9002,0.0577,-0.2276,0.7051,0
0.3395,-0.3443,-0.7292,-1.7225,0.5895,-1.1053,-2.9425,-1.1275,1
0.259,-1.9931,-0.4165,2.1841,-0.1098,-0.6601,-0.9731,1.1954,0
-1.8058,-1.1432,0.5127,2.0459,-0.3872,-1.537,-0.128,-1.3928,1
-0.2037,-1.6131,-1.0432,-0.3265,1.2989,0.0264,0.3371,1.0138,1
-0.606,0.1162,2.0125,1.4022,0.5027,-0.834,-0.0352,1.0119,0
-1.5117,-1.4797,-1.9309,-0.6642,-0.8565,-0.969,-1.0211,0.004,1
-0.794,0.2987,-0.8733,-0.9773,-0.1108,0.2192,0.1733,0.6031,1
-0.4845,1.0213,-0.1622,0.4615,-0.0184,-0.3422,-0.5117,1.0618,0
0.1543,0.7606,0.5034,-0.0223,0.4315,-1.9887,-0.4156,-1.609,0
-1.1352,1.168,-0.3981,-1.5717,0.4451,-0.6671,-1.189,-0.0269,1
0.66,-0.5004,1.7178,0.9079,-0.2178,-0.8798,1.0362,1.4693,0
2.1497,0.2662,-0.2264,-0.8932,-0.0758,-0.4287,1.4554,1.4317,0
0.695,-0.6114,-1.1878,1.8307,0.812,0.6527,-0.7537,-0.9005,0
0.9683,0.3598,0.3519,1.993,2.3638,0.6566,-0.328,1.3557,0
1.1034,0.3127,1.8204,1.1451,0.9905,1.2878,-1.9385,0.637,0
-0.0486,0.4206,0.5436,-0.701,2.5262,0.6298,-0.3996,0.3798,0
0.4375,0.2343,1.1998,-0.5743,-0.0034,0.108,-0.615,1.8146,0
0.5215,1.4369,-1.63,-0.0532,1.7798,0.5272,-0.9554,0.5625,0
0.514,-1.3246,-1.0607,-1.9906,0.5252,-1.8504,0.1978,-0.5117,1
0.7128,-0.5768,0.616,-1.3853,-2.2504,0.4433,0.688,1.7092,1
-0.6074,-0.8414,1.3711,0.4042,1.271,0.0984,0.6158,1.4373,0
-2.0409,1.0809,0.5198,-0.2565,0.8234,-0.1888,-1.4199,1.2626,1
-0.9978,-0.2029,1.216,-0.1716,-1.1354,0.4511,-0.9184,-1.3891,1
1.7615,-1.1735,0.8069,-1.291,1.6291,0.3177,-0.197,0.8376,0
-1.6389,-0.2168,1.2725,0.1132,-0.2897,-0.9611,1.1491,-1.403,1
-1.4687,-0.1968,-0.619,-1.1096,1.132,-1.6978,-1.7917,-0.1584,1
-1.1047,-0.0266,-0.6813,1.8579,2.3976,0.0106,-0.0524,0.1814,0
0.8964,-1.6236,2.1692,0.7669,-1.1082,1.7537,0.2005,2.2902,0
-2.4841,0.4374,-1.053,-0.7816,-1.1013,-0.4998,-0.9858,1.1079,1
0.9735,-0.3649,0.616,-1.2189,-1.6451,-1.5739,-0.1207,-0.8838,1
0.4557,-0.1026,-0.4144,-1.8571,-1.9299,-1.5162,0.0112,-0.8441,1
-0.4146,-0.8319,0.1218,-0.8383,0.4413,-3.2758,-0.5533,-0.4569,1
-0.0761,-1.6583,-1.6388,-0.6837,-0.2561,-0.4989,0.6456,-0.4681,1
-0.6819,1.2798,-1.3296,-2.2822,-1.162,-0.2308,-1.4628,-1.1861,1
-0.3364,-0.4673,1.8481,0.9274,0.8387,1.1202,2.228,0.6467,0
-1.0042,-0.6217,-0.2817,-1.0762,-0.9956,2.1709,-0.4498,-0.6967,1
-0.017,0.8506,1.3148,-0.6424,-0.3461,-0.2511,0.7189,1.8935,0
0.1696,-0.5516,2.108,0.7038,0.6549,-0.926,0.1444,0.7326,0
0.1312,0.5734,-1.614,-0.9467,-0.8261,1.9207,-2.0803,2.4469,0
-0.0426,-0.9648,0.6028,-1.6015,-1.0577,-0.3637,1.1362,0.8468,1
-1.7816,-1.8458,0.6465,-1.7194,-0.0569,-2.1933,-0.7448,0.3267,1
-0.3844,-0.2097,-1.8844,-0.5197,0.0328,-2.2531,0.0168,-0.8489,1
-1.1697,0.1341,0.3457,-0.4684,-0.3155,0.1616,0.2049,-1.1107,1
-1.7339,-0.1635,1.9217,-0.3078,-1.8804,-0.6134,0.0108,-1.1307,1
0.0073,-0.0722,-1.0988,1.7567,0.3866,1.1478,0.4964,1.3028,0
0.7434,-0.2633,0.533,-0.148,-0.8985,-0.6545,-1.7959,-0.2683,1
-0.2095,-0.5262,1.092,-0.4985,0.7541,-0.867,-0.1083,0.2588,0
1.3934,-0.4037,0.9273,1.3903,-1.1191,1.6478,0.4504,0.842,0
0.9497,2.1275,1.985,-0.2247,-0.7132,0.1491,0.7792,2.2429,0
-2.2773,-0.7021,0.8184,1.2475,1.5309,1.56,1.9486,0.7228,0
1.4041,-2.2281,0.0745,-1.345,-0.8054,-1.3701,-0.3797,-0.5818,1
0.6949,-0.2012,0.9637,-1.4777,-0.4484,-1.3388,-2.0848,-1.2825,1
0.1544,0.4721,0.634,1.8385,1.2496,0.6375,2.2386,1.6819,0
-0.4244,1.7325,-0.7518,1.9721,-0.7203,-0.5178,0.4033,0.8687,0
0.437,-0.3902,0.8365,-1.0366,-1.6978,0.0955,-2.074,-0.2637,1
1.5086,2.3341,0.5318,1.1391,1.0146,0.4382,-0.2469,1.1829,0
2.1497,-0.4853,-0.2128,-0.4542,0.2267,1.4951,1.0151,2.1538,0
-0.3347,1.2081,0.1426,1.4405,1.769,0.9682,-1.0264,-0.4112,0
-0.3932,-1.0199,-0.2203,-1.6503,0.6705,0.3463,0.0891,-0.0669,1
-1.4628,-0.9902,-1.0527,-1.2708,-0.8242,-3.4352,-0.0623,-0.6417,1
1.1344,-1.2032,-2.5971,-0.4594,1.7233,-1.9679,-0.1899,-1.4141,1
-0.1664,0.8959,0.4078,0.8282,1.7189,1.7603,0.5513,0.4247,0
0.2405,0.2905,-1.195,0.2003,0.451,0.0665,-1.264,0.6529,1
-1.0713,1.1512,0.0071,-0.6465,0.3813,-0.0461,-0.9023,0.1921,1
1.6792,0.7534,0.8209,1.2518,0.4732,0.8244,-0.577,0.0121,0
-0.791,1.1642,-0.3561,-1.1318,-1.503,-0.7094,0.348,1.882,0
0.0646,0.4432,1.4366,1.4179,0.4463,0.1802,0.5484,0.3335,0
-0.4225,0.4182,-0.2631,-0.0514,-0.0154,-0.0707,1.8499,-1.3289,1
1.0241,2.1694,1.6344,0.5357,1.2628,0.0964,-0.0372,0.3585,0
0.09,-1.051,-0.3913,-0.1676,-1.3492,0.2767,-1.8859,0.8277,1
0.4548,0.2624,1.0751,0.6842,0.3036,-0.9023,0.9055,0.7532,0
-1.3192,-0.2106,0.4366,0.414,-1.7006,0.5266,0.6017,-1.8951,1
1.7816,0.1778,0.1793,1.2648,1.0569,1.275,0.9864,-0.5879,0
0.2641,0.1583,-0.1979,1.2703,1.9044,0.5786,0.8933,1.2223,0
-1.5588,-0.0375,-0.7536,-0.3275,-0.8874,0.5883,-0.5517,-1.9675,1
-0.9881,-1.2325,-2.0397,-1.357,0.9208,-1.2138,1.2574,-0.192,1
-0.427,-2.4995,0.4438,1.3723,0.2535,0.2018,0.6019,0.0512,1
-0.6041,-1.4677,1.0861,-0.1527,0.6372,-1.7272,-2.2484,-1.8285,1
0.2769,-0.7422,-0.8765,-0.2354,-2.286,1.9432,-0.1741,0.6284,1
0.765,1.8026,-0.5337,0.9896,0.6841,0.4289,0.2872,0.0231,0
-0.4143,0.1388,0.5878,-0.8065,-0.8224,-0.9448,0.2719,0.3652,1
-1.147,-1.011,-1.1434,-0.0731,-2.3905,-0.4978,-1.1545,0.0043,1
-0.3168,1.1801,0.0097,-0.3608,1.0464,0.429,1.4414,0.2781,0
1.4098,0.6093,-0.748,1.8931,0.3283,1.4018,-1.324,1.1492,0
1.7637,-0.8542,-0.6851,0.3967,3.0529,0.4189,-0.1098,0.3292,0
-0.7623,-0.0568,-1.0165,-0.3506,-0.5355,0.8495,-1.7368,-0.0006,1
-0.2272,-0.4587,-0.2499,0.3198,-1.1929,-0.0836,1.2792,-0.5699,1
0.0338,-0.1902,1.1155,0.7202,0.5127,0.6137,-0.2691,0.6211,0
-0.052,0.9405,0.3992,1.3581,1.0978,1.2539,-0.3073,2.4898,0
1.9911,1.6509,0.347,-0.0262,-0.4586,-1.2082,0.7474,1.8705,0
0.9527,0.5693,0.9585,1.1167,-0.1361,0.5478,-0.9361,1.2578,0
1.6443,-0.4129,0.1704,0.8803,2.8501,-1.1871,0.6897,1.1419,0
-0.1095,-0.3019,1.2011,0.3322,0.7679,0.9242,0.1543,0.4358,0
-0.4055,2.1069,0.0389,-0.2954,1.9565,-0.3642,0.0979,0.7217,0
2.3946,1.4309,-0.3451,-0.4708,0.7693,-0.5592,0.554,2.2941,0
-0.6499,0.4429,1.0638,-0.2107,-1.4176,-0.7929,-0.0863,-1.3446,1
0.0085,0.5543,-0.3145,0.7883,1.7423,1.4015,-0.2734,-0.5202,0
-0.7178,1.5673,0.6169,-2.4914,2.0582,0.5636,1.827,-1.1488,1
-1.221,0.9001,-0.0306,-0.3361,-1.6101,-1.2516,0.9106,-0.656,1
0.0534,-0.026,-1.9347,-1.3322,-0.7499,-3.8136,-1.97,1.4465,1
-1.6604,-0.3916,-1.0352,-0.2576,1.3016,-0.0521,-0.7716,-0.5021,1
1.4466,0.1198,1.3839,-0.4103,1.2747,0.7746,0.4886,2.1908,0
1.779,1.5691,-0.0428,1.0061,2.5066,0.1241,-0.6841,-1.5353,0
-1.6803,-1.6956,-0.8538,0.3753,-1.1725,-1.6037,1.4695,0.1843,1
0.3001,-0.6743,1.6163,0.8145,-0.8866,1.7455,-0.2574,-0.361,0
-0.1794,-1.1642,-1.8224,1.5899,-1.0706,-1.2544,-0.911,0.2165,1
-0.0587,0.2695,-1.6432,0.9262,0.2263,-0.0316,0.5139,0.5334,1
1.0657,0.8412,1.6655,-0.0208,-0.2316,-0.8616,0.8685,0.5877,0
-0.6505,0.9745,2.5114,0.3144,0.5007,-0.3167,0.4575,0.148,0
1.4296,1.1341,-1.5061,-0.3048,0.8782,-0.036,0.108,-0.1209,0
0.1969,0.425,0.7163,-1.1245,1.3499,-0.0865,0.861,1.147,0
-0.4204,0.2069,-1.7322,0.1149,0.1185,-0.1359,0.5731,0.3297,1
0.8115,-0.9198,-0.3457,0.23,-0.4396,-1.5146,0.4701,0.9444,1
0.9471,0.572,3.3663,-1.706,0.4103,-0.7572,1.8458,0.1516,0
0.8437,-1.6913,1.5459,-1.4532,0.3454,-0.4252,1.1098,-1.1981,1
0.4462,-1.2121,-1.6916,0.4207,-0.3746,0.3424,0.8026,-0.3928,0
0.7164,0.5689,-0.4125,1.6599,1.3384,2.049,0.9542,0.7052,0
0.9818,0.0376,-1.0926,-1.1192,-0.5213,1.4068,1.274,-0.0595,0
-0.5552,1.5208,0.0883,1.3871,-0.3702,-1.9941,-0.8299,0.4408,1
-3.1184,-0.0232,0.0477,0.7378,-0.7955,-0.0499,-0.022,1.2369,1
1.0509,-1.0587,-0.3352,0.493,0.8994,1.2503,-0.4782,-0.9366,0
0.5137,-0.3672,-0.9606,1.9254,-1.1739,-2.093,-0.4007,0.1647,0
-0.0145,0.9986,0.1395,0.9035,-0.1961,-0.3394,-0.5095,0.7865,0
-0.2442,0.2643,-0.015,-1.6798,-1.3409,-0.4894,-0.9813,-0.2605,1
-0.3481,0.2845,0.9662,-1.3347,1.5556,0.606,0.6102,0.6112,0
-1.5497,-1.3293,0.1827,1.6896,-0.3948,0.7068,-0.3499,-1.1964,1
-0.0681,0.9639,0.2511,0.8628,0.5989,1.0872,-0.7618,0.8764,0
-0.0651,-0.5283,-0.7418,1.4279,-1.693,0.4682,-2.0308,1.1154,1
-1.8887,-0.0585,0.0349,-2.6835,-0.7334,0.2388,-0.051,-0.3196,1
0.8432,1.5,-0.3673,2.0643,-0.5108,1.1439,1.6959,-0.3939,0
1.5073,-0.439,-0.4263,-0.2355,-1.3897,1.5608,1.0779,-0.0472,0
1.5296,1.5975,1.5519,-0.1592,0.8299,1.2467,-1.2985,0.1309,0
1.4899,-2.7888,-1.5045,-0.7613,0.1078,-1.2153,-0.0249,-2.0047,1
-1.1586,0.1833,-0.1371,0.7949,1.1681,1.2305,-0.043,-1.7987,1
0.9508,0.3515,0.8121,1.6089,1.2869,1.1586,-2.2127,-0.9969,0
1.039,-0.8484,-1.4222,-0.3279,0.8389,-0.3236,-0.8547,-0.2062,1
-0.7322,0.2675,-0.1534,-0.8607,-1.008,-0.2014,-1.2621,-0.9487,1
1.1355,0.8758,-2.2095,-1.134,0.9125,-1.5257,-1.9674,-0.9709,1
-0.6689,-0.7533,0.3294,-0.5604,-1.4432,-1.0793,-0.6407,0.1525,1
-1.1083,1.2013,0.41,-0.8083,-0.8148,0.8354,-0.4871,0.7636,0
-0.1047,1.8315,1.9177,-0.8351,0.1717,0.9546,0.0006,0.482,0
1.0502,-0.3887,-0.147,0.7353,-0.8055,-0.18,-2.2327,-0.4516,1
0.6474,-0.4121,-1.044,-1.0193,-0.9803,1.8831,-0.1213,0.6816,1
-0.1542,-2.0796,-1.2533,-2.4473,1.3661,1.9829,1.3912,0.0539,1
-0.5333,0.8797,2.1222,-0.935,-1.946,-1.1436,-0.0351,-1.6644,1
