@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,5-6,9-10,13,18,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1.6135,1.9092,0.8845,0.3846,-1.5214,0.8065,0.8222,-1.0854,0
-1.7451,0.5658,-0.0425,0.9744,-0.8279,-1.1146,-1.0781,-0.0529,1
1.8036,1.0715,0.7719,0.4443,1.6232,-0.0921,1.5437,1.1129,0
1.5714,0.6821,1.0962,2.0056,0.7444,-0.2815,0.6123,0.428,0
-0.2241,0.9777,0.8327,0.041,0.8897,0.2288,0.5153,-0.914,0
-1.4739,-0.401,0.3062,-1.5127,-1.8171,0.2141,-1.3799,-0.3477,1
-0.1017,-0.5885,0.4068,0.9392,0.3142,0.7322,-0.3982,0.3289,1
0.0541,1.1056,0.8137,1.0438,0.1971,-0.005,0.3091,1.1582,0
0.6231,0.5362,1.6249,-0.464,-0.4072,-0.0873,-0.3312,1.5883,0
0.5163,1.0428,-0.284,1.082,0.131,-1.0579,-1.9528,-1.2993,0
-1.4279,-1.0751,0.4869,0.6751,0.582,0.5711,-0.2359,-0.2442,1
-1.4313,-0.9246,-1.8835,0.1057,0.3101,-2.4638,-0.4953,0.0725,1
1.1242,2.1638,-0.231,1.6472,1.5925,1.0525,-0.2605,0.0682,0
-1.7677,1.7055,-0.4386,1.5155,1.4805,-0.109,1.3095,0.118,0
0.6982,0.0823,-0.0722,-0.0975,2.4236,0.5706,1.1399,1.5509,0
-0.0837,-1.7339,-1.3623,-2.1181,-1.6452,1.0332,-0.5356,0.6013,1
0.9356,0.4006,0.0267,-0.1108,0.0873,-2.0903,-0.7199,0.6155,1
0.8583,-0.6907,-0.4878,-1.3452,-2.1587,-0.223,-0.5062,-1.0439,1
-0.2157,1.1329,0.2056,-1.0468,-0.4995,-0.8023,0.4799,-1.5097,1
-0.332,0.8019,-1.7208,0.2725,-0.4644,-0.6181,0.7828,-0.5385,1
-0.5253,-1.6219,-1.0223,-1.5212,-0.5569,-0.4385,-2.0935,-1.2297,1
2.7935,0.0299,-0.5763,1.4091,0.0688,1.9812,-0.8532,-0.4182,1
-0.6853,-0.1574,-1.7428,-0.4735,-0.0592,-0.4293,-1.2892,0.0876,1
0.0425,-0.9503,-1.5838,-1.2415,0.0482,0.0122,-1.8881,-0.1177,1
1.2693,0.3332,1.9885,-1.3456,0.1993,0.8425,2.5695,0.7508,0
0.186,0.2427,0.7104,-0.0734,1.3486,0.9535,-0.5403,-0.0049,0
0.7271,0.43,1.6082,0.2794,2.7089,2.055,1.795,0.396,0
-0.3852,-1.1782,-0.5265,-0.3709,1.9205,-0.7338,-1.4464,-2.0322,1
1.1298,-1.2587,-0.1545,0.8732,0.3558,1.4602,1.1354,0.8474,0
1.236,1.9012,0.5284,-0.8715,-0.3911,-0.6061,0.8963,2.2798,0
-2.2566,-0.328,-0.4982,-0.0945,1.3549,-1.3067,0.2826,-0.8552,1
-0.0207,4.3451,-1.5935,0.7737,-0.9895,0.314,0.4949,-0.4343,0
-0.8327,2.2896,-1.2926,1.5584,-0.0632,1.286,-1.2691,-1.751,0
0.2375,-0.448,0.3527,-1.7149,-0.6209,-0.3122,-0.9066,-1.3222,1
1.0626,1.6995,-1.2734,1.8372,-0.289,-1.6534,1.3861,-0.0425,0
1.7336,0.6641,-0.2865,2.4509,0.5715,0.1406,-0.512,1.1346,0
0.1955,-0.6632,0.5385,-0.4578,0.6696,0.3325,-0.4425,0.3853,1
-2.4828,-1.7541,0.1122,-1.0375,-1.2778,-2.1803,-0.7335,-0.0343,1
1.6546,0.1254,-0.4439,-0.1201,2.1409,-0.0786,0.828,-2.9057,0
-0.6101,0.0694,-0.3791,-0.3944,-0.6817,-1.2811,-0.9149,-0.0322,1
1.1108,-0.8223,-0.356,1.3833,-0.0863,0.3678,0.4523,0.2771,1
-0.4132,-0.7754,-2.0588,0.8065,-0.6656,-1.392,-0.7967,-0.7255,1
-0.0849,-1.1699,-0.3598,-0.5505,0.0941,0.3009,0.2651,0.8524,1
-0.671,0.941,2.6685,2.4949,-0.5055,-0.5514,0.0655,0.6924,0
0.1718,-1.0268,0.884,0.497,0.362,0.2352,0.9335,-1.3223,0
-1.1716,-0.0989,-1.4211,-1.5061,-1.0654,-0.2776,0.1474,-0.1996,1
-0.3036,-0.0155,-0.4293,-1.4572,-1.129,0.59,-0.383,-1.1273,1
-1.5604,-0.5328,-0.7577,0.117,0.8057,-0.2542,0.4119,1.8383,0
1.2194,0.1307,0.3905,1.4797,2.3216,0.6726,-0.0034,-0.5988,0
0.5575,-0.334,0.8277,-2.1516,1.2698,-0.0312,-2.7678,0.1374,1
0.345,-1.763,-0.5728,0.2573,-2.7767,-1.1462,1.2653,0.1569,1
1.4251,-1.6945,1.471,0.233,-0.4767,-0.3019,-0.4317,-0.8148,1
2.2344,-0.409,0.5903,0.8447,1.1551,1.7039,0.3655,-0.7238,0
-1.1292,-1.1798,-1.3102,0.4965,-1.5883,1.1234,-0.329,-0.3496,1
0.1409,-1.0664,-0.374,-0.5694,-1.356,1.4883,0.8338,-2.1056,1
0.2456,1.6506,-0.9201,0.208,1.8965,-0.0414,-0.0203,0.1515,0
-0.3105,0.3024,0.1633,-0.6261,1.0969,0.1755,2.4835,-0.2486,0
-0.2606,0.4539,0.4991,0.0917,-2.0037,0.5917,-0.3089,0.5098,1
2.1534,1.5405,0.4154,0.5616,0.5975,1.5327,0.2358,0.0051,0
-1.0763,-1.1765,-2.0012,-1.0873,-1.1641,1.1518,0.1682,-1.8305,1
-0.7353,-1.434,-1.6503,-0.2799,-0.651,1.2084,-1.8289,-0.5922,1
1.7121,0.9795,2.3348,1.4542,0.486,-2.4642,0.7243,1.645,0
-0.9082,0.7448,2.0016,0.6705,-0.7416,1.4453,1.1458,1.0427,0
-0.4149,0.7367,1.918,1.721,1.0047,0.3294,0.2837,0.3709,0
-0.6284,0.3366,-0.1277,-1.0337,-0.2462,0.2379,-0.439,-0.0669,0
1.8721,-0.4487,-0.0411,-0.7122,-1.4908,-0.9507,-1.5467,-0.7047,1
1.5836,-0.4493,0.3751,-0.0554,0.3966,-0.0283,2.7584,0.7034,0
-0.0391,-0.8931,1.1954,-0.0107,0.9045,-0.6225,-1.1047,-1.5204,1
2.2935,1.5441,1.5425,1.8226,2.278,0.6422,-0.3156,0.1244,0
1.5943,0.2866,-1.0516,0.0991,0.5174,0.8574,1.3183,-0.7159,0
-1.0227,1.0706,2.7305,0.4316,-0.3327,2.0001,-0.3433,-0.1941,0
-0.6052,1.3603,0.6435,-0.6154,1.2064,-0.3228,0.5583,0.7233,0
-1.2568,-0.4705,-1.906,2.1874,-0.076,0.5425,0.0455,-1.7848,1
-1.0705,0.9639,1.7513,-1.3578,1.3474,1.7453,1.3806,-2.0664,0
-0.7094,1.6597,2.6086,0.8027,0.3319,1.6606,1.4332,0.4497,0
1.0738,0.8601,0.1439,0.501,0.1,2.6234,1.2153,-0.4695,0
0.3109,-1.0705,-0.3331,0.046,-1.5883,-0.2431,-0.135,-0.1635,1
0.4897,0.6034,0.7396,0.9811,0.7427,1.6325,0.913,-0.5426,0
0.1663,1.7256,1.0336,-0.4405,-0.1655,0.3549,0.2128,1.7884,0
-2.005,-0.5283,1.1678,1.5661,1.6455,0.747,0.8132,0.9042,0
1.8921,-0.5996,0.4166,1.4285,0.9757,1.0826,2.3878,0.1029,0
-0.8806,1.2011,0.3124,-0.2836,-1.1474,0.3517,0.3559,0.2806,0
-0.7105,1.2513,-2.3866,-0.0229,0.6526,-1.5071,-1.8752,0.0499,1
-1.1257,-0.4124,1.5363,-0.5521,-1.5736,-0.87,-0.4313,-0.3009,1
1.0546,0.0955,0.0807,-1.0859,-0.619,0.7318,2.0259,1.954,0
-0.2258,-3.0018,1.2523,-1.1925,0.5504,0.7896,0.2003,1.4039,1
0.0612,-2.0518,-0.4129,-1.3541,0.6057,-0.4864,-0.0258,0.0413,1
-0.6184,0.7333,0.4523,0.8312,-0.819,-0.1426,2.2453,1.4683,0
1.441,-0.0307,0.2567,0.6605,0.9893,-0.6818,-1.0309,1.3171,1
0.4656,1.5807,-1.1608,1.8187,0.5494,-1.4526,0.7131,1.5561,0
-2.1238,1.0253,-0.0071,0.7949,-1.7542,0.546,-1.138,-0.6194,1
-0.0434,1.1531,0.0458,2.7333,0.1717,2.064,0.1534,1.4264,0
-0.1402,0.7893,-0.1059,1.4029,1.3146,-1.3222,0.8998,-1.5688,1
1.0082,1.3264,1.3315,1.2521,1.0505,2.3406,-0.6816,0.5928,0
0.8888,-0.1269,1.3208,2.1522,0.771,0.2506,1.2773,-1.8788,0
-1.4259,0.3712,-1.0424,0.0117,-0.3374,-2.5628,-0.77,-0.8637,1
-1.3683,-0.2358,1.8077,-1.9834,-1.3166,-0.7762,-0.9596,-0.18,1
0.1004,0.589,0.945,1.4908,-1.1658,-0.5397,-0.0324,-0.6235,0
1.1123,0.9585,-0.5424,-0.3942,-0.4985,-1.8754,-0.6106,1.2917,1
-1.2956,0.7282,-0.7674,-1.1124,1.1535,-0.0634,1.2923,0.5093,0
1.2124,-1.1365,-0.6057,1.1601,0.2573,0.1072,0.6207,1.0715,0
