@relation australian

@attribute A8 {0,1}
@attribute A13 numeric
@attribute Class {0,1}

@data
1,120,1
1,420,1
1,0,1
1,0,1
1,160,1
1,100,1
1,80,1
1,0,1
1,0,1
0,0,1
0,0,1
1,0,1
1,352,1
1,100,1
1,0,1
1,200,1
1,0,1
1,140,1
0,500,1
1,88,1
1,396,1
1,202,1
0,0,1
1,0,1
1,360,1
1,380,1
1,181,1
1,399,1
1,60,1
1,240,1
1,396,1
1,260,1
1,0,1
1,30,1
1,102,1
1,0,1
1,43,1
0,150,1
1,0,1
1,228,1
1,0,1
0,232,1
1,52,1
1,0,1
1,0,1
1,120,1
1,204,1
1,333,1
1,0,1
1,320,1
1,100,1
1,230,1
1,260,1
1,330,1
1,80,1
1,0,1
1,32,1
1,195,1
1,0,1
1,140,1
1,140,1
1,40,1
1,274,1
1,0,1
1,253,1
1,432,1
1,519,1
1,0,1
1,60,1
1,408,1
1,0,1
1,80,1
1,0,1
1,383,1
1,280,1
1,0,1
1,395,1
1,200,1
1,840,1
1,80,1
1,0,1
0,290,1
1,0,1
1,180,1
1,160,1
0,100,1
1,280,1
1,440,1
1,260,1
1,100,1
0,164,1
1,120,1
1,200,1
1,80,1
1,160,1
1,0,1
1,0,1
0,184,1
1,80,1
1,280,1
1,40,1
1,260,1
1,381,1
1,160,1
1,0,1
1,0,1
1,181,1
1,100,1
1,100,1
1,92,1
1,100,1
1,0,1
1,360,1
1,80,1
1,312,1
1,232,1
1,0,1
0,184,1
1,349,1
1,181,1
1,583,1
1,120,1
1,393,1
1,0,1
1,20,1
1,0,1
1,470,1
1,108,1
1,156,1
1,0,1
1,0,1
1,0,1
1,60,1
1,303,1
1,320,1
1,260,1
1,80,1
1,70,1
0,300,1
1,0,1
1,0,1
1,340,1
1,22,1
1,154,1
1,0,1
1,0,1
1,56,1
1,80,1
1,300,1
1,180,1
1,0,1
1,120,1
1,250,1
1,0,1
1,0,1
1,100,1
1,0,1
1,480,1
1,0,1
1,220,1
1,455,1
1,330,1
1,200,1
1,0,1
0,560,1
1,120,1
1,80,1
1,311,1
1,0,1
1,0,1
1,0,1
0,128,1
0,711,1
1,120,1
1,220,1
1,70,1
1,0,1
1,239,1
1,88,1
1,0,1
1,121,1
1,515,1
1,280,1
1,160,1
1,0,1
1,440,1
1,120,1
1,0,1
1,0,1
1,290,1
1,50,1
1,240,1
1,40,1
1,110,1
1,0,1
1,300,1
1,520,1
1,0,1
1,0,1
1,240,1
1,60,1
1,100,1
1,184,1
1,200,1
1,380,1
0,431,1
1,0,1
1,0,1
1,24,1
1,145,1
1,120,1
1,60,1
1,340,1
1,380,1
0,184,1
1,434,1
1,186,1
1,144,1
1,371,1
1,117,1
1,80,1
1,260,1
1,0,1
1,120,1
0,216,1
1,60,1
1,0,1
1,100,1
1,100,1
1,21,1
1,0,1
1,0,1
0,184,1
