@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,4,7-8,17,19-21,23-24,26,30,36-38,41'

@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.737,-0.574,-0.74,-0.599,-0.9,-0.64,-0.745,-1.213,-0.937,-0.738,-0.519,-0.939,-0.592,-0.89,-0.637,2
-0.725,-0.579,-0.734,-0.562,-0.96,-0.699,-0.784,-1.141,-1.037,-0.768,-0.656,-1.012,-0.56,-0.9,-0.62,2
-1.057,-0.925,-1.068,-0.868,-1.158,-0.906,-1.032,-1.414,-1.087,-0.925,-0.663,-1.095,-0.693,-1.04,-0.754,2
-0.955,-0.765,-0.931,-0.736,-1.033,-0.777,-0.915,-1.359,-1.068,-0.902,-0.667,-1.058,-0.662,-1.002,-0.722,2
-0.593,-0.421,-0.585,-0.462,-0.801,-0.466,-0.506,-1.017,-0.938,-0.674,-0.537,-0.885,-0.515,-0.794,-0.566,2
-0.818,-0.652,-0.811,-0.622,-0.965,-0.729,-0.846,-1.238,-0.906,-0.667,-0.411,-0.902,-0.556,-0.835,-0.588,2
-0.561,-0.391,-0.571,-0.49,-0.798,-0.589,-0.646,-1.029,-0.858,-0.529,-0.352,-0.845,-0.499,-0.687,-0.458,2
-0.744,-0.609,-0.722,-0.583,-0.897,-0.734,-0.876,-1.126,-1.006,-0.675,-0.511,-1.093,-0.567,-0.85,-0.611,2
-0.629,-0.518,-0.638,-0.541,-0.872,-0.757,-0.93,-0.985,-0.98,-0.637,-0.578,-1.025,-0.535,-0.746,-0.536,2
-0.582,-0.386,-0.563,-0.442,-0.765,-0.453,-0.515,-1.052,-0.938,-0.663,-0.486,-0.855,-0.569,-0.79,-0.573,2
-0.686,-0.547,-0.697,-0.587,-0.861,-0.637,-0.761,-1.053,-0.796,-0.532,-0.299,-0.813,-0.449,-0.76,-0.486,2
-0.874,-0.772,-0.902,-0.744,-1.073,-0.915,-1.06,-1.235,-1.045,-0.859,-0.717,-1.084,-0.713,-0.946,-0.746,2
-0.629,-0.444,-0.629,-0.397,-0.815,-0.521,-0.611,-1.074,-0.873,-0.678,-0.463,-0.863,-0.365,-0.734,-0.436,2
-0.68,-0.568,-0.728,-0.599,-0.963,-0.76,-0.925,-1.152,-1.128,-0.794,-0.639,-1.135,-0.595,-0.825,-0.576,2
-0.943,-0.82,-0.961,-0.808,-1.124,-0.952,-1.077,-1.291,-1.086,-0.908,-0.732,-1.124,-0.703,-0.984,-0.77,2
-0.461,-0.294,-0.466,-0.352,-0.691,-0.432,-0.523,-0.98,-0.815,-0.485,-0.317,-0.801,-0.487,-0.647,-0.404,2
-0.639,-0.449,-0.623,-0.421,-0.91,-0.669,-0.784,-1.126,-0.908,-0.611,-0.392,-0.87,-0.414,-0.739,-0.41,2
-0.6,-0.492,-0.656,-0.446,-0.88,-0.642,-0.745,-1.064,-0.948,-0.689,-0.555,-0.972,-0.508,-0.734,-0.537,2
-0.631,-0.512,-0.624,-0.516,-0.846,-0.684,-0.844,-0.981,-0.975,-0.636,-0.562,-0.984,-0.576,-0.754,-0.548,2
-0.769,-0.618,-0.77,-0.608,-0.941,-0.646,-0.735,-1.194,-0.947,-0.652,-0.415,-0.93,-0.558,-0.836,-0.563,2
-0.643,-0.532,-0.642,-0.464,-0.882,-0.674,-0.814,-1.037,-0.925,-0.707,-0.626,-0.922,-0.628,-0.816,-0.604,2
-0.872,-0.753,-0.877,-0.703,-1.033,-0.837,-0.991,-1.218,-1.021,-0.84,-0.656,-1.045,-0.641,-0.937,-0.694,2
-0.631,-0.478,-0.659,-0.536,-0.886,-0.601,-0.657,-1.113,-1.041,-0.739,-0.58,-0.967,-0.613,-0.848,-0.624,2
-0.846,-0.699,-0.823,-0.698,-0.923,-0.747,-0.908,-1.192,-1.007,-0.799,-0.615,-1.048,-0.675,-0.95,-0.732,2
-0.841,-0.717,-0.828,-0.682,-0.979,-0.783,-0.937,-1.173,-0.986,-0.781,-0.601,-1.002,-0.612,-0.894,-0.649,2
-0.704,-0.598,-0.703,-0.532,-0.935,-0.719,-0.85,-1.063,-0.993,-0.755,-0.67,-0.944,-0.645,-0.857,-0.638,2
-0.672,-0.473,-0.699,-0.472,-0.872,-0.574,-0.644,-1.282,-1.021,-0.785,-0.527,-0.962,-0.576,-0.844,-0.559,2
-0.72,-0.63,-0.751,-0.609,-0.945,-0.856,-1.022,-1.07,-0.986,-0.731,-0.632,-1.019,-0.526,-0.825,-0.607,2
-0.773,-0.692,-0.801,-0.665,-0.934,-0.838,-1.007,-1.086,-1.015,-0.727,-0.623,-1.019,-0.57,-0.857,-0.649,2
-0.75,-0.643,-0.77,-0.635,-0.927,-0.695,-0.788,-1.087,-0.934,-0.662,-0.567,-0.977,-0.614,-0.911,-0.674,2
-0.71,-0.576,-0.695,-0.541,-0.915,-0.735,-0.875,-1.096,-1.055,-0.713,-0.594,-1.005,-0.561,-0.77,-0.548,2
-0.601,-0.42,-0.591,-0.404,-0.858,-0.587,-0.645,-1.121,-0.915,-0.602,-0.461,-0.902,-0.566,-0.717,-0.455,2
-0.739,-0.611,-0.723,-0.544,-0.92,-0.783,-0.918,-1.103,-0.959,-0.749,-0.627,-0.969,-0.648,-0.839,-0.657,2
-0.802,-0.69,-0.814,-0.658,-0.914,-0.778,-0.959,-1.098,-1.006,-0.663,-0.506,-0.968,-0.575,-0.839,-0.635,2
-0.623,-0.452,-0.611,-0.404,-0.812,-0.526,-0.59,-1.092,-0.868,-0.633,-0.434,-0.848,-0.426,-0.744,-0.422,2
-0.714,-0.527,-0.72,-0.452,-0.932,-0.566,-0.668,-1.274,-0.917,-0.764,-0.515,-0.945,-0.512,-0.839,-0.532,2
-0.58,-0.439,-0.555,-0.382,-0.773,-0.455,-0.506,-0.996,-0.917,-0.682,-0.546,-0.853,-0.58,-0.85,-0.631,2
-0.586,-0.407,-0.598,-0.375,-0.793,-0.567,-0.675,-1.109,-0.977,-0.638,-0.469,-0.961,-0.58,-0.777,-0.516,2
-0.775,-0.674,-0.845,-0.654,-0.972,-0.738,-0.902,-1.239,-1.121,-0.881,-0.725,-1.132,-0.698,-0.952,-0.752,2
-0.659,-0.512,-0.661,-0.495,-0.909,-0.658,-0.74,-1.11,-0.992,-0.765,-0.691,-1.029,-0.556,-0.806,-0.586,2
-0.553,-0.401,-0.656,-0.467,-0.817,-0.468,-0.491,-1.153,-0.846,-0.751,-0.574,-0.847,-0.688,-0.907,-0.708,3
-0.724,-0.567,-0.8,-0.565,-0.97,-0.619,-0.712,-1.228,-0.963,-0.912,-0.747,-0.955,-0.697,-1.022,-0.811,3
-0.726,-0.557,-0.766,-0.513,-0.891,-0.562,-0.676,-1.277,-0.983,-0.866,-0.681,-0.981,-0.664,-1.011,-0.762,3
-0.726,-0.573,-0.805,-0.618,-0.933,-0.688,-0.814,-1.31,-0.972,-0.952,-0.754,-1.017,-0.77,-1.011,-0.818,3
-0.626,-0.433,-0.694,-0.488,-0.821,-0.535,-0.603,-1.25,-0.907,-0.791,-0.559,-0.9,-0.645,-0.927,-0.699,3
-0.426,-0.25,-0.524,-0.379,-0.663,-0.368,-0.345,-1.18,-0.848,-0.718,-0.497,-0.852,-0.629,-0.833,-0.663,3
-0.498,-0.313,-0.54,-0.289,-0.699,-0.412,-0.5,-1.141,-0.801,-0.66,-0.411,-0.776,-0.598,-0.814,-0.592,3
-0.545,-0.349,-0.591,-0.438,-0.726,-0.414,-0.497,-1.164,-0.821,-0.735,-0.495,-0.836,-0.593,-0.875,-0.684,3
-0.498,-0.293,-0.571,-0.284,-0.69,-0.376,-0.389,-1.221,-0.859,-0.757,-0.556,-0.88,-0.514,-0.882,-0.57,3
-0.856,-0.676,-0.884,-0.651,-1.075,-0.729,-0.828,-1.31,-1.076,-1.048,-0.888,-1.046,-0.716,-1.086,-0.848,3
-0.652,-0.473,-0.71,-0.538,-0.817,-0.548,-0.661,-1.212,-0.843,-0.786,-0.546,-0.868,-0.655,-0.898,-0.699,3
-0.687,-0.535,-0.754,-0.518,-0.924,-0.576,-0.68,-1.239,-0.943,-0.858,-0.685,-0.981,-0.689,-0.963,-0.749,3
-0.645,-0.482,-0.68,-0.45,-0.877,-0.551,-0.669,-1.176,-0.877,-0.808,-0.594,-0.885,-0.729,-0.898,-0.702,3
-0.554,-0.364,-0.603,-0.407,-0.774,-0.472,-0.556,-1.205,-0.876,-0.775,-0.567,-0.877,-0.666,-0.935,-0.707,3
-0.622,-0.454,-0.7,-0.478,-0.884,-0.544,-0.647,-1.19,-0.824,-0.799,-0.571,-0.785,-0.639,-0.872,-0.653,3
-0.744,-0.553,-0.777,-0.528,-0.993,-0.68,-0.761,-1.297,-0.987,-0.934,-0.717,-0.976,-0.622,-0.968,-0.7,3
-0.442,-0.243,-0.493,-0.356,-0.637,-0.359,-0.396,-1.172,-0.815,-0.707,-0.484,-0.838,-0.647,-0.881,-0.661,3
-0.398,-0.214,-0.456,-0.276,-0.536,-0.217,-0.181,-1.049,-0.689,-0.577,-0.408,-0.706,-0.512,-0.815,-0.595,3
-0.663,-0.516,-0.749,-0.458,-0.892,-0.518,-0.597,-1.221,-0.843,-0.876,-0.652,-0.868,-0.643,-0.966,-0.738,3
-0.574,-0.41,-0.667,-0.437,-0.894,-0.557,-0.686,-1.23,-0.994,-0.937,-0.793,-1.018,-0.641,-0.897,-0.657,3
-0.648,-0.446,-0.667,-0.481,-0.78,-0.46,-0.48,-1.211,-0.826,-0.703,-0.467,-0.819,-0.586,-0.923,-0.658,3
-0.632,-0.434,-0.636,-0.471,-0.765,-0.468,-0.52,-1.153,-0.773,-0.649,-0.407,-0.758,-0.544,-0.885,-0.619,3
-0.541,-0.402,-0.639,-0.418,-0.802,-0.474,-0.571,-1.134,-0.846,-0.784,-0.612,-0.864,-0.583,-0.859,-0.655,3
-0.536,-0.367,-0.573,-0.375,-0.703,-0.371,-0.392,-1.155,-0.863,-0.694,-0.46,-0.862,-0.67,-0.919,-0.716,3
-0.492,-0.32,-0.542,-0.275,-0.812,-0.44,-0.492,-1.16,-0.944,-0.81,-0.642,-0.905,-0.52,-0.8,-0.52,3
-0.637,-0.474,-0.67,-0.48,-0.914,-0.596,-0.669,-1.158,-0.855,-0.755,-0.525,-0.796,-0.574,-0.829,-0.58,3
-0.411,-0.217,-0.483,-0.27,-0.584,-0.261,-0.286,-1.154,-0.773,-0.703,-0.494,-0.813,-0.587,-0.854,-0.642,3
-0.705,-0.519,-0.77,-0.523,-0.972,-0.616,-0.716,-1.312,-1.054,-0.965,-0.773,-1.04,-0.647,-0.966,-0.733,3
-0.572,-0.402,-0.669,-0.411,-0.794,-0.455,-0.519,-1.235,-0.902,-0.8,-0.581,-0.895,-0.622,-0.897,-0.664,3
-0.654,-0.454,-0.684,-0.441,-0.87,-0.549,-0.629,-1.212,-0.914,-0.839,-0.656,-0.919,-0.624,-0.914,-0.697,3
-0.656,-0.454,-0.673,-0.408,-0.83,-0.467,-0.557,-1.197,-0.932,-0.861,-0.678,-0.908,-0.62,-0.938,-0.689,3
-0.719,-0.498,-0.744,-0.521,-0.963,-0.575,-0.656,-1.341,-1.042,-0.981,-0.776,-1.082,-0.667,-0.983,-0.731,3
-0.61,-0.45,-0.693,-0.45,-0.821,-0.504,-0.561,-1.209,-0.893,-0.754,-0.543,-0.883,-0.643,-0.916,-0.703,3
-0.565,-0.409,-0.661,-0.404,-0.806,-0.477,-0.524,-1.134,-0.822,-0.633,-0.406,-0.8,-0.564,-0.801,-0.605,3
-0.467,-0.33,-0.55,-0.341,-0.748,-0.433,-0.518,-1.149,-0.879,-0.778,-0.591,-0.885,-0.624,-0.86,-0.624,3
-0.536,-0.387,-0.618,-0.448,-0.748,-0.41,-0.482,-1.185,-0.922,-0.814,-0.671,-0.966,-0.662,-0.949,-0.722,3
-0.675,-0.485,-0.712,-0.469,-0.895,-0.58,-0.66,-1.232,-0.93,-0.859,-0.672,-0.938,-0.637,-0.933,-0.712,3
-0.532,-0.343,-0.557,-0.421,-0.689,-0.396,-0.452,-1.179,-0.853,-0.745,-0.537,-0.884,-0.681,-0.929,-0.753,3
-0.502,-0.327,-0.579,-0.375,-0.697,-0.447,-0.513,-1.181,-0.829,-0.75,-0.579,-0.883,-0.689,-0.908,-0.719,3
-0.705,-0.57,-0.795,-0.553,-0.908,-0.556,-0.624,-1.254,-0.9,-0.835,-0.651,-0.956,-0.735,-1.009,-0.794,3
-0.688,-0.521,-0.759,-0.572,-0.876,-0.598,-0.717,-1.24,-0.865,-0.812,-0.599,-0.918,-0.702,-0.95,-0.751,3
-0.661,-0.501,-0.741,-0.495,-0.939,-0.639,-0.751,-1.25,-0.942,-0.903,-0.69,-0.927,-0.642,-0.944,-0.691,3
-0.466,-0.283,-0.515,-0.301,-0.645,-0.319,-0.303,-1.14,-0.83,-0.683,-0.493,-0.882,-0.647,-0.868,-0.662,3
-0.637,-0.472,-0.725,-0.487,-0.84,-0.522,-0.573,-1.247,-0.921,-0.783,-0.56,-0.903,-0.657,-0.942,-0.713,3
-0.811,-0.67,-0.86,-0.623,-1.017,-0.674,-0.782,-1.284,-0.959,-0.914,-0.685,-0.979,-0.742,-1.072,-0.833,3
-0.7,-0.561,-0.782,-0.587,-0.953,-0.642,-0.75,-1.227,-0.89,-0.856,-0.635,-0.897,-0.652,-0.939,-0.711,3
-0.587,-0.43,-0.708,-0.482,-0.892,-0.566,-0.682,-1.255,-0.943,-0.893,-0.67,-0.926,-0.645,-0.868,-0.669,3
-0.483,-0.345,-0.582,-0.331,-0.749,-0.424,-0.526,-1.099,-0.81,-0.738,-0.565,-0.803,-0.583,-0.85,-0.607,3
-0.803,-0.64,-0.846,-0.606,-0.991,-0.659,-0.774,-1.307,-0.933,-0.904,-0.673,-0.987,-0.697,-1.056,-0.796,3
-0.237,-0.111,-0.353,-0.178,-0.464,-0.227,-0.138,-1.107,-0.786,-0.62,-0.418,-0.795,-0.483,-0.726,-0.501,3
-1.025,-0.921,-1.038,-0.924,-1.07,-0.846,-0.982,-1.312,-1.168,-0.861,-0.723,-1.147,-0.861,-1.048,-0.897,4
-0.912,-0.801,-0.883,-0.787,-0.958,-0.868,-1.052,-1.163,-1.059,-0.751,-0.671,-1.038,-0.77,-0.936,-0.778,4
-0.989,-0.894,-0.993,-0.871,-0.967,-0.799,-0.991,-1.246,-1.047,-0.745,-0.584,-1.117,-0.763,-1.027,-0.819,4
-0.914,-0.838,-0.909,-0.831,-0.95,-0.792,-0.957,-1.134,-1.015,-0.669,-0.529,-1.072,-0.761,-0.917,-0.752,4
-0.992,-0.902,-1.001,-0.878,-0.972,-0.804,-0.981,-1.25,-1.126,-0.743,-0.607,-1.134,-0.761,-1.021,-0.827,4
-0.893,-0.795,-0.876,-0.794,-0.892,-0.777,-0.948,-1.131,-1.076,-0.712,-0.616,-1.057,-0.794,-0.993,-0.824,4
-0.922,-0.837,-0.932,-0.834,-0.916,-0.792,-0.977,-1.181,-1.037,-0.682,-0.558,-1.034,-0.722,-0.958,-0.76,4
-1.009,-0.941,-1.026,-0.922,-1.014,-0.903,-1.113,-1.239,-1.104,-0.772,-0.638,-1.148,-0.751,-1.024,-0.834,4
-0.963,-0.864,-0.946,-0.845,-0.931,-0.773,-0.965,-1.205,-1.036,-0.723,-0.576,-1.099,-0.74,-1.004,-0.796,4
-0.823,-0.73,-0.838,-0.736,-0.894,-0.751,-0.905,-1.118,-1.125,-0.645,-0.554,-1.079,-0.731,-0.907,-0.751,4
-1.182,-1.088,-1.185,-1.048,-1.123,-0.909,-1.084,-1.435,-1.245,-1.02,-0.863,-1.219,-0.97,-1.233,-1.057,4
-1.091,-1.003,-1.1,-0.99,-1.095,-0.915,-1.099,-1.347,-1.196,-0.91,-0.774,-1.194,-0.866,-1.143,-0.934,4
-1.009,-0.908,-1.022,-0.907,-0.98,-0.801,-0.964,-1.269,-1.166,-0.772,-0.623,-1.148,-0.948,-1.054,-0.968,4
-0.995,-0.896,-0.99,-0.881,-1.044,-0.897,-1.074,-1.257,-1.188,-0.874,-0.798,-1.149,-0.834,-1.062,-0.892,4
-1.135,-1.058,-1.138,-1.049,-1.073,-0.927,-1.125,-1.347,-1.193,-0.889,-0.722,-1.18,-0.96,-1.163,-1.023,4
-0.936,-0.866,-0.952,-0.866,-1.017,-0.913,-1.072,-1.147,-1.15,-0.727,-0.69,-1.137,-0.763,-0.942,-0.783,4
-0.946,-0.866,-0.945,-0.847,-0.977,-0.861,-1.054,-1.159,-1.121,-0.787,-0.724,-1.115,-0.828,-1.006,-0.854,4
-1.037,-0.944,-1.061,-0.91,-0.947,-0.771,-0.961,-1.32,-1.106,-0.705,-0.46,-1.103,-0.765,-1.042,-0.827,4
-0.905,-0.838,-0.936,-0.813,-0.927,-0.826,-1.003,-1.152,-1.156,-0.707,-0.64,-1.138,-0.818,-0.998,-0.859,4
-0.934,-0.844,-0.928,-0.846,-0.974,-0.903,-1.107,-1.174,-1.095,-0.755,-0.68,-1.088,-0.787,-0.961,-0.792,4
-1.002,-0.897,-1.013,-0.869,-1.097,-0.902,-1.054,-1.313,-1.185,-0.929,-0.786,-1.116,-0.835,-1.055,-0.883,4
-0.994,-0.923,-1.01,-0.926,-1.015,-0.837,-0.993,-1.2,-1.114,-0.801,-0.719,-1.091,-0.912,-1.061,-0.942,4
-0.712,-0.672,-0.754,-0.7,-0.798,-0.842,-1.049,-0.891,-0.997,-0.551,-0.587,-0.939,-0.699,-0.746,-0.66,4
-0.911,-0.823,-0.931,-0.83,-0.916,-0.777,-0.976,-1.181,-1.09,-0.682,-0.591,-1.133,-0.835,-0.994,-0.86,4
-1.092,-1.023,-1.1,-1.003,-1.017,-0.865,-1.063,-1.282,-1.143,-0.829,-0.694,-1.125,-0.911,-1.127,-0.966,4
-0.967,-0.885,-0.94,-0.885,-0.926,-0.813,-1.02,-1.163,-1.175,-0.802,-0.773,-1.137,-0.912,-1.051,-0.942,4
-0.924,-0.833,-0.921,-0.834,-0.906,-0.762,-0.949,-1.182,-1.044,-0.673,-0.5,-1.012,-0.698,-0.954,-0.755,4
-0.934,-0.849,-0.94,-0.832,-0.949,-0.805,-1.002,-1.186,-1.064,-0.765,-0.669,-1.104,-0.816,-1.02,-0.852,4
-0.811,-0.73,-0.841,-0.71,-0.896,-0.733,-0.888,-1.083,-1.013,-0.641,-0.595,-1.012,-0.687,-0.893,-0.724,4
-0.998,-0.914,-1.005,-0.891,-0.982,-0.813,-0.982,-1.249,-1.176,-0.781,-0.687,-1.187,-0.894,-1.065,-0.923,4
-0.839,-0.759,-0.833,-0.751,-0.938,-0.898,-1.091,-1.068,-1.093,-0.684,-0.7,-1.1,-0.833,-0.903,-0.822,4
-1.035,-0.964,-1.066,-0.943,-1.027,-0.892,-1.088,-1.279,-1.151,-0.807,-0.661,-1.169,-0.857,-1.072,-0.927,4
-0.961,-0.865,-0.948,-0.86,-0.993,-0.907,-1.11,-1.208,-1.11,-0.803,-0.689,-1.077,-0.786,-1.004,-0.835,4
-0.862,-0.764,-0.854,-0.719,-0.871,-0.741,-0.935,-1.132,-1.067,-0.671,-0.601,-1.07,-0.778,-0.946,-0.792,4
-0.826,-0.779,-0.853,-0.761,-0.859,-0.842,-1.05,-1.005,-1.004,-0.639,-0.602,-0.991,-0.766,-0.873,-0.768,4
-0.964,-0.88,-0.981,-0.879,-0.986,-0.823,-1.005,-1.225,-1.098,-0.785,-0.66,-1.127,-0.816,-1.039,-0.866,4
-0.941,-0.849,-0.965,-0.834,-0.971,-0.812,-1.003,-1.224,-1.177,-0.824,-0.757,-1.173,-0.906,-1.057,-0.944,4
-1.125,-1.021,-1.115,-0.999,-1.073,-0.866,-1.035,-1.371,-1.202,-0.897,-0.69,-1.207,-0.975,-1.147,-1.013,4
-0.932,-0.843,-0.926,-0.822,-0.94,-0.763,-0.941,-1.171,-1.074,-0.671,-0.547,-1.09,-0.728,-0.945,-0.738,4
-0.864,-0.764,-0.846,-0.765,-0.938,-0.825,-1.005,-1.113,-1.045,-0.658,-0.601,-1.061,-0.803,-0.871,-0.756,4
-0.969,-0.876,-0.976,-0.869,-0.949,-0.745,-0.925,-1.229,-1.047,-0.708,-0.514,-1.062,-0.78,-1.003,-0.814,4
-1.181,-1.105,-1.179,-1.077,-1.126,-0.93,-1.104,-1.388,-1.203,-0.854,-0.649,-1.191,-0.903,-1.096,-0.931,4
-0.974,-0.918,-0.972,-0.919,-0.947,-0.856,-1.069,-1.136,-1.131,-0.772,-0.707,-1.086,-0.936,-1.039,-0.947,4
-1.039,-0.936,-1.037,-0.919,-1.025,-0.835,-1.006,-1.286,-1.094,-0.818,-0.641,-1.098,-0.887,-1.043,-0.911,4
-1.065,-0.974,-1.072,-0.95,-1.014,-0.834,-1.015,-1.325,-1.161,-0.832,-0.673,-1.114,-0.926,-1.109,-0.97,4
-1.127,-1.049,-1.138,-1.012,-1.071,-0.874,-1.062,-1.357,-1.181,-0.839,-0.658,-1.214,-0.893,-1.115,-0.953,4
-0.838,-0.743,-0.817,-0.725,-0.864,-0.749,-0.942,-1.071,-1.025,-0.621,-0.553,-1.072,-0.781,-0.895,-0.767,4
-0.901,-0.799,-0.925,-0.814,-0.94,-0.794,-0.991,-1.2,-1.074,-0.78,-0.642,-1.052,-0.75,-0.995,-0.813,4
-0.878,-0.79,-0.875,-0.781,-0.937,-0.869,-1.07,-1.117,-1.047,-0.696,-0.65,-1.048,-0.753,-0.897,-0.749,4
-0.957,-0.871,-0.998,-0.848,-1.025,-0.798,-0.938,-1.273,-1.134,-0.814,-0.698,-1.139,-0.863,-1.033,-0.892,4
-0.587,-0.352,-0.602,-0.442,-0.735,-0.43,-0.414,-0.903,-0.745,-0.512,-0.387,-0.677,-0.518,-0.81,-0.615,9
-0.515,-0.304,-0.543,-0.342,-0.689,-0.438,-0.506,-0.929,-0.749,-0.442,-0.258,-0.737,-0.491,-0.745,-0.543,9
-0.793,-0.591,-0.742,-0.593,-0.859,-0.604,-0.695,-1.072,-0.856,-0.661,-0.458,-0.74,-0.59,-0.91,-0.719,9
-0.701,-0.533,-0.658,-0.468,-0.769,-0.433,-0.465,-0.965,-0.813,-0.572,-0.416,-0.743,-0.651,-0.845,-0.715,9
-0.635,-0.394,-0.647,-0.475,-0.747,-0.473,-0.562,-1.015,-0.83,-0.636,-0.429,-0.822,-0.57,-0.806,-0.653,9
-0.589,-0.366,-0.565,-0.433,-0.753,-0.572,-0.668,-0.84,-0.8,-0.539,-0.5,-0.858,-0.49,-0.774,-0.574,9
-0.67,-0.511,-0.665,-0.469,-0.836,-0.579,-0.626,-0.989,-0.902,-0.557,-0.412,-0.837,-0.625,-0.862,-0.683,9
-0.908,-0.702,-0.879,-0.727,-0.998,-0.664,-0.727,-1.162,-0.979,-0.774,-0.568,-0.905,-0.708,-1,-0.811,9
-0.521,-0.339,-0.585,-0.371,-0.674,-0.38,-0.483,-0.901,-0.662,-0.523,-0.287,-0.597,-0.314,-0.696,-0.428,9
-0.442,-0.21,-0.426,-0.27,-0.589,-0.401,-0.467,-0.727,-0.602,-0.374,-0.185,-0.571,-0.266,-0.637,-0.352,9
-0.796,-0.572,-0.782,-0.606,-0.868,-0.577,-0.629,-1.131,-0.919,-0.655,-0.452,-0.843,-0.658,-0.925,-0.734,9
-0.711,-0.475,-0.686,-0.466,-0.768,-0.48,-0.546,-1.032,-0.852,-0.635,-0.453,-0.837,-0.531,-0.888,-0.65,9
-0.664,-0.477,-0.658,-0.474,-0.747,-0.448,-0.514,-1.003,-0.776,-0.572,-0.356,-0.751,-0.601,-0.869,-0.689,9
-0.776,-0.593,-0.775,-0.55,-0.878,-0.629,-0.714,-1.151,-0.936,-0.707,-0.513,-0.829,-0.623,-0.907,-0.706,9
-0.42,-0.183,-0.385,-0.379,-0.608,-0.433,-0.459,-0.627,-0.695,-0.292,-0.243,-0.627,-0.529,-0.66,-0.493,9
-0.8,-0.608,-0.761,-0.603,-0.896,-0.577,-0.617,-1.111,-0.758,-0.697,-0.51,-0.775,-0.576,-0.979,-0.706,9
-0.62,-0.37,-0.662,-0.462,-0.767,-0.492,-0.539,-1.033,-0.879,-0.563,-0.379,-0.78,-0.503,-0.824,-0.593,9
-0.549,-0.367,-0.563,-0.355,-0.685,-0.406,-0.464,-0.829,-0.757,-0.495,-0.375,-0.724,-0.441,-0.706,-0.539,9
-0.779,-0.514,-0.697,-0.545,-0.823,-0.525,-0.537,-1.056,-0.799,-0.624,-0.436,-0.708,-0.52,-0.869,-0.645,9
-0.611,-0.358,-0.59,-0.501,-0.753,-0.532,-0.597,-0.951,-0.85,-0.506,-0.375,-0.747,-0.53,-0.775,-0.585,9
-0.663,-0.479,-0.697,-0.485,-0.805,-0.533,-0.591,-1.079,-0.86,-0.594,-0.417,-0.811,-0.559,-0.78,-0.598,9
-0.567,-0.352,-0.505,-0.415,-0.697,-0.554,-0.599,-0.789,-0.757,-0.41,-0.33,-0.632,-0.477,-0.737,-0.567,9
-0.543,-0.264,-0.539,-0.416,-0.698,-0.418,-0.462,-0.931,-0.91,-0.467,-0.247,-0.843,-0.532,-0.776,-0.589,9
-0.64,-0.4,-0.575,-0.463,-0.71,-0.494,-0.546,-0.908,-0.658,-0.48,-0.277,-0.593,-0.38,-0.723,-0.475,9
-0.937,-0.714,-0.907,-0.725,-1.009,-0.628,-0.675,-1.227,-1.012,-0.836,-0.633,-0.949,-0.668,-1.021,-0.796,9
