@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R7,10-12,23,26,28,30-31,33,37-38,41'

@attribute A7 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A33 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.503,-0.502,-1.013,-0.585,-0.909,-0.488,-0.703,-0.881,-1.013,-0.407,-0.827,-0.563,2
-0.693,-0.702,-1.241,-0.816,-0.976,-0.435,-0.709,-0.921,-1.241,-0.465,-0.81,-0.504,2
-0.703,-0.713,-1.156,-0.754,-0.91,-0.414,-0.675,-0.896,-1.156,-0.496,-0.779,-0.522,2
-0.698,-0.812,-1.124,-0.78,-1.024,-0.648,-0.768,-1.036,-1.124,-0.477,-0.851,-0.587,2
-0.818,-0.85,-1.241,-0.882,-0.915,-0.462,-0.691,-0.911,-1.241,-0.42,-0.833,-0.517,2
-0.886,-0.906,-1.295,-0.906,-1.072,-0.543,-0.818,-1.041,-1.295,-0.672,-0.948,-0.683,2
-0.762,-0.809,-1.226,-0.796,-0.97,-0.509,-0.749,-0.993,-1.226,-0.593,-0.841,-0.596,2
-0.606,-0.775,-1.058,-0.741,-1.056,-0.599,-0.778,-0.956,-1.058,-0.412,-0.804,-0.549,2
-0.695,-0.825,-1.058,-0.768,-0.981,-0.542,-0.712,-0.957,-1.058,-0.566,-0.804,-0.589,2
-1,-1.071,-1.322,-1.05,-1.106,-0.752,-0.916,-1.118,-1.322,-0.777,-1.01,-0.786,2
-0.721,-0.793,-1.087,-0.797,-1.062,-0.603,-0.769,-1.014,-1.087,-0.553,-0.831,-0.603,2
-0.697,-0.835,-1.151,-0.762,-1.036,-0.682,-0.801,-1.023,-1.151,-0.582,-0.887,-0.638,2
-0.688,-0.874,-1.066,-0.809,-1.03,-0.627,-0.762,-1.044,-1.066,-0.451,-0.781,-0.525,2
-0.728,-0.883,-1.13,-0.822,-1.08,-0.633,-0.795,-1.094,-1.13,-0.58,-0.812,-0.594,2
-0.749,-0.815,-1.171,-0.819,-1.062,-0.543,-0.768,-0.955,-1.171,-0.568,-0.89,-0.626,2
-0.437,-0.614,-0.867,-0.539,-0.802,-0.368,-0.557,-0.794,-0.867,-0.311,-0.698,-0.469,2
-0.715,-0.736,-1.132,-0.753,-0.9,-0.483,-0.657,-0.86,-1.132,-0.502,-0.814,-0.576,2
-0.634,-0.78,-1.014,-0.691,-1.012,-0.512,-0.685,-0.926,-1.014,-0.539,-0.741,-0.556,2
-0.686,-0.762,-1.098,-0.737,-0.899,-0.551,-0.685,-0.908,-1.098,-0.558,-0.793,-0.607,2
-0.61,-0.733,-0.991,-0.623,-0.954,-0.492,-0.701,-0.9,-0.991,-0.513,-0.754,-0.558,2
-0.765,-0.882,-1.184,-0.751,-1.046,-0.654,-0.835,-1.078,-1.184,-0.729,-0.879,-0.7,2
-0.595,-0.622,-0.998,-0.667,-0.839,-0.464,-0.598,-0.814,-0.998,-0.39,-0.7,-0.472,2
-0.671,-0.713,-1.048,-0.715,-0.875,-0.525,-0.729,-0.907,-1.048,-0.511,-0.923,-0.692,2
-0.769,-0.644,-1.265,-0.881,-0.944,-0.472,-0.714,-0.936,-1.265,-0.34,-0.835,-0.474,2
-0.673,-0.813,-1.139,-0.754,-0.983,-0.616,-0.756,-0.99,-1.139,-0.504,-0.841,-0.573,2
-0.626,-0.516,-1.199,-0.763,-0.895,-0.44,-0.674,-0.894,-1.199,-0.273,-0.746,-0.406,2
-0.456,-0.413,-0.901,-0.532,-0.791,-0.354,-0.54,-0.783,-0.901,-0.292,-0.655,-0.383,2
-0.453,-0.559,-0.821,-0.558,-0.749,-0.494,-0.593,-0.865,-0.821,-0.514,-0.708,-0.565,2
-0.861,-0.937,-1.224,-0.875,-1.085,-0.646,-0.813,-1.08,-1.224,-0.699,-0.928,-0.702,2
-0.806,-0.932,-1.141,-0.861,-0.951,-0.588,-0.739,-0.969,-1.141,-0.707,-0.862,-0.679,2
-0.64,-0.831,-1.124,-0.698,-0.821,-0.328,-0.575,-0.848,-1.124,-0.413,-0.749,-0.5,2
-0.734,-0.869,-1.141,-0.77,-0.814,-0.33,-0.61,-0.854,-1.141,-0.45,-0.762,-0.519,2
-0.762,-0.817,-1.101,-0.76,-0.98,-0.508,-0.704,-1.004,-1.101,-0.588,-0.835,-0.603,2
-0.898,-0.944,-1.307,-0.892,-1.168,-0.793,-0.949,-1.175,-1.307,-0.837,-1.016,-0.792,2
-0.662,-0.874,-1.119,-0.739,-0.983,-0.536,-0.702,-0.964,-1.119,-0.488,-0.771,-0.54,2
-0.782,-0.989,-1.114,-0.804,-0.947,-0.533,-0.702,-0.968,-1.114,-0.638,-0.814,-0.612,2
-0.731,-0.656,-1.194,-0.776,-0.94,-0.465,-0.698,-0.87,-1.194,-0.519,-0.819,-0.531,2
-0.589,-0.515,-1.015,-0.626,-0.787,-0.382,-0.582,-0.821,-1.015,-0.299,-0.703,-0.369,2
-0.7,-0.647,-1.226,-0.717,-0.853,-0.592,-0.76,-0.88,-1.226,-0.633,-0.958,-0.689,3
-0.748,-0.866,-1.299,-0.728,-0.98,-0.767,-0.906,-0.99,-1.299,-0.814,-0.994,-0.802,3
-0.818,-0.896,-1.289,-0.855,-0.944,-0.69,-0.848,-0.931,-1.289,-0.727,-0.996,-0.769,3
-0.752,-0.812,-1.264,-0.786,-0.983,-0.706,-0.863,-1.003,-1.264,-0.735,-1.013,-0.776,3
-0.53,-0.601,-1.149,-0.463,-0.771,-0.516,-0.64,-0.833,-1.149,-0.537,-0.873,-0.611,3
-0.629,-0.731,-1.108,-0.538,-0.796,-0.448,-0.616,-0.799,-1.108,-0.786,-0.89,-0.767,3
-0.622,-0.875,-1.284,-0.63,-1.032,-0.803,-0.926,-1.065,-1.284,-0.748,-0.993,-0.747,3
-0.542,-0.63,-1.133,-0.454,-0.761,-0.491,-0.621,-0.81,-1.133,-0.548,-0.865,-0.618,3
-0.526,-0.637,-1.124,-0.627,-0.747,-0.468,-0.609,-0.726,-1.124,-0.506,-0.731,-0.462,3
-0.681,-0.742,-1.197,-0.756,-0.887,-0.636,-0.759,-0.897,-1.197,-0.631,-0.87,-0.617,3
-0.61,-0.629,-1.248,-0.591,-0.899,-0.608,-0.766,-0.927,-1.248,-0.594,-0.894,-0.629,3
-0.544,-0.61,-1.067,-0.563,-0.739,-0.459,-0.582,-0.786,-1.067,-0.493,-0.76,-0.526,3
-0.569,-0.71,-1.083,-0.571,-0.804,-0.547,-0.675,-0.814,-1.083,-0.536,-0.806,-0.583,3
-0.556,-0.737,-1.253,-0.591,-0.902,-0.557,-0.739,-0.928,-1.253,-0.759,-0.904,-0.689,3
-0.507,-0.684,-1.046,-0.471,-0.765,-0.405,-0.562,-0.754,-1.046,-0.561,-0.823,-0.623,3
-0.595,-0.821,-1.181,-0.524,-0.811,-0.538,-0.673,-0.861,-1.181,-0.705,-0.909,-0.721,3
-0.55,-0.765,-1.233,-0.562,-0.908,-0.541,-0.724,-0.907,-1.233,-0.668,-0.892,-0.669,3
-0.705,-0.94,-1.206,-0.678,-0.817,-0.551,-0.703,-0.839,-1.206,-0.767,-0.92,-0.731,3
-0.544,-0.689,-1.037,-0.54,-0.733,-0.469,-0.629,-0.776,-1.037,-0.642,-0.783,-0.594,3
-0.684,-0.721,-1.189,-0.751,-0.947,-0.709,-0.828,-0.967,-1.189,-0.628,-0.931,-0.684,3
-0.67,-0.76,-1.137,-0.664,-0.822,-0.522,-0.669,-0.837,-1.137,-0.672,-0.849,-0.664,3
-0.613,-0.602,-1.19,-0.746,-0.879,-0.586,-0.743,-0.854,-1.19,-0.457,-0.793,-0.533,3
-0.617,-0.724,-1.193,-0.691,-0.861,-0.585,-0.746,-0.849,-1.193,-0.632,-0.825,-0.6,3
-0.626,-0.648,-1.152,-0.7,-0.892,-0.623,-0.748,-0.868,-1.152,-0.638,-0.88,-0.656,3
-0.759,-0.824,-1.235,-0.757,-0.858,-0.631,-0.774,-0.873,-1.235,-0.675,-0.934,-0.681,3
-0.578,-0.683,-1.148,-0.592,-0.831,-0.509,-0.674,-0.822,-1.148,-0.577,-0.854,-0.617,3
-0.744,-0.888,-1.248,-0.711,-0.916,-0.66,-0.795,-0.989,-1.248,-0.798,-0.966,-0.773,3
-0.459,-0.582,-1.089,-0.397,-0.744,-0.495,-0.613,-0.806,-1.089,-0.569,-0.836,-0.622,3
-0.737,-0.847,-1.185,-0.687,-0.872,-0.584,-0.73,-0.879,-1.185,-0.769,-0.952,-0.75,3
-0.723,-0.933,-1.212,-0.641,-0.803,-0.581,-0.726,-0.86,-1.212,-0.75,-0.927,-0.74,3
-0.725,-0.931,-1.233,-0.709,-0.879,-0.586,-0.748,-0.888,-1.233,-0.783,-0.967,-0.749,3
-0.652,-0.689,-1.232,-0.645,-0.893,-0.598,-0.762,-0.901,-1.232,-0.703,-0.934,-0.717,3
-0.766,-0.824,-1.23,-0.798,-0.932,-0.643,-0.797,-0.907,-1.23,-0.731,-0.934,-0.722,3
-0.642,-0.773,-1.208,-0.595,-0.975,-0.736,-0.843,-0.976,-1.208,-0.791,-1.011,-0.778,3
-0.512,-0.63,-1.134,-0.472,-0.747,-0.373,-0.543,-0.725,-1.134,-0.628,-0.799,-0.59,3
-0.541,-0.514,-1.205,-0.532,-0.858,-0.535,-0.693,-0.885,-1.205,-0.463,-0.832,-0.538,3
-0.542,-0.704,-1.184,-0.491,-0.727,-0.401,-0.579,-0.787,-1.184,-0.645,-0.825,-0.607,3
-0.716,-0.732,-1.183,-0.721,-0.888,-0.586,-0.726,-0.865,-1.183,-0.644,-0.964,-0.709,3
-0.623,-0.736,-1.23,-0.696,-0.881,-0.586,-0.76,-0.89,-1.23,-0.58,-0.831,-0.592,3
-0.431,-0.723,-1.104,-0.404,-0.802,-0.401,-0.579,-0.828,-1.104,-0.638,-0.813,-0.612,3
-0.569,-0.63,-1.209,-0.664,-0.927,-0.689,-0.811,-0.956,-1.209,-0.48,-0.835,-0.536,3
-0.704,-0.77,-1.193,-0.728,-0.915,-0.615,-0.755,-0.906,-1.193,-0.676,-0.915,-0.688,3
-0.505,-0.597,-1.015,-0.48,-0.685,-0.322,-0.483,-0.686,-1.015,-0.538,-0.723,-0.515,3
-0.642,-0.715,-1.202,-0.65,-0.891,-0.587,-0.759,-0.868,-1.202,-0.678,-0.948,-0.714,3
-0.645,-0.682,-1.19,-0.656,-0.823,-0.532,-0.689,-0.829,-1.19,-0.546,-0.834,-0.574,3
-0.656,-0.826,-1.238,-0.673,-0.917,-0.572,-0.75,-0.927,-1.238,-0.772,-0.874,-0.698,3
-0.664,-0.751,-1.236,-0.62,-0.958,-0.634,-0.786,-0.952,-1.236,-0.716,-0.919,-0.731,3
-0.622,-0.641,-1.091,-0.565,-0.743,-0.375,-0.549,-0.767,-1.091,-0.603,-0.782,-0.569,3
-0.605,-0.764,-1.181,-0.598,-0.832,-0.564,-0.725,-0.863,-1.181,-0.686,-0.887,-0.679,3
-0.612,-0.644,-1.17,-0.729,-0.897,-0.602,-0.76,-0.878,-1.17,-0.466,-0.805,-0.538,3
-1.137,-1.206,-1.392,-0.978,-1.217,-0.854,-0.948,-1.178,-1.392,-1.052,-1.226,-1.055,4
-1.133,-1.185,-1.405,-0.959,-1.204,-0.724,-0.92,-1.191,-1.405,-1.147,-1.199,-1.081,4
-0.874,-0.987,-1.114,-0.763,-1.044,-0.644,-0.722,-1.025,-1.114,-0.778,-0.944,-0.791,4
-0.795,-0.981,-1.085,-0.748,-1.022,-0.668,-0.75,-1.013,-1.085,-0.87,-0.932,-0.815,4
-1.05,-1.17,-1.281,-0.835,-1.142,-0.592,-0.79,-1.129,-1.281,-0.944,-1.075,-0.915,4
-0.905,-0.97,-1.163,-0.841,-1.078,-0.691,-0.774,-1.062,-1.163,-0.861,-0.957,-0.811,4
-0.861,-1.008,-1.08,-0.798,-1.063,-0.666,-0.709,-1.083,-1.08,-0.858,-0.881,-0.77,4
-0.863,-0.936,-1.138,-0.766,-1.038,-0.524,-0.673,-1.079,-1.138,-0.73,-0.932,-0.741,4
-0.948,-1.085,-1.178,-0.809,-1.108,-0.623,-0.757,-1.104,-1.178,-0.895,-1.002,-0.844,4
-0.997,-1.126,-1.276,-0.861,-1.067,-0.583,-0.761,-1.073,-1.276,-0.915,-1.007,-0.846,4
-0.887,-1.034,-1.156,-0.825,-1.08,-0.692,-0.779,-1.067,-1.156,-0.853,-0.941,-0.787,4
-0.968,-1.118,-1.224,-0.84,-1.168,-0.627,-0.773,-1.124,-1.224,-0.855,-1.003,-0.818,4
-0.991,-1.102,-1.299,-0.981,-1.193,-0.797,-0.902,-1.128,-1.299,-0.938,-1.025,-0.857,4
-1.017,-1.135,-1.272,-0.871,-1.08,-0.577,-0.774,-1.104,-1.272,-0.868,-1.038,-0.834,4
-0.892,-1.061,-1.169,-0.741,-1.009,-0.557,-0.68,-1.033,-1.169,-0.781,-0.94,-0.758,4
-0.959,-1.046,-1.229,-0.771,-1.102,-0.542,-0.727,-1.081,-1.229,-0.868,-0.989,-0.814,4
-1.12,-1.164,-1.324,-0.975,-1.156,-0.75,-0.886,-1.149,-1.324,-0.981,-1.134,-0.964,4
-1.138,-1.202,-1.422,-0.969,-1.172,-0.701,-0.894,-1.178,-1.422,-1.04,-1.165,-0.979,4
-0.952,-1.11,-1.182,-0.806,-1.099,-0.638,-0.753,-1.105,-1.182,-0.851,-0.998,-0.819,4
-1.089,-1.2,-1.354,-0.912,-1.105,-0.59,-0.794,-1.125,-1.354,-0.943,-1.077,-0.89,4
-0.907,-1.037,-1.144,-0.831,-1.141,-0.734,-0.793,-1.124,-1.144,-0.867,-0.951,-0.814,4
-0.756,-0.999,-1.02,-0.692,-0.99,-0.577,-0.661,-1.024,-1.02,-0.754,-0.899,-0.762,4
-0.991,-1.07,-1.2,-0.862,-1.074,-0.635,-0.763,-1.108,-1.2,-0.828,-1.018,-0.837,4
-0.943,-1.074,-1.163,-0.786,-1.102,-0.613,-0.733,-1.093,-1.163,-0.876,-0.984,-0.824,4
-0.799,-0.965,-1.069,-0.758,-1.087,-0.692,-0.754,-1.062,-1.069,-0.81,-0.904,-0.787,4
-1.047,-1.144,-1.268,-0.866,-1.145,-0.654,-0.808,-1.127,-1.268,-0.981,-1.078,-0.95,4
-1.08,-1.203,-1.33,-0.883,-1.183,-0.633,-0.821,-1.136,-1.33,-0.93,-1.119,-0.927,4
-0.757,-0.947,-1.036,-0.729,-1.041,-0.586,-0.653,-1.057,-1.036,-0.852,-0.814,-0.722,4
-0.837,-1.023,-1.064,-0.768,-1.011,-0.602,-0.661,-1.03,-1.064,-0.789,-0.837,-0.684,4
-0.993,-1.069,-1.252,-0.861,-1.151,-0.605,-0.783,-1.088,-1.252,-1.036,-1.062,-0.962,4
-0.976,-1.096,-1.229,-0.824,-1.097,-0.556,-0.719,-1.124,-1.229,-0.785,-0.989,-0.783,4
-0.945,-1.065,-1.203,-0.796,-1.036,-0.57,-0.729,-1.101,-1.203,-0.797,-0.987,-0.788,4
-0.945,-1.029,-1.178,-0.762,-1.143,-0.644,-0.761,-1.121,-1.178,-0.889,-1.035,-0.884,4
-0.988,-1.102,-1.177,-0.883,-1.133,-0.717,-0.813,-1.117,-1.177,-0.911,-1.021,-0.887,4
-0.964,-1.121,-1.156,-0.849,-1.106,-0.743,-0.812,-1.141,-1.156,-0.895,-1.018,-0.892,4
-1.011,-1.078,-1.259,-0.811,-1.03,-0.446,-0.697,-1.041,-1.259,-0.834,-0.993,-0.791,4
-0.817,-0.922,-1.058,-0.75,-1.079,-0.698,-0.74,-1.049,-1.058,-0.763,-0.916,-0.784,4
-0.958,-1.085,-1.22,-0.915,-1.17,-0.794,-0.865,-1.137,-1.22,-0.833,-1.027,-0.839,4
-0.959,-1.027,-1.19,-0.818,-1.122,-0.554,-0.706,-1.077,-1.19,-0.773,-0.968,-0.764,4
-0.941,-1.115,-1.225,-0.816,-1.062,-0.618,-0.733,-1.045,-1.225,-0.781,-0.975,-0.774,4
-0.797,-0.929,-1.092,-0.7,-1.01,-0.554,-0.662,-1.031,-1.092,-0.696,-0.889,-0.715,4
-0.926,-1.022,-1.222,-0.859,-1.063,-0.706,-0.8,-1.114,-1.222,-0.806,-1,-0.808,4
-0.869,-1,-1.1,-0.761,-1.053,-0.651,-0.73,-1.037,-1.1,-0.764,-0.935,-0.781,4
-1.076,-1.156,-1.368,-0.948,-1.217,-0.879,-0.968,-1.197,-1.368,-1.02,-1.186,-1.023,4
-0.913,-1.006,-1.147,-0.758,-1.095,-0.619,-0.736,-1.081,-1.147,-0.875,-1.019,-0.873,4
-1.036,-1.111,-1.276,-0.883,-1.086,-0.616,-0.783,-1.13,-1.276,-0.884,-1.035,-0.845,4
-1.045,-1.159,-1.278,-0.87,-1.151,-0.606,-0.78,-1.105,-1.278,-0.936,-1.046,-0.894,4
-0.815,-0.885,-1.001,-0.736,-1.017,-0.63,-0.68,-0.987,-1.001,-0.756,-0.854,-0.734,4
-1.029,-1.113,-1.273,-0.884,-1.054,-0.545,-0.742,-1.093,-1.273,-0.783,-0.993,-0.77,4
-1.017,-1.142,-1.249,-0.86,-1.103,-0.651,-0.767,-1.102,-1.249,-0.958,-1.051,-0.911,4
-0.631,-0.611,-0.995,-0.633,-0.807,-0.347,-0.573,-0.754,-0.995,-0.557,-0.86,-0.632,9
-0.668,-0.543,-0.956,-0.647,-0.768,-0.479,-0.624,-0.793,-0.956,-0.562,-0.871,-0.696,9
-0.733,-0.658,-1.07,-0.695,-0.681,-0.282,-0.516,-0.681,-1.07,-0.496,-0.815,-0.539,9
-0.58,-0.48,-0.89,-0.553,-0.795,-0.298,-0.562,-0.747,-0.89,-0.504,-0.742,-0.588,9
-0.942,-0.826,-1.287,-0.909,-0.983,-0.701,-0.89,-1.006,-1.287,-0.735,-1.066,-0.801,9
-0.76,-0.595,-1.14,-0.779,-0.884,-0.506,-0.706,-0.807,-1.14,-0.633,-0.916,-0.696,9
-0.838,-0.73,-1.183,-0.811,-0.876,-0.604,-0.787,-0.926,-1.183,-0.683,-0.983,-0.744,9
-0.888,-0.707,-1.249,-0.897,-0.944,-0.595,-0.814,-0.916,-1.249,-0.733,-1.03,-0.803,9
-0.539,-0.463,-0.991,-0.602,-0.741,-0.378,-0.574,-0.731,-0.991,-0.521,-0.827,-0.618,9
-0.687,-0.77,-0.968,-0.642,-0.766,-0.403,-0.58,-0.793,-0.968,-0.525,-0.838,-0.606,9
-0.817,-0.645,-1.215,-0.813,-0.879,-0.4,-0.675,-0.806,-1.215,-0.622,-0.922,-0.658,9
-0.879,-0.744,-1.234,-0.879,-0.945,-0.623,-0.833,-0.932,-1.234,-0.738,-1.05,-0.826,9
-0.62,-0.604,-0.986,-0.598,-0.8,-0.336,-0.563,-0.801,-0.986,-0.408,-0.824,-0.578,9
-0.616,-0.713,-0.942,-0.605,-0.815,-0.419,-0.559,-0.709,-0.942,-0.576,-0.799,-0.605,9
-0.893,-0.811,-1.243,-0.968,-1.022,-0.783,-0.926,-1.043,-1.243,-0.799,-1.082,-0.884,9
-0.557,-0.607,-1.009,-0.595,-0.771,-0.228,-0.51,-0.682,-1.009,-0.509,-0.734,-0.525,9
-0.71,-0.718,-1.067,-0.726,-0.883,-0.371,-0.635,-0.868,-1.067,-0.667,-0.893,-0.684,9
-0.524,-0.654,-0.715,-0.502,-0.687,-0.228,-0.435,-0.66,-0.715,-0.504,-0.716,-0.588,9
-0.816,-0.635,-1.211,-0.774,-0.897,-0.399,-0.691,-0.857,-1.211,-0.696,-0.951,-0.744,9
-0.524,-0.471,-0.907,-0.52,-0.681,-0.199,-0.455,-0.68,-0.907,-0.3,-0.717,-0.451,9
-0.712,-0.57,-1.075,-0.716,-0.804,-0.461,-0.609,-0.78,-1.075,-0.513,-0.867,-0.621,9
-0.709,-0.633,-1.134,-0.716,-0.815,-0.295,-0.61,-0.791,-1.134,-0.616,-0.857,-0.617,9
-0.8,-0.64,-1.065,-0.797,-0.803,-0.51,-0.67,-0.813,-1.065,-0.599,-0.92,-0.703,9
-0.43,-0.647,-0.65,-0.449,-0.676,-0.256,-0.431,-0.628,-0.65,-0.251,-0.651,-0.42,9
-0.739,-0.68,-1.138,-0.761,-0.889,-0.407,-0.672,-0.826,-1.138,-0.665,-0.916,-0.714,9
-0.865,-0.784,-1.156,-0.9,-0.967,-0.52,-0.776,-0.884,-1.156,-0.729,-1.017,-0.812,9
-0.793,-0.696,-1.123,-0.854,-0.907,-0.511,-0.713,-0.793,-1.123,-0.715,-0.949,-0.762,9
-0.456,-0.357,-0.831,-0.563,-0.644,-0.251,-0.452,-0.575,-0.831,-0.396,-0.697,-0.502,9
-0.632,-0.481,-0.979,-0.616,-0.855,-0.43,-0.627,-0.82,-0.979,-0.453,-0.784,-0.553,9
-0.615,-0.597,-1.032,-0.638,-0.841,-0.384,-0.594,-0.833,-1.032,-0.451,-0.836,-0.598,9
-0.709,-0.643,-1.076,-0.691,-0.721,-0.394,-0.596,-0.722,-1.076,-0.594,-0.874,-0.646,9
-0.787,-0.713,-1.157,-0.765,-0.918,-0.358,-0.689,-0.861,-1.157,-0.704,-0.959,-0.743,9
-0.546,-0.615,-0.882,-0.55,-0.818,-0.356,-0.572,-0.782,-0.882,-0.567,-0.724,-0.596,9
-0.732,-0.688,-0.974,-0.691,-0.799,-0.442,-0.649,-0.847,-0.974,-0.574,-0.844,-0.64,9
-0.567,-0.53,-0.952,-0.597,-0.778,-0.397,-0.582,-0.769,-0.952,-0.517,-0.751,-0.572,9
-0.79,-0.629,-1.133,-0.778,-0.862,-0.411,-0.663,-0.732,-1.133,-0.641,-0.929,-0.712,9
-0.707,-0.533,-0.985,-0.711,-0.785,-0.468,-0.63,-0.762,-0.985,-0.581,-0.888,-0.699,9
-0.963,-0.874,-1.3,-0.968,-1.06,-0.714,-0.899,-1.018,-1.3,-0.895,-1.111,-0.938,9
-0.854,-0.777,-1.115,-0.821,-0.84,-0.455,-0.7,-0.868,-1.115,-0.6,-0.982,-0.738,9
-0.58,-0.528,-1.014,-0.608,-0.851,-0.439,-0.636,-0.791,-1.014,-0.565,-0.866,-0.653,9
-0.491,-0.443,-0.924,-0.542,-0.78,-0.417,-0.563,-0.747,-0.924,-0.544,-0.823,-0.654,9
-0.581,-0.651,-0.746,-0.51,-0.753,-0.337,-0.522,-0.67,-0.746,-0.428,-0.697,-0.509,9
-0.636,-0.519,-0.988,-0.605,-0.808,-0.365,-0.584,-0.76,-0.988,-0.442,-0.782,-0.528,9
-0.525,-0.429,-0.913,-0.529,-0.733,-0.317,-0.512,-0.748,-0.913,-0.39,-0.744,-0.523,9
-0.567,-0.568,-1.037,-0.624,-0.835,-0.318,-0.603,-0.731,-1.037,-0.511,-0.836,-0.591,9
-0.664,-0.698,-0.897,-0.603,-0.752,-0.347,-0.526,-0.734,-0.897,-0.555,-0.824,-0.638,9
-0.661,-0.544,-1.003,-0.671,-0.829,-0.416,-0.599,-0.782,-1.003,-0.484,-0.811,-0.567,9
-0.708,-0.582,-1.063,-0.742,-0.719,-0.412,-0.585,-0.665,-1.063,-0.513,-0.915,-0.651,9
-0.956,-0.793,-1.285,-0.929,-0.981,-0.641,-0.818,-0.901,-1.285,-0.757,-1.087,-0.848,9
-0.759,-0.606,-1.001,-0.697,-0.79,-0.437,-0.643,-0.834,-1.001,-0.608,-0.861,-0.667,9
-0.266,-0.466,-0.566,-0.221,-0.489,-0.127,-0.228,-0.488,-0.566,-0.073,-0.451,-0.229,10
-0.523,-0.454,-1.112,-0.536,-0.67,-0.278,-0.496,-0.69,-1.112,-0.321,-0.726,-0.421,10
-0.533,-0.505,-1.103,-0.544,-0.683,-0.279,-0.468,-0.743,-1.103,-0.215,-0.796,-0.443,10
-0.499,-0.354,-1.143,-0.474,-0.706,-0.336,-0.512,-0.715,-1.143,-0.24,-0.791,-0.477,10
-0.618,-0.421,-1.232,-0.642,-0.741,-0.274,-0.577,-0.707,-1.232,-0.357,-0.817,-0.484,10
-0.156,-0.334,-0.561,-0.208,-0.665,-0.139,-0.324,-0.644,-0.561,0.018,-0.478,-0.249,10
-0.441,-0.445,-1.095,-0.44,-0.693,-0.169,-0.458,-0.754,-1.095,-0.091,-0.66,-0.331,10
-0.509,-0.372,-1.183,-0.495,-0.686,-0.271,-0.499,-0.716,-1.183,-0.282,-0.732,-0.407,10
-0.204,-0.345,-0.529,-0.312,-0.419,0.001,-0.158,-0.41,-0.529,0.033,-0.528,-0.25,10
-0.545,-0.407,-1.082,-0.495,-0.596,-0.218,-0.461,-0.634,-1.082,-0.273,-0.697,-0.412,10
-0.607,-0.434,-1.188,-0.553,-0.666,-0.235,-0.495,-0.659,-1.188,-0.313,-0.792,-0.444,10
-0.506,-0.449,-1.117,-0.476,-0.636,-0.174,-0.422,-0.63,-1.117,-0.231,-0.73,-0.387,10
0.089,-0.207,0.04,0.083,-0.464,0.038,-0.096,-0.376,0.04,0.258,-0.256,-0.077,10
-0.407,-0.331,-0.974,-0.423,-0.691,-0.185,-0.409,-0.631,-0.974,-0.182,-0.634,-0.381,10
-0.34,-0.378,-0.861,-0.416,-0.59,-0.145,-0.363,-0.586,-0.861,-0.127,-0.628,-0.354,10
0.036,-0.128,-0.016,0.008,-0.51,-0.009,-0.077,-0.35,-0.016,0.228,-0.267,-0.126,10
-0.482,-0.407,-1.069,-0.429,-0.599,-0.047,-0.347,-0.563,-1.069,-0.09,-0.676,-0.31,10
-0.476,-0.287,-1.101,-0.501,-0.663,-0.108,-0.421,-0.629,-1.101,-0.187,-0.66,-0.316,10
