@relation texture

@attribute A1 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.037,-0.431,-0.464,-0.75,-0.621,-0.574,-0.654,-0.674,-1.037,-0.801,-0.925,-0.626,-0.922,-1.037,-0.628,-0.689,2
-1.087,-0.453,-0.483,-0.68,-0.493,-0.523,-0.566,-0.604,-1.087,-0.859,-0.956,-0.591,-0.881,-1.087,-0.616,-0.661,2
-0.901,-0.223,-0.295,-0.413,-0.394,-0.374,-0.449,-0.448,-0.901,-0.644,-0.791,-0.354,-0.783,-0.901,-0.338,-0.4,2
-0.992,-0.372,-0.431,-0.595,-0.439,-0.382,-0.389,-0.413,-0.992,-0.702,-0.781,-0.299,-0.726,-0.992,-0.334,-0.431,2
-1.191,-0.511,-0.571,-0.779,-0.668,-0.611,-0.606,-0.659,-1.191,-0.887,-0.91,-0.521,-0.897,-1.191,-0.511,-0.594,2
-1.282,-0.565,-0.665,-0.86,-0.735,-0.653,-0.641,-0.684,-1.282,-0.928,-0.998,-0.512,-1.004,-1.282,-0.585,-0.655,2
-1.119,-0.41,-0.536,-0.874,-0.603,-0.561,-0.64,-0.638,-1.119,-0.808,-0.983,-0.536,-0.964,-1.119,-0.527,-0.505,2
-0.891,-0.326,-0.357,-0.586,-0.448,-0.398,-0.466,-0.468,-0.891,-0.585,-0.776,-0.321,-0.81,-0.891,-0.476,-0.559,2
-1.18,-0.433,-0.514,-0.703,-0.683,-0.65,-0.67,-0.715,-1.18,-0.893,-1.032,-0.624,-1.023,-1.18,-0.581,-0.615,2
-1.322,-0.483,-0.608,-0.758,-0.724,-0.665,-0.697,-0.74,-1.322,-1.007,-1.009,-0.618,-1.005,-1.322,-0.561,-0.623,2
-1.095,-0.305,-0.459,-0.869,-0.502,-0.435,-0.537,-0.498,-1.095,-0.742,-0.891,-0.399,-0.886,-1.095,-0.564,-0.528,2
-1.24,-0.701,-0.772,-1,-0.861,-0.756,-0.766,-0.807,-1.24,-0.966,-1.094,-0.625,-1.041,-1.24,-0.71,-0.839,2
-1.098,-0.461,-0.534,-0.762,-0.636,-0.547,-0.576,-0.607,-1.098,-0.803,-0.899,-0.551,-0.908,-1.098,-0.612,-0.66,2
-0.925,-0.218,-0.297,-0.656,-0.351,-0.342,-0.426,-0.408,-0.925,-0.603,-0.839,-0.329,-0.855,-0.925,-0.494,-0.461,2
-1.014,-0.416,-0.467,-0.78,-0.554,-0.504,-0.567,-0.576,-1.014,-0.774,-1.012,-0.512,-0.926,-1.014,-0.586,-0.613,2
-1.133,-0.486,-0.559,-0.777,-0.58,-0.574,-0.611,-0.632,-1.133,-0.822,-1.02,-0.521,-0.926,-1.133,-0.593,-0.66,2
-1.338,-0.57,-0.661,-0.821,-0.738,-0.66,-0.672,-0.692,-1.338,-1.005,-0.992,-0.607,-1.013,-1.338,-0.571,-0.687,2
-1.141,-0.501,-0.584,-0.869,-0.624,-0.577,-0.619,-0.662,-1.141,-0.757,-0.814,-0.33,-0.854,-1.141,-0.479,-0.526,2
-1.108,-0.452,-0.506,-0.619,-0.576,-0.567,-0.626,-0.625,-1.108,-0.797,-0.929,-0.498,-0.934,-1.108,-0.546,-0.594,2
-1.257,-0.312,-0.382,-0.495,-0.655,-0.599,-0.617,-0.652,-1.257,-0.908,-0.899,-0.494,-0.902,-1.257,-0.425,-0.387,2
-1.052,-0.414,-0.485,-0.86,-0.571,-0.503,-0.559,-0.585,-1.052,-0.843,-1.023,-0.624,-0.933,-1.052,-0.666,-0.731,2
-1.218,-0.525,-0.614,-0.924,-0.739,-0.617,-0.709,-0.686,-1.218,-0.96,-1.095,-0.693,-1.09,-1.218,-0.667,-0.795,2
-0.96,-0.376,-0.464,-0.727,-0.651,-0.516,-0.547,-0.571,-0.96,-0.714,-0.84,-0.439,-0.865,-0.96,-0.421,-0.546,2
-1.002,-0.454,-0.527,-0.858,-0.647,-0.579,-0.632,-0.671,-1.002,-0.776,-1.016,-0.554,-0.961,-1.002,-0.55,-0.58,2
-1.156,-0.447,-0.547,-0.713,-0.575,-0.55,-0.634,-0.622,-1.156,-0.812,-0.91,-0.414,-0.896,-1.156,-0.461,-0.529,2
-1.097,-0.57,-0.622,-0.847,-0.839,-0.706,-0.769,-0.778,-1.097,-0.812,-0.989,-0.565,-1.02,-1.097,-0.551,-0.685,2
-0.848,-0.534,-0.538,-0.693,-0.736,-0.679,-0.772,-0.785,-0.848,-0.684,-0.956,-0.658,-0.97,-0.848,-0.56,-0.741,2
-0.874,-0.559,-0.561,-0.722,-0.761,-0.686,-0.768,-0.777,-0.874,-0.698,-0.953,-0.627,-0.942,-0.874,-0.559,-0.739,2
-1.295,-0.649,-0.71,-0.92,-0.738,-0.633,-0.651,-0.641,-1.295,-0.917,-0.961,-0.467,-0.977,-1.295,-0.664,-0.792,2
-0.543,-0.427,-0.43,-0.664,-0.563,-0.571,-0.713,-0.747,-0.543,-0.397,-0.747,-0.478,-0.847,-0.543,-0.398,-0.628,2
-1.192,-0.506,-0.589,-0.836,-0.66,-0.584,-0.612,-0.629,-1.192,-0.828,-0.886,-0.408,-0.93,-1.192,-0.555,-0.622,2
-1.194,-0.544,-0.608,-0.824,-0.648,-0.588,-0.642,-0.646,-1.194,-0.819,-0.947,-0.415,-0.93,-1.194,-0.558,-0.592,2
-1.293,-0.663,-0.751,-1.008,-0.839,-0.747,-0.788,-0.828,-1.293,-0.998,-1.065,-0.708,-1.102,-1.293,-0.658,-0.782,2
-1.254,-0.441,-0.524,-0.67,-0.693,-0.63,-0.654,-0.703,-1.254,-0.993,-1.002,-0.653,-0.976,-1.254,-0.574,-0.663,2
-1.13,-0.436,-0.517,-0.665,-0.695,-0.657,-0.666,-0.736,-1.13,-0.882,-0.929,-0.6,-0.914,-1.13,-0.511,-0.591,2
-1.154,-0.41,-0.497,-0.732,-0.584,-0.519,-0.575,-0.565,-1.154,-0.833,-0.907,-0.402,-0.857,-1.154,-0.535,-0.587,2
-1.198,-0.617,-0.707,-1.003,-0.797,-0.691,-0.743,-0.766,-1.198,-0.9,-1.043,-0.595,-1.05,-1.198,-0.657,-0.713,2
-1.258,-0.337,-0.44,-0.673,-0.474,-0.443,-0.48,-0.479,-1.258,-0.942,-0.916,-0.499,-0.862,-1.258,-0.548,-0.598,2
-1.193,-0.57,-0.64,-0.958,-0.788,-0.668,-0.718,-0.736,-1.193,-0.957,-1.107,-0.713,-1.109,-1.193,-0.668,-0.79,2
-0.964,-0.625,-0.676,-0.902,-0.702,-0.681,-0.74,-0.803,-0.964,-0.767,-0.894,-0.639,-0.937,-0.964,-0.52,-0.687,2
-1.183,-0.336,-0.451,-0.745,-0.463,-0.469,-0.56,-0.513,-1.183,-0.726,-0.855,-0.404,-0.882,-1.183,-0.537,-0.465,2
-1.172,-0.367,-0.477,-0.716,-0.56,-0.536,-0.61,-0.59,-1.172,-0.837,-0.927,-0.526,-1.01,-1.172,-0.553,-0.542,2
-0.532,-0.161,-0.161,-0.415,-0.434,-0.311,-0.375,-0.378,-0.532,-0.338,-0.601,-0.297,-0.763,-0.532,-0.489,-0.64,2
-1.239,-0.575,-0.654,-0.96,-0.784,-0.666,-0.748,-0.738,-1.239,-0.989,-1.121,-0.725,-1.132,-1.239,-0.698,-0.843,2
-1.22,-0.645,-0.705,-0.925,-0.734,-0.681,-0.663,-0.725,-1.22,-0.924,-0.985,-0.597,-0.97,-1.22,-0.619,-0.717,2
-1.098,-0.596,-0.658,-0.867,-0.813,-0.687,-0.763,-0.778,-1.098,-0.808,-1.006,-0.506,-0.968,-1.098,-0.575,-0.733,2
-1.342,-0.571,-0.666,-0.806,-0.697,-0.623,-0.632,-0.649,-1.342,-1.001,-0.986,-0.591,-1.006,-1.342,-0.651,-0.78,2
-1.29,-0.708,-0.79,-0.989,-0.823,-0.764,-0.778,-0.846,-1.29,-0.979,-1.027,-0.605,-1.017,-1.29,-0.642,-0.755,2
-1.119,-0.53,-0.575,-0.818,-0.77,-0.656,-0.692,-0.714,-1.119,-0.818,-0.972,-0.505,-0.986,-1.119,-0.629,-0.71,2
-1.295,-0.561,-0.676,-0.874,-0.777,-0.716,-0.73,-0.782,-1.295,-0.926,-0.954,-0.501,-0.958,-1.295,-0.581,-0.661,2
-1.185,-0.576,-0.65,-0.946,-0.788,-0.669,-0.736,-0.739,-1.185,-0.948,-1.106,-0.715,-1.114,-1.185,-0.691,-0.843,2
-0.889,-0.574,-0.578,-0.726,-0.752,-0.67,-0.725,-0.752,-0.889,-0.698,-0.86,-0.548,-0.825,-0.889,-0.527,-0.719,2
-1.355,-0.473,-0.597,-0.821,-0.67,-0.602,-0.657,-0.66,-1.355,-1.051,-1.027,-0.649,-1.047,-1.355,-0.585,-0.635,2
-1.265,-0.707,-0.776,-1.001,-0.913,-0.813,-0.848,-0.889,-1.265,-0.978,-1.057,-0.668,-1.077,-1.265,-0.677,-0.797,2
-1.055,-0.51,-0.585,-0.87,-0.713,-0.641,-0.731,-0.758,-1.055,-0.753,-0.892,-0.54,-0.97,-1.055,-0.607,-0.666,2
-1.151,-0.423,-0.497,-0.812,-0.645,-0.563,-0.6,-0.597,-1.151,-0.722,-0.864,-0.317,-0.883,-1.151,-0.54,-0.495,2
-1.007,-0.625,-0.659,-0.908,-0.7,-0.624,-0.652,-0.717,-1.007,-0.739,-0.906,-0.511,-0.935,-1.007,-0.629,-0.784,2
-1.31,-0.739,-0.791,-1.034,-0.973,-0.876,-0.88,-0.93,-1.31,-1.063,-1.129,-0.776,-1.099,-1.31,-0.685,-0.795,2
-1.087,-0.556,-0.635,-0.925,-0.636,-0.608,-0.662,-0.695,-1.087,-0.776,-0.934,-0.567,-0.977,-1.087,-0.614,-0.658,2
-1.033,-0.425,-0.531,-0.83,-0.663,-0.572,-0.644,-0.643,-1.033,-0.712,-0.868,-0.379,-0.863,-1.033,-0.45,-0.467,2
-1.181,-0.708,-0.759,-0.939,-0.848,-0.729,-0.758,-0.791,-1.181,-0.902,-1.023,-0.613,-1.039,-1.181,-0.65,-0.83,2
-1.225,-0.523,-0.593,-0.819,-0.698,-0.641,-0.635,-0.679,-1.225,-0.874,-0.901,-0.451,-0.911,-1.225,-0.491,-0.509,2
-1.011,-0.424,-0.506,-0.934,-0.614,-0.552,-0.633,-0.659,-1.011,-0.798,-0.999,-0.586,-0.926,-1.011,-0.651,-0.706,2
-1.065,-0.587,-0.645,-0.97,-0.777,-0.709,-0.761,-0.806,-1.065,-0.829,-1.011,-0.659,-0.995,-1.065,-0.677,-0.764,2
-1.141,-0.628,-0.669,-0.932,-0.853,-0.725,-0.751,-0.783,-1.141,-0.876,-0.951,-0.588,-0.969,-1.141,-0.665,-0.794,2
-1.241,-0.392,-0.485,-0.702,-0.721,-0.615,-0.664,-0.641,-1.241,-0.907,-0.976,-0.435,-0.921,-1.241,-0.501,-0.465,2
-1.006,-0.558,-0.599,-0.845,-0.609,-0.572,-0.61,-0.681,-1.006,-0.687,-0.822,-0.403,-0.869,-1.006,-0.517,-0.598,2
-1.212,-0.548,-0.628,-0.837,-0.791,-0.676,-0.704,-0.704,-1.212,-0.882,-1.005,-0.478,-0.997,-1.212,-0.565,-0.646,2
-1.05,-0.462,-0.522,-0.804,-0.637,-0.535,-0.607,-0.61,-1.05,-0.799,-0.989,-0.431,-0.894,-1.05,-0.611,-0.638,2
-1.066,-0.537,-0.589,-0.874,-0.851,-0.754,-0.815,-0.842,-1.066,-0.813,-1.03,-0.627,-1.044,-1.066,-0.503,-0.584,2
-1.147,-0.42,-0.551,-0.847,-0.6,-0.541,-0.593,-0.605,-1.147,-0.817,-0.96,-0.511,-0.997,-1.147,-0.527,-0.507,2
-0.843,-0.274,-0.309,-0.469,-0.271,-0.355,-0.425,-0.416,-0.843,-0.663,-0.807,-0.477,-0.772,-0.843,-0.548,-0.609,2
-1.038,-0.601,-0.653,-0.871,-0.719,-0.634,-0.67,-0.722,-1.038,-0.773,-0.911,-0.444,-0.871,-1.038,-0.57,-0.709,2
-0.981,-0.481,-0.516,-0.843,-0.675,-0.592,-0.656,-0.684,-0.981,-0.758,-0.975,-0.562,-0.984,-0.981,-0.576,-0.659,2
-1.19,-0.704,-0.753,-0.979,-0.825,-0.681,-0.708,-0.711,-1.19,-0.937,-1.026,-0.618,-1.112,-1.19,-0.734,-0.898,2
-1.159,-0.608,-0.67,-0.89,-0.806,-0.683,-0.727,-0.73,-1.159,-0.849,-0.965,-0.52,-1.035,-1.159,-0.658,-0.779,2
-1.171,-0.528,-0.603,-0.815,-0.643,-0.618,-0.65,-0.672,-1.171,-0.909,-1.062,-0.543,-0.955,-1.171,-0.608,-0.67,2
-1.05,-0.392,-0.459,-0.784,-0.585,-0.518,-0.579,-0.566,-1.05,-0.654,-0.801,-0.251,-0.825,-1.05,-0.411,-0.345,2
-1.063,-0.496,-0.532,-0.77,-0.68,-0.631,-0.683,-0.719,-1.063,-0.853,-0.993,-0.67,-0.944,-1.063,-0.645,-0.727,2
-1.173,-0.493,-0.569,-0.829,-0.696,-0.62,-0.68,-0.695,-1.173,-0.927,-1.058,-0.702,-1.069,-1.173,-0.618,-0.694,2
-0.834,-0.274,-0.378,-0.518,-0.298,-0.378,-0.369,-0.476,-0.834,-0.669,-0.891,-0.539,-0.869,-0.834,-0.383,-0.52,2
-1.263,-0.582,-0.686,-0.932,-0.713,-0.654,-0.66,-0.711,-1.263,-0.906,-0.962,-0.535,-0.986,-1.263,-0.653,-0.703,2
-1.121,-0.333,-0.404,-0.643,-0.508,-0.508,-0.552,-0.587,-1.121,-0.752,-0.915,-0.461,-0.902,-1.121,-0.566,-0.518,2
-1.357,-0.684,-0.772,-0.985,-0.871,-0.729,-0.744,-0.745,-1.357,-0.988,-1.042,-0.525,-1.018,-1.357,-0.677,-0.784,2
-1.055,-0.553,-0.617,-0.941,-0.783,-0.667,-0.754,-0.763,-1.055,-0.859,-1.007,-0.746,-1.026,-1.055,-0.703,-0.833,2
-1.148,-0.448,-0.559,-0.824,-0.701,-0.586,-0.598,-0.62,-1.148,-0.836,-0.915,-0.494,-0.947,-1.148,-0.503,-0.565,2
-1.208,-0.398,-0.496,-0.653,-0.747,-0.671,-0.701,-0.725,-1.208,-0.861,-0.909,-0.424,-0.866,-1.208,-0.426,-0.402,2
-1.114,-0.664,-0.704,-0.954,-0.833,-0.687,-0.769,-0.752,-1.114,-0.834,-1.008,-0.565,-1.019,-1.114,-0.678,-0.849,2
-1.186,-0.312,-0.457,-0.758,-0.5,-0.478,-0.572,-0.518,-1.186,-0.767,-0.886,-0.436,-0.918,-1.186,-0.549,-0.507,2
-1.164,-0.594,-0.657,-0.887,-0.738,-0.64,-0.695,-0.715,-1.164,-0.902,-1.037,-0.552,-0.966,-1.164,-0.672,-0.756,2
-1.174,-0.427,-0.536,-0.641,-0.524,-0.538,-0.516,-0.593,-1.174,-0.957,-0.989,-0.659,-0.958,-1.174,-0.555,-0.661,2
-1.174,-0.332,-0.465,-0.76,-0.513,-0.52,-0.58,-0.555,-1.174,-0.741,-0.871,-0.429,-0.929,-1.174,-0.535,-0.476,2
-1.241,-0.525,-0.613,-0.85,-0.721,-0.645,-0.671,-0.702,-1.241,-0.88,-0.915,-0.462,-0.911,-1.241,-0.482,-0.506,2
-1.086,-0.431,-0.528,-0.854,-0.693,-0.594,-0.655,-0.658,-1.086,-0.79,-0.99,-0.508,-1.004,-1.086,-0.619,-0.709,2
-1.121,-0.551,-0.638,-1.004,-0.71,-0.616,-0.677,-0.693,-1.121,-0.882,-1.037,-0.665,-1.013,-1.121,-0.677,-0.767,2
-1.167,-0.464,-0.549,-0.732,-0.606,-0.583,-0.615,-0.657,-1.167,-0.904,-0.948,-0.611,-0.903,-1.167,-0.537,-0.667,2
-1.083,-0.462,-0.514,-0.695,-0.592,-0.54,-0.546,-0.595,-1.083,-0.82,-0.894,-0.445,-0.883,-1.083,-0.434,-0.562,2
-1.173,-0.167,-0.242,-0.422,-0.57,-0.535,-0.605,-0.606,-1.173,-0.799,-0.845,-0.43,-0.876,-1.173,-0.463,-0.34,2
-1.205,-0.614,-0.667,-0.877,-0.848,-0.717,-0.732,-0.75,-1.205,-0.939,-1.022,-0.65,-1.037,-1.205,-0.724,-0.833,2
-1.238,-0.523,-0.622,-0.846,-0.713,-0.648,-0.677,-0.729,-1.238,-0.855,-0.906,-0.411,-0.902,-1.238,-0.556,-0.598,2
-1.173,-0.494,-0.589,-0.782,-0.643,-0.597,-0.645,-0.668,-1.173,-0.828,-0.98,-0.484,-0.956,-1.173,-0.569,-0.591,2
-1.128,-0.437,-0.507,-0.802,-0.592,-0.523,-0.573,-0.566,-1.128,-0.883,-1.008,-0.675,-0.991,-1.128,-0.622,-0.689,2
-1.029,-0.436,-0.518,-0.827,-0.671,-0.595,-0.645,-0.675,-1.029,-0.803,-1.043,-0.547,-0.984,-1.029,-0.53,-0.6,2
-1.172,-0.588,-0.646,-0.891,-0.742,-0.63,-0.654,-0.686,-1.172,-0.881,-1.04,-0.633,-1.073,-1.172,-0.65,-0.771,2
-1.01,-0.298,-0.31,-0.497,-0.41,-0.42,-0.425,-0.457,-1.01,-0.826,-0.933,-0.619,-0.869,-1.01,-0.505,-0.536,2
-1.414,-0.78,-0.868,-1.05,-0.937,-0.851,-0.852,-0.906,-1.414,-1.079,-1.087,-0.663,-1.095,-1.414,-0.693,-0.813,2
-1.036,-0.274,-0.402,-0.709,-0.452,-0.455,-0.548,-0.517,-1.036,-0.754,-0.922,-0.498,-0.905,-1.036,-0.575,-0.587,2
-1.057,-0.368,-0.407,-0.542,-0.554,-0.561,-0.594,-0.623,-1.057,-0.848,-0.946,-0.625,-0.943,-1.057,-0.499,-0.586,2
-0.948,-0.414,-0.457,-0.796,-0.591,-0.513,-0.585,-0.584,-0.948,-0.718,-0.888,-0.493,-0.824,-0.948,-0.488,-0.549,2
-1.044,-0.358,-0.478,-0.774,-0.693,-0.562,-0.625,-0.622,-1.044,-0.812,-0.971,-0.555,-1.022,-1.044,-0.579,-0.621,2
-0.929,-0.607,-0.671,-0.879,-0.674,-0.651,-0.71,-0.767,-0.929,-0.746,-0.888,-0.588,-0.902,-0.929,-0.463,-0.61,2
-1.193,-0.465,-0.544,-0.733,-0.621,-0.576,-0.603,-0.639,-1.193,-0.914,-0.978,-0.588,-0.884,-1.193,-0.539,-0.639,2
-1.147,-0.349,-0.424,-0.661,-0.556,-0.545,-0.602,-0.615,-1.147,-0.756,-0.929,-0.457,-0.924,-1.147,-0.547,-0.496,2
-1.141,-0.489,-0.562,-0.736,-0.695,-0.649,-0.66,-0.699,-1.141,-0.909,-1.037,-0.656,-1.012,-1.141,-0.56,-0.651,2
-1.375,-0.748,-0.838,-1.021,-0.813,-0.751,-0.767,-0.794,-1.375,-1.004,-1.021,-0.587,-1.048,-1.375,-0.744,-0.88,2
-1.422,-0.852,-0.938,-1.107,-0.903,-0.812,-0.818,-0.862,-1.422,-1.086,-1.084,-0.649,-1.073,-1.422,-0.739,-0.883,2
-1.169,-0.622,-0.665,-0.867,-0.692,-0.626,-0.617,-0.664,-1.169,-0.911,-0.988,-0.592,-0.948,-1.169,-0.609,-0.752,2
-1.161,-0.303,-0.402,-0.617,-0.428,-0.429,-0.482,-0.468,-1.161,-0.852,-0.895,-0.444,-0.888,-1.161,-0.519,-0.613,2
-1.226,-0.443,-0.543,-0.809,-0.696,-0.601,-0.639,-0.654,-1.226,-0.881,-0.97,-0.509,-0.993,-1.226,-0.6,-0.627,2
-1.113,-0.564,-0.635,-0.956,-0.754,-0.668,-0.716,-0.728,-1.113,-0.817,-1.02,-0.546,-1.006,-1.113,-0.657,-0.717,2
-1.213,-0.431,-0.515,-0.693,-0.661,-0.623,-0.648,-0.678,-1.213,-0.863,-0.947,-0.554,-0.974,-1.213,-0.556,-0.62,2
-1.081,-0.664,-0.688,-0.861,-0.753,-0.681,-0.699,-0.748,-1.081,-0.874,-0.949,-0.635,-0.914,-1.081,-0.565,-0.72,2
-1.012,-0.346,-0.436,-0.685,-0.356,-0.389,-0.423,-0.465,-1.012,-0.827,-0.956,-0.549,-0.886,-1.012,-0.502,-0.618,2
-1.031,-0.421,-0.485,-0.712,-0.621,-0.57,-0.63,-0.653,-1.031,-0.79,-0.999,-0.564,-0.956,-1.031,-0.573,-0.602,2
-1.273,-0.347,-0.496,-0.753,-0.576,-0.511,-0.574,-0.535,-1.273,-0.916,-0.968,-0.433,-0.949,-1.273,-0.539,-0.541,2
-1.322,-0.766,-0.849,-1.071,-0.943,-0.89,-0.897,-0.972,-1.322,-1.045,-1.106,-0.752,-1.118,-1.322,-0.71,-0.834,2
-1.168,-0.364,-0.454,-0.675,-0.709,-0.62,-0.668,-0.664,-1.168,-0.834,-0.913,-0.433,-0.883,-1.168,-0.5,-0.443,2
-1.074,-0.497,-0.549,-0.843,-0.824,-0.71,-0.727,-0.761,-1.074,-0.821,-1.013,-0.574,-1.006,-1.074,-0.569,-0.616,2
-1.172,-0.557,-0.633,-0.912,-0.793,-0.679,-0.719,-0.748,-1.172,-0.906,-1.043,-0.616,-1.029,-1.172,-0.611,-0.723,2
-0.942,-0.345,-0.405,-0.711,-0.517,-0.443,-0.494,-0.504,-0.942,-0.668,-0.802,-0.478,-0.846,-0.942,-0.545,-0.54,2
-1.15,-0.71,-0.741,-0.934,-0.862,-0.758,-0.813,-0.849,-1.15,-0.879,-1.037,-0.608,-1.059,-1.15,-0.657,-0.819,2
-1.113,-0.436,-0.536,-0.793,-0.547,-0.544,-0.609,-0.601,-1.113,-0.888,-1.041,-0.58,-0.967,-1.113,-0.613,-0.682,2
-1.017,-0.255,-0.344,-0.626,-0.519,-0.479,-0.518,-0.546,-1.017,-0.784,-0.954,-0.565,-0.904,-1.017,-0.56,-0.546,2
-1.107,-0.591,-0.652,-0.868,-0.814,-0.681,-0.751,-0.755,-1.107,-0.816,-0.993,-0.524,-1.012,-1.107,-0.58,-0.743,2
-1.07,-0.554,-0.609,-0.821,-0.831,-0.748,-0.819,-0.856,-1.07,-0.829,-0.986,-0.632,-1.019,-1.07,-0.526,-0.649,2
-1.274,-0.345,-0.452,-0.598,-0.569,-0.513,-0.542,-0.566,-1.274,-0.917,-0.917,-0.515,-0.945,-1.274,-0.512,-0.503,2
-1.126,-0.544,-0.583,-0.839,-0.817,-0.688,-0.716,-0.734,-1.126,-0.815,-1.006,-0.511,-1.093,-1.126,-0.567,-0.648,2
-1.211,-0.458,-0.561,-0.839,-0.64,-0.589,-0.637,-0.656,-1.211,-0.873,-0.953,-0.543,-1.007,-1.211,-0.565,-0.555,2
