@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,6-7,10,12,16,20-21,23,26-27,30,32-33,39,41'

@attribute A1 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.181,-0.552,-0.839,-0.885,-0.899,-0.846,-1.022,-1.181,-1.058,-0.733,-0.953,-1.05,-0.811,-0.659,-0.674,2
-1.156,-0.391,-0.715,-0.92,-0.83,-0.735,-0.939,-1.156,-1.12,-0.665,-0.926,-1.142,-0.701,-0.555,-0.542,2
-1.147,-0.311,-0.697,-0.847,-0.756,-0.593,-0.73,-1.147,-0.96,-0.511,-0.829,-0.997,-0.658,-0.446,-0.474,2
-1.337,-0.462,-0.918,-0.835,-0.938,-0.709,-0.862,-1.337,-1.1,-0.736,-1.08,-1.077,-0.927,-0.689,-0.669,2
-1.199,-0.611,-0.898,-0.936,-0.904,-0.764,-0.946,-1.199,-1.058,-0.702,-0.952,-1.084,-0.86,-0.647,-0.69,2
-1.239,-0.375,-0.789,-0.734,-0.818,-0.598,-0.714,-1.239,-0.969,-0.505,-0.903,-0.91,-0.812,-0.6,-0.552,2
-1.165,-0.246,-0.637,-0.625,-0.762,-0.625,-0.735,-1.165,-0.944,-0.555,-0.83,-0.961,-0.623,-0.416,-0.468,2
-0.999,-0.102,-0.534,-0.497,-0.631,-0.518,-0.575,-0.999,-0.914,-0.467,-0.704,-0.849,-0.578,-0.447,-0.369,2
-0.948,-0.319,-0.582,-0.796,-0.626,-0.585,-0.721,-0.948,-0.888,-0.493,-0.711,-0.824,-0.595,-0.41,-0.504,2
-1.265,-0.626,-0.94,-1.001,-0.964,-0.848,-1.044,-1.265,-1.057,-0.668,-0.997,-1.077,-0.841,-0.699,-0.67,2
-1.281,-0.58,-0.948,-0.981,-0.874,-0.669,-0.802,-1.281,-0.978,-0.545,-0.923,-1.026,-0.88,-0.675,-0.682,2
-1.156,-0.266,-0.701,-0.908,-0.71,-0.639,-0.752,-1.156,-0.891,-0.44,-0.822,-0.951,-0.635,-0.432,-0.449,2
-1.175,-0.421,-0.746,-0.823,-0.822,-0.704,-0.864,-1.175,-1.03,-0.477,-0.832,-1.042,-0.657,-0.451,-0.52,2
-1.224,-0.406,-0.815,-0.698,-0.879,-0.746,-0.906,-1.224,-1.026,-0.592,-0.94,-1.035,-0.767,-0.49,-0.564,2
-1.042,-0.46,-0.681,-0.817,-0.702,-0.591,-0.735,-1.042,-0.768,-0.307,-0.706,-0.856,-0.598,-0.337,-0.493,2
-1.195,-0.587,-0.873,-0.926,-0.922,-0.881,-1.058,-1.195,-1.047,-0.753,-0.969,-1.025,-0.821,-0.664,-0.658,2
-0.946,-0.293,-0.536,-0.631,-0.614,-0.6,-0.745,-0.946,-0.954,-0.529,-0.729,-0.931,-0.547,-0.385,-0.488,2
-1,-0.471,-0.683,-0.894,-0.697,-0.633,-0.804,-1,-0.782,-0.473,-0.739,-0.84,-0.607,-0.602,-0.593,2
-0.991,-0.27,-0.607,-0.598,-0.679,-0.581,-0.667,-0.991,-0.914,-0.539,-0.751,-0.893,-0.578,-0.462,-0.521,2
-0.956,-0.39,-0.603,-0.868,-0.667,-0.691,-0.895,-0.956,-1,-0.597,-0.739,-1.043,-0.571,-0.562,-0.581,2
-1.282,-0.432,-0.85,-0.86,-0.928,-0.641,-0.78,-1.282,-0.998,-0.512,-0.914,-1.004,-0.791,-0.564,-0.572,2
-1.158,-0.168,-0.604,-0.626,-0.659,-0.418,-0.397,-1.158,-0.85,-0.426,-0.819,-0.798,-0.745,-0.399,-0.52,2
-1.094,-0.618,-0.817,-0.904,-0.8,-0.735,-0.927,-1.094,-0.927,-0.45,-0.79,-0.959,-0.693,-0.614,-0.591,2
-1.28,-0.483,-0.89,-0.915,-0.89,-0.648,-0.801,-1.28,-1.002,-0.59,-0.955,-0.976,-0.858,-0.709,-0.66,2
-1.18,-0.376,-0.744,-0.703,-0.829,-0.67,-0.796,-1.18,-1.032,-0.624,-0.903,-1.023,-0.703,-0.489,-0.524,2
-1.111,-0.436,-0.698,-0.91,-0.796,-0.763,-0.942,-1.111,-1.074,-0.604,-0.871,-1.12,-0.653,-0.539,-0.528,2
-1.152,-0.281,-0.638,-0.695,-0.757,-0.628,-0.729,-1.152,-0.939,-0.493,-0.796,-0.929,-0.605,-0.402,-0.443,2
-1.038,-0.553,-0.748,-0.871,-0.769,-0.67,-0.87,-1.038,-0.911,-0.444,-0.739,-0.871,-0.677,-0.598,-0.578,2
-1.189,-0.439,-0.788,-0.85,-0.822,-0.626,-0.789,-1.189,-0.861,-0.355,-0.802,-0.865,-0.719,-0.51,-0.501,2
-1.293,-0.337,-0.804,-0.825,-0.845,-0.671,-0.79,-1.293,-1.029,-0.653,-0.991,-1.023,-0.857,-0.642,-0.61,2
-1.021,-0.467,-0.673,-0.895,-0.733,-0.717,-0.925,-1.021,-0.931,-0.478,-0.752,-0.938,-0.618,-0.513,-0.497,2
-1.267,-0.675,-0.972,-1.03,-0.9,-0.723,-0.882,-1.267,-0.968,-0.507,-0.923,-0.989,-0.899,-0.768,-0.719,2
-1.038,-0.218,-0.582,-0.678,-0.661,-0.385,-0.471,-1.038,-0.957,-0.538,-0.77,-0.89,-0.671,-0.522,-0.515,2
-1.126,-0.339,-0.618,-0.66,-0.779,-0.588,-0.689,-1.126,-0.988,-0.629,-0.88,-0.907,-0.694,-0.482,-0.537,2
-1.075,-0.333,-0.647,-0.602,-0.767,-0.625,-0.737,-1.075,-0.951,-0.651,-0.861,-0.961,-0.699,-0.487,-0.578,2
-1.193,-0.452,-0.809,-0.958,-0.803,-0.718,-0.904,-1.193,-1.107,-0.713,-0.966,-1.109,-0.82,-0.718,-0.678,2
-1.106,-0.236,-0.668,-0.847,-0.733,-0.601,-0.77,-1.106,-0.915,-0.499,-0.835,-0.963,-0.633,-0.406,-0.397,2
-1.32,-0.727,-1.033,-1.078,-1.01,-0.854,-1.068,-1.32,-1.1,-0.774,-1.076,-1.148,-0.968,-0.852,-0.817,2
-1.233,-0.182,-0.715,-0.776,-0.758,-0.583,-0.673,-1.233,-0.951,-0.675,-0.962,-0.94,-0.842,-0.717,-0.634,3
-1.121,-0.06,-0.53,-0.643,-0.481,-0.42,-0.293,-1.121,-0.773,-0.37,-0.708,-0.752,-0.691,-0.596,-0.516,3
-1.252,-0.271,-0.756,-0.784,-0.798,-0.559,-0.702,-1.252,-0.953,-0.709,-1.013,-0.99,-0.851,-0.708,-0.627,3
-1.301,-0.317,-0.795,-0.84,-0.834,-0.692,-0.791,-1.301,-0.986,-0.734,-1.04,-0.996,-0.903,-0.755,-0.712,3
-1.134,-0.106,-0.607,-0.682,-0.588,-0.592,-0.536,-1.134,-0.786,-0.514,-0.823,-0.854,-0.754,-0.544,-0.596,3
-1.145,-0.155,-0.619,-0.754,-0.628,-0.517,-0.537,-1.145,-0.878,-0.556,-0.86,-0.841,-0.763,-0.591,-0.519,3
-1.116,-0.104,-0.629,-0.652,-0.651,-0.505,-0.594,-1.116,-0.797,-0.534,-0.816,-0.83,-0.744,-0.562,-0.546,3
-1.212,-0.142,-0.65,-0.707,-0.656,-0.574,-0.587,-1.212,-0.898,-0.613,-0.926,-0.897,-0.834,-0.673,-0.649,3
-1.162,-0.166,-0.604,-0.726,-0.596,-0.549,-0.504,-1.162,-0.821,-0.536,-0.89,-0.863,-0.773,-0.596,-0.587,3
-1.255,-0.248,-0.753,-0.82,-0.792,-0.544,-0.646,-1.255,-0.973,-0.714,-1.006,-0.991,-0.882,-0.708,-0.7,3
-1.202,-0.2,-0.701,-0.698,-0.741,-0.54,-0.64,-1.202,-0.882,-0.668,-0.944,-0.88,-0.839,-0.68,-0.61,3
-1.266,-0.258,-0.758,-0.809,-0.786,-0.569,-0.671,-1.266,-0.982,-0.706,-1.011,-1.01,-0.887,-0.733,-0.722,3
-1.217,-0.383,-0.8,-0.763,-0.862,-0.713,-0.843,-1.217,-0.922,-0.679,-0.98,-0.941,-0.828,-0.624,-0.673,3
-1.122,-0.059,-0.515,-0.579,-0.641,-0.472,-0.508,-1.122,-0.864,-0.5,-0.807,-0.809,-0.64,-0.374,-0.405,3
-0.994,-0.009,-0.44,-0.749,-0.397,-0.452,-0.339,-0.994,-0.603,-0.251,-0.601,-0.58,-0.635,-0.549,-0.49,3
-1.182,-0.221,-0.626,-0.776,-0.695,-0.648,-0.737,-1.182,-0.923,-0.735,-0.97,-0.915,-0.782,-0.691,-0.653,3
-1.173,-0.108,-0.618,-0.834,-0.667,-0.601,-0.724,-1.173,-0.856,-0.651,-0.94,-0.897,-0.746,-0.641,-0.583,3
-1.372,-0.441,-0.971,-0.928,-1.006,-0.735,-0.91,-1.372,-1.108,-0.936,-1.175,-1.091,-1.037,-0.866,-0.838,3
-1.332,-0.302,-0.849,-0.861,-0.854,-0.6,-0.738,-1.332,-0.976,-0.793,-1.09,-1.022,-0.978,-0.822,-0.792,3
-1.204,-0.177,-0.63,-0.816,-0.699,-0.63,-0.717,-1.204,-0.927,-0.732,-0.986,-0.932,-0.789,-0.674,-0.633,3
-1.224,-0.14,-0.637,-0.659,-0.704,-0.609,-0.639,-1.224,-0.953,-0.679,-0.953,-0.967,-0.775,-0.623,-0.592,3
-1.162,-0.197,-0.667,-0.757,-0.62,-0.575,-0.595,-1.162,-0.884,-0.606,-0.917,-0.905,-0.808,-0.661,-0.617,3
-1.168,-0.186,-0.641,-0.779,-0.606,-0.54,-0.516,-1.168,-0.888,-0.566,-0.89,-0.887,-0.788,-0.687,-0.63,3
-1.213,-0.305,-0.768,-0.759,-0.753,-0.552,-0.624,-1.213,-0.875,-0.592,-0.929,-0.873,-0.891,-0.643,-0.672,3
-1.206,-0.072,-0.542,-0.818,-0.529,-0.494,-0.363,-1.206,-0.892,-0.55,-0.885,-0.896,-0.758,-0.648,-0.58,3
-1.145,-0.171,-0.614,-0.806,-0.57,-0.526,-0.474,-1.145,-0.826,-0.483,-0.807,-0.832,-0.761,-0.662,-0.627,3
-1.223,-0.061,-0.616,-0.682,-0.718,-0.548,-0.572,-1.223,-0.946,-0.662,-0.936,-0.94,-0.749,-0.595,-0.543,3
-1.162,-0.219,-0.645,-0.739,-0.596,-0.583,-0.547,-1.162,-0.851,-0.57,-0.902,-0.883,-0.802,-0.654,-0.631,3
-1.236,-0.116,-0.671,-0.845,-0.677,-0.536,-0.586,-1.236,-0.932,-0.598,-0.94,-0.95,-0.815,-0.784,-0.628,3
-1.143,-0.046,-0.485,-0.72,-0.491,-0.455,-0.376,-1.143,-0.738,-0.427,-0.811,-0.756,-0.701,-0.579,-0.543,3
-1.188,-0.177,-0.621,-0.934,-0.572,-0.571,-0.505,-1.188,-0.938,-0.677,-0.937,-0.964,-0.857,-0.796,-0.672,3
-1.187,-0.164,-0.649,-0.724,-0.734,-0.571,-0.687,-1.187,-0.883,-0.607,-0.912,-0.888,-0.736,-0.598,-0.549,3
-1.234,-0.221,-0.721,-0.794,-0.699,-0.547,-0.589,-1.234,-0.872,-0.619,-0.944,-0.876,-0.856,-0.68,-0.666,3
-1.267,-0.224,-0.711,-0.641,-0.814,-0.616,-0.724,-1.267,-0.974,-0.707,-1.01,-0.962,-0.826,-0.621,-0.635,3
-1.232,-0.256,-0.685,-0.874,-0.683,-0.592,-0.653,-1.232,-0.874,-0.677,-0.976,-0.909,-0.85,-0.834,-0.702,3
-1.247,-0.229,-0.722,-0.731,-0.715,-0.606,-0.668,-1.247,-0.944,-0.691,-0.998,-0.95,-0.893,-0.743,-0.706,3
-1.3,-0.296,-0.844,-0.779,-0.866,-0.643,-0.771,-1.3,-1.049,-0.78,-1.053,-1.015,-0.935,-0.8,-0.708,3
-1.293,-0.426,-0.862,-0.865,-0.842,-0.703,-0.805,-1.293,-0.923,-0.748,-1.063,-1.014,-0.957,-0.819,-0.802,3
-1.119,-0.069,-0.629,-0.678,-0.649,-0.496,-0.575,-1.119,-0.826,-0.558,-0.812,-0.858,-0.73,-0.552,-0.533,3
-1.18,-0.128,-0.656,-0.773,-0.685,-0.566,-0.679,-1.18,-0.846,-0.62,-0.921,-0.847,-0.804,-0.655,-0.571,3
-1.094,-0.141,-0.586,-0.691,-0.539,-0.466,-0.361,-1.094,-0.832,-0.553,-0.82,-0.799,-0.784,-0.651,-0.613,3
-1.15,0.051,-0.488,-0.656,-0.462,-0.459,-0.317,-1.15,-0.777,-0.491,-0.838,-0.816,-0.744,-0.657,-0.574,3
-1.146,-0.094,-0.555,-0.677,-0.615,-0.511,-0.53,-1.146,-0.826,-0.562,-0.882,-0.829,-0.688,-0.586,-0.506,3
-1.36,-0.39,-0.886,-0.907,-0.861,-0.688,-0.796,-1.36,-1.03,-0.767,-1.097,-1.062,-0.991,-0.892,-0.841,3
-1.077,-0.168,-0.625,-0.716,-0.597,-0.493,-0.518,-1.077,-0.776,-0.467,-0.744,-0.77,-0.771,-0.635,-0.651,3
-1.338,-0.218,-0.834,-0.792,-0.877,-0.664,-0.806,-1.338,-1.015,-0.783,-1.092,-1.047,-0.908,-0.631,-0.609,3
-1.255,-0.27,-0.785,-0.862,-0.77,-0.563,-0.683,-1.255,-0.88,-0.66,-0.996,-0.894,-0.857,-0.735,-0.673,3
-1.198,-0.152,-0.591,-0.707,-0.593,-0.489,-0.503,-1.198,-0.856,-0.61,-0.921,-0.868,-0.791,-0.712,-0.613,3
-1.196,-0.058,-0.482,-0.647,-0.503,-0.522,-0.36,-1.196,-0.827,-0.526,-0.845,-0.832,-0.76,-0.696,-0.61,3
-1.343,-0.355,-0.904,-0.879,-0.964,-0.682,-0.849,-1.343,-1.077,-0.895,-1.14,-1.056,-1.004,-0.823,-0.785,3
-1.303,-0.774,-1.037,-1.115,-0.844,-0.849,-1.008,-1.303,-1.144,-0.532,-0.871,-1.126,-0.954,-0.874,-0.827,4
-1.295,-0.784,-1.028,-1.101,-0.942,-0.86,-1.029,-1.295,-1.114,-0.769,-0.979,-1.11,-0.969,-0.871,-0.853,4
-1.071,-0.7,-0.84,-0.984,-0.719,-0.807,-0.963,-1.071,-1.071,-0.58,-0.751,-1.092,-0.78,-0.787,-0.821,4
-1.181,-0.755,-0.921,-1.067,-0.772,-0.794,-0.952,-1.181,-1.109,-0.612,-0.837,-1.133,-0.873,-0.879,-0.863,4
-1.292,-0.957,-1.096,-1.174,-0.971,-0.95,-1.127,-1.292,-1.191,-0.765,-0.976,-1.146,-0.998,-1.019,-0.955,4
-1.264,-0.78,-1.018,-1.084,-0.856,-0.807,-0.967,-1.264,-1.068,-0.671,-0.911,-1.059,-0.969,-0.895,-0.878,4
-1.299,-0.924,-1.077,-1.205,-0.893,-0.912,-1.086,-1.299,-1.175,-0.661,-0.925,-1.144,-1,-0.971,-0.922,4
-1.144,-0.799,-0.922,-1.084,-0.823,-0.869,-1.026,-1.144,-1.06,-0.62,-0.831,-1.034,-0.867,-0.845,-0.828,4
-1.302,-0.828,-1.051,-1.129,-0.919,-0.859,-1.054,-1.302,-1.165,-0.654,-0.921,-1.136,-0.984,-0.929,-0.868,4
-1.096,-0.697,-0.845,-0.976,-0.697,-0.775,-0.903,-1.096,-1.087,-0.623,-0.775,-1.118,-0.807,-0.863,-0.866,4
-1.194,-0.703,-0.923,-1.053,-0.85,-0.829,-0.999,-1.194,-1.147,-0.725,-0.878,-1.103,-0.869,-0.819,-0.805,4
-1.237,-0.735,-0.958,-1.097,-0.782,-0.774,-0.911,-1.237,-1.054,-0.563,-0.866,-1.061,-0.886,-0.867,-0.805,4
-1.15,-0.714,-0.891,-1.021,-0.738,-0.765,-0.947,-1.15,-1.078,-0.535,-0.785,-1.111,-0.801,-0.817,-0.828,4
-1.163,-0.804,-0.938,-1.075,-0.81,-0.843,-1.02,-1.163,-0.995,-0.533,-0.815,-1.059,-0.77,-0.816,-0.746,4
-1.212,-0.706,-0.954,-1.115,-0.837,-0.883,-1.072,-1.212,-1.177,-0.657,-0.868,-1.157,-0.855,-0.867,-0.806,4
-1.238,-0.771,-1,-1.062,-0.861,-0.864,-1.024,-1.238,-1.112,-0.657,-0.885,-1.133,-0.909,-0.86,-0.834,4
-1.361,-0.907,-1.107,-1.208,-0.966,-0.929,-1.093,-1.361,-1.202,-0.671,-0.979,-1.171,-1.008,-0.901,-0.876,4
-1.157,-0.728,-0.897,-1.013,-0.787,-0.768,-0.944,-1.157,-1.03,-0.655,-0.849,-1.072,-0.852,-0.784,-0.818,4
-1.295,-0.896,-1.069,-1.14,-0.989,-0.987,-1.174,-1.295,-1.229,-0.782,-0.995,-1.204,-0.964,-0.945,-0.908,4
-1.283,-0.787,-1.024,-1.093,-0.889,-0.837,-1.009,-1.283,-1.102,-0.634,-0.927,-1.146,-0.933,-0.878,-0.828,4
-1.236,-0.817,-0.981,-1.114,-0.807,-0.82,-0.965,-1.236,-1.092,-0.644,-0.893,-1.106,-0.939,-0.92,-0.895,4
-1.254,-0.848,-1.01,-1.178,-0.869,-0.933,-1.089,-1.254,-1.159,-0.732,-0.93,-1.123,-0.97,-0.938,-0.903,4
-1.058,-0.59,-0.771,-0.97,-0.718,-0.698,-0.851,-1.058,-1.091,-0.682,-0.752,-1.075,-0.748,-0.864,-0.812,4
-1.331,-0.745,-1.047,-1.126,-0.878,-0.712,-0.867,-1.331,-1.059,-0.587,-0.96,-1.099,-0.98,-0.94,-0.875,4
-1.14,-0.681,-0.888,-1.063,-0.781,-0.842,-1.037,-1.14,-1.138,-0.664,-0.841,-1.162,-0.802,-0.834,-0.816,4
-1.317,-0.93,-1.119,-1.194,-0.984,-0.943,-1.138,-1.317,-1.197,-0.772,-0.995,-1.175,-1.031,-1.045,-0.981,4
-1.235,-0.722,-0.964,-1.053,-0.782,-0.787,-0.931,-1.235,-1.109,-0.564,-0.838,-1.098,-0.899,-0.877,-0.793,4
-1.095,-0.711,-0.861,-1.03,-0.745,-0.778,-0.949,-1.095,-1.089,-0.592,-0.759,-1.063,-0.789,-0.798,-0.753,4
-1.212,-0.79,-0.974,-1.108,-0.883,-0.907,-1.076,-1.212,-1.219,-0.72,-0.89,-1.173,-0.882,-0.841,-0.791,4
-1.303,-0.781,-1.038,-1.139,-0.874,-0.85,-1.011,-1.303,-1.137,-0.588,-0.899,-1.168,-0.927,-0.865,-0.827,4
-1.068,-0.735,-0.853,-1.036,-0.79,-0.879,-1.093,-1.068,-1.115,-0.688,-0.775,-1.129,-0.714,-0.852,-0.799,4
-1.233,-0.771,-0.982,-1.198,-0.873,-0.868,-1.058,-1.233,-1.107,-0.691,-0.939,-1.093,-0.907,-0.894,-0.843,4
-1.335,-0.847,-1.087,-1.14,-0.896,-0.832,-0.982,-1.335,-1.139,-0.647,-0.976,-1.132,-1.043,-1.053,-0.971,4
-1.136,-0.737,-0.896,-1.081,-0.742,-0.863,-1.061,-1.136,-1.041,-0.629,-0.823,-1.056,-0.846,-0.759,-0.783,4
-1.31,-0.812,-1.055,-1.127,-0.905,-0.827,-0.986,-1.31,-1.117,-0.689,-0.969,-1.092,-1.007,-0.905,-0.896,4
-1.214,-0.79,-0.942,-1.121,-0.851,-0.883,-1.036,-1.214,-1.136,-0.677,-0.879,-1.085,-0.905,-0.87,-0.88,4
-1.217,-0.78,-0.986,-1.093,-0.829,-0.871,-1.029,-1.217,-1.092,-0.638,-0.874,-1.106,-0.901,-0.889,-0.848,4
-1.199,-0.843,-0.991,-1.094,-0.825,-0.841,-1.024,-1.199,-1.121,-0.618,-0.853,-1.111,-0.903,-0.929,-0.865,4
-1.095,-0.805,-0.88,-1.047,-0.767,-0.865,-1.045,-1.095,-1.079,-0.641,-0.791,-1.12,-0.814,-0.87,-0.855,4
-1.239,-0.884,-1.023,-1.137,-0.865,-0.861,-1.053,-1.239,-1.063,-0.681,-0.923,-1.081,-0.96,-0.915,-0.91,4
-1.288,-0.776,-1.01,-1.079,-0.913,-0.83,-0.998,-1.288,-1.115,-0.738,-0.989,-1.126,-0.975,-0.945,-0.925,4
-1.218,-0.75,-0.961,-1.105,-0.838,-0.866,-1.038,-1.218,-1.1,-0.699,-0.898,-1.098,-0.911,-0.832,-0.839,4
-1.153,-0.613,-0.873,-1.026,-0.815,-0.72,-0.887,-1.153,-1.033,-0.721,-0.911,-1.058,-0.859,-0.877,-0.832,4
-1.217,-0.77,-0.967,-1.102,-0.829,-0.813,-1.006,-1.217,-1.094,-0.707,-0.91,-1.162,-0.88,-0.905,-0.857,4
-1.234,-0.823,-1.009,-1.138,-0.795,-0.83,-0.991,-1.234,-1.081,-0.64,-0.89,-1.096,-0.941,-0.923,-0.889,4
-1.136,-0.695,-0.887,-1,-0.78,-0.809,-0.983,-1.136,-1.116,-0.582,-0.791,-1.112,-0.786,-0.727,-0.745,4
-1.219,-0.827,-0.993,-1.095,-0.824,-0.83,-1.013,-1.219,-1.139,-0.611,-0.866,-1.144,-0.909,-0.935,-0.898,4
-1.329,-0.849,-1.101,-1.183,-0.929,-0.844,-1.033,-1.329,-1.137,-0.694,-0.987,-1.145,-1.037,-0.996,-0.923,4
-1.219,-0.724,-0.946,-1.078,-0.805,-0.776,-0.945,-1.219,-1.048,-0.538,-0.836,-1.056,-0.854,-0.845,-0.778,4
-1.151,-0.718,-0.929,-1.056,-0.774,-0.861,-1.033,-1.151,-1.181,-0.664,-0.835,-1.186,-0.869,-0.922,-0.89,4
-1.22,-0.466,-0.936,-0.85,-0.914,-0.613,-0.788,-1.22,-0.981,-0.674,-1.009,-1.012,-0.964,-0.77,-0.812,9
-0.962,-0.309,-0.609,-0.55,-0.605,-0.441,-0.514,-0.962,-0.701,-0.369,-0.691,-0.728,-0.647,-0.479,-0.58,9
-1.034,-0.506,-0.763,-0.753,-0.771,-0.693,-0.789,-1.034,-0.838,-0.504,-0.794,-0.854,-0.801,-0.652,-0.751,9
-1.142,-0.4,-0.853,-0.765,-0.833,-0.636,-0.804,-1.142,-0.965,-0.724,-0.923,-0.979,-0.889,-0.749,-0.771,9
-1.125,-0.257,-0.728,-0.649,-0.712,-0.458,-0.54,-1.125,-0.804,-0.375,-0.806,-0.77,-0.776,-0.623,-0.598,9
-1.107,-0.279,-0.702,-0.557,-0.659,-0.599,-0.577,-1.107,-0.804,-0.303,-0.726,-0.817,-0.781,-0.515,-0.583,9
-1.146,-0.312,-0.752,-0.678,-0.742,-0.525,-0.566,-1.146,-0.884,-0.422,-0.818,-0.86,-0.849,-0.657,-0.684,9
-1.192,-0.146,-0.688,-0.582,-0.743,-0.434,-0.465,-1.192,-0.915,-0.47,-0.875,-0.867,-0.838,-0.638,-0.655,9
-1.063,-0.213,-0.647,-0.61,-0.702,-0.501,-0.52,-1.063,-0.831,-0.404,-0.75,-0.75,-0.752,-0.561,-0.577,9
-0.926,-0.335,-0.662,-0.714,-0.628,-0.431,-0.558,-0.926,-0.72,-0.299,-0.638,-0.741,-0.692,-0.494,-0.554,9
-1.079,-0.247,-0.654,-0.478,-0.717,-0.47,-0.51,-1.079,-0.806,-0.372,-0.746,-0.758,-0.74,-0.566,-0.598,9
-1.196,-0.419,-0.839,-0.706,-0.863,-0.631,-0.68,-1.196,-0.942,-0.465,-0.86,-0.844,-0.871,-0.671,-0.695,9
-0.964,-0.305,-0.664,-0.532,-0.71,-0.438,-0.537,-0.964,-0.739,-0.359,-0.677,-0.617,-0.724,-0.549,-0.58,9
-1.101,-0.115,-0.644,-0.549,-0.665,-0.391,-0.363,-1.101,-0.815,-0.222,-0.704,-0.742,-0.729,-0.605,-0.528,9
-0.98,-0.152,-0.598,-0.505,-0.611,-0.371,-0.479,-0.98,-0.711,-0.338,-0.713,-0.699,-0.64,-0.413,-0.397,9
-0.898,-0.403,-0.677,-0.664,-0.656,-0.62,-0.684,-0.898,-0.862,-0.438,-0.706,-0.753,-0.685,-0.527,-0.589,9
-1.115,-0.536,-0.835,-0.827,-0.857,-0.649,-0.837,-1.115,-0.914,-0.522,-0.835,-0.866,-0.832,-0.694,-0.723,9
-1.253,-0.465,-0.881,-0.769,-0.889,-0.644,-0.735,-1.253,-0.956,-0.543,-0.94,-0.888,-0.941,-0.695,-0.714,9
-0.274,-0.032,-0.203,-0.443,-0.169,-0.089,-0.287,-0.274,-0.613,-0.103,-0.187,-0.531,-0.252,-0.265,-0.479,9
-0.481,-0.111,-0.381,-0.565,-0.38,-0.395,-0.48,-0.481,-0.698,-0.204,-0.377,-0.669,-0.353,-0.29,-0.433,9
-1.073,-0.276,-0.725,-0.653,-0.707,-0.585,-0.62,-1.073,-0.899,-0.441,-0.761,-0.811,-0.78,-0.636,-0.647,9
-1.119,-0.334,-0.779,-0.71,-0.728,-0.496,-0.51,-1.119,-0.899,-0.363,-0.778,-0.874,-0.821,-0.719,-0.667,9
-1.091,-0.346,-0.728,-0.636,-0.74,-0.593,-0.612,-1.091,-0.909,-0.39,-0.752,-0.78,-0.788,-0.698,-0.695,9
-0.729,-0.041,-0.399,-0.406,-0.442,-0.411,-0.412,-0.729,-0.771,-0.214,-0.461,-0.709,-0.449,-0.38,-0.404,9
-1.003,-0.097,-0.555,-0.582,-0.594,-0.455,-0.453,-1.003,-0.784,-0.247,-0.648,-0.695,-0.658,-0.52,-0.486,9
