@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,4,6,10-11,13,17,22,26-27,30,32,41'

@attribute A2 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.844,-0.744,-0.587,-0.926,-1.195,-0.915,-1.044,-0.982,-0.753,-0.969,-1.025,-0.821,2
-0.516,-0.392,-0.293,-0.631,-0.946,-0.533,-0.801,-0.726,-0.529,-0.729,-0.931,-0.547,2
-0.65,-0.539,-0.471,-0.894,-1,-0.722,-0.8,-0.737,-0.473,-0.739,-0.84,-0.607,2
-0.553,-0.414,-0.27,-0.598,-0.991,-0.517,-0.853,-0.746,-0.539,-0.751,-0.893,-0.578,2
-0.603,-0.494,-0.39,-0.868,-0.956,-0.701,-0.843,-0.729,-0.597,-0.739,-1.043,-0.571,2
-0.889,-0.705,-0.432,-0.86,-1.282,-0.735,-0.985,-0.928,-0.512,-0.914,-1.004,-0.791,2
-0.593,-0.425,-0.168,-0.626,-1.158,-0.302,-0.775,-0.857,-0.426,-0.819,-0.798,-0.745,2
-0.808,-0.693,-0.618,-0.904,-1.094,-0.727,-0.954,-0.772,-0.45,-0.79,-0.959,-0.693,2
-0.883,-0.744,-0.483,-0.915,-1.28,-0.714,-0.998,-0.965,-0.59,-0.955,-0.976,-0.858,2
-0.724,-0.571,-0.376,-0.703,-1.18,-0.683,-0.969,-0.893,-0.624,-0.903,-1.023,-0.703,2
-0.667,-0.553,-0.436,-0.91,-1.111,-0.852,-0.934,-0.845,-0.604,-0.871,-1.12,-0.653,2
-0.631,-0.456,-0.281,-0.695,-1.152,-0.633,-0.883,-0.795,-0.493,-0.796,-0.929,-0.605,2
-0.752,-0.63,-0.553,-0.871,-1.038,-0.719,-0.886,-0.773,-0.444,-0.739,-0.871,-0.677,2
-0.784,-0.63,-0.439,-0.85,-1.189,-0.659,-0.925,-0.805,-0.355,-0.802,-0.865,-0.719,2
-0.808,-0.621,-0.337,-0.825,-1.293,-0.783,-0.915,-0.995,-0.653,-0.991,-1.023,-0.857,2
-0.655,-0.552,-0.467,-0.895,-1.021,-0.746,-0.871,-0.752,-0.478,-0.752,-0.938,-0.618,2
-0.924,-0.82,-0.675,-1.03,-1.267,-0.731,-1.02,-0.925,-0.507,-0.923,-0.989,-0.899,2
-0.602,-0.4,-0.218,-0.678,-1.038,-0.338,-0.792,-0.831,-0.538,-0.77,-0.89,-0.671,2
-0.633,-0.462,-0.339,-0.66,-1.126,-0.589,-0.895,-0.901,-0.629,-0.88,-0.907,-0.694,2
-0.666,-0.527,-0.333,-0.602,-1.075,-0.592,-0.898,-0.874,-0.651,-0.861,-0.961,-0.699,2
-0.779,-0.663,-0.452,-0.958,-1.193,-0.788,-0.954,-0.957,-0.713,-0.966,-1.109,-0.82,2
-0.614,-0.453,-0.236,-0.847,-1.106,-0.67,-0.857,-0.816,-0.499,-0.835,-0.963,-0.633,2
-1.033,-0.925,-0.727,-1.078,-1.32,-0.925,-1.117,-1.052,-0.774,-1.076,-1.148,-0.968,2
-0.661,-0.47,-0.182,-0.776,-1.233,-0.611,-0.876,-0.974,-0.675,-0.962,-0.94,-0.842,3
-0.423,-0.25,-0.06,-0.643,-1.121,-0.168,-0.647,-0.725,-0.37,-0.708,-0.752,-0.691,3
-0.71,-0.54,-0.271,-0.784,-1.252,-0.543,-0.938,-1.004,-0.709,-1.013,-0.99,-0.851,3
-0.741,-0.582,-0.317,-0.84,-1.301,-0.696,-0.976,-1.049,-0.734,-1.04,-0.996,-0.903,3
-0.536,-0.359,-0.106,-0.682,-1.134,-0.483,-0.752,-0.789,-0.514,-0.823,-0.854,-0.754,3
-0.533,-0.393,-0.155,-0.754,-1.145,-0.438,-0.801,-0.876,-0.556,-0.86,-0.841,-0.763,3
-0.568,-0.401,-0.104,-0.652,-1.116,-0.509,-0.808,-0.798,-0.534,-0.816,-0.83,-0.744,3
-0.591,-0.416,-0.142,-0.707,-1.212,-0.476,-0.813,-0.933,-0.613,-0.926,-0.897,-0.834,3
-0.57,-0.399,-0.166,-0.726,-1.162,-0.412,-0.787,-0.861,-0.536,-0.89,-0.863,-0.773,3
-0.753,-0.533,-0.248,-0.82,-1.255,-0.497,-0.918,-0.998,-0.714,-1.006,-0.991,-0.882,3
-0.633,-0.466,-0.2,-0.698,-1.202,-0.49,-0.906,-0.955,-0.668,-0.944,-0.88,-0.839,3
-0.74,-0.529,-0.258,-0.809,-1.266,-0.527,-0.914,-1.002,-0.706,-1.011,-1.01,-0.887,3
-0.775,-0.612,-0.383,-0.763,-1.217,-0.672,-1.013,-0.963,-0.679,-0.98,-0.941,-0.828,3
-0.505,-0.281,-0.059,-0.579,-1.122,-0.401,-0.758,-0.829,-0.5,-0.807,-0.809,-0.64,3
-0.399,-0.19,-0.009,-0.749,-0.994,-0.231,-0.523,-0.627,-0.251,-0.601,-0.58,-0.635,3
-0.563,-0.419,-0.221,-0.776,-1.182,-0.572,-0.884,-0.968,-0.735,-0.97,-0.915,-0.782,3
-0.53,-0.365,-0.108,-0.834,-1.173,-0.628,-0.843,-0.939,-0.651,-0.94,-0.897,-0.746,3
-0.915,-0.742,-0.441,-0.928,-1.372,-0.793,-1.127,-1.181,-0.936,-1.175,-1.091,-1.037,3
-0.803,-0.627,-0.302,-0.861,-1.332,-0.603,-0.993,-1.072,-0.793,-1.09,-1.022,-0.978,3
-0.56,-0.409,-0.177,-0.816,-1.204,-0.586,-0.866,-0.985,-0.732,-0.986,-0.932,-0.789,3
-0.571,-0.387,-0.14,-0.659,-1.224,-0.57,-0.853,-0.941,-0.679,-0.953,-0.967,-0.775,3
-0.569,-0.443,-0.197,-0.757,-1.162,-0.434,-0.841,-0.884,-0.606,-0.917,-0.905,-0.808,3
-0.585,-0.414,-0.186,-0.779,-1.168,-0.42,-0.795,-0.886,-0.566,-0.89,-0.887,-0.788,3
-0.712,-0.561,-0.305,-0.759,-1.213,-0.489,-0.9,-0.925,-0.592,-0.929,-0.873,-0.891,3
-0.453,-0.263,-0.072,-0.818,-1.206,-0.339,-0.684,-0.908,-0.55,-0.885,-0.896,-0.758,3
-0.528,-0.391,-0.171,-0.806,-1.145,-0.338,-0.776,-0.803,-0.483,-0.807,-0.832,-0.761,3
-0.572,-0.365,-0.061,-0.682,-1.223,-0.522,-0.854,-0.932,-0.662,-0.936,-0.94,-0.749,3
-0.604,-0.454,-0.219,-0.739,-1.162,-0.448,-0.804,-0.867,-0.57,-0.902,-0.883,-0.802,3
-0.565,-0.387,-0.116,-0.845,-1.236,-0.498,-0.827,-0.933,-0.598,-0.94,-0.95,-0.815,3
-0.406,-0.237,-0.046,-0.72,-1.143,-0.303,-0.639,-0.782,-0.427,-0.811,-0.756,-0.701,3
-0.554,-0.402,-0.177,-0.934,-1.188,-0.436,-0.74,-0.932,-0.677,-0.937,-0.964,-0.857,3
-0.603,-0.44,-0.164,-0.724,-1.187,-0.565,-0.882,-0.903,-0.607,-0.912,-0.888,-0.736,3
-0.666,-0.501,-0.221,-0.794,-1.234,-0.495,-0.861,-0.942,-0.619,-0.944,-0.876,-0.856,3
-0.664,-0.478,-0.224,-0.641,-1.267,-0.642,-0.944,-1.027,-0.707,-1.01,-0.962,-0.826,3
-0.614,-0.453,-0.256,-0.874,-1.232,-0.515,-0.859,-0.967,-0.677,-0.976,-0.909,-0.85,3
-0.668,-0.494,-0.229,-0.731,-1.247,-0.547,-0.893,-0.994,-0.691,-0.998,-0.95,-0.893,3
-0.769,-0.624,-0.296,-0.779,-1.3,-0.663,-1.006,-1.076,-0.78,-1.053,-1.015,-0.935,3
-0.785,-0.658,-0.426,-0.865,-1.293,-0.622,-1.031,-1.021,-0.748,-1.063,-1.014,-0.957,3
-0.559,-0.393,-0.069,-0.678,-1.119,-0.485,-0.813,-0.807,-0.558,-0.812,-0.858,-0.73,3
-0.564,-0.393,-0.128,-0.773,-1.18,-0.565,-0.84,-0.941,-0.62,-0.921,-0.847,-0.804,3
-0.557,-0.395,-0.141,-0.691,-1.094,-0.281,-0.73,-0.819,-0.553,-0.82,-0.799,-0.784,3
-0.426,-0.223,0.051,-0.656,-1.15,-0.309,-0.6,-0.811,-0.491,-0.838,-0.816,-0.744,3
-0.48,-0.309,-0.094,-0.677,-1.146,-0.426,-0.778,-0.877,-0.562,-0.882,-0.829,-0.688,3
-0.832,-0.678,-0.39,-0.907,-1.36,-0.664,-1.014,-1.103,-0.767,-1.097,-1.062,-0.991,3
-0.569,-0.41,-0.168,-0.716,-1.077,-0.395,-0.769,-0.753,-0.467,-0.744,-0.77,-0.771,3
-0.744,-0.587,-0.218,-0.792,-1.338,-0.722,-1.024,-1.085,-0.783,-1.092,-1.047,-0.908,3
-0.669,-0.526,-0.27,-0.862,-1.255,-0.531,-0.946,-0.977,-0.66,-0.996,-0.894,-0.857,3
-0.496,-0.357,-0.152,-0.707,-1.198,-0.394,-0.749,-0.924,-0.61,-0.921,-0.868,-0.791,3
-0.417,-0.262,-0.058,-0.647,-1.196,-0.318,-0.647,-0.866,-0.526,-0.845,-0.832,-0.76,3
-0.859,-0.675,-0.355,-0.879,-1.343,-0.75,-1.079,-1.147,-0.895,-1.14,-1.056,-1.004,3
-1.03,-0.931,-0.774,-1.115,-1.303,-0.984,-0.95,-0.89,-0.532,-0.871,-1.126,-0.954,4
-1.025,-0.928,-0.784,-1.101,-1.295,-0.958,-1.053,-0.977,-0.769,-0.979,-1.11,-0.969,4
-0.841,-0.758,-0.7,-0.984,-1.071,-0.85,-0.875,-0.759,-0.58,-0.751,-1.092,-0.78,4
-0.929,-0.839,-0.755,-1.067,-1.181,-0.842,-0.922,-0.826,-0.612,-0.837,-1.133,-0.873,4
-1.087,-1.021,-0.957,-1.174,-1.292,-1.039,-1.09,-0.976,-0.765,-0.976,-1.146,-0.998,4
-1.001,-0.915,-0.78,-1.084,-1.264,-0.914,-0.981,-0.901,-0.671,-0.911,-1.059,-0.969,4
-1.06,-0.986,-0.924,-1.205,-1.299,-0.991,-1.012,-0.941,-0.661,-0.925,-1.144,-1,4
-0.94,-0.85,-0.799,-1.084,-1.144,-0.965,-0.966,-0.84,-0.62,-0.831,-1.034,-0.867,4
-1.064,-0.964,-0.828,-1.129,-1.302,-1.016,-1.014,-0.948,-0.654,-0.921,-1.136,-0.984,4
-0.857,-0.766,-0.697,-0.976,-1.096,-0.796,-0.853,-0.751,-0.623,-0.775,-1.118,-0.807,4
-0.93,-0.824,-0.703,-1.053,-1.194,-0.903,-0.979,-0.897,-0.725,-0.878,-1.103,-0.869,4
-0.942,-0.849,-0.735,-1.097,-1.237,-0.849,-0.942,-0.836,-0.563,-0.866,-1.061,-0.886,4
-0.909,-0.81,-0.714,-1.021,-1.15,-0.806,-0.907,-0.762,-0.535,-0.785,-1.111,-0.801,4
-0.937,-0.861,-0.804,-1.075,-1.163,-0.885,-0.968,-0.778,-0.533,-0.815,-1.059,-0.77,4
-0.932,-0.84,-0.706,-1.115,-1.212,-0.978,-0.993,-0.869,-0.657,-0.868,-1.157,-0.855,4
-0.989,-0.909,-0.771,-1.062,-1.238,-0.962,-0.997,-0.867,-0.657,-0.885,-1.133,-0.909,4
-1.114,-1.021,-0.907,-1.208,-1.361,-1.046,-1.077,-0.983,-0.671,-0.979,-1.171,-1.008,4
-0.904,-0.816,-0.728,-1.013,-1.157,-0.847,-0.938,-0.837,-0.655,-0.849,-1.072,-0.852,4
-1.078,-0.996,-0.896,-1.14,-1.295,-1.092,-1.097,-0.979,-0.782,-0.995,-1.204,-0.964,4
-1.024,-0.928,-0.787,-1.093,-1.283,-0.915,-1.026,-0.907,-0.634,-0.927,-1.146,-0.933,4
-0.98,-0.893,-0.817,-1.114,-1.236,-0.9,-0.948,-0.885,-0.644,-0.893,-1.106,-0.939,4
-1.009,-0.924,-0.848,-1.178,-1.254,-1.02,-1.007,-0.935,-0.732,-0.93,-1.123,-0.97,4
-0.742,-0.658,-0.59,-0.97,-1.058,-0.757,-0.854,-0.781,-0.682,-0.752,-1.075,-0.748,4
-1.028,-0.921,-0.745,-1.126,-1.331,-0.789,-1,-0.935,-0.587,-0.96,-1.099,-0.98,4
-0.878,-0.788,-0.681,-1.063,-1.14,-0.891,-0.958,-0.815,-0.664,-0.841,-1.162,-0.802,4
-1.108,-1.035,-0.93,-1.194,-1.317,-1.041,-1.092,-1.007,-0.772,-0.995,-1.175,-1.031,4
-0.934,-0.843,-0.722,-1.053,-1.235,-0.833,-0.947,-0.834,-0.564,-0.838,-1.098,-0.899,4
-0.841,-0.761,-0.711,-1.03,-1.095,-0.863,-0.89,-0.776,-0.592,-0.759,-1.063,-0.789,4
-0.969,-0.884,-0.79,-1.108,-1.212,-1.02,-1.013,-0.886,-0.72,-0.89,-1.173,-0.882,4
-1.024,-0.93,-0.781,-1.139,-1.303,-0.956,-1.007,-0.884,-0.588,-0.899,-1.168,-0.927,4
-0.852,-0.775,-0.735,-1.036,-1.068,-0.894,-0.952,-0.758,-0.688,-0.775,-1.129,-0.714,4
-0.961,-0.869,-0.771,-1.198,-1.233,-0.962,-1.02,-0.92,-0.691,-0.939,-1.093,-0.907,4
-1.084,-0.988,-0.847,-1.14,-1.335,-0.928,-1.024,-0.966,-0.647,-0.976,-1.132,-1.043,4
-0.893,-0.806,-0.737,-1.081,-1.136,-0.907,-0.926,-0.811,-0.629,-0.823,-1.056,-0.846,4
-1.047,-0.952,-0.812,-1.127,-1.31,-0.964,-1.019,-0.96,-0.689,-0.969,-1.092,-1.007,4
-0.976,-0.874,-0.79,-1.121,-1.214,-0.985,-0.962,-0.893,-0.677,-0.879,-1.085,-0.905,4
-0.954,-0.88,-0.78,-1.093,-1.217,-0.941,-0.988,-0.858,-0.638,-0.874,-1.106,-0.901,4
-0.973,-0.908,-0.843,-1.094,-1.199,-0.901,-0.981,-0.855,-0.618,-0.853,-1.111,-0.903,4
-0.893,-0.811,-0.805,-1.047,-1.095,-0.908,-0.95,-0.775,-0.641,-0.791,-1.12,-0.814,4
-1.022,-0.946,-0.884,-1.137,-1.239,-0.944,-1.017,-0.904,-0.681,-0.923,-1.081,-0.96,4
-1.012,-0.906,-0.776,-1.079,-1.288,-0.926,-1.038,-0.971,-0.738,-0.989,-1.126,-0.975,4
-0.965,-0.869,-0.75,-1.105,-1.218,-1.018,-0.958,-0.896,-0.699,-0.898,-1.098,-0.911,4
-0.845,-0.748,-0.613,-1.026,-1.153,-0.787,-0.951,-0.89,-0.721,-0.911,-1.058,-0.859,4
-0.95,-0.866,-0.77,-1.102,-1.217,-0.892,-0.994,-0.878,-0.707,-0.91,-1.162,-0.88,4
-0.975,-0.904,-0.823,-1.138,-1.234,-0.876,-0.974,-0.864,-0.64,-0.89,-1.096,-0.941,4
-0.893,-0.802,-0.695,-1,-1.136,-0.901,-0.926,-0.778,-0.582,-0.791,-1.112,-0.786,4
-0.979,-0.903,-0.827,-1.095,-1.219,-0.899,-0.971,-0.858,-0.611,-0.866,-1.144,-0.909,4
-1.085,-1.002,-0.849,-1.183,-1.329,-0.951,-1.047,-0.982,-0.694,-0.987,-1.145,-1.037,4
-0.95,-0.85,-0.724,-1.078,-1.219,-0.883,-0.937,-0.834,-0.538,-0.836,-1.056,-0.854,4
-0.902,-0.826,-0.718,-1.056,-1.151,-0.929,-0.939,-0.838,-0.664,-0.835,-1.186,-0.869,4
-0.927,-0.738,-0.466,-0.85,-1.22,-0.581,-1.042,-1.006,-0.674,-1.009,-1.012,-0.964,9
-0.688,-0.511,-0.309,-0.55,-0.962,-0.39,-0.74,-0.654,-0.369,-0.691,-0.728,-0.647,9
-0.812,-0.648,-0.506,-0.753,-1.034,-0.672,-0.877,-0.794,-0.504,-0.794,-0.854,-0.801,9
-0.859,-0.665,-0.4,-0.765,-1.142,-0.683,-0.942,-0.94,-0.724,-0.923,-0.979,-0.889,9
-0.741,-0.534,-0.257,-0.649,-1.125,-0.472,-0.814,-0.813,-0.375,-0.806,-0.77,-0.776,9
-0.697,-0.495,-0.279,-0.557,-1.107,-0.529,-0.79,-0.734,-0.303,-0.726,-0.817,-0.781,9
-0.802,-0.594,-0.312,-0.678,-1.146,-0.552,-0.838,-0.843,-0.422,-0.818,-0.86,-0.849,9
-0.726,-0.469,-0.146,-0.582,-1.192,-0.437,-0.801,-0.905,-0.47,-0.875,-0.867,-0.838,9
-0.688,-0.463,-0.213,-0.61,-1.063,-0.511,-0.774,-0.8,-0.404,-0.75,-0.75,-0.752,9
-0.688,-0.532,-0.335,-0.714,-0.926,-0.407,-0.76,-0.645,-0.299,-0.638,-0.741,-0.692,9
-0.746,-0.489,-0.247,-0.478,-1.079,-0.425,-0.778,-0.773,-0.372,-0.746,-0.758,-0.74,9
-0.889,-0.685,-0.419,-0.706,-1.196,-0.693,-0.916,-0.901,-0.465,-0.86,-0.844,-0.871,9
-0.706,-0.53,-0.305,-0.532,-0.964,-0.478,-0.758,-0.746,-0.359,-0.677,-0.617,-0.724,9
-0.681,-0.374,-0.115,-0.549,-1.101,-0.307,-0.729,-0.734,-0.222,-0.704,-0.742,-0.729,9
-0.598,-0.391,-0.152,-0.505,-0.98,-0.351,-0.713,-0.723,-0.338,-0.713,-0.699,-0.64,9
-0.66,-0.534,-0.403,-0.664,-0.898,-0.453,-0.881,-0.711,-0.438,-0.706,-0.753,-0.685,9
-0.881,-0.728,-0.536,-0.827,-1.115,-0.708,-0.946,-0.881,-0.522,-0.835,-0.866,-0.832,9
-0.906,-0.725,-0.465,-0.769,-1.253,-0.689,-0.985,-0.97,-0.543,-0.94,-0.888,-0.941,9
-0.236,-0.012,-0.032,-0.443,-0.274,0.058,-0.383,-0.24,-0.103,-0.187,-0.531,-0.252,9
-0.409,-0.166,-0.111,-0.565,-0.481,-0.123,-0.618,-0.405,-0.204,-0.377,-0.669,-0.353,9
-0.715,-0.493,-0.276,-0.653,-1.073,-0.555,-0.826,-0.801,-0.441,-0.761,-0.811,-0.78,9
-0.771,-0.57,-0.334,-0.71,-1.119,-0.46,-0.834,-0.798,-0.363,-0.778,-0.874,-0.821,9
-0.726,-0.541,-0.346,-0.636,-1.091,-0.589,-0.812,-0.796,-0.39,-0.752,-0.78,-0.788,9
-0.452,-0.154,-0.041,-0.406,-0.729,-0.277,-0.558,-0.485,-0.214,-0.461,-0.709,-0.449,9
-0.567,-0.281,-0.097,-0.582,-1.003,-0.421,-0.693,-0.694,-0.247,-0.648,-0.695,-0.658,9
-0.71,-0.487,-0.215,-0.593,-1.14,-0.551,-0.822,-0.883,-0.521,-0.837,-0.825,-0.828,9
-0.639,-0.435,-0.2,-0.598,-0.958,-0.416,-0.698,-0.678,-0.254,-0.594,-0.687,-0.685,9
-0.78,-0.546,-0.356,-0.642,-1.112,-0.42,-0.837,-0.813,-0.449,-0.776,-0.85,-0.82,9
-0.901,-0.694,-0.416,-0.749,-1.289,-0.677,-0.98,-0.971,-0.499,-0.943,-0.864,-0.963,9
-0.535,-0.384,-0.282,-0.632,-0.776,-0.244,-0.662,-0.589,-0.268,-0.548,-0.597,-0.624,9
-0.701,-0.48,-0.301,-0.585,-1.026,-0.457,-0.834,-0.783,-0.514,-0.763,-0.789,-0.761,9
-0.756,-0.589,-0.36,-0.736,-1.1,-0.515,-0.863,-0.802,-0.463,-0.809,-0.808,-0.796,9
-0.533,-0.244,-0.091,-0.349,-0.801,-0.299,-0.601,-0.569,-0.277,-0.523,-0.645,-0.521,9
-0.788,-0.553,-0.261,-0.638,-1.15,-0.421,-0.837,-0.824,-0.402,-0.821,-0.919,-0.818,9
-0.741,-0.538,-0.314,-0.677,-1.114,-0.54,-0.814,-0.821,-0.416,-0.803,-0.801,-0.794,9
-0.699,-0.449,-0.253,-0.525,-0.967,-0.448,-0.781,-0.742,-0.448,-0.68,-0.719,-0.692,9
-0.44,-0.285,-0.237,-0.685,-0.639,-0.466,-0.666,-0.489,-0.245,-0.514,-0.654,-0.489,9
-0.778,-0.55,-0.293,-0.669,-1.09,-0.534,-0.838,-0.796,-0.411,-0.784,-0.821,-0.784,9
-0.709,-0.537,-0.271,-0.534,-1.107,-0.385,-0.836,-0.81,-0.332,-0.763,-0.777,-0.786,9
-0.594,-0.395,-0.119,-0.51,-0.901,-0.448,-0.661,-0.656,-0.208,-0.553,-0.634,-0.611,9
-0.642,-0.373,-0.098,-0.533,-1.063,-0.497,-0.758,-0.804,-0.499,-0.776,-0.832,-0.766,9
-0.961,-0.77,-0.556,-0.839,-1.279,-0.83,-1.083,-1.045,-0.753,-1.062,-1.034,-0.962,9
-0.451,-0.248,-0.178,-0.602,-0.708,-0.476,-0.645,-0.511,-0.337,-0.491,-0.675,-0.475,9
-0.897,-0.659,-0.397,-0.738,-1.238,-0.64,-0.974,-0.977,-0.595,-0.95,-0.937,-0.915,9
-0.962,-0.746,-0.473,-0.821,-1.279,-0.736,-0.976,-1.034,-0.644,-0.998,-0.94,-0.999,9
-0.704,-0.56,-0.412,-0.795,-1.033,-0.446,-0.787,-0.729,-0.359,-0.719,-0.717,-0.73,9
-0.689,-0.485,-0.265,-0.554,-0.958,-0.522,-0.77,-0.766,-0.439,-0.702,-0.648,-0.733,9
-0.571,-0.318,-0.18,-0.706,-0.944,-0.416,-0.683,-0.661,-0.341,-0.602,-0.777,-0.637,9
-0.468,-0.157,0.019,-0.421,-0.866,-0.287,-0.598,-0.652,-0.365,-0.64,-0.828,-0.572,9
-0.682,-0.513,-0.294,-0.727,-0.993,-0.418,-0.854,-0.797,-0.584,-0.813,-0.889,-0.78,9
-0.506,-0.293,-0.132,-0.415,-1.178,-0.28,-0.608,-0.697,-0.325,-0.725,-0.74,-0.671,10
-0.398,-0.219,-0.039,-0.421,-1.006,-0.073,-0.562,-0.513,-0.2,-0.523,-0.674,-0.572,10
-0.389,-0.175,-0.066,-0.323,-1.06,-0.046,-0.549,-0.522,-0.163,-0.576,-0.618,-0.498,10
-0.291,-0.147,-0.071,-0.337,-0.895,-0.082,-0.552,-0.384,-0.203,-0.446,-0.656,-0.474,10
-0.147,-0.006,-0.152,-0.483,-0.445,-0.168,-0.475,-0.181,-0.165,-0.257,-0.558,-0.217,10
-0.489,-0.313,-0.196,-0.44,-0.984,-0.097,-0.699,-0.544,-0.235,-0.587,-0.74,-0.545,10
-0.365,-0.204,-0.042,-0.356,-0.999,-0.114,-0.608,-0.526,-0.257,-0.568,-0.701,-0.557,10
-0.479,-0.275,-0.146,-0.474,-1.172,-0.193,-0.658,-0.647,-0.225,-0.663,-0.642,-0.592,10
-0.479,-0.291,-0.103,-0.42,-1.073,-0.211,-0.61,-0.587,-0.212,-0.627,-0.657,-0.587,10
-0.421,-0.213,-0.095,-0.25,-0.997,0.025,-0.6,-0.482,-0.151,-0.544,-0.651,-0.531,10
-0.38,-0.241,-0.166,-0.522,-0.78,-0.173,-0.618,-0.452,-0.198,-0.465,-0.742,-0.478,10
-0.332,-0.155,-0.029,-0.296,-1.044,-0.01,-0.53,-0.58,-0.164,-0.544,-0.648,-0.506,10
-0.512,-0.288,-0.102,-0.424,-1.164,-0.295,-0.729,-0.744,-0.399,-0.744,-0.763,-0.666,10
-0.506,-0.334,-0.124,-0.527,-1.075,-0.255,-0.663,-0.652,-0.234,-0.653,-0.657,-0.674,10
-0.465,-0.337,-0.179,-0.475,-1.031,-0.108,-0.731,-0.579,-0.268,-0.596,-0.769,-0.554,10
-0.495,-0.266,-0.156,-0.426,-1.195,-0.203,-0.64,-0.69,-0.255,-0.683,-0.686,-0.702,10
-0.425,-0.22,-0.146,-0.437,-0.897,-0.176,-0.59,-0.529,-0.153,-0.516,-0.615,-0.519,10
-0.26,-0.109,-0.048,-0.381,-0.822,-0.123,-0.549,-0.373,-0.143,-0.445,-0.524,-0.421,10
