@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,12,18,24,27,30,33-36,38,40-41'

@attribute A2 numeric
@attribute A12 numeric
@attribute A18 numeric
@attribute A24 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.607,-0.671,-0.582,-0.828,-0.947,-0.941,-0.743,-0.798,-0.655,-0.71,-0.729,-0.777,3
-0.53,-0.633,-0.512,-0.701,-0.82,-0.769,-0.511,-0.635,-0.463,-0.55,-0.517,-0.547,3
-0.551,-0.64,-0.509,-0.749,-0.868,-0.866,-0.67,-0.753,-0.616,-0.632,-0.682,-0.674,3
-0.56,-0.733,-0.571,-0.802,-0.903,-0.866,-0.406,-0.657,-0.424,-0.455,-0.492,-0.404,3
-0.597,-0.615,-0.525,-0.752,-0.881,-0.891,-0.708,-0.748,-0.642,-0.687,-0.721,-0.779,3
-0.563,-0.688,-0.561,-0.827,-0.908,-0.922,-0.557,-0.71,-0.549,-0.61,-0.626,-0.661,3
-0.444,-0.533,-0.332,-0.774,-0.896,-0.88,-0.654,-0.711,-0.57,-0.657,-0.632,-0.681,3
-0.7,-0.745,-0.587,-0.848,-0.963,-0.88,-0.614,-0.794,-0.57,-0.594,-0.677,-0.689,3
-0.449,-0.465,-0.307,-0.584,-0.714,-0.729,-0.575,-0.663,-0.528,-0.551,-0.611,-0.592,3
-0.542,-0.6,-0.575,-0.726,-0.85,-0.78,-0.666,-0.678,-0.575,-0.645,-0.627,-0.655,3
-0.548,-0.657,-0.518,-0.812,-0.917,-0.901,-0.657,-0.731,-0.591,-0.63,-0.655,-0.667,3
-0.692,-0.788,-0.628,-0.902,-0.992,-0.975,-0.58,-0.783,-0.555,-0.585,-0.649,-0.677,3
-0.681,-0.796,-0.659,-0.915,-1.009,-0.98,-0.685,-0.768,-0.582,-0.615,-0.655,-0.673,3
-0.611,-0.665,-0.561,-0.755,-0.878,-0.891,-0.635,-0.778,-0.627,-0.627,-0.711,-0.681,3
-0.64,-0.64,-0.548,-0.829,-0.955,-0.973,-0.754,-0.813,-0.701,-0.715,-0.782,-0.819,3
-0.601,-0.623,-0.45,-0.925,-1.019,-1.028,-0.763,-0.827,-0.677,-0.7,-0.766,-0.817,3
-0.673,-0.727,-0.621,-0.863,-0.969,-0.942,-0.767,-0.769,-0.656,-0.67,-0.729,-0.766,3
-0.716,-0.855,-0.679,-0.902,-1.003,-0.94,-0.611,-0.77,-0.582,-0.624,-0.681,-0.691,3
-0.547,-0.631,-0.536,-0.737,-0.868,-0.893,-0.61,-0.72,-0.554,-0.559,-0.631,-0.643,3
-0.609,-0.623,-0.518,-0.73,-0.844,-0.806,-0.716,-0.767,-0.64,-0.642,-0.732,-0.757,3
-0.566,-0.687,-0.544,-0.823,-0.937,-0.907,-0.554,-0.693,-0.515,-0.518,-0.589,-0.546,3
-0.6,-0.689,-0.565,-0.771,-0.877,-0.836,-0.648,-0.717,-0.568,-0.613,-0.629,-0.665,3
-0.756,-0.82,-0.639,-0.923,-1.005,-0.996,-0.666,-0.837,-0.642,-0.659,-0.74,-0.765,3
-0.616,-0.751,-0.625,-0.908,-0.992,-0.924,-0.646,-0.757,-0.586,-0.621,-0.659,-0.654,3
-0.549,-0.538,-0.372,-0.706,-0.844,-0.89,-0.699,-0.749,-0.635,-0.678,-0.712,-0.743,3
-0.749,-0.89,-0.735,-0.914,-1.014,-0.944,-0.591,-0.777,-0.57,-0.607,-0.665,-0.665,3
-0.584,-0.628,-0.557,-0.682,-0.784,-0.826,-0.685,-0.732,-0.626,-0.632,-0.707,-0.738,3
-0.447,-0.452,-0.329,-0.521,-0.628,-0.6,-0.578,-0.651,-0.527,-0.528,-0.619,-0.619,3
-0.506,-0.521,-0.389,-0.693,-0.817,-0.822,-0.717,-0.739,-0.631,-0.641,-0.707,-0.734,3
-0.646,-0.791,-0.637,-0.929,-1.023,-0.985,-0.62,-0.752,-0.556,-0.583,-0.628,-0.6,3
-0.768,-0.867,-0.805,-0.943,-1.016,-0.965,-0.779,-0.852,-0.711,-0.707,-0.804,-0.833,3
-0.61,-0.693,-0.507,-0.791,-0.896,-0.894,-0.659,-0.729,-0.589,-0.648,-0.66,-0.7,3
-0.626,-0.719,-0.557,-0.811,-0.929,-0.866,-0.675,-0.799,-0.633,-0.654,-0.703,-0.691,3
-0.755,-0.818,-0.657,-0.911,-1.002,-0.977,-0.655,-0.815,-0.625,-0.639,-0.722,-0.75,3
-0.679,-0.823,-0.638,-0.893,-1.006,-0.966,-0.509,-0.743,-0.538,-0.559,-0.613,-0.535,3
-0.563,-0.538,-0.452,-0.665,-0.808,-0.831,-0.704,-0.723,-0.654,-0.675,-0.732,-0.759,3
-0.515,-0.624,-0.537,-0.762,-0.863,-0.821,-0.612,-0.679,-0.53,-0.575,-0.586,-0.591,3
-0.647,-0.763,-0.592,-0.91,-1.005,-1.023,-0.646,-0.759,-0.593,-0.68,-0.655,-0.717,3
-0.423,-0.422,-0.243,-0.645,-0.772,-0.807,-0.634,-0.699,-0.568,-0.569,-0.654,-0.64,3
-0.734,-0.817,-0.676,-0.924,-1.033,-0.989,-0.721,-0.828,-0.649,-0.675,-0.735,-0.743,3
-0.852,-0.944,-0.777,-1.061,-1.151,-1.063,-0.823,-0.934,-0.749,-0.756,-0.85,-0.88,3
-0.66,-0.761,-0.589,-0.866,-0.99,-0.942,-0.664,-0.812,-0.617,-0.667,-0.692,-0.69,3
-0.391,-0.436,-0.295,-0.709,-0.842,-0.839,-0.657,-0.701,-0.576,-0.62,-0.632,-0.654,3
-1.016,-0.853,-0.814,-0.764,-0.887,-1.102,-0.863,-0.883,-0.755,-0.791,-0.849,-0.97,4
-0.863,-0.779,-0.819,-0.786,-0.881,-1.172,-0.806,-0.841,-0.732,-0.756,-0.836,-0.943,4
-0.968,-0.829,-0.821,-0.762,-0.879,-1.149,-0.861,-0.861,-0.764,-0.827,-0.86,-1.015,4
-0.996,-0.827,-0.703,-0.72,-0.858,-1.034,-0.907,-0.879,-0.767,-0.793,-0.845,-0.962,4
-1.062,-0.953,-0.938,-0.856,-0.947,-1.155,-1.024,-0.946,-0.898,-0.947,-0.973,-1.147,4
-1.2,-1.08,-1.008,-1.061,-1.157,-1.256,-1.105,-1.123,-1.001,-0.996,-1.083,-1.18,4
-1.055,-0.955,-0.94,-0.849,-0.955,-1.117,-0.926,-0.915,-0.822,-0.876,-0.909,-1.064,4
-0.822,-0.671,-0.67,-0.635,-0.753,-1.096,-0.769,-0.768,-0.684,-0.747,-0.784,-0.94,4
-1.011,-0.832,-0.812,-0.689,-0.84,-1.093,-0.887,-0.855,-0.748,-0.79,-0.838,-0.977,4
-1.022,-0.894,-0.858,-0.818,-0.929,-1.135,-0.926,-0.919,-0.827,-0.829,-0.917,-1.023,4
-0.931,-0.813,-0.824,-0.766,-0.851,-1.147,-0.913,-0.845,-0.796,-0.853,-0.871,-1.044,4
-1.019,-0.929,-0.936,-0.828,-0.937,-1.157,-0.921,-0.89,-0.808,-0.853,-0.89,-1.036,4
-0.802,-0.715,-0.765,-0.634,-0.711,-1.01,-0.858,-0.728,-0.728,-0.778,-0.796,-0.977,4
-1.056,-0.85,-0.85,-0.789,-0.9,-1.104,-0.91,-0.933,-0.828,-0.872,-0.927,-1.075,4
-0.761,-0.687,-0.742,-0.602,-0.705,-0.945,-0.649,-0.66,-0.568,-0.669,-0.663,-0.812,4
-0.9,-0.817,-0.825,-0.75,-0.851,-1.091,-0.804,-0.779,-0.688,-0.735,-0.77,-0.903,4
-0.93,-0.814,-0.856,-0.758,-0.844,-1.074,-0.816,-0.849,-0.742,-0.765,-0.831,-0.913,4
-1.045,-0.935,-0.867,-0.901,-0.992,-1.119,-0.987,-0.977,-0.868,-0.881,-0.939,-1.045,4
-1.075,-1.053,-0.972,-0.975,-1.072,-1.167,-1.014,-0.939,-0.856,-0.896,-0.933,-1.065,4
-0.787,-0.744,-0.725,-0.746,-0.841,-1.008,-0.851,-0.771,-0.731,-0.778,-0.807,-0.937,4
-1.043,-0.899,-0.836,-0.801,-0.92,-1.14,-0.901,-0.904,-0.777,-0.81,-0.87,-0.993,4
-0.958,-0.863,-0.844,-0.795,-0.893,-1.099,-0.857,-0.85,-0.763,-0.818,-0.851,-0.98,4
-0.984,-0.827,-0.806,-0.756,-0.878,-1.154,-0.909,-0.888,-0.802,-0.853,-0.897,-1.056,4
-0.854,-0.85,-0.83,-0.766,-0.852,-1.036,-0.783,-0.747,-0.653,-0.684,-0.727,-0.813,4
-0.928,-0.827,-0.864,-0.717,-0.824,-1.104,-0.854,-0.791,-0.735,-0.805,-0.821,-0.999,4
-0.941,-0.828,-0.806,-0.762,-0.864,-1.094,-0.847,-0.856,-0.759,-0.801,-0.857,-1.008,4
-1.013,-0.879,-0.889,-0.804,-0.926,-1.115,-0.919,-0.892,-0.803,-0.842,-0.888,-1.028,4
-1.035,-0.885,-0.856,-0.772,-0.903,-1.109,-0.859,-0.897,-0.746,-0.762,-0.837,-0.942,4
-0.868,-0.818,-0.849,-0.754,-0.844,-1.102,-0.89,-0.807,-0.772,-0.849,-0.849,-1.029,4
-1.125,-0.962,-0.859,-0.877,-1.005,-1.148,-1.075,-1.002,-0.924,-0.935,-0.996,-1.103,4
-0.853,-0.777,-0.805,-0.782,-0.864,-1.175,-0.811,-0.837,-0.721,-0.74,-0.815,-0.917,4
-0.984,-0.896,-0.925,-0.85,-0.942,-1.165,-0.986,-0.908,-0.866,-0.919,-0.943,-1.111,4
-0.955,-0.897,-0.93,-0.804,-0.904,-1.168,-0.914,-0.837,-0.774,-0.825,-0.847,-0.969,4
-0.999,-0.97,-0.936,-0.905,-1.009,-1.182,-0.974,-0.879,-0.81,-0.854,-0.885,-1.039,4
-1.071,-0.929,-0.911,-0.838,-0.954,-1.19,-0.983,-0.938,-0.851,-0.86,-0.94,-1.052,4
-0.755,-0.664,-0.72,-0.581,-0.696,-1.058,-0.612,-0.649,-0.538,-0.602,-0.632,-0.752,4
-0.838,-0.816,-0.862,-0.683,-0.761,-1.07,-0.865,-0.688,-0.693,-0.793,-0.752,-0.966,4
-1.024,-1.005,-0.894,-0.906,-1.006,-1.094,-0.924,-0.873,-0.769,-0.819,-0.848,-0.972,4
-0.918,-0.77,-0.728,-0.66,-0.78,-1.092,-0.845,-0.779,-0.707,-0.777,-0.784,-0.945,4
-0.791,-0.799,-0.771,-0.769,-0.853,-1.082,-0.857,-0.766,-0.719,-0.783,-0.786,-0.909,4
-1.016,-0.896,-0.914,-0.812,-0.914,-1.136,-0.909,-0.897,-0.786,-0.826,-0.873,-1.013,4
-1.054,-0.925,-0.886,-0.901,-1.023,-1.152,-0.908,-0.981,-0.831,-0.855,-0.937,-1.046,4
-0.835,-0.705,-0.734,-0.637,-0.752,-1.062,-0.768,-0.761,-0.679,-0.743,-0.757,-0.876,4
-0.914,-0.818,-0.83,-0.759,-0.854,-1.071,-0.777,-0.782,-0.676,-0.73,-0.769,-0.902,4
-1.003,-0.866,-0.802,-0.774,-0.878,-1.091,-1.036,-0.928,-0.896,-0.918,-0.962,-1.108,4
-0.95,-0.846,-0.882,-0.809,-0.911,-1.146,-0.937,-0.858,-0.808,-0.856,-0.878,-1.026,4
-1.027,-0.917,-0.917,-0.859,-0.949,-1.165,-0.935,-0.943,-0.842,-0.849,-0.926,-1.029,4
-1.087,-0.915,-0.871,-0.856,-0.96,-1.134,-0.98,-0.981,-0.878,-0.92,-0.976,-1.124,4
-1.044,-0.953,-0.958,-0.799,-0.914,-1.14,-0.925,-0.849,-0.785,-0.843,-0.863,-1.021,4
-1.078,-0.877,-0.886,-0.825,-0.933,-1.161,-1.01,-0.979,-0.914,-0.961,-0.996,-1.154,4
-0.795,-0.787,-0.644,-0.638,-0.787,-0.854,-0.612,-0.742,-0.578,-0.627,-0.689,-0.765,9
-0.683,-0.632,-0.49,-0.536,-0.7,-0.731,-0.659,-0.693,-0.591,-0.608,-0.685,-0.717,9
-0.906,-0.862,-0.694,-0.75,-0.906,-0.859,-0.77,-0.871,-0.685,-0.66,-0.808,-0.847,9
-0.595,-0.61,-0.563,-0.496,-0.635,-0.792,-0.633,-0.644,-0.579,-0.641,-0.684,-0.75,9
-0.678,-0.676,-0.607,-0.614,-0.763,-0.828,-0.672,-0.69,-0.598,-0.643,-0.705,-0.815,9
-0.789,-0.824,-0.641,-0.666,-0.845,-0.829,-0.604,-0.738,-0.534,-0.521,-0.631,-0.66,9
-0.621,-0.591,-0.443,-0.539,-0.657,-0.598,-0.527,-0.587,-0.442,-0.414,-0.545,-0.585,9
-0.7,-0.692,-0.704,-0.611,-0.768,-0.845,-0.639,-0.712,-0.607,-0.641,-0.737,-0.836,9
-0.585,-0.559,-0.535,-0.427,-0.559,-0.599,-0.456,-0.546,-0.422,-0.472,-0.535,-0.594,9
-0.765,-0.758,-0.602,-0.65,-0.795,-0.826,-0.738,-0.761,-0.676,-0.719,-0.791,-0.911,9
-0.87,-0.886,-0.761,-0.755,-0.908,-0.879,-0.69,-0.793,-0.628,-0.61,-0.727,-0.769,9
-0.608,-0.613,-0.461,-0.43,-0.566,-0.625,-0.449,-0.562,-0.412,-0.411,-0.524,-0.568,9
-0.737,-0.713,-0.531,-0.638,-0.785,-0.753,-0.638,-0.737,-0.573,-0.549,-0.692,-0.731,9
-0.459,-0.438,-0.428,-0.344,-0.455,-0.662,-0.378,-0.469,-0.371,-0.457,-0.48,-0.525,9
-0.937,-0.943,-0.759,-0.96,-1.076,-1.014,-0.822,-0.929,-0.759,-0.744,-0.865,-0.924,9
-0.674,-0.69,-0.567,-0.692,-0.812,-0.89,-0.709,-0.738,-0.641,-0.649,-0.744,-0.787,9
-0.994,-0.978,-0.808,-0.911,-1.041,-0.99,-0.854,-0.943,-0.768,-0.752,-0.873,-0.911,9
-0.784,-0.783,-0.622,-0.629,-0.788,-0.808,-0.643,-0.728,-0.586,-0.614,-0.7,-0.731,9
-0.92,-0.933,-0.76,-0.834,-1,-0.937,-0.793,-0.916,-0.72,-0.704,-0.825,-0.865,9
-0.539,-0.516,-0.487,-0.431,-0.577,-0.721,-0.568,-0.602,-0.538,-0.576,-0.639,-0.7,9
-0.939,-0.977,-0.812,-0.911,-1.041,-1.021,-0.827,-0.958,-0.76,-0.735,-0.887,-0.902,9
-0.831,-0.774,-0.653,-0.745,-0.893,-0.912,-0.683,-0.819,-0.632,-0.638,-0.759,-0.793,9
-0.605,-0.6,-0.507,-0.53,-0.641,-0.708,-0.518,-0.649,-0.506,-0.513,-0.613,-0.624,9
-0.516,-0.465,-0.455,-0.33,-0.501,-0.668,-0.354,-0.48,-0.376,-0.467,-0.491,-0.532,9
-0.618,-0.575,-0.45,-0.567,-0.704,-0.839,-0.564,-0.644,-0.542,-0.613,-0.667,-0.799,9
-0.562,-0.556,-0.412,-0.345,-0.533,-0.629,-0.463,-0.528,-0.388,-0.445,-0.473,-0.514,9
-0.552,-0.543,-0.437,-0.464,-0.591,-0.731,-0.411,-0.528,-0.399,-0.457,-0.503,-0.565,9
-0.941,-0.882,-0.664,-0.777,-0.934,-0.911,-0.814,-0.914,-0.734,-0.703,-0.85,-0.869,9
-0.526,-0.541,-0.441,-0.494,-0.646,-0.713,-0.517,-0.578,-0.482,-0.555,-0.582,-0.649,9
-0.681,-0.69,-0.47,-0.679,-0.839,-0.839,-0.515,-0.684,-0.466,-0.502,-0.584,-0.638,9
-0.742,-0.76,-0.618,-0.614,-0.761,-0.826,-0.638,-0.721,-0.573,-0.617,-0.67,-0.702,9
-0.585,-0.606,-0.594,-0.429,-0.57,-0.759,-0.524,-0.6,-0.479,-0.545,-0.593,-0.652,9
-0.542,-0.544,-0.491,-0.557,-0.665,-0.778,-0.523,-0.561,-0.461,-0.5,-0.573,-0.674,9
-0.524,-0.509,-0.385,-0.502,-0.637,-0.781,-0.496,-0.581,-0.449,-0.492,-0.558,-0.669,9
-0.796,-0.776,-0.539,-0.641,-0.81,-0.767,-0.598,-0.739,-0.56,-0.585,-0.665,-0.709,9
-0.731,-0.707,-0.572,-0.586,-0.74,-0.772,-0.576,-0.735,-0.549,-0.598,-0.659,-0.684,9
-0.779,-0.777,-0.639,-0.645,-0.804,-0.809,-0.584,-0.755,-0.559,-0.594,-0.667,-0.68,9
-0.753,-0.699,-0.54,-0.636,-0.781,-0.79,-0.679,-0.765,-0.61,-0.631,-0.725,-0.803,9
-0.937,-0.906,-0.723,-0.798,-0.948,-0.937,-0.765,-0.869,-0.692,-0.683,-0.812,-0.856,9
-0.726,-0.662,-0.499,-0.583,-0.731,-0.679,-0.476,-0.66,-0.466,-0.5,-0.613,-0.694,9
-0.641,-0.672,-0.584,-0.524,-0.682,-0.762,-0.572,-0.65,-0.498,-0.544,-0.579,-0.621,9
-0.651,-0.671,-0.417,-0.56,-0.687,-0.648,-0.586,-0.679,-0.508,-0.519,-0.616,-0.661,9
-0.636,-0.63,-0.531,-0.515,-0.69,-0.741,-0.531,-0.619,-0.5,-0.552,-0.62,-0.713,9
-0.903,-0.887,-0.745,-0.88,-1,-0.985,-0.723,-0.854,-0.675,-0.685,-0.785,-0.849,9
-0.846,-0.786,-0.659,-0.613,-0.819,-0.83,-0.675,-0.797,-0.64,-0.658,-0.746,-0.787,9
-0.747,-0.706,-0.465,-0.571,-0.735,-0.739,-0.54,-0.678,-0.495,-0.525,-0.613,-0.686,9
-0.707,-0.642,-0.479,-0.513,-0.666,-0.725,-0.541,-0.663,-0.508,-0.545,-0.622,-0.696,9
-0.768,-0.766,-0.625,-0.764,-0.902,-0.943,-0.693,-0.765,-0.613,-0.607,-0.72,-0.759,9
-0.805,-0.798,-0.67,-0.691,-0.85,-0.802,-0.642,-0.803,-0.606,-0.586,-0.735,-0.753,9
-0.76,-0.778,-0.604,-0.723,-0.867,-0.857,-0.619,-0.76,-0.574,-0.602,-0.69,-0.763,9
-0.505,-0.459,-0.304,-0.48,-0.685,-0.722,-0.304,-0.649,-0.393,-0.471,-0.482,-0.429,10
-0.438,-0.484,-0.339,-0.446,-0.647,-0.71,-0.178,-0.573,-0.311,-0.428,-0.368,-0.294,10
-0.334,-0.396,-0.209,-0.299,-0.496,-0.628,-0.112,-0.479,-0.238,-0.405,-0.272,-0.242,10
-0.444,-0.461,-0.272,-0.381,-0.577,-0.712,-0.13,-0.567,-0.27,-0.398,-0.336,-0.239,10
-0.481,-0.495,-0.288,-0.512,-0.714,-0.75,-0.3,-0.632,-0.385,-0.46,-0.457,-0.399,10
-0.517,-0.529,-0.309,-0.531,-0.752,-0.785,-0.38,-0.667,-0.427,-0.506,-0.504,-0.467,10
-0.446,-0.477,-0.305,-0.438,-0.66,-0.683,-0.233,-0.585,-0.338,-0.455,-0.401,-0.319,10
-0.345,-0.421,-0.281,-0.347,-0.556,-0.674,-0.205,-0.491,-0.286,-0.374,-0.33,-0.254,10
-0.574,-0.57,-0.407,-0.489,-0.686,-0.723,-0.437,-0.655,-0.438,-0.51,-0.535,-0.534,10
-0.319,-0.365,-0.329,-0.269,-0.461,-0.58,-0.185,-0.483,-0.291,-0.426,-0.368,-0.338,10
-0.282,-0.356,-0.298,-0.268,-0.49,-0.688,-0.072,-0.469,-0.238,-0.382,-0.333,-0.301,10
-0.543,-0.593,-0.416,-0.547,-0.711,-0.757,-0.477,-0.662,-0.475,-0.567,-0.564,-0.565,10
-0.264,-0.277,-0.264,-0.034,-0.211,-0.349,0.043,-0.32,-0.159,-0.251,-0.275,-0.27,10
-0.31,-0.326,-0.346,-0.246,-0.405,-0.664,-0.021,-0.459,-0.249,-0.329,-0.349,-0.268,10
-0.573,-0.628,-0.431,-0.621,-0.792,-0.75,-0.462,-0.684,-0.453,-0.511,-0.558,-0.552,10
-0.509,-0.512,-0.327,-0.427,-0.611,-0.618,-0.211,-0.6,-0.328,-0.418,-0.415,-0.334,10
-0.388,-0.447,-0.258,-0.414,-0.602,-0.689,-0.167,-0.525,-0.282,-0.419,-0.349,-0.337,10
-0.439,-0.511,-0.34,-0.465,-0.663,-0.736,-0.233,-0.578,-0.324,-0.415,-0.393,-0.32,10
