@relation texture

@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A17 numeric
@attribute A21 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.768,-0.372,-0.376,-0.249,-0.444,-0.346,-0.748,-0.835,-1.118,-0.352,-0.692,-0.559,-0.51,-0.508,-0.477,-0.364,-0.382,2
-0.879,-0.715,-0.602,-0.505,-0.685,-0.615,-0.91,-0.942,-1.224,-0.457,-0.891,-0.722,-0.818,-0.758,-0.64,-0.689,-0.732,2
-0.822,-0.609,-0.53,-0.434,-0.575,-0.522,-0.818,-0.89,-1.119,-0.505,-0.825,-0.71,-0.71,-0.678,-0.629,-0.638,-0.71,2
-0.754,-0.49,-0.398,-0.253,-0.501,-0.421,-0.805,-0.881,-1.135,-0.537,-0.819,-0.677,-0.675,-0.632,-0.477,-0.506,-0.479,2
-1.022,-0.849,-0.766,-0.68,-0.849,-0.789,-1.071,-1.162,-1.322,-0.752,-1.057,-0.916,-0.912,-0.844,-0.71,-0.786,-0.834,2
-0.887,-0.673,-0.557,-0.437,-0.633,-0.579,-0.912,-0.961,-1.172,-0.616,-0.89,-0.783,-0.761,-0.701,-0.611,-0.633,-0.723,2
-0.854,-0.63,-0.601,-0.553,-0.653,-0.609,-0.871,-0.886,-1.038,-0.444,-0.739,-0.649,-0.677,-0.636,-0.57,-0.613,-0.709,2
-0.862,-0.697,-0.606,-0.497,-0.657,-0.584,-0.856,-0.958,-1.191,-0.514,-0.881,-0.741,-0.796,-0.745,-0.579,-0.641,-0.679,2
-0.854,-0.778,-0.684,-0.647,-0.724,-0.696,-0.887,-1.028,-1.15,-0.704,-0.943,-0.842,-0.842,-0.809,-0.603,-0.728,-0.772,2
-0.701,-0.587,-0.461,-0.4,-0.56,-0.513,-0.732,-0.924,-1.184,-0.515,-0.863,-0.683,-0.702,-0.672,-0.556,-0.564,-0.622,2
-0.849,-0.684,-0.594,-0.536,-0.657,-0.631,-0.887,-0.941,-1.164,-0.552,-0.862,-0.755,-0.771,-0.74,-0.672,-0.702,-0.756,2
-0.793,-0.584,-0.492,-0.404,-0.544,-0.495,-0.793,-0.933,-1.087,-0.603,-0.83,-0.769,-0.711,-0.673,-0.555,-0.603,-0.654,2
-0.76,-0.63,-0.554,-0.544,-0.609,-0.596,-0.821,-0.945,-1.07,-0.632,-0.841,-0.768,-0.693,-0.658,-0.526,-0.607,-0.649,2
-0.601,-0.474,-0.295,-0.186,-0.396,-0.318,-0.644,-0.794,-1.214,-0.462,-0.876,-0.696,-0.742,-0.714,-0.548,-0.582,-0.595,2
-0.598,-0.414,-0.363,-0.309,-0.378,-0.342,-0.578,-0.742,-0.966,-0.521,-0.742,-0.659,-0.638,-0.657,-0.603,-0.648,-0.684,2
-0.956,-0.777,-0.687,-0.609,-0.746,-0.713,-1.005,-1.035,-1.218,-0.674,-0.97,-0.863,-0.827,-0.776,-0.683,-0.719,-0.816,2
-0.789,-0.475,-0.399,-0.266,-0.542,-0.445,-0.908,-0.868,-1.156,-0.44,-0.822,-0.67,-0.635,-0.596,-0.517,-0.473,-0.522,2
-0.651,-0.294,-0.251,-0.113,-0.352,-0.275,-0.747,-0.691,-0.98,-0.317,-0.645,-0.519,-0.48,-0.511,-0.487,-0.404,-0.42,2
-0.872,-0.664,-0.587,-0.515,-0.641,-0.598,-0.914,-0.996,-1.163,-0.708,-0.947,-0.817,-0.794,-0.731,-0.671,-0.692,-0.814,2
-0.929,-0.733,-0.615,-0.496,-0.699,-0.607,-0.906,-0.984,-1.295,-0.543,-0.943,-0.818,-0.832,-0.776,-0.651,-0.683,-0.762,2
-0.817,-0.564,-0.537,-0.479,-0.589,-0.573,-0.874,-0.945,-1.066,-0.627,-0.834,-0.762,-0.611,-0.603,-0.503,-0.525,-0.584,2
-0.766,-0.391,-0.383,-0.282,-0.49,-0.421,-0.805,-0.798,-1.029,-0.352,-0.683,-0.56,-0.535,-0.532,-0.499,-0.458,-0.472,2
-0.797,-0.505,-0.438,-0.329,-0.544,-0.463,-0.838,-0.874,-1.12,-0.488,-0.809,-0.664,-0.612,-0.641,-0.561,-0.523,-0.54,2
-0.849,-0.66,-0.566,-0.458,-0.634,-0.571,-0.849,-0.888,-1.108,-0.484,-0.806,-0.693,-0.72,-0.673,-0.56,-0.621,-0.712,2
-0.82,-0.558,-0.476,-0.386,-0.537,-0.498,-0.835,-0.891,-1.151,-0.682,-0.894,-0.801,-0.746,-0.726,-0.599,-0.638,-0.665,2
-0.76,-0.575,-0.49,-0.415,-0.572,-0.53,-0.865,-0.917,-1.105,-0.545,-0.822,-0.687,-0.677,-0.672,-0.574,-0.575,-0.569,2
-0.884,-0.745,-0.63,-0.572,-0.706,-0.681,-0.981,-1.04,-1.191,-0.681,-0.957,-0.853,-0.803,-0.756,-0.681,-0.717,-0.812,2
-0.759,-0.489,-0.455,-0.434,-0.498,-0.5,-0.833,-0.842,-0.966,-0.521,-0.73,-0.661,-0.558,-0.535,-0.458,-0.479,-0.538,2
-0.794,-0.478,-0.436,-0.296,-0.536,-0.429,-0.793,-0.886,-1.113,-0.58,-0.844,-0.781,-0.733,-0.689,-0.613,-0.624,-0.682,2
-0.627,-0.431,-0.39,-0.331,-0.458,-0.401,-0.689,-0.844,-0.989,-0.56,-0.751,-0.697,-0.601,-0.579,-0.434,-0.474,-0.414,2
-0.76,-0.703,-0.529,-0.426,-0.642,-0.531,-0.77,-1.071,-1.331,-0.637,-1.035,-0.844,-0.843,-0.78,-0.566,-0.646,-0.632,2
-0.6,-0.527,-0.345,-0.208,-0.452,-0.326,-0.598,-0.932,-1.274,-0.515,-0.916,-0.725,-0.737,-0.683,-0.512,-0.532,-0.503,2
-0.668,-0.583,-0.419,-0.332,-0.522,-0.422,-0.689,-1.02,-1.254,-0.474,-0.906,-0.711,-0.701,-0.633,-0.408,-0.454,-0.408,2
-0.915,-0.608,-0.563,-0.464,-0.607,-0.566,-0.904,-0.952,-1.099,-0.573,-0.797,-0.721,-0.666,-0.626,-0.624,-0.569,-0.671,2
-0.653,-0.38,-0.326,-0.246,-0.357,-0.291,-0.586,-0.701,-0.891,-0.321,-0.557,-0.481,-0.452,-0.465,-0.476,-0.436,-0.559,2
-0.696,-0.619,-0.438,-0.346,-0.528,-0.457,-0.718,-0.918,-1.238,-0.45,-0.889,-0.715,-0.804,-0.742,-0.558,-0.615,-0.633,2
-0.874,-0.707,-0.587,-0.472,-0.68,-0.609,-0.92,-0.95,-1.246,-0.512,-0.9,-0.744,-0.822,-0.765,-0.654,-0.69,-0.722,2
-0.835,-0.639,-0.542,-0.433,-0.609,-0.541,-0.817,-0.873,-1.101,-0.508,-0.799,-0.704,-0.71,-0.661,-0.552,-0.603,-0.707,2
-0.809,-0.576,-0.487,-0.371,-0.541,-0.489,-0.816,-0.915,-1.096,-0.594,-0.808,-0.746,-0.645,-0.618,-0.561,-0.548,-0.584,2
-0.813,-0.63,-0.519,-0.439,-0.613,-0.549,-0.85,-0.925,-1.189,-0.355,-0.802,-0.645,-0.719,-0.641,-0.523,-0.559,-0.566,2
-0.749,-0.463,-0.425,-0.304,-0.5,-0.411,-0.721,-0.857,-1.077,-0.463,-0.774,-0.704,-0.667,-0.643,-0.574,-0.545,-0.605,2
-0.705,-0.602,-0.472,-0.402,-0.582,-0.498,-0.771,-0.991,-1.191,-0.671,-0.936,-0.833,-0.785,-0.735,-0.549,-0.624,-0.661,2
-0.545,-0.37,-0.248,-0.154,-0.339,-0.246,-0.523,-0.86,-1.153,-0.439,-0.801,-0.677,-0.572,-0.548,-0.413,-0.384,-0.362,2
-0.791,-0.598,-0.496,-0.417,-0.532,-0.49,-0.77,-0.935,-1.063,-0.67,-0.828,-0.756,-0.677,-0.684,-0.645,-0.638,-0.727,2
-0.768,-0.442,-0.425,-0.294,-0.531,-0.446,-0.83,-0.843,-1.033,-0.379,-0.7,-0.594,-0.588,-0.551,-0.45,-0.462,-0.467,2
-0.854,-0.614,-0.572,-0.515,-0.618,-0.589,-0.902,-0.905,-1.081,-0.634,-0.868,-0.739,-0.745,-0.7,-0.652,-0.678,-0.814,2
-0.78,-0.511,-0.436,-0.279,-0.517,-0.428,-0.773,-0.874,-1.104,-0.632,-0.85,-0.747,-0.674,-0.658,-0.555,-0.592,-0.611,2
-0.714,-0.469,-0.367,-0.233,-0.481,-0.405,-0.762,-0.838,-1.069,-0.615,-0.827,-0.796,-0.686,-0.66,-0.59,-0.659,-0.701,2
-0.839,-0.688,-0.573,-0.509,-0.641,-0.622,-0.939,-0.992,-1.148,-0.638,-0.892,-0.8,-0.713,-0.666,-0.617,-0.613,-0.716,2
-0.55,-0.259,-0.246,-0.158,-0.321,-0.234,-0.546,-0.691,-0.883,-0.478,-0.688,-0.653,-0.518,-0.567,-0.614,-0.564,-0.626,2
-0.79,-0.611,-0.51,-0.419,-0.544,-0.481,-0.75,-0.92,-1.103,-0.627,-0.861,-0.76,-0.71,-0.674,-0.648,-0.657,-0.772,2
-0.764,-0.59,-0.574,-0.527,-0.578,-0.554,-0.726,-0.817,-0.889,-0.548,-0.684,-0.631,-0.631,-0.625,-0.527,-0.611,-0.719,2
-0.841,-0.618,-0.544,-0.415,-0.608,-0.514,-0.824,-0.941,-1.194,-0.415,-0.808,-0.666,-0.687,-0.669,-0.558,-0.563,-0.592,2
-0.657,-0.487,-0.413,-0.309,-0.468,-0.409,-0.663,-0.824,-1.094,-0.471,-0.765,-0.64,-0.658,-0.621,-0.425,-0.493,-0.494,2
-0.753,-0.489,-0.436,-0.377,-0.471,-0.471,-0.815,-0.817,-1.002,-0.515,-0.711,-0.649,-0.609,-0.597,-0.557,-0.53,-0.564,2
-0.563,-0.407,-0.264,-0.172,-0.375,-0.326,-0.643,-0.793,-1.109,-0.469,-0.811,-0.709,-0.639,-0.609,-0.58,-0.516,-0.561,2
-0.936,-0.765,-0.625,-0.479,-0.736,-0.624,-0.928,-1.033,-1.359,-0.667,-1.047,-0.888,-0.895,-0.824,-0.662,-0.722,-0.775,2
-0.697,-0.514,-0.392,-0.282,-0.485,-0.397,-0.702,-0.91,-1.241,-0.435,-0.867,-0.709,-0.71,-0.66,-0.501,-0.504,-0.465,2
-0.716,-0.514,-0.36,-0.285,-0.497,-0.429,-0.746,-0.907,-1.228,-0.575,-0.926,-0.768,-0.689,-0.678,-0.55,-0.545,-0.537,2
-0.762,-0.534,-0.461,-0.35,-0.534,-0.46,-0.762,-0.85,-1.098,-0.551,-0.807,-0.685,-0.661,-0.631,-0.612,-0.607,-0.66,2
-0.789,-0.643,-0.556,-0.508,-0.635,-0.605,-0.925,-0.927,-1.087,-0.567,-0.81,-0.703,-0.748,-0.748,-0.614,-0.674,-0.658,2
-0.934,-0.65,-0.606,-0.509,-0.671,-0.631,-0.989,-0.954,-1.114,-0.533,-0.83,-0.702,-0.684,-0.648,-0.644,-0.612,-0.725,2
-0.494,-0.334,-0.187,-0.102,-0.295,-0.218,-0.497,-0.79,-0.999,-0.467,-0.704,-0.635,-0.578,-0.502,-0.436,-0.424,-0.45,2
-0.633,-0.473,-0.33,-0.244,-0.472,-0.376,-0.691,-0.872,-1.282,-0.527,-0.944,-0.787,-0.751,-0.691,-0.576,-0.559,-0.55,2
-0.667,-0.392,-0.339,-0.235,-0.433,-0.342,-0.718,-0.792,-1.139,-0.38,-0.699,-0.571,-0.557,-0.547,-0.559,-0.466,-0.489,2
-0.905,-0.689,-0.628,-0.561,-0.669,-0.635,-0.932,-0.951,-1.141,-0.588,-0.871,-0.739,-0.749,-0.701,-0.665,-0.679,-0.794,2
-0.817,-0.647,-0.525,-0.415,-0.613,-0.53,-0.85,-0.991,-1.241,-0.462,-0.858,-0.691,-0.73,-0.675,-0.482,-0.517,-0.506,2
-0.887,-0.606,-0.532,-0.442,-0.588,-0.556,-0.941,-1.003,-1.182,-0.624,-0.934,-0.829,-0.711,-0.698,-0.616,-0.605,-0.653,2
-0.631,-0.619,-0.411,-0.302,-0.535,-0.422,-0.665,-1.04,-1.303,-0.499,-0.944,-0.732,-0.752,-0.714,-0.466,-0.508,-0.432,2
-0.923,-0.791,-0.665,-0.577,-0.732,-0.676,-0.951,-1.088,-1.265,-0.754,-1.01,-0.893,-0.846,-0.79,-0.625,-0.688,-0.733,2
-0.837,-0.593,-0.558,-0.504,-0.599,-0.56,-0.845,-0.861,-1.006,-0.403,-0.715,-0.588,-0.624,-0.583,-0.517,-0.53,-0.598,2
-0.732,-0.437,-0.358,-0.25,-0.478,-0.4,-0.774,-0.827,-1.044,-0.555,-0.806,-0.716,-0.622,-0.596,-0.579,-0.554,-0.621,2
-0.847,-0.716,-0.582,-0.483,-0.686,-0.627,-0.932,-1.003,-1.263,-0.535,-0.928,-0.746,-0.82,-0.768,-0.653,-0.689,-0.703,2
-0.682,-0.291,-0.304,-0.199,-0.425,-0.312,-0.662,-0.662,-0.99,-0.359,-0.649,-0.531,-0.551,-0.561,-0.518,-0.492,-0.518,2
-0.695,-0.313,-0.336,-0.238,-0.434,-0.336,-0.679,-0.688,-0.971,-0.371,-0.648,-0.575,-0.54,-0.552,-0.532,-0.525,-0.546,2
-0.863,-0.609,-0.544,-0.452,-0.583,-0.538,-0.839,-0.897,-1.126,-0.511,-0.833,-0.737,-0.713,-0.676,-0.567,-0.611,-0.648,2
-0.848,-0.635,-0.553,-0.464,-0.618,-0.578,-0.846,-0.899,-1.129,-0.587,-0.845,-0.773,-0.738,-0.715,-0.665,-0.686,-0.744,2
-0.773,-0.462,-0.431,-0.359,-0.496,-0.458,-0.841,-0.82,-1.044,-0.337,-0.701,-0.552,-0.579,-0.574,-0.508,-0.507,-0.51,2
-0.795,-0.613,-0.475,-0.337,-0.585,-0.483,-0.819,-0.897,-1.267,-0.656,-0.984,-0.838,-0.824,-0.75,-0.556,-0.642,-0.695,2
-0.785,-0.478,-0.41,-0.325,-0.536,-0.486,-0.874,-0.888,-1.119,-0.536,-0.806,-0.702,-0.635,-0.625,-0.527,-0.54,-0.505,2
-0.876,-0.768,-0.623,-0.495,-0.69,-0.612,-0.863,-0.963,-1.288,-0.444,-0.924,-0.716,-0.847,-0.801,-0.682,-0.728,-0.813,2
-0.753,-0.497,-0.43,-0.345,-0.498,-0.443,-0.8,-0.865,-1.082,-0.357,-0.743,-0.583,-0.605,-0.575,-0.505,-0.488,-0.509,2
-0.812,-0.552,-0.514,-0.467,-0.562,-0.556,-0.895,-0.871,-1.021,-0.478,-0.752,-0.658,-0.618,-0.58,-0.539,-0.524,-0.597,2
-0.675,-0.362,-0.268,-0.155,-0.419,-0.32,-0.725,-0.735,-1.151,-0.34,-0.715,-0.537,-0.576,-0.559,-0.531,-0.451,-0.456,2
-0.816,-0.547,-0.521,-0.469,-0.587,-0.551,-0.873,-0.861,-1.053,-0.299,-0.71,-0.575,-0.621,-0.591,-0.449,-0.486,-0.472,2
-0.906,-0.753,-0.636,-0.537,-0.704,-0.645,-0.93,-1.035,-1.239,-0.632,-0.936,-0.815,-0.802,-0.742,-0.621,-0.654,-0.726,2
-0.537,-0.389,-0.298,-0.223,-0.31,-0.256,-0.497,-0.768,-1.01,-0.619,-0.772,-0.727,-0.6,-0.602,-0.505,-0.516,-0.536,2
-0.767,-0.416,-0.392,-0.28,-0.459,-0.385,-0.784,-0.813,-1.05,-0.251,-0.644,-0.508,-0.522,-0.53,-0.411,-0.353,-0.345,2
-0.692,-0.581,-0.414,-0.328,-0.541,-0.454,-0.753,-0.929,-1.222,-0.558,-0.937,-0.782,-0.823,-0.713,-0.543,-0.624,-0.648,2
-0.739,-0.453,-0.363,-0.236,-0.51,-0.418,-0.847,-0.857,-1.106,-0.499,-0.835,-0.7,-0.633,-0.578,-0.433,-0.451,-0.468,2
-0.857,-0.835,-0.678,-0.62,-0.788,-0.752,-1.005,-1.004,-1.285,-0.509,-0.92,-0.728,-0.892,-0.849,-0.695,-0.758,-0.771,2
-0.796,-0.512,-0.424,-0.257,-0.495,-0.41,-0.792,-0.909,-1.11,-0.691,-0.869,-0.796,-0.657,-0.636,-0.556,-0.586,-0.619,2
-0.747,-0.644,-0.5,-0.394,-0.583,-0.515,-0.788,-0.926,-1.149,-0.573,-0.878,-0.762,-0.746,-0.708,-0.593,-0.63,-0.687,2
-0.78,-0.498,-0.454,-0.384,-0.527,-0.508,-0.858,-0.856,-1.002,-0.554,-0.75,-0.711,-0.602,-0.571,-0.55,-0.514,-0.58,2
-0.956,-0.82,-0.73,-0.675,-0.812,-0.762,-1.03,-1.02,-1.267,-0.507,-0.923,-0.757,-0.899,-0.816,-0.677,-0.766,-0.837,2
-0.892,-0.68,-0.622,-0.528,-0.665,-0.593,-0.867,-0.942,-1.169,-0.592,-0.895,-0.775,-0.825,-0.763,-0.609,-0.69,-0.752,2
-0.71,-0.533,-0.455,-0.39,-0.48,-0.425,-0.654,-0.852,-1.013,-0.543,-0.752,-0.652,-0.621,-0.588,-0.443,-0.511,-0.58,2
-0.854,-0.647,-0.525,-0.426,-0.614,-0.557,-0.924,-0.928,-1.218,-0.693,-0.951,-0.838,-0.842,-0.777,-0.667,-0.713,-0.795,2
-0.522,-0.341,-0.23,-0.087,-0.313,-0.208,-0.502,-0.714,-1.013,-0.488,-0.758,-0.703,-0.65,-0.642,-0.475,-0.563,-0.596,2
-0.796,-0.54,-0.452,-0.36,-0.541,-0.515,-0.947,-0.964,-1.136,-0.639,-0.904,-0.796,-0.662,-0.642,-0.592,-0.545,-0.591,2
-0.922,-0.699,-0.63,-0.522,-0.698,-0.636,-0.915,-0.923,-1.192,-0.615,-0.919,-0.803,-0.816,-0.779,-0.675,-0.732,-0.801,2
-0.927,-0.737,-0.626,-0.536,-0.694,-0.634,-0.971,-1.011,-1.287,-0.786,-1.054,-0.947,-0.919,-0.861,-0.729,-0.798,-0.87,2
-0.673,-0.504,-0.379,-0.259,-0.457,-0.365,-0.67,-0.913,-1.131,-0.428,-0.796,-0.638,-0.628,-0.606,-0.482,-0.467,-0.452,2
-0.94,-0.7,-0.617,-0.501,-0.707,-0.657,-1.003,-0.994,-1.198,-0.595,-0.911,-0.772,-0.764,-0.724,-0.657,-0.647,-0.713,2
-0.779,-0.547,-0.475,-0.392,-0.527,-0.478,-0.8,-0.86,-1.059,-0.532,-0.798,-0.689,-0.69,-0.655,-0.559,-0.613,-0.684,2
-0.637,-0.499,-0.407,-0.34,-0.513,-0.452,-0.659,-0.899,-1.072,-0.545,-0.816,-0.697,-0.652,-0.633,-0.568,-0.571,-0.651,2
-0.93,-0.744,-0.664,-0.587,-0.704,-0.657,-0.926,-1.044,-1.195,-0.753,-0.969,-0.863,-0.821,-0.761,-0.644,-0.683,-0.772,2
-0.799,-0.621,-0.461,-0.337,-0.575,-0.493,-0.825,-0.915,-1.293,-0.653,-0.991,-0.836,-0.857,-0.776,-0.583,-0.664,-0.722,2
-0.682,-0.49,-0.421,-0.373,-0.485,-0.442,-0.712,-0.858,-1.031,-0.564,-0.771,-0.704,-0.608,-0.602,-0.573,-0.549,-0.602,2
-0.929,-0.751,-0.611,-0.487,-0.688,-0.614,-0.944,-1,-1.307,-0.793,-1.055,-0.949,-0.925,-0.859,-0.736,-0.792,-0.86,2
-0.683,-0.61,-0.473,-0.431,-0.546,-0.467,-0.673,-0.936,-1.18,-0.536,-0.887,-0.733,-0.74,-0.674,-0.461,-0.519,-0.572,2
-0.74,-0.469,-0.393,-0.302,-0.486,-0.423,-0.807,-0.831,-1.12,-0.415,-0.755,-0.629,-0.612,-0.593,-0.522,-0.506,-0.522,2
-0.591,-0.4,-0.284,-0.178,-0.356,-0.256,-0.558,-0.887,-1.144,-0.407,-0.779,-0.624,-0.545,-0.549,-0.462,-0.368,-0.342,2
-0.875,-0.722,-0.664,-0.583,-0.688,-0.647,-0.861,-0.946,-1.081,-0.635,-0.853,-0.75,-0.782,-0.734,-0.565,-0.679,-0.72,2
-0.84,-0.604,-0.513,-0.42,-0.567,-0.528,-0.883,-0.895,-1.091,-0.515,-0.816,-0.675,-0.698,-0.668,-0.64,-0.646,-0.761,2
-0.914,-0.716,-0.596,-0.476,-0.688,-0.635,-0.969,-1.002,-1.215,-0.61,-0.934,-0.801,-0.786,-0.738,-0.641,-0.654,-0.737,2
-0.868,-0.69,-0.596,-0.523,-0.658,-0.617,-0.867,-0.914,-1.098,-0.506,-0.781,-0.695,-0.732,-0.674,-0.575,-0.635,-0.733,2
-0.916,-0.728,-0.645,-0.517,-0.691,-0.621,-0.922,-0.996,-1.213,-0.567,-0.905,-0.777,-0.794,-0.753,-0.593,-0.636,-0.673,2
-0.99,-0.634,-0.6,-0.462,-0.675,-0.609,-0.984,-0.923,-1.148,-0.727,-0.908,-0.843,-0.81,-0.791,-0.728,-0.767,-0.867,2
-0.632,-0.536,-0.402,-0.329,-0.472,-0.376,-0.58,-0.851,-1.108,-0.526,-0.851,-0.709,-0.688,-0.639,-0.499,-0.542,-0.613,2
-0.782,-0.447,-0.387,-0.225,-0.515,-0.407,-0.783,-0.872,-1.173,-0.422,-0.843,-0.679,-0.699,-0.67,-0.537,-0.596,-0.584,2
-0.839,-0.507,-0.456,-0.337,-0.531,-0.497,-0.923,-0.841,-1.043,-0.521,-0.77,-0.672,-0.642,-0.607,-0.587,-0.554,-0.651,2
-0.717,-0.615,-0.486,-0.411,-0.578,-0.521,-0.792,-0.934,-1.176,-0.604,-0.921,-0.822,-0.77,-0.708,-0.622,-0.669,-0.723,2
-0.564,-0.339,-0.27,-0.22,-0.384,-0.33,-0.649,-0.751,-1.013,-0.425,-0.767,-0.658,-0.568,-0.527,-0.498,-0.467,-0.551,2
-0.756,-0.633,-0.52,-0.459,-0.585,-0.541,-0.755,-0.94,-1.203,-0.643,-0.913,-0.8,-0.772,-0.733,-0.622,-0.665,-0.728,2
-0.86,-0.656,-0.548,-0.427,-0.628,-0.538,-0.837,-0.944,-1.212,-0.478,-0.867,-0.75,-0.741,-0.694,-0.565,-0.59,-0.646,2
-0.756,-0.446,-0.415,-0.317,-0.489,-0.433,-0.765,-0.804,-1.02,-0.351,-0.659,-0.54,-0.54,-0.55,-0.453,-0.43,-0.457,2
-0.902,-0.717,-0.627,-0.54,-0.682,-0.636,-0.91,-0.979,-1.173,-0.601,-0.893,-0.747,-0.767,-0.723,-0.612,-0.649,-0.726,2
-0.738,-0.509,-0.466,-0.388,-0.526,-0.473,-0.754,-0.904,-1.067,-0.604,-0.837,-0.771,-0.691,-0.662,-0.528,-0.587,-0.597,2
-0.66,-0.416,-0.358,-0.277,-0.438,-0.393,-0.758,-0.831,-1.015,-0.432,-0.698,-0.591,-0.595,-0.578,-0.54,-0.526,-0.502,2
-0.963,-0.576,-0.551,-0.42,-0.638,-0.583,-1.004,-0.903,-1.121,-0.665,-0.879,-0.787,-0.753,-0.735,-0.677,-0.694,-0.767,2
