@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,5,8,10,13,15-16,19,21-23,26,30-31,36,40-41'

@attribute A1 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.218,-0.687,-0.746,-1.005,-0.892,-0.79,-0.834,-0.868,-1.218,-0.971,-1.092,-0.674,-1.1,-1.218,-0.683,-0.816,2
-1.067,-0.466,-0.526,-0.754,-0.712,-0.642,-0.704,-0.723,-1.067,-0.869,-1.012,-0.604,-0.982,-1.067,-0.528,-0.597,2
-1.334,-0.801,-0.871,-1.063,-0.953,-0.869,-0.896,-0.956,-1.334,-1.089,-1.106,-0.801,-1.131,-1.334,-0.771,-0.941,2
-1.311,-0.615,-0.706,-0.913,-0.864,-0.719,-0.732,-0.731,-1.311,-0.981,-1.059,-0.552,-1.035,-1.311,-0.616,-0.725,2
-1.074,-0.385,-0.451,-0.683,-0.493,-0.506,-0.56,-0.594,-1.074,-0.74,-0.939,-0.484,-0.898,-1.074,-0.522,-0.529,2
-1.214,-0.295,-0.396,-0.644,-0.366,-0.383,-0.447,-0.423,-1.214,-0.883,-0.87,-0.462,-0.86,-1.214,-0.548,-0.595,2
-0.968,-0.372,-0.442,-0.693,-0.538,-0.52,-0.577,-0.612,-0.968,-0.798,-0.987,-0.522,-0.829,-0.968,-0.441,-0.405,2
-1.175,-0.295,-0.393,-0.584,-0.273,-0.364,-0.417,-0.404,-1.175,-0.874,-0.867,-0.488,-0.846,-1.175,-0.533,-0.568,2
-1.22,-0.668,-0.735,-0.936,-0.808,-0.738,-0.771,-0.819,-1.22,-1.002,-1.068,-0.764,-1.046,-1.22,-0.641,-0.79,2
-1.158,-0.478,-0.544,-0.735,-0.596,-0.565,-0.588,-0.627,-1.158,-0.895,-0.947,-0.587,-0.883,-1.158,-0.525,-0.657,2
-1.155,-0.63,-0.685,-0.917,-0.734,-0.648,-0.689,-0.712,-1.155,-0.872,-0.976,-0.592,-0.97,-1.155,-0.629,-0.774,2
-1.182,-0.282,-0.441,-0.711,-0.453,-0.464,-0.571,-0.507,-1.182,-0.792,-0.919,-0.426,-0.95,-1.182,-0.511,-0.447,2
-1.043,-0.481,-0.508,-0.676,-0.648,-0.603,-0.653,-0.689,-1.043,-0.798,-0.879,-0.562,-0.903,-1.043,-0.486,-0.624,2
-1.094,-0.413,-0.468,-0.663,-0.596,-0.537,-0.559,-0.586,-1.094,-0.81,-0.892,-0.471,-0.797,-1.094,-0.425,-0.494,2
-1.122,-0.436,-0.503,-0.786,-0.569,-0.525,-0.582,-0.581,-1.122,-0.871,-0.98,-0.628,-0.991,-1.122,-0.602,-0.679,2
-1.173,-0.387,-0.515,-0.783,-0.493,-0.494,-0.544,-0.532,-1.173,-0.846,-0.897,-0.422,-0.898,-1.173,-0.537,-0.584,2
-0.978,-0.596,-0.615,-0.895,-0.708,-0.58,-0.627,-0.643,-0.978,-0.704,-0.775,-0.448,-0.83,-0.978,-0.653,-0.795,2
-1.208,-0.51,-0.614,-0.864,-0.787,-0.646,-0.675,-0.696,-1.208,-0.814,-0.912,-0.388,-0.956,-1.208,-0.509,-0.518,2
-1.405,-0.781,-0.866,-1.042,-0.858,-0.756,-0.78,-0.794,-1.405,-1.032,-1.067,-0.571,-1.06,-1.405,-0.723,-0.869,2
-1.195,-0.494,-0.574,-0.824,-0.626,-0.539,-0.547,-0.579,-1.195,-0.909,-0.942,-0.503,-0.904,-1.195,-0.608,-0.685,2
-1.279,-0.709,-0.786,-1.008,-0.811,-0.703,-0.725,-0.757,-1.279,-0.936,-1.059,-0.52,-1.043,-1.279,-0.682,-0.763,2
-1.228,-0.36,-0.497,-0.746,-0.604,-0.562,-0.629,-0.619,-1.228,-0.882,-0.952,-0.575,-1.033,-1.228,-0.55,-0.537,2
-1.352,-0.624,-0.736,-0.942,-0.778,-0.685,-0.7,-0.726,-1.352,-0.959,-1.008,-0.492,-1.013,-1.352,-0.626,-0.693,2
-1.15,-0.684,-0.724,-0.887,-0.85,-0.776,-0.829,-0.868,-1.15,-0.911,-1.034,-0.704,-1.036,-1.15,-0.603,-0.772,2
-1.101,-0.434,-0.508,-0.692,-0.619,-0.55,-0.541,-0.594,-1.101,-0.819,-0.898,-0.421,-0.868,-1.101,-0.417,-0.515,2
-1.108,-0.402,-0.472,-0.58,-0.612,-0.552,-0.606,-0.625,-1.108,-0.829,-0.899,-0.526,-0.932,-1.108,-0.499,-0.613,2
-1.034,-0.457,-0.51,-0.753,-0.687,-0.616,-0.665,-0.715,-1.034,-0.708,-0.914,-0.345,-0.939,-1.034,-0.515,-0.494,2
-1.203,-0.52,-0.585,-0.755,-0.718,-0.655,-0.665,-0.715,-1.203,-0.933,-1.012,-0.643,-0.957,-1.203,-0.622,-0.728,2
-1.24,-0.694,-0.766,-0.979,-0.833,-0.73,-0.754,-0.783,-1.24,-0.98,-1.078,-0.645,-1.014,-1.24,-0.714,-0.843,2
-1.229,-0.623,-0.689,-0.88,-0.897,-0.793,-0.792,-0.844,-1.229,-0.992,-1.031,-0.733,-1.025,-1.229,-0.628,-0.766,2
-1.142,-0.494,-0.589,-0.82,-0.798,-0.662,-0.669,-0.701,-1.142,-0.825,-0.925,-0.482,-0.979,-1.142,-0.477,-0.542,2
-1.201,-0.597,-0.668,-0.912,-0.681,-0.587,-0.649,-0.646,-1.201,-0.834,-0.986,-0.426,-1.026,-1.201,-0.641,-0.708,2
-1.169,-0.529,-0.592,-0.841,-0.693,-0.617,-0.674,-0.705,-1.169,-0.806,-0.991,-0.426,-0.996,-1.169,-0.549,-0.54,2
-1.1,-0.25,-0.402,-0.657,-0.329,-0.362,-0.521,-0.395,-1.1,-0.736,-0.728,-0.387,-0.713,-1.1,-0.533,-0.626,3
-1.213,-0.181,-0.386,-0.769,-0.477,-0.406,-0.51,-0.459,-1.213,-0.903,-0.892,-0.541,-0.888,-1.213,-0.645,-0.66,3
-1.173,-0.252,-0.424,-0.817,-0.515,-0.444,-0.62,-0.452,-1.173,-0.918,-0.89,-0.636,-0.891,-1.173,-0.665,-0.773,3
-1.257,-0.412,-0.57,-0.854,-0.567,-0.548,-0.619,-0.618,-1.257,-0.99,-0.962,-0.678,-0.914,-1.257,-0.698,-0.777,3
-1.308,-0.332,-0.507,-0.792,-0.666,-0.586,-0.664,-0.652,-1.308,-1.076,-1.019,-0.806,-1.033,-1.308,-0.657,-0.724,3
-1.17,-0.21,-0.359,-0.74,-0.352,-0.366,-0.547,-0.416,-1.17,-0.837,-0.851,-0.514,-0.831,-1.17,-0.662,-0.726,3
-1.236,-0.405,-0.558,-0.917,-0.579,-0.495,-0.575,-0.535,-1.236,-0.922,-0.884,-0.536,-0.898,-1.236,-0.669,-0.755,3
-1.167,-0.254,-0.398,-0.763,-0.432,-0.4,-0.504,-0.482,-1.167,-0.873,-0.801,-0.546,-0.816,-1.167,-0.613,-0.696,3
-1.189,-0.196,-0.422,-0.926,-0.391,-0.356,-0.53,-0.386,-1.189,-0.887,-0.889,-0.584,-0.883,-1.189,-0.674,-0.74,3
-1.024,-0.049,-0.22,-0.582,-0.176,-0.275,-0.512,-0.268,-1.024,-0.67,-0.722,-0.432,-0.776,-1.024,-0.44,-0.435,3
-1.19,-0.373,-0.541,-0.927,-0.587,-0.511,-0.623,-0.576,-1.19,-0.895,-0.829,-0.566,-0.851,-1.19,-0.704,-0.789,3
-1.244,-0.325,-0.464,-0.74,-0.444,-0.471,-0.578,-0.523,-1.244,-0.901,-0.871,-0.585,-0.915,-1.244,-0.68,-0.755,3
-1.147,-0.115,-0.299,-0.759,-0.332,-0.368,-0.556,-0.396,-1.147,-0.8,-0.778,-0.477,-0.825,-1.147,-0.584,-0.607,3
-1.278,-0.436,-0.596,-0.906,-0.64,-0.564,-0.636,-0.64,-1.278,-1.021,-0.95,-0.737,-0.985,-1.278,-0.743,-0.88,3
-1.101,-0.159,-0.33,-0.613,-0.381,-0.394,-0.479,-0.467,-1.101,-0.8,-0.761,-0.493,-0.773,-1.101,-0.533,-0.511,3
-1.194,-0.131,-0.315,-0.748,-0.261,-0.312,-0.492,-0.364,-1.194,-0.857,-0.808,-0.521,-0.876,-1.194,-0.669,-0.7,3
-1.194,-0.075,-0.284,-0.639,-0.271,-0.251,-0.459,-0.262,-1.194,-0.844,-0.792,-0.493,-0.834,-1.194,-0.576,-0.63,3
-1.226,-0.208,-0.359,-0.726,-0.466,-0.434,-0.539,-0.494,-1.226,-0.974,-0.939,-0.667,-0.94,-1.226,-0.615,-0.587,3
-1.096,-0.263,-0.408,-0.745,-0.175,-0.299,-0.478,-0.357,-1.096,-0.748,-0.795,-0.428,-0.813,-1.096,-0.625,-0.673,3
-1.207,-0.2,-0.409,-0.709,-0.422,-0.403,-0.497,-0.462,-1.207,-0.935,-0.943,-0.598,-0.928,-1.207,-0.587,-0.53,3
-1.203,-0.209,-0.374,-0.756,-0.429,-0.407,-0.5,-0.415,-1.203,-0.878,-0.885,-0.551,-0.897,-1.203,-0.64,-0.666,3
-1.178,-0.202,-0.365,-0.829,-0.324,-0.369,-0.546,-0.404,-1.178,-0.833,-0.828,-0.5,-0.84,-1.178,-0.614,-0.62,3
-1.087,-0.19,-0.352,-0.682,-0.443,-0.383,-0.494,-0.468,-1.087,-0.802,-0.794,-0.478,-0.756,-1.087,-0.49,-0.501,3
-1.17,-0.163,-0.298,-0.799,-0.31,-0.33,-0.533,-0.351,-1.17,-0.769,-0.753,-0.412,-0.77,-1.17,-0.689,-0.702,3
-1.254,-0.263,-0.471,-0.877,-0.538,-0.474,-0.563,-0.541,-1.254,-0.952,-0.958,-0.622,-0.977,-1.254,-0.708,-0.722,3
-1.099,-0.249,-0.398,-0.724,-0.481,-0.462,-0.55,-0.523,-1.099,-0.856,-0.873,-0.616,-0.889,-1.099,-0.628,-0.606,3
-1.233,-0.205,-0.347,-0.73,-0.304,-0.351,-0.47,-0.381,-1.233,-0.906,-0.887,-0.564,-0.911,-1.233,-0.716,-0.763,3
-1.247,-0.463,-0.595,-0.875,-0.612,-0.592,-0.675,-0.66,-1.247,-0.949,-0.889,-0.642,-0.98,-1.247,-0.691,-0.764,3
-1.191,-0.251,-0.442,-0.778,-0.588,-0.502,-0.618,-0.591,-1.191,-0.975,-0.922,-0.705,-0.92,-1.191,-0.629,-0.683,3
-1.262,-0.323,-0.485,-0.685,-0.51,-0.492,-0.548,-0.561,-1.262,-0.983,-0.905,-0.623,-0.904,-1.262,-0.583,-0.677,3
-1.298,-0.374,-0.554,-0.82,-0.648,-0.571,-0.641,-0.623,-1.298,-1.032,-0.994,-0.722,-1.007,-1.298,-0.654,-0.724,3
-1.269,-0.275,-0.47,-0.787,-0.595,-0.496,-0.561,-0.531,-1.269,-1.04,-0.953,-0.743,-0.957,-1.269,-0.67,-0.756,3
-1.159,-0.204,-0.334,-0.728,-0.429,-0.391,-0.512,-0.433,-1.159,-0.801,-0.808,-0.423,-0.787,-1.159,-0.611,-0.673,3
-1.191,-0.179,-0.288,-0.669,-0.281,-0.328,-0.499,-0.33,-1.191,-0.841,-0.805,-0.486,-0.838,-1.191,-0.608,-0.626,3
-1.225,-0.422,-0.538,-0.756,-0.502,-0.505,-0.564,-0.557,-1.225,-0.941,-0.902,-0.622,-0.89,-1.225,-0.646,-0.758,3
-1.258,-0.264,-0.448,-0.775,-0.495,-0.442,-0.566,-0.501,-1.258,-0.928,-0.844,-0.574,-0.901,-1.258,-0.688,-0.722,3
-1.232,-0.231,-0.405,-0.742,-0.479,-0.424,-0.553,-0.454,-1.232,-0.925,-0.891,-0.596,-0.893,-1.232,-0.636,-0.684,3
-1.199,-0.321,-0.484,-0.856,-0.445,-0.394,-0.522,-0.45,-1.199,-0.901,-0.888,-0.588,-0.885,-1.199,-0.643,-0.751,3
-1.218,-0.354,-0.477,-0.768,-0.602,-0.542,-0.601,-0.606,-1.218,-0.942,-0.913,-0.644,-0.933,-1.218,-0.662,-0.73,3
-1.104,-0.096,-0.288,-0.669,-0.279,-0.246,-0.431,-0.258,-1.104,-0.78,-0.753,-0.452,-0.782,-1.104,-0.558,-0.653,3
-1.219,-0.288,-0.474,-0.85,-0.514,-0.446,-0.582,-0.514,-1.219,-0.89,-0.773,-0.529,-0.833,-1.219,-0.641,-0.678,3
-1.237,-0.273,-0.419,-0.691,-0.51,-0.473,-0.539,-0.522,-1.237,-0.955,-0.941,-0.661,-0.927,-1.237,-0.638,-0.679,3
-1.125,-0.16,-0.346,-0.724,-0.375,-0.363,-0.5,-0.388,-1.125,-0.844,-0.867,-0.535,-0.822,-1.125,-0.581,-0.587,3
-1.091,-0.211,-0.376,-0.766,-0.223,-0.305,-0.46,-0.328,-1.091,-0.725,-0.714,-0.386,-0.758,-1.091,-0.589,-0.616,3
-1.234,-0.348,-0.538,-0.816,-0.516,-0.489,-0.583,-0.54,-1.234,-0.934,-0.894,-0.604,-0.9,-1.234,-0.663,-0.785,3
-1.313,-0.474,-0.612,-0.798,-0.62,-0.61,-0.656,-0.673,-1.313,-1.039,-0.993,-0.724,-1.048,-1.313,-0.764,-0.885,3
-1.267,-0.276,-0.457,-0.723,-0.59,-0.534,-0.624,-0.594,-1.267,-1.004,-1.008,-0.767,-1.025,-1.267,-0.638,-0.68,3
-1.132,-0.074,-0.211,-0.578,-0.248,-0.318,-0.505,-0.293,-1.132,-0.764,-0.782,-0.454,-0.817,-1.132,-0.478,-0.492,3
-1.111,-0.157,-0.309,-0.645,-0.308,-0.311,-0.413,-0.385,-1.111,-0.862,-0.851,-0.606,-0.838,-1.111,-0.532,-0.522,3
-1.113,-0.167,-0.336,-0.7,-0.227,-0.272,-0.401,-0.349,-1.113,-0.787,-0.796,-0.472,-0.822,-1.113,-0.611,-0.679,3
-1.175,-0.797,-0.832,-1.035,-0.984,-0.805,-0.9,-0.863,-1.175,-0.805,-1.16,-0.57,-1.121,-1.175,-0.747,-0.906,4
-1.136,-0.694,-0.713,-0.929,-0.861,-0.758,-0.813,-0.834,-1.136,-0.858,-1.079,-0.697,-1.106,-1.136,-0.775,-0.948,4
-1.327,-0.918,-0.969,-1.258,-1.041,-0.859,-0.922,-0.918,-1.327,-1.011,-1.189,-0.789,-1.202,-1.327,-0.894,-1.087,4
-1.158,-0.762,-0.791,-1.053,-0.941,-0.815,-0.916,-0.918,-1.158,-0.848,-1.076,-0.7,-1.056,-1.158,-0.8,-0.947,4
-1.118,-0.761,-0.784,-0.988,-0.789,-0.672,-0.76,-0.751,-1.118,-0.812,-1.037,-0.689,-1.04,-1.118,-0.77,-0.962,4
-1.097,-0.787,-0.811,-1.104,-0.898,-0.712,-0.81,-0.796,-1.097,-0.798,-1.025,-0.657,-1.102,-1.097,-0.732,-0.919,4
-1.279,-0.969,-1.002,-1.149,-0.939,-0.803,-0.846,-0.869,-1.279,-0.938,-1.168,-0.711,-1.199,-1.279,-0.952,-1.142,4
-1.091,-0.664,-0.7,-0.928,-0.819,-0.673,-0.754,-0.75,-1.091,-0.74,-1.045,-0.563,-1.048,-1.091,-0.66,-0.81,4
-0.935,-0.682,-0.699,-0.916,-0.873,-0.723,-0.828,-0.818,-0.935,-0.654,-0.977,-0.558,-0.984,-0.935,-0.609,-0.808,4
-1.265,-0.924,-0.953,-1.147,-0.988,-0.826,-0.89,-0.881,-1.265,-0.936,-1.15,-0.697,-1.165,-1.265,-0.891,-1.076,4
-1.283,-0.906,-0.942,-1.145,-1.029,-0.875,-0.944,-0.947,-1.283,-0.988,-1.235,-0.839,-1.218,-1.283,-0.881,-1.06,4
-1.296,-0.913,-0.947,-1.131,-0.974,-0.804,-0.847,-0.841,-1.296,-0.945,-1.114,-0.709,-1.1,-1.296,-0.845,-1.037,4
-1.405,-0.946,-1.002,-1.221,-1.027,-0.833,-0.899,-0.877,-1.405,-1.092,-1.239,-0.856,-1.211,-1.405,-1.03,-1.215,4
-1.088,-0.734,-0.763,-1.037,-0.848,-0.707,-0.812,-0.814,-1.088,-0.739,-1.083,-0.607,-1.133,-1.088,-0.77,-0.941,4
-1.298,-1.021,-1.045,-1.204,-1.044,-0.908,-0.935,-0.967,-1.298,-1.005,-1.216,-0.782,-1.183,-1.298,-0.985,-1.178,4
-1.286,-0.837,-0.882,-1.122,-0.82,-0.671,-0.745,-0.731,-1.286,-0.877,-1.063,-0.565,-1.063,-1.286,-0.84,-1.01,4
-1.245,-0.915,-0.929,-1.201,-1.083,-0.898,-0.954,-0.952,-1.245,-0.948,-1.161,-0.731,-1.129,-1.245,-0.796,-0.978,4
-0.948,-0.651,-0.645,-0.955,-0.769,-0.641,-0.771,-0.734,-0.948,-0.663,-0.955,-0.526,-0.976,-0.948,-0.724,-0.911,4
-1.21,-0.8,-0.829,-1.068,-0.866,-0.714,-0.808,-0.783,-1.21,-0.849,-1.141,-0.635,-1.155,-1.21,-0.838,-1.02,4
-1.24,-0.826,-0.884,-1.09,-0.934,-0.752,-0.838,-0.812,-1.24,-0.866,-1.097,-0.544,-1.086,-1.24,-0.807,-0.984,4
-1.218,-0.852,-0.873,-1.111,-0.937,-0.747,-0.839,-0.792,-1.218,-0.847,-1.074,-0.566,-1.031,-1.218,-0.779,-0.951,4
-0.932,-0.485,-0.534,-0.859,-0.63,-0.51,-0.568,-0.574,-0.932,-0.661,-0.936,-0.552,-0.947,-0.932,-0.769,-0.904,4
-1.133,-0.769,-0.784,-1.017,-0.942,-0.795,-0.886,-0.883,-1.133,-0.836,-1.115,-0.7,-1.099,-1.133,-0.79,-0.95,4
-1.269,-0.812,-0.868,-1.098,-0.928,-0.773,-0.85,-0.841,-1.269,-0.981,-1.202,-0.805,-1.194,-1.269,-0.9,-1.082,4
-1.189,-0.782,-0.829,-1.031,-0.904,-0.726,-0.83,-0.801,-1.189,-0.798,-1.078,-0.484,-1.068,-1.189,-0.769,-0.945,4
-1.111,-0.779,-0.813,-1.036,-0.962,-0.809,-0.91,-0.9,-1.111,-0.782,-1.133,-0.632,-1.108,-1.111,-0.752,-0.96,4
-1.266,-0.94,-0.959,-1.182,-0.935,-0.769,-0.855,-0.837,-1.266,-0.864,-1.042,-0.61,-1.068,-1.266,-0.842,-1.013,4
-1.221,-0.691,-0.747,-0.996,-0.902,-0.765,-0.828,-0.838,-1.221,-0.941,-1.128,-0.746,-1.084,-1.221,-0.726,-0.871,4
-1.187,-0.857,-0.887,-1.077,-1.009,-0.838,-0.887,-0.901,-1.187,-0.885,-1.131,-0.729,-1.117,-1.187,-0.875,-1.066,4
-1.275,-0.844,-0.884,-1.141,-1.042,-0.842,-0.899,-0.885,-1.275,-0.937,-1.145,-0.698,-1.123,-1.275,-0.792,-0.967,4
-1.225,-0.797,-0.831,-1.037,-0.942,-0.809,-0.826,-0.867,-1.225,-0.959,-1.097,-0.753,-1.097,-1.225,-0.832,-1.034,4
-1.176,-0.78,-0.813,-1.042,-0.915,-0.757,-0.818,-0.816,-1.176,-0.883,-1.152,-0.707,-1.068,-1.176,-0.799,-0.955,4
-1.271,-0.803,-0.859,-1.09,-0.895,-0.727,-0.79,-0.772,-1.271,-0.968,-1.109,-0.741,-1.11,-1.271,-0.892,-1.077,4
-1.041,-0.523,-0.578,-0.869,-0.751,-0.556,-0.651,-0.602,-1.041,-0.755,-0.967,-0.519,-0.879,-1.041,-0.558,-0.705,4
-1.094,-0.762,-0.773,-1.004,-0.748,-0.627,-0.714,-0.719,-1.094,-0.685,-0.989,-0.439,-1.041,-1.094,-0.689,-0.8,4
-1.175,-0.847,-0.865,-1.097,-0.937,-0.766,-0.812,-0.824,-1.175,-0.853,-1.122,-0.681,-1.162,-1.175,-0.826,-0.99,4
-1.22,-0.886,-0.91,-1.074,-0.947,-0.758,-0.842,-0.823,-1.22,-0.843,-1.052,-0.554,-1.032,-1.22,-0.796,-0.982,4
-1.193,-0.838,-0.855,-1.107,-0.935,-0.748,-0.827,-0.798,-1.193,-0.826,-1.014,-0.549,-0.99,-1.193,-0.715,-0.881,4
-1.224,-0.807,-0.841,-1.035,-0.947,-0.813,-0.834,-0.868,-1.224,-0.949,-1.095,-0.749,-1.093,-1.224,-0.788,-0.978,4
-1.032,-0.688,-0.708,-0.96,-0.822,-0.718,-0.823,-0.818,-1.032,-0.725,-1.066,-0.6,-1.058,-1.032,-0.775,-0.928,4
-1.35,-0.829,-0.893,-1.122,-0.968,-0.838,-0.879,-0.9,-1.35,-1.068,-1.214,-0.84,-1.176,-1.35,-0.855,-1.025,4
-1.027,-0.731,-0.725,-0.988,-0.822,-0.746,-0.862,-0.882,-1.027,-0.728,-0.999,-0.675,-1.036,-1.027,-0.77,-0.93,4
-1.298,-1.032,-1.051,-1.206,-1.047,-0.914,-0.941,-0.97,-1.298,-0.981,-1.197,-0.751,-1.18,-1.298,-0.943,-1.132,4
-1.091,-0.685,-0.715,-0.973,-0.801,-0.683,-0.806,-0.791,-1.091,-0.735,-0.995,-0.579,-1.053,-1.091,-0.745,-0.907,4
-1.304,-0.783,-0.853,-1.116,-0.928,-0.764,-0.835,-0.812,-1.304,-0.967,-1.171,-0.727,-1.138,-1.304,-0.806,-0.959,4
-1.344,-0.944,-0.991,-1.165,-0.939,-0.78,-0.841,-0.837,-1.344,-0.987,-1.166,-0.654,-1.151,-1.344,-0.97,-1.146,4
-1.116,-0.746,-0.768,-1.028,-0.86,-0.716,-0.792,-0.783,-1.116,-0.811,-1.103,-0.662,-1.082,-1.116,-0.777,-0.938,4
-1.255,-0.874,-0.912,-1.116,-0.988,-0.845,-0.891,-0.901,-1.255,-0.94,-1.143,-0.732,-1.131,-1.255,-0.835,-1.015,4
-1.327,-0.918,-0.957,-1.168,-1.029,-0.844,-0.87,-0.875,-1.327,-1.002,-1.152,-0.767,-1.146,-1.327,-0.848,-1.034,4
-1.177,-0.83,-0.849,-1.06,-0.856,-0.712,-0.788,-0.788,-1.177,-0.782,-1.062,-0.556,-1.082,-1.177,-0.799,-0.965,4
-0.832,-0.348,-0.489,-0.705,-0.446,-0.481,-0.605,-0.565,-0.832,-0.627,-0.801,-0.385,-0.736,-0.832,-0.526,-0.63,9
-1.233,-0.746,-0.813,-0.888,-0.842,-0.767,-0.784,-0.836,-1.233,-1.006,-1.027,-0.657,-0.991,-1.233,-0.83,-0.997,9
-0.838,-0.376,-0.432,-0.536,-0.351,-0.342,-0.418,-0.404,-0.838,-0.621,-0.741,-0.358,-0.755,-0.838,-0.512,-0.673,9
-1.254,-0.566,-0.674,-0.752,-0.654,-0.582,-0.58,-0.585,-1.254,-0.981,-1.026,-0.543,-0.892,-1.254,-0.735,-0.891,9
-1.099,-0.494,-0.598,-0.718,-0.46,-0.469,-0.493,-0.48,-1.099,-0.77,-0.877,-0.331,-0.85,-1.099,-0.607,-0.769,9
-1.292,-0.699,-0.795,-0.859,-0.656,-0.678,-0.63,-0.698,-1.292,-1.027,-1.058,-0.708,-1.025,-1.292,-0.796,-0.958,9
-1.036,-0.496,-0.589,-0.753,-0.49,-0.463,-0.552,-0.551,-1.036,-0.75,-0.77,-0.368,-0.762,-1.036,-0.493,-0.609,9
-1.109,-0.472,-0.555,-0.647,-0.557,-0.485,-0.515,-0.518,-1.109,-0.828,-0.791,-0.457,-0.802,-1.109,-0.608,-0.794,9
-0.935,-0.273,-0.389,-0.527,-0.333,-0.334,-0.431,-0.395,-0.935,-0.715,-0.728,-0.339,-0.638,-0.935,-0.308,-0.432,9
-0.597,-0.238,-0.368,-0.532,-0.464,-0.432,-0.536,-0.545,-0.597,-0.429,-0.636,-0.25,-0.594,-0.597,-0.379,-0.553,9
-1.113,-0.332,-0.476,-0.593,-0.376,-0.371,-0.406,-0.371,-1.113,-0.719,-0.762,-0.184,-0.746,-1.113,-0.527,-0.645,9
-1.237,-0.483,-0.596,-0.703,-0.577,-0.548,-0.586,-0.59,-1.237,-0.938,-0.933,-0.572,-0.901,-1.237,-0.672,-0.811,9
-1.354,-0.64,-0.718,-0.82,-0.795,-0.727,-0.717,-0.761,-1.354,-1.102,-1.072,-0.729,-1.014,-1.354,-0.749,-0.916,9
-1.12,-0.456,-0.562,-0.658,-0.522,-0.506,-0.572,-0.541,-1.12,-0.81,-0.887,-0.474,-0.827,-1.12,-0.563,-0.709,9
