@relation texture

@attribute A3 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A33 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.712,-0.583,-0.762,-1.226,-0.696,-0.735,-0.601,-0.639,-0.914,-1.226,-0.97,-0.509,-0.593,-0.841,2
-0.876,-0.678,-0.811,-1.173,-0.855,-0.816,-0.742,-0.781,-0.978,-1.173,-1.072,-0.607,-0.649,-0.903,2
-0.694,-0.494,-0.644,-1.107,-0.602,-0.656,-0.556,-0.602,-0.828,-1.107,-0.862,-0.488,-0.356,-0.786,2
-0.928,-0.797,-0.903,-1.181,-0.848,-0.815,-0.729,-0.758,-0.967,-1.181,-1.023,-0.613,-0.737,-0.936,2
-0.683,-0.587,-0.739,-1.167,-0.606,-0.749,-0.583,-0.615,-0.923,-1.167,-0.948,-0.611,-0.493,-0.905,2
-0.879,-0.714,-0.846,-1.183,-0.795,-0.805,-0.685,-0.727,-0.976,-1.183,-1.034,-0.533,-0.734,-0.878,2
-0.794,-0.434,-0.595,-0.984,-0.729,-0.654,-0.628,-0.721,-0.822,-0.984,-0.913,-0.54,-0.499,-0.751,2
-0.663,-0.561,-0.729,-1.252,-0.459,-0.685,-0.44,-0.467,-0.85,-1.252,-0.917,-0.483,-0.525,-0.916,2
-0.618,-0.41,-0.554,-0.968,-0.538,-0.658,-0.52,-0.577,-0.838,-0.968,-0.987,-0.522,-0.277,-0.713,2
-0.567,-0.442,-0.617,-1.175,-0.273,-0.643,-0.364,-0.417,-0.789,-1.175,-0.867,-0.488,-0.444,-0.922,2
-0.821,-0.607,-0.778,-1.225,-0.698,-0.797,-0.641,-0.635,-0.962,-1.225,-0.901,-0.451,-0.431,-0.812,2
-0.685,-0.461,-0.64,-1.168,-0.709,-0.719,-0.62,-0.668,-0.891,-1.168,-0.913,-0.433,-0.4,-0.757,2
-0.701,-0.587,-0.749,-1.184,-0.643,-0.757,-0.576,-0.615,-0.924,-1.184,-0.906,-0.515,-0.457,-0.844,2
-0.665,-0.462,-0.618,-1.126,-0.589,-0.729,-0.563,-0.588,-0.895,-1.126,-0.988,-0.629,-0.482,-0.847,2
-0.941,-0.756,-0.9,-1.264,-0.892,-0.868,-0.773,-0.787,-1.029,-1.264,-1.064,-0.679,-0.762,-0.959,2
-0.983,-0.885,-1.02,-1.366,-0.898,-0.95,-0.802,-0.808,-1.104,-1.366,-1.054,-0.653,-0.742,-1.016,2
-0.712,-0.494,-0.641,-1.048,-0.604,-0.661,-0.516,-0.571,-0.837,-1.048,-0.862,-0.378,-0.418,-0.767,2
-0.791,-0.598,-0.703,-1.063,-0.68,-0.771,-0.631,-0.683,-0.935,-1.063,-0.993,-0.67,-0.585,-0.857,2
-0.826,-0.609,-0.777,-1.208,-0.787,-0.774,-0.646,-0.675,-0.944,-1.208,-0.912,-0.388,-0.457,-0.771,2
-0.932,-0.78,-0.869,-1.15,-0.862,-0.813,-0.758,-0.813,-0.98,-1.15,-1.037,-0.608,-0.681,-0.964,2
-0.696,-0.619,-0.766,-1.238,-0.556,-0.749,-0.528,-0.558,-0.918,-1.238,-0.939,-0.45,-0.544,-0.906,2
-0.555,-0.392,-0.536,-0.946,-0.533,-0.62,-0.512,-0.6,-0.801,-0.946,-0.954,-0.529,-0.385,-0.721,2
-0.854,-0.778,-0.881,-1.15,-0.85,-0.863,-0.776,-0.829,-1.028,-1.15,-1.034,-0.704,-0.621,-0.974,2
-0.545,-0.408,-0.576,-1.061,-0.387,-0.633,-0.435,-0.513,-0.787,-1.061,-0.899,-0.564,-0.476,-0.798,2
-0.789,-0.475,-0.701,-1.156,-0.645,-0.675,-0.562,-0.639,-0.868,-1.156,-0.891,-0.44,-0.432,-0.743,2
-0.894,-0.504,-0.654,-1.037,-0.647,-0.694,-0.584,-0.646,-0.868,-1.037,-1.009,-0.627,-0.631,-0.815,2
-0.719,-0.499,-0.634,-1.014,-0.554,-0.657,-0.504,-0.567,-0.828,-1.014,-1.012,-0.512,-0.539,-0.741,2
-0.753,-0.497,-0.643,-1.082,-0.631,-0.682,-0.558,-0.606,-0.865,-1.082,-0.808,-0.357,-0.378,-0.74,2
-1.013,-0.916,-1.059,-1.405,-0.858,-0.914,-0.756,-0.78,-1.076,-1.405,-1.067,-0.571,-0.818,-1.066,2
-0.686,-0.431,-0.622,-1.186,-0.5,-0.65,-0.478,-0.572,-0.822,-1.186,-0.886,-0.436,-0.451,-0.765,2
-0.944,-0.769,-0.913,-1.28,-0.779,-0.873,-0.713,-0.724,-1.032,-1.28,-0.951,-0.478,-0.634,-0.932,2
-0.822,-0.609,-0.726,-1.119,-0.77,-0.736,-0.656,-0.692,-0.89,-1.119,-0.972,-0.505,-0.588,-0.843,2
-0.666,-0.571,-0.744,-1.18,-0.683,-0.791,-0.65,-0.67,-0.969,-1.18,-1.032,-0.624,-0.489,-0.844,2
-0.91,-0.595,-0.711,-0.993,-0.689,-0.631,-0.558,-0.599,-0.785,-0.993,-0.77,-0.421,-0.632,-0.801,2
-0.868,-0.69,-0.814,-1.098,-0.813,-0.749,-0.687,-0.763,-0.914,-1.098,-1.006,-0.506,-0.64,-0.839,2
-0.671,-0.467,-0.601,-0.992,-0.439,-0.585,-0.382,-0.389,-0.745,-0.992,-0.781,-0.299,-0.339,-0.688,2
-0.97,-0.874,-1.019,-1.362,-0.83,-0.948,-0.762,-0.761,-1.105,-1.362,-1.031,-0.652,-0.788,-1.05,2
-0.847,-0.653,-0.766,-1.035,-0.674,-0.708,-0.601,-0.65,-0.88,-1.035,-0.867,-0.413,-0.589,-0.821,2
-0.78,-0.498,-0.649,-1.002,-0.647,-0.68,-0.579,-0.632,-0.856,-1.002,-1.016,-0.554,-0.552,-0.713,2
-0.675,-0.362,-0.566,-1.151,-0.406,-0.586,-0.418,-0.534,-0.735,-1.151,-0.817,-0.34,-0.413,-0.711,2
-0.546,-0.444,-0.629,-1.074,-0.5,-0.636,-0.459,-0.491,-0.815,-1.074,-0.873,-0.463,-0.383,-0.734,2
-0.797,-0.505,-0.68,-1.12,-0.637,-0.689,-0.557,-0.625,-0.874,-1.12,-0.894,-0.488,-0.419,-0.801,2
-0.811,-0.394,-0.593,-1.035,-0.551,-0.622,-0.503,-0.583,-0.806,-1.035,-0.857,-0.331,-0.32,-0.667,2
-0.881,-0.663,-0.809,-1.193,-0.788,-0.769,-0.668,-0.718,-0.954,-1.193,-1.107,-0.713,-0.718,-0.946,2
-0.84,-0.604,-0.727,-1.091,-0.669,-0.731,-0.582,-0.627,-0.895,-1.091,-0.915,-0.515,-0.648,-0.841,2
-0.754,-0.601,-0.78,-1.258,-0.694,-0.821,-0.643,-0.645,-0.986,-1.258,-0.972,-0.544,-0.47,-0.862,2
-0.769,-0.506,-0.608,-0.935,-0.758,-0.672,-0.653,-0.704,-0.803,-0.935,-0.802,-0.525,-0.549,-0.735,2
-0.61,-0.337,-0.421,-0.543,-0.563,-0.532,-0.571,-0.713,-0.731,-0.543,-0.747,-0.478,-0.265,-0.61,2
-0.787,-0.53,-0.693,-1.133,-0.58,-0.729,-0.574,-0.611,-0.902,-1.133,-1.02,-0.521,-0.532,-0.83,2
-0.823,-0.764,-0.91,-1.246,-0.659,-0.812,-0.613,-0.64,-0.988,-1.246,-0.943,-0.507,-0.654,-0.976,2
-0.568,-0.409,-0.599,-1.061,-0.27,-0.628,-0.387,-0.402,-0.798,-1.061,-0.915,-0.544,-0.431,-0.884,2
-0.864,-0.681,-0.826,-1.185,-0.788,-0.761,-0.669,-0.736,-0.942,-1.185,-1.106,-0.715,-0.759,-0.948,2
-0.577,-0.508,-0.664,-1.161,-0.428,-0.655,-0.429,-0.482,-0.822,-1.161,-0.895,-0.444,-0.514,-0.873,2
-0.781,-0.658,-0.773,-0.964,-0.702,-0.758,-0.681,-0.74,-0.935,-0.964,-0.894,-0.639,-0.566,-0.81,2
-0.814,-0.594,-0.728,-1.13,-0.826,-0.798,-0.721,-0.786,-0.967,-1.13,-1.08,-0.633,-0.58,-0.812,2
-0.637,-0.4,-0.582,-1.038,-0.338,-0.627,-0.368,-0.385,-0.792,-1.038,-0.957,-0.538,-0.522,-0.793,2
-0.765,-0.515,-0.697,-1.147,-0.6,-0.7,-0.541,-0.593,-0.882,-1.147,-0.96,-0.511,-0.446,-0.803,2
-0.869,-0.653,-0.759,-1.097,-0.839,-0.744,-0.706,-0.769,-0.908,-1.097,-0.989,-0.565,-0.572,-0.837,2
-0.553,-0.379,-0.569,-0.987,-0.476,-0.583,-0.447,-0.528,-0.767,-0.987,-0.822,-0.411,-0.351,-0.649,2
-0.551,-0.518,-0.652,-1.083,-0.55,-0.695,-0.539,-0.558,-0.855,-1.083,-0.946,-0.511,-0.453,-0.827,2
-0.528,-0.395,-0.575,-1.128,-0.197,-0.591,-0.322,-0.356,-0.734,-1.128,-0.844,-0.419,-0.39,-0.862,2
-0.93,-0.744,-0.873,-1.195,-0.915,-0.891,-0.829,-0.881,-1.044,-1.195,-1.047,-0.753,-0.664,-0.913,2
-0.618,-0.455,-0.642,-1.1,-0.655,-0.653,-0.571,-0.614,-0.84,-1.1,-0.965,-0.539,-0.543,-0.808,2
-0.799,-0.528,-0.679,-1.135,-0.623,-0.752,-0.595,-0.616,-0.919,-1.135,-0.977,-0.666,-0.553,-0.817,2
-0.867,-0.772,-0.898,-1.199,-0.841,-0.861,-0.743,-0.764,-1.019,-1.199,-1.058,-0.702,-0.647,-0.974,2
-0.699,-0.538,-0.699,-1.154,-0.584,-0.695,-0.519,-0.575,-0.874,-1.154,-0.907,-0.402,-0.526,-0.814,2
-0.754,-0.441,-0.582,-0.948,-0.591,-0.615,-0.513,-0.585,-0.785,-0.948,-0.888,-0.493,-0.41,-0.736,2
-0.756,-0.507,-0.65,-1.034,-0.687,-0.714,-0.616,-0.665,-0.89,-1.034,-0.914,-0.345,-0.368,-0.701,2
-0.867,-0.639,-0.795,-1.223,-0.747,-0.818,-0.671,-0.718,-0.991,-1.223,-0.987,-0.566,-0.555,-0.871,2
-0.862,-0.697,-0.829,-1.191,-0.696,-0.788,-0.618,-0.604,-0.958,-1.191,-0.977,-0.514,-0.579,-0.915,2
-0.924,-0.655,-0.788,-1.159,-0.806,-0.749,-0.683,-0.727,-0.915,-1.159,-0.965,-0.52,-0.695,-0.901,2
-0.916,-0.728,-0.854,-1.213,-0.728,-0.841,-0.663,-0.654,-0.996,-1.213,-1.005,-0.567,-0.583,-0.924,2
-0.843,-0.574,-0.74,-1.213,-0.678,-0.735,-0.6,-0.635,-0.9,-1.213,-0.937,-0.519,-0.566,-0.89,2
-0.781,-0.647,-0.779,-1.191,-0.668,-0.796,-0.611,-0.606,-0.953,-1.191,-0.91,-0.521,-0.495,-0.831,2
-0.678,-0.492,-0.656,-1.064,-0.587,-0.701,-0.559,-0.617,-0.88,-1.064,-0.948,-0.555,-0.508,-0.734,2
-0.747,-0.51,-0.606,-1.021,-0.635,-0.703,-0.594,-0.618,-0.859,-1.021,-0.939,-0.56,-0.444,-0.836,2
-0.841,-0.618,-0.719,-1.045,-0.748,-0.754,-0.654,-0.68,-0.897,-1.045,-0.924,-0.54,-0.568,-0.792,2
-0.773,-0.462,-0.606,-1.044,-0.551,-0.638,-0.513,-0.567,-0.82,-1.044,-0.789,-0.337,-0.366,-0.739,2
-0.761,-0.583,-0.702,-1.032,-0.789,-0.734,-0.701,-0.781,-0.895,-1.032,-0.952,-0.578,-0.467,-0.805,2
-0.843,-0.512,-0.624,-0.981,-0.675,-0.691,-0.592,-0.656,-0.846,-0.981,-0.975,-0.562,-0.538,-0.754,2
-0.759,-0.625,-0.726,-0.927,-0.694,-0.748,-0.684,-0.754,-0.927,-0.927,-0.914,-0.686,-0.558,-0.82,2
-0.857,-0.835,-0.979,-1.285,-0.707,-0.825,-0.644,-0.666,-1.004,-1.285,-0.95,-0.509,-0.7,-1.011,2
-0.619,-0.529,-0.751,-1.316,-0.594,-0.774,-0.537,-0.577,-0.953,-1.316,-0.976,-0.601,-0.507,-0.894,2
-0.841,-0.602,-0.744,-1.169,-0.693,-0.773,-0.617,-0.674,-0.953,-1.169,-0.991,-0.426,-0.457,-0.815,2
-0.81,-0.474,-0.64,-1.124,-0.55,-0.646,-0.482,-0.554,-0.826,-1.124,-0.821,-0.328,-0.413,-0.749,2
-0.672,-0.389,-0.498,-0.846,-0.62,-0.562,-0.525,-0.598,-0.728,-0.846,-0.818,-0.503,-0.374,-0.699,2
-0.892,-0.565,-0.691,-0.978,-0.708,-0.626,-0.58,-0.627,-0.785,-0.978,-0.775,-0.448,-0.62,-0.776,2
-0.997,-0.729,-0.852,-1.19,-0.825,-0.762,-0.681,-0.708,-0.927,-1.19,-1.026,-0.618,-0.779,-0.997,2
-0.619,-0.364,-0.571,-1.139,-0.463,-0.611,-0.461,-0.569,-0.768,-1.139,-0.955,-0.492,-0.494,-0.752,2
-0.854,-0.647,-0.817,-1.218,-0.739,-0.742,-0.617,-0.709,-0.928,-1.218,-1.095,-0.693,-0.782,-0.924,2
-0.923,-0.739,-0.875,-1.263,-0.848,-0.873,-0.734,-0.765,-1.043,-1.263,-1.093,-0.69,-0.707,-0.965,2
-0.771,-0.472,-0.648,-1.075,-0.568,-0.663,-0.533,-0.643,-0.859,-1.075,-0.908,-0.524,-0.451,-0.764,2
-0.905,-0.689,-0.806,-1.141,-0.853,-0.802,-0.725,-0.751,-0.951,-1.141,-0.951,-0.588,-0.707,-0.862,2
-0.59,-0.449,-0.623,-1.126,-0.679,-0.733,-0.609,-0.667,-0.91,-1.126,-0.908,-0.392,-0.297,-0.739,2
-0.975,-0.714,-0.871,-1.273,-0.904,-0.887,-0.785,-0.82,-1.039,-1.273,-1.087,-0.817,-0.737,-0.946,2
-0.608,-0.597,-0.823,-1.265,-0.563,-0.824,-0.575,-0.549,-0.999,-1.265,-1.06,-0.685,-0.524,-0.966,2
-0.632,-0.536,-0.675,-1.108,-0.612,-0.682,-0.552,-0.606,-0.851,-1.108,-0.899,-0.526,-0.469,-0.831,2
-0.739,-0.453,-0.668,-1.106,-0.67,-0.673,-0.554,-0.601,-0.857,-1.106,-0.915,-0.499,-0.406,-0.736,2
-0.785,-0.589,-0.737,-1.162,-0.599,-0.767,-0.594,-0.676,-0.935,-1.162,-0.979,-0.528,-0.595,-0.869,2
-0.892,-0.521,-0.672,-1.077,-0.666,-0.711,-0.607,-0.695,-0.895,-1.077,-1.038,-0.645,-0.687,-0.833,2
-0.826,-0.769,-0.91,-1.342,-0.697,-0.834,-0.623,-0.632,-0.988,-1.342,-0.986,-0.591,-0.691,-1.01,2
-0.805,-0.556,-0.715,-1.156,-0.825,-0.792,-0.696,-0.735,-0.968,-1.156,-1.12,-0.665,-0.555,-0.83,2
-0.784,-0.642,-0.774,-1.114,-0.752,-0.79,-0.67,-0.714,-0.951,-1.114,-1.044,-0.609,-0.684,-0.817,2
-0.598,-0.414,-0.522,-0.966,-0.372,-0.59,-0.392,-0.432,-0.742,-0.966,-0.897,-0.521,-0.481,-0.84,2
-0.887,-0.673,-0.805,-1.172,-0.793,-0.796,-0.679,-0.719,-0.961,-1.172,-1.043,-0.616,-0.648,-0.866,2
-0.71,-0.583,-0.64,-0.874,-0.761,-0.687,-0.686,-0.768,-0.844,-0.874,-0.953,-0.627,-0.488,-0.862,2
-0.838,-0.741,-0.896,-1.338,-0.738,-0.854,-0.66,-0.672,-1.011,-1.338,-0.992,-0.607,-0.615,-0.973,2
-0.561,-0.573,-0.762,-1.309,-0.591,-0.805,-0.56,-0.584,-0.982,-1.309,-0.908,-0.517,-0.447,-0.862,2
-0.9,-0.739,-0.87,-1.22,-0.734,-0.859,-0.681,-0.663,-1.012,-1.22,-0.985,-0.597,-0.628,-0.918,2
-0.703,-0.49,-0.692,-1.231,-0.534,-0.704,-0.519,-0.559,-0.884,-1.231,-0.929,-0.49,-0.488,-0.852,2
-0.807,-0.553,-0.698,-1.111,-0.852,-0.761,-0.714,-0.763,-0.934,-1.111,-1.074,-0.604,-0.539,-0.796,2
-0.711,-0.625,-0.789,-1.239,-0.642,-0.756,-0.571,-0.598,-0.927,-1.239,-0.969,-0.505,-0.6,-0.884,2
-0.655,-0.54,-0.656,-1.087,-0.493,-0.719,-0.523,-0.566,-0.884,-1.087,-0.956,-0.591,-0.497,-0.901,2
-0.651,-0.294,-0.466,-0.98,-0.408,-0.535,-0.376,-0.453,-0.691,-0.98,-0.815,-0.317,-0.324,-0.647,2
-0.953,-0.84,-0.983,-1.357,-0.871,-0.864,-0.729,-0.744,-1.022,-1.357,-1.042,-0.525,-0.733,-0.99,2
-0.604,-0.469,-0.67,-1.165,-0.672,-0.671,-0.584,-0.631,-0.854,-1.165,-1.036,-0.535,-0.62,-0.819,2
-0.494,-0.108,-0.208,-0.611,-0.471,-0.326,-0.349,-0.414,-0.487,-0.611,-0.666,-0.404,-0.395,-0.575,2
-0.562,-0.439,-0.555,-0.996,-0.37,-0.618,-0.391,-0.412,-0.773,-0.996,-0.917,-0.546,-0.474,-0.85,2
-0.595,-0.411,-0.55,-1.038,-0.454,-0.644,-0.496,-0.571,-0.793,-1.038,-0.915,-0.585,-0.495,-0.81,2
-0.906,-0.753,-0.882,-1.239,-0.9,-0.887,-0.789,-0.79,-1.035,-1.239,-1.049,-0.632,-0.675,-0.894,2
-0.88,-0.724,-0.861,-1.224,-0.795,-0.828,-0.679,-0.708,-0.995,-1.224,-1.085,-0.646,-0.699,-0.928,2
-0.682,-0.291,-0.46,-0.99,-0.278,-0.538,-0.347,-0.486,-0.662,-0.99,-0.839,-0.359,-0.388,-0.732,2
-0.912,-0.762,-0.846,-1.133,-0.885,-0.804,-0.772,-0.823,-0.968,-1.133,-1.04,-0.59,-0.639,-0.937,2
-0.754,-0.532,-0.642,-1.037,-0.621,-0.712,-0.574,-0.654,-0.882,-1.037,-0.925,-0.626,-0.552,-0.816,2
-0.8,-0.588,-0.746,-1.175,-0.713,-0.795,-0.642,-0.704,-0.976,-1.175,-1.03,-0.477,-0.451,-0.814,2
-0.703,-0.566,-0.749,-1.198,-0.741,-0.827,-0.682,-0.704,-1.001,-1.198,-1.035,-0.597,-0.437,-0.84,2
-0.751,-0.535,-0.666,-1.05,-0.637,-0.653,-0.535,-0.607,-0.818,-1.05,-0.989,-0.431,-0.576,-0.78,2
-0.537,-0.389,-0.489,-1.01,-0.41,-0.628,-0.42,-0.425,-0.768,-1.01,-0.933,-0.619,-0.38,-0.781,2
-0.987,-0.873,-1.017,-1.373,-0.907,-0.996,-0.845,-0.841,-1.146,-1.373,-1.129,-0.706,-0.8,-1.008,2
-0.785,-0.478,-0.662,-1.119,-0.603,-0.699,-0.561,-0.64,-0.888,-1.119,-0.983,-0.536,-0.488,-0.771,2
-0.841,-0.618,-0.77,-1.194,-0.648,-0.768,-0.588,-0.642,-0.941,-1.194,-0.947,-0.415,-0.507,-0.836,2
-0.778,-0.537,-0.679,-1.128,-0.592,-0.688,-0.523,-0.573,-0.863,-1.128,-1.008,-0.675,-0.589,-0.882,2
-0.767,-0.631,-0.794,-1.235,-0.689,-0.779,-0.617,-0.661,-0.939,-1.235,-0.929,-0.402,-0.573,-0.829,2
-0.742,-0.386,-0.563,-1.052,-0.425,-0.6,-0.402,-0.473,-0.765,-1.052,-0.938,-0.486,-0.525,-0.79,2
-0.664,-0.486,-0.619,-1.07,-0.473,-0.639,-0.478,-0.557,-0.804,-1.07,-0.958,-0.468,-0.526,-0.865,2
-0.915,-0.755,-0.922,-1.352,-0.778,-0.866,-0.685,-0.7,-1.024,-1.352,-1.008,-0.492,-0.613,-0.931,2
-0.563,-0.407,-0.598,-1.109,-0.599,-0.614,-0.513,-0.569,-0.793,-1.109,-0.977,-0.469,-0.501,-0.777,2
