@relation texture

@attribute A2 numeric
@attribute A3 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.86,-0.904,-1.199,-0.905,-0.733,-0.82,-0.78,-0.961,-1.081,-0.837,-0.675,-1.016,-0.839,-0.786,-0.632,-0.95,2
-0.804,-0.892,-1.169,-0.846,-0.626,-0.719,-0.664,-0.911,-0.988,-0.787,-0.592,-0.948,-0.825,-0.763,-0.58,-0.93,2
-0.738,-0.834,-1.171,-0.819,-0.618,-0.72,-0.672,-0.909,-1.062,-0.745,-0.543,-0.955,-0.763,-0.727,-0.534,-0.89,2
-0.723,-0.732,-1.119,-0.748,-0.545,-0.647,-0.601,-0.844,-0.953,-0.709,-0.541,-0.919,-0.694,-0.664,-0.487,-0.841,2
-0.606,-0.78,-1.002,-0.719,-0.579,-0.682,-0.671,-0.776,-1.016,-0.643,-0.554,-0.961,-0.602,-0.571,-0.46,-0.713,2
-0.626,-0.81,-1.124,-0.698,-0.482,-0.569,-0.531,-0.698,-0.821,-0.546,-0.328,-0.848,-0.62,-0.586,-0.42,-0.749,2
-0.936,-0.944,-1.28,-0.947,-0.713,-0.815,-0.775,-0.913,-0.951,-0.739,-0.478,-0.949,-0.828,-0.758,-0.595,-0.932,2
-0.481,-0.574,-0.867,-0.539,-0.386,-0.492,-0.483,-0.647,-0.802,-0.484,-0.368,-0.794,-0.505,-0.522,-0.379,-0.698,2
-0.641,-0.71,-1.013,-0.714,-0.582,-0.671,-0.663,-0.775,-0.868,-0.661,-0.543,-0.874,-0.621,-0.588,-0.399,-0.763,2
-0.649,-0.675,-1.048,-0.715,-0.469,-0.594,-0.523,-0.849,-0.875,-0.71,-0.525,-0.907,-0.749,-0.741,-0.568,-0.923,2
-0.583,-0.837,-1.011,-0.672,-0.552,-0.654,-0.659,-0.798,-0.999,-0.688,-0.586,-0.926,-0.61,-0.611,-0.524,-0.765,2
-0.817,-0.771,-1.355,-0.877,-0.602,-0.695,-0.66,-1.051,-1.027,-0.9,-0.649,-1.047,-0.888,-0.813,-0.567,-0.968,2
-0.725,-0.838,-1.089,-0.792,-0.658,-0.765,-0.748,-0.828,-1.001,-0.694,-0.57,-0.981,-0.701,-0.647,-0.525,-0.794,2
-0.656,-0.691,-1.168,-0.823,-0.637,-0.727,-0.659,-0.887,-0.962,-0.719,-0.451,-0.883,-0.673,-0.623,-0.429,-0.787,2
-0.883,-0.929,-1.307,-0.892,-0.702,-0.786,-0.747,-1.067,-1.168,-0.958,-0.793,-1.175,-0.925,-0.859,-0.71,-1.016,2
-0.61,-0.649,-1.076,-0.673,-0.428,-0.536,-0.495,-0.841,-0.958,-0.69,-0.544,-0.918,-0.678,-0.628,-0.455,-0.799,2
-0.715,-0.8,-1.175,-0.822,-0.642,-0.756,-0.73,-0.851,-1.03,-0.693,-0.477,-1.042,-0.657,-0.659,-0.457,-0.814,2
-0.559,-0.768,-1.118,-0.701,-0.538,-0.619,-0.586,-0.701,-0.852,-0.533,-0.352,-0.847,-0.51,-0.508,-0.324,-0.651,2
-0.796,-0.887,-1.172,-0.834,-0.679,-0.778,-0.748,-0.906,-1.043,-0.785,-0.616,-1.029,-0.761,-0.701,-0.555,-0.866,2
-0.75,-0.795,-1.173,-0.811,-0.597,-0.694,-0.668,-0.828,-0.98,-0.669,-0.484,-0.956,-0.707,-0.683,-0.507,-0.854,2
-0.956,-0.888,-1.324,-0.944,-0.679,-0.785,-0.723,-0.948,-1.007,-0.795,-0.527,-1.019,-0.91,-0.845,-0.68,-1.006,2
-0.873,-0.932,-1.15,-0.842,-0.758,-0.854,-0.849,-0.879,-1.037,-0.761,-0.608,-1.059,-0.818,-0.787,-0.634,-0.964,2
-0.552,-0.585,-1.036,-0.603,-0.455,-0.528,-0.517,-0.754,-0.922,-0.62,-0.498,-0.905,-0.626,-0.619,-0.504,-0.778,2
-0.658,-0.742,-1.078,-0.764,-0.607,-0.712,-0.687,-0.861,-1.002,-0.747,-0.639,-0.968,-0.687,-0.675,-0.469,-0.841,2
-0.733,-0.724,-1.113,-0.749,-0.513,-0.636,-0.59,-0.83,-0.866,-0.661,-0.453,-0.838,-0.706,-0.648,-0.457,-0.815,2
-0.752,-0.854,-1.038,-0.769,-0.634,-0.742,-0.722,-0.773,-0.911,-0.624,-0.444,-0.871,-0.677,-0.636,-0.514,-0.812,2
-0.649,-0.753,-1.082,-0.726,-0.558,-0.66,-0.632,-0.695,-0.808,-0.553,-0.357,-0.876,-0.605,-0.575,-0.414,-0.74,2
-0.753,-0.668,-1.254,-0.882,-0.67,-0.785,-0.733,-0.902,-0.931,-0.745,-0.474,-0.901,-0.701,-0.633,-0.37,-0.793,2
-0.624,-0.782,-1.173,-0.712,-0.494,-0.588,-0.532,-0.846,-0.897,-0.68,-0.422,-0.898,-0.699,-0.67,-0.498,-0.852,2
-0.587,-0.664,-0.991,-0.623,-0.522,-0.626,-0.61,-0.766,-0.954,-0.634,-0.492,-0.9,-0.618,-0.583,-0.465,-0.754,2
-0.699,-0.705,-1.207,-0.805,-0.583,-0.694,-0.649,-0.933,-0.978,-0.788,-0.589,-0.966,-0.764,-0.71,-0.523,-0.877,2
-0.928,-0.974,-1.279,-0.928,-0.703,-0.803,-0.757,-0.936,-1.059,-0.776,-0.52,-1.043,-0.853,-0.786,-0.631,-0.953,2
-0.871,-0.823,-1.246,-0.861,-0.613,-0.721,-0.669,-0.877,-0.943,-0.737,-0.507,-1,-0.873,-0.818,-0.621,-0.976,2
-0.782,-0.894,-1.184,-0.854,-0.704,-0.804,-0.787,-0.926,-1.076,-0.814,-0.663,-1.076,-0.798,-0.755,-0.611,-0.921,2
-0.584,-0.753,-1.002,-0.688,-0.463,-0.574,-0.551,-0.761,-0.953,-0.613,-0.515,-0.894,-0.609,-0.597,-0.471,-0.737,2
-1.009,-0.994,-1.367,-1.009,-0.768,-0.879,-0.838,-1.042,-1.041,-0.9,-0.638,-1.051,-1.004,-0.921,-0.744,-1.082,2
-0.65,-0.862,-1,-0.697,-0.586,-0.661,-0.643,-0.737,-0.782,-0.625,-0.473,-0.84,-0.607,-0.582,-0.513,-0.742,2
-0.63,-0.674,-0.848,-0.665,-0.679,-0.767,-0.785,-0.684,-0.956,-0.616,-0.658,-0.97,-0.621,-0.646,-0.523,-0.834,2
-0.664,-0.747,-1.021,-0.742,-0.594,-0.709,-0.684,-0.799,-0.939,-0.687,-0.56,-0.869,-0.644,-0.647,-0.478,-0.836,2
-0.675,-0.689,-1.186,-0.761,-0.602,-0.703,-0.68,-0.857,-0.94,-0.718,-0.55,-0.942,-0.707,-0.647,-0.456,-0.809,2
-1.023,-0.983,-1.366,-1.031,-0.802,-0.904,-0.855,-1.043,-1.054,-0.891,-0.653,-1.051,-0.932,-0.852,-0.66,-1.016,2
-0.69,-0.683,-1.132,-0.753,-0.567,-0.675,-0.644,-0.815,-0.9,-0.676,-0.483,-0.86,-0.682,-0.641,-0.477,-0.814,2
-0.772,-0.934,-1.114,-0.804,-0.679,-0.775,-0.757,-0.805,-0.947,-0.697,-0.533,-0.968,-0.684,-0.648,-0.545,-0.814,2
-0.501,-0.653,-0.891,-0.56,-0.398,-0.48,-0.468,-0.585,-0.776,-0.431,-0.321,-0.81,-0.452,-0.465,-0.335,-0.646,2
-0.619,-0.682,-1.031,-0.71,-0.57,-0.674,-0.653,-0.79,-0.999,-0.677,-0.564,-0.956,-0.608,-0.602,-0.464,-0.77,2
-0.559,-0.619,-1.139,-0.646,-0.461,-0.524,-0.507,-0.797,-0.955,-0.653,-0.492,-0.951,-0.63,-0.606,-0.496,-0.752,2
-0.734,-0.782,-1.211,-0.81,-0.589,-0.689,-0.656,-0.873,-0.953,-0.752,-0.543,-1.007,-0.7,-0.685,-0.5,-0.843,2
-0.692,-0.853,-1.124,-0.78,-0.631,-0.725,-0.696,-0.872,-1.024,-0.77,-0.648,-1.036,-0.697,-0.68,-0.486,-0.851,2
-0.819,-0.875,-1.081,-0.837,-0.681,-0.772,-0.748,-0.874,-0.949,-0.765,-0.635,-0.914,-0.782,-0.734,-0.573,-0.891,2
-0.633,-0.745,-1.065,-0.712,-0.603,-0.716,-0.726,-0.729,-0.945,-0.601,-0.444,-1.034,-0.568,-0.588,-0.446,-0.751,2
-0.683,-0.508,-1.257,-0.857,-0.599,-0.697,-0.652,-0.908,-0.899,-0.737,-0.494,-0.902,-0.681,-0.613,-0.352,-0.764,2
-0.712,-0.639,-1.194,-0.776,-0.536,-0.632,-0.58,-0.89,-0.94,-0.718,-0.465,-0.87,-0.748,-0.661,-0.451,-0.819,2
-0.657,-0.778,-1.128,-0.72,-0.523,-0.611,-0.566,-0.883,-1.008,-0.775,-0.675,-0.991,-0.725,-0.714,-0.563,-0.882,2
-0.856,-0.923,-1.263,-0.918,-0.734,-0.835,-0.805,-0.975,-1.093,-0.863,-0.69,-1.126,-0.848,-0.799,-0.62,-0.965,2
-0.514,-0.611,-0.978,-0.605,-0.419,-0.491,-0.493,-0.659,-0.855,-0.505,-0.385,-0.866,-0.522,-0.54,-0.381,-0.701,2
-0.856,-0.921,-1.205,-0.882,-0.717,-0.797,-0.75,-0.939,-1.022,-0.822,-0.65,-1.037,-0.812,-0.783,-0.656,-0.959,2
-0.551,-0.537,-1.01,-0.676,-0.42,-0.507,-0.457,-0.826,-0.933,-0.7,-0.619,-0.869,-0.6,-0.602,-0.41,-0.781,2
-0.688,-0.697,-1.241,-0.816,-0.615,-0.7,-0.641,-0.907,-0.976,-0.711,-0.435,-0.921,-0.71,-0.66,-0.439,-0.81,2
-0.662,-0.764,-1.117,-0.754,-0.591,-0.686,-0.65,-0.835,-0.937,-0.714,-0.568,-0.902,-0.691,-0.654,-0.462,-0.821,2
-0.658,-0.702,-1.116,-0.729,-0.58,-0.685,-0.678,-0.768,-0.87,-0.659,-0.489,-1,-0.662,-0.635,-0.445,-0.783,2
-0.779,-0.881,-1.193,-0.803,-0.668,-0.767,-0.736,-0.957,-1.107,-0.853,-0.713,-1.109,-0.82,-0.785,-0.628,-0.946,2
-0.654,-0.796,-1.151,-0.74,-0.563,-0.646,-0.597,-0.722,-0.864,-0.562,-0.317,-0.883,-0.611,-0.573,-0.431,-0.73,2
-0.586,-0.69,-1.102,-0.635,-0.408,-0.49,-0.475,-0.722,-0.868,-0.571,-0.4,-0.853,-0.593,-0.585,-0.371,-0.746,2
-0.781,-0.869,-1.097,-0.781,-0.706,-0.791,-0.778,-0.812,-0.989,-0.697,-0.565,-1.02,-0.698,-0.66,-0.501,-0.837,2
-0.705,-0.91,-0.993,-0.691,-0.558,-0.636,-0.613,-0.713,-0.77,-0.598,-0.421,-0.785,-0.663,-0.637,-0.558,-0.801,2
-0.566,-0.65,-1.04,-0.646,-0.451,-0.536,-0.529,-0.735,-0.908,-0.597,-0.476,-0.928,-0.585,-0.598,-0.412,-0.773,2
-0.903,-0.928,-1.181,-0.868,-0.729,-0.814,-0.791,-0.902,-1.023,-0.786,-0.613,-1.039,-0.847,-0.778,-0.638,-0.936,2
-0.753,-0.847,-1.035,-0.737,-0.601,-0.716,-0.702,-0.743,-0.867,-0.598,-0.413,-0.842,-0.676,-0.643,-0.516,-0.821,2
-0.601,-0.53,-1.015,-0.626,-0.432,-0.531,-0.512,-0.724,-0.787,-0.608,-0.382,-0.821,-0.559,-0.514,-0.268,-0.703,2
-0.644,-0.558,-1.057,-0.753,-0.561,-0.661,-0.623,-0.848,-0.946,-0.732,-0.625,-0.943,-0.676,-0.65,-0.442,-0.825,2
-0.747,-0.804,-1.142,-0.829,-0.662,-0.749,-0.701,-0.825,-0.925,-0.689,-0.482,-0.979,-0.65,-0.598,-0.418,-0.768,2
-0.835,-0.89,-1.212,-0.846,-0.672,-0.766,-0.724,-0.921,-1.065,-0.766,-0.569,-1.006,-0.802,-0.76,-0.63,-0.915,2
-1.006,-0.987,-1.373,-1.067,-0.845,-0.957,-0.91,-1.074,-1.129,-0.926,-0.706,-1.097,-0.935,-0.846,-0.687,-1.008,2
-0.635,-0.756,-1.034,-0.73,-0.616,-0.732,-0.715,-0.708,-0.914,-0.544,-0.345,-0.939,-0.547,-0.555,-0.394,-0.701,2
-0.988,-0.985,-1.364,-0.991,-0.756,-0.853,-0.79,-0.983,-0.985,-0.85,-0.573,-1.039,-0.896,-0.83,-0.657,-1.011,2
-0.793,-0.839,-1.148,-0.875,-0.754,-0.844,-0.842,-0.895,-1.063,-0.782,-0.638,-1.057,-0.713,-0.666,-0.545,-0.826,2
-0.823,-0.821,-1.152,-0.81,-0.621,-0.724,-0.679,-0.851,-0.917,-0.745,-0.592,-0.997,-0.809,-0.79,-0.625,-0.962,2
-0.845,-0.927,-1.287,-0.862,-0.721,-0.807,-0.79,-1.047,-1.16,-0.947,-0.786,-1.158,-0.919,-0.861,-0.707,-1.017,2
-0.659,-0.703,-1.231,-0.754,-0.519,-0.609,-0.548,-0.906,-0.929,-0.745,-0.49,-0.945,-0.735,-0.679,-0.455,-0.852,2
-1.034,-1.024,-1.334,-1.052,-0.869,-0.97,-0.956,-1.089,-1.106,-0.989,-0.801,-1.131,-1.003,-0.926,-0.778,-1.07,2
-0.649,-0.637,-1.072,-0.77,-0.588,-0.698,-0.661,-0.82,-0.925,-0.705,-0.545,-0.888,-0.652,-0.633,-0.469,-0.812,2
-0.427,-0.529,-0.843,-0.507,-0.355,-0.452,-0.416,-0.663,-0.807,-0.547,-0.477,-0.772,-0.517,-0.55,-0.445,-0.737,2
-0.603,-0.771,-1.075,-0.693,-0.533,-0.636,-0.634,-0.75,-0.908,-0.627,-0.524,-0.909,-0.613,-0.614,-0.472,-0.764,2
-0.663,-0.774,-1.014,-0.698,-0.569,-0.669,-0.653,-0.772,-0.924,-0.666,-0.578,-0.932,-0.668,-0.644,-0.502,-0.812,2
-0.564,-0.627,-0.989,-0.689,-0.546,-0.669,-0.642,-0.805,-0.969,-0.67,-0.56,-0.846,-0.601,-0.579,-0.392,-0.716,2
-0.634,-0.628,-1.165,-0.762,-0.58,-0.678,-0.654,-0.805,-0.944,-0.683,-0.555,-0.961,-0.623,-0.593,-0.402,-0.758,2
-0.504,-0.726,-0.919,-0.618,-0.565,-0.643,-0.65,-0.695,-0.899,-0.598,-0.534,-0.874,-0.58,-0.572,-0.451,-0.724,2
-0.794,-0.708,-1.334,-0.893,-0.601,-0.697,-0.632,-1.105,-1.133,-0.974,-0.766,-1.111,-0.877,-0.816,-0.62,-0.992,2
-0.622,-0.58,-1.145,-0.707,-0.545,-0.631,-0.589,-0.843,-0.986,-0.677,-0.485,-0.965,-0.692,-0.641,-0.497,-0.8,2
-0.542,-0.742,-1.095,-0.664,-0.435,-0.51,-0.498,-0.742,-0.891,-0.591,-0.399,-0.886,-0.594,-0.584,-0.453,-0.716,2
-0.652,-0.54,-1.237,-0.828,-0.599,-0.692,-0.649,-0.882,-0.936,-0.7,-0.454,-0.909,-0.655,-0.598,-0.337,-0.75,2
-0.934,-0.959,-1.29,-0.978,-0.764,-0.882,-0.846,-0.979,-1.027,-0.84,-0.605,-1.017,-0.834,-0.766,-0.595,-0.932,2
-0.775,-0.747,-1.149,-0.786,-0.578,-0.693,-0.652,-0.864,-0.954,-0.731,-0.573,-0.947,-0.746,-0.708,-0.528,-0.884,2
-0.631,-0.639,-1.152,-0.757,-0.591,-0.677,-0.65,-0.795,-0.939,-0.651,-0.493,-0.929,-0.605,-0.577,-0.395,-0.733,2
-0.692,-0.833,-1.058,-0.768,-0.621,-0.708,-0.677,-0.812,-0.981,-0.686,-0.542,-0.957,-0.671,-0.641,-0.498,-0.804,2
-0.618,-0.664,-1.07,-0.646,-0.478,-0.556,-0.535,-0.799,-0.958,-0.659,-0.468,-0.919,-0.685,-0.685,-0.521,-0.865,2
-0.783,-0.798,-1.195,-0.801,-0.539,-0.64,-0.579,-0.909,-0.942,-0.738,-0.503,-0.904,-0.763,-0.708,-0.55,-0.872,2
-0.701,-0.669,-1.169,-0.752,-0.562,-0.658,-0.644,-0.873,-0.936,-0.74,-0.601,-0.955,-0.754,-0.728,-0.58,-0.907,2
-0.633,-0.719,-1.121,-0.706,-0.481,-0.582,-0.52,-0.906,-1.004,-0.764,-0.599,-0.983,-0.74,-0.715,-0.562,-0.891,2
-0.889,-0.857,-1.282,-0.928,-0.653,-0.743,-0.684,-0.928,-0.998,-0.761,-0.512,-1.004,-0.791,-0.726,-0.527,-0.895,2
-1.046,-1.015,-1.381,-1.065,-0.839,-0.937,-0.89,-1.066,-1.082,-0.911,-0.682,-1.067,-0.948,-0.866,-0.681,-1.028,2
-0.456,-0.483,-0.748,-0.484,-0.27,-0.417,-0.391,-0.583,-0.74,-0.448,-0.435,-0.745,-0.486,-0.456,-0.324,-0.625,2
-0.909,-0.957,-1.24,-0.924,-0.756,-0.848,-0.807,-0.966,-1.094,-0.822,-0.625,-1.041,-0.85,-0.788,-0.671,-0.945,2
-0.723,-0.963,-1.121,-0.768,-0.616,-0.707,-0.693,-0.882,-1.037,-0.78,-0.665,-1.013,-0.753,-0.735,-0.601,-0.907,2
-0.642,-0.601,-1.214,-0.664,-0.383,-0.466,-0.423,-0.883,-0.87,-0.721,-0.462,-0.86,-0.742,-0.714,-0.482,-0.884,2
-0.834,-0.94,-1.198,-0.866,-0.691,-0.789,-0.766,-0.9,-1.043,-0.787,-0.595,-1.05,-0.764,-0.724,-0.577,-0.89,2
-0.568,-0.591,-1.144,-0.746,-0.576,-0.67,-0.642,-0.768,-0.841,-0.599,-0.407,-0.848,-0.545,-0.549,-0.322,-0.678,2
-0.58,-0.603,-1.057,-0.648,-0.512,-0.612,-0.58,-0.823,-0.965,-0.692,-0.539,-0.929,-0.676,-0.624,-0.539,-0.784,2
-0.695,-0.793,-1.087,-0.797,-0.657,-0.756,-0.728,-0.857,-1.062,-0.731,-0.603,-1.014,-0.711,-0.673,-0.509,-0.831,2
-0.716,-0.738,-1.281,-0.811,-0.554,-0.652,-0.591,-0.95,-0.944,-0.783,-0.505,-0.934,-0.779,-0.703,-0.485,-0.873,2
-0.516,-0.555,-0.946,-0.614,-0.512,-0.626,-0.622,-0.726,-0.954,-0.622,-0.529,-0.931,-0.547,-0.555,-0.412,-0.721,2
-0.658,-0.796,-1.136,-0.814,-0.69,-0.789,-0.77,-0.875,-1.04,-0.778,-0.639,-1.1,-0.662,-0.642,-0.487,-0.793,2
-0.818,-0.865,-1.131,-0.81,-0.729,-0.819,-0.815,-0.847,-1.015,-0.715,-0.544,-1.03,-0.785,-0.744,-0.584,-0.912,2
-0.535,-0.618,-0.968,-0.672,-0.52,-0.645,-0.612,-0.798,-0.987,-0.663,-0.522,-0.829,-0.586,-0.574,-0.394,-0.713,2
-0.816,-0.868,-1.201,-0.796,-0.587,-0.682,-0.646,-0.834,-0.986,-0.678,-0.426,-1.026,-0.777,-0.721,-0.572,-0.893,2
-0.646,-0.774,-1.139,-0.754,-0.547,-0.649,-0.632,-0.859,-0.983,-0.757,-0.616,-0.99,-0.682,-0.674,-0.475,-0.841,2
-0.674,-0.891,-1.01,-0.691,-0.579,-0.659,-0.641,-0.722,-0.789,-0.601,-0.423,-0.832,-0.634,-0.61,-0.532,-0.769,2
-0.597,-0.756,-1.02,-0.655,-0.508,-0.606,-0.568,-0.644,-0.825,-0.511,-0.351,-0.845,-0.54,-0.55,-0.347,-0.714,2
-0.725,-0.685,-1.213,-0.827,-0.623,-0.71,-0.678,-0.863,-0.947,-0.734,-0.554,-0.974,-0.715,-0.676,-0.475,-0.849,2
-0.71,-0.75,-1.156,-0.754,-0.55,-0.637,-0.622,-0.812,-0.91,-0.642,-0.414,-0.896,-0.691,-0.606,-0.433,-0.779,2
-0.883,-0.883,-1.28,-0.89,-0.636,-0.747,-0.69,-0.965,-1.002,-0.812,-0.59,-0.976,-0.858,-0.793,-0.625,-0.959,2
-0.682,-0.82,-1.151,-0.762,-0.566,-0.654,-0.603,-0.914,-1.036,-0.8,-0.682,-1.023,-0.746,-0.726,-0.552,-0.887,2
-0.697,-0.813,-1.071,-0.784,-0.701,-0.805,-0.809,-0.799,-0.877,-0.705,-0.595,-0.982,-0.672,-0.626,-0.509,-0.796,2
-0.669,-0.779,-1.059,-0.719,-0.578,-0.67,-0.655,-0.793,-0.91,-0.676,-0.532,-0.892,-0.69,-0.655,-0.503,-0.825,2
-0.634,-0.894,-1.037,-0.719,-0.584,-0.687,-0.682,-0.824,-1.009,-0.719,-0.627,-0.943,-0.664,-0.653,-0.542,-0.815,2
-0.606,-0.819,-0.805,-0.651,-0.68,-0.789,-0.786,-0.65,-0.886,-0.569,-0.577,-0.893,-0.588,-0.58,-0.449,-0.74,2
-0.57,-0.667,-1.139,-0.667,-0.47,-0.534,-0.511,-0.711,-0.895,-0.548,-0.38,-0.882,-0.557,-0.547,-0.423,-0.692,2
-0.727,-0.604,-1.174,-0.822,-0.538,-0.662,-0.593,-0.957,-0.989,-0.815,-0.659,-0.958,-0.838,-0.782,-0.578,-0.942,2
-0.722,-0.81,-1.192,-0.771,-0.579,-0.672,-0.613,-0.81,-0.899,-0.655,-0.438,-0.938,-0.71,-0.647,-0.499,-0.819,2
-0.587,-0.711,-1.016,-0.687,-0.538,-0.652,-0.627,-0.661,-0.843,-0.519,-0.322,-0.883,-0.498,-0.516,-0.337,-0.671,2
-0.803,-0.815,-1.157,-0.791,-0.641,-0.737,-0.692,-0.785,-0.945,-0.647,-0.476,-0.977,-0.77,-0.743,-0.566,-0.903,2
-0.859,-0.76,-1.331,-0.932,-0.684,-0.804,-0.759,-1.018,-1.02,-0.887,-0.637,-1.022,-0.843,-0.78,-0.542,-0.953,2
-0.826,-0.911,-1.181,-0.899,-0.806,-0.89,-0.882,-0.964,-1.058,-0.86,-0.733,-1.05,-0.811,-0.759,-0.601,-0.921,2
-0.589,-0.445,-1.192,-0.78,-0.57,-0.672,-0.649,-0.814,-0.861,-0.652,-0.463,-0.881,-0.602,-0.575,-0.351,-0.714,2
-0.669,-0.805,-1.156,-0.83,-0.696,-0.794,-0.77,-0.919,-1.12,-0.818,-0.665,-1.142,-0.701,-0.676,-0.517,-0.83,2
-1.011,-0.97,-1.362,-1.017,-0.762,-0.87,-0.824,-1.038,-1.031,-0.904,-0.652,-1.061,-0.964,-0.884,-0.699,-1.05,2
-0.862,-0.997,-1.19,-0.843,-0.681,-0.766,-0.711,-0.937,-1.026,-0.814,-0.618,-1.112,-0.87,-0.82,-0.691,-0.997,2
-0.732,-0.811,-1.141,-0.77,-0.577,-0.681,-0.662,-0.757,-0.814,-0.579,-0.33,-0.854,-0.663,-0.598,-0.438,-0.762,2
-0.811,-0.97,-1.189,-0.841,-0.701,-0.801,-0.791,-0.943,-1.099,-0.829,-0.673,-1.059,-0.786,-0.776,-0.674,-0.957,2
-0.79,-0.631,-1.303,-0.904,-0.632,-0.752,-0.692,-0.929,-0.956,-0.782,-0.499,-0.944,-0.752,-0.714,-0.428,-0.874,2
-0.784,-0.849,-1.108,-0.764,-0.665,-0.751,-0.728,-0.802,-0.991,-0.67,-0.484,-0.998,-0.72,-0.673,-0.523,-0.847,2
-0.919,-0.918,-1.311,-0.933,-0.719,-0.798,-0.731,-0.981,-1.059,-0.806,-0.552,-1.035,-0.855,-0.786,-0.577,-0.954,2
-0.766,-0.848,-1.129,-0.794,-0.626,-0.721,-0.696,-0.869,-1.047,-0.725,-0.587,-0.996,-0.738,-0.715,-0.601,-0.877,2
-0.82,-0.837,-1.224,-0.871,-0.65,-0.739,-0.707,-0.875,-0.956,-0.695,-0.462,-0.954,-0.797,-0.717,-0.561,-0.885,2
-0.616,-0.618,-1.1,-0.705,-0.571,-0.676,-0.632,-0.824,-0.965,-0.69,-0.539,-0.973,-0.675,-0.63,-0.493,-0.808,2
