@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,10-11,16,18-19,22,24-25,30,32-33,38,41'

@attribute A1 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A22 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.148,-0.555,-0.74,-0.824,-1.148,-0.598,-0.678,-0.62,-0.836,-0.719,-0.624,-0.947,-0.694,-0.481,-0.536,2
-1.055,-0.622,-0.749,-0.941,-1.055,-0.754,-0.752,-0.763,-0.859,-0.779,-0.781,-1.026,-0.776,-0.745,-0.736,2
-0.891,-0.38,-0.506,-0.586,-0.891,-0.466,-0.48,-0.468,-0.585,-0.431,-0.418,-0.81,-0.452,-0.358,-0.436,2
-0.826,-0.568,-0.675,-0.796,-0.826,-0.692,-0.748,-0.746,-0.648,-0.56,-0.575,-0.859,-0.585,-0.427,-0.517,2
-1.169,-0.68,-0.826,-0.867,-1.169,-0.617,-0.719,-0.664,-0.911,-0.787,-0.721,-0.948,-0.825,-0.626,-0.69,2
-1.113,-0.618,-0.757,-0.956,-1.113,-0.716,-0.757,-0.728,-0.817,-0.698,-0.683,-1.006,-0.675,-0.653,-0.615,2
-1.152,-0.71,-0.833,-0.904,-1.152,-0.648,-0.724,-0.679,-0.851,-0.745,-0.671,-0.997,-0.809,-0.62,-0.735,2
-1.086,-0.442,-0.629,-0.592,-1.086,-0.511,-0.56,-0.521,-0.81,-0.665,-0.616,-0.821,-0.653,-0.522,-0.559,2
-1.151,-0.518,-0.695,-0.621,-1.151,-0.607,-0.665,-0.629,-0.866,-0.761,-0.741,-1.032,-0.708,-0.494,-0.569,2
-1.007,-0.635,-0.74,-0.908,-1.007,-0.652,-0.732,-0.717,-0.739,-0.624,-0.616,-0.935,-0.673,-0.656,-0.663,2
-1.183,-0.408,-0.601,-0.745,-1.183,-0.56,-0.536,-0.513,-0.726,-0.58,-0.524,-0.882,-0.576,-0.401,-0.449,2
-1.244,-0.767,-0.902,-0.967,-1.244,-0.747,-0.812,-0.767,-0.972,-0.827,-0.782,-1.029,-0.871,-0.815,-0.787,2
-1.101,-0.561,-0.695,-0.736,-1.101,-0.665,-0.724,-0.688,-0.875,-0.771,-0.742,-0.96,-0.696,-0.454,-0.561,2
-1.139,-0.392,-0.568,-0.718,-1.139,-0.535,-0.534,-0.511,-0.711,-0.548,-0.517,-0.882,-0.557,-0.435,-0.466,2
-1.072,-0.27,-0.482,-0.689,-1.072,-0.486,-0.494,-0.447,-0.815,-0.695,-0.636,-0.858,-0.593,-0.54,-0.518,3
-1.216,-0.265,-0.499,-0.766,-1.216,-0.545,-0.343,-0.335,-0.866,-0.737,-0.628,-0.875,-0.767,-0.717,-0.645,3
-1.193,-0.365,-0.603,-0.646,-1.193,-0.558,-0.527,-0.527,-0.956,-0.858,-0.744,-0.893,-0.752,-0.554,-0.613,3
-1.135,-0.237,-0.488,-0.628,-1.135,-0.442,-0.285,-0.27,-0.81,-0.684,-0.596,-0.85,-0.766,-0.691,-0.66,3
-1.208,-0.41,-0.671,-0.732,-1.208,-0.53,-0.545,-0.505,-0.946,-0.847,-0.732,-0.939,-0.818,-0.607,-0.642,3
-1.206,-0.379,-0.609,-0.764,-1.206,-0.524,-0.46,-0.421,-0.9,-0.797,-0.667,-0.881,-0.843,-0.718,-0.716,3
-1.176,-0.263,-0.492,-0.657,-1.176,-0.469,-0.309,-0.314,-0.849,-0.722,-0.613,-0.903,-0.734,-0.677,-0.63,3
-1.254,-0.432,-0.631,-0.79,-1.254,-0.565,-0.569,-0.536,-0.998,-0.887,-0.756,-0.936,-0.77,-0.651,-0.64,3
-1.307,-0.468,-0.719,-0.818,-1.307,-0.614,-0.659,-0.607,-1.095,-1.019,-0.923,-1.069,-0.862,-0.736,-0.719,3
-0.993,-0.272,-0.5,-0.749,-0.993,-0.407,-0.295,-0.312,-0.658,-0.514,-0.419,-0.59,-0.694,-0.531,-0.582,3
-1.277,-0.475,-0.735,-0.737,-1.277,-0.587,-0.642,-0.582,-1.03,-0.92,-0.811,-0.978,-0.839,-0.642,-0.655,3
-1.232,-0.347,-0.59,-0.91,-1.232,-0.593,-0.446,-0.443,-0.958,-0.865,-0.754,-0.97,-0.84,-0.716,-0.708,3
-1.142,-0.371,-0.57,-0.83,-1.142,-0.487,-0.392,-0.359,-0.769,-0.663,-0.556,-0.824,-0.748,-0.653,-0.673,3
-1.16,-0.405,-0.643,-0.655,-1.16,-0.595,-0.522,-0.499,-0.814,-0.67,-0.579,-0.835,-0.794,-0.584,-0.669,3
-1.005,-0.23,-0.467,-0.661,-1.005,-0.458,-0.383,-0.372,-0.712,-0.61,-0.509,-0.724,-0.635,-0.603,-0.559,3
-1.234,-0.504,-0.708,-0.655,-1.234,-0.512,-0.538,-0.503,-0.935,-0.805,-0.682,-0.864,-0.831,-0.59,-0.655,3
-1.262,-0.365,-0.584,-0.8,-1.262,-0.524,-0.43,-0.408,-0.969,-0.839,-0.719,-0.959,-0.816,-0.728,-0.688,3
-1.194,-0.326,-0.601,-0.754,-1.194,-0.488,-0.453,-0.429,-0.88,-0.759,-0.63,-0.88,-0.735,-0.697,-0.628,3
-1.144,-0.28,-0.491,-0.726,-1.144,-0.454,-0.378,-0.35,-0.806,-0.686,-0.557,-0.773,-0.693,-0.574,-0.569,3
-1.368,-0.665,-0.895,-0.865,-1.368,-0.7,-0.81,-0.75,-1.189,-1.104,-0.998,-1.104,-1.011,-0.897,-0.902,3
-1.187,-0.403,-0.644,-0.703,-1.187,-0.567,-0.522,-0.51,-0.826,-0.707,-0.581,-0.832,-0.778,-0.595,-0.634,3
-1.178,-0.262,-0.556,-0.809,-1.178,-0.477,-0.421,-0.392,-0.881,-0.743,-0.651,-0.845,-0.751,-0.713,-0.687,3
-1.172,-0.44,-0.643,-0.746,-1.172,-0.516,-0.538,-0.491,-0.879,-0.768,-0.661,-0.892,-0.757,-0.692,-0.646,3
-1.176,-0.285,-0.544,-0.743,-1.176,-0.476,-0.358,-0.371,-0.84,-0.711,-0.577,-0.865,-0.738,-0.682,-0.643,3
-1.261,-0.364,-0.631,-0.863,-1.261,-0.531,-0.444,-0.431,-0.962,-0.856,-0.733,-0.957,-0.832,-0.75,-0.707,3
-1.317,-0.555,-0.794,-0.805,-1.317,-0.599,-0.646,-0.59,-1.05,-0.941,-0.816,-0.996,-0.912,-0.7,-0.739,3
-1.21,-0.442,-0.655,-0.75,-1.21,-0.555,-0.52,-0.473,-0.873,-0.755,-0.612,-0.849,-0.837,-0.718,-0.722,3
-1.085,-0.373,-0.605,-0.74,-1.085,-0.518,-0.498,-0.468,-0.743,-0.624,-0.498,-0.75,-0.724,-0.593,-0.64,3
-1.216,-0.354,-0.579,-0.775,-1.216,-0.488,-0.381,-0.384,-0.892,-0.775,-0.655,-0.914,-0.784,-0.74,-0.673,3
-1.127,-0.313,-0.496,-0.649,-1.127,-0.497,-0.541,-0.489,-0.894,-0.777,-0.714,-0.924,-0.636,-0.567,-0.539,3
-1.372,-0.654,-0.882,-0.95,-1.372,-0.657,-0.701,-0.659,-1.105,-1.011,-0.881,-1.069,-1.02,-0.869,-0.861,3
-1.277,-0.535,-0.781,-0.793,-1.277,-0.625,-0.67,-0.627,-1.012,-0.912,-0.768,-0.945,-0.878,-0.711,-0.719,3
-1.074,-0.336,-0.551,-0.654,-1.074,-0.493,-0.406,-0.407,-0.782,-0.675,-0.56,-0.741,-0.716,-0.543,-0.576,3
-1.224,-0.343,-0.59,-0.587,-1.224,-0.473,-0.384,-0.372,-0.893,-0.781,-0.675,-0.909,-0.769,-0.561,-0.6,3
-1.181,-0.321,-0.566,-0.809,-1.181,-0.614,-0.434,-0.431,-0.855,-0.749,-0.63,-0.901,-0.809,-0.742,-0.728,3
-1.272,-0.63,-0.842,-0.775,-1.272,-0.566,-0.637,-0.596,-1.014,-0.915,-0.795,-0.977,-0.921,-0.75,-0.784,3
-1.15,-0.218,-0.486,-0.682,-1.15,-0.447,-0.285,-0.322,-0.764,-0.615,-0.499,-0.77,-0.699,-0.587,-0.547,3
-1.261,-0.369,-0.605,-0.708,-1.261,-0.547,-0.531,-0.495,-0.988,-0.885,-0.757,-0.955,-0.754,-0.625,-0.6,3
-1.207,-0.502,-0.711,-0.789,-1.207,-0.585,-0.626,-0.582,-0.963,-0.861,-0.767,-0.949,-0.856,-0.759,-0.768,3
-1.313,-0.584,-0.822,-0.81,-1.313,-0.657,-0.749,-0.68,-1.105,-1.025,-0.92,-1.079,-0.921,-0.751,-0.801,3
-1.219,-0.389,-0.651,-0.724,-1.219,-0.556,-0.566,-0.528,-0.932,-0.822,-0.686,-0.905,-0.741,-0.532,-0.578,3
-1.21,-0.441,-0.687,-0.717,-1.21,-0.557,-0.505,-0.472,-0.907,-0.774,-0.689,-0.892,-0.837,-0.684,-0.729,3
-1.264,-0.603,-0.834,-0.796,-1.264,-0.627,-0.699,-0.647,-1.072,-0.991,-0.898,-1.043,-0.952,-0.8,-0.842,3
-1.194,-0.333,-0.603,-0.767,-1.194,-0.566,-0.488,-0.449,-0.924,-0.816,-0.681,-0.865,-0.808,-0.697,-0.706,3
-1.06,-0.356,-0.574,-0.692,-1.06,-0.509,-0.473,-0.458,-0.792,-0.686,-0.595,-0.81,-0.693,-0.678,-0.622,3
-1.116,-0.235,-0.521,-0.646,-1.116,-0.374,-0.397,-0.365,-0.869,-0.762,-0.652,-0.829,-0.678,-0.447,-0.536,3
-1.178,-0.453,-0.669,-0.708,-1.178,-0.578,-0.642,-0.598,-0.887,-0.751,-0.639,-0.813,-0.707,-0.528,-0.542,3
-1.254,-0.569,-0.79,-0.747,-1.254,-0.688,-0.748,-0.7,-1.001,-0.896,-0.785,-0.946,-0.855,-0.635,-0.713,3
-1.323,-0.541,-0.762,-0.835,-1.323,-0.685,-0.746,-0.7,-1.125,-1.054,-0.964,-1.109,-0.889,-0.788,-0.778,3
-1.116,-0.319,-0.541,-0.681,-1.116,-0.487,-0.484,-0.447,-0.836,-0.72,-0.593,-0.769,-0.686,-0.548,-0.541,3
-1.258,-0.842,-0.955,-1.111,-1.258,-0.825,-0.843,-0.837,-0.94,-0.822,-0.809,-1.134,-0.914,-0.881,-0.846,4
-1.101,-0.765,-0.854,-0.953,-1.101,-0.774,-0.761,-0.775,-0.768,-0.675,-0.695,-1.052,-0.777,-0.709,-0.756,4
-1.164,-0.843,-0.918,-1.046,-1.164,-0.741,-0.741,-0.733,-0.773,-0.671,-0.656,-1.093,-0.802,-0.797,-0.801,4
-1.286,-1.043,-1.107,-1.163,-1.286,-0.915,-0.924,-0.923,-0.899,-0.785,-0.759,-1.162,-0.935,-1.004,-0.926,4
-0.986,-0.758,-0.821,-1.033,-0.986,-0.798,-0.794,-0.819,-0.666,-0.583,-0.611,-1.012,-0.652,-0.777,-0.713,4
-1.209,-0.893,-0.982,-1.101,-1.209,-0.869,-0.87,-0.874,-0.844,-0.733,-0.707,-1.116,-0.881,-0.768,-0.773,4
-1.15,-0.794,-0.874,-0.989,-1.15,-0.798,-0.793,-0.794,-0.825,-0.733,-0.722,-1.11,-0.821,-0.86,-0.805,4
-1.31,-0.967,-1.058,-1.15,-1.31,-0.903,-0.887,-0.882,-0.945,-0.834,-0.793,-1.168,-0.979,-0.881,-0.892,4
-1.288,-1.005,-1.088,-1.177,-1.288,-0.923,-0.942,-0.921,-0.975,-0.874,-0.854,-1.169,-1.001,-1.024,-0.977,4
-1.23,-0.892,-0.981,-1.093,-1.23,-0.922,-0.916,-0.925,-0.924,-0.825,-0.831,-1.139,-0.892,-0.884,-0.847,4
-1.119,-0.672,-0.796,-0.925,-1.119,-0.713,-0.698,-0.702,-0.834,-0.711,-0.732,-1.025,-0.79,-0.747,-0.692,4
-1.193,-0.882,-0.966,-1.077,-1.193,-0.918,-0.896,-0.911,-0.862,-0.741,-0.79,-1.14,-0.849,-0.883,-0.811,4
-1.096,-0.761,-0.867,-1.056,-1.096,-0.78,-0.775,-0.779,-0.752,-0.66,-0.646,-1.038,-0.756,-0.741,-0.702,4
-1.181,-0.847,-0.932,-1.036,-1.181,-0.807,-0.805,-0.805,-0.859,-0.767,-0.745,-1.108,-0.896,-0.874,-0.873,4
-1.157,-0.894,-0.98,-1.068,-1.157,-0.87,-0.866,-0.874,-0.834,-0.743,-0.735,-1.098,-0.868,-0.892,-0.844,4
-1.244,-0.912,-0.995,-1.06,-1.244,-0.893,-0.909,-0.906,-0.945,-0.849,-0.829,-1.122,-0.904,-0.849,-0.848,4
-1.291,-0.975,-1.077,-1.17,-1.291,-0.923,-0.918,-0.909,-0.939,-0.846,-0.81,-1.144,-0.984,-0.949,-0.928,4
-1.164,-0.796,-0.906,-1.047,-1.164,-0.846,-0.826,-0.826,-0.814,-0.708,-0.705,-1.07,-0.828,-0.773,-0.771,4
-1.278,-1.018,-1.084,-1.125,-1.278,-0.871,-0.917,-0.902,-0.937,-0.829,-0.809,-1.182,-0.982,-0.999,-0.966,4
-1.267,-0.927,-1.026,-1.171,-1.267,-0.842,-0.857,-0.836,-0.891,-0.759,-0.713,-1.09,-0.927,-0.874,-0.845,4
-1.057,-0.741,-0.816,-0.976,-1.057,-0.855,-0.833,-0.869,-0.759,-0.677,-0.726,-1.093,-0.699,-0.865,-0.765,4
-1.244,-0.947,-1.032,-1.089,-1.244,-0.849,-0.828,-0.826,-0.868,-0.74,-0.701,-1.058,-0.95,-0.96,-0.903,4
-1.23,-0.892,-0.981,-1.093,-1.23,-0.922,-0.916,-0.925,-0.924,-0.825,-0.831,-1.139,-0.892,-0.884,-0.847,4
-1.401,-1.051,-1.152,-1.226,-1.401,-0.869,-0.915,-0.881,-1.072,-0.944,-0.868,-1.176,-1.128,-1.1,-1.043,4
-1.171,-0.804,-0.89,-1.022,-1.171,-0.749,-0.736,-0.731,-0.794,-0.684,-0.647,-1.077,-0.817,-0.751,-0.759,4
-1.311,-1.016,-1.101,-1.175,-1.311,-0.907,-0.912,-0.908,-0.985,-0.873,-0.827,-1.138,-1.022,-1.023,-0.963,4
-1.243,-0.912,-1.004,-1.098,-1.243,-0.846,-0.857,-0.842,-0.911,-0.798,-0.772,-1.106,-0.936,-0.86,-0.847,4
-1.161,-0.813,-0.91,-1.052,-1.161,-0.779,-0.776,-0.778,-0.782,-0.674,-0.646,-1.026,-0.793,-0.728,-0.736,4
-1.282,-0.955,-1.046,-1.153,-1.282,-0.884,-0.882,-0.869,-0.911,-0.794,-0.746,-1.108,-0.952,-0.917,-0.857,4
-1.121,-0.785,-0.877,-1.002,-1.121,-0.776,-0.767,-0.764,-0.746,-0.634,-0.648,-1.091,-0.77,-0.789,-0.758,4
-1.14,-0.768,-0.871,-1.01,-1.14,-0.74,-0.752,-0.743,-0.86,-0.772,-0.745,-1.051,-0.867,-0.931,-0.869,4
-1.3,-1.02,-1.114,-1.219,-1.3,-0.894,-0.882,-0.875,-0.951,-0.834,-0.834,-1.185,-1.025,-1.068,-1.012,4
-1.085,-0.619,-0.755,-0.897,-1.085,-0.672,-0.629,-0.634,-0.756,-0.661,-0.66,-1.02,-0.761,-0.718,-0.705,4
-1.308,-0.959,-1.049,-1.183,-1.308,-0.857,-0.829,-0.822,-0.913,-0.781,-0.736,-1.113,-0.978,-0.876,-0.875,4
-1.092,-0.723,-0.831,-0.97,-1.092,-0.844,-0.817,-0.835,-0.783,-0.689,-0.712,-1.051,-0.75,-0.797,-0.763,4
-1.221,-0.892,-0.979,-1.111,-1.221,-0.889,-0.849,-0.849,-0.837,-0.729,-0.706,-1.064,-0.878,-0.861,-0.813,4
-1.244,-0.867,-0.974,-1.035,-1.244,-0.796,-0.772,-0.763,-0.841,-0.728,-0.699,-1.118,-0.921,-0.925,-0.895,4
-1.315,-1.028,-1.114,-1.133,-1.315,-0.854,-0.882,-0.86,-0.916,-0.797,-0.755,-1.175,-0.982,-1.006,-0.933,4
-1.253,-0.909,-1.004,-1.137,-1.253,-0.83,-0.816,-0.802,-0.851,-0.733,-0.696,-1.085,-0.904,-0.899,-0.835,4
-1.291,-0.932,-1.045,-1.135,-1.291,-0.795,-0.79,-0.769,-0.938,-0.785,-0.755,-1.109,-1.018,-1.084,-0.983,4
-1.337,-0.939,-1.053,-1.172,-1.337,-0.905,-0.951,-0.931,-1.018,-0.909,-0.848,-1.139,-0.949,-0.95,-0.887,4
-1.064,-0.726,-0.82,-1.013,-1.064,-0.792,-0.801,-0.806,-0.745,-0.642,-0.666,-1.045,-0.717,-0.743,-0.715,4
-1.205,-0.821,-0.929,-1.034,-1.205,-0.771,-0.752,-0.739,-0.799,-0.676,-0.679,-1.078,-0.857,-0.831,-0.791,4
-1.209,-0.823,-0.931,-1.084,-1.209,-0.759,-0.737,-0.719,-0.799,-0.679,-0.62,-1.02,-0.851,-0.818,-0.77,4
-1.104,-0.718,-0.816,-1.004,-1.104,-0.861,-0.838,-0.865,-0.804,-0.703,-0.729,-1.042,-0.718,-0.85,-0.766,4
-1.193,-0.827,-0.94,-1.082,-1.193,-0.768,-0.728,-0.738,-0.817,-0.692,-0.66,-1.133,-0.873,-0.857,-0.838,4
-1.202,-0.918,-0.994,-1.119,-1.202,-0.9,-0.902,-0.905,-0.886,-0.785,-0.781,-1.129,-0.896,-0.944,-0.905,4
-1.124,-0.735,-0.843,-0.95,-1.124,-0.787,-0.78,-0.779,-0.793,-0.692,-0.715,-1.053,-0.783,-0.727,-0.727,4
-1.341,-0.981,-1.087,-1.168,-1.341,-0.865,-0.854,-0.842,-0.927,-0.779,-0.754,-1.177,-1.002,-0.944,-0.909,4
-1.123,-0.79,-0.877,-1.023,-1.123,-0.81,-0.823,-0.827,-0.773,-0.682,-0.691,-1.081,-0.764,-0.782,-0.766,4
-0.911,-0.411,-0.616,-0.596,-0.911,-0.493,-0.544,-0.518,-0.678,-0.552,-0.548,-0.835,-0.642,-0.506,-0.581,9
-1.077,-0.342,-0.603,-0.537,-1.077,-0.459,-0.48,-0.394,-0.803,-0.644,-0.599,-0.836,-0.746,-0.576,-0.648,9
-1.279,-0.733,-0.907,-0.786,-1.279,-0.541,-0.674,-0.594,-1.012,-0.842,-0.697,-0.887,-0.962,-0.753,-0.771,9
-1.272,-0.756,-0.914,-0.776,-1.272,-0.622,-0.722,-0.64,-0.984,-0.789,-0.657,-0.829,-0.951,-0.674,-0.746,9
-0.964,-0.361,-0.629,-0.765,-0.964,-0.532,-0.528,-0.482,-0.679,-0.498,-0.455,-0.717,-0.668,-0.614,-0.633,9
-0.46,-0.18,-0.331,-0.465,-0.46,-0.373,-0.416,-0.404,-0.402,-0.237,-0.395,-0.516,-0.404,-0.395,-0.487,9
-1.164,-0.661,-0.847,-0.775,-1.164,-0.467,-0.584,-0.519,-0.895,-0.727,-0.637,-0.88,-0.899,-0.67,-0.758,9
-1.12,-0.693,-0.842,-0.795,-1.12,-0.611,-0.687,-0.641,-0.855,-0.659,-0.618,-0.84,-0.872,-0.7,-0.783,9
-1.172,-0.554,-0.822,-0.742,-1.172,-0.559,-0.638,-0.554,-0.9,-0.761,-0.668,-0.913,-0.858,-0.68,-0.753,9
-1.043,-0.438,-0.693,-0.666,-1.043,-0.453,-0.519,-0.436,-0.754,-0.607,-0.606,-0.858,-0.77,-0.644,-0.721,9
-0.95,-0.405,-0.562,-0.413,-0.95,-0.442,-0.499,-0.452,-0.682,-0.509,-0.456,-0.659,-0.64,-0.487,-0.579,9
-1.086,-0.475,-0.707,-0.566,-1.086,-0.506,-0.549,-0.478,-0.776,-0.58,-0.524,-0.804,-0.772,-0.565,-0.65,9
-1.197,-0.471,-0.698,-0.577,-1.197,-0.457,-0.515,-0.426,-0.906,-0.724,-0.617,-0.835,-0.826,-0.591,-0.652,9
-0.986,-0.435,-0.604,-0.522,-0.986,-0.504,-0.542,-0.456,-0.729,-0.55,-0.499,-0.717,-0.701,-0.571,-0.624,9
-1.25,-0.623,-0.859,-0.737,-1.25,-0.655,-0.717,-0.66,-0.976,-0.827,-0.724,-0.94,-0.914,-0.703,-0.687,9
-1.077,-0.411,-0.641,-0.649,-1.077,-0.449,-0.509,-0.428,-0.792,-0.611,-0.541,-0.84,-0.764,-0.6,-0.656,9
-1.055,-0.546,-0.683,-0.495,-1.055,-0.42,-0.548,-0.471,-0.766,-0.609,-0.514,-0.731,-0.778,-0.515,-0.7,9
-0.918,-0.347,-0.568,-0.604,-0.918,-0.502,-0.529,-0.467,-0.692,-0.526,-0.488,-0.764,-0.648,-0.622,-0.645,9
-0.766,-0.291,-0.487,-0.463,-0.766,-0.465,-0.446,-0.459,-0.582,-0.411,-0.445,-0.642,-0.569,-0.382,-0.521,9
-1.064,-0.537,-0.692,-0.763,-1.064,-0.594,-0.655,-0.588,-0.787,-0.596,-0.566,-0.779,-0.763,-0.661,-0.717,9
-1.009,-0.451,-0.632,-0.531,-1.009,-0.404,-0.479,-0.412,-0.768,-0.629,-0.556,-0.844,-0.755,-0.66,-0.705,9
-0.914,-0.406,-0.628,-0.569,-0.914,-0.459,-0.547,-0.498,-0.637,-0.519,-0.523,-0.796,-0.641,-0.538,-0.664,9
-1.242,-0.638,-0.847,-0.741,-1.242,-0.587,-0.647,-0.596,-0.902,-0.69,-0.602,-0.835,-0.878,-0.655,-0.739,9
-1.15,-0.466,-0.719,-0.635,-1.15,-0.502,-0.572,-0.486,-0.866,-0.635,-0.604,-0.807,-0.808,-0.65,-0.643,9
-0.954,-0.439,-0.606,-0.452,-0.954,-0.412,-0.478,-0.429,-0.724,-0.537,-0.507,-0.678,-0.698,-0.509,-0.584,9
