@relation texture

@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A33 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.671,-0.646,-0.879,-0.929,-0.715,-0.651,-0.71,-0.746,-0.888,-0.667,-0.513,-0.557,-0.61,2
-0.68,-0.634,-0.985,-1.189,-0.841,-0.701,-0.752,-0.943,-1.099,-0.795,-0.775,-0.77,-0.888,2
-0.387,-0.32,-0.614,-0.867,-0.539,-0.386,-0.461,-0.647,-0.802,-0.501,-0.311,-0.469,-0.478,2
-0.652,-0.592,-0.868,-1.107,-0.774,-0.681,-0.751,-0.816,-0.993,-0.666,-0.617,-0.65,-0.743,2
-0.638,-0.625,-0.851,-1.106,-0.812,-0.734,-0.811,-0.843,-1.007,-0.707,-0.557,-0.666,-0.706,2
-0.686,-0.627,-0.932,-1.263,-0.897,-0.654,-0.66,-0.906,-0.962,-0.668,-0.643,-0.689,-0.703,2
-0.589,-0.497,-0.782,-1.173,-0.811,-0.597,-0.645,-0.828,-0.98,-0.621,-0.504,-0.596,-0.591,2
-0.685,-0.611,-0.915,-1.28,-0.89,-0.636,-0.648,-0.965,-1.002,-0.71,-0.709,-0.717,-0.767,2
-0.673,-0.629,-0.904,-1.152,-0.81,-0.621,-0.648,-0.851,-0.917,-0.709,-0.62,-0.735,-0.785,2
-0.665,-0.593,-0.867,-1.169,-0.846,-0.626,-0.617,-0.911,-0.988,-0.701,-0.626,-0.69,-0.752,2
-0.462,-0.365,-0.698,-1.017,-0.643,-0.39,-0.429,-0.818,-0.938,-0.629,-0.515,-0.566,-0.637,2
-0.485,-0.442,-0.712,-1.031,-0.71,-0.57,-0.63,-0.79,-0.999,-0.659,-0.455,-0.549,-0.602,2
-0.614,-0.557,-0.924,-1.218,-0.767,-0.617,-0.709,-0.96,-1.095,-0.797,-0.782,-0.713,-0.795,2
-0.578,-0.554,-0.726,-0.889,-0.694,-0.67,-0.725,-0.698,-0.86,-0.594,-0.465,-0.611,-0.719,2
-0.445,-0.38,-0.695,-1.165,-0.733,-0.584,-0.631,-0.87,-1.036,-0.682,-0.62,-0.606,-0.643,2
-0.425,-0.359,-0.639,-1.061,-0.647,-0.435,-0.513,-0.81,-0.899,-0.64,-0.476,-0.582,-0.607,2
-0.741,-0.719,-0.934,-1.15,-0.842,-0.758,-0.813,-0.879,-1.037,-0.745,-0.681,-0.744,-0.819,2
-0.613,-0.549,-0.85,-1.189,-0.822,-0.592,-0.626,-0.805,-0.861,-0.524,-0.51,-0.559,-0.566,2
-0.397,-0.29,-0.523,-1.074,-0.686,-0.459,-0.491,-0.808,-0.873,-0.584,-0.383,-0.436,-0.473,2
-0.161,-0.106,-0.415,-0.532,-0.325,-0.311,-0.375,-0.338,-0.601,-0.417,-0.355,-0.423,-0.64,2
-0.666,-0.567,-0.806,-1.342,-0.914,-0.623,-0.632,-1.001,-0.986,-0.734,-0.691,-0.734,-0.78,2
-0.685,-0.644,-0.901,-1.182,-0.849,-0.665,-0.699,-0.908,-1.047,-0.687,-0.712,-0.699,-0.747,2
-0.528,-0.497,-0.812,-0.947,-0.673,-0.63,-0.709,-0.734,-0.924,-0.673,-0.524,-0.63,-0.696,2
-0.492,-0.46,-0.848,-0.984,-0.665,-0.628,-0.721,-0.751,-0.913,-0.628,-0.499,-0.569,-0.621,2
-0.79,-0.73,-0.989,-1.29,-0.978,-0.764,-0.778,-0.979,-1.027,-0.736,-0.696,-0.678,-0.755,2
-0.585,-0.483,-0.819,-1.267,-0.822,-0.655,-0.703,-0.967,-1.001,-0.771,-0.581,-0.642,-0.695,2
-0.538,-0.526,-0.693,-0.848,-0.665,-0.679,-0.772,-0.684,-0.956,-0.71,-0.498,-0.664,-0.741,2
-0.528,-0.457,-0.718,-1.238,-0.796,-0.528,-0.558,-0.91,-0.939,-0.597,-0.544,-0.615,-0.633,2
-0.51,-0.418,-0.847,-1.106,-0.733,-0.554,-0.601,-0.816,-0.915,-0.644,-0.406,-0.451,-0.468,2
-0.583,-0.489,-0.778,-1.172,-0.797,-0.565,-0.615,-0.793,-0.932,-0.514,-0.499,-0.552,-0.529,2
-0.751,-0.712,-1.008,-1.293,-0.938,-0.747,-0.788,-0.998,-1.065,-0.82,-0.765,-0.725,-0.782,2
-0.758,-0.665,-0.923,-1.28,-0.947,-0.713,-0.724,-0.913,-0.951,-0.633,-0.634,-0.687,-0.717,2
-0.691,-0.621,-0.922,-1.213,-0.898,-0.663,-0.654,-0.914,-1.005,-0.699,-0.583,-0.636,-0.673,2
-0.442,-0.395,-0.693,-0.968,-0.672,-0.52,-0.577,-0.798,-0.987,-0.599,-0.277,-0.474,-0.405,2
-0.536,-0.486,-0.874,-1.119,-0.739,-0.561,-0.64,-0.808,-0.983,-0.641,-0.488,-0.54,-0.505,2
-0.369,-0.282,-0.559,-0.821,-0.558,-0.451,-0.49,-0.609,-0.749,-0.593,-0.514,-0.565,-0.749,2
-0.636,-0.603,-0.957,-1.184,-0.854,-0.704,-0.749,-0.926,-1.076,-0.77,-0.7,-0.689,-0.773,2
-0.646,-0.603,-0.891,-1.172,-0.831,-0.63,-0.654,-0.881,-1.04,-0.749,-0.676,-0.701,-0.771,2
-0.51,-0.447,-0.753,-1.034,-0.73,-0.616,-0.665,-0.708,-0.914,-0.536,-0.368,-0.467,-0.494,2
-0.559,-0.453,-0.741,-1.258,-0.89,-0.643,-0.645,-0.935,-0.972,-0.674,-0.47,-0.558,-0.572,2
-0.658,-0.617,-0.867,-1.098,-0.789,-0.687,-0.763,-0.808,-1.006,-0.628,-0.64,-0.635,-0.733,2
-0.378,-0.342,-0.578,-0.966,-0.611,-0.392,-0.432,-0.765,-0.897,-0.604,-0.481,-0.648,-0.684,2
-0.561,-0.548,-0.722,-0.874,-0.678,-0.686,-0.768,-0.698,-0.953,-0.682,-0.488,-0.674,-0.739,2
-0.451,-0.361,-0.707,-1.076,-0.673,-0.428,-0.471,-0.841,-0.958,-0.651,-0.496,-0.538,-0.579,2
-0.589,-0.497,-0.82,-1.142,-0.829,-0.662,-0.669,-0.825,-0.925,-0.641,-0.45,-0.505,-0.542,2
-0.531,-0.497,-0.923,-1.043,-0.691,-0.599,-0.671,-0.77,-0.941,-0.623,-0.572,-0.554,-0.651,2
-0.619,-0.555,-0.921,-1.093,-0.736,-0.653,-0.731,-0.857,-1.063,-0.725,-0.743,-0.746,-0.851,2
-0.408,-0.347,-0.616,-0.837,-0.565,-0.36,-0.395,-0.671,-0.808,-0.587,-0.338,-0.51,-0.537,2
-0.378,-0.344,-0.637,-0.957,-0.638,-0.514,-0.582,-0.721,-0.94,-0.619,-0.473,-0.542,-0.614,2
-0.407,-0.357,-0.542,-1.057,-0.753,-0.561,-0.594,-0.848,-0.946,-0.714,-0.442,-0.557,-0.586,2
-0.544,-0.488,-0.735,-1.158,-0.778,-0.565,-0.588,-0.895,-0.947,-0.66,-0.498,-0.634,-0.657,2
-0.478,-0.395,-0.681,-1.107,-0.718,-0.496,-0.533,-0.839,-0.853,-0.595,-0.445,-0.457,-0.469,2
-0.489,-0.433,-0.765,-1.02,-0.655,-0.508,-0.565,-0.644,-0.825,-0.468,-0.303,-0.43,-0.457,2
-0.606,-0.578,-0.889,-1.071,-0.784,-0.701,-0.77,-0.799,-0.877,-0.695,-0.556,-0.605,-0.712,2
-0.724,-0.696,-0.887,-1.15,-0.878,-0.776,-0.829,-0.911,-1.034,-0.787,-0.621,-0.728,-0.772,2
-0.703,-0.629,-0.967,-1.273,-0.942,-0.785,-0.82,-1.068,-1.087,-0.883,-0.737,-0.702,-0.779,2
-0.587,-0.551,-0.873,-1.053,-0.733,-0.549,-0.575,-0.699,-0.796,-0.469,-0.355,-0.486,-0.472,2
-0.562,-0.471,-0.736,-1.141,-0.811,-0.649,-0.66,-0.909,-1.037,-0.753,-0.478,-0.62,-0.651,2
-0.506,-0.477,-0.934,-1.011,-0.672,-0.552,-0.633,-0.798,-0.999,-0.664,-0.622,-0.587,-0.706,2
-0.609,-0.541,-0.817,-1.101,-0.76,-0.671,-0.733,-0.803,-0.98,-0.651,-0.588,-0.603,-0.707,2
-0.501,-0.448,-0.713,-1.111,-0.733,-0.57,-0.612,-0.87,-0.981,-0.703,-0.584,-0.628,-0.696,2
-0.489,-0.392,-0.764,-1.121,-0.706,-0.481,-0.525,-0.906,-1.004,-0.72,-0.616,-0.671,-0.688,2
-0.592,-0.52,-0.841,-1.169,-0.807,-0.617,-0.674,-0.806,-0.991,-0.608,-0.457,-0.541,-0.54,2
-0.759,-0.688,-0.967,-1.346,-0.954,-0.711,-0.711,-0.94,-0.965,-0.667,-0.704,-0.715,-0.76,2
-0.509,-0.424,-0.805,-1.135,-0.783,-0.595,-0.616,-0.867,-0.977,-0.745,-0.553,-0.579,-0.602,2
-0.47,-0.412,-0.728,-1.135,-0.704,-0.499,-0.583,-0.837,-0.941,-0.582,-0.621,-0.632,-0.68,2
-0.382,-0.27,-0.495,-1.257,-0.857,-0.599,-0.617,-0.908,-0.899,-0.617,-0.356,-0.427,-0.387,2
-0.434,-0.336,-0.679,-0.971,-0.547,-0.408,-0.534,-0.659,-0.856,-0.482,-0.423,-0.525,-0.546,2
-0.297,-0.238,-0.656,-0.925,-0.535,-0.342,-0.426,-0.603,-0.839,-0.455,-0.322,-0.424,-0.461,2
-0.447,-0.352,-0.678,-1.038,-0.661,-0.368,-0.385,-0.831,-0.957,-0.634,-0.522,-0.557,-0.613,2
-0.791,-0.743,-1.034,-1.31,-1.039,-0.876,-0.88,-1.063,-1.129,-0.862,-0.739,-0.738,-0.795,2
-0.477,-0.403,-0.716,-1.172,-0.737,-0.536,-0.61,-0.837,-0.927,-0.668,-0.449,-0.551,-0.542,2
-0.585,-0.541,-0.755,-1.203,-0.856,-0.655,-0.665,-0.933,-1.012,-0.716,-0.557,-0.665,-0.728,2
-0.603,-0.552,-0.896,-1.229,-0.813,-0.619,-0.673,-0.827,-0.961,-0.608,-0.558,-0.58,-0.573,2
-0.681,-0.638,-0.937,-1.224,-0.875,-0.679,-0.708,-0.933,-1.085,-0.759,-0.699,-0.702,-0.78,2
-0.706,-0.658,-0.904,-1.094,-0.8,-0.67,-0.735,-0.772,-0.927,-0.618,-0.614,-0.619,-0.73,2
-0.503,-0.467,-0.786,-1.122,-0.732,-0.525,-0.582,-0.871,-0.98,-0.722,-0.589,-0.638,-0.679,2
-0.665,-0.593,-0.867,-1.169,-0.846,-0.626,-0.617,-0.911,-0.988,-0.701,-0.626,-0.69,-0.752,2
-0.736,-0.702,-0.936,-1.199,-0.904,-0.743,-0.764,-0.944,-1.058,-0.804,-0.647,-0.734,-0.786,2
-0.428,-0.373,-0.622,-0.998,-0.667,-0.495,-0.536,-0.715,-0.839,-0.54,-0.39,-0.472,-0.549,2
-0.699,-0.607,-0.906,-1.295,-0.906,-0.71,-0.743,-0.966,-1.072,-0.703,-0.672,-0.683,-0.762,2
-0.657,-0.584,-0.856,-1.191,-0.844,-0.618,-0.604,-0.88,-0.977,-0.656,-0.579,-0.641,-0.679,2
-0.635,-0.605,-0.925,-1.087,-0.755,-0.608,-0.662,-0.776,-0.934,-0.664,-0.526,-0.674,-0.658,2
-0.543,-0.476,-0.809,-1.226,-0.796,-0.601,-0.639,-0.881,-0.97,-0.663,-0.593,-0.596,-0.627,2
-0.507,-0.472,-0.802,-1.128,-0.72,-0.523,-0.573,-0.883,-1.008,-0.745,-0.589,-0.65,-0.689,2
-0.735,-0.684,-0.936,-1.22,-0.925,-0.738,-0.771,-1.002,-1.068,-0.84,-0.706,-0.745,-0.79,2
-0.496,-0.458,-0.841,-1.044,-0.673,-0.513,-0.567,-0.652,-0.789,-0.469,-0.366,-0.507,-0.51,2
-0.634,-0.571,-0.849,-1.108,-0.764,-0.665,-0.721,-0.802,-0.991,-0.632,-0.615,-0.621,-0.712,2
-0.515,-0.427,-0.693,-1.213,-0.827,-0.623,-0.648,-0.863,-0.947,-0.672,-0.495,-0.563,-0.62,2
-0.517,-0.478,-0.769,-1.026,-0.755,-0.615,-0.662,-0.81,-0.951,-0.678,-0.54,-0.603,-0.686,2
-0.63,-0.617,-0.818,-0.927,-0.716,-0.684,-0.754,-0.747,-0.914,-0.747,-0.558,-0.64,-0.708,2
-0.396,-0.318,-0.644,-1.214,-0.664,-0.383,-0.447,-0.883,-0.87,-0.605,-0.481,-0.582,-0.595,2
-0.508,-0.444,-0.692,-1.101,-0.778,-0.55,-0.541,-0.819,-0.898,-0.56,-0.438,-0.513,-0.515,2
-0.422,-0.33,-0.592,-1.086,-0.694,-0.46,-0.511,-0.81,-0.899,-0.592,-0.522,-0.559,-0.618,2
-0.391,-0.308,-0.626,-1.158,-0.659,-0.366,-0.418,-0.857,-0.85,-0.561,-0.399,-0.555,-0.53,2
-0.577,-0.559,-0.883,-1.13,-0.822,-0.721,-0.786,-0.854,-1.08,-0.75,-0.58,-0.594,-0.656,2
-0.442,-0.324,-0.691,-1.052,-0.623,-0.402,-0.473,-0.821,-0.938,-0.584,-0.525,-0.573,-0.65,2
-0.669,-0.644,-0.884,-1.131,-0.81,-0.729,-0.794,-0.847,-1.015,-0.695,-0.627,-0.685,-0.765,2
-0.478,-0.362,-0.668,-1.316,-0.849,-0.537,-0.577,-0.986,-0.976,-0.734,-0.507,-0.571,-0.561,2
-0.583,-0.538,-0.839,-1.126,-0.807,-0.688,-0.716,-0.815,-1.006,-0.682,-0.541,-0.611,-0.648,2
-0.49,-0.442,-0.789,-1.048,-0.704,-0.516,-0.571,-0.725,-0.862,-0.525,-0.418,-0.506,-0.433,2
-0.518,-0.453,-0.789,-1.117,-0.754,-0.591,-0.631,-0.835,-0.937,-0.638,-0.485,-0.56,-0.598,2
-0.615,-0.577,-0.895,-0.978,-0.682,-0.58,-0.627,-0.704,-0.775,-0.552,-0.62,-0.624,-0.795,2
-0.242,-0.166,-0.422,-1.173,-0.746,-0.535,-0.605,-0.799,-0.845,-0.57,-0.269,-0.368,-0.34,2
-0.753,-0.688,-0.979,-1.19,-0.843,-0.681,-0.708,-0.937,-1.026,-0.79,-0.779,-0.803,-0.898,2
-0.578,-0.521,-0.792,-1.176,-0.801,-0.628,-0.663,-0.918,-1.042,-0.743,-0.668,-0.669,-0.723,2
-0.654,-0.593,-0.96,-1.239,-0.808,-0.666,-0.748,-0.989,-1.121,-0.847,-0.776,-0.752,-0.843,2
-0.309,-0.251,-0.469,-0.843,-0.507,-0.355,-0.425,-0.663,-0.807,-0.542,-0.372,-0.563,-0.609,2
-0.575,-0.53,-0.969,-1.037,-0.719,-0.584,-0.646,-0.824,-1.009,-0.702,-0.631,-0.618,-0.703,2
-0.562,-0.556,-0.895,-1.021,-0.733,-0.655,-0.717,-0.752,-0.931,-0.599,-0.513,-0.524,-0.597,2
-0.516,-0.481,-0.843,-0.981,-0.709,-0.592,-0.656,-0.758,-0.975,-0.65,-0.538,-0.548,-0.659,2
-0.468,-0.422,-0.791,-1.066,-0.688,-0.551,-0.629,-0.753,-0.914,-0.535,-0.478,-0.507,-0.475,2
-0.535,-0.422,-0.665,-1.303,-0.904,-0.632,-0.656,-0.929,-0.956,-0.632,-0.366,-0.508,-0.432,2
-0.418,-0.396,-0.684,-0.904,-0.669,-0.575,-0.64,-0.737,-0.953,-0.609,-0.352,-0.523,-0.521,2
-0.439,-0.319,-0.652,-1.102,-0.635,-0.408,-0.496,-0.722,-0.868,-0.507,-0.328,-0.453,-0.489,2
-0.749,-0.707,-0.981,-1.281,-0.874,-0.642,-0.669,-0.896,-0.978,-0.681,-0.675,-0.74,-0.752,2
-0.436,-0.344,-0.685,-1.012,-0.642,-0.389,-0.423,-0.827,-0.956,-0.637,-0.499,-0.549,-0.618,2
-0.534,-0.46,-0.762,-1.098,-0.737,-0.547,-0.576,-0.803,-0.899,-0.628,-0.558,-0.607,-0.66,2
-0.622,-0.557,-0.846,-1.238,-0.873,-0.648,-0.677,-0.855,-0.906,-0.571,-0.542,-0.588,-0.598,2
-0.404,-0.312,-0.575,-1.092,-0.708,-0.491,-0.532,-0.784,-0.868,-0.553,-0.335,-0.422,-0.448,2
-0.526,-0.473,-0.754,-1.067,-0.766,-0.642,-0.704,-0.869,-1.012,-0.708,-0.456,-0.587,-0.597,2
-0.579,-0.577,-0.83,-1.032,-0.758,-0.701,-0.781,-0.774,-0.952,-0.675,-0.467,-0.575,-0.61,2
-0.449,-0.374,-0.695,-1.152,-0.757,-0.591,-0.628,-0.795,-0.939,-0.602,-0.402,-0.454,-0.511,2
-0.676,-0.675,-0.902,-0.964,-0.74,-0.681,-0.74,-0.767,-0.894,-0.707,-0.566,-0.612,-0.687,2
-0.6,-0.496,-0.779,-1.331,-0.914,-0.652,-0.662,-1.016,-0.992,-0.767,-0.571,-0.642,-0.648,2
-0.688,-0.614,-0.944,-1.307,-0.892,-0.702,-0.748,-1.067,-1.168,-0.904,-0.837,-0.792,-0.86,2
-0.706,-0.681,-0.981,-1.191,-0.885,-0.766,-0.824,-0.946,-1.08,-0.801,-0.765,-0.717,-0.812,2
-0.449,-0.361,-0.621,-1.151,-0.756,-0.561,-0.607,-0.866,-1.009,-0.756,-0.494,-0.569,-0.634,2
-0.704,-0.667,-0.954,-1.114,-0.766,-0.687,-0.769,-0.834,-1.008,-0.682,-0.751,-0.753,-0.849,2
-0.661,-0.56,-0.821,-1.338,-0.927,-0.66,-0.672,-1.005,-0.992,-0.744,-0.615,-0.659,-0.687,2
-0.496,-0.391,-0.653,-1.208,-0.857,-0.671,-0.701,-0.861,-0.909,-0.557,-0.357,-0.44,-0.402,2
-0.691,-0.644,-0.921,-1.212,-0.846,-0.672,-0.714,-0.921,-1.065,-0.714,-0.732,-0.712,-0.77,2
-0.674,-0.609,-0.906,-1.215,-0.878,-0.645,-0.661,-0.91,-0.969,-0.689,-0.653,-0.648,-0.737,2
-0.476,-0.394,-0.692,-1.168,-0.823,-0.637,-0.653,-0.887,-0.962,-0.592,-0.435,-0.504,-0.48,2
-0.472,-0.376,-0.691,-1.282,-0.777,-0.552,-0.635,-0.97,-1.021,-0.675,-0.521,-0.559,-0.55,2
-0.568,-0.487,-0.765,-1.201,-0.818,-0.608,-0.671,-0.811,-0.987,-0.593,-0.451,-0.53,-0.517,2
-0.744,-0.708,-1,-1.235,-0.955,-0.828,-0.862,-0.958,-1.045,-0.814,-0.737,-0.746,-0.832,2
