@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2-3,11-12,15,18-19,22-24,26,30,32,34-35,37,41'

@attribute A2 numeric
@attribute A3 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.704,-0.791,-1.063,-0.778,-0.631,-0.733,-0.719,-0.853,-0.993,-0.755,-0.67,-0.944,-0.677,-0.684,-0.55,-0.857,2
-0.672,-0.633,-1.282,-0.777,-0.552,-0.625,-0.574,-0.97,-1.021,-0.785,-0.527,-0.962,-0.751,-0.691,-0.495,-0.844,2
-0.72,-0.76,-1.07,-0.808,-0.748,-0.847,-0.856,-0.829,-0.986,-0.731,-0.632,-1.019,-0.693,-0.658,-0.498,-0.825,2
-0.773,-0.822,-1.086,-0.809,-0.741,-0.83,-0.838,-0.845,-1.015,-0.727,-0.623,-1.019,-0.749,-0.701,-0.548,-0.857,2
-0.75,-0.789,-1.087,-0.755,-0.608,-0.723,-0.695,-0.776,-0.934,-0.662,-0.567,-0.977,-0.748,-0.748,-0.576,-0.911,2
-0.71,-0.809,-1.096,-0.829,-0.675,-0.759,-0.735,-0.847,-1.055,-0.713,-0.594,-1.005,-0.645,-0.618,-0.478,-0.77,2
-0.601,-0.613,-1.121,-0.721,-0.508,-0.606,-0.587,-0.752,-0.915,-0.602,-0.461,-0.902,-0.569,-0.562,-0.398,-0.717,2
-0.739,-0.79,-1.103,-0.823,-0.723,-0.799,-0.783,-0.858,-0.959,-0.749,-0.627,-0.969,-0.71,-0.674,-0.568,-0.839,2
-0.802,-0.868,-1.098,-0.789,-0.687,-0.776,-0.778,-0.808,-1.006,-0.663,-0.506,-0.968,-0.732,-0.674,-0.543,-0.839,2
-0.623,-0.629,-1.092,-0.708,-0.491,-0.568,-0.526,-0.784,-0.868,-0.633,-0.434,-0.848,-0.613,-0.577,-0.341,-0.744,2
-0.714,-0.6,-1.274,-0.823,-0.513,-0.625,-0.566,-0.917,-0.917,-0.764,-0.515,-0.945,-0.737,-0.683,-0.449,-0.839,2
-0.58,-0.562,-0.996,-0.645,-0.391,-0.501,-0.455,-0.797,-0.917,-0.682,-0.546,-0.853,-0.659,-0.665,-0.519,-0.85,2
-0.586,-0.563,-1.109,-0.671,-0.513,-0.602,-0.567,-0.792,-0.977,-0.638,-0.469,-0.961,-0.639,-0.609,-0.448,-0.777,2
-0.775,-0.888,-1.239,-0.808,-0.666,-0.761,-0.738,-0.989,-1.121,-0.881,-0.725,-1.132,-0.849,-0.793,-0.661,-0.952,2
-0.659,-0.796,-1.11,-0.772,-0.597,-0.694,-0.658,-0.864,-0.992,-0.765,-0.691,-1.029,-0.657,-0.636,-0.496,-0.806,2
-0.553,-0.614,-1.153,-0.587,-0.434,-0.509,-0.468,-0.866,-0.846,-0.751,-0.574,-0.847,-0.786,-0.744,-0.636,-0.907,3
-0.724,-0.605,-1.228,-0.806,-0.57,-0.687,-0.619,-1.015,-0.963,-0.912,-0.747,-0.955,-0.914,-0.87,-0.715,-1.022,3
-0.726,-0.649,-1.277,-0.751,-0.525,-0.608,-0.562,-0.993,-0.983,-0.866,-0.681,-0.981,-0.917,-0.855,-0.67,-1.011,3
-0.726,-0.784,-1.31,-0.777,-0.619,-0.713,-0.688,-1.049,-0.972,-0.952,-0.754,-1.017,-0.924,-0.856,-0.741,-1.011,3
-0.626,-0.629,-1.25,-0.657,-0.509,-0.571,-0.535,-0.928,-0.907,-0.791,-0.559,-0.9,-0.846,-0.773,-0.618,-0.927,3
-0.426,-0.551,-1.18,-0.5,-0.356,-0.373,-0.368,-0.854,-0.848,-0.718,-0.497,-0.852,-0.755,-0.676,-0.598,-0.833,3
-0.498,-0.498,-1.141,-0.562,-0.369,-0.416,-0.412,-0.803,-0.801,-0.66,-0.411,-0.776,-0.73,-0.66,-0.538,-0.814,3
-0.545,-0.625,-1.164,-0.583,-0.412,-0.47,-0.414,-0.854,-0.821,-0.735,-0.495,-0.836,-0.773,-0.705,-0.601,-0.875,3
-0.498,-0.358,-1.221,-0.549,-0.358,-0.373,-0.376,-0.886,-0.859,-0.757,-0.556,-0.88,-0.783,-0.725,-0.493,-0.882,3
-0.856,-0.754,-1.31,-0.95,-0.679,-0.798,-0.729,-1.126,-1.076,-1.048,-0.888,-1.046,-0.977,-0.926,-0.734,-1.086,3
-0.652,-0.724,-1.212,-0.673,-0.498,-0.585,-0.548,-0.909,-0.843,-0.786,-0.546,-0.868,-0.821,-0.746,-0.627,-0.898,3
-0.687,-0.623,-1.239,-0.769,-0.52,-0.637,-0.576,-0.954,-0.943,-0.858,-0.685,-0.981,-0.868,-0.8,-0.663,-0.963,3
-0.645,-0.638,-1.176,-0.72,-0.501,-0.595,-0.551,-0.903,-0.877,-0.808,-0.594,-0.885,-0.75,-0.731,-0.649,-0.898,3
-0.554,-0.63,-1.205,-0.608,-0.424,-0.493,-0.472,-0.9,-0.876,-0.775,-0.567,-0.877,-0.808,-0.765,-0.621,-0.935,3
-0.622,-0.578,-1.19,-0.729,-0.476,-0.583,-0.544,-0.916,-0.824,-0.799,-0.571,-0.785,-0.787,-0.723,-0.581,-0.872,3
-0.744,-0.588,-1.297,-0.87,-0.618,-0.719,-0.68,-1.037,-0.987,-0.934,-0.717,-0.976,-0.879,-0.811,-0.597,-0.968,3
-0.442,-0.57,-1.172,-0.465,-0.366,-0.377,-0.359,-0.833,-0.815,-0.707,-0.484,-0.838,-0.77,-0.723,-0.599,-0.881,3
-0.398,-0.425,-1.049,-0.383,-0.178,-0.192,-0.217,-0.694,-0.689,-0.577,-0.408,-0.706,-0.683,-0.649,-0.502,-0.815,3
-0.663,-0.538,-1.221,-0.74,-0.441,-0.565,-0.518,-0.968,-0.843,-0.876,-0.652,-0.868,-0.902,-0.83,-0.654,-0.966,3
-0.574,-0.487,-1.23,-0.718,-0.465,-0.584,-0.557,-1.016,-0.994,-0.937,-0.793,-1.018,-0.803,-0.743,-0.591,-0.897,3
-0.648,-0.615,-1.211,-0.653,-0.449,-0.498,-0.46,-0.84,-0.826,-0.703,-0.467,-0.819,-0.79,-0.749,-0.562,-0.923,3
-0.632,-0.596,-1.153,-0.629,-0.43,-0.499,-0.468,-0.789,-0.773,-0.649,-0.407,-0.758,-0.766,-0.714,-0.522,-0.885,3
-0.541,-0.51,-1.134,-0.626,-0.4,-0.516,-0.474,-0.872,-0.846,-0.784,-0.612,-0.864,-0.775,-0.706,-0.574,-0.859,3
-0.536,-0.553,-1.155,-0.535,-0.345,-0.379,-0.371,-0.833,-0.863,-0.694,-0.46,-0.862,-0.804,-0.761,-0.641,-0.919,3
-0.492,-0.457,-1.16,-0.653,-0.401,-0.495,-0.44,-0.922,-0.944,-0.81,-0.642,-0.905,-0.712,-0.659,-0.459,-0.8,3
-0.637,-0.601,-1.158,-0.778,-0.531,-0.646,-0.596,-0.889,-0.855,-0.755,-0.525,-0.796,-0.71,-0.675,-0.512,-0.829,3
-0.411,-0.5,-1.154,-0.453,-0.238,-0.265,-0.261,-0.817,-0.773,-0.703,-0.494,-0.813,-0.755,-0.699,-0.562,-0.854,3
-0.705,-0.614,-1.312,-0.844,-0.57,-0.676,-0.616,-1.066,-1.054,-0.965,-0.773,-1.04,-0.893,-0.816,-0.645,-0.966,3
-0.572,-0.551,-1.235,-0.628,-0.429,-0.489,-0.455,-0.918,-0.902,-0.8,-0.581,-0.895,-0.819,-0.745,-0.598,-0.897,3
-0.654,-0.519,-1.212,-0.756,-0.496,-0.584,-0.549,-0.94,-0.914,-0.839,-0.656,-0.919,-0.808,-0.751,-0.603,-0.914,3
-0.656,-0.506,-1.197,-0.735,-0.421,-0.508,-0.467,-0.968,-0.932,-0.861,-0.678,-0.908,-0.824,-0.776,-0.603,-0.938,3
-0.719,-0.657,-1.341,-0.842,-0.55,-0.639,-0.575,-1.078,-1.042,-0.981,-0.776,-1.082,-0.892,-0.821,-0.64,-0.983,3
-0.61,-0.564,-1.209,-0.624,-0.469,-0.535,-0.504,-0.893,-0.893,-0.754,-0.543,-0.883,-0.839,-0.768,-0.63,-0.916,3
-0.565,-0.506,-1.134,-0.645,-0.41,-0.507,-0.477,-0.779,-0.822,-0.633,-0.406,-0.8,-0.742,-0.661,-0.541,-0.801,3
-0.467,-0.522,-1.149,-0.568,-0.361,-0.435,-0.433,-0.881,-0.879,-0.778,-0.591,-0.885,-0.743,-0.707,-0.546,-0.86,3
-0.536,-0.67,-1.185,-0.562,-0.395,-0.428,-0.41,-0.913,-0.922,-0.814,-0.671,-0.966,-0.846,-0.781,-0.647,-0.949,3
-0.675,-0.548,-1.232,-0.777,-0.527,-0.616,-0.58,-0.959,-0.93,-0.859,-0.672,-0.938,-0.825,-0.771,-0.619,-0.933,3
-0.532,-0.633,-1.179,-0.531,-0.406,-0.437,-0.396,-0.855,-0.853,-0.745,-0.537,-0.884,-0.801,-0.752,-0.672,-0.929,3
-0.502,-0.57,-1.181,-0.517,-0.411,-0.449,-0.447,-0.857,-0.829,-0.75,-0.579,-0.883,-0.805,-0.748,-0.653,-0.908,3
-0.705,-0.641,-1.254,-0.707,-0.497,-0.59,-0.556,-0.941,-0.9,-0.835,-0.651,-0.956,-0.892,-0.848,-0.711,-1.009,3
-0.688,-0.736,-1.24,-0.707,-0.543,-0.634,-0.598,-0.926,-0.865,-0.812,-0.599,-0.918,-0.87,-0.797,-0.679,-0.95,3
-0.661,-0.591,-1.25,-0.787,-0.576,-0.674,-0.639,-1.005,-0.942,-0.903,-0.69,-0.927,-0.852,-0.8,-0.602,-0.944,3
-0.466,-0.516,-1.14,-0.479,-0.291,-0.305,-0.319,-0.808,-0.83,-0.683,-0.493,-0.882,-0.731,-0.7,-0.597,-0.868,3
-0.637,-0.578,-1.247,-0.653,-0.484,-0.554,-0.522,-0.919,-0.921,-0.783,-0.56,-0.903,-0.859,-0.789,-0.634,-0.942,3
-0.811,-0.699,-1.284,-0.831,-0.591,-0.707,-0.674,-1.028,-0.959,-0.914,-0.685,-0.979,-0.962,-0.909,-0.726,-1.072,3
-0.7,-0.688,-1.227,-0.773,-0.551,-0.664,-0.642,-0.958,-0.89,-0.856,-0.635,-0.897,-0.868,-0.792,-0.633,-0.939,3
-0.587,-0.546,-1.255,-0.73,-0.485,-0.594,-0.566,-0.993,-0.943,-0.893,-0.67,-0.926,-0.82,-0.737,-0.616,-0.868,3
-0.483,-0.469,-1.099,-0.553,-0.346,-0.432,-0.424,-0.835,-0.81,-0.738,-0.565,-0.803,-0.742,-0.708,-0.54,-0.85,3
-0.803,-0.706,-1.307,-0.828,-0.579,-0.693,-0.659,-1.016,-0.933,-0.904,-0.673,-0.987,-0.938,-0.885,-0.688,-1.056,3
-0.237,-0.48,-1.107,-0.338,-0.267,-0.207,-0.227,-0.755,-0.786,-0.62,-0.418,-0.795,-0.67,-0.601,-0.456,-0.726,3
-1.025,-1.137,-1.312,-0.961,-0.793,-0.885,-0.846,-0.979,-1.168,-0.861,-0.723,-1.147,-0.951,-0.897,-0.822,-1.048,4
-0.912,-1.032,-1.163,-0.825,-0.78,-0.846,-0.868,-0.841,-1.059,-0.751,-0.671,-1.038,-0.792,-0.761,-0.691,-0.936,4
-0.989,-1.05,-1.246,-0.828,-0.718,-0.797,-0.799,-0.856,-1.047,-0.745,-0.584,-1.117,-0.909,-0.866,-0.725,-1.027,4
-0.914,-1.045,-1.134,-0.807,-0.713,-0.797,-0.792,-0.772,-1.015,-0.669,-0.529,-1.072,-0.747,-0.738,-0.671,-0.917,4
-0.992,-1.067,-1.25,-0.844,-0.752,-0.823,-0.804,-0.87,-1.126,-0.743,-0.607,-1.134,-0.918,-0.866,-0.739,-1.021,4
-0.893,-1.023,-1.131,-0.754,-0.708,-0.764,-0.777,-0.816,-1.076,-0.712,-0.616,-1.057,-0.847,-0.828,-0.728,-0.993,4
-0.922,-1.068,-1.181,-0.762,-0.745,-0.796,-0.792,-0.792,-1.037,-0.682,-0.558,-1.034,-0.854,-0.804,-0.683,-0.958,4
-1.009,-1.073,-1.239,-0.869,-0.829,-0.899,-0.903,-0.884,-1.104,-0.772,-0.638,-1.148,-0.924,-0.878,-0.741,-1.024,4
-0.963,-1.059,-1.205,-0.789,-0.7,-0.771,-0.773,-0.828,-1.036,-0.723,-0.576,-1.099,-0.866,-0.834,-0.695,-1.004,4
-0.823,-1.001,-1.118,-0.726,-0.724,-0.775,-0.751,-0.76,-1.125,-0.645,-0.554,-1.079,-0.777,-0.745,-0.672,-0.907,4
-1.182,-1.205,-1.435,-1.044,-0.874,-0.94,-0.909,-1.13,-1.245,-1.02,-0.863,-1.219,-1.159,-1.102,-0.971,-1.233,4
-1.091,-1.181,-1.347,-0.959,-0.86,-0.931,-0.915,-1.009,-1.196,-0.91,-0.774,-1.194,-1.016,-0.98,-0.834,-1.143,4
-1.009,-1.111,-1.269,-0.872,-0.747,-0.817,-0.801,-0.908,-1.166,-0.772,-0.623,-1.148,-0.973,-0.909,-0.903,-1.054,4
-0.995,-1.088,-1.257,-0.926,-0.832,-0.902,-0.897,-0.969,-1.188,-0.874,-0.798,-1.149,-0.934,-0.9,-0.798,-1.062,4
-1.135,-1.212,-1.347,-0.954,-0.858,-0.93,-0.927,-1.014,-1.193,-0.889,-0.722,-1.18,-1.073,-1.024,-0.943,-1.163,4
-0.936,-1.072,-1.147,-0.86,-0.815,-0.894,-0.913,-0.817,-1.15,-0.727,-0.69,-1.137,-0.798,-0.776,-0.7,-0.942,4
-0.946,-1.04,-1.159,-0.853,-0.793,-0.864,-0.861,-0.879,-1.121,-0.787,-0.724,-1.115,-0.878,-0.852,-0.77,-1.006,4
-1.037,-1.061,-1.32,-0.816,-0.729,-0.785,-0.771,-0.86,-1.106,-0.705,-0.46,-1.103,-0.947,-0.882,-0.736,-1.042,4
-0.905,-0.972,-1.152,-0.763,-0.764,-0.815,-0.826,-0.824,-1.156,-0.707,-0.64,-1.138,-0.887,-0.856,-0.775,-0.998,4
-0.934,-1.056,-1.174,-0.838,-0.804,-0.871,-0.903,-0.851,-1.095,-0.755,-0.68,-1.088,-0.829,-0.801,-0.713,-0.961,4
-1.002,-1.077,-1.313,-0.995,-0.837,-0.917,-0.902,-1.034,-1.185,-0.929,-0.786,-1.116,-0.957,-0.899,-0.803,-1.055,4
-0.994,-1.108,-1.2,-0.867,-0.765,-0.847,-0.837,-0.897,-1.114,-0.801,-0.719,-1.091,-0.935,-0.911,-0.853,-1.061,4
-0.712,-0.857,-0.891,-0.645,-0.735,-0.784,-0.842,-0.645,-0.997,-0.551,-0.587,-0.939,-0.639,-0.615,-0.605,-0.746,4
-0.911,-1.035,-1.181,-0.747,-0.683,-0.762,-0.777,-0.798,-1.09,-0.682,-0.591,-1.133,-0.847,-0.826,-0.766,-0.994,4
-1.092,-1.149,-1.282,-0.875,-0.797,-0.864,-0.865,-0.934,-1.143,-0.829,-0.694,-1.125,-1.018,-0.985,-0.878,-1.127,4
-0.967,-1.134,-1.163,-0.808,-0.761,-0.813,-0.813,-0.902,-1.175,-0.802,-0.773,-1.137,-0.951,-0.924,-0.872,-1.051,4
-0.924,-1.096,-1.182,-0.759,-0.706,-0.769,-0.762,-0.791,-1.044,-0.673,-0.5,-1.012,-0.844,-0.796,-0.68,-0.954,4
-0.934,-1.031,-1.186,-0.799,-0.725,-0.803,-0.805,-0.86,-1.064,-0.765,-0.669,-1.104,-0.888,-0.863,-0.762,-1.02,4
-0.811,-0.898,-1.083,-0.712,-0.642,-0.725,-0.733,-0.737,-1.013,-0.641,-0.595,-1.012,-0.757,-0.724,-0.625,-0.893,4
-0.998,-1.074,-1.249,-0.821,-0.753,-0.821,-0.813,-0.884,-1.176,-0.781,-0.687,-1.187,-0.934,-0.901,-0.83,-1.065,4
-0.839,-0.99,-1.068,-0.78,-0.771,-0.846,-0.898,-0.776,-1.093,-0.684,-0.7,-1.1,-0.764,-0.743,-0.751,-0.903,4
-1.035,-1.075,-1.279,-0.888,-0.813,-0.885,-0.892,-0.925,-1.151,-0.807,-0.661,-1.169,-0.968,-0.917,-0.836,-1.072,4
-0.961,-1.105,-1.208,-0.879,-0.842,-0.904,-0.907,-0.913,-1.11,-0.803,-0.689,-1.077,-0.905,-0.853,-0.746,-1.004,4
-0.862,-0.922,-1.132,-0.727,-0.672,-0.738,-0.741,-0.772,-1.067,-0.671,-0.601,-1.07,-0.797,-0.771,-0.698,-0.946,4
-0.826,-0.875,-1.005,-0.715,-0.752,-0.803,-0.842,-0.729,-1.004,-0.639,-0.602,-0.991,-0.763,-0.736,-0.69,-0.873,4
-0.964,-1.06,-1.225,-0.834,-0.759,-0.832,-0.823,-0.893,-1.098,-0.785,-0.66,-1.127,-0.923,-0.881,-0.776,-1.039,4
-0.941,-1.009,-1.224,-0.811,-0.748,-0.818,-0.812,-0.916,-1.177,-0.824,-0.757,-1.173,-0.957,-0.917,-0.869,-1.057,4
-1.125,-1.192,-1.371,-0.975,-0.816,-0.895,-0.866,-1.024,-1.202,-0.897,-0.69,-1.207,-1.067,-1.003,-0.948,-1.147,4
-0.932,-1.027,-1.171,-0.799,-0.714,-0.774,-0.763,-0.775,-1.074,-0.671,-0.547,-1.09,-0.793,-0.775,-0.643,-0.945,4
-0.864,-0.993,-1.113,-0.802,-0.724,-0.809,-0.825,-0.766,-1.045,-0.658,-0.601,-1.061,-0.717,-0.699,-0.69,-0.871,4
-0.969,-1.089,-1.229,-0.801,-0.677,-0.752,-0.745,-0.828,-1.047,-0.708,-0.514,-1.062,-0.873,-0.834,-0.72,-1.003,4
-1.181,-1.231,-1.388,-1.032,-0.888,-0.962,-0.93,-0.988,-1.203,-0.854,-0.649,-1.191,-1.005,-0.943,-0.862,-1.096,4
-0.974,-1.092,-1.136,-0.811,-0.78,-0.836,-0.856,-0.867,-1.131,-0.772,-0.707,-1.086,-0.913,-0.898,-0.876,-1.039,4
-1.039,-1.123,-1.286,-0.908,-0.76,-0.846,-0.835,-0.942,-1.094,-0.818,-0.641,-1.098,-0.968,-0.902,-0.848,-1.043,4
-1.065,-1.13,-1.325,-0.89,-0.783,-0.854,-0.834,-0.961,-1.161,-0.832,-0.673,-1.114,-1.019,-0.965,-0.894,-1.109,4
-1.127,-1.158,-1.357,-0.959,-0.823,-0.896,-0.874,-0.963,-1.181,-0.839,-0.658,-1.214,-1.01,-0.953,-0.869,-1.115,4
-0.838,-0.92,-1.071,-0.735,-0.655,-0.733,-0.749,-0.736,-1.025,-0.621,-0.553,-1.072,-0.741,-0.726,-0.691,-0.895,4
-0.901,-1.065,-1.2,-0.788,-0.726,-0.795,-0.794,-0.889,-1.074,-0.78,-0.642,-1.052,-0.901,-0.852,-0.73,-0.995,4
-0.878,-0.998,-1.117,-0.793,-0.775,-0.841,-0.869,-0.788,-1.047,-0.696,-0.65,-1.048,-0.776,-0.741,-0.672,-0.897,4
-0.957,-1.022,-1.273,-0.867,-0.732,-0.822,-0.798,-0.914,-1.134,-0.814,-0.698,-1.139,-0.924,-0.876,-0.811,-1.033,4
-0.587,-0.634,-0.903,-0.593,-0.386,-0.482,-0.43,-0.663,-0.745,-0.512,-0.387,-0.677,-0.635,-0.624,-0.483,-0.81,9
-0.515,-0.504,-0.929,-0.542,-0.405,-0.476,-0.438,-0.61,-0.749,-0.442,-0.258,-0.737,-0.626,-0.576,-0.43,-0.745,9
-0.793,-0.748,-1.072,-0.808,-0.574,-0.664,-0.604,-0.835,-0.856,-0.661,-0.458,-0.74,-0.818,-0.756,-0.606,-0.91,9
-0.701,-0.6,-0.965,-0.685,-0.404,-0.492,-0.433,-0.743,-0.813,-0.572,-0.416,-0.743,-0.746,-0.704,-0.619,-0.845,9
-0.635,-0.652,-1.015,-0.636,-0.444,-0.555,-0.473,-0.769,-0.83,-0.636,-0.429,-0.822,-0.718,-0.644,-0.552,-0.806,9
-0.589,-0.561,-0.84,-0.57,-0.448,-0.587,-0.572,-0.64,-0.8,-0.539,-0.5,-0.858,-0.592,-0.575,-0.447,-0.774,9
-0.67,-0.598,-0.989,-0.663,-0.535,-0.622,-0.579,-0.715,-0.902,-0.557,-0.412,-0.837,-0.733,-0.7,-0.58,-0.862,9
-0.908,-0.818,-1.162,-0.906,-0.641,-0.753,-0.664,-0.933,-0.979,-0.774,-0.568,-0.905,-0.887,-0.829,-0.684,-1,9
-0.521,-0.488,-0.901,-0.531,-0.307,-0.416,-0.38,-0.667,-0.662,-0.523,-0.287,-0.597,-0.599,-0.526,-0.32,-0.696,9
-0.442,-0.419,-0.727,-0.46,-0.377,-0.464,-0.401,-0.51,-0.602,-0.374,-0.185,-0.571,-0.462,-0.449,-0.221,-0.637,9
-0.796,-0.751,-1.131,-0.789,-0.567,-0.649,-0.577,-0.845,-0.919,-0.655,-0.452,-0.843,-0.816,-0.752,-0.624,-0.925,9
-0.711,-0.583,-1.032,-0.663,-0.448,-0.547,-0.48,-0.767,-0.852,-0.635,-0.453,-0.837,-0.752,-0.708,-0.533,-0.888,9
-0.664,-0.613,-1.003,-0.638,-0.418,-0.518,-0.448,-0.722,-0.776,-0.572,-0.356,-0.751,-0.742,-0.711,-0.584,-0.869,9
-0.776,-0.634,-1.151,-0.781,-0.595,-0.677,-0.629,-0.859,-0.936,-0.707,-0.513,-0.829,-0.831,-0.749,-0.602,-0.907,9
