@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R8-12,15-16,22-23,29,33,38,40-41'

@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A33 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.801,-0.784,-1.048,-1.143,-0.78,-0.754,-0.855,-0.814,-1.042,-0.735,-0.835,-0.818,-0.991,4
-0.72,-0.692,-0.944,-1.022,-0.752,-0.724,-0.812,-0.719,-1.027,-0.648,-0.808,-0.716,-0.918,4
-0.909,-0.873,-1.141,-1.29,-0.842,-0.698,-0.759,-0.894,-1.089,-0.72,-0.89,-0.869,-0.992,4
-0.991,-0.96,-1.184,-1.313,-0.902,-0.794,-0.862,-0.975,-1.14,-0.828,-1.022,-0.996,-1.119,4
-0.827,-0.811,-1.051,-1.157,-0.843,-0.793,-0.888,-0.805,-1.085,-0.717,-0.823,-0.745,-0.899,4
-0.919,-0.892,-1.17,-1.311,-0.879,-0.763,-0.83,-0.895,-1.105,-0.726,-0.9,-0.856,-0.972,4
-0.863,-0.853,-1.122,-1.226,-0.82,-0.776,-0.894,-0.949,-1.138,-0.874,-0.966,-0.965,-1.089,4
-0.83,-0.782,-1.048,-1.28,-0.824,-0.721,-0.812,-0.92,-1.139,-0.757,-0.988,-0.926,-1.059,4
-0.763,-0.708,-1.018,-1.216,-0.835,-0.72,-0.797,-0.917,-1.1,-0.763,-0.789,-0.753,-0.832,4
-0.85,-0.813,-1.048,-1.228,-0.785,-0.683,-0.773,-0.862,-1.071,-0.703,-0.917,-0.879,-1.012,4
-0.735,-0.717,-0.964,-1.075,-0.685,-0.641,-0.763,-0.758,-1.074,-0.682,-0.837,-0.839,-1.025,4
-0.738,-0.745,-1.021,-1.052,-0.671,-0.637,-0.735,-0.725,-1.035,-0.702,-0.821,-0.826,-0.992,4
-0.898,-0.893,-1.131,-1.157,-0.853,-0.819,-0.908,-0.883,-1.149,-0.832,-0.97,-0.926,-1.108,4
-0.826,-0.789,-1.07,-1.223,-0.882,-0.797,-0.863,-0.917,-1.109,-0.799,-0.832,-0.799,-0.897,4
-0.767,-0.752,-1.02,-1.104,-0.806,-0.761,-0.86,-0.764,-1.031,-0.699,-0.835,-0.747,-0.943,4
-0.742,-0.73,-1.035,-1.081,-0.742,-0.709,-0.799,-0.755,-1.025,-0.662,-0.762,-0.741,-0.899,4
-0.795,-0.785,-1.045,-1.131,-0.812,-0.813,-0.858,-0.808,-1.074,-0.711,-0.699,-0.703,-0.801,4
-0.798,-0.791,-1.084,-1.101,-0.714,-0.636,-0.728,-0.749,-1.005,-0.626,-0.791,-0.751,-0.919,4
-0.852,-0.812,-1.065,-1.242,-0.865,-0.748,-0.824,-0.92,-1.138,-0.798,-0.866,-0.871,-0.992,4
-0.932,-0.917,-1.144,-1.268,-0.88,-0.786,-0.863,-0.898,-1.143,-0.791,-0.974,-0.938,-1.094,4
-0.925,-0.928,-1.136,-1.193,-0.889,-0.843,-0.907,-0.868,-1.151,-0.761,-0.923,-0.855,-1,4
-0.881,-0.875,-1.114,-1.189,-0.772,-0.725,-0.818,-0.813,-0.98,-0.674,-0.862,-0.856,-1.01,4
-0.859,-0.803,-1.047,-1.273,-0.874,-0.709,-0.767,-0.924,-1.182,-0.792,-1.062,-0.983,-1.134,4
-0.851,-0.824,-1.085,-1.228,-0.877,-0.815,-0.885,-0.877,-1.124,-0.76,-0.829,-0.831,-0.962,4
-1.027,-0.999,-1.228,-1.358,-0.973,-0.843,-0.878,-1.046,-1.179,-0.884,-1.049,-1.011,-1.119,4
-1.053,-1.025,-1.219,-1.375,-0.966,-0.864,-0.941,-1.018,-1.178,-0.847,-1.051,-1.031,-1.149,4
-0.939,-0.929,-1.163,-1.262,-0.849,-0.789,-0.87,-0.901,-1.177,-0.774,-0.946,-0.912,-1.078,4
-0.867,-0.859,-1.084,-1.177,-0.868,-0.805,-0.872,-0.872,-1.1,-0.786,-0.874,-0.82,-0.977,4
-0.912,-0.873,-1.125,-1.322,-0.858,-0.769,-0.843,-0.911,-1.169,-0.71,-0.89,-0.87,-0.97,4
-0.778,-0.759,-0.981,-1.122,-0.81,-0.782,-0.868,-0.791,-1.052,-0.707,-0.773,-0.721,-0.886,4
-1.019,-0.978,-1.197,-1.36,-0.963,-0.803,-0.847,-1.03,-1.164,-0.837,-1.125,-1.049,-1.168,4
-0.861,-0.839,-1.092,-1.172,-0.785,-0.692,-0.772,-0.827,-1.051,-0.698,-0.892,-0.865,-1.041,4
-0.776,-0.764,-1.056,-1.165,-0.762,-0.702,-0.809,-0.795,-1.015,-0.687,-0.806,-0.777,-0.89,4
-0.991,-0.938,-1.189,-1.418,-1,-0.784,-0.81,-1.047,-1.158,-0.818,-1.033,-0.962,-1.073,4
-1.038,-1.015,-1.205,-1.336,-0.999,-0.855,-0.88,-1.02,-1.155,-0.839,-1.013,-1.003,-1.113,4
-0.856,-0.833,-1.117,-1.192,-0.838,-0.819,-0.889,-0.886,-1.132,-0.808,-0.901,-0.873,-0.996,4
-0.956,-0.912,-1.144,-1.335,-0.987,-0.86,-0.882,-1.039,-1.175,-0.893,-0.956,-0.949,-1.08,4
-0.779,-0.74,-1.003,-1.182,-0.746,-0.642,-0.74,-0.787,-1.036,-0.655,-0.818,-0.794,-0.939,4
-0.899,-0.871,-1.094,-1.272,-0.923,-0.81,-0.863,-0.955,-1.161,-0.839,-0.929,-0.901,-1.024,4
-0.811,-0.781,-1.029,-1.192,-0.776,-0.688,-0.788,-0.817,-1.03,-0.712,-0.79,-0.795,-0.915,4
-0.841,-0.807,-1.064,-1.213,-0.829,-0.763,-0.827,-0.81,-1.05,-0.659,-0.75,-0.753,-0.874,4
-0.489,-0.358,-0.626,-0.727,-0.526,-0.462,-0.542,-0.538,-0.705,-0.413,-0.402,-0.511,-0.575,9
-0.49,-0.361,-0.593,-1.063,-0.642,-0.431,-0.474,-0.713,-0.745,-0.463,-0.624,-0.715,-0.79,9
-0.419,-0.269,-0.592,-1.064,-0.684,-0.366,-0.379,-0.77,-0.791,-0.481,-0.597,-0.646,-0.731,9
-0.696,-0.561,-0.758,-0.931,-0.766,-0.612,-0.654,-0.767,-0.908,-0.582,-0.629,-0.745,-0.831,9
-0.513,-0.357,-0.627,-1.132,-0.734,-0.428,-0.456,-0.822,-0.825,-0.502,-0.582,-0.625,-0.676,9
-0.503,-0.327,-0.637,-0.926,-0.598,-0.412,-0.423,-0.665,-0.829,-0.531,-0.553,-0.655,-0.759,9
-0.548,-0.412,-0.697,-0.922,-0.658,-0.54,-0.612,-0.679,-0.79,-0.494,-0.575,-0.647,-0.696,9
-0.689,-0.563,-0.706,-1.128,-0.834,-0.63,-0.648,-0.879,-0.917,-0.588,-0.669,-0.753,-0.765,9
-0.561,-0.477,-0.687,-0.966,-0.667,-0.424,-0.441,-0.739,-0.804,-0.555,-0.598,-0.721,-0.748,9
-0.577,-0.499,-0.761,-1.057,-0.682,-0.448,-0.547,-0.777,-0.809,-0.573,-0.532,-0.597,-0.618,9
-0.467,-0.319,-0.611,-1.098,-0.725,-0.462,-0.514,-0.826,-0.833,-0.533,-0.65,-0.702,-0.777,9
-0.525,-0.417,-0.663,-0.936,-0.627,-0.408,-0.514,-0.651,-0.734,-0.464,-0.524,-0.614,-0.707,9
-0.525,-0.404,-0.651,-0.822,-0.565,-0.451,-0.521,-0.58,-0.671,-0.441,-0.483,-0.602,-0.732,9
-0.496,-0.346,-0.557,-1.018,-0.648,-0.44,-0.517,-0.714,-0.775,-0.476,-0.507,-0.635,-0.707,9
-0.491,-0.366,-0.566,-0.928,-0.628,-0.441,-0.494,-0.72,-0.802,-0.56,-0.549,-0.644,-0.746,9
-0.415,-0.263,-0.442,-0.864,-0.577,-0.367,-0.417,-0.604,-0.697,-0.418,-0.429,-0.591,-0.672,9
-0.543,-0.415,-0.664,-1.167,-0.788,-0.53,-0.579,-0.87,-0.898,-0.614,-0.653,-0.703,-0.711,9
-0.474,-0.357,-0.515,-1.025,-0.716,-0.481,-0.508,-0.777,-0.788,-0.53,-0.528,-0.682,-0.686,9
-0.412,-0.237,-0.468,-1.093,-0.694,-0.445,-0.487,-0.814,-0.9,-0.582,-0.604,-0.679,-0.734,9
-0.658,-0.526,-0.743,-1.218,-0.871,-0.643,-0.677,-0.927,-0.925,-0.682,-0.74,-0.797,-0.853,9
-0.588,-0.449,-0.692,-1.001,-0.68,-0.488,-0.553,-0.75,-0.815,-0.487,-0.568,-0.692,-0.768,9
-0.471,-0.279,-0.677,-0.888,-0.587,-0.405,-0.488,-0.684,-0.939,-0.484,-0.62,-0.617,-0.664,9
-0.432,-0.26,-0.495,-0.939,-0.622,-0.394,-0.452,-0.726,-0.872,-0.519,-0.46,-0.598,-0.662,9
-0.593,-0.421,-0.692,-1.226,-0.772,-0.52,-0.577,-0.896,-0.93,-0.577,-0.708,-0.774,-0.809,9
-0.479,-0.326,-0.633,-1.041,-0.682,-0.471,-0.495,-0.79,-0.98,-0.498,-0.648,-0.668,-0.71,9
-0.391,-0.253,-0.505,-0.964,-0.605,-0.323,-0.372,-0.712,-0.703,-0.458,-0.437,-0.489,-0.542,9
-0.459,-0.289,-0.546,-0.938,-0.596,-0.398,-0.375,-0.653,-0.809,-0.398,-0.545,-0.598,-0.666,9
-0.519,-0.383,-0.696,-0.915,-0.609,-0.452,-0.527,-0.707,-0.865,-0.532,-0.543,-0.652,-0.708,9
-0.576,-0.461,-0.711,-0.918,-0.619,-0.418,-0.496,-0.679,-0.758,-0.429,-0.491,-0.627,-0.708,9
-0.465,-0.288,-0.505,-1.122,-0.73,-0.439,-0.502,-0.788,-0.836,-0.44,-0.569,-0.637,-0.693,9
-0.623,-0.46,-0.691,-1.168,-0.791,-0.574,-0.625,-0.88,-0.887,-0.638,-0.583,-0.692,-0.754,9
-0.509,-0.408,-0.66,-0.939,-0.581,-0.423,-0.524,-0.673,-0.679,-0.395,-0.444,-0.47,-0.477,9
-0.546,-0.367,-0.669,-1.106,-0.69,-0.382,-0.369,-0.783,-0.862,-0.481,-0.656,-0.702,-0.781,9
-0.438,-0.318,-0.615,-0.696,-0.432,-0.327,-0.453,-0.445,-0.652,-0.292,-0.417,-0.538,-0.609,9
-0.586,-0.418,-0.713,-0.926,-0.68,-0.565,-0.593,-0.76,-0.871,-0.583,-0.58,-0.682,-0.759,9
-0.199,-0.075,-0.418,-0.296,-0.188,-0.202,-0.352,-0.185,-0.719,-0.347,-0.242,-0.445,-0.597,9
-0.192,-0.033,-0.248,-0.476,-0.376,-0.18,-0.159,-0.385,-0.555,-0.327,-0.273,-0.434,-0.583,9
-0.457,-0.316,-0.615,-0.894,-0.591,-0.414,-0.418,-0.658,-0.858,-0.537,-0.613,-0.696,-0.792,9
-0.698,-0.389,-0.676,-1.272,-0.896,-0.702,-0.596,-0.975,-0.997,-0.633,-0.688,-0.728,-0.768,9
-0.331,-0.133,-0.41,-0.757,-0.477,-0.335,-0.39,-0.527,-0.786,-0.39,-0.414,-0.469,-0.579,9
-0.546,-0.369,-0.681,-0.946,-0.648,-0.493,-0.582,-0.698,-0.843,-0.494,-0.618,-0.685,-0.716,9
-0.433,-0.273,-0.564,-0.931,-0.599,-0.42,-0.504,-0.662,-0.783,-0.463,-0.556,-0.625,-0.688,9
-0.636,-0.544,-0.796,-1.221,-0.832,-0.51,-0.502,-0.964,-0.981,-0.697,-0.714,-0.812,-0.833,9
-0.459,-0.291,-0.614,-1.034,-0.64,-0.441,-0.53,-0.764,-0.871,-0.562,-0.555,-0.662,-0.709,9
-0.407,-0.235,-0.519,-0.911,-0.603,-0.351,-0.341,-0.635,-0.768,-0.423,-0.503,-0.596,-0.707,9
-0.564,-0.385,-0.733,-1.075,-0.721,-0.52,-0.546,-0.754,-0.845,-0.461,-0.646,-0.632,-0.73,9
-0.616,-0.473,-0.681,-1.181,-0.844,-0.495,-0.468,-0.933,-0.893,-0.671,-0.751,-0.831,-0.872,9
-0.357,-0.271,-0.526,-0.536,-0.355,-0.246,-0.297,-0.391,-0.518,-0.268,-0.33,-0.515,-0.627,9
-0.686,-0.614,-0.757,-0.957,-0.776,-0.645,-0.678,-0.807,-0.935,-0.669,-0.658,-0.776,-0.83,9
-0.519,-0.41,-0.632,-0.963,-0.686,-0.452,-0.447,-0.718,-0.842,-0.451,-0.64,-0.662,-0.752,9
-0.392,-0.27,-0.418,-1.088,-0.584,-0.371,-0.446,-0.642,-0.617,-0.33,-0.157,-0.397,-0.288,10
-0.432,-0.299,-0.502,-1.212,-0.651,-0.355,-0.45,-0.743,-0.635,-0.383,-0.358,-0.485,-0.447,10
