@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2-4,6,8-9,12-14,21'

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
-0.3106,1.7624,1.7648,-1.3602,1.2515,0.4775,0.6737,0.9032,1.5952,0
0.6462,0.0794,-1.4483,-1.1788,0.1247,-0.0927,-0.0113,-0.7507,-0.7112,0
0.6877,-1.3027,1.0305,-0.8722,-0.9755,-0.2307,-0.2364,0.8575,-2.5947,1
-1.9966,0.3097,-0.7557,-0.7107,-0.6904,-0.5973,-1.6456,0.4558,0.3379,1
-0.3902,-0.5613,-0.9284,-1.3045,0.0433,2.3367,0.5907,1.5724,0.3176,1
-0.8544,0.8407,0.2654,-0.5592,-0.1064,-0.2652,1.0407,-1.2608,-0.8217,1
-0.4045,0.412,-1.647,-2.1942,-2.3359,-1.7677,0.1755,-1.4619,-1.3698,1
-1.8848,-0.6877,-0.1665,-0.1307,-1.4469,0.0322,0.171,1.0017,-0.4604,1
0.8455,-1.108,-1.9005,-1.8684,-1.7593,-1.8584,-0.5745,0.3248,0.3827,1
-2.1482,0.751,-1.1077,1.157,-0.925,-1.2294,-1.0327,0.3157,-0.2936,1
-0.2615,0.6955,1.6059,1.1031,-1.5694,1.0246,1.0935,2.7675,-1.7232,0
0.2979,1.2209,0.1086,0.6305,-0.0873,0.6757,1.3461,0.127,3.4554,0
-0.747,-0.9342,-1.3304,-0.3817,-0.9211,0.8215,0.2213,1.6244,1.352,1
-1.0486,0.9473,-0.7515,-1.423,-0.18,-1.8762,-0.2632,0.0375,-0.2104,1
-1.5276,-0.5939,0.9465,-1.1814,0.9027,0.1898,1.1543,-0.931,-0.3037,1
-0.4655,-0.4332,1.2238,1.9566,-0.3769,0.6067,-0.1508,0.9327,0.2269,0
1.6364,0.2917,-0.5326,-0.1191,-0.2445,2.6602,-1.9333,0.3525,0.399,0
-0.444,-1.6196,-0.7026,-1.9487,-0.0911,-1.5259,-0.412,0.7293,-1.2039,1
2.2658,1.7833,1.1388,-1.3775,-0.7281,1.4158,0.3816,1.2131,-0.353,0
-2.127,-1.1375,0.7719,-0.9628,-0.998,0.6842,0.3174,-1.1248,-0.7591,1
0.7441,-1.0991,-2.6867,-1.3261,-0.358,0.5825,0.4309,1.2253,1.0517,1
0.9675,-2.094,-0.5197,0.4243,-0.4604,-0.4035,0.8067,0.7363,0.0694,0
1.2223,0.2421,-0.409,-0.9279,1.3766,-0.3831,0.1127,0.1831,1.2499,0
1.6447,-0.7781,-0.0291,-0.0836,-1.1336,-0.9834,-0.4672,-1.0164,-0.7325,1
0.0396,0.4785,1.102,0.7248,-0.2232,2.2282,0.3094,0.7306,-0.2996,0
-2.4618,-0.337,-1.0458,-0.1148,-1.1256,0.6144,-0.7049,1.4954,-0.6731,1
0.6941,-0.106,-0.8486,0.7098,0.0112,0.1976,-0.6526,-0.9728,0.3641,1
0.7797,-0.9478,-1.0955,-1.1786,-0.6452,0.563,-0.8287,-1.7461,2.0223,1
-0.7989,-0.623,-0.0983,-0.5776,-0.6039,-0.8061,0.9131,0.6157,-1.0716,1
0.7795,0.5529,0.426,0.8646,-0.5698,-0.7262,-0.2956,-0.5702,-0.1711,1
0.1249,0.4259,-0.0378,0.524,1.1471,-1.7185,-0.0141,-0.2566,-0.0517,0
1.1429,0.2255,-0.0861,0.2608,-0.7176,0.4643,0.5082,2.1779,1.0851,0
-1.0257,-0.7533,-0.9404,2.7745,1.2294,0.1461,-0.7602,-0.2073,-1.0324,1
-0.087,0.5659,0.8876,-0.6518,0.8728,0.6527,1.1656,0.5992,-0.4267,0
-0.9103,0.2968,-0.1288,0.5807,0.0592,-0.0904,0.2536,1.6557,1.1222,0
0.6056,0.1523,0.1086,0.8999,0.1105,0.8518,-1.1237,-0.858,-1.3353,1
0.1278,0.8752,0.3796,0.5312,0.0973,0.4975,1.551,-0.0879,-0.1752,0
-1.7177,-0.998,-1.6982,-0.4211,-0.0206,-0.2411,0.2177,0.6258,-0.2323,1
-1.1141,0.2611,0.0968,-0.6662,0.2156,1.2381,-0.5433,-1.1335,0.7034,1
-0.8899,-1.2184,-0.842,1.4363,1.1983,-0.731,1.4174,-1.938,-0.2641,1
-0.4019,-0.4111,-1.4939,-0.4419,-0.1797,-0.9588,-0.8893,-1.1148,1.3229,1
-0.6722,-1.8872,-0.9304,-1.2766,-0.0798,0.7313,0.7152,0.142,-1.5887,1
1.369,-0.0895,1.4519,-0.7953,-0.1331,-0.055,0.6183,-1.0212,-0.9694,0
2.2656,2.2516,2.047,-0.8638,0.0565,1.0864,-0.4945,0.6064,0.3604,0
-0.7573,0.0005,1.0106,-0.3261,-0.3868,1.1428,0.5194,0.8232,-0.9023,0
-1.0128,-1.0958,-0.1271,0.2254,-0.9786,0.6851,1.393,-0.0572,-1.235,1
-0.8103,0.9393,-0.8226,0.914,-0.3612,-1.3618,-2.0159,-1.2893,-0.6704,1
1.3162,-0.7408,-1.4009,-0.6822,0.33,-0.3224,-2.3853,-0.8109,0.1613,1
-2.2328,-0.1227,1.6843,-0.9751,-0.4572,-1.7757,-0.3965,-0.0165,-1.9112,1
-0.4472,0.4435,0.2841,0.1916,-0.2207,0.6396,-0.3215,0.1505,0.4529,1
0.5573,0.6917,-0.4822,-0.8882,1.2212,0.9612,-1.3402,0.7068,1.2781,0
0.8925,-1.1857,-1.0774,-1.0874,0.2321,-2.4809,-0.7208,0.6456,-0.3723,1
1.1072,0.3899,2.4921,1.3536,-0.7013,1.1111,1.9445,-0.1114,0.0228,0
1.0782,2.674,1.4251,-0.016,0.7731,0.7252,-0.1212,0.9582,1.332,0
0.6886,0.0504,-1.4677,-1.3749,-0.9977,-1.3297,-1.9788,0.5094,-1.5582,1
-0.1896,0.4938,0.1872,0.2111,1.1038,0.5326,0.7956,0.1102,1.6407,0
-0.0838,-0.2641,-2.2776,-0.6728,-0.3699,-0.7091,0.575,-0.314,-0.5477,1
0.3172,0.0685,1.1162,0.1913,2.1469,1.3319,-0.4264,-0.2701,-0.1406,0
-0.6693,-0.1789,0.4181,-1.5087,1.3227,0.5535,-0.9935,0.0467,-1.9506,1
-0.3777,0.0956,0.5169,3.0463,0.2298,3.1433,0.7068,-0.8205,0.9361,0
-3.3687,-0.9525,-0.434,-0.2201,-1.4492,-2.3783,1.7002,-0.5674,-0.715,1
-0.0686,-1.2568,-1.952,0.1468,1.8255,0.246,-0.9099,-0.938,-1.4067,1
-1.7191,-0.9862,-0.42,-0.4125,-0.4081,-0.6164,-0.1741,0.3623,1.023,0
0.605,-0.2323,0.1959,0.7057,1.7632,2.29,1.6012,0.9281,0.392,0
-0.0836,0.3536,1.9137,0.4823,1.8108,0.5097,0.1296,0.3421,0.9569,0
-1.8139,-0.6355,-1.4285,-1.3892,0.2206,1.3734,-1.0056,-0.9615,-0.4699,1
1.1427,-1.3739,0.5318,-1.2538,0.7199,-0.4823,-1.0771,-0.1726,1.1656,0
-0.1391,-1.4535,0.5815,-0.4265,-2.1419,-0.9855,0.606,-0.8042,-2.5676,1
1.2742,0.1823,-1.6968,-1.9861,-0.4913,0.3894,-1.4231,1.2971,-1.9037,1
1.3582,2.7803,1.345,-0.567,1.4773,-0.2494,-0.1598,0.6307,0.073,0
0.472,-0.7157,0.8339,2.2665,0.6489,0.2712,1.499,-0.3075,0.0679,0
-0.0521,0.8373,0.0403,1.2743,2.4909,0.6202,2.2387,0.6879,0.9382,0
-0.2798,-0.3487,-0.276,0.7455,-0.0583,0.5524,0.3702,0.6822,-0.4763,1
-0.9748,0.8468,-0.5523,-1.0132,-0.3529,0.7797,-1.0217,0.1161,0.6008,1
1.7575,2.2551,0.0586,-0.648,-0.4177,1.1437,-0.1811,0.4371,-0.5308,0
-1.1026,-1.8496,-2.2591,0.7644,-0.7227,-1.1468,-0.8837,-0.2031,-0.5656,1
2.0104,-0.2135,-0.3184,-0.5994,-0.0745,0.6914,-0.3227,-1.0114,1.8397,1
1.1997,2.2847,0.6181,0.193,0.2153,0.7795,1.509,0.4928,2.0121,0
-0.9976,-0.6044,0.2406,3.4678,-0.2309,0.6354,0.4218,-0.3136,1.2254,0
1.2015,-2.3905,0.4505,-1.2732,0.4205,1.2092,0.0448,2.3945,1.446,0
0.1175,-0.1708,-0.797,1.6762,-0.0995,0.5274,1.2127,0.3305,1.1757,0
-1.1956,0.7562,0.2132,-0.7764,1.2953,-0.0299,-0.8939,0.6551,-0.8615,1
-0.1326,-0.1648,2.2439,-0.0327,0.102,0.6683,1.2261,-0.1763,-0.1306,0
2.2099,2.0823,-0.3946,2.4291,-0.8904,0.907,0.301,0.0541,-0.1761,0
-3.1901,-0.8524,-0.811,0.1974,0.9231,-1.0934,-0.7279,-0.0694,-0.5338,1
1.1322,0.3245,1.67,-1.3347,0.6752,1.7178,-0.6634,1.6945,1.0841,0
-0.6429,-1.3991,0.6671,1.6605,-0.0678,1.0137,-0.0895,0.9287,0.6196,0
1.4372,-0.4724,-0.0285,0.6593,-0.4305,1.0763,-0.1885,-0.841,0.4485,1
-0.0561,0.1695,-0.6912,0.399,0.3045,1.654,-0.789,-0.3859,-1.2939,0
-0.5509,0.3708,-0.777,-0.4543,-0.0341,0.0889,1.0608,-0.4077,-0.1333,1
-2.3591,-1.5157,-1.7461,1.0797,0.1853,0.6816,-1.9048,-1.8961,-1.7366,1
0.0855,-1.1628,0.6789,-0.3092,-0.4661,-1.3113,0.0944,-0.0109,-0.4101,1
-0.3655,-0.7815,-0.4838,-1.4553,-0.7065,1.1323,-1.5018,0.7543,-1.1264,1
0.8969,-1.9952,-1.669,1.3411,0.2171,1.186,2.1152,0.5642,-0.1508,0
0.0959,-0.659,0.3404,-0.8288,-0.8316,-1.1836,0.651,-2.077,-2.1238,1
1.1619,-0.0369,1.9429,1.1335,0.9215,-0.7766,-0.7467,0.4393,-0.1073,0
0.3022,1.7487,-1.0466,-0.2074,1.6912,0.7506,-0.8481,0.9604,1.2956,0
-2.0985,0.8049,-0.5801,1.585,-1.0681,-0.0327,-2.2303,-1.0146,-1.0303,1
0.2786,1.539,-2.3493,-0.4769,-1.2438,-1.9665,-0.6014,-1.5289,-0.7535,1
0.1497,-0.1837,-0.3232,-0.0835,1.3356,1.8018,-0.5771,1.1735,-0.6291,0
-0.6613,-0.7835,0.3238,-0.4783,1.0818,1.6353,1.178,-0.5454,-0.1852,0
-0.8304,1.1517,2.2202,-0.6978,0.8864,-0.0477,-0.6108,-0.6012,-0.8039,1
-1.1432,0.3464,1.8163,-0.3397,0.6484,-1.12,-1.5347,0.8078,-1.8044,1
-0.5688,0.018,1.2819,1.301,-0.9874,0.9767,-0.1972,-0.0211,1.4246,0
0.0552,-0.8272,2.1089,1.712,-0.8122,3.1051,-0.3609,1.0729,0.3547,0
-1.5416,0.1318,-0.7386,0.5264,-0.6272,-0.1695,-0.3369,1.2852,-0.7634,0
1.097,1.6808,0.6386,1.1707,1.224,2.1244,0.774,1.9987,-0.0057,0
1.1282,-1.1584,-1.4762,-1.4918,0.3153,-2.8768,-2.7941,-0.142,-2.5541,1
0.1976,0.2912,0.6962,0.9793,-1.707,0.5401,0.3742,0.4954,2.2253,1
-0.4587,-0.668,0.4157,0.2954,0.2123,-1.8216,-1.2207,-0.6065,0.2199,1
0.1033,-0.5464,-0.3719,0.1133,-0.7756,-1.52,-1.3847,-0.2973,-0.1782,1
-0.7252,-0.308,1.3382,0.1495,-0.2837,-1.3495,-0.2236,0.1954,0.1249,1
-0.3112,0.3716,1.3031,0.0113,1.2606,0.6265,0.8942,0.1511,0.4405,0
0.6951,-1.2184,0.2997,1.6517,-1.2751,-1.4007,1.711,-0.739,2.1429,1
0.696,-0.3489,1.2315,0.9475,-0.1095,1.2698,-1.1761,-0.7539,0.0586,0
0.512,-0.518,0.3864,0.5321,1.4949,1.0587,1.4118,0.0412,0.4127,0
0.9498,-0.1777,0.3446,-0.7183,1.558,-0.4607,-0.8733,-0.4578,0.5354,0
-0.9116,-0.0845,-0.9717,0.2553,0.4412,-0.6986,-0.0264,-0.0329,-0.0312,1
-0.4442,0.5492,2.2507,1.4846,0.119,0.4676,-0.1074,0.6731,-0.8038,0
1.1831,-1.5907,-1.7728,-0.3382,1.1406,1.9674,1.1446,-0.1785,0.7244,0
-0.9591,1.7467,-1.5201,0.7107,-1.7202,-1.3836,0.9978,0.1525,0.3589,1
0.8378,0.5341,-0.0167,1.0224,0.8074,0.4437,0.9143,1.1034,1.0352,0
-1.6688,-0.9141,0.385,1.2184,-0.1449,1.3188,1.4907,-0.4212,-0.1384,0
0.6666,0.1175,1.8614,-0.0474,1.4699,0.6388,-0.1114,0.9152,0.1209,0
0.147,-0.493,0.6346,1.5911,-0.1286,-0.1127,-0.6556,-1.5258,3.5881,0
0.8772,-0.1145,0.3505,-0.7567,-0.4636,1.3018,0.02,0.9802,0.449,0
-1.4395,1.4734,1.4874,0.4808,0.3191,0.1402,-0.2579,0.0854,-0.4863,0
1.2171,-0.9796,-1.978,-1.4712,0.547,1.0519,-0.3291,0.8435,-1.7526,1
-0.6725,-0.4925,1.1596,-0.7707,-0.1328,0.287,0.9882,-1.0771,-0.5435,1
0.7223,-1.6135,-0.1838,0.2567,-0.0534,-0.7721,-0.1598,-1.0011,0.3399,1
-0.14,0.7489,-0.003,-0.4176,0.2028,0.9711,-0.2166,0.473,0.4499,0
0.4417,1.4872,-0.2571,-0.0139,1.9683,-1.251,-0.0864,1.0156,-1.1979,1
0.2263,0.7787,0.4864,0.3139,1.567,-0.7132,-0.3838,0.7621,1.3306,0
-0.7608,-0.3442,1.7676,-1.6416,0.2328,-1.6671,-1.2645,-0.8728,0.0566,1
-0.5455,0.419,1.5779,-1.4494,1.4754,0.0608,0.3882,-0.6045,0.0681,0
0.2236,1.3589,-0.4149,-1.8656,-0.1068,0.882,1.3124,-1.1164,-1.0204,0
0.013,-0.5762,-1.654,0.76,-0.3338,1.548,-0.6236,1.1954,-1.1299,0
-0.4441,1.75,0.8187,2.163,1.253,0.1238,1.0737,0.0227,1.5839,0
1.1453,-0.2772,0.4328,1.1546,-0.2877,-1.6255,2.1952,-0.1195,0.6836,0
0.0518,-1.2304,1.5891,-0.9554,-0.0521,-1.2733,-1.1333,2.5212,-1.0664,0
0.8975,0.1408,1.4254,-0.2373,0.6291,0.4327,0.2533,-1.3176,-1.0348,1
1.7252,-1.1266,0.1128,1.3233,-0.4428,-1.8484,-1.1547,-0.1995,0.4697,0
-0.5948,-1.0037,0.9683,-0.47,-1.3959,0.3624,-0.6107,0.6358,0.1673,1
-1.912,0.3234,0.7264,-0.5964,-2.8743,-1.5477,0.3655,-1.1622,-1.4146,1
1.5705,1.3349,-0.4068,-0.1298,0.4089,-0.4878,-0.4866,0.7097,0.3705,0
-3.4224,0.3104,1.9255,-0.3606,-3.4043,-1.3665,-2.2809,-2.6777,-0.726,1
1.6025,-1.6747,0.7371,0.9764,-2.1278,0.6971,-1.434,1.6143,1.0643,1
-0.1925,0.9419,0.1223,-1.8219,-0.862,1.4519,1.3266,0.9815,0.0106,0
1.7749,-2.0503,-0.2289,-0.7429,0.8861,-1.0031,-1.5257,-0.5857,-0.967,1
0.5282,-0.4352,-2.1285,-0.345,-0.6061,-1.9678,-1.2548,0.297,0.9431,1
1.4185,2.599,1.2706,0.9149,-0.6777,-0.6416,0.558,0.6465,0.9144,0
-0.1589,0.0053,0.2682,0.2181,-0.9172,0.4341,1.2656,0.7157,0.0583,0
-0.5041,-0.2866,-0.684,-0.299,-1.6388,-1.2062,-1.0827,-1.4295,-2.5718,1
-1.838,0.4208,-0.213,-0.1178,-2.2561,-1.1096,-0.2348,0.5635,-1.367,1
1.2927,0.4261,0.176,0.4145,0.7357,0.6892,1.1001,0.1152,0.005,0
0.8775,-2.2474,0.2271,0.2398,0.2019,-2.194,-1.5664,-1.8535,-0.8903,1
-0.3211,2.6576,-0.7465,1.5743,1.0236,1.0045,-0.1323,0.6667,1.3595,0
0.9358,0.2692,-0.3347,-0.1291,0.097,-0.4352,-1.168,-1.3639,-0.2815,1
0.5306,3.2479,0.304,-1.1262,-0.356,0.2052,0.9457,-0.2714,-0.0496,0
0.0188,1.3279,2.0884,0.6593,0.3718,-0.0922,-0.7975,0.0995,-0.6223,0
-0.9943,0.0407,0.3445,-0.488,0.0578,-0.0835,0.0275,-1.1309,-0.8663,1
-0.8475,0.7194,-2.2141,1.1269,-0.2231,-1.346,-0.4457,-0.0309,0.3966,1
1.3114,1.8276,1.3491,0.9177,1.2423,0.6001,2.1103,1.4904,1.1865,0
0.8169,1.511,-0.2709,0.707,-0.7837,0.3076,0.5272,-0.5351,0.1927,0
-0.346,0.2421,0.1739,2.6713,-1.8285,-0.3879,1.8953,0.4176,-1.6505,1
0.4765,-0.6362,0.9511,0.3115,1.2033,0.241,-0.022,1.7227,0.5073,0
0.1575,-0.9739,1.174,0.2384,1.3045,-0.8637,2.4034,1.0421,0.3694,0
0.9107,-2.4289,-1.5763,0.0484,1.4863,-1.5647,0.2539,0.9521,-2.7426,1
0.5311,1.8956,1.6501,-0.4365,-0.7332,0.5886,-0.0078,0.4604,0.8261,0
-1.3095,2.2477,0.4689,2.0425,0.4186,0.2544,-1.7308,-1.0269,-0.2947,1
-1.1202,-1.8799,-2.0025,-0.306,0.3793,1.0318,-1.3138,-1.6411,0.2076,1
0.9975,-0.4446,-1.2,-1.149,-0.2613,0.4668,0.6186,0.1936,1.2009,0
1.4879,0.6672,-1.0517,0.7809,0.2836,-1.8817,-0.8512,0.8223,1.0143,1
-0.0503,0.8341,1.1656,-0.5274,0.1108,-0.6748,1.6833,2.5515,-0.057,0
-0.5912,-0.1849,-0.5276,1.0074,1.441,0.0079,-0.6081,-0.4539,0.4558,1
0.8671,0.3304,-0.9029,-0.888,-1.1604,0.0358,-0.0255,-0.3237,1.3506,1
-0.1117,-0.2143,-0.459,1.1927,0.1425,1.2506,0.9886,1.1532,0.3299,0
-2.0248,-2.0335,-1.467,-0.2977,0.5862,1.0545,-2.0644,-0.4842,-0.5165,1
1.9915,-0.5066,-1.0786,-1.5299,-1.4676,-0.3225,-1.0616,-1.0248,-0.9034,1
-0.5277,-0.4408,-1.7342,0.1094,-0.36,-0.0733,1.0167,1.4675,-0.3427,1
0.5363,0.302,0.7419,1.6417,0.0273,0.8821,-1.8328,-0.1759,-0.114,0
1.1957,-0.3938,1.4235,0.4426,-0.6699,-0.3832,0.1574,0.9425,0.7114,0
1.7264,-1.3922,1.7438,-0.3824,1.0933,2.0509,1.7215,0.3286,-0.1973,0
1.4971,1.3292,-1.1195,1.6098,0.7883,0.2313,2.192,-0.952,0.6901,0
0.8043,-0.8724,0.7268,0.1373,0.4506,2.2397,0.3475,1.9704,0.881,0
0.286,1.8542,-2.0417,0.231,-0.1972,-0.9212,-0.8202,0.1738,-0.0081,1
1.9438,0.2901,-1.3872,2.5351,0.3335,1.8028,-0.2676,0.4484,-1.4624,0
0.7865,0.0608,1.808,-1.317,1.4028,0.0988,0.9077,1.1577,1.5774,0
-0.0819,0.2965,-0.7307,-1.7652,-1.9011,-1.0072,-0.404,1.1148,-0.2108,1
0.5348,-0.0992,0.1467,0.3336,0.3144,1.7538,-1.2947,1.0345,-2.0947,0
-0.4456,-0.2201,-0.0324,-1.4216,0.0242,-1.1599,-0.3405,-0.3993,-0.7593,1
-0.5247,-0.7033,1.3878,0.3434,0.2016,-1.2452,-1.9124,-0.524,-0.2258,1
-0.1348,-0.454,-1.5577,-0.4751,-0.2173,-1.1299,0.3811,-1.5558,1.1571,1
-0.4976,1.1693,0.9365,0.1661,0.1836,0.2537,-0.5226,0.8748,-0.1872,0
-0.7552,0.6383,1.8546,0.1301,1.0765,0.7376,-0.6958,1.4017,1.0887,0
1.6216,-1.2446,-1.4493,0.6751,-0.5538,-0.593,-0.9164,1.0931,1.2825,1
-0.7317,1.1764,-2.1957,-0.275,-1.2005,-0.9495,-0.0651,0.147,-0.6993,1
0.6023,0.9885,-0.3955,0.8758,-1.4329,1.117,0.057,3.0239,0.0933,0
-0.8753,0.3534,-0.297,-2.0284,-2.5973,0.3193,0.6998,1.3093,0.3624,1
-0.5207,0.712,-1.5568,1.7878,1.8202,-1.0887,0.2069,0.5459,1.029,0
1.2825,0.056,0.6861,0.706,2.1025,1.5404,0.3279,-2.4503,1.9131,0
0.959,-0.4633,-1.2012,-0.255,0.1322,-0.5578,-2.0049,-1.8759,-1.5514,1
-0.6475,-0.214,-0.502,0.5453,-1.3641,-1.0775,-0.747,-0.9028,-0.1938,1
0.9392,1.8732,0.575,0.4537,0.5623,1.2636,1.4805,2.3477,1.1853,0
1.2327,2.087,0.6618,2.0265,2.6615,-1.1006,1.7032,-0.2925,1.2598,0
0.0183,2.4488,0.6064,0.0574,1.5501,2.1508,0.9481,0.5309,-1.1359,0
0.448,0.7237,0.4146,1.2605,1.2094,0.1544,0.2335,1.1734,0.1755,0
0.2139,2.4487,0.2502,-0.3132,0.6175,0.9069,0.3964,-0.5492,1.7291,0
2.0846,0.2146,2.0414,0.1474,-0.5466,0.0407,0.7719,-0.6873,-1.9086,0
-0.7485,-0.8971,0.3769,-0.397,0.0744,-0.6911,-0.7213,-0.53,-0.5036,1
1.3581,0.0084,-0.9463,0.8934,2.4187,-0.748,-1.0122,0.5042,0.3165,0
-0.3258,-0.4871,-0.2675,0.663,0.7719,0.5528,0.3132,-3.0515,-1.1557,1
1.1761,-0.5667,-0.8744,-0.0889,-0.3916,-1.044,1.528,0.1024,-0.0262,0
-2.2891,0.2397,-1.3467,-2.1439,-0.5888,1.0854,-0.8245,0.328,1.0303,1
0.8739,0.0012,-2.7918,-0.1307,0.5672,-0.0144,-0.7531,-0.605,-1.3558,1
-1.269,1.363,0.8645,1.1871,0.714,1.2725,1.5254,0.9861,-0.9071,0
0.5739,-0.073,-2.4785,-0.35,-0.2937,-2.503,0.5736,-1.0388,-1.5771,1
0.907,-0.3455,-0.8446,0.4514,1.1709,-0.302,-0.2938,-1.9081,-1.0493,1
-0.7633,1.2665,-1.0137,-1.9691,-0.2289,-0.6808,-0.7859,-1.9079,-0.3865,1
-0.3621,1.9668,0.0061,3.0797,2.0837,-0.4392,0.3301,-0.9369,-0.4819,0
1.1325,0.2014,-0.267,0.8338,2.5548,1.2035,1.1151,0.682,-0.2491,0
0.3645,1.4067,0.2267,-1.9669,0.7006,0.1174,0.9654,3.2218,0.1575,0
-1.0837,-2.5906,-0.4198,1.2046,0.5343,-1.234,-1.4943,-0.2774,2.3764,1
-0.4727,-1.3567,-0.6201,0.4732,-1.0754,-0.283,-1.1216,0.4208,-0.6239,1
0.5177,3.411,0.9058,1.273,0.6358,-0.0097,1.4751,0.1026,-0.1745,0
0.1013,1.388,-0.109,0.2124,-0.2061,1.6861,1.2217,0.2522,0.1728,0
