@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3,6,9-10,14,16-17,20-21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1.3347,-1.7393,1.9889,0.6858,-1.7865,-1.4808,-0.2852,-0.6605,0.8687,1
-0.3606,0.2918,1.6236,-0.5124,-1.0387,0.6449,-0.3218,0.3486,0.5166,0
-0.457,-0.7733,-2.0898,-0.377,-0.0893,-2.9509,0.1348,1.9119,-0.7081,1
0.7025,-1.7544,1.1306,-3.427,-0.4116,-0.3401,1.2525,0.3447,0.1197,1
0.4051,-1.4183,-1.3416,0.543,-0.918,0.4546,-0.623,-0.5162,-1.5299,1
0.085,-0.7344,0.2085,2.8894,1.3877,-0.2858,0.4876,-0.3074,2.7963,0
-0.464,-0.7616,-1.3859,-0.7847,0.1539,-0.7501,-0.5169,0.8026,0.261,1
0.7665,0.1229,0.2128,1.2113,2.2564,0.6148,0.18,-0.391,-0.3287,0
0.4243,1.3136,-0.285,1.0109,0.243,-0.1929,0.2663,0.4001,0.5552,0
-0.8534,-1.1168,0.8876,-1.2662,0.2154,-1.5051,-0.7876,-1.0282,-0.098,1
-1.4736,-1.4119,0.2501,-1.9557,-0.0917,-2.5906,-0.1404,-0.8736,-0.4646,1
0.1054,-0.095,-0.3549,-1.2426,0.8099,-0.9399,-0.6532,-0.4987,-0.0519,1
-0.87,-1.5262,0.1523,-0.8902,-0.3973,0.0794,0.9257,-1.5947,1.6155,1
0.8603,-0.0043,-0.5548,-0.0755,0.6858,-2.7832,-1.1156,-0.4236,-1.3896,1
1.4075,1.7332,-0.6201,1.6741,0.2392,0.4198,-0.2397,1.8223,-1.0169,0
0.0791,-0.7072,-1.5923,0.0778,-0.7266,-0.4444,-0.2263,-0.2984,0.648,1
1.1956,-0.5733,0.2545,1.9923,1.926,-2.5219,-0.8864,0.8503,0.9821,0
-0.5354,-1.2745,0.8058,-0.3246,-1.0987,0.0344,-0.7948,-0.7761,-0.4214,1
-1.4805,1.0488,-1.43,-0.9516,-1.2401,0.0399,-0.4959,-0.8166,-1.4819,1
0.9043,-0.2286,-0.5627,-2.5829,-0.4589,-2.3392,0.0068,0.0494,0.2885,1
0.3807,0.3047,2.2279,1.6976,-1.8873,1.1261,1.0249,-1.549,0.3783,0
-0.2127,-0.8397,0.6562,-0.6641,0.1653,-0.7483,1.1632,1.6992,0.5349,1
1.0454,1.1438,1.4984,1.8895,-0.4941,-0.6748,1.9069,0.2886,0.3522,0
-0.7816,0.026,1.0871,-0.4793,1.2552,1.2511,0.132,0.4322,0.0947,0
0.0431,2.3665,-0.1399,0.2758,0.4026,0.2075,0.0963,1.6081,0.6142,0
-0.9514,-1.1432,-1.6301,0.577,0.5769,0.0372,-0.9661,0.1713,-2.608,1
1.3418,-1.1692,-0.9441,0.6948,-0.3904,-1.9709,0.0912,-1.0069,2.0383,0
0.0782,1.7161,-0.0514,-0.6365,-0.7506,0.1845,-0.3722,-0.7213,0.3215,1
-1.2481,-0.1379,-2.0277,1.4105,2.0174,0.38,-1.6033,1.036,-0.2418,0
-0.6969,-0.0273,0.1123,-1.4978,0.3773,-1.7575,-1.81,0.1423,-1.1299,1
0.8279,0.9615,-0.3334,3.0404,0.2891,-0.638,-0.0985,-2.2932,0.6723,0
-0.0402,1.5245,0.1563,2.6086,-0.3824,2.0224,0.2258,0.8088,-0.4746,0
0.6956,-0.5109,-1.7064,1.1972,-1.7438,0.9288,-0.0553,-0.2247,0.8143,0
0.4,0.881,0.6657,0.504,0.4559,2.7467,2.3497,0.9477,0.1467,0
-1.2546,-0.8812,-1.5539,0.0988,-0.1756,1.3908,-1.7386,2.2625,0.1515,0
2.1188,-0.9289,1.3551,1.1855,1.0011,1.0013,0.635,1.0673,-0.3749,0
-1.3892,-1.2215,0.0789,-0.4078,-2.0597,0.2767,-0.5426,-0.7501,0.0363,1
-1.7361,-0.0232,-0.3,-0.1579,-0.0666,-0.2891,0.8768,0.7499,0.264,1
1.9343,1.156,1.2042,1.048,0.0962,0.945,2.8648,-0.2212,-0.9873,0
1.4777,0.1322,-0.5425,0.3971,0.696,0.5445,0.5335,0.8003,0.345,0
0.4501,3.1959,1.4496,0.2599,1.4479,0.1266,0.1494,2.4395,0.201,0
-1.0112,1.8456,-0.5181,0.7705,-0.2256,0.6278,0.8649,-0.3975,-0.0292,0
2.1009,-0.0853,0.1001,-0.3819,0.4251,0.7226,0.4769,-0.2367,0.8867,0
-1.1721,-1.8253,0.4233,-0.3035,-0.5707,-0.1236,-1.0645,0.0852,0.8429,0
-0.2874,-0.2731,1.7339,0.345,0.2235,-0.0276,1.7459,1.8887,-0.0833,0
-0.808,1.5679,-0.7858,2.1142,-0.3958,-1.1634,-0.5341,1.4845,1.4085,0
1.2876,-0.0826,2.5598,1.4522,0.543,-1.058,0.1596,-0.2751,0.2198,0
-0.3115,0.4314,1.1289,-0.7078,-0.5536,-0.8817,-1.91,-0.6202,-1.134,1
-1.99,-0.2643,1.0893,-0.8143,-1.0993,-0.8869,-0.053,0.8888,0.103,1
-0.1795,-0.1289,-0.2412,0.2436,1.9349,0.2617,0.4026,-0.4102,0.275,0
-0.253,1.9065,0.3764,0.5462,1.3773,-0.7058,-0.5915,-0.4414,1.5153,0
-0.94,-1.9242,1.3543,1.7323,0.2344,-0.835,-1.0298,-1.6569,1.9065,0
1.09,1.4738,0.9153,-1.9228,-0.7985,-0.5741,-0.6809,2.343,0.3943,0
-0.1638,0.5754,1.7619,0.6908,-0.3129,-0.5697,1.6372,0.074,0.415,0
0.7449,0.2889,-0.0288,-1.762,-0.1622,0.4974,0.1316,-2.6124,0.0263,1
0.6427,0.1937,0.1932,2.1486,-0.1134,1.8815,0.1314,1.6049,-0.3083,0
-1.2016,-1.083,1.3665,-1.3249,-2.1782,-0.5039,0.2104,0.2788,0.1395,1
0.6594,1.7649,-0.05,-2.1173,0.0688,1.242,-1.2234,0.655,-1.4216,0
1.103,-2.1099,-0.9133,-1.6417,-0.4852,0.5283,-0.6222,0.4641,-1.7328,1
1.492,-0.2198,0.145,0.6481,-1.916,0.0388,-0.1634,-0.1511,0.8366,0
-0.2556,1.2374,-0.0759,-0.2271,0.5506,0.2441,0.1801,-0.2161,0.2626,1
-1.1912,-0.8552,-0.1051,-0.8638,-1.0048,-2.0771,-0.8886,-0.0986,0.337,1
2.142,1.4911,1.0901,1.4676,1.1078,0.5716,0.2807,1.0386,1.8858,0
-1.0843,1.6511,1.7562,1.256,1.7119,-0.1599,0.3881,-1.5653,0.0794,0
-0.8318,-0.5944,1.4183,1.6082,0.3732,-0.5495,-2.0835,0.5678,0.6216,0
-0.5009,1.8972,1.4887,-1.094,0.2479,0.9824,-0.0697,1.1459,0.5846,0
-0.6024,1.6086,0.0055,-2.0269,-2.833,-0.0304,-2.4611,0.1165,0.8962,1
-0.5279,-0.8416,-0.4142,0.1457,0.6166,0.7218,0.2098,-2.5979,-0.2031,1
0.3301,1.3551,1.8247,-1.0453,1.9906,0.0154,-0.9773,0.4069,0.8987,0
-0.3064,-0.5384,0.6727,0.9359,-0.3012,0.7032,0.5127,-0.9414,-1.2657,0
1.4058,1.1794,1.3642,0.4129,-1.3171,0.7843,-0.5245,0.1597,1.5929,0
0.9049,-1.048,-0.0811,1.0094,0.7103,0.7591,0.5368,1.6398,0.3385,0
0.5925,-0.6206,1.448,-0.7569,-0.3997,-0.7002,0.4207,1.7063,-0.6786,1
0.9972,-0.031,-0.2565,0.4183,-1.0885,-1.6095,1.5246,2.1128,2.1874,0
-0.5838,0.6221,0.1564,-3.0828,-0.7775,-0.504,-1.4667,1.0725,1.0385,1
1.1072,-0.1035,-0.0984,0.0202,0.793,1.3292,1.4836,-0.2855,0.1636,0
0.4656,1.4813,-0.7857,1.1439,-1.2015,-0.5315,-0.9734,-0.3671,-1.5147,0
-0.9339,-1.3668,-2.3493,-0.7151,-2.6596,1.9588,0.7625,-0.7523,-0.5903,1
0.1513,-2.0755,1.6802,-0.0251,-0.129,1.8431,0.737,0.3161,0.5965,1
-1.6307,-2.133,-1.3018,0.7117,0.0874,0.9934,-0.9362,-0.4282,0.042,1
-0.2194,-0.4545,-1.0281,2.0523,-0.483,-0.6586,-0.1579,-0.8945,-0.3625,1
-0.6021,-0.8099,0.8436,0.5085,0.7106,-0.4453,-1.4708,-0.4291,-0.9206,1
0.2991,-2.4179,0.0712,-0.6732,-0.8195,-1.9776,-0.3361,-1.2028,-1.827,1
1.0635,1.4962,-0.3486,0.7416,-0.661,-0.6112,-0.4253,0.084,-1.2838,0
-0.7266,0.5526,1.3996,0.5543,-0.6499,1.4874,0.2838,0.0777,2.1612,0
0.3071,1.1561,0.8286,-0.4861,0.0758,0.6655,-0.1316,0.5792,1.1144,0
0.8374,-1.2964,-0.2934,-2.4655,0.8306,-1.1452,-1.2233,-1.2298,-3.3245,1
-0.8222,-0.6709,0.5117,-1.6494,-0.6037,-0.7072,-2.1419,0.0706,1.0599,1
-0.6664,0.0635,-0.0821,0.0697,1.0543,0.2141,0.6774,1.3807,0.8953,0
1.1581,-0.7143,-2.2876,1.0225,-0.3339,-0.7569,0.1031,0.2087,-2.2367,1
0.7838,1.5367,0.4735,-0.5485,0.4253,0.9166,-0.786,-0.1148,1.5215,0
-1.6662,-0.0181,-0.6759,-0.0291,-2.0774,-0.3821,-0.2831,-1.3622,-0.2418,1
0.2758,2.0007,0.9389,0.1184,1.3858,0.8782,-0.1598,1.9732,1.2967,0
-0.3952,-0.9307,0.9528,1.3489,0.2186,1.2894,0.3989,0.6156,2.1438,0
0.2696,-0.5152,0.3117,1.2606,2.4466,2.882,0.7036,1.985,0.9959,0
0.9566,-0.7315,0.2233,0.3308,0.2157,-2.2702,-0.2265,-0.6771,-0.7948,1
0.8297,-0.2094,1.2522,-0.5992,1.2192,-1.9357,1.8001,-0.3956,-0.1342,0
-0.4228,-1.7324,-1.0844,0.0848,0.9013,-0.4885,-1.5086,-0.0695,-0.4902,1
0.3199,0.4683,-0.6848,-0.9694,-0.8179,-0.144,-1.2895,-0.9208,-0.8304,1
0.784,1.1623,1.6263,-0.6346,-0.2045,-1.0552,-0.0625,0.6092,-2.2647,1
-0.1588,-2.0594,-1.3631,-1.3673,0.636,0.3356,0.5281,1.0579,1.716,1
1.0372,0.6153,-0.0376,1.2084,0.0623,0.9912,0.8562,1.0778,1.8917,0
0.9452,-1.1244,-1.7876,0.926,0.1108,-1.0616,-2.5389,0.0716,-1.9716,1
-2.1993,-1.6201,-2.1723,0.1418,-2.231,-0.2758,-0.1499,0.8487,1.933,1
-0.0477,0.5695,0.0523,-0.2339,0.1507,-0.8591,-0.6836,-0.9777,-0.904,1
0.7235,0.5766,0.9203,-0.5749,0.1887,0.5076,1.2531,-0.3418,2.4611,0
0.6675,0.1507,-3.3901,0.851,0.7796,-0.2738,0.0054,0.5729,1.2076,0
0.0819,-0.9883,0.756,-2.602,1.7465,-0.8519,-1.2936,0.779,-0.2915,1
0.6795,1.6819,2.0469,2.4869,0.7163,-0.9747,2.7706,-0.2673,2.2141,0
-0.6833,-1.0336,1.7877,-1.6627,-0.8642,-0.5288,0.7571,0.7741,-1.6152,1
-0.8161,0.729,-0.8424,0.3641,0.4971,0.1062,0.751,-0.056,1.948,0
2.2166,0.1437,-0.3,1.644,0.021,0.343,0.2462,1.5256,0.4724,0
1.8521,-0.3925,0.1875,2.3568,0.7067,1.4251,1.9875,0.093,1.7456,0
0.2914,1.429,0.8572,0.3995,0.2094,0.4604,0.5617,-0.0572,0.364,0
-0.5701,2.8653,-1.2077,-0.0169,0.8565,1.4112,0.036,0.639,2.2427,0
-0.3011,1.25,1.5881,-1.6785,-0.4545,-2.7989,0.3523,-0.0116,0.5594,1
0.8265,1.6733,-0.502,-1.1211,0.1498,0.2924,0.3133,0.4377,-0.2359,0
2.4393,0.7374,1.3611,0.7374,-0.5235,-0.5347,-1.1806,0.0894,-1.4358,0
0.0502,-0.8517,-1.1735,0.1827,0.188,-0.191,0.1848,-0.5798,-1.0389,1
-0.828,0.0546,0.7148,0.1332,0.5659,0.5752,-0.5639,3.2551,2.4043,0
0.2907,0.8118,-0.7407,0.2316,-0.3685,0.5231,0.4537,0.9354,0.194,1
-1.3207,-0.8875,-1.0549,1.7314,2.6087,1.371,-0.7583,-0.0963,0.5172,0
1.6075,0.4929,-0.8627,-0.0975,0.0689,0.8779,-0.4833,-0.1023,-0.6806,0
-0.6526,0.6268,0.0494,-0.0703,-0.224,-0.4818,2.4808,1.6746,-0.2811,0
1.0724,-0.8246,1.0693,0.6114,-0.9162,-1.5257,-0.4158,-0.3026,0.5872,0
1.5629,0.9213,-0.6325,-0.3269,2.1436,0.9654,1.0255,-1.7517,-0.4392,0
-0.339,-1.7246,1.9996,-0.3825,0.3184,1.225,1.2505,0.2746,2.06,0
0.4658,1.593,-0.539,-0.5822,0.8146,-0.2457,1.0485,0.7514,1.3778,0
-2.403,-0.3466,-0.5637,1.639,-1.1956,0.2667,-0.6437,-0.6205,-0.5643,1
-0.1196,0.3733,-1.9364,-0.1643,0.2863,-1.9266,0.9837,-1.0181,0.8941,1
-1.0256,0.9362,1.9221,0.5518,-0.4381,-0.3639,-0.7017,-0.3697,-0.4015,1
-1.234,0.2172,1.2264,0.1207,0.712,0.6649,0.0817,-1.1494,0.2043,1
-0.8076,0.3964,-0.5653,1.0105,-0.6071,0.8109,-1.9846,0.2286,0.1184,0
0.6708,0.7287,0.6379,0.6842,0.0405,-1.0904,1.2349,0.372,0.7674,0
1.3552,-0.5473,0.463,-0.1796,0.9949,-0.0329,-0.4504,-1.0764,0.5334,0
1.0896,0.017,1.8501,-0.5556,-0.9201,0.708,1.6447,0.9444,-0.6715,0
-1.5139,0.0768,1.8675,1.1728,0.5204,0.0834,-0.6918,1.0113,0.1766,0
-0.1324,0.4105,-1.2236,0.1745,-0.433,-0.0621,0.4911,2.12,1.6822,0
0.6052,-0.5352,0.8976,0.0091,-2.1384,-0.1695,-0.2814,0.7257,1.6682,1
0.8244,-1.1361,-1.0016,-2.0214,-0.1798,-0.5863,1.7536,-2.3983,-0.7103,1
-1.1962,2.3061,-0.4107,0.1448,0.2467,0.5979,1.833,0.2846,-0.4448,0
1.0416,0.0782,-0.3672,0.4698,-0.6094,1.0187,-0.4991,-0.0641,0.9645,0
-0.6712,-0.5497,-0.0771,0.5929,-2.8473,0.353,-1.0149,0.5978,-0.8454,1
-1.383,-0.5493,-2.2539,0.4331,0.4299,0.3524,-0.0597,-0.7703,-1.4329,1
-0.7369,-2.0955,0.5198,-1.7923,-2.6323,-0.2864,0.1735,-1.881,-0.1887,1
-1.1258,-2.0858,-0.7022,-2.5071,-0.6042,0.4373,-1.7918,-0.7823,0.8031,1
-0.4544,-0.7303,2.2587,1.3833,0.6541,1.5503,0.0647,-0.8194,0.5926,0
1.8533,0.6358,0.1984,-0.7739,-0.4464,0.4142,0.4109,0.9291,0.5602,0
-0.3982,0.645,1.445,-0.7944,-0.7854,0.2705,1.3436,-0.7818,0.3307,0
0.744,-0.2417,-2.4112,-1.559,-0.0905,-0.6635,0.143,-2.2156,-1.2875,1
0.5998,1.6688,0.2556,-1.1275,-0.1267,0.7321,1.2341,2.7921,0.9683,0
1.0011,-1.1232,-0.0916,1.3581,1.9688,-0.3547,0.8968,0.462,0.9194,0
-1.1697,-1.441,-1.705,-0.0957,-0.5643,0.4925,-0.934,-0.6158,0.6732,1
0.9447,-1.0458,-1.147,-0.5837,-1.5025,0.2373,-1.1112,1.9185,-1.3165,1
0.6802,0.801,-0.1337,0.7814,0.5438,0.8957,-0.2781,0.531,-1.022,0
0.8541,-1.1641,0.5359,-1.1482,-3.5203,-2.661,-0.9763,-0.9664,0.7392,1
-0.2553,1.3003,-0.3837,-0.3904,1.0306,1.9841,0.3262,0.3568,0.4866,0
-1.8886,-1.9339,0.5222,-0.2423,0.6419,0.2951,-0.7607,-1.1292,-0.1726,1
0.2151,-2.4652,1.1939,-1.9644,-0.3778,1.3698,-1.6799,-0.7254,0.179,1
1.818,0.8166,-1.4915,0.5513,-1.5145,-1.3817,-0.8353,-1.8395,-0.4381,1
-0.4229,-0.5977,-0.2699,-0.3599,-0.8087,-0.7572,-0.5961,-1.2184,-1.1012,1
0.3554,0.0321,2.1612,-0.8172,-0.6856,-1.7139,2.5902,1.1526,0.6095,0
-0.1738,0.2661,-0.3774,-0.84,-1.8479,0.3158,0.9318,-0.0851,-1.0486,1
-0.147,-0.576,-1.3988,0.7057,-1.3683,-0.6856,-0.6196,-1.0055,-1.5119,1
0.1936,0.4027,1.7931,-1.3088,0.1587,0.3443,0.2012,0.2879,1.4859,0
1.2308,1.9222,1.0194,-1.5336,-0.5953,0.3607,0.924,-0.5036,0.2745,0
2.6435,-0.1233,1.0389,0.8118,-1.7203,-0.9616,-0.6016,0.7899,1.1705,0
-0.8113,-0.3069,1.0069,-1.0251,0.9738,-0.7937,1.7105,0.2187,0.3563,1
-0.624,-1.0731,-0.5208,-0.2827,0.8451,0.1142,0.5144,-0.5084,0.0394,0
-0.1026,1.4878,0.1867,2.0669,-1.8674,0.4071,-0.0428,-1.1581,-0.63,0
-0.1543,0.5134,1.59,-0.4768,0.8549,0.4701,-0.1672,-0.5108,-0.6622,0
0.2978,0.5192,-0.4215,-1.4189,-0.4181,0.039,-0.4341,-0.3064,-0.9445,1
-1.2893,0.1326,-1.7926,1.15,-0.5838,-1.1132,-0.6696,0.8993,-0.4535,1
1.247,-0.6272,0.7601,1.6104,0.689,0.9538,1.0506,1.9492,-0.5419,0
-1.5185,-0.4628,-0.3585,-0.4431,-0.2148,-1.4254,-1.6786,-1.2366,-3.0417,1
-0.3488,1.3921,0.4173,0.8344,0.3931,-0.1629,0.4294,0.7979,-1.6876,0
0.413,0.549,0.2287,0.7553,-0.1371,1.3089,1.0937,0.1315,1.2034,0
-0.2455,1.376,1.3641,-2.5579,-1.0672,-0.1339,-0.1134,-0.6112,-0.9933,1
0.17,1.1632,-0.0483,1.6862,0.9848,0.3082,1.5085,1.331,-0.1264,0
-0.9102,0.558,-1.2528,0.358,0.5742,-0.445,0.7374,-0.1439,-1.3729,1
-1.2251,-0.6727,1.8606,0.2968,-0.6953,-1.4633,-2.3925,-2.4553,-0.3091,1
0.2128,0.5916,1.8151,1.5024,-1.0585,-0.7935,2.0595,0.7563,2.0709,0
-0.6876,0.5627,-0.0095,0.9665,-1.5879,1.64,2.1158,1.0347,0.4544,0
0.0269,-0.2844,-0.4699,0.1727,-0.1873,-0.1881,0.0769,-0.3563,0.4982,1
0.3914,0.2734,0.1343,0.8632,-0.8686,-0.86,-0.3327,-0.4282,-0.2295,1
2.3604,0.6219,0.5201,0.7105,1.2312,1.7903,0.9209,0.3433,-0.5456,0
0.2149,1.5226,0.6082,-0.9284,2.9861,0.7496,1.0081,1.3178,2.5563,0
-0.4365,-2.0418,-1.7335,-0.2767,0.7653,0.7169,1.732,-0.2093,-0.4462,1
-0.8955,-2.0415,-0.5137,0.5888,-1.6157,2.127,-1.3524,-2.0277,1.0176,1
0.9396,-1.2915,-0.2747,-0.0369,0.7728,-1.225,-1.7488,-1.1365,-2.0944,1
-1.073,-1.502,-0.6244,-1.8642,-0.5933,0.4578,-0.7487,-1.1223,0.3835,1
-0.0244,0.4828,-2.0336,1.945,-0.1178,-1.0192,1.0252,-0.1003,-0.9953,0
-0.3116,-1.3091,-2.5606,-0.4769,-0.6543,-0.3862,-0.8904,0.4557,-1.2006,1
0.6785,1.2878,-1.3429,1.2452,1.3661,0.7225,-0.2536,-0.0131,1.0178,0
-0.6761,-0.4386,-0.219,-1.7889,-0.0291,-0.2541,-1.0707,-1.0039,1.2386,1
0.7429,-0.8271,0.648,0.8603,0.7167,2.9393,1.1821,0.6303,-1.5202,0
-2.4034,-1.5298,-1.4009,-1.269,-1.9093,-0.2536,0.1835,-0.3895,-0.0848,1
0.9328,0.1134,0.7729,-0.0183,0.7143,-0.8913,0.4428,0.2282,1.9453,0
-0.5603,-1.1721,-0.8069,-0.877,-0.822,-0.6671,-2.0515,-0.85,0.4113,1
-0.6505,0.1497,-0.9027,0.9104,-0.0317,0.5711,-0.3335,-0.2206,0.8632,1
-0.7398,0.4897,-0.4756,-0.6826,-2.4142,-1.7285,-0.5325,1.1133,1.971,1
