@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,7,9-10,13,16,20-21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1.3614,-1.2184,0.2997,0.3165,-0.483,-1.4007,-1.3938,-0.739,-0.9321,-1.8677,1
-1.6603,-0.3489,1.2315,2.9668,0.6565,1.2698,0.8519,-0.7539,0.404,-0.0715,0
0.2073,-0.518,0.3864,-1.4344,-0.1578,1.0587,0.6924,0.0412,-1.1467,0.5588,0
1.4668,-0.1777,0.3446,0.3065,-0.1987,-0.4607,0.4041,-0.4578,-0.3982,1.4505,0
-0.9252,-0.0845,-0.9717,0.2371,-0.9673,-0.6986,-3.0611,-0.0329,1.313,-0.6497,1
-0.533,0.5492,2.2507,0.3246,-1.0449,0.4676,0.2605,0.6731,1.616,0.0513,0
-0.986,-1.5907,-1.7728,-0.3908,1.0562,1.9674,-0.9418,-0.1785,1.2401,1.109,0
0.0469,1.7467,-1.5201,-0.4802,-1.88,-1.3836,-2.1386,0.1525,-0.9326,-0.5816,1
0.7076,0.5341,-0.0167,-0.2763,0.2935,0.4437,0.6395,1.1034,-0.2932,0.4706,0
1.8467,-0.9141,0.385,0.1821,1.625,1.3188,0.1547,-0.4212,2.319,0.3773,0
2.7068,0.1175,1.8614,-2.0706,1.5561,0.6388,0.2136,0.9152,0.6357,1.0726,0
0.994,-0.493,0.6346,1.9276,-0.0976,-0.1127,0.4287,-1.5258,-0.4198,0.5086,0
1.3642,-0.1145,0.3505,-0.1907,-0.9822,1.3018,0.7809,0.9802,0.5125,0.0879,0
0.862,1.4734,1.4874,0.6931,-0.0462,0.1402,1.1186,0.0854,0.6739,1.083,0
-1.9102,-0.9796,-1.978,-0.3738,0.9194,1.0519,1.186,0.8435,-1.3401,-0.3387,1
0.4889,-0.4925,1.1596,-0.0471,-0.6498,0.287,-1.3201,-1.0771,-0.3383,-0.6462,1
0.4864,-1.6135,-0.1838,1.2804,-1.6567,-0.7721,1.7865,-1.0011,-0.517,1.0388,1
0.6298,0.7489,-0.003,-0.1749,-0.4026,0.9711,1.0233,0.473,1.1738,1.2407,0
-1.2789,1.4872,-0.2571,0.7114,-1.642,-1.251,0.4448,1.0156,-0.966,-2.1833,1
0.3586,0.7787,0.4864,-0.4292,1.4158,-0.7132,-0.7736,0.7621,-0.4139,-0.5351,0
0.4339,-0.3442,1.7676,-0.0954,0.381,-1.6671,-0.832,-0.8728,0.3242,-0.45,1
0.4176,0.419,1.5779,0.7328,0.4871,0.0608,0.6721,-0.6045,1.4992,1.6449,0
-0.1405,1.3589,-0.4149,0.1198,0.9346,0.882,1.9925,-1.1164,0.5067,-0.1997,0
0.5123,-0.5762,-1.654,1.5639,2.342,1.548,-0.0545,1.1954,1.1843,0.5661,0
-0.2414,1.75,0.8187,1.8032,2.0997,0.1238,0.6893,0.0227,0.6722,-0.6192,0
0.613,-0.2772,0.4328,1.7925,-0.4768,-1.6255,-0.7269,-0.1195,2.831,1.7164,0
1.9728,-1.2304,1.5891,0.2196,0.1977,-1.2733,0.7143,2.5212,0.781,-0.715,0
-0.4716,0.1408,1.4254,-1.1947,-0.5506,0.4327,-1.1852,-1.3176,0.6692,-1.0268,1
-2.1346,-1.1266,0.1128,-0.8204,-1.2978,-1.8484,-1.1607,-0.1995,0.3051,0.5113,0
0.0763,-1.0037,0.9683,-1.3888,-0.3167,0.3624,0.3734,0.6358,-0.3988,-0.3454,1
-0.0348,0.3234,0.7264,-3.6489,-0.9177,-1.5477,-0.4447,-1.1622,0.9187,0.3213,1
2.2971,1.3349,-0.4068,1.9686,1.5583,-0.4878,0.1394,0.7097,1.5255,0.612,0
-2.0022,0.3104,1.9255,1.1545,-0.279,-1.3665,-1.6418,-2.6777,0.2959,1.0119,1
0.3581,-1.6747,0.7371,-0.1885,0.8876,0.6971,-0.7848,1.6143,0.5946,-0.4651,1
1.7438,0.9419,0.1223,2.4167,0.8046,1.4519,1.3293,0.9815,1.7715,0.5118,0
-0.3893,-2.0503,-0.2289,1.3012,-1.9213,-1.0031,0.2598,-0.5857,-1.1788,-1.8404,1
-2.3007,-0.4352,-2.1285,-0.36,-0.1226,-1.9678,-1.2219,0.297,-0.506,0.3556,1
1.1603,2.599,1.2706,1.8898,0.3898,-0.6416,-2.2956,0.6465,1.5961,1.184,0
1.8459,0.0053,0.2682,0.4152,-0.3375,0.4341,-0.2443,0.7157,0.8869,0.0152,0
-0.7777,-0.2866,-0.684,0.7366,-0.7353,-1.2062,-0.6809,-1.4295,0.9962,-0.0632,1
-0.0282,0.4208,-0.213,-2.0976,1.7903,-1.1096,-0.8333,0.5635,-0.8078,0.4516,1
1.623,0.4261,0.176,2.1682,0.7844,0.6892,0.1812,0.1152,1.6297,0.954,0
-0.8241,-2.2474,0.2271,0.207,-0.1868,-2.194,0.5754,-1.8535,-0.0484,-0.4692,1
-0.0573,2.6576,-0.7465,-1.0149,0.6653,1.0045,-0.0621,0.6667,2.4867,-0.0442,0
-0.7887,0.2692,-0.3347,-1.0529,-1.3498,-0.4352,0.689,-1.3639,-1.5074,0.5537,1
1.5166,3.2479,0.304,0.6174,0.9242,0.2052,1.064,-0.2714,1.2364,1.0105,0
0.381,1.3279,2.0884,2.3604,2.5147,-0.0922,-2.3908,0.0995,1.3722,-0.1792,0
-0.6155,0.0407,0.3445,-1.3068,-0.5491,-0.0835,-0.52,-1.1309,-0.7465,-0.8187,1
-0.3922,0.7194,-2.2141,0.2584,0.0269,-1.346,1.1578,-0.0309,-1.055,0.3198,1
-0.231,1.8276,1.3491,-0.0807,3.089,0.6001,-0.0604,1.4904,1.0754,1.8921,0
0.5303,1.511,-0.2709,-0.5726,1.2676,0.3076,-0.5667,-0.5351,1.2225,-0.6188,0
1.127,0.2421,0.1739,-0.3982,1.8141,-0.3879,-0.7686,0.4176,0.4852,-1.0085,1
-0.5001,-0.6362,0.9511,-0.5573,0.6673,0.241,0.9437,1.7227,1.6263,1.385,0
0.7538,-0.9739,1.174,-0.2462,1.786,-0.8637,0.753,1.0421,0.1817,-0.3062,0
-2.8848,-2.4289,-1.5763,-0.1107,-0.4698,-1.5647,1.8601,0.9521,0.0284,-1.1444,1
1.554,1.8956,1.6501,-0.6143,-0.7313,0.5886,1.6509,0.4604,0.9442,0.2405,0
-1.7785,2.2477,0.4689,-0.7126,-0.4464,0.2544,-2.3247,-1.0269,0.1775,-0.2824,1
0.0851,-1.8799,-2.0025,-0.0608,1.0102,1.0318,-0.0867,-1.6411,-1.7569,0.5162,1
1.0991,-0.4446,-1.2,0.4249,0.3005,0.4668,0.925,0.1936,1.6873,0.8859,0
-2.4942,0.6672,-1.0517,-1.2072,-0.3959,-1.8817,-1.333,0.8223,-2.82,-1.0961,1
1.9453,0.8341,1.1656,1.7692,-0.2645,-0.6748,1.0788,2.5515,0.2417,-0.5029,0
1.5484,-0.1849,-0.5276,-0.5257,-1.6429,0.0079,-1.9058,-0.4539,-0.3072,-0.3169,1
-1.7028,0.3304,-0.9029,-0.5842,-0.3654,0.0358,-1.8854,-0.3237,-2.3127,-1.0818,1
0.6632,-0.2143,-0.459,-2.4702,1.0286,1.2506,1.4388,1.1532,-1.5957,-1.3177,0
1.0707,-2.0335,-1.467,-0.3444,-0.0991,1.0545,1.197,-0.4842,-0.3669,1.4032,1
-0.7564,-0.5066,-1.0786,0.2187,0.4568,-0.3225,2.2516,-1.0248,-1.8778,0.5592,1
-0.5323,-0.4408,-1.7342,-0.7266,-0.763,-0.0733,-1.9469,1.4675,-0.9741,1.1747,1
2.0998,0.302,0.7419,1.8539,2.5681,0.8821,-0.8601,-0.1759,0.2144,0.3133,0
0.5986,-0.3938,1.4235,0.5987,1.2501,-0.3832,-0.2199,0.9425,1.4805,2.373,0
-0.2949,-1.3922,1.7438,0.3162,1.503,2.0509,-0.8277,0.3286,-0.5617,1.423,0
-0.0018,1.3292,-1.1195,0.3115,-0.6507,0.2313,-0.1821,-0.952,0.928,-1.2984,0
1.2898,-0.8724,0.7268,0.2401,0.9187,2.2397,2.4255,1.9704,-0.2198,-0.7321,0
-0.9521,1.8542,-2.0417,-1.1142,1.0975,-0.9212,0.3531,0.1738,1.2937,-0.2889,1
0.9561,0.2901,-1.3872,0.9642,-0.7068,1.8028,-0.5697,0.4484,0.9328,-0.5319,0
-0.8443,0.0608,1.808,-0.0781,0.5144,0.0988,-1.1714,1.1577,0.7789,-1.1188,0
-0.4615,0.2965,-0.7307,-1.2958,0.3603,-1.0072,-1.4893,1.1148,-0.4,0.6597,1
0.9526,-0.0992,0.1467,0.4678,2.8536,1.7538,1.1137,1.0345,-2.0301,-0.5436,0
0.3431,-0.2201,-0.0324,0.6101,-0.2135,-1.1599,-1.1748,-0.3993,-1.4477,-2.0447,1
-0.216,-0.7033,1.3878,-1.0682,-0.1071,-1.2452,-0.8829,-0.524,-0.1119,-1.5474,1
-1.3105,-0.454,-1.5577,0.3218,-0.948,-1.1299,-1.0941,-1.5558,0.8283,-0.6863,1
0.9638,1.1693,0.9365,2.8479,1.5623,0.2537,-0.5587,0.8748,1.4268,1.6799,0
1.913,0.6383,1.8546,-0.8059,-0.9114,0.7376,-1.5653,1.4017,-0.1265,0.9435,0
-0.1847,-1.2446,-1.4493,1.0626,-0.5744,-0.593,-0.2069,1.0931,-1.0279,1.0654,1
0.4775,1.1764,-2.1957,-0.3965,-0.8908,-0.9495,0.8103,0.147,-0.7474,-0.6549,1
0.4694,0.9885,-0.3955,1.7351,0.8327,1.117,1.2506,3.0239,-0.5247,0.5693,0
-0.467,0.3534,-0.297,-1.7364,1.432,0.3193,-1.4759,1.3093,-0.4434,-0.3208,1
