@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2-4,10-11,13,17-19,21'

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1.22,0.9749,1.6241,1.0084,0.797,-0.1733,0.4329,-0.1399,0.805,0
1.3741,-0.6506,0.3019,2.2093,0.6704,-0.1725,-0.1393,0.2243,-0.8795,0
-0.6419,-0.5743,-0.4219,-0.2252,0.7393,0.6349,-0.184,-0.2499,-2.4602,1
0.5278,-1.3507,-1.0107,0.0565,-1.3756,0.5476,-0.4377,1.9582,-2.5139,1
0.0761,1.9628,-0.5082,2.5631,1.1684,0.2913,1.6753,0.317,-0.4633,0
0.2281,0.5973,0.0751,-0.9321,1.8863,-0.1586,1.5054,0.0339,-0.7859,0
-0.3603,0.6764,-0.3022,1.0503,0.2775,-0.8931,0.5811,0.5371,0.7331,1
-2.7783,-0.4883,-0.2934,-0.5659,1.1305,0.6699,-0.3946,0.9276,3.0555,1
-1.0371,2.0865,-1.6012,-0.67,-1.7809,-0.8167,-0.4615,2.1821,0.0879,1
0.8441,0.171,1.0928,0.9461,-0.6585,0.5539,0.5673,-0.6323,-0.8333,0
0.8308,-1.3325,1.6469,-1.003,0.3848,0.1123,0.8707,-0.5632,0.0432,0
-1.433,0.584,-1.3942,2.1521,1.1595,-1.3666,0.9355,-0.3916,-0.2126,0
-0.362,-1.3917,-1.2506,-0.2868,0.5102,-0.4587,-1.3282,1.2377,-0.1018,1
-0.4615,1.4514,-0.097,1.1533,-0.1497,1.4964,2.6431,0.9602,0.0324,0
1.4178,-0.6892,-0.2029,-0.0734,-1.237,-1.2481,-1.1428,-1.5728,-0.8905,1
1.0013,2.4004,-0.6898,2.0941,1.6031,0.4177,2.0803,0.4019,-0.5181,0
1.9213,0.5214,-0.0312,-0.3336,-1.3772,1.6895,0.874,0.1855,1.5252,0
0.8566,-0.6241,-1.4048,0.0782,0.2275,-0.6869,-0.9301,0.3403,0.1984,1
0.2375,0.3747,-0.0602,-0.3843,-0.4736,0.1528,-0.8356,0.026,0.6851,1
-0.9226,-0.6624,0.7964,0.2465,-0.1127,0.0539,1.4916,-0.3729,0.0112,0
-0.9802,0.5408,-0.1159,-1.5383,-1.3428,-0.6624,-0.963,-0.5243,0.1608,1
-1.1463,-1.0604,-1.6082,0.1678,-2.4887,0.5861,-2.1569,-0.2246,0.0456,1
-0.7104,0.0267,0.8695,0.4156,1.9934,0.6109,2.2565,-0.117,0.1989,0
1.727,1.7799,1.0979,3.078,2.134,1.4147,-0.7436,2.9391,-1.5484,0
-0.2816,0.7732,1.0584,-1.8288,0.2613,0.3408,-0.7526,-0.8241,-0.8513,1
1.2504,0.4954,0.0753,0.475,0.1737,-0.8765,1.2666,1.152,0.2763,0
-0.7934,-0.0134,0.614,-0.1799,-0.627,-2.0416,0.6782,-1.9378,-1.4956,1
-0.566,1.049,-1.661,-0.7622,0.9869,-1.4782,0.3407,-0.0399,1.0807,1
-0.0191,0.6157,1.5408,1.9222,0.0276,-1.7945,0.4096,-0.2389,1.3788,0
0.0343,-2.8566,0.102,0.3403,0.3253,-0.7302,-0.4287,-0.7389,-0.5919,1
-1.1485,0.8499,0.2853,-1.9896,-1.8393,-0.4426,-0.712,-0.0198,-0.0792,1
-1.2065,0.7086,-1.8296,-1.3877,2.9449,-0.1899,-0.6369,-1.3995,-1.9744,1
0.1809,0.8604,-0.4377,0.036,-0.8296,1.1458,-0.3944,1.0741,0.4133,0
1.6422,1.8298,1.0342,-0.097,2.0836,1.2636,-0.672,-0.2514,-1.4824,0
0.4821,-0.2955,-0.1251,-2.1861,0.9571,-0.1816,0.8051,0.2692,-0.1822,1
2.5051,0.5652,-0.4513,1.8028,0.7969,0.84,-0.1841,-1.3231,1.1779,0
0.5392,0.7944,-0.7776,-0.8528,0.1821,-0.3446,0.5399,0.2861,0.4185,1
-0.1527,-0.5273,-0.336,-0.9574,-0.3938,-2.0556,-0.1368,0.3394,-0.2602,1
-0.12,-0.493,1.027,-1.8067,-0.2535,0.5581,-1.2886,0.4731,-0.1708,1
0.0869,1.264,1.0646,0.7985,0.8442,-0.345,-0.2673,1.3681,-0.5775,0
0.0119,0.896,-0.2629,0.9067,1.6821,0.771,1.5572,1.3682,1.8195,0
-0.3419,-0.2113,-0.9228,0.5934,-1.4633,-1.0805,-0.2509,0.6405,-0.0515,0
-0.544,0.0969,-0.1775,-0.7066,-0.2383,1.1083,0.3124,-0.1546,-3.2902,1
0.678,-1.8005,-0.1568,-0.4769,-0.9762,-1.6757,-0.2691,-0.6599,0.3823,1
0.9931,-0.1359,-0.0674,-0.7052,1.3771,-1.4385,-0.1109,0.8749,-0.3186,1
0.2747,0.9829,-0.3299,-0.3479,2.3132,0.5768,2.3955,-0.6936,1.5443,0
0.4158,-0.6468,-1.4404,1.3557,-0.3624,-1.1955,0.9905,-0.0149,0.9972,0
-2.4934,0.0615,0.4289,-0.8405,-0.6112,-1.5525,1.063,0.1079,0.7624,1
-0.6692,-0.844,0.6353,-1.6792,-2.0084,0.6575,-0.3385,-0.5483,-2.2525,1
0.5461,1.5082,0.488,-1.2317,-0.4554,0.2911,-1.8094,-0.7877,-0.3088,1
1.901,1.6368,-0.9582,0.4255,1.3545,1.0682,2.1512,-0.8308,1.037,0
0.5346,1.4737,0.8126,0.4056,1.2898,-0.2699,1.6916,1.2813,-1.8875,0
-1.1241,0.0003,-0.1281,-1.0334,-1.3184,-1.0102,0.2472,-0.5449,-0.7087,1
-1.3393,-0.6538,-0.4658,1.7159,-0.1658,-2.2284,0.5921,-1.2463,-0.2482,1
-0.4674,-0.0997,-0.9566,0.8224,-2.1389,-0.6874,-1.0639,-1.0045,-0.3825,1
0.6543,-1.2599,0.491,-0.2512,-0.4728,-0.9957,0.2916,0.1488,-2.0873,1
-1.5778,0.2725,0.5602,-0.14,-2.4342,-0.0282,0.8623,0.0331,-0.9156,1
0.4659,0.8016,1.4363,-1.2367,-0.0637,-0.4513,2.3319,-0.7588,1.3639,0
1.6581,0.0715,1.1937,-1.9111,0.1958,0.798,-0.7217,0.8335,-0.0867,0
-0.6287,0.5824,-0.0545,-0.5728,-2.3502,-0.8389,-0.6115,-2.1169,-0.0992,1
0.0539,0.574,-0.3901,0.9574,1.9485,-0.2399,-0.8781,-0.5944,-0.1937,0
1.5369,-1.3021,0.6327,0.581,0.9672,0.4779,1.7182,1.501,-0.4765,0
-0.2559,-1.1895,0.5401,1.4998,0.4806,-0.3876,-0.5636,2.1355,-1.3167,0
0.3764,1.1388,0.622,0.9715,-1.6778,-1.186,-1.2348,0.249,0.1196,0
0.4073,-0.3046,0.6791,-0.6576,1.3344,0.724,1.49,-0.8571,-0.4097,0
0.0541,0.5845,0.0505,-0.4343,0.9488,0.5378,0.7879,-1.7934,-0.6388,1
-0.6768,0.4494,-0.8766,-0.7291,-0.3968,-1.7735,-0.9659,-1.2406,-2.1209,1
1.1767,0.2852,-0.4128,0.4137,1.0123,-1.0864,-0.5192,-0.0866,1.3905,0
0.8078,0.7866,1.7301,0.7903,0.1457,1.5954,-0.4805,-1.226,-0.3009,0
-0.7682,-0.7822,-0.4721,0.4081,-2.0365,-0.5361,-1.5718,-1.4216,-1.5283,1
0.4837,-0.4025,-0.9717,0.036,-0.1281,1.4178,-1.6656,-0.9788,-1.226,1
-0.8746,-1.0358,-1.0779,-2.6464,-0.9885,-1.429,-0.2312,2.4199,-0.7124,1
0.3118,0.689,-0.1318,-0.0537,1.1373,1.0772,0.8185,0.0317,-1.0051,1
-0.1133,0.1338,2.5525,0.5725,-0.0052,0.7629,-0.2208,-1.4537,1.1758,0
-0.8765,-1.6157,-0.4462,-1.8437,-0.7454,0.0074,0.1034,0.2072,0.8097,1
-0.8633,1.6963,0.0099,-0.0937,0.6441,-0.155,2.4895,-0.8238,2.8824,0
0.2331,0.5197,0.122,0.8188,3.1184,1.5218,1.2506,0.2991,-0.1609,0
0.8144,0.4189,0.3725,1.9875,-0.095,1.4858,-0.0137,-0.5687,-0.005,0
-0.031,0.866,-1.9416,-0.7461,0.1982,-0.7653,0.4273,-0.2512,-0.0785,1
0.1881,1.1058,-1.9451,0.7832,0.2691,0.4683,-0.9987,-0.1763,-0.9925,1
-1.3216,-1.1768,-0.4547,1.3537,0.4951,1.1892,1.8174,0.8883,-1.4762,0
2.6158,0.5053,-1.1203,0.1121,-0.5592,0.7385,1.7135,1.4096,1.9903,0
-0.1665,-0.1774,0.2771,-0.1872,-1.8491,0.5064,-1.392,1.065,-0.96,1
1.7927,1.2008,1.5979,-0.1759,1.5441,0.8274,-0.1927,0.3926,-0.2374,0
-1.7447,-0.2547,1.0873,0.0726,-1.1227,-1.0881,-1.509,-1.413,0.8556,1
0.1886,0.2957,0.6144,-0.4861,2.3179,-0.5604,0.3837,1.9794,-0.2049,0
1.2816,-1.1466,0.2954,-1.2166,0.5812,2.1425,-0.6477,1.1246,-0.5854,0
-0.2089,1.0792,0.1909,0.9113,0.2341,2.6738,0.9489,0.1185,0.9848,0
-1.0539,1.1738,0.7821,0.6873,3.4012,0.2241,-2.2335,1.4669,1.005,0
1.5679,-1.3926,0.3904,0.1627,1.817,-1.3143,-0.0584,-0.2214,-1.7395,1
-0.1101,1.0402,1.31,0.5685,1.114,0.3793,1.4746,0.4418,-1.5657,0
0.1437,2.8642,-1.061,1.5281,1.5016,0.8244,0.7055,0.0033,1.9764,0
0.5716,0.6829,0.1872,3.0084,-0.3543,0.9192,-2.2897,0.2204,0.1429,0
-1.1969,-0.4736,0.6264,0.0789,-0.8172,-0.2411,-1.6102,1.6297,0.8627,1
-0.3081,-0.5122,1.1684,-0.2593,-0.2783,0.9944,-1.6174,-0.8093,-0.7818,1
-0.3048,-0.479,-1.8478,0.765,2.6443,1.1889,0.9965,-0.852,-0.848,0
1.489,-0.769,-0.172,2.1312,-0.8551,0.1286,0.8056,0.4423,1.118,0
-2.8104,-1.0958,-0.8137,-2.5899,-1.5604,0.2069,1.7157,-0.3614,-1.1,1
-1.4322,0.0783,0.4003,-0.9703,-0.5708,-0.6537,-1.12,-1.9589,-1.9526,1
-0.5931,-0.6822,0.8558,0.8346,-0.1249,1.1093,-1.7446,-2.8971,-0.6934,1
-0.882,-0.9134,1.3132,1.4399,0.8336,-0.7838,0.6872,-0.4988,1.1772,0
1.7441,-1.5967,0.1894,1.9397,-0.0138,0.7987,0.7457,-0.6556,-0.9142,0
-1.1198,2.1708,-1.4677,-0.1149,1.4767,-0.6522,0.3161,-0.4076,-0.2844,1
-0.3693,2.5223,1.1596,1.3794,1.3941,0.3732,-0.6237,2.5393,0.2991,0
-1.852,0.6208,-1.1472,-0.0623,1.2099,-1.3549,0.6248,-2.4142,1.2861,1
0.7971,-1.6951,-0.8033,-0.5043,-1.789,-1.323,-0.9376,0.3863,-1.1722,1
-1.1374,1.9134,-1.5264,0.6472,-0.0041,0.3895,-1.4552,-0.7965,1.6813,1
0.4676,-0.249,1.2209,-1.2345,0.7755,-0.3574,0.2398,0.4783,0.7262,0
0.7292,0.8932,1.2548,0.9854,-0.302,-1.3617,0.7961,-0.6697,1.0178,0
0.143,0.1858,0.8553,1.033,-1.0057,-0.725,0.4211,-0.5546,0.8976,0
-0.6284,0.9799,-0.2983,-0.249,0.2244,1.0744,-0.4517,-0.3081,0.0652,1
1.2559,1.391,0.37,1.3965,0.2157,0.5753,1.0093,-1.2111,0.2861,0
-1.1287,-1.1319,-0.1981,-2.6146,0.0413,0.3364,0.8929,-0.4481,0.0805,1
-0.5449,0.6251,0.5796,0.6868,-0.9675,-0.9022,-0.6909,-1.6024,-1.0613,1
0.4686,0.6009,0.744,1.0064,2.3164,2.6314,1.2888,-0.3603,1.3584,0
0.1393,-0.8413,0.4401,0.6445,-0.5243,-1.3691,-1.1509,-2.3505,0.9734,1
-0.1826,-0.6414,-0.2571,0.3317,-2.3278,-0.4337,0.4685,1.5379,0.2296,1
