@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,5-7,9-11,13,15,20-21'

@attribute A2 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-2.3416,0.5724,0.7488,-2.1365,-0.4228,-0.5843,0.2279,0.0044,-1.3008,-0.721,1
-0.0334,0.8218,0.7909,-1.2889,-0.4328,-0.7829,1.1562,0.4908,1.0058,0.0952,0
-0.1001,-0.7774,-0.5784,-1.1418,0.9528,0.7164,0.4307,0.6952,-0.7302,1.1086,0
-2.4285,0.8344,-0.2241,0.0162,-0.3537,-0.0524,-0.1433,-0.422,-1.6304,1.4115,1
0.6458,0.7027,-1.3101,1.0818,-0.3909,-1.0457,-0.4841,-2.1285,0.0436,0.313,1
-0.4321,1.9053,-1.486,0.1298,-2.3481,0.4508,0.0691,1.6266,0.1121,-0.9859,1
2.1684,0.1169,0.7698,0.8878,-0.3661,0.6013,0.5995,-0.1596,-0.1699,2.0146,0
0.9943,1.1623,-0.1404,-0.9458,0.0159,1.1572,-0.4272,-1.0527,-0.627,0.4485,0
0.3426,-0.4645,-0.2868,0.2081,-0.08,0.8888,-0.6881,-0.9556,-0.4204,-0.476,1
-0.7395,1.8678,-2.022,-2.1873,0.1957,0.6859,-2.3394,-1.0203,0.4522,1.3551,1
-2.035,-0.037,-0.445,-1.0587,1.1153,0.5311,-0.706,-0.8461,0.1865,-0.2157,1
1.2812,-0.2613,1.367,1.6772,-1.5491,-0.568,0.0618,1.8242,2.2622,1.478,0
-1.2989,-0.3118,-0.8754,-0.2722,-0.6666,1.9696,-0.317,-0.7965,-2.0371,-1.2107,1
-0.1104,-2.1607,1.7015,0.8941,-0.6161,-0.3785,0.1992,-0.9563,-1.9533,-1.2289,1
-1.6327,0.0637,-1.6512,-0.6053,-0.1603,-0.2757,-1.2073,0.6068,0.5442,0.2575,1
1.0762,1.023,0.156,-0.4681,-0.5056,-0.1055,-0.1474,-1.1565,-2.0637,0.3422,1
1.5763,-0.5257,0.9184,1.1353,1.6666,1.1996,0.9062,-1.0792,1.5063,-0.2222,0
-0.0862,-1.1688,0.7919,-0.1739,0.8539,0.4653,-0.2802,-1.4206,0.251,-0.9617,1
0.5887,0.3815,-1.5968,1.1802,0.3464,0.5305,2.0611,0.0257,-0.1122,0.5917,0
-0.7596,1.4644,-0.918,1.5,1.3608,0.9306,0.3041,-0.5087,0.278,-1.7245,1
0.7738,0.7715,-1.4372,-0.3288,-1.1371,0.4206,-0.652,-1.2836,-2.073,0.1799,1
1.7169,1.3489,-1.1101,0.3033,-0.8554,-1.4033,1.2542,-0.525,-1.735,1.5018,0
-0.4966,1.1109,0.6495,-0.3668,0.1608,1.8894,0.2901,-0.4082,0.2422,2.5388,0
-2.1488,-0.1617,-1.1386,-0.4354,1.4008,0.4045,-0.5001,-0.6527,0.4408,-0.4159,1
0.5076,-0.1248,1.2024,-0.7971,-0.1313,0.0894,-1.4946,-1.7987,-1.308,-0.638,1
-0.0972,-1.4964,2.1468,-1.2915,-0.8144,2.6725,-0.9009,1.1113,-0.6363,-0.3869,0
0.426,1.6128,0.2808,0.0431,2.5188,-0.5928,1.5547,2.8494,0.1946,1.7443,0
0.536,-0.0205,0.1654,-0.8438,0.4113,1.7586,1.2392,0.7233,1.9879,0.0993,0
-1.3356,-1.6675,1.5639,0.6147,-2.1906,0.3287,-0.2507,0.0466,0.328,0.4613,1
1.1826,1.2446,-0.1438,0.7013,1.0458,0.7138,2.4877,1.1896,2.464,1.0064,0
-2.0407,-0.7124,-0.0193,0.6734,-0.2389,-0.625,-1.0498,-0.3735,-1.3143,-1.7435,1
-0.8876,-0.4637,-0.8615,-0.4731,-1.2284,-0.537,-0.6488,-0.7039,0.9623,1.3753,1
0.6944,-0.0707,-0.498,2.9974,0.2891,-0.4799,0.0435,1.0884,1.5065,0.0329,0
-0.8207,1.5726,0.7679,0.7302,0.1932,-0.1963,1.4518,1.4172,-0.1431,1.1419,0
1.672,1.7917,0.9646,0.4137,-1.0173,1.611,-0.8881,1.4668,1.2063,1.4582,0
-0.3165,-2.3493,0.8487,-0.1527,-1.521,-1.4811,0.2948,-1.7075,-0.5321,0.6893,1
-0.4713,0.6026,-0.3564,1.1231,-0.1659,-0.3069,1.7531,-0.3544,-0.3632,1.3828,0
-1.1397,0.1664,0.2855,-1.0475,-1.8552,1.4556,0.1751,-0.9504,0.8421,0.496,1
0.2051,0.9998,0.5763,1.8489,1.186,0.5977,0.784,0.7409,-0.9916,-0.1753,0
0.0568,0.9491,-2.3958,-0.9606,0.4486,-0.1537,-3.1704,0.8636,-1.4212,0.1878,1
-1.0325,-1.2282,0.1103,0.8301,-0.6543,1.1608,-0.1542,0.8983,0.274,0.4348,0
1.3443,1.3002,0.8937,-1.1494,0.2931,0.5866,0.8389,-0.5875,-0.1415,0.3728,1
0.7856,0.3831,2.0026,0.6525,-0.2218,-0.8039,-1.1232,-0.3225,1.639,1.0733,0
-1.0084,-0.7909,-1.6288,-0.1654,-0.9012,-0.307,-1.2404,-0.5649,-0.5976,-0.8924,1
0.8929,0.8609,-0.1677,0.274,0.7559,0.8411,1.4957,-0.2477,-0.0696,1.0351,0
0.6306,2.8275,-0.0478,-0.705,-0.2271,0.315,0.5151,1.2254,0.4504,0.0971,0
0.6514,-1.0627,1.346,0.0784,0.8257,0.0691,0.8413,-1.0481,-0.2741,-0.2388,0
-0.247,-0.7955,0.528,0.9856,-0.7808,-0.0215,0.5037,-0.123,-0.9482,-1.8647,1
-1.3117,0.6321,0.7266,2.4296,0.8552,1.244,-0.1941,-0.2205,0.088,-1.3484,0
0.2334,-2.724,0.7331,-1.1963,-2.1767,0.2621,0.1164,-0.0587,-0.1488,0.2147,1
0.8311,-0.0484,0.2762,-0.0387,1.009,-0.5164,1.3334,-0.7083,0.6018,0.1967,0
0.9153,0.3554,-0.346,1.1932,-1.0752,-1.1365,1.1078,0.0869,1.9871,1.7962,0
0.4044,-0.1706,0.1558,-0.9679,-1.3825,-2.2208,-0.1375,0.8276,-0.455,-0.2123,1
0.2266,-0.5412,-0.1912,-1.0481,-0.8083,0.2298,-1.8562,-0.5504,-1.5664,-1.3337,1
0.3037,1.0198,1.6585,-1.6006,-0.3464,0.3122,0.0365,-0.8767,-0.4757,1.7918,0
0.035,0.2381,1.0357,-0.3794,0.7461,0.1431,2.2144,0.0727,-1.9183,1.9965,0
-0.0061,-0.9164,0.5495,-1.6938,-0.5041,0.0501,0.4643,0.0841,1.162,2.0638,0
-0.5026,-0.9927,-0.2408,-0.9059,1.9636,-1.582,-1.5209,-1.3894,-1.6901,0.261,1
1.4938,1.313,0.4817,0.434,0.7552,1.3483,1.9869,1.9119,0.5053,1.8851,0
0.1998,0.3332,0.1887,0.8647,-0.4423,-1.3178,-0.3132,0.3242,0.3588,0.3632,1
1.1709,-2.2325,0.1589,-0.4107,-0.103,-1.6525,0.7371,-0.9913,-1.5379,-2.1899,1
0.1891,-0.4459,-0.1863,-0.6102,1.6182,-0.4356,0.5856,-0.5174,-1.0276,1.4438,0
-0.3397,2.2714,-0.1383,-0.3966,-1.0025,1.475,1.7023,-0.0887,-0.4801,-0.3961,0
0.9283,-1.5457,-1.2848,-0.7718,1.3843,-0.8215,-0.3895,-0.5187,1.0543,1.3504,1
0.506,1.2748,-0.2278,-0.715,-1.2879,-0.593,-0.2414,0.0989,0.4098,0.5754,1
-1.2184,-0.9714,-0.7539,1.3483,-1.6056,-1.3272,1.6721,-0.2073,0.2642,-1.7763,1
0.6989,0.0025,-0.4581,0.5059,-0.9542,-0.4108,-2.0336,0.5749,-1.1229,-1.8277,1
-1.7505,-1.1753,-1.3145,-0.1303,0.5388,-1.5159,-1.3655,0.4421,-1.7987,-0.6719,1
-2.077,0.386,-0.6124,0.427,-0.3146,-0.0874,-0.3019,-0.3877,-1.3715,-0.2199,1
0.2045,-0.8165,-0.377,1.1067,0.9772,-0.9042,-0.7688,-1.2531,-0.448,0.123,1
1.3977,-1.0297,-1.335,2.4866,1.3738,-0.8164,-0.1204,-0.522,0.2746,1.2175,0
-1.2381,-1.2626,-0.2343,-1.562,1.0737,-1.1307,-1.2489,-0.7331,0.2767,-2.183,1
-0.2265,-0.1815,-0.0895,0.3404,-0.9042,-0.0944,0.6108,-1.3373,0.9409,-0.4608,1
-0.5804,0.1037,0.0475,1.7104,1.2357,1.0195,-1.7641,-1.2826,1.414,0.4483,0
0.5464,0.3397,-0.2999,0.6751,1.2595,-0.4063,-0.5734,0.0524,-0.1011,1.0514,0
0.3385,1.0731,0.0113,0.9134,-0.9931,1.4801,0.3549,0.8444,1.2555,0.8479,0
-1.1652,-0.1444,-0.9815,1.3256,0.3498,-0.4918,1.8366,-1.1914,-0.6341,0.7154,1
0.9335,-0.1985,-1.2583,-0.1749,-0.1584,-0.3874,-0.2896,-0.4963,-0.291,-0.4933,1
-1.3593,-0.0942,1.1283,0.7107,0.161,-1.8534,-0.5843,-1.0714,0.7887,-1.3671,1
-0.3976,-0.1375,0.9808,0.4764,1.2929,-0.1289,0.7141,-0.6449,2.0125,-0.651,0
1.8675,-0.1756,-1.4362,-1.1775,0.3289,0.1019,-1.1375,-1.6995,-1.2606,-0.9076,1
-1.3155,-0.2072,-1.9577,-0.4944,-1.3091,-0.2039,0.1783,-1.3119,-0.1983,-0.7536,1
2.0728,1.8381,0.7014,0.6907,0.998,-0.7069,-1.036,0.4064,2.7537,1.068,0
0.4072,-0.2655,0.6412,0.5453,0.0141,-1.4439,1.0986,2.0053,-1.4087,-0.5281,0
0.5411,0.7705,0.3028,-1.5806,-0.5015,-0.1889,-0.3585,1.1782,-0.1172,0.5454,0
0.3066,-1.0051,-0.301,0.949,1.0542,-0.7272,0.4479,-0.0055,-0.7818,-1.3406,1
-1.2574,0.1237,0.2238,-1.5012,0.9772,-1.9226,0.7789,-1.8546,-1.1568,0.5792,1
-0.9621,1.0903,2.0848,4.0432,-0.2497,-0.0526,0.0614,0.644,-0.527,-2.0647,0
0.1664,1.3657,1.4851,1.6036,-1.1175,2.3514,0.879,0.003,-0.3835,-0.9666,0
-0.0806,-1.1857,-0.1622,-1.325,1.943,1.1012,0.0837,0.0044,0.9958,-0.514,0
-0.1296,-0.7237,0.6099,0.2358,-1.2912,1.8097,1.2298,2.1801,-0.6263,1.3487,0
0.3394,-0.0242,-0.5645,0.0993,-0.719,0.1504,-1.1558,-0.0519,0.8068,0.3677,1
-0.5784,1.3753,0.613,1.23,-0.097,0.7937,0.9276,1.9999,1.6698,1.8742,0
-0.3848,0.3584,1.0024,0.8141,0.5954,-0.3599,0.9088,0.8279,1.2094,0.5519,0
-0.1841,-0.8636,1.0385,0.2134,-1.7837,-0.1395,-1.0743,0.307,0.1171,-0.2256,1
-0.5644,-0.1241,-0.1038,0.105,-1.0562,-1.0694,-0.3172,-0.3122,0.0815,-0.2144,1
1.218,-1.0209,-1.7795,-1.9052,1.0602,0.07,-1.356,-0.6334,0.1899,-1.1855,1
1.5492,0.9617,1.9405,0.4952,-0.6458,0.7636,0.4067,0.7923,-0.0528,1.6613,0
-0.6988,-1.7818,0.4227,-1.9344,0.7203,-0.2284,-1.4197,-0.4249,-0.4145,-0.6957,1
0.1889,1.1183,2.1476,0.5813,-0.4192,1.7193,-0.0552,-0.9199,2.1202,2.171,0
-0.2175,-1.1059,0.3015,1.4002,-0.0145,-1.0623,0.3269,-1.8479,-1.5557,-0.8168,1
-0.0967,-1.9659,0.3866,-0.3188,-1.3965,-0.117,0.3116,-1.9836,-1.1212,-0.8545,1
1.1004,0.4228,1.1533,2.2275,0.3932,2.2994,1.0836,1.9052,1.5402,1.2566,0
-0.6483,0.1714,1.1324,0.7818,0.845,1.6869,-1.7186,-0.2944,-1.6293,1.0105,1
1.5534,-0.4813,0.4178,-0.4891,-0.0862,1.6847,0.1004,0.0663,-0.4942,-0.2714,0
-0.6686,-1.2727,-1.2485,0.0651,0.7488,0.7336,0.0715,0.5514,0.2988,-0.5975,1
0.5883,-0.4044,1.171,0.0522,0.5491,0.2297,-0.097,-0.5331,-1.0746,-0.7754,1
0.5376,-1.4514,-2.4288,0.5549,-1.1181,-2.228,0.2955,-0.314,-0.4306,-0.1446,1
-0.3065,1.8963,0.4866,2.3735,0.1468,1.1438,-0.4262,-0.3555,1.2941,1.6071,0
-1.4268,0.4754,0.3569,-0.7973,0.9503,-0.1689,1.3921,0.2989,-1.1247,0.4173,1
-1.6138,-1.5575,0.7342,-0.1228,2.0446,0.7899,-0.9752,-0.067,1.124,-0.3235,0
0.4559,-1.4343,-1.0738,0.5958,0.3688,2.1277,0.5592,-0.8658,0.9983,-0.697,1
-0.418,-1.1631,-0.7923,0.2907,1.4292,0.1038,-0.113,-1.8793,-0.5138,-1.3473,1
0.2716,-0.8158,-3.0875,0.0719,0.7062,-1.0199,-0.0088,-1.4881,-0.0959,0.061,1
-1.3684,0.5752,-1.1601,0.2364,-0.8644,-0.0385,-1.0561,-1.0959,0.1738,-0.6149,1
-1.5364,0.0045,-1.7583,-0.1637,-2.2529,-0.8047,-0.8003,0.2243,-2.2704,0.5548,1
0.5589,2.5117,-0.7486,0.2369,-0.6388,0.4115,-0.7518,0.6579,1.0477,0.9076,0
0.0035,0.5579,-2.4897,-1.7234,-0.0961,-2.63,1.0589,-1.558,-1.1489,-0.5864,1
-0.6311,-0.4801,-0.3672,0.4534,-2.2714,0.8041,0.653,-0.0773,-1.8335,0.5169,1
0.4103,-1.158,0.246,0.5359,0.3916,-0.5092,-0.593,-1.0969,-1.3934,-1.393,1
-1.1133,1.4672,0.3375,-1.6698,-1.3855,0.8086,-0.77,-0.6722,-0.0977,1.9645,1
0.8275,0.5304,-0.4915,-0.2983,0.173,-0.5624,-1.3004,0.0871,0.363,-1.8667,1
0.8365,1.3278,0.8463,0.8674,2.1282,0.174,0.3188,1.3266,0.5368,2.3641,0
-1.0255,-0.7106,-1.1449,-0.7977,-0.2233,-0.2299,-0.0567,1.4451,-2.6656,-1.81,1
1.8405,0.03,-0.2927,-1.287,-0.3379,-0.9792,1.6052,0.6592,-0.7772,-0.1007,0
0.0202,1.4688,0.4535,-0.4924,0.2049,-0.4298,1.3853,0.1931,-0.5542,1.3434,0
0.4559,1.382,-0.1394,0.5185,0.6876,-0.5238,-0.0125,2.0971,1.1004,0.2175,0
0.5551,0.429,1.9475,2.6185,0.0321,0.808,0.9841,0.4477,-0.9172,2.6869,0
1.2342,1.9217,-0.5231,0.5418,-0.6361,-0.2375,2.1018,0.5446,1.1324,0.098,0
0.2174,-0.005,0.2953,-1.0625,0.3965,-0.7097,-0.0011,0.0029,0.9363,0.7881,0
1.5092,0.2994,0.1321,0.4928,0.8765,0.2637,2.2068,-0.3673,-0.8533,1.6278,0
1.1374,-0.9428,-0.5091,1.0426,0.5177,-0.5361,-0.7,-0.4965,-0.9765,0.7262,0
-0.6251,-0.3097,-0.6875,-0.1687,1.2768,-1.149,-1.8793,-2.0372,-0.1249,-1.1858,1
1.2113,-1.3482,0.0847,1.546,0.498,-0.7265,0.0555,-0.9458,0.6671,0.7681,1
0.6223,-0.1681,0.6607,0.2646,0.3992,-1.3211,-0.3116,-1.8112,0.3825,-2.5183,1
-0.5416,-1.2919,-1.7729,0.2112,1.1768,-0.2489,0.1126,-0.0055,-0.6867,-2.1582,1
-1.1254,-1.0562,0.2319,-1.6879,0.3146,-0.5241,-1.2045,-0.3049,1.3697,1.9537,0
0.2552,0.8869,0.0022,0.7142,-0.1898,0.0435,-0.3996,-1.0044,-0.7985,-0.2157,1
-1.0962,-0.9855,-1.4841,-0.1269,-1.334,-0.7092,-0.772,-1.0695,-0.5603,0.1694,1
0.519,1.0555,0.8327,-0.445,1.0248,0.6411,-1.0757,1.0529,0.9968,-0.8215,0
0.2003,1.1465,-1.1551,0.8571,-0.2407,0.0093,0.633,-1.1829,0.3525,-0.194,1
-1.3679,-0.1625,-1.0685,-1.8493,-0.0488,-0.5044,-2.0561,0.962,0.6547,0.0452,1
-0.629,-0.8677,1.1675,-1.5678,-0.5538,0.608,0.2169,0.3434,-1.6623,-0.7724,1
-0.6826,1.47,0.0244,-1.397,-0.142,-0.3919,-0.228,-0.8791,-2.1914,-2.1226,1
-0.0715,0.6293,0.2456,0.5763,0.952,-0.9467,-0.8995,0.0044,0.9168,0.9513,0
0.779,0.2739,-0.9306,0.33,0.9133,0.4116,0.9371,1.6941,1.2135,0.911,0
0.5782,-0.7782,1.9166,1.9115,0.2111,1.6203,0.0577,1.3084,0.1597,0.6775,0
-0.585,0.5569,-0.2355,1.4343,1.443,0.685,-1.0545,0.6447,2.2009,0.8114,0
-0.471,-0.4479,-1.4452,-1.2275,-1.2592,0.6216,0.786,-0.6356,-0.3684,-0.301,1
-0.0584,0.6597,-1.4254,-0.0084,0.6963,-0.0521,-1.8135,-1.4342,-0.4275,-0.4421,1
-0.635,1.0477,-0.4856,-0.4895,-1.4245,-0.7885,0.2453,-2.1276,0.2427,-1.2817,1
-0.3505,-1.6012,1.9734,0.9327,-0.0691,-0.6702,0.5024,-0.6463,2.1099,0.3905,0
1.5799,-2.1091,0.3238,0.1223,-0.2269,1.9627,0.0694,1.6303,-1.0777,1.0984,0
-1.3802,0.6838,1.7133,0.1098,1.831,1.6753,-1.3047,-0.2357,-0.3678,-1.1403,0
-1.2584,1.3836,-1.04,1.8433,1.5889,-2.2099,0.2047,1.0733,1.0114,-1.0254,0
1.7687,1.4967,0.988,-0.7762,-0.923,-0.21,0.7258,1.4363,-0.653,-0.6637,0
0.6769,1.1972,0.4132,1.0969,1.3682,-0.303,1.9253,0.3585,0.0002,-1.4233,0
-1.589,-1.8992,-0.4347,-0.7327,0.4839,-1.4928,0.8662,-1.2844,-2.2136,0.4782,1
1.616,0.4471,-0.728,-1.6662,-2.191,-0.1933,-1.1175,-0.8833,-0.7465,-0.7917,1
0.8157,0.7285,-1.4435,1.8922,0.4623,1.456,1.4543,-0.086,0.3787,0.7906,0
-0.7178,-1.3433,-3.5328,-0.8762,1.1136,-0.3029,-0.3568,-1.2959,-0.0486,-0.0671,1
1.5565,0.3204,0.8841,-1.3961,1.1141,-0.0968,0.5151,-0.1161,0.1868,0.0827,0
-0.409,-1.325,-0.8968,-0.0138,-0.5559,-1.226,-2.3603,0.902,-0.7599,-1.9229,1
1.2601,1.4195,-0.9704,1.2082,-0.2679,0.3568,0.5801,0.7793,1.3305,-0.5056,0
-2.6629,-0.9835,-0.478,1.2849,-0.5886,-1.2555,-1.0783,0.8703,-1.3643,-2.0548,1
1.0982,1.1224,-0.5896,0.7612,1.6711,0.1152,0.7317,-1.0784,2.4886,1.9388,0
-0.7285,0.9086,-1.1053,0.0314,-0.0738,-0.7027,-0.6752,-0.7643,0.7185,-0.7099,1
-2.3003,1.1073,0.462,-0.8906,0.5789,-0.9949,0.2718,0.4162,-0.1347,0.8675,0
0.147,1.907,0.4869,-0.0728,2.6837,-1.0122,0.6358,0.2097,-0.742,-0.0228,0
-0.0261,-0.0526,0.3483,2.2708,-0.5539,-0.7682,0.5331,-0.8714,0.9333,1.0207,0
-1.1223,-2.2604,-1.0876,-1.631,0.1283,-1.2196,0.5605,0.6561,-1.0847,-1.0825,1
-1.6235,-0.663,-0.4126,0.703,-0.3134,0.4296,-0.1392,-0.1568,-0.443,-1.6607,1
0.7501,1.0898,1.5061,-0.176,-0.3723,-0.1876,1.7679,1.3278,0.4205,0.3096,0
2.1837,2.0816,1.0211,0.7907,-0.1462,0.0041,0.7892,1.7668,1.7753,2.2478,0
0.0724,-0.9085,0.6298,0.6648,0.4336,0.5346,-0.7624,0.2705,-0.02,-0.3145,1
0.1622,-2.1401,-0.033,-0.9229,1.0131,-0.6258,0.772,-0.4972,0.3082,-0.0189,1
1.1001,-0.3324,0.188,-0.8159,-1.1303,-2.3307,-0.3332,-0.4205,0.2463,-0.955,1
1.1173,-1.0029,-0.6277,0.6545,-0.7072,0.1205,-0.9721,1.4331,1.2232,0.4844,0
0.4552,-0.3703,-0.5698,0.648,0.8527,0.1122,-0.8427,0.9444,0.4748,0.7654,0
0.1366,0.5046,-0.0805,0.1064,-1.3442,0.5256,-0.4306,-1.1294,-0.1975,0.0008,1
0.2162,1.1687,0.3231,-1.1866,-0.374,0.0162,1.4641,0.9127,0.9987,-0.758,0
0.7954,1.9745,0.5655,-1.4149,1.0692,0.3774,0.549,0.4953,-0.1618,0.6767,0
-2.4422,-0.9288,0.7766,-0.8458,-1.3233,-0.1392,0.3878,-0.3585,-1.6836,-0.3882,1
-0.8721,0.1464,0.9062,0.5575,1.0995,-1.1616,0.7012,-0.7467,1.9222,0.9109,0
3.3614,-0.2554,-1.2333,1.3824,0.4707,1.7063,0.2936,0.1158,1.9222,2.1069,0
1.21,0.5092,-0.4817,0.5553,-0.2572,0.564,-0.4723,0.7975,0.7191,0.0718,0
1.1145,0.9396,0.9525,1.2112,1.3058,-0.0597,0.9422,-0.4935,-0.9236,0.2689,0
-1.5097,1.2773,-0.7181,-0.3778,-0.5795,1.3286,-0.3954,-1.2187,0.6067,-0.3836,1
0.3241,-0.5313,1.3189,0.452,0.8998,1.5086,1.6694,-1.7895,-1.6317,0.0171,0
-1.9278,0.9884,0.3383,-2.1643,-0.583,0.0722,0.6785,-0.9182,-1.0095,2.069,1
-0.3034,0.3335,0.0001,-1.4321,-0.4487,-0.5325,-1.5138,-0.9069,0.6961,-0.4683,1
0.4473,-0.2471,-0.5529,1.4054,-0.1839,0.2534,1.6637,0.7643,-0.6814,0.8212,0
-0.6422,0.4868,-0.9577,0.3121,0.6115,0.0368,-0.0345,-0.4103,-1.2654,0.4123,1
-1.1724,1.463,-0.7766,0.674,0.869,-0.0262,-0.5801,-0.1467,1.5753,0.8652,0
0.0337,-0.1418,0.1025,-1.2204,0.1985,-1.1442,-2.0157,-0.2346,-1.0254,-0.5315,1
0.5354,1.0111,-0.6777,0.143,1.4043,-0.2496,0.6646,0.6635,-0.3059,0.0659,0
0.2922,0.3064,-1.1389,1.3281,1.3518,-0.4559,1.1249,0.6415,-0.9974,-0.0215,0
-0.2255,0.1575,0.5564,0.888,0.7743,0.2264,-0.9808,-0.7471,-0.1791,-0.4478,0
-0.5886,-0.1157,0.3426,-1.8343,-2.373,0.2155,-0.2806,0.3394,-0.6655,-1.002,1
-0.0192,1.0513,1.023,2.224,-1.1418,2.1024,0.8215,-0.0361,2.4398,1.3266,0
-0.4337,-1.0654,1.623,0.1658,1.3871,-0.1459,1.3706,1.3618,-0.7815,1.1763,0
1.8797,-1.6306,0.372,-2.3993,0.0141,-1.5082,-1.1956,-0.0854,0.1759,0.9975,1
0.6513,0.8763,-2.2019,0.416,-0.2282,-0.6964,-2.0675,-0.7484,0.4737,-1.1343,1
2.0145,0.5248,-1.053,-0.1697,1.5354,1.1925,1.0147,-0.8378,0.0178,-0.8676,0
0.5653,-0.9894,1.3834,0.757,2.4366,0.8221,-1.1668,-0.3093,-0.8338,0.4968,0
-0.3624,0.6318,1.082,1.534,0.2696,-0.772,-0.8706,0.4804,1.3865,0.645,0
1.6833,0.042,-1.4188,-1.2081,-0.6734,-1.0306,-2.1229,-1.6321,-0.6814,0.1654,1
-2.2545,-1.9445,1.2928,-0.4396,0.4591,-2.8106,-0.0785,2.6165,-2.0391,0.9537,1
0.072,0.7101,-1.4053,-0.2896,0.8925,1.0666,0.4963,-0.4511,2.4327,1.2472,0
-0.1334,1.593,2.4262,-0.4057,-0.4685,-0.6187,-1.2047,1.8568,0.2255,0.7213,0
-2.2757,-2.2255,0.3816,-1.4529,-0.7962,-0.9684,-2.4919,-0.8133,-0.3113,-2.1601,1
-1.2492,-0.3289,0.0978,0.0795,1.2848,1.621,1.3375,0.2453,-0.6808,1.1426,0
-0.7156,0.7151,-0.1233,0.5795,-0.687,-3.1999,0.0296,-0.2218,-1.6749,1.7227,1
0.2081,0.0686,0.3285,-2.0111,1.0649,1.7656,-0.8902,-0.5846,-1.2635,-0.5914,1
-0.6203,0.6692,0.1448,-1.1604,-0.1235,1.5682,0.0535,0.6442,1.4527,-0.8163,0
0.3269,0.5901,0.6543,1.1096,0.7766,0.0181,-0.5873,1.1231,-0.4618,-0.7842,0
2.5894,1.5679,2.1232,0.4354,1.0443,1.7988,0.3411,0.2859,-0.4964,0.2318,0
-0.6081,0.0132,1.7372,1.2636,1.2289,0.2732,0.9219,1.1108,-0.3345,1.212,0
