@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,8,10,12-14,16-19,21'

@attribute A1 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
0.9549,0.2753,-0.6531,1.1073,-1.5641,1.9217,1.0961,-0.5984,1.9461,1.2489,0
1.8923,0.791,1.2785,-0.6956,-1.9573,1.0793,1.1259,-0.4867,1.4568,-0.4439,0
-0.642,1.0245,-1.1302,-0.7193,-0.6314,0.9668,1.2264,-0.3244,-1.8728,0.9281,0
-0.0121,-0.3688,0.5128,1.0763,3.3235,1.5928,1.3873,1.4908,-0.9503,-2.3779,0
-1.128,-1.0873,-1.9357,0.9297,0.51,0.0454,-0.9681,-1.685,0.4645,-0.4371,1
0.6946,-0.2821,-0.6652,-0.7384,0.7981,0.5101,-0.4522,-0.0003,-0.6128,1.2066,0
0.3806,-1.4643,-1.1512,0.8653,-1.0021,-2.8628,-2.1454,-0.3979,0.2003,2.0342,1
-1.3872,1.429,0.8771,-0.5882,-0.9838,-1.7867,-0.2986,0.0712,2.0557,-2.8117,1
2.1082,0.339,-0.0081,1.7965,-2.8058,2.3358,-0.7495,0.7443,-0.8035,1.28,0
0.3997,-1.4513,-1.9843,-0.8272,-2.1203,-0.9995,0.2465,-1.4483,-1.1247,1.054,1
-0.6997,-1.4844,1.3422,0.8841,-1.324,-1.6393,-1.4061,0.2912,-0.4583,0.6313,1
0.414,0.0436,1.1381,-0.609,-0.2277,-2.1576,-0.1139,-2.2469,-0.0841,-0.1537,1
0.5363,-1.2137,-0.4108,-0.4018,0.3276,1.473,-0.2222,1.2758,0.948,1.2691,1
-1.7427,0.1016,-1.624,-0.1821,-1.5719,0.171,-0.8381,-0.568,0.4941,-1.5436,1
-1.1203,-0.8375,-0.6408,0.5835,0.2807,-1.7012,0.1214,-1.5382,1.5798,-0.6883,1
0.7735,2.0963,0.4041,-1.9426,1.0097,-0.8764,1.8084,0.0353,1.1873,0.3473,0
-0.1141,0.3704,0.004,-1.9741,0.4824,-0.9687,-0.5053,0.5059,-1.1898,-1.314,1
-0.3283,-0.1094,-1.1726,-0.3673,0.5271,-0.7243,-0.2954,-1.5886,-1.4434,-0.0692,1
-2.2421,-1.3343,0.3608,-0.794,-0.7042,-0.2194,-1.5905,-0.2365,-0.3611,-0.517,1
-0.5478,-0.3364,0.2275,-2.234,-1.5027,-1.3764,-1.9642,2.0495,-1.5878,-0.7103,1
-0.4195,-0.4366,0.8368,-1.1551,0.5026,0.0442,0.4104,-0.1966,-0.2454,-0.1344,0
-1.1036,-0.2794,-1.7944,1.4302,-0.9594,-0.5132,-1.7745,-1.2135,-1.502,-0.5545,1
-0.6406,-1.2909,-1.1213,1.9415,-1.6796,-0.5151,-0.2415,-0.276,0.0028,-0.2012,1
-0.6599,-1.0267,-0.7287,0.5507,1.0123,-0.639,-0.5555,-1.6664,-0.2335,1.0885,1
-0.2144,-0.9069,0.7721,0.0479,-1.5865,2.6224,-0.3674,-0.0118,0.4644,0.9132,0
2.3975,0.1441,0.3335,-1.2329,2.8462,0.7299,0.6126,-0.6072,2.1951,1.7345,0
-0.6409,-0.5234,-0.0546,-0.2593,0.7682,-0.1021,0.8174,-0.1044,0.7413,-0.1336,0
1.4124,0.7849,1.6202,0.6151,-0.6761,-0.2676,-0.2768,1.6222,0.2746,0.5638,0
-0.3583,0.813,-0.5691,1.6298,-0.0571,1.9013,0.3317,1.13,0.8352,0.1509,0
0.0879,-2.4968,0.4209,0.6397,0.6336,-0.9584,-0.7136,-0.8846,2.0506,-0.7719,0
-0.6669,-0.4704,-0.5319,0.3855,0.1064,-1.6517,-3.1322,-1.4035,-0.5464,-1.0167,1
-2.5581,-1.2251,0.5323,-0.7287,-1.3275,0.5894,0.0936,0.0187,-0.9574,-2.8682,1
-0.2609,-0.247,0.2415,-1.7463,0.7184,-2.3647,-0.8552,-1.9115,0.3406,1.2363,0
0.251,-0.2854,-1.1488,2.5345,0.2339,-0.5691,0.2498,0.3692,0.5537,1.179,0
-1.134,0.4124,-0.1877,0.456,1.4586,-0.2045,3.2305,2.1896,1.883,-0.2068,0
-0.0359,0.841,2.7005,-0.4565,-0.8391,-1.0743,-0.0955,0.3482,1.816,-0.5404,0
0.1481,-0.9689,0.2189,-1.6725,-0.4471,-1.4774,-0.2714,-0.7921,-1.5704,-0.6694,1
0.572,1.0599,1.0509,0.5872,1.5449,-0.8017,0.5181,2.3454,0.9715,1.0368,0
0.6499,0.7372,0.9567,0.6061,0.6155,1.5054,1.0949,0.299,-0.1961,0.7279,0
2.0221,1.5787,-0.3936,1.0739,0.0697,2.2948,-0.0057,1.0418,-1.2565,0.6313,0
-1.0811,0.4166,2.13,0.1051,-1.2464,-1.9161,-0.8712,-1.1833,1.4622,0.4792,1
1.6685,0.1562,-1.4456,0.5705,0.0522,-0.0249,0.6595,-0.6762,0.303,1.6349,0
0.0996,-1.218,0.0816,1.3232,-0.34,-2.146,0.446,-0.0243,1.6004,1.8305,0
-1.8148,0.4743,1.3247,1.4152,-0.6967,0.5246,-0.8651,-0.0421,0.8853,1.1444,0
-0.01,-0.4935,-1.3927,0.0133,-0.4902,-0.4407,-0.9853,0.22,-0.1099,-2.6396,1
-0.1681,-1.6945,-0.0111,-0.9304,-0.0892,0.2091,-0.7999,-0.1127,-0.9179,0.8729,0
-0.477,-1.3997,-0.6191,1.2674,-1.6052,-1.2679,-0.4114,-1.3238,1.3396,-0.3101,1
1.1427,0.3195,-0.756,0.4281,1.9283,1.1263,2.9104,0.6553,1.2797,-1.6847,0
-1.1622,-0.1795,-0.1642,0.0075,-1.1758,-0.0427,-0.629,-0.0569,1.6132,-1.6431,1
-2.1492,0.3007,1.0488,0.9154,1.6602,0.1277,-0.5664,0.813,1.6997,1.216,0
0.5932,-1.4173,0.5503,-1.2475,0.9197,-0.4538,-0.5333,-0.1423,-1.9316,1.298,1
-0.8286,0.6398,0.8585,-0.3657,0.6018,0.8635,1.5928,2.0468,0.6437,0.3536,0
0.8927,-0.3842,1.0616,0.8111,-0.5497,1.2693,1.3459,-0.5206,-0.121,-0.079,0
-0.2753,-1.1768,-1.5393,-0.2283,-1.4411,-0.3675,1.1648,-2.6038,0.285,-0.1174,1
0.5949,1.4853,0.7173,0.495,0.8703,-0.6198,-0.625,2.3297,-0.7972,-2.0624,0
0.1163,-0.4006,-0.6404,-1.1527,0.9115,-0.9493,-1.5734,-0.2919,0.3473,-0.3968,1
0.187,-1.5927,-1.1188,-2.3364,0.441,-1.1849,-1.4251,-1.3681,-0.1971,-0.3478,1
-0.4184,-0.5683,0.7041,1.4611,-0.7809,-1.3655,-0.297,-1.0208,-1.8106,-0.9714,1
-0.4268,-1.3327,-0.6185,-0.0114,-0.0233,-1.1313,-0.1397,-2.6148,-1.2855,-0.8193,1
-0.3297,0.8758,0.8669,-0.0956,3.2296,-1.9347,-0.16,1.3836,0.7995,-0.4882,0
-0.5357,-0.4285,-0.4719,0.3868,0.2986,0.5733,1.0239,-0.323,0.6769,-2.0241,1
0.695,1.9128,-1.1992,0.7142,2.5931,-0.004,1.2009,0.3055,-0.2159,0.0684,0
0.7843,-0.616,-0.8088,1.3865,0.5266,0.1018,1.5884,1.5397,1.9841,-1.4143,0
1.1974,-0.3273,0.7753,0.4096,-0.6861,0.2583,0.947,0.1188,1.9727,1.0894,0
0.236,0.6524,1.5741,-0.6527,0.8184,-0.1972,0.8033,-0.6074,3.0568,1.0242,0
0.0325,-0.808,-1.8563,0.3607,0.6498,-2.1346,-0.3751,-0.3971,0.2364,3.0289,0
-0.1325,-2.3088,-0.6627,-1.261,-0.8593,0.5076,0.1681,-0.0619,0.0082,-0.6072,1
0.9599,1.4817,1.1706,-0.5752,0.9868,1.2339,1.3375,-0.4175,-0.1531,0.7039,0
-0.042,-0.2833,1.243,0.651,0.5432,-1.0078,-0.5494,0.6606,0.2187,0.1906,0
-1.5105,-0.0679,-0.9476,-0.097,-0.3163,0.1725,-0.5148,-0.0488,0.8907,-1.2073,1
-0.2714,-0.9491,-0.9231,-2.3324,-1.2018,-2.0557,0.7529,-0.5464,-0.5105,-0.1172,1
-0.4193,-1.9948,0.1794,0.6157,-0.5227,1.1181,0.4885,-1.2721,-1.0649,1.6431,1
-1.1618,2.4713,0.3912,-1.3919,-0.0712,0.7966,1.0418,0.4942,0.4764,0.4139,1
-0.7116,-0.6283,-1.7388,-1.8559,2.1175,-0.8645,0.0723,-1.1294,0.2384,-0.9896,1
-1.893,-0.9694,-0.51,0.2926,-1.567,-1.3901,0.1226,-0.6769,-0.173,-0.7282,1
-0.3801,-0.5468,0.0486,1.3193,0.0533,-0.1435,1.6468,0.1815,1.1568,0.8164,0
1.9919,0.2496,1.9178,0.9812,0.3224,0.3083,0.0839,0.6487,0.6437,1.4468,0
0.8397,0.355,0.5608,-0.3658,-1.1892,0.9417,1.5191,-0.6523,-0.8201,-0.7055,0
-0.1359,0.7741,-0.3324,-0.3694,0.342,1.4288,2.2769,-0.5657,-0.8466,0.3542,1
-1.3185,0.6479,-0.5374,-1.2621,0.0487,1.8291,-1.0746,-1.6021,-0.1484,-1.7647,1
-0.1843,1.1484,1.4517,-0.5739,0.3673,2.5304,3.4091,0.9862,-0.0951,1.7797,0
-0.8402,0.9198,1.4192,1.5207,-1.3276,-0.2286,-2.2324,0.3738,0.429,0.5657,1
-0.4626,-2.1783,1.5696,0.3522,0.2117,0.1143,-1.3829,-1.1456,-1.1166,-0.5269,1
1.073,-0.385,0.1845,-1.6147,-0.6068,1.5702,0.6807,1.3111,-0.6727,-1.8629,1
-0.1023,-2.8047,-0.2401,1.1145,-1.8959,-0.9727,-1.1626,-0.045,-0.8621,0.3656,1
-0.9575,-0.1631,1.0513,-0.2077,0.94,0.8317,1.6922,0.7791,0.4777,0.5451,0
-2.4684,0.5587,-1.6548,-0.6405,1.5935,-0.7237,0.6541,-0.4391,-2.0327,0.5906,1
-0.1409,-0.2659,1.0464,2.1618,1.7895,1.3575,0.1371,0.2814,1.3834,1.425,0
0.2013,-1.3636,0.1786,-1.3532,0.9917,-0.2661,0.7901,-1.005,0.8134,-2.2497,1
-0.5531,-0.3397,0.4322,-0.3238,-0.7297,0.0126,-1.261,1.2904,0.6705,-0.1167,0
-2.4309,-1.109,-0.2688,0.2116,-0.214,-0.1515,-1.9205,-0.2732,-1.2248,-0.2239,1
-0.4091,0.0073,0.1124,-0.9979,-1.6619,0.2976,-1.7985,-1.7865,-1.0109,0.0742,1
-0.3947,-1.1884,0.1103,0.7635,-2.3715,0.7223,-0.6011,0.2924,-0.8375,-0.6298,1
-1.3285,0.2622,-1.5874,0.7544,-0.3234,-1.1324,-0.0497,-0.4475,-1.515,-0.4919,1
0.338,-0.031,1.5609,-1.3713,-0.4623,0.5048,0.8144,-0.3767,-0.7115,0.1735,0
0.4077,1.625,-1.4224,2.2239,2.959,-0.1532,-0.3427,0.7659,-0.1576,0.8631,0
0.9255,-0.3437,0.0281,-1.2943,-0.0523,-0.4528,-0.3819,0.207,0.1019,0.2526,1
-1.4906,-0.9219,-0.6492,0.8415,0.6882,-1.2084,-0.479,0.3369,-0.0151,-0.5301,1
-1.3103,-1.3569,-2.2275,0.8464,-1.0903,-0.785,0.6819,-0.1666,-0.6413,-0.5073,1
1.04,-0.8679,0.9655,-0.0205,0.5402,1.677,-0.4932,-2.2658,-0.8777,0.4393,1
-0.2085,-1.1292,-0.0452,-0.1395,0.1262,-0.4274,-1.3819,-0.9082,1.637,-0.5588,1
-2.3528,0.3743,-0.8722,-0.4738,-0.8552,0.4188,-0.6452,-1.5288,0.1656,0.0049,1
-1.1379,0.4866,-0.4139,-0.2331,-0.4546,-0.1142,0.6643,-0.0222,0.4777,-0.0316,1
0.7708,0.6996,0.9902,1.5986,-0.3269,0.8273,0.3476,0.3881,0.0265,0.3299,0
-1.1201,-1.5419,-0.7505,-0.2646,-0.1632,-0.5401,0.1052,-0.6895,-1.6534,-1.1156,1
0.1982,2.2451,0.2204,0.1012,-1.3263,0.2593,0.3974,-0.4192,-1.3074,-1.4461,1
-0.0424,-0.8563,-1.0031,-0.6424,2.452,1.4165,1.2,0.2799,1.3543,0.0418,0
0.3297,-1.4366,-0.7516,-1.5069,0.3876,-0.692,-0.0155,0.4113,0.262,-2.2539,1
-0.6881,0.0772,1.0437,-0.7338,-0.7433,-1.1805,-0.4487,0.0247,-1.2107,-1.1848,1
-0.362,0.409,0.6989,0.2305,1.5377,0.2959,0.2817,1.7991,-0.4838,-1.6675,0
-1.5549,-0.3711,-1.7621,-0.5154,-1.8864,-3.4715,-1.5883,-0.5631,-0.3126,-1.4791,1
-1.4642,-1.4224,0.3613,-1.0124,-0.1919,0.9595,0.3156,1.2577,-2.4162,-0.8743,1
0.3968,-2.0025,0.2907,0.4851,-0.0457,-0.6244,-0.338,-1.8901,-1.548,1.1635,1
0.1277,0.4226,-0.054,-1.3708,1.1294,1.4015,1.2257,2.3578,-1.2781,1.2021,0
1.5104,-0.1819,1.3791,-1.4189,0.2438,1.1862,-0.5071,0.699,0.6419,0.2973,0
0.4194,0.7576,0.948,0.0344,-1.5452,-1.3113,-0.6695,-1.1206,0.0297,-0.8779,1
0.9115,0.4296,-0.8295,1.2603,0.3018,0.8646,0.5804,2.2829,0.8957,-0.6809,0
0.375,0.2877,0.4931,0.7586,0.5743,1.7145,0.2723,0.462,-0.5801,1.5588,0
-0.7808,-0.1258,-0.9578,0.8603,-1.3233,1.3449,-0.5965,1.0059,-0.277,-0.3856,1
-0.046,-0.9662,-0.5634,-0.0883,0.509,-0.4286,0.522,0.7027,-0.8691,-1.8083,1
-0.0761,-1.728,2.3559,1.1869,0.3165,1.6159,1.2289,-0.5581,0.5642,-0.9399,0
-0.6787,-2.4863,-0.6969,-0.8423,0.1489,0.7092,-0.4131,0.7068,1.0034,1.2195,1
0.8365,1.1729,0.68,1.6009,-0.4249,0.9554,0.1386,0.1801,1.5143,1.0405,0
-2.5586,-0.8394,0.2136,-0.7512,0.4031,-1.088,0.6143,-1.4404,-0.8938,-0.8238,1
-0.4001,2.5237,1.4854,-1.1627,0.9698,1.2064,1.349,1.1321,-0.0163,0.6752,0
1.3068,0.764,-1.418,-2.1296,1.4963,1.3176,0.1963,0.231,1.8707,0.2423,0
-0.738,0.4767,1.1834,-0.6562,0.4836,0.6248,0.311,0.933,0.6893,0.7324,0
0.0245,0.2749,-1.631,0.5305,-1.2555,-0.9447,-0.2103,-1.1576,-1.756,-2.5057,1
-1.3884,0.9235,-0.9712,0.4213,-0.7155,-0.238,-0.9898,-0.206,-0.7506,0.708,0
-0.7004,-0.0718,0.8544,0.3684,0.2137,-1.0238,-1.2578,-1.4499,-0.5349,-0.369,1
1.1785,-2.1184,0.7653,2.3457,-0.8894,0.9242,0.2081,1.7917,0.0977,1.935,0
-1.2196,-1.3515,-1.5592,0.6501,0.0448,1.1611,-1.0141,-1.4182,0.0218,-0.207,1
-0.2052,0.1154,-1.0932,-0.9806,0.3181,-2.7857,0.1329,-1.4277,-0.8463,-0.3443,1
0.3072,2.8654,1.1157,-0.5202,1.6855,0.0424,0.9325,2.2168,-0.3214,0.7035,0
-0.9553,-1.7553,0.8679,0.1781,0.0945,-2.8114,-0.6289,-0.7869,0.3405,-1.8652,1
0.6059,0.9137,0.2224,2.1899,0.9046,1.4107,-1.3026,-0.4908,0.0789,1.713,0
-0.7316,-0.7429,0.1138,-1.0875,-0.2057,-2.2584,-0.2037,0.3378,0.4692,-0.3657,1
0.5744,-0.2252,-0.5271,-0.8865,-0.4173,0.0496,0.1265,-2.1692,0.4025,-0.8453,1
-0.4014,1.1722,0.9111,-0.4938,0.2277,-1.2783,-0.5746,-0.3978,-2.1974,-0.5264,1
-0.3698,1.3104,-0.1005,-0.5541,-1.734,0.0262,-0.7081,-0.411,-1.6057,-0.1793,1
-0.3074,1.6525,1.0408,1.8185,1.7981,1.5993,2.014,1.081,0.4714,0.4324,0
-0.517,-0.5325,-0.9239,0.3438,1.1077,0.0675,-0.4275,0.3847,-1.3264,-1.0992,1
0.2675,-0.3421,-1.5425,0.7778,0.6307,-2.0917,0.2698,0.1304,0.4005,2.6922,0
0.0061,0.3857,0.6261,-0.1588,0.7666,1.2608,1.1696,1.7478,0.0046,-0.5419,0
1.2469,0.287,1.1685,2.5373,2.0108,1.0558,0.4851,-0.6807,0.8555,-1.17,0
-0.6211,0.8851,0.1693,1.8285,0.8597,-0.4833,0.0895,0.9715,1.5891,-1.793,0
-1.0976,-1.2682,-0.7084,0.0658,-2.4497,0.2163,0.7221,-0.2466,-0.4217,-1.604,1
-1.5257,-2.0465,-0.5985,-1.0168,-0.8906,-0.5825,-0.0275,-1.251,0.5039,-0.4721,1
0.3667,-1.5541,-0.0362,0.2824,1.0055,1.1253,0.8041,0.5027,-1.0582,0.3801,0
0.165,0.0391,-0.9376,-1.7463,0.81,0.2677,0.8036,-0.5948,0.0931,-0.4314,1
0.4273,0.7268,-0.3203,0.3256,-0.696,2.1872,-0.5886,0.3852,0.947,0.9243,0
-0.8296,-0.0407,0.422,0.4288,-0.2075,0.9987,0.2262,1.0512,0.027,1.1467,0
-2.1149,-0.2414,0.0458,-0.0119,-1.9049,-0.9527,-0.8364,1.4336,-3.0705,0.1585,1
-0.0614,1.5505,-0.503,-0.5012,0.6644,0.1285,0.5941,-0.1319,1.8102,0.3584,0
-0.3582,-0.2535,0.12,-2.4453,1.3876,-0.4825,0.7606,-1.3587,-1.4632,0.4201,1
-1.1749,-1.7936,0.6801,-1.0934,1.1848,0.0486,0.2907,-0.7963,1.3684,-0.2855,1
-0.382,-1.6691,-1.4659,1.6977,0.6801,-1.7978,-0.8778,0.0656,-1.0357,1.913,1
-2.038,-0.6903,-1.0813,-1.0231,-0.0787,-0.3328,-0.5806,0.0316,0.3912,-0.8487,1
0.9595,0.1125,1.8307,0.2274,1.19,0.6195,-1.1472,1.1397,1.1866,-0.4982,0
-0.7009,1.3232,0.2313,0.2874,1.1806,0.7791,-1.112,0.3839,0.3741,0.9322,0
-0.421,1.6002,-0.2918,1.8951,-0.9384,-1.0143,-0.585,1.812,1.0804,1.6911,0
-1.9446,-1.8871,-0.3126,-0.4501,-0.9611,0.2713,0.4155,-1.2573,-0.0685,-0.1569,1
1.6937,1.6535,-1.0978,-0.297,0.7309,1.7613,0.0283,-0.6998,0.1337,1.252,0
1.0318,1.7166,-0.9207,1.3689,0.2234,0.1598,-0.906,0.487,1.3483,0.2245,0
0.6692,-0.3448,0.3154,0.7025,0.5736,-0.1704,1.5608,-1.2686,-0.5725,-1.2909,0
0.7254,0.1302,0.4119,1.244,0.5613,-0.0405,1.7914,1.1596,0.9371,2.0071,0
0.0466,2.478,0.3166,0.1161,0.4383,0.5806,-1.0446,1.3644,2.0546,-1.1395,0
-0.3293,-0.8193,-1.1357,-1.2267,-0.8284,0.8881,0.5518,-0.9414,1.1391,0.253,0
0.1145,-2.3359,-2.0135,-0.3007,0.8643,-1.2698,1.8618,0.5617,0.1974,-0.6385,0
0.3821,1.3922,0.1829,-0.8091,1.039,0.3007,-0.3022,-0.8362,0.8448,0.98,0
