@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5-7,9,11,19-20,22-24,26,30,32,37'

@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp45 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
44,40,120,64,106,118,132,51,113,103,34,32,129,2
84,102,115,84,115,104,88,107,108,85,111,107,92,3
92,106,111,92,111,113,88,107,113,85,103,103,87,3
84,111,115,84,115,113,88,112,113,92,111,107,92,3
88,106,106,88,111,113,88,107,118,88,107,103,83,3
88,111,111,88,111,118,85,99,108,85,103,107,87,3
68,85,86,72,86,91,74,87,91,70,87,87,71,7
71,79,96,68,100,113,116,34,128,129,37,32,133,2
46,34,133,43,128,118,129,37,123,129,32,34,125,2
88,103,108,92,113,109,87,111,109,87,104,104,89,3
88,107,113,88,109,104,81,104,108,85,51,84,79,3
84,103,104,84,104,108,89,104,108,85,103,108,86,3
84,107,109,88,109,108,89,109,112,89,103,103,90,3
88,111,109,84,113,117,85,109,117,92,112,117,98,3
90,118,122,90,117,119,94,112,119,90,125,120,94,3
82,100,104,82,100,105,83,99,101,79,111,106,90,3
49,34,117,46,122,119,131,37,130,127,34,37,126,2
90,109,112,90,112,119,90,108,110,90,106,106,90,3
92,112,114,92,119,119,90,115,114,94,111,102,87,3
92,108,114,87,105,119,94,106,114,90,111,111,87,3
46,34,124,46,119,114,126,34,114,122,37,34,120,2
92,108,110,92,119,119,94,111,114,90,111,115,91,3
75,84,93,75,90,78,58,75,82,62,62,62,50,5
75,84,90,67,79,82,62,71,74,58,62,62,54,7
67,77,79,71,75,89,73,88,89,69,77,81,76,7
93,120,124,93,119,115,94,111,115,91,107,107,88,3
47,37,119,44,124,125,135,34,125,135,64,36,139,2
44,34,129,42,135,111,116,31,131,142,39,45,103,2
89,106,114,89,110,111,87,106,111,87,99,103,88,3
78,88,89,70,82,67,57,69,71,57,54,57,45,5
70,84,82,67,78,71,57,66,67,54,57,57,49,5
67,79,78,63,78,67,54,62,71,50,57,57,49,5
67,71,74,63,70,74,61,66,67,54,57,64,63,7
63,63,74,67,74,71,61,73,82,65,79,83,67,7
67,67,70,60,70,74,57,66,67,54,68,71,59,7
92,106,115,88,111,108,85,95,100,85,107,95,83,3
47,34,125,50,131,128,135,31,128,135,51,37,137,2
88,111,115,88,115,118,88,107,113,85,111,111,92,3
92,112,113,92,118,113,92,111,118,92,118,118,92,3
60,57,67,60,67,67,46,51,67,50,56,53,44,5
71,79,79,68,75,74,58,68,74,58,63,67,55,7
48,37,118,63,109,117,122,34,117,125,37,37,116,2
93,111,118,88,109,112,92,113,112,92,108,103,83,3
79,87,96,75,89,92,74,79,84,66,77,77,68,7
59,54,63,55,63,66,44,56,62,44,51,51,53,5
55,54,63,59,67,62,44,53,62,44,51,54,49,5
95,109,117,90,117,114,94,117,119,98,115,115,94,3
82,96,104,82,100,97,79,91,101,79,92,92,80,4
78,83,96,63,108,93,75,77,93,79,92,88,80,4
43,32,133,43,138,130,146,34,130,142,63,37,133,2
43,32,138,46,138,130,142,32,130,142,37,34,143,2
46,32,133,46,133,130,142,32,124,139,31,34,140,2
46,34,112,49,112,114,116,40,110,113,37,37,119,2
90,113,112,90,112,105,83,99,101,83,97,92,76,3
78,96,92,74,96,79,64,77,82,68,79,71,58,7
92,112,114,92,119,124,94,115,119,94,115,115,94,3
71,77,93,56,114,93,76,63,101,90,85,89,76,2
56,42,114,42,130,101,90,37,119,133,89,81,76,2
42,32,130,42,130,119,133,34,124,143,81,49,113,2
42,34,130,46,130,124,143,34,129,143,49,31,142,2
46,32,130,46,135,129,143,31,124,143,31,31,142,2
49,34,114,49,105,114,129,37,119,129,34,34,124,2
49,34,110,49,114,114,122,37,114,119,31,34,120,2
52,40,110,49,105,110,119,37,105,111,37,37,105,2
92,108,114,92,114,114,87,106,114,87,102,98,83,3
83,99,101,79,101,93,73,84,85,65,81,77,65,7
67,70,68,59,55,63,48,56,56,44,55,59,50,5
63,63,72,63,72,82,83,43,97,101,34,29,124,2
89,102,110,82,101,94,76,89,94,76,91,95,81,4
78,92,101,82,101,98,79,94,98,76,95,95,78,4
47,37,119,44,124,115,113,31,131,142,91,68,85,2
85,102,110,93,114,102,79,111,115,94,79,87,74,3
97,115,114,93,114,106,83,98,106,83,95,95,81,3
78,84,85,70,82,78,65,81,90,65,75,79,70,7
92,115,120,92,120,104,81,95,96,78,99,95,75,3
76,89,94,80,94,100,81,99,100,81,95,95,79,4
47,31,131,44,131,118,132,29,133,143,87,58,100,2
44,34,115,47,115,122,121,36,122,125,34,34,129,2
47,31,125,47,120,133,135,31,122,125,42,37,116,2
53,43,106,60,102,91,70,75,87,63,72,72,58,2
88,111,115,97,120,108,85,112,122,92,83,91,75,3
97,120,120,97,120,122,92,112,118,92,91,103,83,3
97,120,120,97,115,118,92,107,108,88,103,99,79,3
88,102,106,84,106,104,81,103,104,81,95,99,79,7
53,52,78,53,74,79,70,48,75,63,58,58,67,5
76,87,96,76,96,100,79,95,96,75,91,96,78,4
80,95,100,80,100,100,79,99,100,79,96,96,78,4
46,31,133,46,133,128,141,32,128,137,87,56,96,2
50,36,118,50,122,118,125,34,118,129,32,32,122,2
68,75,75,68,83,81,62,75,85,62,75,79,63,7
80,87,91,68,83,85,67,75,85,67,83,79,66,7
64,64,71,64,71,89,75,64,85,75,83,83,74,7
53,48,91,46,118,85,75,45,104,112,49,53,63,5
56,51,71,60,75,74,62,51,74,62,29,40,89,5
79,99,96,84,96,104,81,100,100,78,99,103,83,4
63,58,104,48,128,100,85,87,92,78,103,103,86,3
44,34,118,48,118,117,125,32,117,125,40,37,120,2
59,51,100,63,85,88,70,71,80,59,70,70,57,2
46,29,122,43,122,119,135,37,114,124,43,56,97,2
49,34,122,56,108,97,83,66,79,64,71,67,51,2
74,79,84,70,84,79,68,81,82,68,75,75,69,7
59,60,84,59,80,79,72,57,86,72,84,67,73,5
56,53,73,59,84,68,60,51,75,68,49,53,58,5
92,103,105,83,105,114,90,111,114,87,115,111,94,3
79,95,105,83,97,101,83,97,101,80,98,98,87,4
49,37,114,46,105,97,108,40,105,111,89,62,83,2
71,81,82,71,82,82,65,79,82,62,77,77,61,7
67,71,89,50,97,98,72,62,94,83,112,107,85,3
47,37,110,44,124,98,98,55,111,102,75,75,70,2
67,71,78,67,67,64,54,69,64,54,71,68,52,7
63,67,70,63,70,71,54,69,78,54,68,71,59,7
70,79,82,70,78,78,61,77,78,57,71,71,59,7
74,84,85,74,85,90,72,77,90,72,87,75,74,7
74,84,85,67,82,90,72,77,90,72,75,71,78,7
53,53,74,57,78,90,83,37,94,98,45,36,107,5
47,37,105,42,114,102,102,31,111,120,31,42,96,2
42,29,114,42,119,111,120,31,115,124,42,48,96,2
64,62,94,60,98,104,74,83,100,78,111,103,83,3
57,55,98,57,111,83,70,75,83,63,72,68,54,2
57,55,82,53,90,96,96,36,100,107,37,32,108,2
50,46,102,44,111,96,96,48,96,96,29,32,116,2
92,112,118,92,113,113,92,111,113,92,113,118,92,3
92,107,113,88,108,113,92,111,109,87,118,113,92,3
68,71,67,68,71,70,58,72,74,58,71,71,55,7
71,71,87,60,87,93,71,68,89,75,75,75,70,7
40,31,104,43,104,104,104,34,104,104,40,32,107,2
97,111,118,97,118,117,96,113,127,96,117,112,94,3
97,111,109,97,113,117,89,109,117,89,117,108,86,3
67,72,70,63,74,69,55,71,76,55,70,70,57,7
67,72,77,63,70,76,59,75,80,59,73,73,60,7
67,68,70,67,74,73,55,71,73,55,77,73,57,7
67,72,74,67,77,73,59,75,76,59,81,81,64,7
67,72,74,67,70,69,55,71,73,55,73,70,57,7
67,72,74,71,74,73,55,71,73,59,77,77,64,7
67,68,89,63,85,96,78,79,92,81,99,84,75,7
67,72,85,67,81,92,74,75,84,70,73,73,75,5
67,68,81,67,85,80,66,71,73,66,70,66,68,5
48,37,104,44,109,104,114,34,104,118,32,32,116,2
95,113,112,90,117,114,90,108,114,94,111,115,90,3
66,75,76,66,80,75,60,84,86,64,75,75,58,7
70,79,88,78,84,82,64,84,82,68,84,88,73,7
63,67,88,66,80,86,68,73,79,60,79,79,65,4
43,32,100,40,100,105,116,32,105,109,29,29,115,2
92,108,114,92,114,114,94,111,114,87,106,106,91,3
75,84,90,75,82,74,55,67,70,48,85,69,54,7
67,73,75,67,82,78,58,79,82,62,73,73,61,7
63,77,75,71,86,78,58,75,82,65,73,73,57,7
67,77,72,71,72,82,65,79,85,65,77,77,61,7
46,32,101,46,101,105,115,34,105,115,85,66,98,2
67,79,82,67,82,78,61,73,78,61,75,79,63,7
74,88,93,78,93,94,76,85,94,76,83,87,74,7
44,31,105,44,110,106,116,31,111,124,34,36,114,2
101,115,120,97,125,122,96,112,122,92,116,111,96,3
84,98,102,84,111,108,85,107,113,85,107,107,87,4
68,77,74,64,82,75,52,68,75,56,75,75,54,7
64,73,82,64,78,75,56,68,71,56,75,72,54,7
76,81,82,72,86,79,67,83,87,63,79,79,62,7
76,79,87,68,75,85,62,72,70,50,83,83,66,7
64,68,71,64,71,70,54,75,74,58,75,79,59,7
68,79,79,68,83,85,62,79,81,67,75,75,59,7
76,83,87,68,79,93,75,79,85,67,96,96,89,4
46,34,104,46,100,104,108,32,104,112,83,83,85,2
46,34,100,43,104,104,112,34,109,112,83,49,107,2
88,107,109,88,113,112,89,113,122,92,103,112,90,4
55,48,104,44,104,100,85,49,104,107,84,84,72,2
86,104,112,86,104,114,86,103,105,86,115,111,87,4
70,75,80,66,76,82,60,77,75,60,79,71,62,7
66,75,80,66,80,75,60,77,82,60,75,71,58,7
52,43,92,66,80,86,64,77,86,60,88,84,73,4
92,108,114,92,119,124,101,120,124,97,89,115,98,3
92,108,110,83,114,114,87,111,114,87,120,120,91,3
71,81,82,67,75,85,62,84,82,58,81,81,65,7
63,73,82,63,79,78,58,71,78,58,77,77,61,7
63,73,75,63,79,82,58,75,82,62,77,81,61,7
67,73,82,63,75,74,58,75,74,55,77,73,54,7
93,120,124,93,119,120,102,120,120,98,99,116,99,3
85,111,114,85,110,111,91,106,111,87,107,107,88,4
67,79,78,67,78,78,57,73,78,61,75,75,59,7
67,75,78,67,78,78,61,77,78,61,79,79,63,7
53,43,97,53,93,86,72,81,90,68,75,83,70,4
97,120,120,92,120,122,99,116,122,96,83,103,87,3
88,120,120,84,111,118,92,107,113,88,107,107,87,4
68,77,74,68,78,79,56,75,79,59,75,75,62,7
68,94,106,76,120,118,96,116,122,99,99,111,100,1
92,116,122,92,122,109,87,107,113,92,75,71,59,4
84,95,100,80,96,93,75,91,96,75,100,96,78,4
60,75,79,64,79,77,58,75,81,62,75,75,59,7
64,79,79,71,83,85,62,83,81,67,79,79,63,7
68,75,75,68,75,81,58,72,77,58,56,60,81,7
80,99,104,76,96,100,79,91,96,75,67,83,70,4
67,75,81,63,77,80,59,75,80,63,77,81,64,7
71,87,85,71,85,84,63,79,84,63,73,77,64,7
75,111,128,71,123,122,100,113,127,100,112,112,98,1
66,75,80,66,80,82,64,81,86,64,92,84,62,7
86,100,100,82,96,105,79,99,101,83,97,102,83,4
63,63,88,63,88,97,86,57,97,86,56,56,94,5
67,73,79,63,82,78,62,75,78,58,77,77,61,7
75,81,86,71,82,93,73,84,93,69,94,85,68,7
71,81,82,71,82,93,69,88,97,80,85,94,76,7
71,77,82,67,82,97,80,88,97,83,94,98,83,7
63,63,93,59,90,93,87,56,93,90,59,59,87,5
56,57,97,59,97,93,87,60,93,80,55,55,76,5
67,112,119,67,114,129,104,106,119,94,111,115,102,1
71,84,90,75,101,82,65,88,89,76,69,73,65,7
82,97,105,82,97,102,79,94,98,79,95,99,85,4
70,111,124,67,124,125,98,111,125,98,112,112,96,1
67,106,124,67,119,125,98,115,120,98,112,112,99,1
63,67,70,63,74,74,61,77,74,65,83,79,67,7
76,89,90,72,82,96,74,87,96,70,87,87,67,4
76,94,94,80,102,96,74,91,96,74,87,79,75,4
72,81,86,72,82,96,74,79,83,63,99,99,83,7
64,94,106,68,115,104,88,112,118,96,91,103,87,1
68,106,115,72,120,118,96,116,122,99,103,111,92,1
68,94,102,64,98,104,81,87,96,81,107,99,83,1
80,91,91,84,100,89,71,91,93,75,79,79,59,7
80,99,100,76,96,100,75,87,93,75,96,96,78,4
68,75,87,76,91,85,67,91,93,75,49,53,66,5
71,79,89,71,77,84,63,75,76,63,91,84,68,7
75,95,96,79,104,84,70,91,100,78,91,88,75,7
55,54,85,55,85,80,70,60,84,74,57,54,72,5
55,51,81,59,81,88,78,56,88,74,51,54,72,5
63,91,100,67,113,92,81,104,112,89,84,99,86,1
67,103,113,71,118,112,89,104,112,92,99,108,98,1
67,111,123,67,123,122,100,113,122,100,108,108,101,1
66,79,80,74,84,82,64,77,82,64,75,84,65,7
74,91,100,78,104,97,72,91,101,79,97,92,76,7
56,53,84,52,88,82,75,54,90,72,53,53,65,5
66,109,112,66,122,114,98,108,124,98,111,115,101,1
66,109,122,66,122,124,98,108,130,101,115,111,94,1
66,100,104,63,92,114,90,88,97,75,111,111,97,1
71,84,90,63,82,93,73,88,89,69,85,94,72,4
49,54,86,52,79,78,69,53,74,69,55,55,61,5
67,112,124,63,119,124,101,111,124,101,115,111,98,1
63,112,130,71,130,124,101,115,129,101,106,111,98,1
71,112,124,67,124,124,97,115,129,101,111,115,102,1
70,84,82,67,82,82,65,81,78,65,83,79,63,7
78,92,101,82,101,102,79,98,111,83,95,95,81,7
82,97,101,82,101,111,83,98,111,83,95,99,85,3
53,56,82,57,82,78,65,62,78,61,51,51,59,5
67,111,119,67,119,115,98,115,120,98,112,112,99,1
60,67,67,60,67,67,57,62,67,57,68,68,56,7
68,85,82,64,82,87,70,83,87,63,91,87,71,4
76,89,98,68,90,100,81,83,96,81,83,87,75,4
76,85,90,57,64,87,59,57,63,41,99,83,62,3
60,77,82,64,82,87,63,79,87,67,58,68,71,5
64,111,125,68,120,122,99,112,122,99,107,111,100,1
64,66,67,64,67,67,56,68,67,52,64,68,58,7
68,83,83,68,87,85,67,79,85,62,83,83,66,7
80,95,104,80,104,96,75,95,100,79,79,87,70,7
64,68,67,60,67,67,54,68,70,58,67,67,55,7
60,68,67,64,67,70,58,64,70,58,67,67,59,7
79,91,96,79,96,96,70,91,96,81,81,84,68,4
71,111,123,71,123,122,96,109,122,96,112,108,94,1
67,103,113,67,118,117,96,109,112,92,103,103,94,1
71,111,123,67,123,127,103,113,122,103,108,108,98,1
71,111,123,71,118,122,103,113,122,103,112,112,98,1
59,56,66,52,69,68,49,54,65,49,92,79,65,5
63,96,104,63,88,110,94,88,101,79,106,111,101,1
75,91,97,79,97,97,69,92,97,73,89,89,72,4
75,91,97,75,90,97,69,88,93,73,94,94,72,4
67,81,82,67,86,85,62,79,82,65,77,77,65,7
59,60,86,59,93,101,87,92,105,90,106,115,102,5
63,70,97,67,97,114,94,115,124,97,115,106,91,3
70,79,93,70,85,94,68,77,82,65,91,87,70,4
70,79,85,70,89,86,72,94,98,76,87,91,74,7
74,92,97,70,82,111,87,94,102,83,103,107,92,3
63,63,97,67,101,111,91,106,111,91,107,112,96,3
82,92,105,89,114,125,102,106,115,91,121,116,96,1
63,111,124,63,119,125,102,106,120,98,112,112,99,1
76,89,94,80,94,96,70,91,96,74,91,91,75,4
76,85,94,68,82,91,70,83,87,67,87,87,67,4
68,77,82,64,78,83,67,75,83,59,79,83,67,7
53,49,74,64,86,75,59,79,91,78,61,54,54,5
64,106,115,64,115,113,92,103,118,92,103,103,87,1
64,111,125,68,125,122,96,112,122,99,107,107,100,1
71,87,87,76,91,89,67,83,89,67,87,83,66,4
68,79,83,68,83,81,67,75,77,62,75,79,63,7
80,99,104,84,100,109,83,91,104,75,60,83,78,7
76,91,96,76,104,96,75,103,109,83,91,91,78,7
64,107,118,68,122,118,96,107,123,100,100,109,96,1
68,99,113,68,96,118,96,99,109,83,113,113,100,1
75,87,85,75,89,80,63,79,76,59,81,81,64,7
71,83,81,67,77,76,63,79,84,66,84,81,64,7
88,107,113,88,113,127,96,113,127,96,112,117,101,3
67,103,118,67,109,108,96,104,117,92,95,91,79,1
71,107,118,67,109,122,100,109,112,96,108,112,98,1
82,91,96,78,96,97,79,99,105,86,97,102,87,7
66,104,108,66,117,101,79,95,105,83,88,84,73,1
66,113,122,66,117,119,94,112,114,94,102,111,97,1
70,109,122,66,122,119,101,108,119,98,106,111,94,1
66,109,122,70,127,119,98,112,119,98,111,111,97,1
67,73,79,71,86,74,58,75,78,58,73,73,57,7
63,91,105,59,105,110,87,88,101,87,89,81,79,1
59,91,105,59,110,105,83,92,105,87,81,85,83,1
59,99,114,63,114,119,94,111,119,97,85,98,91,1
63,71,74,63,74,74,54,73,78,57,71,71,56,7
57,88,101,57,101,90,76,81,90,76,75,79,78,1
57,88,101,57,105,90,76,85,94,76,79,79,78,1
57,92,105,57,105,106,83,81,102,83,87,95,85,1
76,106,115,72,106,108,88,99,108,92,99,91,87,1
64,102,115,64,120,118,96,107,113,96,107,107,96,1
56,79,91,53,96,93,71,72,85,75,75,67,74,1
64,107,118,64,118,118,96,107,118,96,83,87,85,1
68,112,128,76,122,118,100,111,123,96,113,109,100,1
67,72,74,67,74,69,55,71,73,55,70,66,53,7
63,72,74,63,70,76,55,71,76,55,73,70,57,7
71,79,81,67,81,92,78,100,108,85,99,112,90,7
59,91,100,59,104,108,89,87,104,85,84,81,79,1
66,71,73,66,76,72,57,70,72,57,75,84,65,7
63,71,76,63,73,72,60,77,82,64,97,102,80,7
63,71,73,63,69,82,64,81,75,68,102,106,83,7
59,63,88,70,92,79,72,77,86,72,79,75,73,7
78,113,112,70,112,114,94,95,105,86,102,97,94,1
56,79,96,52,96,97,83,81,93,79,84,88,83,1
63,104,108,63,104,110,86,91,101,79,111,102,90,1
66,113,127,66,122,124,98,108,124,98,88,92,83,1
67,66,82,63,79,93,73,75,89,73,98,81,65,7
71,77,90,75,101,89,73,88,97,83,66,62,65,7
92,108,114,87,114,114,94,102,119,90,106,102,91,3
52,70,90,52,90,89,76,75,89,80,66,73,76,1
52,81,93,49,90,101,80,84,93,76,85,85,79,1
67,108,114,67,119,114,87,102,114,87,98,102,91,1
85,106,110,89,105,106,87,106,106,87,103,103,81,3
67,75,89,63,82,78,65,66,78,61,75,68,63,7
50,75,97,50,93,82,72,69,86,72,71,64,74,1
47,71,85,50,85,86,76,66,82,76,64,61,67,1
53,79,93,50,97,98,76,81,98,83,79,87,85,1
60,63,74,60,74,78,68,66,78,68,57,61,67,7
88,111,111,92,111,113,88,112,122,92,103,103,83,3
92,111,111,88,115,122,92,107,113,92,103,107,87,3
88,106,115,88,106,104,81,103,104,81,103,95,79,3
88,98,106,84,106,104,85,95,96,74,103,99,79,3
60,77,94,60,98,104,85,99,113,92,72,79,79,1
72,111,120,68,111,122,103,112,122,92,107,111,96,1
60,69,78,64,78,83,74,57,79,70,51,54,75,5
80,107,118,71,108,118,96,99,113,92,104,109,96,1
53,64,79,50,83,77,71,64,77,71,71,67,70,1
64,83,100,64,104,85,75,79,89,79,67,71,74,1
68,112,122,71,113,128,100,111,128,96,100,104,103,1
68,99,108,60,108,123,96,103,118,96,113,113,96,1
64,95,108,64,113,113,104,87,104,83,32,32,133,2
51,83,104,48,96,96,81,79,96,78,77,73,75,1
59,79,89,59,96,84,70,75,88,74,73,77,79,1
63,99,113,67,109,112,92,104,117,92,99,99,94,1
71,111,128,71,123,122,100,113,122,96,103,108,98,1
75,99,118,75,118,117,92,91,112,96,88,84,94,5
86,104,108,90,108,110,86,103,105,86,102,102,90,3
82,96,100,90,112,101,79,103,105,83,97,97,80,3
59,91,100,52,92,93,83,77,93,79,71,71,80,1
52,79,92,49,96,93,79,73,90,75,71,71,76,1
49,71,88,49,88,93,79,77,93,75,75,79,76,1
52,87,108,56,100,101,83,84,105,86,106,92,87,1
56,87,100,63,108,105,86,81,105,86,92,84,87,1
63,87,108,63,112,105,86,88,105,86,84,84,83,1
49,40,112,46,112,119,135,30,119,139,31,31,140,2
46,34,112,46,112,119,139,32,114,135,31,31,140,2
70,96,117,74,112,105,94,88,110,98,63,84,80,5
49,46,69,52,73,75,68,60,72,64,67,63,69,5
87,99,105,83,101,101,80,97,101,76,106,102,79,3
87,103,110,87,105,114,87,92,101,87,106,98,87,3
59,99,114,59,110,114,90,106,114,90,85,98,91,1
59,60,75,52,75,78,69,63,74,69,85,81,72,7
89,97,101,85,105,106,83,98,106,79,103,103,85,3
85,106,105,85,101,106,79,94,102,79,99,99,81,3
67,97,110,57,110,111,91,85,102,83,91,87,85,1
50,79,89,50,82,94,79,73,90,76,75,75,74,1
50,71,82,47,82,90,76,69,86,72,75,68,67,1
50,71,85,53,89,82,72,73,94,76,68,71,74,1
63,97,114,67,114,102,83,85,102,83,87,75,78,1
67,102,119,74,124,111,98,111,120,102,99,99,92,1
74,106,124,78,129,120,102,115,125,102,99,99,99,1
67,106,119,67,114,125,98,102,115,94,112,103,96,1
88,102,106,88,106,104,85,99,104,81,99,103,83,3
84,94,102,84,98,104,85,99,100,81,99,99,79,3
53,85,102,50,90,96,78,71,91,78,75,64,75,1
50,73,90,53,94,87,78,75,87,78,72,83,75,1
64,81,90,64,94,96,81,83,96,81,91,91,92,1
88,99,104,80,104,104,79,99,104,79,109,104,89,3
80,99,104,84,104,104,79,99,109,83,104,100,85,3
53,87,104,50,96,93,79,64,85,75,91,83,81,1
56,79,91,60,96,96,79,91,100,83,91,79,81,1
56,61,96,56,91,96,87,58,93,83,60,60,89,5
64,68,108,71,100,104,96,79,96,79,63,67,96,5
84,103,100,84,104,108,85,104,112,85,103,99,86,3
48,72,89,51,93,84,78,71,88,74,70,73,75,1
55,79,96,51,93,96,78,79,92,81,70,70,75,1
59,83,96,63,100,96,81,83,96,81,95,84,83,1
63,91,100,67,109,96,81,83,100,85,84,73,75,1
63,95,109,63,100,122,92,104,117,92,103,103,94,1
59,58,104,59,109,96,92,63,104,96,70,63,90,5
79,95,96,75,93,92,78,91,100,81,77,91,79,4
86,96,108,86,108,97,79,95,105,83,92,92,76,3
52,79,92,52,84,86,75,66,86,72,71,71,73,1
52,71,84,52,80,86,72,70,86,72,71,79,76,1
52,71,84,56,92,86,75,77,90,79,75,71,69,1
56,75,92,56,88,90,79,84,97,83,71,75,76,1
56,63,84,59,84,93,75,81,93,79,92,92,87,1
63,100,122,63,117,114,94,103,114,94,111,115,97,1
70,100,117,63,104,124,98,99,110,94,102,106,94,1
63,75,104,70,112,90,79,81,101,86,84,92,90,1
59,63,104,59,100,101,90,66,97,86,75,75,80,5
56,63,104,59,104,97,90,63,93,90,71,60,87,5
83,99,105,87,105,105,87,102,110,87,102,102,91,3
56,73,86,59,90,85,69,75,93,76,73,62,68,1
71,99,114,75,124,114,94,106,114,94,106,106,94,1
67,77,97,63,90,101,87,92,105,90,106,102,98,1
59,63,97,59,97,97,83,60,97,87,66,77,83,5
85,102,105,85,105,102,83,98,102,79,95,99,81,3
60,84,97,63,97,90,76,81,90,79,87,91,85,1
70,106,119,67,110,115,98,106,115,94,103,103,96,1
67,106,110,70,114,115,94,106,120,94,103,107,96,1
67,97,114,67,101,115,94,102,111,98,112,107,96,1
67,84,101,74,105,111,98,111,125,102,107,107,96,1
78,97,114,70,110,120,94,89,102,76,116,112,96,1
53,60,93,47,82,86,83,52,82,83,79,71,85,5
67,75,105,74,105,102,94,89,106,87,71,75,96,5
92,120,125,92,115,122,96,103,113,88,111,111,96,3
88,106,111,76,106,113,96,107,122,96,103,103,100,3
84,99,108,84,113,113,92,103,109,92,96,100,89,3
53,71,87,53,83,85,75,68,81,71,75,71,74,1
71,103,118,71,118,118,96,107,113,92,104,109,96,1
71,107,118,71,118,113,92,107,113,96,109,109,96,1
71,91,100,76,108,100,79,91,100,83,87,100,85,4
68,85,90,68,86,87,67,83,87,67,75,79,62,4
88,106,115,88,111,118,92,112,113,88,103,107,87,3
57,49,74,53,74,71,63,51,67,63,51,48,62,5
80,95,100,80,100,100,79,95,96,75,100,96,78,4
80,95,104,76,104,96,75,91,96,71,91,87,70,4
84,99,104,84,108,109,83,99,104,87,109,109,89,3
71,79,100,80,100,104,83,99,104,83,96,100,85,3
79,87,93,79,93,84,70,87,88,66,88,91,72,4
78,96,96,78,92,93,75,91,97,72,102,97,80,4
66,79,88,70,88,97,83,60,110,98,49,40,122,2
70,79,88,66,88,110,98,45,119,116,40,37,129,2
90,104,112,86,108,110,86,108,110,86,106,111,87,3
83,103,114,79,105,105,83,102,101,80,98,98,79,3
83,91,97,83,97,93,76,92,93,73,94,94,72,4
42,34,119,46,119,119,136,34,124,136,31,31,139,2
87,103,110,83,105,114,90,102,110,87,106,106,87,3
