@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,8,13,15,26,28-29,33,35,37'

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
74,65,79,62,68,74,71,56,68,68,71,7
74,69,84,69,76,86,87,74,71,64,87,7
74,69,84,69,72,90,75,74,64,64,87,7
53,65,53,69,57,82,45,96,46,43,108,5
50,87,37,115,44,102,31,117,50,50,96,2
47,115,29,129,50,102,42,96,50,46,104,2
80,72,62,83,92,113,111,92,84,71,93,3
64,83,55,98,64,87,72,58,67,67,70,2
57,65,55,68,53,91,37,104,51,48,104,2
44,102,46,102,43,104,29,121,44,51,96,2
92,92,112,88,97,118,113,96,99,95,122,3
92,88,107,85,97,113,118,92,95,95,112,3
68,56,71,56,67,70,71,55,66,70,73,7
71,74,71,74,71,89,75,70,66,70,88,7
40,110,31,107,44,100,40,92,43,43,104,2
93,96,111,96,95,117,117,94,96,96,114,3
93,87,111,87,99,122,117,90,92,87,105,3
67,54,72,54,63,73,70,57,63,67,79,7
67,54,72,54,63,76,73,60,67,67,82,7
67,54,68,54,66,73,77,60,67,67,82,7
67,54,72,54,63,73,81,60,67,67,82,7
67,54,72,58,66,73,73,57,63,63,68,7
67,58,72,58,66,73,77,60,71,71,82,7
67,79,68,79,78,88,99,75,79,71,93,7
67,75,72,71,66,88,73,79,67,67,90,5
71,67,68,67,66,80,70,72,63,63,82,5
48,108,37,112,46,104,32,116,46,42,101,2
95,89,113,89,92,114,111,90,97,93,114,3
66,59,75,59,67,82,75,55,63,67,82,7
74,70,79,66,71,86,84,69,74,78,93,7
70,74,67,78,75,93,79,73,67,67,78,4
43,107,32,103,42,105,29,119,44,44,105,2
92,90,108,94,97,114,106,87,88,84,111,3
83,79,84,68,78,89,85,68,64,64,71,7
71,60,73,57,67,78,73,57,72,72,74,7
67,64,77,60,63,78,73,61,64,64,74,7
63,57,77,60,70,82,77,61,68,72,82,7
59,113,32,116,74,97,85,79,68,50,102,2
67,58,79,62,64,78,75,59,68,64,79,7
67,69,88,73,76,90,83,67,80,76,96,7
44,119,31,122,47,106,34,107,43,46,108,2
101,94,115,94,101,122,116,96,97,97,118,3
84,83,98,83,84,104,107,83,88,88,113,4
72,57,77,57,68,75,75,58,71,67,74,7
68,57,73,61,64,75,75,54,67,67,70,7
72,65,81,65,71,83,79,62,71,71,85,7
76,74,79,63,79,93,83,66,74,66,76,7
64,56,68,56,67,74,75,59,66,66,80,7
68,63,79,59,67,74,75,55,66,66,80,7
76,81,83,67,75,104,96,89,74,70,92,4
60,103,34,110,75,100,83,74,74,59,104,2
46,110,34,107,55,104,83,85,59,46,108,2
88,83,107,87,86,108,103,86,87,92,114,4
75,83,48,108,70,92,84,72,75,75,101,2
86,81,104,85,92,110,115,87,85,85,110,4
70,63,75,59,67,86,79,62,63,63,78,7
66,59,75,63,67,75,75,62,63,63,78,7
46,122,43,92,59,90,88,73,74,70,93,4
87,86,108,90,85,105,89,76,88,97,120,3
92,94,108,90,93,119,120,98,88,84,111,3
71,68,81,60,70,82,81,65,68,68,82,7
67,60,73,57,63,78,77,57,64,64,78,7
63,57,73,57,63,85,77,65,68,68,78,7
67,60,73,60,67,82,77,57,68,68,74,7
97,101,120,97,88,125,99,85,92,92,122,3
89,87,111,87,88,120,107,92,88,84,108,4
67,62,79,62,68,74,75,56,68,68,79,7
63,55,75,58,64,74,79,59,64,68,83,7
70,94,43,101,72,90,75,63,68,76,100,4
88,98,120,102,76,104,83,67,79,88,113,3
92,98,120,91,92,122,107,92,84,84,104,4
68,57,77,57,68,79,75,58,67,67,77,7
64,76,94,83,68,100,99,87,79,75,123,1
76,85,116,99,67,85,75,59,63,66,84,4
84,81,95,78,84,100,100,81,82,78,96,4
68,59,75,59,71,74,75,59,63,63,76,7
64,67,79,63,71,85,79,63,66,66,80,7
68,59,75,56,67,85,56,85,59,66,88,7
76,81,99,78,79,100,67,59,70,78,96,4
63,58,75,58,66,80,77,64,67,67,79,7
71,62,87,67,66,84,73,64,67,71,82,7
75,100,111,100,66,117,112,98,67,63,124,1
70,66,75,59,71,93,92,73,70,67,85,7
82,81,100,81,87,101,97,83,85,82,105,4
63,70,63,74,59,90,56,90,57,53,97,5
67,60,73,57,67,78,77,61,68,64,74,7
75,68,81,64,82,105,94,76,76,80,98,7
75,64,81,60,78,93,85,68,80,80,98,7
71,60,77,64,78,93,94,76,80,84,102,7
63,79,63,83,60,93,59,87,57,57,94,5
59,86,57,86,53,97,55,79,57,57,86,5
67,98,112,98,63,124,111,102,68,68,120,1
59,60,84,72,63,70,69,61,68,68,86,7
85,83,97,80,84,98,95,81,84,80,100,4
74,101,111,101,68,120,112,99,68,68,128,1
70,101,106,101,68,125,112,96,68,68,122,1
70,62,67,58,72,82,83,67,71,68,79,7
76,72,89,68,76,91,87,67,75,75,89,4
76,72,94,76,76,96,87,75,71,67,89,4
76,72,81,65,80,104,99,83,79,79,96,7
64,76,94,83,60,100,91,75,67,71,118,1
64,83,106,98,64,104,103,87,71,71,123,1
64,83,94,79,64,113,107,96,67,67,93,1
68,70,91,81,67,81,79,63,66,74,84,7
84,85,99,81,84,100,96,78,82,82,96,4
71,70,75,67,63,81,49,66,56,70,84,5
67,62,79,62,74,92,91,72,71,63,82,7
71,71,95,79,70,84,91,75,79,75,97,7
59,71,54,71,59,76,57,68,56,56,79,5
55,71,51,71,56,84,51,75,52,52,79,5
67,75,91,75,59,96,84,75,63,67,119,1
63,75,103,87,63,92,99,86,67,71,119,1
71,100,111,100,66,122,108,98,67,67,124,1
66,63,79,59,71,86,75,65,70,67,82,7
66,70,91,78,79,93,97,83,82,78,105,7
56,74,53,78,52,79,53,69,50,50,82,5
66,96,109,96,71,119,111,101,67,67,119,1
66,96,109,100,67,114,115,101,67,63,124,1
70,96,100,89,71,130,111,97,70,70,105,1
75,72,84,68,74,93,85,68,76,76,94,4
56,75,54,75,53,82,55,57,57,53,82,5
67,101,112,98,63,124,115,98,60,64,125,1
63,98,112,101,63,124,106,98,64,64,125,1
71,101,112,101,67,129,111,102,72,68,120,1
63,65,84,65,64,86,83,67,68,68,83,7
78,80,92,83,80,102,95,78,80,84,104,7
78,83,97,83,80,102,95,81,84,84,108,3
53,73,56,69,50,78,51,59,53,53,75,5
67,101,111,101,68,115,112,99,64,64,122,1
63,58,67,58,64,64,68,56,60,64,67,7
76,68,85,65,80,91,91,71,75,71,93,4
80,87,89,79,76,96,83,67,75,79,96,4
84,83,85,61,80,104,99,83,71,55,63,3
53,61,77,65,53,75,58,75,55,63,89,5
68,98,111,102,71,122,107,100,71,67,123,1
64,57,66,57,64,67,64,54,63,63,70,7
68,67,83,63,67,85,83,63,66,66,80,7
80,78,95,78,75,89,79,74,74,78,100,7
60,56,68,56,63,70,67,55,63,63,69,7
64,56,68,56,59,67,67,55,63,63,69,7
75,75,91,79,70,84,81,64,67,75,97,4
67,100,111,100,63,122,112,94,63,63,114,1
71,96,103,96,63,117,103,90,63,67,119,1
71,104,111,104,70,122,108,98,67,63,124,1
71,100,111,100,66,117,112,101,67,63,124,1
66,59,56,44,75,90,92,80,70,60,74,5
66,96,96,89,67,119,106,94,67,67,114,1
75,72,91,72,74,93,89,72,76,80,94,4
79,72,91,72,78,93,94,76,80,80,94,4
67,64,81,64,70,85,77,65,68,72,86,7
59,68,60,75,67,101,106,91,92,97,125,5
59,79,70,83,82,105,115,102,92,80,106,3
78,73,79,65,80,94,91,67,76,71,87,4
70,65,79,69,76,86,87,70,76,76,104,7
82,90,92,80,84,115,103,96,88,88,118,3
60,80,63,90,72,102,107,96,84,92,128,3
70,87,92,90,92,120,121,103,88,92,108,1
63,97,111,97,64,125,112,96,68,64,118,1
72,72,89,72,80,96,91,71,79,79,93,4
80,72,85,68,80,91,87,67,75,71,89,4
72,65,77,65,68,83,79,67,71,67,77,7
60,57,49,57,64,75,61,54,59,71,93,5
64,91,106,94,64,104,103,92,63,63,113,1
64,94,111,102,64,118,107,96,63,63,118,1
71,70,87,70,75,89,87,66,74,70,84,4
68,63,79,67,67,81,75,63,70,70,84,7
71,78,99,78,71,93,60,59,78,82,104,7
76,70,91,74,75,89,91,78,78,82,112,7
64,99,107,96,71,118,100,92,63,63,117,1
76,96,99,85,75,118,113,96,74,70,112,1
75,67,87,67,74,88,81,64,71,67,75,7
67,67,83,67,66,80,84,64,67,67,82,7
84,83,107,92,82,112,112,94,92,92,130,3
63,96,103,96,66,112,95,79,63,63,105,1
75,100,107,96,74,117,108,98,71,67,119,1
82,85,91,78,83,101,97,83,82,85,114,7
66,92,104,96,67,105,88,73,63,63,93,1
66,96,113,96,67,114,102,94,63,63,114,1
66,96,109,100,63,114,106,97,67,67,119,1
70,100,109,96,67,119,111,94,67,67,124,1
63,57,73,60,63,74,73,54,64,64,78,7
63,90,91,90,60,114,89,83,57,57,90,1
59,90,91,86,57,105,81,83,53,53,98,1
59,90,99,90,57,105,85,83,57,60,115,1
63,58,71,58,68,74,71,56,64,64,79,7
57,87,88,87,57,94,75,74,56,56,91,1
57,87,88,83,57,90,79,78,56,53,96,1
57,87,92,83,53,106,87,88,53,53,100,1
80,94,106,94,76,118,99,87,63,59,100,1
64,98,102,94,64,118,107,96,71,67,118,1
56,78,79,78,55,96,75,78,52,56,84,1
60,92,107,96,63,109,83,81,59,63,112,1
68,96,112,99,67,123,113,100,66,66,122,1
67,54,72,54,66,73,70,57,63,63,68,7
63,58,72,54,66,73,73,57,63,63,72,7
67,71,79,67,70,92,99,86,87,96,119,7
63,87,91,87,63,104,84,86,52,49,97,1
66,55,71,55,67,68,75,62,67,78,97,7
66,55,71,55,63,72,97,76,82,85,110,7
63,55,71,59,63,72,102,80,85,85,114,7
66,78,63,74,67,82,79,73,67,63,82,7
78,92,113,96,79,110,102,90,63,57,105,1
59,85,79,78,56,101,84,83,53,53,101,1
66,96,104,89,75,114,111,97,63,63,105,1
63,96,113,100,67,114,88,80,60,63,110,1
83,79,66,72,82,101,98,79,72,64,78,7
71,68,77,72,70,89,66,65,64,76,102,7
87,90,108,98,89,114,106,94,76,64,111,3
52,75,70,75,50,85,66,76,60,60,94,1
56,83,81,79,53,105,85,83,53,57,94,1
67,98,108,94,74,114,98,91,68,64,106,1
89,87,106,87,88,115,103,81,88,84,108,3
74,73,75,73,72,82,75,59,64,64,83,7
50,76,75,76,50,94,71,74,53,50,83,1
47,73,71,73,50,82,64,74,53,56,83,1
53,73,79,73,57,90,79,78,56,56,100,1
63,65,63,65,60,78,57,67,56,60,75,7
80,79,111,91,84,108,103,83,88,88,109,3
88,91,111,91,88,113,103,83,88,88,113,3
92,87,106,87,84,104,103,79,79,79,100,3
92,87,98,79,88,104,103,79,84,84,109,3
60,76,77,79,64,100,72,75,59,59,96,1
68,98,111,98,68,122,107,96,67,71,128,1
64,79,69,72,60,79,51,79,51,51,81,5
76,88,107,96,84,118,104,96,74,66,112,1
53,74,64,74,51,85,71,74,49,52,84,1
56,74,83,85,51,81,67,70,52,52,84,1
71,103,112,92,67,123,100,92,66,74,122,1
71,88,99,88,71,128,113,100,70,70,122,1
53,92,95,88,48,113,32,133,46,46,112,2
51,87,83,83,52,92,77,79,52,46,90,1
59,75,79,79,52,80,73,75,56,56,97,1
59,87,99,92,59,104,99,94,67,63,110,1
71,100,111,96,66,122,103,94,67,75,124,1
75,96,99,96,70,112,88,83,67,67,110,5
86,81,104,85,83,101,102,87,85,89,110,3
82,78,96,78,83,105,97,80,85,85,105,3
66,92,91,85,59,101,71,76,47,50,85,1
59,85,79,78,56,93,71,80,50,47,85,1
49,78,71,74,49,86,75,76,50,50,93,1
59,89,87,85,59,110,106,90,60,53,110,1
52,85,87,85,56,101,92,87,53,53,105,1
56,85,87,85,56,105,84,87,53,57,105,1
52,114,40,125,49,110,31,136,44,44,114,2
49,125,34,133,46,119,31,140,44,44,114,2
70,92,96,92,63,105,63,90,63,70,105,5
49,74,46,66,59,75,67,69,60,60,78,5
87,83,99,83,85,105,106,83,88,80,98,3
83,83,103,90,89,110,106,91,84,72,106,3
63,90,99,90,67,114,85,83,64,68,115,1
59,72,60,68,60,82,85,76,72,68,78,7
93,94,97,80,88,106,103,81,84,84,104,3
85,80,106,83,88,106,99,81,84,88,104,3
74,94,97,94,64,111,91,88,53,50,96,1
50,76,79,76,50,98,75,78,56,56,83,1
50,76,71,73,53,94,75,74,56,53,83,1
47,65,71,73,50,86,68,70,53,53,91,1
67,87,97,90,68,115,87,88,60,56,83,1
63,90,102,97,64,111,99,92,64,68,118,1
67,97,106,104,68,111,99,92,68,71,122,1
70,101,106,97,64,120,112,99,71,64,104,1
88,83,102,83,84,104,99,83,84,84,104,3
84,79,94,79,84,100,99,83,84,84,104,3
57,91,85,83,53,104,75,79,51,48,81,1
50,72,73,76,50,91,72,75,51,55,96,1
60,79,81,83,64,100,91,87,75,75,104,1
92,88,99,88,88,109,109,92,90,90,108,3
88,88,99,81,84,104,104,89,90,86,104,3
60,88,87,85,55,100,91,89,52,49,92,1
60,85,79,78,59,96,91,85,56,59,96,1
50,96,61,88,55,100,60,92,56,56,88,5
64,99,68,92,59,109,63,96,59,63,108,5
88,83,103,83,86,104,103,83,87,87,105,3
51,75,72,75,49,92,70,75,49,49,86,1
51,75,79,79,49,88,70,72,52,49,86,1
59,79,83,79,59,100,95,86,63,59,93,1
59,79,91,83,56,96,84,83,59,63,93,1
59,92,95,87,63,112,103,94,67,67,114,1
59,100,58,100,63,92,70,72,59,59,97,5
79,79,95,79,70,104,77,90,75,79,97,4
86,81,96,81,79,97,92,76,78,78,97,3
52,78,79,81,52,82,71,73,50,50,85,1
52,74,71,70,52,86,71,73,53,53,93,1
52,70,71,70,52,86,75,73,53,53,93,1
52,70,75,74,56,86,71,69,53,57,97,1
63,78,63,70,59,93,92,87,63,60,110,1
63,89,100,92,63,114,111,97,70,67,124,1
66,96,100,96,71,114,102,94,70,67,114,1
59,81,75,85,67,97,84,87,74,78,110,1
59,96,63,96,59,105,75,83,60,57,97,5
59,92,63,96,59,97,71,83,60,63,101,5
83,83,99,83,85,101,102,91,84,88,111,3
52,72,73,75,53,93,73,72,50,53,82,1
75,98,99,98,70,119,106,91,72,76,115,1
71,94,77,79,67,114,106,94,76,80,125,1
59,72,63,90,57,85,66,72,60,60,102,5
85,83,102,80,80,98,95,81,88,80,104,3
67,90,84,83,64,102,87,85,60,64,113,1
67,90,106,94,68,115,103,92,71,68,122,1
70,94,106,90,72,115,103,96,68,68,118,1
70,94,97,90,76,115,112,99,80,76,118,1
67,90,84,87,76,115,107,96,76,84,128,1
78,94,97,97,88,131,116,103,84,71,96,1
57,83,60,80,60,90,79,85,56,56,91,5
63,90,75,90,60,106,71,96,68,71,108,5
92,94,120,98,97,122,111,96,93,84,109,3
88,91,106,98,84,108,103,96,88,79,123,3
80,81,99,88,84,104,96,81,90,90,112,3
53,74,71,74,51,89,75,78,52,56,88,1
71,92,103,92,71,123,104,92,70,74,117,1
71,92,107,96,71,118,109,96,74,74,112,1
71,88,91,81,75,104,87,89,70,70,104,4
68,68,85,72,68,87,75,62,67,71,85,4
88,91,106,87,88,118,103,83,88,88,104,3
53,65,49,65,53,71,51,67,55,51,70,5
80,85,95,78,79,104,100,85,78,78,92,4
80,74,95,74,75,100,91,74,74,74,88,4
88,88,99,85,88,113,109,89,86,90,112,3
56,78,79,81,75,96,96,85,82,86,108,3
75,71,87,71,74,88,88,68,79,75,93,4
82,85,96,78,79,101,102,80,78,82,93,4
66,63,79,66,63,86,49,108,47,42,119,2
66,66,79,66,63,97,40,122,42,44,124,2
90,85,104,89,92,114,106,87,89,85,110,3
79,83,103,86,78,110,98,79,80,80,98,3
83,75,91,72,78,101,94,76,80,80,94,4
46,131,34,131,44,119,31,135,47,41,131,2
87,90,103,86,89,114,106,87,88,92,111,3
83,79,95,79,89,105,106,91,88,88,111,3
46,139,31,139,44,134,29,147,46,46,127,2
43,139,31,135,44,134,29,140,46,46,122,2
88,85,107,88,93,109,113,92,90,90,112,3
71,67,83,63,75,89,83,70,74,78,92,7
79,79,95,79,82,104,103,83,83,83,101,3
88,87,107,87,82,104,84,79,87,87,110,3
86,89,113,92,92,119,111,90,93,89,114,3
92,86,103,86,89,114,111,91,92,97,120,3
83,86,103,86,89,105,111,87,88,92,115,3
96,94,117,98,93,114,106,87,80,76,90,3
44,136,34,140,44,131,29,143,46,46,139,2
93,87,106,90,88,111,103,85,88,88,108,3
89,87,106,87,88,115,112,88,88,88,113,3
85,80,92,76,64,78,54,38,53,56,56,5
67,58,67,55,64,74,64,63,64,64,71,7
44,135,31,131,46,122,34,129,44,48,123,2
46,143,31,143,44,134,32,144,46,46,138,2
43,143,31,150,44,134,32,144,46,46,133,2
68,59,57,45,63,63,67,52,59,56,66,5
84,92,111,92,95,117,112,94,92,92,114,3
48,141,32,137,46,133,32,142,46,46,124,2
48,125,32,121,46,112,34,120,46,49,110,2
63,96,95,79,49,117,37,113,52,67,101,2
52,107,79,81,52,110,79,80,78,82,105,2
86,85,109,89,79,97,102,76,85,93,114,3
90,89,113,92,96,119,115,97,97,97,114,3
92,90,108,90,85,110,98,79,88,97,120,3
67,68,77,64,60,67,55,46,53,57,64,5
78,76,92,76,76,90,87,74,76,76,91,4
47,111,40,111,53,106,71,70,71,68,75,2
93,90,115,94,88,115,103,85,92,92,118,3
57,51,56,48,57,67,54,63,56,53,67,5
67,62,75,65,60,82,54,63,60,60,87,5
60,57,59,65,60,75,61,62,59,59,77,5
50,103,51,92,63,85,71,59,70,63,69,7
92,92,112,92,84,104,83,66,74,82,96,3
43,128,31,132,41,123,27,147,43,43,117,2
75,71,87,71,70,88,84,75,75,75,93,7
63,75,58,71,74,88,81,75,71,63,79,5
63,62,58,67,59,80,57,72,59,59,82,5
70,63,79,63,71,82,79,62,70,67,82,7
56,63,53,66,56,68,53,58,53,53,74,5
63,64,70,57,60,70,69,57,64,64,67,7
85,80,102,83,92,106,107,85,92,92,113,3
63,51,67,51,64,71,71,56,64,68,75,7
67,62,75,62,64,74,71,59,71,68,75,7
74,76,84,73,72,90,75,67,68,71,87,7
92,83,106,87,92,113,111,92,97,93,113,3
88,88,107,85,88,109,109,89,90,95,112,3
64,78,68,78,67,89,79,78,70,70,88,5
67,54,72,58,63,69,70,57,67,67,75,7
67,54,68,54,63,76,73,60,67,71,82,7
71,67,79,67,70,88,81,64,67,71,86,7
67,75,61,79,70,88,81,75,71,75,93,4
86,85,91,74,75,82,67,48,63,63,74,7
63,59,75,59,67,75,71,58,67,67,82,7
66,55,71,55,67,72,79,65,70,70,85,7
79,75,81,79,82,97,94,76,76,72,90,7
63,68,66,68,67,89,98,83,80,76,98,5
93,90,115,90,88,111,107,88,88,84,104,3
89,87,111,87,84,111,99,81,84,84,113,4
84,85,107,85,88,109,109,89,90,90,112,4
68,59,75,59,67,77,75,59,66,66,80,7
68,56,71,59,63,70,71,55,63,63,73,7
97,96,116,100,95,122,117,94,96,87,105,3
71,62,79,67,70,80,77,64,67,67,79,7
86,81,100,85,87,105,106,87,85,85,114,4
70,74,83,85,71,86,88,73,74,74,97,4
67,58,71,58,64,78,79,63,68,68,79,7
67,62,75,62,68,78,79,63,68,68,79,7
63,55,71,55,68,74,79,59,68,68,75,7
76,65,81,65,71,91,91,75,79,79,85,7
68,65,77,61,68,83,79,62,67,67,77,7
76,76,89,76,76,87,72,58,67,67,77,7
84,85,99,85,84,104,100,81,82,86,100,4
68,67,83,67,71,85,79,63,66,66,80,7
64,63,83,67,71,85,79,63,66,66,84,7
76,99,112,99,75,123,113,96,74,70,127,1
75,75,95,71,78,100,91,79,83,83,105,4
67,62,75,62,70,76,73,64,67,67,82,7
82,81,100,81,83,105,102,83,85,82,101,4
