@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,6,14-15,17-19,21-23,26,32,36-37'

@attribute Sp11 numeric
@attribute Sp16 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp45 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
79,79,87,92,74,79,84,70,79,80,77,64,57,7
55,58,49,69,59,53,66,56,53,66,54,45,45,5
55,68,53,66,56,53,66,59,56,73,51,45,49,5
95,118,112,124,92,112,114,92,108,114,106,83,80,3
49,32,32,119,46,34,119,49,34,114,34,129,129,2
46,34,34,110,46,34,110,49,34,110,31,126,122,2
49,37,37,114,47,37,114,44,34,110,34,113,105,2
52,70,79,97,78,92,97,82,102,105,77,68,76,7
92,112,111,114,89,106,114,85,106,110,98,79,79,3
79,84,84,85,70,79,82,70,71,74,81,65,65,7
52,51,53,60,57,53,67,53,53,74,59,65,65,5
56,54,49,70,57,56,74,57,60,74,52,61,65,5
59,57,53,67,57,56,70,57,56,70,55,50,50,5
59,66,56,70,57,56,74,57,60,74,55,54,65,5
93,115,111,111,92,115,120,92,115,120,95,81,78,3
93,115,115,120,88,111,115,88,106,111,99,78,78,3
97,115,111,115,88,106,111,88,102,106,99,78,81,3
97,111,102,106,84,98,106,88,98,106,95,81,78,3
57,60,55,60,57,59,64,60,59,67,61,59,63,5
53,53,59,71,57,59,78,53,52,78,61,67,70,5
53,53,52,78,53,49,74,53,52,71,54,63,59,5
47,31,31,118,46,34,118,50,36,118,34,121,121,2
47,37,39,104,56,51,100,64,61,96,64,62,54,2
60,69,75,87,68,75,75,64,68,75,72,58,58,7
84,89,87,91,68,83,83,68,79,83,79,67,67,7
84,95,95,104,79,95,96,79,91,93,96,81,78,4
84,95,95,96,71,83,85,71,79,85,87,70,66,7
53,51,48,77,55,48,74,55,51,67,53,66,63,5
79,95,96,96,82,96,100,82,100,96,95,79,83,4
79,99,96,104,82,100,100,82,96,104,103,83,86,4
71,79,83,84,70,79,80,70,83,84,88,68,64,7
55,48,53,73,59,53,84,56,49,69,51,68,68,5
51,51,40,96,52,46,80,52,46,76,32,72,72,5
49,32,37,114,46,34,124,46,32,124,53,122,136,2
70,67,66,72,67,66,72,67,66,72,67,55,55,7
63,67,70,68,67,70,72,67,73,79,71,55,58,7
74,83,84,93,75,84,90,71,81,93,84,69,73,7
43,27,30,124,42,30,124,42,30,119,31,133,115,2
83,103,106,110,93,111,114,93,115,110,111,91,94,3
49,37,43,97,44,40,105,47,46,105,62,91,87,2
79,95,88,93,82,92,93,78,88,85,85,76,72,7
71,84,79,82,70,79,85,74,84,93,69,72,72,7
89,106,106,111,92,111,115,97,115,115,107,88,92,3
93,102,115,120,97,111,115,80,89,98,112,92,85,3
63,67,69,71,68,69,78,68,69,71,71,59,56,7
57,49,37,94,41,31,98,44,37,102,31,121,117,2
47,40,31,106,47,37,94,44,34,90,29,103,96,2
60,73,71,79,64,71,75,64,71,75,72,58,58,7
76,94,79,79,76,87,83,80,87,100,83,71,75,7
68,73,71,87,68,71,87,68,75,87,68,71,67,5
72,77,75,87,71,75,83,68,75,83,68,67,67,7
60,52,61,83,60,61,83,56,54,83,58,62,67,5
57,46,45,96,46,36,100,43,31,108,32,108,112,2
68,75,75,77,67,72,77,67,68,77,71,55,55,7
64,71,72,77,67,72,77,67,72,77,71,59,59,7
64,71,68,70,67,68,70,67,72,74,75,55,55,7
64,71,72,77,67,72,77,67,72,74,75,59,59,7
71,79,79,81,75,83,85,75,83,85,79,70,66,7
43,31,29,100,44,29,100,44,32,104,40,92,107,2
93,111,113,122,95,113,112,95,113,112,112,90,90,3
97,111,104,117,95,109,112,95,113,117,108,90,94,3
97,111,109,117,95,109,117,90,113,112,108,83,79,3
63,68,75,80,66,75,73,63,71,73,73,60,57,7
67,72,71,73,66,71,73,70,75,80,77,64,68,7
75,95,79,88,78,83,84,78,83,92,81,68,75,7
71,68,91,96,78,83,88,70,79,96,95,75,75,7
78,83,84,82,75,91,97,83,95,105,92,76,76,7
66,79,66,68,71,73,75,71,77,79,79,58,69,4
46,40,30,110,46,32,110,49,40,97,29,129,122,2
92,112,106,114,93,111,114,97,115,114,111,91,87,3
96,117,111,114,89,106,110,85,97,105,106,79,76,3
63,70,71,78,67,71,78,63,75,78,73,61,61,7
46,30,34,105,47,34,101,44,31,101,37,109,113,2
67,75,73,74,64,73,82,64,73,86,75,59,59,7
63,75,73,82,64,73,78,64,69,74,68,56,56,7
70,79,77,74,68,77,78,72,81,82,79,63,63,7
78,92,85,94,76,98,98,80,98,98,91,74,74,7
44,34,49,98,60,66,94,68,77,94,83,70,63,2
101,115,112,122,97,112,122,92,107,118,111,96,92,3
92,106,112,113,92,107,118,88,103,104,107,79,79,3
64,69,75,71,68,75,75,64,75,79,72,54,58,7
64,73,75,79,68,75,79,64,75,79,75,58,58,7
72,81,79,87,71,83,83,76,79,79,79,62,62,7
72,85,103,108,71,95,104,76,91,100,99,87,87,4
72,77,91,96,76,83,87,68,83,79,95,75,67,4
50,34,61,104,46,34,104,46,34,100,79,108,112,2
101,112,116,123,97,111,118,97,116,118,118,92,89,3
76,68,79,85,67,72,70,63,68,70,83,55,55,7
64,75,75,77,67,72,77,67,75,74,79,63,59,7
93,107,109,104,86,104,112,86,104,104,108,86,86,4
63,75,75,80,66,79,76,70,79,76,77,60,60,7
67,72,79,76,70,79,80,70,75,80,81,64,60,7
67,75,75,76,66,75,84,66,79,80,77,57,60,7
71,79,79,80,66,79,76,70,79,80,77,60,64,7
71,79,79,76,70,79,80,70,79,80,77,64,60,7
63,79,79,84,66,79,80,70,79,80,84,72,75,4
48,64,32,108,52,43,92,66,67,80,63,64,60,2
86,104,103,105,83,103,114,87,112,119,106,90,83,4
66,79,81,82,67,77,86,67,73,82,75,58,58,7
63,75,70,75,67,73,79,67,70,75,71,58,62,7
83,103,111,114,85,106,110,89,106,105,111,87,87,4
87,103,106,114,85,111,114,89,111,114,106,87,83,4
87,112,111,114,89,106,110,82,97,101,102,79,72,4
92,103,106,110,82,97,101,78,88,97,98,72,68,4
67,73,84,82,67,79,82,70,79,82,81,61,61,7
67,77,79,82,63,71,78,63,75,78,77,57,57,7
67,73,75,82,63,75,78,63,79,85,77,65,65,7
67,77,84,85,70,84,93,70,84,85,89,68,68,4
67,79,77,82,68,77,78,68,77,78,75,56,56,7
63,79,77,82,64,77,82,60,77,82,75,67,67,7
67,84,94,102,64,89,102,64,81,86,87,74,70,4
72,115,75,79,76,99,104,92,116,122,75,67,87,3
64,77,79,83,64,79,83,64,75,79,83,67,67,7
72,115,116,128,76,116,122,71,112,122,116,100,100,1
72,89,91,96,76,91,91,76,83,87,79,62,58,4
72,85,91,91,76,83,87,68,79,79,68,58,58,4
92,116,103,109,88,107,113,84,107,109,71,63,85,4
92,107,107,113,84,107,109,84,107,104,79,85,89,4
88,107,107,109,84,107,104,84,103,104,100,89,81,4
80,87,91,96,75,91,89,75,91,93,91,70,74,4
71,83,91,100,79,95,93,79,87,85,96,81,81,7
68,75,72,77,67,75,77,67,75,81,71,59,59,7
76,99,87,96,79,99,100,79,95,100,67,59,70,4
71,75,75,73,70,75,76,63,75,80,77,64,64,7
71,72,63,66,59,63,66,63,63,69,63,53,60,7
63,79,77,82,71,73,82,67,77,82,88,62,62,7
66,71,63,93,59,60,90,59,57,97,60,90,94,5
79,103,102,105,85,102,101,85,102,110,102,83,79,4
83,91,102,110,82,88,101,67,71,93,102,65,68,7
71,81,71,93,74,88,97,82,97,105,69,79,76,7
71,77,71,82,63,71,82,60,60,85,69,68,76,5
71,91,75,82,74,88,89,74,88,97,73,68,65,4
67,88,69,86,76,89,98,80,94,102,83,78,67,7
57,56,55,90,57,55,86,57,55,86,57,70,78,5
74,115,115,120,68,111,120,68,115,125,116,99,96,1
64,73,75,79,64,75,79,68,75,79,79,62,62,7
64,59,61,83,56,57,79,60,51,83,54,50,50,5
68,115,112,128,68,116,122,64,116,128,111,100,100,1
68,77,79,83,68,75,79,68,75,75,79,67,62,7
64,73,75,79,68,75,75,68,75,75,79,58,58,7
80,99,95,104,75,99,100,79,99,104,91,81,81,3
76,79,99,109,79,91,96,71,72,77,100,85,74,3
56,57,58,81,55,54,85,55,51,81,53,78,78,5
68,116,111,118,71,111,123,71,107,123,104,92,96,1
75,91,79,80,74,79,84,82,87,96,81,64,72,7
63,91,53,73,70,79,84,78,83,88,54,64,68,7
55,58,56,69,56,60,73,59,60,76,54,64,68,5
74,87,77,82,71,88,93,79,99,101,84,69,83,7
82,100,99,105,79,99,105,75,91,97,97,83,69,3
52,56,48,68,49,54,68,56,60,75,49,58,69,5
52,56,54,90,52,54,79,52,57,79,53,69,73,5
63,75,70,68,63,66,68,67,77,75,71,58,58,7
75,88,92,89,74,84,93,70,88,89,85,68,68,4
52,48,46,63,50,49,67,50,53,74,49,57,68,5
52,54,53,78,50,53,82,53,56,74,52,68,68,5
71,108,111,124,67,111,119,67,111,119,111,98,98,1
67,112,111,119,67,111,119,67,111,119,115,98,98,1
70,84,85,90,72,85,86,76,85,90,83,70,70,4
78,102,89,94,80,102,106,76,89,98,83,81,81,4
60,56,66,90,60,55,82,57,55,78,75,74,70,5
57,79,77,82,60,89,102,68,106,111,83,88,96,1
63,111,111,125,64,106,125,64,111,120,107,99,96,1
63,115,111,120,64,111,125,72,115,120,107,99,99,1
67,111,111,115,68,111,120,68,106,115,107,103,99,1
60,63,66,67,64,62,67,64,69,71,68,52,52,7
57,55,61,75,60,57,75,64,64,83,64,67,67,5
64,111,112,122,64,112,122,64,112,122,111,100,96,1
68,111,112,122,64,112,122,64,112,122,111,96,100,1
68,115,112,122,64,116,122,64,112,128,107,100,96,1
68,111,116,122,64,112,122,68,107,118,111,96,96,1
60,69,61,67,64,64,71,60,68,67,64,54,58,7
60,54,54,74,55,58,77,51,54,74,56,59,59,5
71,79,96,92,74,87,88,66,79,80,88,72,68,4
55,54,56,69,52,56,73,52,53,69,54,64,68,5
78,87,88,93,75,91,97,75,88,90,92,69,73,4
74,87,88,90,79,88,93,79,95,93,88,69,73,4
63,67,66,65,67,70,75,67,66,72,71,58,62,7
79,84,102,114,74,92,97,70,79,82,106,87,83,3
67,112,88,105,67,97,110,67,111,114,85,83,91,1
67,79,77,86,72,81,86,72,81,86,83,63,63,7
85,106,106,115,84,111,115,84,106,115,103,92,96,3
60,56,66,98,64,69,98,72,81,102,87,88,96,5
67,106,106,115,64,106,115,64,106,115,103,92,92,1
67,71,77,74,64,73,74,64,66,71,71,63,56,7
80,89,107,118,84,103,108,71,75,83,111,100,79,3
56,95,99,113,63,103,113,63,103,113,100,92,92,1
68,112,107,123,63,107,118,67,111,118,100,100,100,1
67,79,87,88,70,83,84,66,75,80,84,72,64,7
71,61,75,80,70,75,84,63,56,76,81,68,57,7
71,107,104,117,66,104,122,63,104,117,99,90,86,1
67,111,109,117,66,113,117,66,113,122,103,94,94,1
66,79,81,82,67,73,75,63,73,75,79,65,58,7
86,113,117,124,92,117,130,96,112,124,115,101,101,3
86,113,112,124,87,112,119,79,103,114,111,90,94,1
75,84,79,82,67,75,78,63,75,78,69,57,57,7
67,73,75,78,60,71,70,63,75,74,77,61,61,7
63,84,71,70,63,75,74,67,84,85,73,61,68,7
71,84,84,85,70,88,93,74,88,89,81,83,87,7
87,99,102,105,85,106,114,93,120,119,106,91,94,3
87,117,120,119,93,115,124,93,120,129,115,94,98,3
67,103,111,119,67,106,114,67,102,105,111,94,94,1
63,75,73,78,64,73,78,68,77,90,75,63,63,7
67,79,73,78,68,77,90,72,77,86,71,63,70,7
85,115,106,115,72,102,106,64,98,102,103,92,96,1
57,92,81,102,53,85,94,53,85,98,83,78,78,1
63,97,106,120,64,106,115,68,102,115,107,96,99,1
67,115,111,125,68,111,115,68,111,115,112,99,96,1
53,85,79,96,46,79,87,50,79,96,79,75,79,1
72,111,112,128,76,112,122,71,112,122,111,96,100,1
68,111,112,122,71,112,122,68,112,122,111,100,96,1
68,71,75,74,63,72,74,63,68,70,71,55,55,7
76,87,87,100,75,87,96,75,79,96,87,74,74,7
50,87,79,96,55,87,100,63,95,109,83,81,81,1
63,72,71,73,63,67,69,63,71,73,77,68,72,7
59,87,91,108,56,87,104,56,83,100,81,79,79,1
51,75,79,92,49,75,88,52,67,80,81,79,72,1
63,107,83,100,59,87,108,63,96,112,84,86,86,1
75,107,109,122,70,109,122,66,109,122,103,98,98,1
67,111,109,122,66,113,127,66,109,122,99,98,98,1
66,87,81,90,52,77,90,52,84,105,84,76,76,1
52,87,84,97,59,88,101,59,91,105,88,87,87,1
96,108,111,119,93,111,114,85,102,105,111,87,79,3
49,81,84,93,53,88,97,57,88,105,85,79,83,1
75,99,111,119,63,102,114,63,92,105,111,87,83,1
67,99,97,110,63,92,110,67,92,110,98,87,94,1
67,97,111,111,92,111,111,88,102,115,107,92,92,3
63,71,66,78,64,66,78,64,66,82,68,81,85,7
53,84,85,98,53,85,102,57,85,94,87,81,81,1
53,88,81,90,53,85,98,57,89,106,87,81,85,1
63,111,106,115,64,106,115,68,111,120,103,96,96,1
88,111,103,108,92,107,108,88,103,104,99,87,79,3
57,73,95,108,60,83,100,53,75,87,87,83,79,1
64,89,75,100,46,48,96,43,36,104,87,125,133,2
50,66,31,118,43,34,118,46,48,108,37,125,129,2
64,85,99,104,64,91,108,71,91,118,95,92,96,5
64,69,57,79,53,54,75,56,57,71,48,75,71,5
53,83,83,104,48,75,96,48,72,89,83,78,78,1
50,64,64,77,48,61,74,51,61,77,67,70,66,1
43,34,37,118,44,32,113,44,32,118,53,125,133,2
80,95,95,109,75,95,113,79,99,109,87,100,100,5
60,57,54,81,51,48,81,48,42,74,53,74,74,5
88,95,104,108,86,104,104,82,96,96,112,98,90,3
84,99,109,112,82,100,96,82,96,100,103,79,83,3
51,72,67,80,52,71,80,52,71,84,70,75,79,1
67,95,104,117,63,96,112,63,96,112,95,90,90,1
63,95,96,112,63,96,112,66,100,112,95,90,90,1
51,48,53,76,56,53,80,49,49,76,60,72,68,5
82,104,95,101,87,103,105,87,103,110,97,83,83,3
78,104,99,110,67,99,114,63,99,114,97,94,83,1
70,96,95,110,63,95,105,63,99,110,75,83,90,1
63,96,99,114,63,103,114,63,103,119,97,90,90,1
66,79,112,119,67,108,114,56,70,110,106,97,97,1
66,87,91,110,79,91,119,79,99,110,92,97,94,5
87,99,97,101,82,97,101,82,97,101,102,76,79,3
56,99,88,101,57,88,101,60,88,101,77,79,79,1
59,91,88,105,60,97,105,63,92,110,94,83,87,1
71,112,111,124,67,106,119,67,111,114,106,98,94,1
89,106,106,111,88,111,115,92,115,115,112,88,88,3
82,92,98,98,84,94,102,84,102,111,99,85,88,3
85,102,102,111,88,106,102,84,98,102,103,92,88,3
50,79,73,90,50,77,98,53,77,94,75,78,74,1
50,75,69,82,53,73,94,53,73,90,71,78,70,1
53,88,89,106,57,94,111,57,94,106,95,85,85,1
74,88,77,106,68,69,111,68,73,111,64,99,99,5
60,67,85,98,72,81,86,68,73,78,99,81,74,4
50,77,75,87,53,75,87,50,75,91,83,79,75,1
84,99,95,100,88,99,104,88,103,104,96,81,81,3
84,103,99,109,84,103,100,84,99,104,104,85,85,3
84,99,103,104,88,103,113,88,103,109,100,85,92,3
53,83,83,96,71,99,104,67,103,109,83,81,89,1
64,99,103,113,71,103,113,71,103,113,100,96,96,1
56,64,61,89,59,61,85,59,75,89,60,78,74,5
88,103,104,112,86,104,108,82,100,108,99,90,90,3
67,95,96,104,63,96,100,56,91,108,103,90,86,1
51,64,83,100,49,75,92,46,75,96,81,79,83,1
51,61,75,92,46,75,96,46,71,84,73,83,75,1
55,75,79,96,52,79,92,52,71,84,70,75,72,1
63,95,91,112,63,96,112,63,100,122,99,94,94,1
59,87,83,104,59,79,92,63,75,104,99,79,79,1
67,87,75,104,70,100,112,70,100,108,66,86,94,1
63,60,70,90,59,63,97,59,60,97,67,83,87,5
87,95,102,110,78,92,110,70,88,105,106,91,91,3
49,70,75,97,53,75,97,53,71,89,81,79,79,1
63,103,106,110,70,111,114,70,115,119,106,94,94,1
71,108,106,114,74,106,114,70,111,119,111,94,91,1
67,73,92,110,60,75,101,60,75,101,89,76,76,5
93,115,120,125,92,115,115,84,102,102,116,88,74,3
93,111,115,115,84,102,102,80,94,94,103,74,74,3
85,97,94,102,84,102,111,84,102,106,99,96,88,3
50,79,73,98,57,77,98,57,73,90,71,74,74,1
60,75,81,98,60,73,90,60,73,90,87,81,81,1
63,79,81,90,68,89,106,68,98,111,91,88,88,1
88,115,107,118,97,112,122,97,116,122,111,96,96,3
50,69,79,100,50,75,96,46,71,87,83,83,83,1
50,73,79,96,46,79,96,50,79,96,72,75,79,1
64,94,107,113,68,107,118,68,103,118,107,92,92,1
64,106,103,118,71,103,118,71,103,118,103,96,92,1
76,111,107,122,71,116,122,76,107,122,103,96,96,1
76,106,112,122,80,107,122,76,107,118,111,96,92,1
80,115,116,128,92,116,133,84,112,122,103,100,92,1
50,75,83,100,51,79,104,51,83,100,87,89,85,1
68,103,99,118,67,103,118,67,107,113,100,92,92,1
71,107,103,118,75,107,118,79,103,118,104,96,96,1
84,83,103,118,71,79,96,63,75,96,96,89,78,1
68,87,95,109,75,99,104,75,95,100,87,89,85,4
80,94,95,104,84,103,104,84,103,108,83,83,87,3
84,102,99,104,84,99,104,84,99,100,99,79,79,3
101,126,137,139,102,126,134,88,121,128,109,92,96,3
76,99,103,104,79,107,109,79,107,109,100,78,81,3
80,91,99,104,79,95,100,75,87,93,100,85,85,7
84,95,96,104,82,96,100,86,96,104,99,79,79,3
74,83,88,90,75,91,97,75,88,93,84,76,80,4
86,96,99,97,79,99,105,83,95,105,102,83,83,3
70,71,81,82,71,77,86,67,73,75,88,69,69,7
67,77,63,97,53,49,110,47,40,119,34,135,135,2
83,103,92,101,82,102,110,85,102,110,73,83,91,3
67,66,79,85,67,79,82,70,79,82,85,68,68,7
78,88,94,94,80,94,94,80,89,90,91,74,70,4
78,84,85,94,72,81,94,64,69,102,54,92,114,4
78,84,81,94,64,69,102,57,49,111,54,114,146,2
44,34,34,120,44,31,120,44,34,131,31,139,135,2
88,111,116,122,84,107,113,84,99,104,103,87,83,3
80,94,99,100,84,95,100,80,99,100,99,75,75,4
71,72,63,100,56,53,108,49,37,122,37,135,135,2
84,103,100,108,86,104,108,90,109,108,91,72,68,3
46,32,34,124,46,34,119,46,34,119,34,126,126,2
74,83,66,72,63,70,72,71,77,86,67,58,58,7
70,84,81,90,72,81,86,64,73,74,79,63,67,7
92,111,112,118,88,107,113,88,103,108,111,87,83,3
44,31,31,133,46,31,122,46,34,122,32,129,125,2
88,111,112,113,92,112,118,92,112,118,111,96,92,3
56,54,54,67,55,54,60,55,54,67,56,55,48,5
64,68,68,77,67,72,74,63,68,70,53,55,63,7
51,40,34,112,49,34,112,46,37,117,37,113,113,2
48,34,37,117,49,34,112,52,34,117,37,116,116,2
63,72,53,66,59,56,73,66,67,80,54,49,57,7
46,32,32,130,46,32,135,46,32,130,34,143,140,2
90,113,112,119,92,108,119,96,112,119,115,94,97,3
46,32,34,119,44,34,124,44,34,129,31,139,139,2
42,34,31,124,44,31,114,47,34,114,31,128,124,2
79,108,102,105,85,102,110,93,111,114,85,79,94,3
59,51,56,56,53,53,60,57,53,67,59,57,65,5
59,54,60,74,57,53,67,57,56,70,55,54,50,5
63,60,60,74,57,60,70,63,67,74,52,61,61,7
63,67,69,71,57,55,60,53,55,60,75,56,59,5
44,34,29,128,46,31,118,46,34,118,32,121,121,2
57,46,48,91,46,34,118,43,29,122,51,112,146,2
46,31,32,128,44,32,128,48,32,123,34,129,125,2
84,95,95,100,84,99,104,84,95,96,96,78,78,7
80,83,79,85,71,75,85,71,75,85,79,70,66,7
56,54,45,70,55,51,77,55,54,77,46,55,63,5
79,91,96,100,78,91,96,78,91,96,91,79,75,4
79,91,91,96,78,91,96,78,91,100,95,75,79,4
44,37,34,117,46,32,117,46,32,117,37,131,139,2
55,48,53,84,52,49,76,52,46,80,57,72,64,5
41,27,27,133,43,27,127,43,27,122,30,146,135,2
82,96,95,97,83,95,97,83,95,101,97,80,80,4
70,83,84,90,75,84,90,75,88,97,79,73,76,7
71,81,79,82,70,79,82,70,79,78,77,61,57,7
71,81,79,82,70,79,78,67,75,82,73,57,57,7
75,91,79,89,78,88,93,82,92,93,73,68,76,7
42,30,29,119,44,34,110,47,37,101,37,109,113,2
42,32,37,101,50,37,101,47,40,93,34,120,105,2
85,106,106,106,92,106,111,92,111,115,107,92,88,3
44,46,59,98,64,69,98,68,77,90,83,81,78,2
47,37,55,98,57,55,111,60,69,102,75,63,59,2
50,31,42,96,50,48,96,46,36,104,32,96,100,2
101,116,116,123,97,116,118,93,111,118,118,96,96,3
101,107,107,113,88,111,118,84,103,109,113,89,85,3
92,95,111,118,84,103,109,71,79,93,109,85,74,3
71,79,79,93,63,68,89,67,75,77,91,63,55,2
53,45,37,104,51,32,100,48,34,104,56,114,111,2
46,31,34,104,48,37,104,44,29,109,32,114,118,2
40,31,32,104,44,34,104,44,32,109,32,107,107,2
63,75,75,84,63,71,73,63,71,73,66,53,53,7
67,72,75,76,66,75,76,66,79,80,77,60,64,7
79,75,83,92,78,91,96,78,83,88,91,79,75,7
44,32,29,104,43,32,100,43,32,100,30,113,116,2
63,67,66,75,63,70,75,63,70,75,67,55,58,7
66,71,66,82,63,66,82,63,70,82,79,80,73,5
46,32,32,101,46,32,101,42,30,101,43,115,111,2
43,32,30,101,42,30,105,42,30,105,29,119,115,2
63,66,67,78,60,67,74,63,67,74,69,57,57,7
67,70,75,89,67,79,93,70,75,89,94,83,83,5
71,81,75,82,67,75,85,70,84,89,73,65,72,4
46,40,27,110,44,34,110,50,37,110,29,124,113,2
39,30,29,114,44,29,105,44,29,101,34,116,94,2
60,67,73,74,68,77,74,64,73,74,75,59,63,7
67,75,73,78,64,73,78,68,73,78,79,59,59,7
67,84,69,74,68,73,74,64,73,74,71,59,56,7
70,75,73,74,64,73,74,64,69,78,71,56,59,7
67,75,77,82,68,77,74,68,77,78,75,59,63,7
74,79,85,86,72,81,86,76,85,90,83,70,67,7
42,34,29,111,44,31,106,47,34,102,29,128,121,2
64,69,71,75,68,71,75,64,75,75,68,58,58,7
64,73,71,75,64,75,75,68,75,79,68,58,58,7
80,85,91,100,80,91,100,80,91,96,95,83,87,7
