@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,12,16-17,22-24,26,31,34,37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp44 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
115,94,97,94,94,92,106,111,87,99,96,91,3
37,129,44,111,120,47,43,106,102,36,122,39,2
79,80,78,76,61,68,85,94,76,75,83,79,7
79,65,70,58,65,72,69,71,57,83,83,75,7
106,87,84,72,78,76,91,96,74,95,100,95,4
85,72,76,76,74,76,91,96,78,95,96,99,4
31,139,47,139,139,46,31,133,139,32,128,32,2
59,54,60,65,63,60,57,75,67,58,81,58,5
59,61,60,68,59,60,57,79,67,45,74,58,5
31,135,43,125,129,44,34,118,121,34,122,34,2
31,125,50,103,100,59,64,85,67,56,88,71,2
103,85,92,92,75,84,99,96,79,79,88,87,3
83,67,68,67,67,71,79,81,67,83,84,75,7
54,63,56,52,67,55,48,74,54,49,73,53,5
75,58,67,62,55,66,79,84,63,73,82,73,7
79,62,71,62,63,66,79,80,63,73,90,81,7
79,67,71,67,66,70,79,84,66,81,82,77,7
48,62,55,50,66,52,49,73,59,54,75,48,5
27,133,44,71,133,43,29,117,133,30,119,28,2
51,62,59,79,63,52,53,76,66,45,79,42,5
96,78,78,81,83,79,91,101,75,92,97,92,4
91,74,82,81,79,79,103,105,83,97,110,106,3
91,78,78,78,72,79,95,97,75,79,93,92,7
75,66,70,70,68,75,84,90,75,79,85,84,7
56,70,59,66,72,59,60,82,68,56,85,56,5
49,59,56,70,60,56,54,82,72,53,78,49,5
99,79,83,79,87,89,97,101,80,111,111,102,3
88,72,75,64,69,67,75,85,69,77,90,73,7
92,76,78,80,79,84,98,106,83,112,113,103,3
79,65,67,65,57,68,73,74,61,75,75,75,7
79,73,74,76,72,72,77,90,72,71,87,75,7
111,94,97,83,96,97,112,118,92,116,118,111,3
111,91,88,83,96,97,107,113,88,116,118,116,3
73,61,68,68,59,71,79,79,63,75,81,83,7
81,72,72,72,74,68,71,83,70,72,81,72,5
59,72,57,72,74,60,57,87,74,79,89,61,5
46,83,44,113,107,43,29,108,121,34,104,29,2
31,105,47,87,114,46,39,91,96,32,109,37,2
112,96,101,96,96,97,116,123,96,113,122,118,3
107,88,92,92,96,97,111,118,96,118,117,113,3
71,59,64,56,54,67,72,70,54,79,73,71,7
57,74,56,70,79,63,54,81,71,79,88,67,5
29,121,43,96,121,44,32,104,116,34,104,29,2
29,114,46,96,112,44,37,104,100,32,100,29,2
111,87,88,92,89,95,109,117,89,112,114,108,3
72,54,67,58,55,66,71,69,55,73,72,70,7
32,116,51,100,122,43,29,108,122,32,101,30,2
32,104,44,104,107,43,32,100,107,32,101,30,2
113,96,95,89,90,92,99,105,83,106,105,88,3
109,89,95,92,86,87,95,97,79,97,97,84,3
71,55,63,55,53,63,70,75,57,67,74,71,7
91,78,78,78,79,83,84,93,75,92,101,92,7
83,74,70,81,75,79,81,93,79,97,97,84,7
71,66,66,66,72,63,66,82,68,75,89,79,5
71,66,66,70,68,63,73,86,72,79,89,79,5
71,66,66,70,68,67,77,90,72,84,85,84,7
34,118,46,122,120,46,32,105,120,34,101,31,2
40,100,49,107,120,49,32,110,113,27,110,37,2
112,90,96,94,90,93,115,114,90,106,115,115,3
73,49,63,53,51,63,67,78,55,69,74,69,7
81,60,67,64,62,67,75,78,55,77,74,73,7
81,64,75,75,73,78,92,93,76,89,94,98,7
91,75,83,75,76,78,97,101,76,98,98,94,7
73,60,67,60,62,67,79,82,62,85,86,85,4
67,51,60,55,54,64,73,74,57,75,79,75,7
75,62,67,58,61,68,73,82,61,75,79,75,7
84,73,70,76,76,72,81,98,79,91,96,99,7
84,76,74,76,79,72,89,94,83,95,108,95,4
77,57,64,61,59,64,75,79,56,75,77,75,7
73,57,72,57,59,64,75,75,59,72,74,75,7
73,61,68,61,59,68,79,79,59,72,74,72,7
81,72,76,98,67,71,87,96,81,79,89,83,4
68,52,64,52,50,63,72,74,54,75,69,75,7
75,59,68,63,58,71,79,77,58,75,80,75,7
71,59,64,63,58,67,72,74,58,71,73,75,7
91,71,71,50,66,74,75,76,55,77,82,77,7
75,58,71,58,63,66,75,80,59,73,79,73,7
79,67,71,62,63,66,79,76,63,77,82,77,7
79,71,75,83,66,70,83,92,74,81,90,84,4
118,96,99,96,94,96,117,114,94,111,101,88,3
104,85,86,81,86,83,103,105,83,111,110,106,4
100,81,78,66,72,71,77,86,68,88,82,79,7
79,59,70,59,60,67,77,82,60,79,82,71,7
75,59,59,59,60,67,70,75,57,75,70,71,7
88,83,67,72,87,67,84,93,76,94,102,81,4
37,98,52,105,90,60,71,85,73,81,86,94,2
111,87,85,87,91,88,106,111,87,107,108,103,4
79,62,70,58,65,68,81,82,65,83,87,79,7
84,58,67,58,65,72,77,78,61,79,79,75,7
79,62,67,62,65,68,77,78,61,83,83,79,7
75,62,67,58,57,68,73,78,54,79,79,75,7
73,54,64,76,59,64,75,79,63,72,81,75,7
77,61,68,57,56,68,75,75,56,79,77,72,7
77,65,64,65,67,64,83,83,67,79,85,83,7
73,57,64,61,59,64,79,83,63,75,81,79,7
89,76,72,72,63,68,83,87,70,72,77,72,7
75,59,68,85,58,63,83,85,67,79,80,75,7
75,63,76,99,58,67,103,109,87,75,76,71,7
107,88,84,85,83,84,103,104,83,104,108,100,4
75,56,71,59,58,67,72,81,58,79,80,79,7
75,59,64,63,58,67,79,85,62,75,76,79,7
75,56,64,59,62,67,75,85,62,63,88,56,7
116,99,76,99,100,75,111,123,100,113,122,113,1
87,78,76,70,71,71,68,77,62,71,66,63,7
99,83,84,75,81,86,96,96,78,99,105,99,4
95,79,79,75,81,82,91,96,74,99,101,95,4
79,58,67,58,66,66,79,80,63,81,90,88,7
111,100,75,100,92,78,113,122,100,112,124,112,1
87,79,79,79,55,63,83,88,70,66,68,70,7
79,59,70,66,64,67,77,82,64,67,78,79,7
113,96,66,100,98,67,112,124,98,106,119,111,1
63,79,63,60,76,60,75,78,62,55,74,66,7
112,98,63,98,101,63,111,124,101,115,125,111,1
70,57,67,57,62,67,67,74,58,69,71,69,7
75,62,67,58,61,68,73,74,61,79,83,75,7
97,83,85,80,83,84,102,102,79,95,100,99,4
73,57,64,79,63,68,83,87,70,79,77,79,7
81,65,72,65,74,71,68,83,67,99,96,72,7
59,76,60,87,70,60,54,83,70,51,70,51,5
115,98,68,98,99,71,112,122,96,111,123,107,1
115,102,68,91,96,68,112,128,96,111,128,116,1
73,65,68,54,63,64,71,75,59,72,74,68,7
75,59,64,59,58,67,75,77,62,75,80,79,7
83,74,80,67,75,75,83,81,62,79,88,87,7
116,99,71,96,96,71,107,113,96,113,122,109,1
112,103,64,96,100,67,111,128,100,113,127,113,1
116,103,68,88,100,71,107,118,96,113,122,118,1
87,67,75,67,66,74,91,92,74,84,90,88,4
51,71,59,62,78,56,63,84,66,54,79,57,5
111,100,71,100,100,70,113,122,100,112,124,112,1
107,96,67,79,100,70,100,104,89,112,130,108,1
87,70,74,66,72,75,91,90,75,92,97,92,7
91,74,66,33,68,63,51,62,42,88,67,46,5
88,68,75,72,69,74,88,93,69,85,90,85,4
88,68,75,68,65,74,92,93,73,85,90,94,4
54,75,59,72,80,60,53,82,73,66,82,55,5
70,57,63,64,58,60,63,67,58,66,67,62,7
84,65,67,83,65,68,89,94,72,83,83,83,7
84,69,78,87,65,72,102,106,87,83,87,91,7
56,80,57,69,76,57,55,74,61,68,75,57,5
46,44,50,58,46,53,55,78,68,51,75,57,5
53,73,50,69,57,57,55,82,61,57,75,54,5
111,101,67,97,98,68,111,115,98,116,122,107,1
71,58,63,55,54,60,62,67,57,61,71,68,7
67,58,60,58,57,60,66,64,57,64,67,68,7
59,39,53,57,41,53,54,75,59,61,67,58,5
52,57,53,72,59,56,54,75,59,58,74,54,5
52,68,53,57,59,56,57,79,63,58,74,54,5
111,98,64,102,96,68,116,122,99,116,123,111,1
87,70,71,67,71,75,91,93,71,87,96,87,4
83,63,68,81,67,71,83,89,67,83,80,83,7
54,59,56,59,58,55,54,74,62,53,69,56,5
57,63,56,67,75,55,87,89,71,63,88,87,5
112,99,64,99,100,67,107,118,96,118,122,109,1
112,103,71,85,100,71,103,118,96,113,122,113,1
91,71,75,71,70,78,87,92,74,91,97,88,4
79,62,71,75,63,66,83,84,66,81,86,81,7
91,79,79,75,70,82,91,100,78,84,97,95,4
64,54,63,58,55,63,67,69,55,70,72,66,7
56,78,56,78,83,75,103,110,90,115,124,120,3
87,78,63,78,86,67,99,101,79,111,114,92,1
113,96,70,100,98,67,112,114,98,111,119,106,1
113,103,70,96,98,63,108,119,98,111,124,106,1
113,103,66,89,98,67,99,110,94,111,124,111,1
88,72,79,72,73,78,88,97,69,94,94,94,4
66,68,63,72,62,53,60,78,65,62,74,69,5
95,86,79,68,94,82,92,97,80,111,115,102,3
108,98,63,98,97,67,111,124,94,106,115,106,1
112,98,67,94,97,67,111,114,101,111,131,111,1
66,57,63,53,62,63,67,67,51,77,74,66,7
84,73,78,69,68,76,85,86,68,87,91,87,4
120,101,70,90,94,68,102,115,91,95,113,107,1
106,94,67,94,94,64,106,120,94,103,113,103,1
106,97,63,94,94,64,106,120,94,103,118,107,1
106,91,68,79,92,68,99,104,85,107,118,107,1
89,79,60,83,85,56,95,113,88,107,113,103,1
106,94,64,98,92,60,99,113,92,103,113,99,1
106,94,64,94,92,60,103,118,92,107,113,99,1
87,70,76,70,67,75,87,89,67,83,84,83,4
75,70,64,59,71,63,54,77,54,75,84,56,5
95,78,76,74,75,75,91,96,75,96,96,91,7
103,92,68,85,96,71,107,113,92,104,122,104,1
99,85,68,74,96,67,87,89,75,113,112,100,1
91,75,79,71,70,74,87,92,66,84,82,81,4
107,92,88,92,96,95,109,117,92,112,114,99,3
103,92,63,87,92,63,104,112,92,88,114,99,1
87,70,74,66,68,75,81,82,64,75,78,71,4
109,96,90,89,94,87,103,114,90,106,114,115,3
100,96,66,92,90,59,103,114,94,97,110,97,1
104,92,66,92,94,63,99,110,90,97,114,92,1
100,92,63,92,86,59,99,114,90,92,105,97,1
96,81,63,89,86,63,95,101,83,97,114,97,1
84,68,75,64,58,63,71,74,55,69,74,73,7
81,64,67,57,55,63,71,74,58,73,71,69,7
73,57,63,60,58,63,71,74,58,69,74,73,7
103,94,63,90,87,60,92,114,87,94,102,89,1
91,86,59,90,83,53,88,105,87,85,98,85,1
88,86,59,90,87,57,97,119,94,85,102,98,1
95,86,63,83,94,63,97,105,80,102,120,106,1
115,101,89,94,102,80,106,115,94,116,118,103,1
97,87,60,90,83,53,89,106,83,83,100,75,1
92,87,57,94,83,53,98,106,91,79,96,87,1
88,87,60,97,83,57,106,115,98,79,104,103,1
94,83,88,91,81,88,107,113,92,95,113,107,3
83,70,68,59,67,67,79,81,67,79,92,91,7
72,62,71,79,85,86,104,108,85,108,124,99,3
91,83,59,75,74,56,91,108,89,84,101,91,1
83,83,51,79,78,52,79,100,78,84,93,73,1
107,92,67,79,96,66,104,108,89,108,114,99,1
107,96,71,87,100,70,113,117,100,103,114,99,1
75,63,70,70,83,87,99,110,86,106,110,102,3
79,74,74,78,68,71,91,101,83,75,89,88,7
113,96,70,81,94,63,81,90,79,97,105,84,1
87,81,63,89,75,52,81,101,79,79,97,71,1
75,74,56,78,79,56,73,93,79,84,93,75,1
79,81,52,85,83,56,88,101,86,92,105,92,1
109,92,70,96,94,67,108,114,98,111,119,111,1
66,57,67,57,58,67,84,85,65,89,98,111,7
99,86,87,94,87,89,111,119,97,106,111,111,3
77,75,52,79,76,50,71,93,76,73,82,69,1
66,72,52,72,73,53,75,89,76,73,90,73,1
88,83,56,83,87,60,92,101,87,85,106,94,1
71,73,78,94,65,76,106,111,94,83,113,107,7
97,94,57,80,94,57,85,102,87,95,104,79,1
67,76,50,80,76,60,77,94,79,68,100,95,1
84,83,53,80,79,57,85,102,79,87,104,83,1
106,97,70,90,98,72,102,111,87,107,122,112,1
102,90,63,80,87,68,94,102,83,112,113,99,1
102,87,63,87,87,64,85,111,87,95,104,91,1
97,87,63,90,87,64,89,115,94,99,108,91,5
92,87,67,90,87,68,94,111,94,91,118,95,5
75,76,67,65,68,68,66,78,68,57,75,57,7
79,76,63,65,68,60,66,78,68,54,71,61,7
102,87,84,87,85,88,103,104,81,107,109,103,3
81,83,57,83,81,56,87,104,81,99,104,95,1
89,87,60,87,85,60,91,104,85,95,113,91,1
103,85,88,81,87,88,103,104,79,104,108,104,3
103,88,92,81,79,93,103,109,79,96,112,109,3
83,81,60,81,87,67,95,104,83,100,117,96,1
91,85,56,88,87,55,95,109,87,87,100,87,1
107,96,71,92,96,67,111,128,100,100,117,104,1
103,87,88,79,89,86,104,104,85,103,119,112,3
75,62,75,92,81,78,100,108,89,99,110,99,7
75,75,48,71,78,49,71,88,74,73,86,73,1
87,83,59,87,81,59,87,104,85,81,105,99,1
111,96,71,96,100,70,109,122,100,108,124,112,1
107,96,71,92,96,70,113,117,100,112,124,112,1
37,133,44,125,118,52,40,112,125,54,110,32,2
37,129,44,129,114,49,34,112,133,45,119,30,2
95,92,75,96,89,70,96,117,92,73,105,84,5
48,71,51,62,66,52,60,73,63,54,72,63,5
83,81,59,85,79,56,99,114,94,79,101,88,1
43,122,49,114,98,52,45,110,124,88,105,31,2
95,83,83,90,83,89,102,114,87,102,102,98,3
81,83,59,83,83,53,79,93,80,77,94,77,1
81,83,56,79,80,53,79,93,80,77,90,77,1
103,90,63,90,90,67,102,114,90,89,102,98,1
70,98,52,124,97,47,31,114,136,89,106,31,2
30,139,42,124,133,44,29,114,136,31,115,31,2
102,87,85,87,91,84,94,106,87,99,104,99,3
97,94,57,83,91,53,73,90,76,87,96,71,1
88,83,60,83,79,64,85,94,83,91,96,83,1
102,90,63,90,83,64,106,115,94,68,96,99,1
31,136,44,140,128,47,34,111,128,64,104,36,2
69,72,53,72,70,50,75,91,74,72,85,72,1
77,79,57,79,78,60,91,100,81,83,100,91,1
85,83,68,91,85,68,91,104,85,95,109,95,1
94,87,57,87,85,56,83,96,85,95,100,87,1
31,128,47,128,99,53,36,113,128,87,100,68,2
99,88,60,85,87,55,75,93,79,96,108,83,1
91,88,56,85,87,59,95,109,87,91,112,100,1
64,81,60,88,75,59,64,100,92,60,80,67,5
83,79,71,87,78,59,100,108,89,84,97,84,1
103,92,63,92,89,63,96,112,89,103,114,103,1
103,96,71,96,92,70,104,112,96,112,114,108,1
79,87,59,96,89,66,71,104,92,95,105,73,5
58,87,59,79,89,56,60,88,78,63,86,60,5
71,74,46,74,75,46,70,86,75,75,89,67,1
83,81,56,81,83,52,81,97,79,79,97,79,1
87,81,66,92,79,59,88,105,86,79,93,75,1
67,74,63,92,83,59,63,97,90,46,85,71,5
95,75,83,83,76,78,92,97,76,94,102,98,3
73,75,59,90,87,60,102,114,90,94,111,106,1
99,94,67,98,94,70,106,119,94,102,115,102,1
97,80,85,90,87,92,120,125,98,107,122,116,3
111,94,89,83,79,80,94,98,79,95,96,95,3
92,87,70,87,91,68,81,102,83,107,113,91,1
92,87,63,90,91,60,98,111,91,107,118,103,1
92,90,78,97,102,88,111,120,94,116,133,112,1
67,76,60,87,72,60,66,102,91,68,91,64,5
94,79,80,79,81,84,103,108,92,103,113,111,3
94,79,84,91,88,84,99,113,88,103,109,99,3
77,79,53,76,81,53,75,96,78,75,89,79,1
69,76,57,76,70,56,75,87,74,68,81,72,1
77,79,60,79,81,64,83,96,81,87,104,95,1
81,76,60,83,85,64,83,104,88,83,100,83,1
81,83,60,83,88,64,71,96,85,83,100,75,1
89,87,76,79,88,71,95,108,88,99,100,91,4
95,85,84,96,92,93,111,123,96,109,117,118,3
79,78,50,81,75,48,75,96,79,71,88,67,1
112,96,76,96,100,84,103,118,96,104,112,104,1
64,81,53,74,75,59,79,89,71,87,92,83,5
98,79,76,76,85,80,95,100,78,103,100,95,4
94,76,76,76,78,80,91,100,78,95,96,95,4
89,76,76,76,74,80,91,104,74,95,96,91,4
111,87,88,87,85,88,99,108,85,95,100,103,3
94,72,72,65,70,71,79,83,67,75,77,75,7
103,85,88,92,87,84,103,109,83,67,104,100,3
103,85,88,85,79,88,103,100,83,104,100,100,3
75,62,67,62,63,66,79,88,66,77,97,60,4
79,67,71,67,66,70,75,76,66,81,82,81,7
103,83,79,68,87,82,88,89,73,98,94,89,3
63,90,53,122,135,47,34,125,135,31,139,31,2
106,90,89,87,87,92,111,115,91,107,118,107,3
97,80,78,65,76,76,85,86,72,75,79,79,7
125,105,88,91,99,88,107,113,85,111,109,107,3
98,79,80,79,78,80,95,100,78,99,104,95,3
94,76,80,72,78,80,95,100,74,99,100,95,3
111,87,84,94,88,88,112,118,92,107,123,116,3
102,83,88,83,85,88,99,104,81,103,104,91,3
85,72,76,68,67,71,83,91,74,79,89,87,7
116,96,88,92,96,90,109,112,92,117,119,112,3
107,87,88,87,85,86,104,112,85,103,110,103,3
111,87,93,87,85,86,109,112,89,103,119,112,3
107,87,93,87,89,86,113,112,92,108,119,108,3
103,83,88,92,85,90,109,117,85,112,114,117,3
109,89,82,92,90,83,108,110,90,111,110,111,3
100,85,82,85,86,87,112,114,90,106,114,120,3
113,92,86,81,83,83,91,93,72,84,78,71,7
117,98,96,90,97,93,111,119,94,111,115,111,3
103,86,83,90,87,89,111,110,90,111,115,106,3
120,98,97,94,92,88,107,113,88,111,113,111,3
31,135,44,135,135,50,34,128,135,32,128,32,2
106,87,88,83,88,88,103,104,85,111,113,103,3
77,61,68,57,63,68,68,71,56,72,74,68,7
83,78,84,88,96,79,107,109,87,34,112,79,3
107,88,88,85,87,88,107,109,87,109,112,104,3
54,38,53,45,37,59,54,63,46,53,66,56,5
45,100,48,137,118,52,37,117,122,34,105,45,2
54,46,59,50,44,59,56,66,44,54,62,54,5
32,136,49,129,135,42,32,119,135,34,124,34,2
67,63,63,59,57,63,66,72,60,56,74,60,7
71,59,63,63,64,67,73,82,64,71,78,71,7
102,83,82,73,76,80,89,98,76,95,100,103,4
56,51,53,55,50,53,52,71,50,51,71,51,5
63,62,63,65,72,53,34,111,116,48,118,29,2
43,102,47,135,117,50,34,122,135,29,118,42,2
115,94,88,91,88,84,99,104,78,95,104,95,3
98,83,88,79,81,84,87,91,74,95,85,79,7
52,50,53,50,59,56,51,71,56,48,74,51,5
29,132,46,121,125,44,37,118,121,34,117,32,2
61,59,60,67,71,59,61,81,62,71,84,56,5
72,54,67,54,55,63,71,69,55,66,72,70,7
83,67,75,83,63,70,83,88,66,81,82,81,7
87,78,78,66,72,79,81,82,68,84,85,75,7
49,59,56,52,60,56,51,72,53,46,74,49,5
32,139,46,127,136,47,43,114,119,55,102,73,2
95,75,75,72,73,74,84,85,69,89,86,81,7
30,142,42,135,136,44,29,119,133,31,115,37,2
88,73,82,73,68,80,89,94,72,79,83,87,7
84,73,67,73,72,68,59,86,72,75,87,71,7
60,73,53,69,68,57,46,78,76,61,83,54,5
34,115,47,104,109,41,29,115,120,31,104,29,2
66,54,64,57,52,60,71,71,56,72,70,68,7
66,54,64,54,52,64,71,75,59,72,77,72,7
73,57,68,61,59,68,71,67,56,72,70,72,7
116,96,101,96,96,93,116,118,96,118,117,113,3
107,88,92,88,92,93,111,109,87,113,117,113,3
79,81,68,78,71,67,72,77,58,75,73,71,7
31,117,50,96,121,44,40,96,96,34,112,27,2
29,114,43,103,104,41,32,109,112,32,100,32,2
116,96,93,96,96,95,113,117,96,112,114,117,3
111,92,93,87,92,99,109,117,89,117,114,108,3
72,54,67,54,59,66,75,76,59,81,82,77,7
37,104,51,108,100,46,32,104,111,81,101,32,2
79,81,70,78,79,71,73,93,79,84,97,75,5
67,78,66,74,79,71,73,90,75,84,93,75,5
71,78,66,70,79,67,73,90,75,75,89,75,5
112,90,92,94,90,97,111,114,94,106,111,106,3
73,60,67,60,62,67,75,78,58,73,78,73,7
34,111,44,122,109,47,34,106,116,34,100,36,2
31,129,42,129,124,44,29,111,128,34,104,29,2
111,91,97,98,96,101,116,122,96,116,123,116,3
115,94,92,91,92,92,107,118,88,116,118,107,3
73,61,64,61,59,68,79,79,63,75,81,79,7
83,70,71,74,67,75,79,89,71,79,88,79,7
107,87,88,87,89,90,109,112,89,112,114,103,4
37,116,41,125,107,46,32,104,114,34,97,40,2
32,125,41,129,114,46,29,108,129,40,97,48,2
113,92,90,85,90,92,108,110,94,115,124,120,3
71,55,63,59,57,63,73,79,60,71,70,71,7
77,60,67,57,62,63,75,78,58,77,74,77,7
106,83,82,73,79,80,85,94,68,91,91,87,4
84,73,74,94,76,72,85,90,76,83,79,75,4
81,61,68,57,63,68,79,79,59,79,77,75,7
94,72,76,76,81,80,95,96,78,99,100,91,4
79,63,68,70,58,67,72,77,62,63,69,67,7
75,62,67,58,85,59,71,88,70,57,97,63,5
87,70,78,74,72,75,91,101,79,88,97,102,4
96,74,82,81,79,83,99,105,83,102,101,102,4
99,83,83,83,76,82,97,105,83,81,102,98,4
99,83,87,83,83,85,97,105,80,98,98,102,4
99,83,79,72,80,82,88,93,76,102,98,85,4
91,72,75,79,76,78,102,105,83,85,94,102,4
81,68,75,64,80,82,88,93,73,89,102,85,7
112,101,79,98,101,70,106,124,101,111,125,111,1
97,80,82,76,79,84,85,90,72,99,100,91,4
88,69,67,62,72,72,77,82,61,99,96,79,7
71,65,63,76,65,64,59,90,76,68,83,57,5
81,65,68,79,67,76,95,100,78,68,93,91,7
55,72,57,68,70,56,57,83,70,54,81,54,5
91,78,76,78,67,71,95,96,79,79,84,87,7
