@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3-5,10,12,16,18,31-33,36-37'

@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
119,131,46,34,124,126,34,120,124,44,120,2
110,98,75,99,83,115,60,111,109,64,79,2
110,86,87,103,86,90,106,111,87,88,87,3
119,94,92,103,86,90,106,111,91,92,91,3
105,86,87,112,90,87,106,120,91,92,87,3
114,90,83,99,86,90,106,115,87,88,87,3
114,90,96,117,98,97,115,111,87,80,76,3
72,60,67,73,60,55,71,74,61,68,72,7
82,68,71,84,68,65,79,78,61,68,57,7
101,80,74,49,108,83,77,100,74,64,96,2
135,150,44,34,143,142,29,139,143,46,139,2
119,136,42,34,129,135,31,122,128,46,125,2
110,87,93,106,90,87,102,104,85,88,85,3
120,124,44,37,124,121,36,113,112,48,116,2
120,124,44,40,109,125,34,118,125,48,125,2
67,54,60,69,57,34,57,63,46,59,46,5
90,76,76,77,68,70,75,74,62,67,58,7
122,132,46,34,125,129,32,122,125,46,118,2
104,85,84,107,88,79,107,100,81,86,85,3
104,85,88,107,88,83,107,112,85,90,89,3
108,88,92,112,88,92,107,112,92,90,92,3
113,92,92,112,92,96,111,117,92,95,96,3
104,83,84,95,79,78,96,97,79,83,79,4
139,146,44,34,146,144,32,130,142,46,142,2
134,137,48,32,133,136,32,124,135,42,135,2
118,112,51,37,129,129,37,114,124,49,116,2
113,92,93,111,87,89,113,119,90,92,90,3
63,42,55,54,37,52,56,58,42,52,57,5
74,62,71,87,75,59,67,72,60,63,64,7
122,96,99,113,96,98,108,101,80,82,73,3
100,81,82,83,74,79,95,93,76,78,80,4
108,103,46,32,144,79,42,101,90,47,133,2
138,140,46,29,125,135,32,124,136,44,133,2
105,86,83,91,75,73,92,94,79,80,79,4
119,90,92,112,90,94,115,120,94,88,91,3
65,53,59,73,64,58,67,78,61,60,65,7
124,136,44,34,133,139,34,118,125,46,121,2
114,129,44,37,129,124,34,118,121,50,121,2
82,83,50,37,108,124,29,122,128,43,128,2
98,76,80,89,79,81,95,104,79,79,79,4
94,79,80,94,76,78,95,96,79,79,75,4
98,79,84,85,72,78,91,93,75,79,75,4
98,76,76,85,72,81,87,96,75,84,79,4
131,142,47,31,139,143,31,128,141,44,137,2
120,94,88,106,87,81,99,96,75,84,79,7
71,57,57,55,42,63,64,89,75,63,75,5
67,54,53,55,50,63,51,77,62,59,54,5
115,124,44,31,116,135,29,134,137,41,129,2
96,74,76,95,81,79,95,96,78,82,78,4
100,81,80,103,81,79,99,96,81,82,78,4
100,81,80,95,78,79,99,104,78,78,78,4
87,74,76,91,78,79,95,104,81,82,81,4
122,128,43,31,132,137,27,127,147,43,133,2
118,116,51,37,116,129,34,97,83,63,64,2
85,67,71,79,67,70,79,79,68,71,68,7
85,71,71,79,75,74,83,93,75,75,72,7
123,129,41,32,116,147,27,124,135,42,127,2
100,78,82,96,78,79,99,101,80,82,76,4
96,81,82,96,78,83,95,101,76,78,76,4
112,129,46,34,122,120,37,105,111,47,104,2
69,55,63,67,55,53,70,74,55,63,55,7
88,74,74,83,74,75,84,85,73,70,69,7
84,70,59,60,63,72,57,82,73,57,76,5
101,83,79,95,79,80,92,102,79,84,83,4
68,60,56,51,68,58,53,82,68,53,83,5
105,113,49,42,72,104,40,106,105,47,87,2
110,83,85,97,80,91,102,118,92,92,88,3
67,51,60,63,51,54,69,71,56,60,56,7
74,55,63,71,62,57,73,71,56,64,59,7
85,73,74,84,69,72,81,100,74,71,74,7
85,69,70,79,69,72,69,87,74,64,78,5
82,73,57,56,65,72,52,87,74,56,74,5
102,79,84,102,79,85,112,118,96,97,92,3
98,98,57,69,87,70,75,70,54,67,54,7
78,54,64,69,54,52,68,77,54,63,54,7
78,54,68,73,57,59,75,74,54,67,54,7
78,61,68,73,61,56,71,70,58,67,58,7
87,74,68,71,70,67,72,84,70,66,66,5
83,70,60,54,74,67,64,80,63,66,63,5
96,96,46,31,107,96,34,108,122,49,100,2
123,96,97,111,92,92,113,119,94,96,94,3
113,92,88,103,83,92,109,90,68,75,57,3
77,54,67,68,54,59,79,86,64,71,68,7
89,79,67,72,71,78,71,93,79,67,75,5
117,96,99,118,92,94,117,124,97,97,94,3
117,92,95,113,89,98,112,114,90,93,90,3
117,89,95,113,89,90,108,110,87,93,90,3
117,92,99,109,89,94,117,110,87,85,80,3
108,89,86,91,74,68,77,70,48,63,51,7
84,63,63,71,55,53,70,78,55,60,55,7
69,55,63,71,59,57,73,78,58,63,58,7
76,59,66,75,55,60,73,82,62,67,58,7
80,59,66,71,55,64,81,82,62,70,65,7
69,55,66,71,55,57,70,78,62,70,62,7
73,55,66,75,59,64,81,85,69,74,65,7
80,70,66,79,74,72,77,89,76,74,76,7
100,103,40,29,107,116,32,105,104,47,97,2
119,94,96,112,94,97,115,120,94,97,94,3
75,57,67,73,60,58,75,82,61,64,61,7
79,68,71,73,57,62,75,74,57,64,61,7
72,57,63,70,57,58,75,82,61,68,61,7
72,60,71,81,64,65,79,82,65,72,65,7
82,68,67,77,72,73,79,98,83,72,79,7
110,127,46,40,101,126,27,111,128,44,124,2
78,55,67,75,58,57,73,79,56,68,59,7
78,65,67,71,58,57,69,75,59,64,59,7
74,58,67,75,62,61,77,79,63,68,59,7
93,76,85,92,80,76,94,91,74,80,78,7
78,58,67,75,65,68,73,79,67,68,70,4
85,65,70,79,94,65,81,83,67,71,74,4
89,76,74,43,115,72,85,96,74,71,81,4
74,57,64,73,61,63,75,74,58,67,58,7
74,57,64,69,61,59,71,70,54,67,58,7
111,128,44,34,113,132,29,113,129,44,129,2
113,92,97,116,96,92,116,122,96,95,96,3
83,63,76,83,63,62,79,80,63,70,63,7
83,67,80,91,74,67,79,92,66,70,70,7
91,74,76,91,74,71,87,88,70,66,70,7
100,74,80,91,78,71,87,92,74,74,78,7
81,58,67,72,58,59,75,72,60,63,57,7
74,58,63,68,54,63,75,75,60,67,57,7
85,62,71,79,62,59,75,75,60,67,60,7
93,75,71,75,67,89,87,97,83,67,72,4
93,71,75,48,108,66,83,86,72,75,72,4
114,90,87,108,90,65,102,94,76,88,98,3
105,83,79,84,64,80,88,94,68,76,65,7
79,60,71,81,60,62,79,78,57,68,61,7
86,68,67,91,83,73,97,120,94,76,102,1
105,86,75,99,83,97,115,125,98,72,98,1
93,105,49,40,101,101,49,90,68,72,72,2
89,65,63,97,80,76,94,118,96,76,99,1
101,80,74,115,97,94,115,128,99,80,103,1
114,90,63,84,80,98,106,122,99,68,88,1
85,73,70,84,65,72,85,87,70,76,70,4
74,57,64,73,61,59,75,77,58,67,58,7
102,79,80,85,68,74,87,89,75,75,75,4
78,61,68,77,57,59,75,74,58,67,58,7
78,54,68,69,57,59,79,85,62,67,58,7
83,63,68,75,56,62,75,88,70,63,74,7
122,99,68,91,81,100,107,122,100,66,100,1
87,70,68,75,63,58,72,69,55,63,55,7
104,78,76,87,74,79,91,96,78,74,78,4
96,75,71,79,71,81,83,97,79,71,64,7
74,58,67,68,58,55,63,72,60,63,60,7
96,75,75,87,71,78,91,101,75,75,72,4
80,59,66,75,59,64,77,82,65,67,62,7
84,63,78,104,89,60,84,78,62,74,76,7
108,89,82,100,81,83,103,105,83,82,83,4
108,81,82,100,81,83,99,105,83,82,83,4
84,63,66,79,63,64,77,82,62,67,65,7
122,100,66,113,100,98,112,124,101,63,101,1
66,52,59,63,55,57,63,70,58,63,62,7
69,55,59,67,55,60,70,78,62,67,62,7
101,75,75,84,75,76,88,90,72,76,76,4
93,75,79,103,83,76,102,102,79,84,83,4
82,60,71,77,64,69,75,86,65,72,61,7
93,83,59,57,86,87,56,94,87,57,83,5
97,86,59,57,86,94,56,86,79,57,76,5
124,98,71,112,98,101,106,125,98,68,98,1
97,83,74,88,80,83,98,104,81,80,81,3
89,76,60,75,62,72,59,83,70,56,67,5
101,76,70,115,101,83,106,118,96,68,99,1
124,101,67,111,97,98,115,122,103,64,103,1
129,104,63,97,87,102,115,128,103,68,96,1
74,62,63,71,62,61,73,75,63,64,59,7
98,79,80,85,68,78,87,81,62,71,67,7
74,68,60,77,65,70,64,81,71,59,67,5
104,78,76,79,63,83,99,104,85,82,85,3
83,74,56,57,78,50,51,69,55,56,59,5
83,70,56,57,78,54,58,73,59,59,66,5
100,75,79,79,75,78,91,101,79,71,75,4
93,75,75,83,62,66,83,90,68,75,75,7
85,71,55,54,71,74,53,79,75,52,75,5
92,70,66,75,63,72,84,93,73,67,69,4
66,41,52,49,44,34,51,63,44,50,51,5
76,66,59,60,74,68,54,82,73,53,73,5
127,100,66,113,100,98,112,124,101,67,101,1
127,100,70,100,89,101,108,119,97,70,97,1
76,63,70,75,59,57,77,67,58,67,69,7
130,101,71,108,90,94,111,115,98,68,102,1
114,90,63,73,68,97,97,115,94,64,79,1
68,57,63,70,57,65,67,71,61,64,57,7
68,57,59,66,60,58,71,71,57,60,54,7
89,76,74,88,69,72,89,96,70,76,70,4
89,65,74,92,80,68,89,96,74,80,78,7
93,73,78,92,80,76,98,100,78,80,78,7
97,80,78,92,83,76,98,104,78,80,81,7
74,69,53,56,69,68,52,75,59,53,59,5
94,72,76,85,65,70,95,93,71,75,71,4
86,68,76,98,76,70,87,89,71,75,75,7
82,61,50,52,68,67,54,74,58,55,58,5
125,98,68,111,98,96,112,118,96,67,96,1
125,98,60,106,98,96,107,113,96,67,96,1
91,70,76,87,70,67,91,88,74,78,70,4
83,63,68,83,63,62,79,80,63,66,66,7
96,81,68,68,74,79,91,96,81,82,78,4
108,85,84,99,81,87,107,112,89,82,89,3
75,59,53,57,63,67,54,84,78,56,78,5
122,99,64,112,96,100,111,122,96,63,96,1
118,96,68,112,99,96,111,117,100,70,103,1
96,71,75,83,71,74,87,97,72,79,72,4
104,87,79,107,87,81,100,90,75,79,83,3
123,100,71,107,96,96,109,114,94,63,90,1
113,96,67,116,100,96,109,119,94,63,94,1
123,100,67,107,96,103,109,119,98,63,98,1
88,70,78,87,74,72,88,93,73,82,69,4
96,81,82,83,74,79,95,93,76,74,73,4
73,66,66,75,70,68,57,78,58,60,65,5
88,70,74,87,70,72,84,85,73,70,73,7
122,100,66,113,96,98,108,124,94,63,94,1
127,103,66,109,96,98,108,124,97,63,101,1
122,96,66,113,100,98,108,119,97,63,104,1
97,79,79,88,79,69,88,78,68,72,76,4
90,75,79,103,86,69,92,106,83,80,87,7
105,83,83,99,86,80,106,111,87,80,94,3
72,57,59,54,64,69,60,102,87,80,91,5
97,83,75,103,90,97,120,120,98,76,94,1
101,79,67,112,98,80,88,94,79,64,83,1
114,94,63,103,90,90,102,115,94,64,94,1
119,98,63,88,79,94,111,120,98,72,98,1
65,60,67,66,57,58,71,71,57,64,61,7
101,87,70,92,90,91,115,128,103,88,96,3
124,97,93,120,101,91,111,100,85,71,88,1
94,72,80,94,72,74,95,96,75,79,71,4
78,57,68,81,76,59,71,74,54,67,62,7
86,68,72,94,76,70,91,96,75,84,83,7
98,87,72,94,91,88,107,109,96,75,92,3
131,102,72,111,98,96,112,118,96,71,100,1
96,70,80,95,74,75,87,96,70,74,70,4
104,78,84,87,70,83,91,104,85,82,78,7
91,78,71,99,88,83,107,112,92,70,92,3
113,88,64,103,92,92,103,112,92,59,92,1
113,96,64,107,92,92,103,112,92,66,96,1
118,96,64,107,96,92,111,112,92,63,96,1
77,54,71,99,83,55,60,86,72,79,83,5
109,83,75,103,96,92,100,110,90,63,90,1
113,96,75,99,92,92,96,105,86,59,86,1
113,92,63,103,92,92,100,110,86,59,90,1
113,87,63,99,92,92,100,110,86,59,86,1
123,100,63,111,100,96,109,119,98,67,94,1
113,100,67,111,96,100,109,119,98,67,98,1
76,59,70,87,70,57,73,70,58,63,62,7
88,70,70,75,63,68,91,85,69,70,73,7
100,78,82,91,78,83,91,101,83,82,87,7
112,85,86,113,96,94,117,124,97,93,101,3
104,81,63,100,92,90,99,110,83,57,87,1
108,96,66,100,89,79,95,93,73,67,76,1
112,92,63,100,96,86,99,93,76,67,76,1
122,96,66,109,100,94,112,114,97,67,94,1
110,86,59,99,86,90,97,115,94,64,94,1
114,94,67,108,98,97,111,120,98,72,98,1
119,101,67,112,98,94,111,120,98,72,98,1
78,55,63,67,58,57,73,75,56,64,56,7
82,58,63,71,58,57,69,75,56,64,56,7
85,69,70,88,73,68,98,91,78,88,85,7
89,73,78,97,83,79,85,91,78,80,81,7
119,90,60,102,87,98,102,118,96,64,96,1
120,94,84,115,98,96,116,118,96,79,96,3
120,102,80,106,94,99,112,113,87,63,87,1
102,83,57,81,79,85,75,85,71,51,79,1
115,98,64,102,94,92,107,118,96,71,96,1
115,94,68,94,83,96,112,118,96,75,96,1
115,94,68,111,94,96,112,118,100,71,100,1
87,67,68,75,59,71,79,92,78,82,85,7
96,70,76,87,78,71,87,92,78,74,74,7
113,92,88,116,103,96,121,104,92,78,96,3
79,74,56,79,78,79,75,88,78,52,74,1
128,99,76,112,96,100,111,122,96,66,96,1
74,58,67,75,58,55,71,68,57,67,57,7
70,58,63,72,54,55,71,82,64,71,68,7
70,58,63,72,58,59,75,101,79,83,83,7
96,75,79,87,75,74,75,86,72,67,68,7
96,79,75,95,87,74,83,101,83,87,90,7
109,87,93,107,96,81,104,114,98,87,94,3
100,79,51,72,75,78,67,90,75,52,75,1
96,79,55,83,83,85,79,97,83,52,79,1
100,83,51,79,75,78,79,90,75,56,83,1
73,55,66,71,55,57,70,97,76,82,80,7
80,63,70,91,78,83,99,105,87,89,94,3
92,78,74,79,74,68,73,89,73,67,73,7
88,74,74,91,81,72,91,97,83,89,94,7
112,92,86,104,92,98,112,119,90,74,90,3
100,78,52,71,78,75,70,89,76,50,80,1
84,78,52,75,74,75,73,89,80,53,80,1
104,85,63,91,85,86,91,97,80,53,83,1
122,96,66,113,100,94,112,114,90,67,87,1
82,64,71,88,72,83,102,111,87,84,87,3
105,83,87,112,90,87,102,106,87,88,94,3
101,79,49,73,79,76,67,82,76,50,76,1
82,68,56,84,79,73,75,90,79,57,76,1
101,86,59,88,83,73,79,98,83,57,79,1
101,83,56,81,79,83,88,98,83,53,79,1
105,83,56,84,79,87,92,102,87,60,87,1
124,98,67,108,94,94,106,111,87,64,91,1
110,87,89,106,87,87,106,104,81,88,81,3
89,73,63,71,65,65,66,83,67,76,81,7
85,73,50,71,76,76,66,83,74,64,85,1
110,83,63,106,90,98,66,118,125,46,107,2
110,90,63,88,83,94,89,122,96,80,96,5
115,87,84,102,87,92,107,113,92,88,87,3
82,76,50,66,76,74,61,77,71,51,71,1
86,76,53,73,76,67,68,81,71,59,75,1
115,94,64,111,98,92,103,118,96,67,96,1
111,87,64,98,91,107,75,113,125,51,104,2
111,94,76,89,91,99,99,118,96,75,96,5
82,68,60,66,68,70,57,67,71,51,62,5
113,81,84,103,81,83,103,108,85,90,81,3
104,81,84,103,88,79,99,100,78,82,78,3
108,107,53,95,88,129,34,112,133,46,133,2
118,92,76,99,96,96,99,117,92,74,96,5
104,87,88,103,83,85,100,101,83,83,79,3
109,83,88,107,87,81,100,97,79,83,83,3
113,92,88,103,92,89,100,105,86,75,90,3
109,92,84,107,96,89,100,110,90,67,90,3
85,71,51,64,71,74,67,93,75,49,75,1
77,71,51,72,75,66,67,82,72,52,75,1
96,83,63,87,83,81,79,93,79,56,79,1
104,87,67,95,83,92,100,114,94,63,90,1
104,83,63,95,92,89,96,119,90,59,90,1
113,104,59,95,83,133,46,114,135,46,124,2
108,85,90,100,81,83,99,101,76,82,80,3
108,89,90,100,89,86,103,114,87,89,94,3
108,89,86,100,92,86,99,105,94,67,94,3
100,81,59,100,92,86,99,101,83,60,83,1
112,92,63,96,89,94,99,114,87,63,90,1
112,89,63,96,89,90,103,114,90,63,90,1
117,92,66,113,100,94,103,119,97,74,104,1
122,100,66,109,100,101,112,124,97,70,101,1
117,100,66,113,100,101,112,124,101,67,97,1
117,107,46,49,118,98,70,110,97,47,122,1
108,85,63,53,74,86,77,93,80,63,73,5
69,66,52,60,63,68,60,78,65,63,62,7
114,86,92,112,98,94,115,115,94,92,87,3
119,94,96,103,90,94,115,111,87,88,83,3
82,72,49,73,75,65,71,82,72,53,76,1
105,86,59,91,86,83,88,111,87,57,83,1
105,83,67,88,98,90,84,86,72,64,79,5
110,87,89,106,94,87,106,113,88,92,88,3
124,97,93,97,80,87,102,104,81,84,85,3
101,83,50,71,80,76,69,87,74,50,70,1
89,73,53,84,83,76,73,96,70,53,81,1
114,90,67,102,90,83,85,83,74,64,88,1
114,133,44,29,136,131,31,104,107,50,96,2
106,87,84,106,87,81,103,104,83,88,87,3
115,91,92,106,87,88,99,104,79,84,79,3
94,79,50,69,72,74,68,81,71,51,71,1
94,76,53,77,76,81,83,104,87,67,87,1
115,91,60,85,83,88,75,85,71,55,75,1
102,83,60,98,91,78,68,85,75,63,83,1
111,91,57,89,87,85,91,109,87,59,92,1
115,94,64,111,98,99,112,113,96,67,92,1
125,98,68,89,94,96,91,100,83,59,92,1
91,74,53,75,78,75,83,88,74,52,78,1
104,88,68,87,88,92,95,104,89,70,89,1
113,88,68,91,88,92,103,108,89,63,89,1
122,99,68,112,99,100,111,112,96,66,96,1
108,92,60,51,114,92,87,112,92,70,89,1
104,114,50,36,128,87,68,96,85,63,92,5
91,85,56,64,81,83,61,88,78,56,78,5
100,79,84,103,87,81,100,105,86,87,86,3
85,71,51,72,75,74,67,86,72,49,75,1
89,75,55,68,71,74,71,86,72,52,72,1
100,83,63,95,92,92,96,110,94,67,94,1
123,100,71,99,96,92,100,119,98,71,98,1
89,79,59,58,100,74,67,86,83,59,72,5
104,81,82,104,85,83,103,110,87,85,94,3
100,92,56,83,81,90,84,101,83,50,80,1
84,78,49,79,78,75,70,97,80,53,73,1
100,81,66,87,89,83,84,85,80,60,80,1
92,78,74,96,81,79,91,101,80,74,76,4
105,83,87,99,86,87,102,111,91,88,98,3
105,86,87,95,90,87,102,111,98,76,91,3
86,72,52,73,75,76,75,90,72,50,68,1
105,86,63,84,83,83,84,90,79,60,79,1
101,86,59,84,83,90,84,90,76,60,79,1
119,98,75,108,94,97,111,115,91,76,94,1
110,94,78,88,90,98,94,122,96,68,92,1
93,80,60,75,83,79,81,100,85,60,81,1
119,97,67,106,94,94,106,122,96,71,96,1
119,94,70,111,97,94,102,118,92,71,96,1
105,90,74,92,80,94,89,108,88,71,81,4
98,76,80,94,79,81,99,109,87,88,87,3
98,79,88,115,94,92,107,123,96,93,96,3
90,76,57,81,79,74,79,100,83,63,83,1
111,91,64,94,91,88,103,118,92,71,96,1
115,94,64,106,94,96,107,123,96,71,96,1
115,94,72,111,94,96,107,113,96,75,96,1
115,94,72,106,94,99,107,118,96,79,100,1
115,94,76,106,94,96,112,123,100,84,96,1
100,81,84,103,92,87,107,112,92,90,96,3
100,81,88,95,81,79,95,92,78,82,81,3
108,92,84,107,96,96,103,117,96,86,100,3
113,96,84,103,92,100,107,117,100,74,96,1
96,78,46,79,81,79,68,88,74,49,70,1
122,96,71,103,92,96,111,117,92,70,96,1
104,99,56,71,96,92,75,108,92,66,96,5
102,76,76,89,76,78,91,100,79,75,75,4
94,76,72,89,76,74,87,96,71,75,67,4
115,87,84,89,87,88,103,109,83,88,87,3
111,91,92,111,91,88,112,113,92,93,92,3
94,79,60,73,76,74,61,96,79,84,83,5
100,78,80,91,78,79,95,92,70,74,70,4
91,67,71,83,67,67,87,92,66,70,66,4
104,81,84,91,78,79,95,100,81,86,81,3
87,74,56,79,81,79,83,104,85,82,85,5
79,67,71,79,63,67,75,88,66,70,66,7
109,87,93,107,87,85,104,110,86,87,83,3
108,85,82,96,78,83,95,105,80,78,80,4
104,78,86,104,85,75,99,101,76,82,83,3
112,85,90,109,89,90,108,119,90,89,87,3
108,89,86,104,81,83,103,105,90,89,83,3
112,85,86,96,81,83,103,110,83,89,87,3
108,89,86,100,85,86,103,110,87,85,87,3
104,78,82,96,81,79,95,110,83,85,83,3
114,86,92,108,86,87,111,115,87,84,91,3
111,91,84,106,87,92,112,109,87,84,83,3
86,68,72,81,68,74,87,89,67,75,67,7
128,99,92,116,96,92,111,112,92,90,92,3
104,81,88,103,88,92,91,117,111,66,85,2
104,88,88,107,85,92,103,112,89,86,89,3
122,92,88,99,85,92,103,112,89,82,85,3
104,83,84,99,79,89,109,114,90,87,83,3
109,87,88,107,87,85,104,114,90,96,94,3
118,96,88,107,83,96,113,101,83,83,79,3
109,87,84,91,71,66,75,72,60,67,60,7
96,81,66,53,107,124,37,129,143,44,140,2
108,85,86,104,85,86,103,110,90,89,90,3
108,85,82,79,66,68,73,74,58,63,55,7
119,90,92,108,90,87,106,111,91,92,91,3
79,64,67,70,57,69,75,74,61,64,61,7
124,94,93,115,90,94,111,113,88,84,88,3
114,129,44,37,126,128,34,122,121,46,125,2
114,90,89,111,87,87,106,118,88,88,88,3
115,116,44,34,135,96,36,113,108,44,137,2
113,88,92,107,88,92,111,117,96,86,89,3
113,88,88,95,85,87,95,104,78,82,81,4
118,128,43,29,139,100,37,104,103,49,122,2
118,128,46,34,125,116,34,112,118,52,122,2
75,63,64,68,56,54,68,66,48,59,55,7
87,70,71,83,70,71,79,73,63,63,59,7
96,79,71,51,108,81,91,93,75,79,75,4
128,125,48,32,121,125,32,110,120,46,116,2
89,71,71,75,67,66,71,72,57,63,60,7
108,89,90,104,85,90,108,114,90,97,94,3
69,59,59,63,59,60,63,101,108,53,76,7
119,98,96,112,94,94,115,102,76,76,72,3
67,55,57,60,48,46,55,71,59,60,59,5
63,48,57,53,44,50,59,75,63,60,67,5
111,105,50,43,102,92,61,77,54,67,58,2
106,102,60,69,79,70,75,70,54,71,58,7
104,81,84,91,78,75,91,100,78,82,78,4
104,81,84,95,78,79,95,96,78,78,70,7
122,139,43,29,128,146,27,117,133,43,151,2
118,121,48,34,125,125,32,124,139,46,131,2
118,125,44,34,129,122,32,114,127,42,135,2
128,146,41,27,137,100,29,110,116,46,142,2
96,78,82,100,81,75,95,105,80,82,80,4
122,133,43,34,129,124,48,78,58,67,51,2
90,72,75,88,75,73,84,86,72,72,72,7
82,62,70,75,62,61,77,71,56,68,56,7
82,69,70,75,69,72,73,87,78,64,74,7
119,133,44,37,101,113,37,104,107,43,114,2
78,65,64,69,54,56,71,77,58,67,54,7
111,120,44,37,120,96,36,100,100,48,100,2
106,109,41,29,120,107,31,104,104,44,104,2
75,56,68,75,56,54,72,76,55,66,55,7
83,70,56,48,85,92,37,96,78,63,100,2
77,58,67,72,54,55,67,75,57,63,57,7
85,71,67,72,67,74,75,90,75,63,75,5
96,96,44,29,100,125,29,110,127,46,120,2
112,122,43,29,122,120,32,110,129,42,126,2
82,57,67,66,53,48,67,71,54,64,54,7
105,116,42,30,109,115,34,94,79,68,72,2
78,55,60,67,58,57,73,79,59,64,59,7
78,58,70,79,62,57,73,79,59,68,59,7
78,58,67,84,62,57,69,71,56,68,59,7
110,119,44,29,119,113,34,100,99,64,78,2
111,91,88,106,91,88,103,100,79,84,79,3
98,76,80,85,68,78,87,93,71,71,62,7
106,113,47,49,94,99,68,93,75,71,67,2
87,70,71,83,63,67,79,84,63,70,66,4
123,96,97,116,96,96,113,114,90,92,90,3
109,79,88,107,87,85,104,114,86,87,90,4
69,55,66,75,59,57,73,82,58,63,58,7
76,59,63,75,59,57,73,82,62,67,62,7
80,66,70,83,85,72,84,89,73,74,73,4
100,85,59,32,114,72,70,97,76,70,94,2
104,107,46,27,129,98,40,85,83,63,73,2
79,60,67,73,57,58,67,74,57,64,57,7
78,62,63,75,58,57,77,79,59,64,63,7
78,61,64,77,57,59,75,77,58,67,62,7
78,61,68,77,65,67,83,85,67,71,62,7
74,57,68,69,57,56,71,77,58,67,62,7
120,102,72,115,98,103,116,128,100,75,100,1
83,67,68,79,63,67,79,84,63,66,63,7
100,81,71,116,99,87,111,108,92,78,96,1
96,78,66,100,92,79,99,114,94,74,101,1
108,92,78,113,100,101,112,119,101,70,101,1
79,64,67,73,57,65,75,74,61,68,61,7
124,101,67,112,98,101,111,120,98,64,102,1
90,72,75,81,64,65,75,78,61,68,57,7
85,65,67,75,62,61,77,83,59,68,63,7
78,58,63,92,76,61,73,79,63,68,59,7
105,83,82,97,83,79,98,91,81,84,78,4
