@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,9,12,15,17,19,23,25-26,32,36-37'

@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp23 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp35 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp45 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
69,68,72,87,64,87,87,63,68,79,75,5
81,72,72,87,68,87,83,67,72,67,67,5
107,92,85,118,93,118,118,99,118,92,96,3
112,101,92,109,97,113,113,95,109,89,92,3
71,71,59,74,67,74,70,66,71,55,55,7
75,68,56,74,67,70,70,66,71,55,55,7
75,71,59,77,71,77,81,70,75,66,66,7
54,60,70,81,71,85,100,66,71,63,70,4
111,93,87,117,99,117,122,96,112,94,90,3
75,71,67,80,70,88,88,71,81,64,60,7
34,48,112,104,46,104,104,59,51,116,116,2
29,44,104,96,49,92,104,46,32,101,113,2
118,99,96,119,96,114,119,93,115,90,94,3
79,66,55,75,71,86,79,63,75,65,62,7
71,66,55,79,71,82,72,70,84,65,58,7
71,66,55,82,67,72,72,70,75,58,58,7
79,70,74,90,71,90,93,74,84,76,76,4
67,66,63,79,67,75,68,67,75,65,62,4
87,63,100,79,75,86,93,67,75,65,76,4
32,43,107,97,46,110,101,44,34,119,126,2
95,75,68,97,78,89,74,80,94,68,54,7
73,67,60,78,67,82,82,64,73,61,61,7
77,71,60,89,67,85,78,68,85,79,76,4
67,63,51,71,64,71,74,64,68,52,56,7
71,67,58,74,64,74,74,64,75,63,56,7
84,74,76,98,72,94,98,76,95,81,88,4
75,67,62,90,72,86,86,71,95,81,81,4
34,47,111,106,50,102,102,71,87,103,110,2
111,97,94,113,97,118,122,88,111,92,96,3
98,80,76,96,76,100,91,75,83,71,75,7
94,80,76,100,80,91,100,75,87,75,79,7
81,76,79,83,68,83,96,63,75,67,71,4
29,44,124,104,40,113,113,41,32,125,129,2
112,92,88,113,88,109,109,86,109,85,85,4
99,84,85,109,88,109,109,86,100,89,89,4
99,76,74,109,84,100,93,82,100,70,66,4
75,68,56,70,67,74,77,63,71,55,59,7
75,68,59,74,67,77,77,70,75,59,63,7
75,68,59,74,63,74,74,66,75,59,59,7
75,64,56,74,71,77,74,63,71,59,59,7
83,76,67,85,71,85,85,66,79,63,63,7
83,71,70,85,71,85,85,70,79,63,63,7
36,46,121,104,44,109,104,59,49,114,107,2
95,84,79,104,86,104,108,83,103,83,83,4
75,67,54,76,63,80,80,63,73,57,60,7
118,99,100,130,96,114,114,89,102,73,65,3
75,66,59,75,63,82,79,63,75,58,58,7
112,92,94,124,93,124,119,88,115,102,98,3
108,83,86,114,85,114,110,88,120,91,87,4
103,87,83,110,89,105,114,88,106,87,87,4
77,67,60,82,67,82,74,68,77,57,54,7
48,59,75,85,70,89,85,76,94,76,76,4
79,67,62,78,68,78,78,68,75,59,59,7
71,63,58,74,68,74,74,68,75,59,59,7
84,67,73,102,64,86,86,71,83,70,78,4
88,74,73,86,72,90,94,76,91,70,70,4
84,70,65,98,76,94,86,71,87,70,70,4
98,80,72,100,80,96,91,79,95,75,75,4
77,68,61,79,71,83,83,71,83,67,62,7
69,64,57,75,68,75,75,67,75,62,62,7
77,68,65,83,68,83,83,67,79,67,67,7
75,68,63,77,67,81,77,66,75,59,63,7
83,68,67,93,79,85,81,82,100,81,74,7
75,71,56,77,67,77,77,66,79,63,63,7
116,76,99,123,75,123,123,74,100,96,100,1
91,64,81,118,63,113,109,66,113,100,100,1
75,63,58,88,70,80,80,75,91,68,64,7
75,67,62,80,63,76,84,67,70,64,60,7
83,67,67,84,66,80,80,71,77,64,68,7
95,75,75,73,70,88,96,63,66,60,72,4
75,63,59,79,67,75,79,67,79,62,62,7
75,70,59,93,75,86,82,82,97,73,69,7
60,66,70,97,59,97,90,60,56,80,76,5
79,66,66,79,67,82,82,63,75,62,65,7
63,63,55,68,63,72,72,63,75,62,62,7
67,59,55,72,63,72,75,63,71,62,62,7
83,78,78,68,59,75,90,67,67,58,65,7
81,67,64,85,67,85,82,76,89,61,61,7
77,67,60,85,67,82,78,72,81,61,61,7
112,79,101,114,74,119,119,68,106,98,98,1
112,67,98,124,63,124,129,60,111,102,102,1
66,63,53,82,70,78,70,68,73,68,61,7
66,63,60,74,63,74,78,68,77,61,65,7
70,67,57,74,63,78,78,68,77,65,57,7
88,75,68,97,70,85,78,68,77,61,61,4
92,70,62,90,76,94,90,76,87,67,74,4
88,85,83,90,76,94,102,76,91,74,74,4
88,74,83,98,84,102,106,76,91,78,81,3
88,70,69,106,76,102,94,80,99,81,78,3
60,57,90,98,57,98,94,60,51,70,78,5
71,63,62,74,68,74,78,68,75,59,63,7
88,70,65,86,68,82,78,68,79,67,59,7
102,84,79,100,84,104,100,79,95,79,75,4
115,60,98,128,64,122,122,67,111,100,100,1
73,68,57,75,64,75,75,63,75,62,58,7
69,68,65,75,68,75,75,67,72,58,62,7
87,76,78,81,71,85,81,74,87,70,63,7
116,64,103,118,71,123,123,66,109,100,100,1
79,71,59,74,63,77,81,66,71,59,63,7
99,79,83,104,82,104,104,75,91,83,83,3
99,79,75,104,82,104,104,79,99,83,83,3
51,55,54,56,52,66,69,52,51,49,53,5
51,59,62,66,52,69,73,49,48,53,64,5
111,71,100,117,66,112,122,71,108,98,98,1
79,82,78,82,67,82,93,70,84,65,69,7
83,74,66,82,75,90,97,67,67,65,73,7
96,82,81,97,75,101,105,82,92,80,87,7
109,66,96,119,71,119,114,67,111,101,101,1
73,75,68,78,67,78,89,57,55,65,68,7
84,75,75,78,70,89,93,64,66,68,76,7
88,75,79,101,82,101,105,84,98,83,83,7
91,63,34,105,78,89,67,84,98,61,39,3
112,67,98,119,63,124,119,68,111,102,98,1
84,63,65,94,68,82,82,80,95,70,63,7
88,60,41,106,76,90,64,80,99,59,41,3
63,50,44,90,57,64,71,71,83,41,52,5
53,50,69,71,53,78,82,53,54,63,59,5
53,50,65,82,50,74,78,53,54,63,59,5
120,70,101,125,72,120,120,68,107,99,99,1
79,63,69,115,64,98,82,71,112,85,74,1
89,72,68,96,76,96,96,79,91,71,71,4
81,68,65,83,68,83,83,63,75,67,67,7
89,80,87,83,68,87,96,71,79,62,67,7
98,80,76,96,80,100,104,75,83,75,75,7
95,76,81,89,75,96,96,66,83,66,70,4
57,64,67,77,55,81,85,74,83,70,66,5
54,53,59,74,55,74,70,52,56,59,59,5
116,64,99,123,67,123,118,66,113,96,96,1
79,71,62,80,66,84,80,67,81,64,64,7
79,59,71,96,82,100,92,75,91,79,79,4
95,84,87,96,78,100,96,75,81,68,72,7
58,55,71,84,56,88,88,67,77,86,90,5
107,67,96,122,63,117,117,63,103,90,94,1
68,63,58,73,63,66,66,67,73,57,60,7
87,78,70,97,75,90,93,82,88,73,69,4
79,66,63,86,67,82,86,70,79,62,65,7
91,82,78,82,75,97,101,67,75,69,76,4
100,78,81,110,79,105,105,85,111,94,90,3
53,52,63,82,59,86,93,67,75,87,90,5
71,63,78,105,79,110,110,93,120,101,94,3
113,70,96,110,71,119,119,63,88,87,94,1
113,66,96,119,63,114,119,67,106,94,94,1
113,70,103,124,67,130,124,63,111,97,97,1
88,79,68,97,74,93,97,80,94,72,68,4
99,75,79,119,67,114,105,68,106,91,79,1
92,78,73,94,80,94,94,80,91,74,74,4
106,67,94,106,64,115,115,64,95,92,92,1
106,63,90,115,64,115,115,64,103,96,99,1
111,63,101,125,68,120,125,68,112,96,99,1
111,63,97,115,64,120,125,64,107,99,96,1
111,67,90,131,72,120,111,68,107,99,96,1
77,60,57,87,71,87,75,67,72,71,54,7
66,60,76,83,60,71,91,84,99,71,83,5
91,80,74,96,79,96,93,74,87,70,70,4
87,71,70,93,75,89,89,74,87,66,66,4
79,68,63,85,67,81,81,74,87,66,63,7
75,71,81,93,75,109,113,82,109,92,92,3
99,56,81,118,63,113,113,66,104,92,92,1
99,64,92,113,63,113,113,59,100,81,89,1
107,68,96,118,67,118,118,66,113,96,96,1
112,68,85,118,75,118,118,70,113,96,100,1
99,79,75,80,78,100,104,63,70,83,83,7
103,88,92,96,82,112,127,83,99,94,101,3
111,79,92,104,63,104,108,59,95,90,90,1
111,67,96,122,66,117,117,67,108,94,94,1
75,70,66,86,71,86,86,82,92,80,76,7
118,82,92,119,79,114,110,70,106,94,87,1
113,74,96,119,67,119,114,67,111,97,97,1
81,67,60,78,63,74,82,64,69,61,57,7
112,92,101,114,93,119,124,88,106,94,94,3
97,82,87,98,80,102,106,76,83,81,88,7
120,93,97,111,88,120,115,88,107,96,103,3
92,57,87,106,57,94,90,50,75,74,78,1
97,60,87,111,57,102,102,56,87,78,81,1
88,57,83,106,53,102,94,53,95,81,78,1
111,63,97,120,64,120,125,64,107,96,96,1
111,67,94,120,72,120,125,64,112,96,99,1
85,76,79,96,76,96,91,75,87,79,79,7
94,88,87,91,80,100,108,75,83,87,92,7
85,57,83,91,53,96,96,55,72,75,75,1
85,60,87,96,53,96,100,55,72,75,83,1
85,57,91,87,50,96,104,51,75,79,83,1
102,68,94,100,64,104,113,71,87,75,83,1
111,64,94,113,64,118,118,63,95,96,96,1
75,68,56,74,67,74,74,66,71,55,55,7
75,56,78,85,51,93,96,56,75,78,78,1
83,53,81,100,55,96,96,56,83,89,85,1
95,53,81,104,51,100,96,56,79,78,78,1
112,68,99,118,71,123,118,66,113,100,100,1
83,75,83,108,78,96,84,92,99,79,72,7
83,55,83,108,59,104,96,59,91,83,83,1
75,51,79,96,56,108,100,56,81,83,83,1
107,67,96,104,63,112,122,63,91,79,86,1
71,66,55,68,67,68,72,67,71,62,65,7
67,63,59,82,71,75,90,85,106,83,87,7
91,63,81,105,56,90,90,57,97,80,76,1
75,52,74,97,52,93,86,57,84,73,73,1
71,56,74,82,56,82,97,53,71,76,73,1
79,56,85,82,56,97,101,53,75,73,73,1
83,63,89,97,59,101,101,53,79,73,80,1
79,52,78,97,52,93,90,53,88,80,76,1
109,63,89,114,75,114,110,67,106,97,90,1
109,66,100,97,67,114,124,57,88,80,83,1
113,70,100,124,67,114,119,74,111,87,87,1
77,52,86,101,50,101,97,53,85,76,72,1
88,56,83,97,53,97,105,57,81,79,83,1
88,56,83,97,57,105,105,53,81,83,87,1
88,59,86,105,60,105,105,60,98,83,87,1
95,63,86,105,60,101,110,57,85,87,94,1
103,67,90,114,63,114,110,68,102,87,87,1
95,67,86,110,67,110,110,64,85,94,94,5
111,85,83,115,92,115,106,92,107,81,85,3
84,50,76,111,53,102,94,50,83,81,74,1
92,60,87,111,60,98,98,56,91,85,85,1
88,63,83,115,72,111,115,71,91,99,96,5
73,60,61,83,64,75,83,79,87,62,79,7
73,57,76,87,56,96,104,59,83,87,92,1
89,68,83,122,71,113,108,71,111,96,96,1
77,53,94,96,43,104,118,51,45,133,133,2
62,53,91,118,43,118,118,44,37,129,125,2
98,68,91,104,64,108,113,48,34,104,83,1
94,76,94,118,76,122,122,75,99,96,96,5
103,84,85,104,88,104,104,90,100,81,85,3
95,50,85,100,51,104,96,52,79,81,78,1
79,56,85,89,59,109,113,59,83,85,92,1
103,68,96,113,67,118,123,63,100,92,96,1
107,71,103,118,67,123,123,63,104,96,92,1
61,60,67,67,51,67,70,49,46,66,63,5
95,67,87,112,66,112,112,63,99,90,94,1
107,67,96,112,63,108,108,59,91,94,90,1
34,51,104,112,46,112,112,46,30,135,139,2
95,75,96,100,66,112,112,49,51,79,83,5
54,51,79,88,52,76,80,71,77,72,72,5
104,86,85,114,92,119,119,89,106,94,97,3
96,82,78,110,83,105,101,93,106,80,80,3
109,66,100,124,71,124,130,78,111,97,97,1
87,66,89,110,49,101,97,44,29,133,122,2
49,49,66,79,59,75,75,60,71,69,69,5
103,87,83,105,85,105,101,88,98,79,79,3
99,75,90,101,74,105,110,72,94,91,91,1
99,59,90,110,53,101,89,53,85,76,72,1
73,56,79,85,53,89,97,53,69,76,76,1
45,46,135,105,44,114,110,53,59,128,131,2
60,59,68,74,60,78,70,68,73,65,68,7
84,53,87,90,53,94,94,53,79,81,78,1
97,63,90,111,68,115,102,68,91,88,78,1
97,67,97,102,64,111,111,60,91,92,92,1
63,60,65,86,68,78,74,80,95,74,67,7
98,72,87,113,76,104,113,79,95,92,87,3
69,53,72,83,53,83,87,55,68,71,75,1
73,53,76,87,53,91,96,55,75,79,79,1
85,64,91,96,60,100,108,63,87,92,92,1
111,64,94,122,71,122,122,71,103,100,96,1
31,47,131,108,60,100,104,67,99,83,87,2
43,53,91,96,56,91,91,55,58,83,79,5
91,80,81,96,79,96,100,86,96,78,81,3
99,84,85,100,84,104,113,82,96,81,85,3
75,53,78,85,48,89,93,49,71,78,74,1
75,50,81,93,55,96,93,49,71,78,81,1
79,56,78,96,59,96,104,56,83,78,81,1
83,60,85,104,67,109,109,59,87,89,92,1
83,56,78,109,59,96,96,66,96,85,81,1
91,60,92,100,59,104,109,63,83,81,85,1
36,46,114,96,55,100,104,66,79,92,96,2
99,80,81,96,79,96,96,63,67,85,78,4
99,84,83,104,82,104,104,83,95,83,86,3
75,59,79,108,59,100,96,59,88,86,83,1
83,59,71,104,70,104,88,59,77,79,75,1
64,55,87,104,59,104,100,59,70,90,86,5
58,59,83,100,56,100,88,59,66,83,83,5
96,82,78,101,83,101,105,85,97,80,90,3
100,82,81,105,83,105,105,85,97,83,87,3
60,56,89,101,59,97,90,60,75,80,80,5
60,56,78,86,56,86,86,57,67,80,83,5
112,96,90,114,93,114,110,92,115,79,76,3
73,49,75,89,50,101,97,50,69,76,76,1
103,63,90,114,70,119,110,68,106,98,94,1
103,67,94,114,70,119,124,68,106,94,94,1
103,75,98,119,70,119,114,68,106,94,94,1
66,67,90,101,63,101,105,60,62,94,94,5
111,93,94,115,92,125,115,97,112,96,88,3
102,85,83,102,84,102,102,88,99,81,88,3
97,85,83,102,76,102,111,80,95,88,96,3
92,53,83,111,57,102,90,68,103,88,85,1
71,50,80,86,50,90,90,50,75,74,74,1
71,50,76,94,50,90,94,50,75,78,78,1
75,57,80,78,53,82,94,53,71,70,74,1
71,67,90,106,60,106,102,56,64,96,96,5
69,50,76,87,50,87,91,51,83,79,79,1
106,64,94,122,71,122,122,67,103,96,96,1
52,50,83,96,56,91,91,59,75,83,75,5
73,76,87,108,68,108,108,67,87,92,83,5
89,76,79,108,71,108,100,67,95,83,79,4
95,84,88,96,84,104,113,82,91,81,89,3
79,50,78,100,55,100,104,56,91,89,89,1
71,50,74,104,51,100,96,52,87,85,85,1
79,46,78,96,48,89,89,49,75,78,74,1
71,53,74,93,55,93,93,52,75,78,78,1
91,64,88,109,71,113,113,66,96,92,96,1
107,68,92,113,71,118,118,70,109,92,92,1
107,71,92,113,67,123,123,63,104,92,92,1
116,92,103,109,79,123,128,74,83,85,92,1
79,60,81,96,63,96,104,82,91,78,85,1
106,88,83,108,88,113,113,93,103,87,92,3
94,76,72,100,76,91,87,75,87,71,67,7
83,68,67,89,71,81,85,74,83,66,70,4
103,88,88,113,88,113,113,86,104,92,89,3
79,71,67,85,71,85,77,82,96,70,66,7
87,75,71,88,74,92,88,75,91,68,68,4
99,84,83,104,82,104,108,83,99,83,86,3
123,82,85,135,96,130,114,93,125,101,97,3
104,82,85,105,83,114,105,78,102,83,80,3
104,82,85,114,79,105,101,82,102,80,80,3
103,87,83,110,89,114,114,84,106,87,87,3
99,83,79,114,89,105,110,88,111,91,87,3
63,53,108,125,47,125,131,46,31,146,146,2
111,84,87,113,92,122,113,84,107,92,87,3
95,80,70,100,79,100,96,82,91,81,92,4
31,43,146,139,44,139,145,52,37,151,151,2
31,43,143,139,44,145,139,46,29,151,151,2
31,43,132,118,44,123,123,46,34,129,129,2
107,88,88,109,88,113,109,90,109,89,89,3
79,71,70,81,71,85,89,74,79,63,63,7
107,88,96,117,90,112,122,92,117,94,90,3
87,75,67,76,70,84,92,71,77,68,72,7
83,75,67,84,74,92,84,71,77,72,68,7
29,46,140,135,42,130,124,44,29,143,143,2
32,42,135,124,44,119,129,47,31,135,135,2
108,92,86,114,93,114,114,88,111,87,91,3
99,87,86,114,89,105,110,88,111,87,87,3
108,87,86,114,89,110,114,92,106,91,91,3
34,44,136,125,44,125,125,50,31,132,135,2
31,44,126,125,44,125,120,50,31,135,132,2
29,44,143,111,44,131,136,53,45,128,143,2
34,47,126,115,47,120,120,46,36,121,121,2
37,47,115,120,44,120,115,46,36,125,125,2
111,89,90,111,80,102,90,80,87,59,45,3
120,97,94,122,92,118,113,93,116,92,92,3
34,47,139,133,43,133,133,44,34,141,141,2
112,92,92,109,93,113,113,90,113,85,81,3
57,60,49,63,55,63,67,59,53,44,44,5
54,56,52,67,55,67,60,59,56,52,55,5
71,68,59,74,67,74,77,66,75,59,55,7
111,93,92,122,99,117,117,92,112,90,86,3
111,88,87,117,95,117,108,92,108,86,75,3
40,51,100,127,46,122,112,46,32,127,124,2
107,93,87,112,90,117,112,96,108,90,90,3
111,88,96,112,90,112,112,96,112,90,90,3
63,63,55,75,63,72,68,44,37,76,55,7
112,92,98,114,93,114,110,84,94,72,76,3
70,67,64,78,67,78,82,60,62,68,79,7
34,44,136,136,44,125,125,46,31,135,132,2
34,44,129,125,44,125,120,46,31,121,121,2
37,44,119,115,47,111,111,50,34,103,92,2
111,93,94,120,97,120,115,92,112,92,88,3
49,57,62,71,53,71,74,56,51,56,56,5
53,57,48,78,57,67,64,56,54,63,52,5
60,57,58,98,53,78,71,40,31,78,59,5
81,72,65,83,68,83,83,71,75,67,67,7
75,71,70,85,71,81,85,74,79,66,63,7
57,56,70,81,59,77,77,59,56,63,66,5
99,84,79,100,82,96,104,83,95,83,83,4
32,44,121,112,49,122,117,46,40,113,120,2
91,78,74,105,83,97,97,82,92,80,80,4
96,82,85,105,83,105,114,89,106,90,90,3
71,66,63,72,67,79,82,63,67,58,62,7
83,66,70,90,71,93,93,70,84,73,73,7
27,43,147,110,46,124,124,42,29,136,140,2
99,79,83,105,82,101,101,88,98,79,79,4
60,63,64,78,67,67,70,64,66,54,57,7
70,63,53,67,60,70,74,64,69,54,54,7
70,67,57,70,63,74,74,68,69,57,57,7
115,89,87,120,97,115,115,97,112,96,96,3
69,64,54,75,68,75,71,67,72,54,54,7
81,72,72,100,80,100,87,79,95,75,79,7
46,53,65,83,56,83,83,63,64,67,71,5
75,71,63,77,67,77,70,63,71,55,55,7
71,64,59,70,63,74,77,63,71,55,59,7
68,64,59,74,67,77,77,66,75,59,59,7
71,68,74,89,67,85,81,66,71,74,70,5
57,64,70,85,63,81,85,70,75,78,70,5
72,71,67,84,66,84,80,67,73,75,72,5
54,63,67,88,63,88,80,75,88,68,60,4
75,66,59,82,67,82,75,67,75,55,58,7
79,70,74,90,71,93,93,74,84,76,73,4
112,96,98,119,97,119,114,97,115,94,91,3
66,63,57,74,63,74,78,64,73,57,57,7
73,67,60,74,67,78,82,64,73,57,61,7
81,71,60,82,70,82,78,64,69,57,57,7
81,75,68,89,74,93,93,76,85,76,76,7
73,71,64,82,70,78,82,72,85,68,61,4
115,97,97,120,101,120,125,101,116,96,92,3
69,64,57,75,64,79,79,67,72,58,58,7
71,68,59,70,67,74,74,66,79,63,59,7
107,88,83,108,86,104,112,92,108,90,86,4
117,96,94,114,89,101,89,72,81,57,54,3
84,75,72,89,74,89,89,72,85,76,76,4
111,89,83,111,88,102,102,84,99,78,74,4
115,74,101,120,72,120,125,76,112,103,99,1
111,88,87,118,88,113,108,84,107,83,83,4
85,76,65,91,76,91,91,75,91,75,75,4
75,68,56,77,67,77,77,66,79,63,63,7
72,67,58,80,66,80,80,71,88,64,64,7
75,67,58,88,59,88,100,59,57,86,86,5
87,75,71,92,74,96,96,75,91,72,72,4
79,66,63,82,71,82,82,67,75,65,65,7
112,79,98,119,74,119,124,72,115,98,98,1
92,82,83,78,64,82,102,64,75,59,70,7
67,67,58,74,64,71,71,64,75,59,59,7
67,63,58,71,64,71,74,68,71,59,59,7
98,84,83,91,84,100,100,75,87,75,75,4
98,76,72,104,80,104,104,79,95,79,83,3
59,60,65,83,56,83,83,55,58,71,71,5
115,64,98,128,64,128,122,67,111,100,100,1
