@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,10-11,15,18,21,24-25,30-32,37'

@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp26 numeric
@attribute Sp29 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
76,76,72,85,90,96,87,76,74,79,91,96,75,4
142,47,139,31,131,133,31,46,139,48,32,128,141,2
94,88,91,106,111,104,99,84,78,84,95,96,75,7
57,57,46,55,60,79,64,64,59,71,79,89,75,5
54,53,50,55,67,79,51,53,52,55,54,77,62,5
124,44,113,31,106,122,29,43,128,41,27,134,137,2
74,76,74,95,100,100,95,84,79,82,96,96,78,4
81,80,81,103,96,100,99,84,79,82,100,96,81,4
81,80,81,95,100,100,99,84,79,82,96,104,78,4
74,76,78,91,96,100,95,79,79,78,91,104,81,4
128,43,128,31,122,134,27,41,133,43,27,127,147,2
116,51,104,37,113,122,34,56,100,52,60,97,83,2
67,71,67,79,81,84,79,70,66,71,77,79,68,7
71,71,75,79,89,88,83,74,74,75,84,93,75,7
129,41,133,32,113,127,27,43,129,42,30,124,135,2
78,82,81,96,104,101,99,79,83,85,92,101,80,4
81,82,78,96,104,101,95,79,79,82,92,101,76,4
129,46,125,34,112,114,37,46,109,50,40,105,111,2
55,63,55,67,73,72,70,67,57,63,71,74,55,7
74,74,70,83,88,97,84,75,72,74,84,85,73,7
70,59,70,60,80,79,57,59,68,67,56,82,73,5
83,79,83,95,97,101,92,78,76,84,102,102,79,4
60,56,68,51,79,74,53,53,69,57,55,82,68,5
113,49,72,42,79,101,40,50,80,44,31,106,105,2
83,85,80,97,101,111,102,88,83,97,112,118,92,3
51,60,55,63,67,64,69,64,54,60,71,71,56,7
55,63,58,71,78,71,73,64,57,68,75,71,56,7
73,74,69,84,85,94,81,72,72,80,87,100,74,7
69,70,69,79,82,86,69,68,72,64,71,87,74,5
73,57,76,56,82,86,52,57,72,71,61,87,74,5
79,84,79,102,102,118,112,92,88,97,111,118,96,3
98,57,102,69,102,83,75,68,59,67,72,70,54,7
54,64,54,69,64,75,68,60,56,67,72,77,54,7
54,68,57,73,71,75,75,68,56,67,68,74,54,7
61,68,61,73,78,75,71,68,59,67,72,70,58,7
74,68,67,71,83,81,72,71,67,66,71,84,70,5
70,60,70,54,83,85,64,67,67,66,67,80,63,5
96,46,107,31,104,96,34,48,100,43,29,108,122,2
96,97,96,111,118,117,113,99,96,96,117,119,94,3
92,88,92,103,109,112,109,86,85,83,84,90,68,3
54,67,54,68,74,76,79,66,55,63,84,86,64,7
79,67,75,72,85,88,71,66,74,71,73,93,79,5
96,99,96,118,117,119,117,96,94,101,120,124,97,3
92,95,92,113,112,114,112,92,90,97,106,114,90,3
89,95,89,113,117,114,108,96,94,89,111,110,87,3
92,99,96,109,117,119,117,92,86,93,106,110,87,3
89,86,85,91,92,90,77,67,49,67,67,70,48,7
63,63,55,71,73,72,70,59,53,63,67,78,55,7
55,63,55,71,76,75,73,67,60,67,75,78,58,7
59,66,59,75,73,79,73,71,60,67,75,82,62,7
59,66,55,71,76,86,81,71,60,67,84,82,62,7
55,66,55,71,69,72,70,63,57,67,75,78,62,7
55,66,59,75,80,72,81,71,68,70,79,85,69,7
70,66,70,79,88,86,77,71,75,70,84,89,76,7
103,40,107,29,104,105,32,42,109,44,34,105,104,2
94,96,94,112,119,124,115,97,97,101,115,120,94,3
57,67,57,73,75,78,75,63,58,64,73,82,61,7
68,71,60,73,72,82,75,67,58,68,73,74,57,7
57,63,57,70,72,74,75,70,62,68,77,82,61,7
60,71,64,81,82,82,79,70,69,68,81,82,65,7
68,67,72,77,90,89,79,74,76,76,89,98,83,7
127,46,120,40,97,110,27,44,122,44,29,111,128,2
55,67,58,75,78,74,73,64,61,64,75,79,56,7
65,67,58,71,74,74,69,68,61,68,71,75,59,7
58,67,62,75,82,78,77,68,61,64,75,79,63,7
76,85,76,92,97,98,94,80,76,76,87,91,74,7
58,67,69,75,85,82,73,64,65,76,83,79,67,4
65,70,76,79,97,74,81,76,79,68,79,83,67,4
76,74,94,43,105,86,85,68,98,68,83,96,74,4
57,64,61,73,82,75,75,68,59,67,75,74,58,7
57,64,57,69,78,71,71,68,59,63,68,70,54,7
128,44,124,34,102,113,29,43,121,44,29,113,129,2
92,97,96,116,122,113,116,97,96,95,118,122,96,3
63,76,67,83,87,85,79,71,67,66,79,80,63,7
67,80,74,91,96,89,79,71,71,70,79,92,66,7
74,76,74,91,96,89,87,75,71,70,87,88,70,7
74,80,74,91,100,93,87,79,79,70,87,92,74,7
58,67,58,72,74,80,75,63,59,67,73,72,60,7
58,63,58,68,70,80,75,59,55,67,73,75,60,7
62,71,67,79,85,76,75,66,63,67,77,75,60,7
75,71,67,75,81,104,87,70,70,67,88,97,83,4
71,75,83,48,104,80,83,74,85,71,84,86,72,4
90,87,86,108,114,85,102,97,101,64,89,94,76,3
83,79,72,84,82,101,88,67,65,80,85,94,68,7
60,71,60,81,82,78,79,67,62,68,73,78,57,7
68,67,75,91,101,89,97,74,90,68,111,120,94,1
86,75,86,99,105,119,115,70,90,72,115,125,98,1
105,49,98,40,97,97,49,60,83,64,81,90,68,2
65,63,73,97,101,94,94,76,94,68,103,118,96,1
80,74,90,115,119,120,115,72,102,76,112,128,99,1
90,63,80,84,97,120,106,64,79,76,112,122,99,1
73,70,65,84,85,94,85,72,68,71,91,87,70,4
57,64,54,73,78,71,75,64,59,67,72,77,58,7
79,80,72,85,94,96,87,76,67,79,91,89,75,4
61,68,61,77,74,79,75,60,59,71,75,74,58,7
54,68,54,69,74,79,79,68,56,67,75,85,62,7
63,68,59,75,79,77,75,67,62,66,71,88,70,7
99,68,88,91,100,123,107,63,92,66,113,122,100,1
70,68,63,75,75,74,72,67,58,59,63,69,55,7
78,76,78,87,96,100,91,75,71,70,91,96,78,4
75,71,71,79,93,96,83,66,59,75,91,97,79,7
58,67,58,68,77,66,63,63,55,63,66,72,60,7
75,75,71,87,93,96,91,74,74,71,91,101,75,4
59,66,63,75,76,86,77,67,60,67,79,82,65,7
63,78,85,104,108,82,84,83,83,63,79,78,62,7
89,82,81,100,104,105,103,87,83,74,102,105,83,4
81,82,81,100,104,105,99,87,83,82,97,105,83,4
63,66,63,79,84,82,77,71,64,67,75,82,62,7
100,66,100,113,122,124,112,63,101,63,120,124,101,1
52,59,52,63,66,62,63,63,53,70,67,70,58,7
55,59,55,67,66,72,70,67,60,63,71,78,62,7
75,75,72,84,93,97,88,78,76,84,85,90,72,4
75,79,79,103,105,97,102,85,83,76,102,102,79,4
60,71,64,77,82,93,75,67,62,76,81,86,65,7
83,59,83,57,97,93,56,57,94,57,55,94,87,5
86,59,86,57,97,97,56,60,87,57,55,86,79,5
98,71,98,112,124,124,106,67,97,68,111,125,98,1
83,74,83,88,101,102,98,76,79,80,99,104,81,3
76,60,65,75,78,82,59,60,65,56,57,83,70,5
76,70,94,115,119,106,106,72,98,64,112,118,96,1
101,67,97,111,124,125,115,64,98,68,116,122,103,1
104,63,94,97,105,125,115,64,91,64,116,128,103,1
62,63,62,71,78,74,73,68,57,68,75,75,63,7
79,80,76,85,90,100,87,71,70,75,83,81,62,7
68,60,65,77,78,83,64,64,63,55,51,81,71,5
78,76,74,79,83,104,99,79,75,82,100,104,85,3
74,56,70,57,87,70,51,59,62,52,56,69,55,5
70,56,78,57,87,67,58,59,71,52,60,73,59,5
75,79,75,79,89,104,91,66,74,83,91,101,79,4
75,75,71,83,81,84,83,74,66,67,84,90,68,7
71,55,71,54,85,88,53,56,78,49,54,79,75,5
70,66,63,75,76,93,84,63,64,74,92,93,73,4
41,52,33,49,66,68,51,49,49,60,46,63,44,5
66,59,70,60,84,75,54,56,75,53,56,82,73,5
100,66,100,113,127,119,112,71,101,63,111,124,101,1
100,70,96,100,104,130,108,71,90,67,111,119,97,1
63,70,66,75,73,68,77,71,64,60,63,67,58,7
101,71,101,108,114,119,111,70,97,68,111,115,98,1
90,63,75,73,79,119,97,63,73,68,106,115,94,1
57,63,57,70,75,74,67,63,58,72,73,71,61,7
57,59,57,66,75,70,71,63,58,68,69,71,57,7
76,74,69,88,89,90,89,72,68,76,91,96,70,4
65,74,73,92,97,86,89,80,76,71,87,96,74,7
73,78,80,92,97,94,98,80,76,76,91,100,78,7
80,78,80,92,101,102,98,80,79,80,95,104,78,7
69,53,73,56,82,74,52,53,65,56,51,75,59,5
72,76,68,85,82,91,95,71,70,79,91,93,71,4
68,76,76,98,102,91,87,80,78,71,83,89,71,7
61,50,65,52,78,79,54,53,59,55,54,74,58,5
98,68,98,111,125,128,112,60,96,71,107,118,96,1
98,60,98,106,125,122,107,64,99,71,103,113,96,1
70,76,67,87,91,93,91,79,71,74,87,88,74,4
63,68,67,83,83,85,79,71,67,66,83,80,63,7
81,68,81,68,83,96,91,75,75,74,91,96,81,4
85,84,85,99,104,113,107,84,83,82,104,112,89,3
59,53,59,57,75,77,54,51,75,52,56,84,78,5
99,64,99,112,128,123,111,71,96,63,109,122,96,1
96,68,103,112,122,118,111,71,100,66,113,117,100,1
71,75,71,83,89,92,87,78,70,75,91,97,72,4
87,79,92,107,109,96,100,82,89,75,84,90,75,3
100,71,96,107,118,122,109,63,100,63,103,114,94,1
96,67,96,116,118,117,109,66,96,63,103,119,94,1
100,67,96,107,118,122,109,66,96,63,108,119,98,1
70,78,74,87,96,97,88,75,72,78,92,93,73,4
81,82,78,83,92,97,95,75,79,70,88,93,76,4
66,66,66,75,88,79,57,67,72,60,49,78,58,5
70,74,74,87,96,82,84,75,68,60,75,85,73,7
100,66,96,113,122,114,108,63,94,67,111,124,94,1
103,66,103,109,117,124,108,67,98,63,111,124,97,1
96,66,96,113,117,119,108,67,101,63,111,119,97,1
79,79,79,88,97,85,88,74,73,64,81,78,68,4
75,79,83,103,110,89,92,82,87,72,98,106,83,7
83,83,86,99,110,97,106,85,90,80,102,111,87,3
57,59,60,54,79,78,60,63,90,64,81,102,87,5
83,75,86,103,110,124,120,82,101,80,111,120,98,1
79,67,86,112,119,105,88,67,87,64,85,94,79,1
94,63,94,103,119,114,102,63,94,64,102,115,94,1
98,63,94,88,101,124,111,67,90,68,111,120,98,1
60,67,60,66,72,74,71,67,62,68,73,71,57,7
87,70,87,92,105,111,115,97,102,92,121,128,103,3
97,93,104,120,124,106,111,76,94,80,83,100,85,1
72,80,76,94,94,96,95,80,70,79,91,96,75,4
57,68,68,81,90,83,71,71,70,67,68,74,54,7
68,72,72,94,98,91,91,76,85,75,91,96,75,7
87,72,87,94,111,108,107,84,96,75,99,109,96,3
102,72,98,111,111,128,112,71,96,67,111,118,96,1
70,80,74,95,91,96,87,75,75,78,87,96,70,4
78,84,78,87,91,109,91,75,75,78,96,104,85,7
78,71,81,99,108,109,107,75,96,78,100,112,92,3
88,64,88,103,113,113,103,63,87,63,104,112,92,1
96,64,92,107,113,118,103,67,96,63,100,112,92,1
96,64,99,107,118,118,111,67,96,66,100,112,92,1
54,71,75,99,109,76,60,78,78,63,70,86,72,5
83,75,92,103,113,112,100,70,92,67,95,110,90,1
96,75,96,99,113,112,96,63,81,63,91,105,86,1
92,63,87,103,113,117,100,63,92,59,88,110,86,1
87,63,92,99,113,112,100,59,81,63,99,110,86,1
100,63,100,111,118,117,109,66,100,67,108,119,98,1
100,67,96,111,118,122,109,70,96,67,108,119,98,1
59,70,63,87,88,75,73,67,68,67,71,70,58,7
70,70,66,75,80,79,91,67,64,63,84,85,69,7
78,82,85,91,96,101,91,87,79,78,97,101,83,7
85,86,96,113,127,114,117,92,101,93,115,124,97,3
81,63,89,100,108,110,99,59,90,57,88,110,83,1
96,66,92,100,108,101,95,67,83,63,84,93,73,1
92,63,96,100,117,101,99,67,94,63,84,93,76,1
96,66,96,109,122,119,112,67,101,63,106,114,97,1
86,59,86,99,101,119,97,63,87,64,102,115,94,1
94,67,101,108,119,114,111,67,97,64,111,120,98,1
101,67,98,112,119,124,111,67,94,72,111,120,98,1
55,63,55,67,82,74,73,64,57,68,71,75,56,7
58,63,58,71,74,71,69,64,54,64,71,75,56,7
69,70,73,88,89,86,98,88,87,68,87,91,78,7
73,78,87,97,101,98,85,80,83,76,83,91,78,7
90,60,94,102,114,120,102,64,94,64,112,118,96,1
94,84,94,115,115,122,116,84,99,88,111,118,96,3
102,80,94,106,115,122,112,71,88,71,99,113,87,1
83,57,83,81,94,100,75,53,74,51,68,85,71,1
98,64,98,102,115,118,107,64,96,63,107,118,96,1
94,68,87,94,102,118,112,76,99,79,116,118,96,1
94,68,98,111,120,122,112,71,96,71,111,118,100,1
67,68,59,75,79,89,79,67,62,70,91,92,78,7
70,76,70,87,96,89,87,75,79,70,87,92,78,7
92,88,96,116,122,118,121,84,96,86,104,104,92,3
74,56,78,79,91,93,75,55,71,56,75,88,78,1
99,76,99,112,122,118,111,71,100,66,109,122,96,1
58,67,54,75,74,73,71,66,55,63,73,68,57,7
58,63,58,72,67,76,71,63,55,63,77,82,64,7
58,63,58,72,77,73,75,66,63,75,95,101,79,7
75,79,71,87,100,88,75,74,78,63,77,86,72,7
79,75,79,95,109,88,83,78,81,71,91,101,83,7
87,93,92,107,118,100,104,86,92,87,108,114,98,3
79,51,79,72,89,100,67,52,78,52,70,90,75,1
79,55,83,83,100,104,79,52,78,56,84,97,83,1
83,51,79,79,93,96,79,56,85,52,73,90,75,1
55,66,55,71,76,72,70,63,60,67,97,97,76,7
63,70,70,91,92,105,99,87,90,85,102,105,87,3
78,74,74,79,88,90,73,71,72,67,75,89,73,7
74,74,78,91,100,90,91,87,90,67,88,97,83,7
92,86,92,104,104,114,112,79,98,85,102,119,90,3
78,52,78,71,84,90,70,52,75,50,71,89,76,1
78,52,78,75,92,90,73,56,79,50,75,89,80,1
85,63,89,91,104,101,91,56,83,53,79,97,80,1
96,66,96,113,117,124,112,67,94,63,111,114,90,1
64,71,68,88,90,110,102,85,87,84,102,111,87,3
83,87,86,112,114,110,102,89,94,88,106,106,87,3
79,49,79,73,86,93,67,47,73,53,66,82,76,1
68,56,72,84,97,82,75,53,73,53,73,90,79,1
86,59,86,88,101,93,79,53,83,57,81,98,83,1
83,56,83,81,93,97,88,53,80,57,85,98,83,1
83,56,83,84,97,105,92,57,83,57,94,102,87,1
98,67,94,108,124,110,106,63,90,53,94,111,87,1
87,89,87,106,110,106,106,88,87,84,103,104,81,3
73,63,69,71,82,78,66,64,65,64,68,83,67,7
73,50,76,71,89,86,66,60,76,53,68,83,74,1
83,63,94,106,114,102,66,60,87,43,34,118,125,2
90,63,83,88,105,111,89,72,91,76,99,122,96,5
87,84,91,102,111,113,107,88,85,88,107,113,92,3
76,50,76,66,82,79,61,56,74,48,61,77,71,1
76,53,76,73,86,79,68,64,85,51,68,81,71,1
94,64,94,111,120,118,103,68,96,67,107,118,96,1
87,64,91,98,111,108,75,64,88,44,34,113,125,2
94,76,94,89,111,122,99,80,96,75,99,118,96,5
68,60,68,66,78,75,57,56,67,48,48,67,71,5
81,84,85,103,108,104,103,88,83,90,104,108,85,3
81,84,85,103,108,100,99,84,79,82,96,100,78,3
107,53,92,95,108,118,34,51,104,46,32,112,133,2
92,76,99,99,122,118,99,75,96,70,96,117,92,5
87,88,83,103,109,108,100,86,81,87,99,101,83,3
83,88,83,107,109,100,100,86,81,83,95,97,79,3
92,88,92,103,109,108,100,78,92,87,99,105,86,3
92,84,92,107,118,108,100,78,96,79,99,110,90,3
71,51,71,64,77,88,67,52,70,49,77,93,75,1
71,51,71,72,85,76,67,52,74,52,70,82,72,1
83,63,83,87,96,96,79,59,81,59,81,93,79,1
87,67,87,95,104,112,100,63,89,67,99,114,94,1
83,63,87,95,113,112,96,63,89,63,103,119,90,1
104,59,83,95,100,112,46,56,89,42,30,114,135,2
85,90,81,100,108,105,99,83,79,85,97,101,76,3
89,90,89,100,108,105,103,87,86,89,102,114,87,3
89,86,89,100,112,105,99,75,90,78,97,105,94,3
81,59,85,100,112,105,99,67,94,57,88,101,83,1
92,63,92,96,112,114,99,63,90,70,97,114,87,1
89,63,89,96,108,114,103,59,90,63,102,114,90,1
92,66,103,113,122,110,103,67,98,63,102,119,97,1
100,66,100,109,117,124,112,71,101,67,106,124,97,1
100,66,100,113,122,130,112,71,98,67,111,124,101,1
107,46,122,49,112,114,70,52,105,67,88,110,97,1
85,63,78,53,76,110,77,59,72,74,84,93,80,5
66,52,66,60,73,75,60,59,68,60,63,78,65,7
86,92,94,112,119,114,115,97,97,88,115,115,94,3
94,96,98,103,110,124,115,93,94,92,106,111,87,3
72,49,72,73,82,82,71,53,73,50,69,82,72,1
86,59,86,91,110,105,88,60,87,53,94,111,87,1
83,67,94,88,110,97,84,70,87,53,73,86,72,5
87,89,87,106,114,106,106,88,91,84,112,113,88,3
97,93,94,97,101,111,102,88,83,80,103,104,81,3
83,50,76,71,89,90,69,53,72,50,68,87,74,1
73,53,80,84,101,94,73,53,76,53,79,96,70,1
90,67,90,102,114,102,85,64,91,60,68,83,74,1
133,44,133,29,114,115,31,47,124,46,48,104,107,2
87,84,87,106,111,100,103,88,88,84,99,104,83,3
91,92,94,106,111,118,99,80,81,88,99,104,79,3
79,50,76,69,86,91,68,53,70,55,68,81,71,1
76,53,76,77,90,96,83,56,81,59,99,104,87,1
91,60,83,85,102,104,75,56,74,67,72,85,71,1
83,60,83,98,115,91,68,64,88,59,68,85,75,1
91,57,87,89,106,108,91,56,92,67,95,109,87,1
94,64,98,111,125,122,112,71,96,71,99,113,96,1
98,68,94,89,111,122,91,60,88,67,75,100,83,1
74,53,78,75,87,89,83,55,79,49,71,88,74,1
88,68,85,87,104,109,95,67,79,66,87,104,89,1
88,68,85,91,104,109,103,63,87,59,87,108,89,1
99,68,99,112,128,123,111,67,96,70,100,112,96,1
92,60,99,51,104,109,87,63,87,63,100,112,92,1
114,50,128,36,118,100,68,55,96,70,79,96,85,5
85,56,85,64,91,93,61,59,75,56,60,88,78,5
79,84,83,103,113,104,100,82,85,83,103,105,86,3
71,51,75,72,85,84,67,49,74,49,66,86,72,1
75,55,71,68,81,84,71,52,70,52,70,86,72,1
83,63,87,95,104,117,96,66,89,67,99,110,94,1
100,71,96,99,113,112,100,66,96,75,103,119,98,1
79,59,92,58,104,80,67,63,81,49,51,86,83,5
81,82,81,104,112,105,103,87,86,89,102,110,87,3
92,56,89,83,100,110,84,52,79,53,79,101,83,1
78,49,74,79,96,90,70,52,75,50,75,97,80,1
81,66,81,87,104,93,84,59,75,63,79,85,80,1
78,74,81,96,96,97,91,79,79,74,92,101,80,4
83,87,86,99,105,105,102,85,94,84,106,111,91,3
86,87,86,95,105,110,102,78,87,88,106,111,98,3
72,52,72,73,86,89,75,53,69,57,73,90,72,1
86,63,86,84,101,93,84,63,80,60,73,90,79,1
86,59,83,84,93,101,84,63,80,64,81,90,76,1
98,75,94,108,114,114,111,70,94,72,106,115,91,1
94,78,87,88,105,111,94,68,91,84,107,122,96,1
80,60,80,75,93,94,81,60,79,60,87,100,85,1
97,67,94,106,114,120,106,64,94,64,107,122,96,1
94,70,94,111,114,115,102,72,94,71,103,118,92,1
90,74,83,92,101,102,89,76,79,68,87,108,88,4
76,80,76,94,102,108,99,80,81,88,103,109,87,3
79,88,87,115,115,108,107,97,92,93,111,123,96,3
76,57,79,81,98,96,79,64,85,59,87,100,83,1
91,64,91,94,111,113,103,68,92,71,107,118,92,1
94,64,94,106,115,122,107,71,92,67,107,123,96,1
94,72,91,111,115,118,107,76,99,71,107,113,96,1
94,72,91,106,115,122,107,76,96,75,107,118,96,1
94,76,94,106,115,122,112,80,96,79,111,123,100,1
81,84,85,103,108,109,107,93,96,86,109,112,92,3
81,88,81,95,104,100,95,84,83,82,91,92,78,3
92,84,96,107,122,113,103,79,100,90,109,117,96,3
96,84,96,103,113,118,107,67,96,95,104,117,100,1
78,46,78,79,96,89,68,48,79,49,71,88,74,1
96,71,92,103,118,123,111,71,96,66,104,117,92,1
99,56,96,71,108,109,75,67,96,59,79,108,92,5
76,76,76,89,98,100,91,80,74,79,95,100,79,4
76,72,72,89,94,100,87,76,67,75,91,96,71,4
87,84,83,89,115,113,103,84,85,88,99,109,83,3
91,92,94,111,120,113,112,88,88,84,111,113,92,3
79,60,76,73,90,87,61,71,81,75,83,96,79,5
78,80,78,91,100,100,95,79,75,78,91,92,70,4
67,71,70,83,87,93,87,71,62,78,83,92,66,4
81,84,81,91,96,104,95,79,83,82,96,100,81,3
74,56,78,79,100,96,83,84,83,82,96,104,85,5
67,71,67,79,79,77,75,67,67,74,79,88,66,7
87,93,87,107,109,112,104,86,81,92,103,110,86,3
85,82,85,96,96,105,95,83,75,82,102,105,80,4
78,86,85,104,112,97,99,87,86,53,92,101,76,3
85,90,85,109,117,114,108,96,90,93,111,119,90,3
89,86,85,104,104,105,103,92,86,89,106,105,90,3
85,86,81,96,104,110,103,87,83,93,111,110,83,3
89,86,85,100,100,110,103,83,83,89,102,110,87,3
78,82,81,96,104,105,95,79,79,89,102,110,83,3
86,92,86,108,110,114,111,85,87,88,102,115,87,3
91,84,87,106,115,122,112,84,85,88,103,109,87,3
68,72,72,81,82,91,87,76,67,75,83,89,67,7
99,92,99,116,122,118,111,88,87,90,109,112,92,3
81,88,88,103,108,104,91,88,87,49,43,117,111,2
88,88,85,107,113,113,103,84,83,90,109,112,89,3
92,88,85,99,108,113,103,84,83,86,109,112,89,3
