@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6-10,12,14,17,20,22,24,28,37'

@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
75,76,63,70,79,66,66,67,60,73,60,55,7
112,119,94,92,117,98,115,89,94,115,97,87,3
34,124,135,46,37,131,34,44,136,31,136,135,2
45,110,109,46,40,139,31,44,126,43,115,135,2
30,135,150,42,30,142,29,44,143,34,143,142,2
51,110,98,75,84,79,37,47,115,60,94,124,2
112,114,90,83,103,83,106,89,90,106,87,91,3
66,72,60,67,70,60,71,63,55,71,58,61,7
84,90,68,67,73,60,79,67,65,75,62,61,7
66,72,57,63,70,60,75,67,55,63,58,57,7
111,119,94,93,106,90,111,88,87,106,91,88,3
31,124,140,44,34,136,34,47,139,31,135,150,2
79,85,65,67,79,65,85,76,68,77,61,67,7
115,115,94,88,111,91,107,88,88,107,88,92,3
29,136,146,44,31,142,36,43,143,29,139,100,2
106,111,87,88,102,87,103,88,88,107,88,87,3
111,115,87,88,111,87,112,88,85,107,88,92,3
111,115,91,92,111,91,112,92,92,112,96,87,3
62,71,50,60,62,50,57,56,49,54,52,50,5
69,74,61,64,66,54,57,60,63,68,59,50,7
66,67,54,64,69,61,64,64,59,68,56,54,7
81,86,72,72,81,76,68,64,63,79,67,58,7
73,74,61,64,69,61,79,71,67,83,67,67,7
95,100,85,80,95,74,95,84,79,95,79,78,4
31,128,135,46,31,143,37,44,141,34,146,103,2
36,118,128,43,31,143,40,51,100,37,129,129,2
36,118,125,46,34,121,32,48,112,37,112,118,2
36,118,128,53,51,103,37,48,125,37,121,122,2
107,113,88,92,103,88,111,88,92,111,87,96,3
107,108,88,92,112,88,107,88,87,111,87,92,3
83,87,70,68,75,67,79,71,67,75,62,63,7
75,79,67,71,75,63,75,71,62,72,58,59,7
71,71,59,64,68,59,72,71,67,75,62,59,7
95,96,79,71,83,79,96,82,81,91,78,79,4
37,134,137,44,32,141,83,63,103,34,144,75,2
37,118,125,48,34,125,34,52,122,34,118,116,2
83,89,71,71,79,67,79,70,66,71,63,64,7
118,117,96,95,118,96,117,92,94,112,98,90,3
104,108,89,82,96,78,99,83,75,91,75,73,3
29,122,125,46,32,118,32,42,127,34,120,136,2
34,112,111,46,37,114,37,52,113,37,113,119,2
34,122,118,49,34,122,37,46,116,37,116,111,2
100,108,85,90,109,89,70,79,75,108,90,76,3
104,112,85,90,109,89,108,96,94,112,90,90,3
113,112,92,90,113,92,112,96,90,108,90,94,3
79,84,66,70,79,63,77,67,64,70,57,55,5
67,73,55,63,67,55,63,63,53,60,53,76,7
67,69,55,66,75,63,63,59,53,66,57,55,7
37,105,113,49,37,116,34,44,111,40,111,105,2
45,110,109,67,70,83,63,70,80,92,76,61,2
108,114,90,92,108,90,106,85,83,97,76,79,3
95,101,75,79,84,68,88,78,65,79,65,65,7
73,75,64,67,70,60,67,67,62,75,65,61,7
115,119,94,93,115,90,115,88,87,94,76,78,3
34,124,136,44,34,136,31,44,139,34,135,135,2
40,110,111,47,40,111,40,53,102,55,91,81,2
31,131,142,47,31,139,39,43,143,31,139,100,2
31,136,139,44,31,139,31,46,139,31,135,133,2
81,94,65,64,69,57,83,71,67,75,63,71,7
36,118,121,50,36,121,37,48,121,34,125,125,2
31,122,125,50,34,114,37,51,100,51,83,100,2
39,104,103,56,51,92,51,63,67,75,62,70,2
37,118,116,51,42,104,32,43,129,34,129,124,2
79,89,75,63,64,75,83,74,74,83,74,75,7
34,122,125,49,34,125,40,49,113,37,120,104,2
49,108,100,63,56,74,60,63,64,70,57,51,7
75,76,63,66,79,63,73,67,60,73,64,58,7
71,88,70,59,60,70,81,71,75,63,72,73,7
40,96,89,52,46,63,28,46,113,45,72,101,2
46,80,63,52,46,66,32,49,72,42,72,104,5
73,86,64,71,77,64,71,67,62,79,58,57,7
30,124,135,42,30,127,31,44,133,34,115,120,2
42,79,72,52,42,72,40,50,80,34,83,105,2
92,101,80,82,92,76,98,84,79,102,79,85,3
43,114,119,53,56,97,69,68,65,73,54,59,7
71,74,55,63,67,55,69,68,57,73,57,59,7
79,82,65,70,79,62,77,68,61,73,61,56,7
49,89,87,47,37,115,31,44,102,46,102,121,2
115,115,91,101,115,94,107,92,92,112,88,87,3
73,71,57,68,73,57,75,68,56,75,56,54,7
73,74,57,68,73,57,75,64,59,75,59,54,7
73,78,57,68,73,61,75,68,56,75,59,58,7
37,106,113,47,37,109,31,40,110,31,107,100,2
107,118,92,97,112,88,111,97,87,111,87,96,3
71,75,59,71,71,52,72,67,58,72,54,55,7
75,71,56,68,71,56,72,71,58,75,58,55,7
71,87,78,64,64,78,75,67,79,68,79,78,5
71,87,78,68,71,74,68,67,75,72,71,78,5
75,87,74,68,75,67,72,67,67,72,67,74,5
75,87,88,71,75,70,72,67,67,72,67,66,5
75,83,70,68,75,67,68,67,67,75,67,66,5
48,96,96,46,36,107,32,51,96,34,100,122,2
29,113,114,43,29,114,34,44,104,32,112,107,2
72,70,54,67,72,58,71,66,55,71,55,57,7
72,77,67,67,68,67,71,66,66,71,66,75,5
54,100,92,48,37,104,79,70,70,87,78,60,4
113,117,92,99,113,96,112,96,94,117,90,90,3
71,73,55,63,67,55,70,59,53,66,57,55,7
71,69,55,66,71,55,73,63,57,70,57,58,7
79,88,66,74,79,66,81,71,64,73,60,65,7
99,105,83,83,95,79,97,82,73,84,69,76,7
84,86,64,71,81,68,75,67,65,84,62,57,7
81,86,68,71,81,64,79,74,65,79,62,65,7
91,97,75,83,95,79,92,78,76,92,76,76,7
73,90,75,63,70,75,75,67,80,79,76,83,5
73,79,60,67,66,60,79,67,62,75,65,79,4
51,101,113,46,32,116,84,74,94,43,115,72,2
111,119,94,97,115,94,115,92,94,111,91,92,3
106,114,90,93,111,90,111,92,91,106,91,88,3
71,74,55,67,67,48,85,64,54,66,54,63,7
84,89,73,70,84,80,94,76,76,81,76,78,7
43,105,115,50,34,115,85,68,98,37,113,74,2
73,74,57,68,77,57,75,64,59,75,59,58,7
73,74,57,64,73,57,71,68,59,71,56,58,7
73,78,61,64,73,65,83,68,67,83,70,75,4
37,102,113,44,34,109,87,60,103,34,110,71,2
34,106,113,47,37,116,31,50,99,68,78,129,2
66,94,79,68,77,72,83,71,70,83,63,67,4
116,122,96,101,116,96,121,97,100,116,96,96,3
107,118,88,88,103,85,107,84,79,95,79,85,4
107,113,85,88,103,85,107,84,87,107,87,92,4
103,108,85,84,99,78,107,88,87,99,79,89,4
75,75,56,64,75,56,72,67,54,72,58,55,7
83,83,70,71,83,67,79,71,67,83,67,63,7
91,96,74,76,91,74,87,75,71,87,71,70,7
34,108,121,40,31,125,34,41,116,32,121,114,2
103,109,79,88,107,83,104,86,85,104,89,83,4
72,70,50,63,68,54,83,66,55,71,55,60,7
72,74,54,67,72,54,71,66,55,75,59,57,7
75,70,54,67,75,58,75,66,59,79,63,60,7
83,85,67,75,83,67,79,66,63,83,66,60,7
32,109,125,41,29,129,34,46,114,27,129,98,2
104,108,85,86,109,81,112,92,94,108,90,97,4
104,104,81,86,100,85,103,87,83,103,83,87,4
109,112,89,82,100,81,112,87,83,88,72,83,4
83,88,66,66,75,55,77,71,60,77,57,62,7
75,80,59,66,75,59,73,67,60,77,60,58,7
75,80,59,66,75,59,77,67,60,73,57,58,7
75,80,59,66,79,59,73,67,60,77,60,62,7
79,80,63,66,75,59,77,67,60,73,60,58,7
79,80,63,66,79,63,77,67,60,77,64,58,7
32,108,122,52,43,92,48,59,75,70,64,73,2
117,114,94,96,112,90,102,82,73,84,65,57,3
77,86,68,71,81,60,79,70,62,79,62,65,7
81,82,60,67,77,60,75,67,62,75,58,61,7
73,75,60,67,73,57,79,63,55,71,55,54,7
77,82,60,63,77,60,71,63,62,75,62,57,7
77,82,60,63,77,64,71,67,62,75,58,61,7
42,97,113,46,34,105,84,70,94,43,101,76,2
79,82,65,70,79,62,85,76,65,81,65,67,7
79,82,62,63,71,62,73,68,61,77,57,59,7
75,82,62,63,75,62,77,68,65,77,65,67,7
75,74,62,63,71,58,69,64,57,73,57,59,7
67,101,94,53,43,101,89,72,76,73,72,63,4
71,85,73,70,84,73,94,76,76,98,76,81,4
69,74,57,68,69,57,79,68,56,71,59,62,7
69,74,57,68,69,57,71,68,59,71,59,58,7
77,82,65,60,77,65,75,64,67,79,67,67,7
103,108,85,84,99,85,103,84,83,99,83,81,4
75,79,63,68,75,56,79,67,58,79,58,74,7
87,91,78,76,91,74,83,71,71,79,67,74,7
87,91,70,71,91,70,91,75,71,91,71,78,4
103,109,87,88,107,92,75,63,59,79,63,60,7
91,89,75,75,91,75,91,78,70,91,74,75,4
79,85,62,71,83,62,75,63,63,79,63,64,7
79,77,62,67,75,58,75,66,63,71,70,79,7
116,123,100,75,116,100,113,70,96,113,100,98,1
91,89,71,75,91,71,87,74,74,87,70,72,4
79,80,59,66,75,63,77,67,64,77,64,62,7
96,96,78,78,91,74,99,79,83,95,75,83,4
87,92,70,78,91,74,95,75,72,84,75,76,4
79,84,66,66,79,63,91,71,64,81,68,76,7
100,108,92,78,113,96,99,75,101,112,101,94,1
96,96,85,63,87,78,103,63,83,88,75,94,1
77,82,60,71,73,64,88,70,69,75,62,79,7
70,82,68,63,66,79,71,60,76,60,83,68,5
112,124,98,67,112,98,106,67,97,111,97,98,1
84,85,62,67,79,65,94,76,68,81,61,67,4
71,93,65,74,88,80,81,68,68,89,79,67,7
71,82,65,63,71,65,77,68,65,62,68,63,5
56,93,87,57,60,80,55,57,76,55,72,70,5
115,119,101,74,115,101,106,72,98,111,98,96,1
75,78,62,63,71,62,73,64,61,73,57,59,7
102,102,79,84,102,83,91,76,74,91,70,75,4
89,98,79,80,94,76,83,80,78,87,67,75,7
115,125,98,64,115,102,116,64,103,112,103,100,1
61,83,70,56,57,70,72,59,54,51,50,74,5
121,122,96,64,116,99,116,71,100,111,96,100,1
116,128,103,68,112,96,111,71,100,116,100,100,1
75,75,63,64,75,59,75,67,62,68,58,70,7
71,75,59,68,71,59,68,63,58,72,62,55,7
75,75,59,68,75,59,72,67,58,75,62,55,7
58,81,67,63,68,67,53,56,66,53,66,72,5
91,96,75,71,72,58,100,82,85,91,74,83,3
79,85,62,67,79,67,56,56,66,75,63,68,5
111,123,96,71,107,96,104,66,92,109,96,94,1
72,77,58,67,75,58,75,70,66,75,59,57,7
79,84,63,66,79,59,84,71,64,81,64,65,7
100,104,85,82,100,85,99,83,83,99,83,87,3
60,73,59,59,60,66,54,56,64,57,68,58,5
66,68,34,52,51,42,88,60,41,46,44,61,5
57,75,68,56,54,72,53,53,76,56,73,72,5
112,130,101,71,112,101,111,67,101,120,97,98,1
60,85,80,60,56,80,73,64,79,55,76,81,5
53,82,76,50,56,73,52,53,68,52,65,59,5
56,82,73,53,53,73,52,53,65,55,57,59,5
92,101,83,67,111,94,89,68,91,111,98,88,1
81,82,61,64,77,65,87,68,63,83,67,71,7
77,82,65,64,81,65,83,68,63,83,67,62,7
52,71,57,53,55,68,51,53,59,57,63,50,5
111,115,98,64,111,102,107,71,96,112,99,100,1
69,71,57,60,69,54,75,60,52,61,56,62,7
83,83,67,68,79,63,83,67,62,75,62,74,7
99,108,85,84,103,85,107,84,87,107,87,89,3
107,118,96,68,112,103,107,71,96,111,100,96,1
91,96,71,75,91,71,87,78,70,91,70,72,4
83,89,71,75,87,75,63,70,70,79,74,68,7
107,109,87,84,107,87,100,82,89,104,89,75,3
61,63,46,51,54,50,96,66,59,56,44,83,5
54,74,58,55,54,58,56,52,59,53,59,64,5
51,77,67,55,54,71,53,52,66,56,78,79,5
116,118,100,71,111,104,109,66,96,109,100,94,1
107,118,96,71,111,100,109,66,96,113,100,98,1
64,70,58,59,64,54,67,63,55,67,55,57,7
87,88,70,78,87,74,91,79,72,88,72,69,4
83,80,63,66,83,66,84,67,64,81,64,73,7
56,69,55,56,56,59,57,56,57,54,60,69,5
56,73,59,52,53,59,54,56,64,57,68,80,5
53,69,59,56,53,59,54,59,68,60,75,90,5
53,73,63,52,56,66,60,59,79,70,83,87,5
113,122,96,63,109,96,108,63,94,108,94,94,1
109,122,96,63,109,96,112,63,94,103,94,94,1
109,122,96,63,109,100,108,63,94,103,90,90,1
109,122,96,66,104,96,108,63,98,108,98,101,1
67,66,55,63,67,55,73,67,57,66,60,65,7
88,97,72,79,88,72,88,78,73,92,73,72,4
88,93,68,79,95,72,88,74,69,84,73,72,4
81,86,64,67,81,64,88,70,65,79,62,72,7
99,101,79,67,99,86,106,63,80,88,83,91,1
108,119,98,63,112,94,106,67,94,106,94,94,1
112,119,94,63,108,94,111,63,94,102,90,98,1
88,101,79,59,77,68,111,67,90,97,83,98,1
88,97,69,74,88,73,94,80,72,89,72,74,4
84,89,65,67,75,62,81,72,65,77,65,63,7
79,85,73,70,79,65,85,72,72,85,68,78,7
75,101,87,70,84,87,94,84,91,115,102,96,3
106,124,94,67,111,101,111,68,102,111,98,99,1
73,78,57,68,81,68,79,68,59,71,63,67,7
81,90,76,68,77,68,71,71,70,75,70,54,7
69,86,76,60,66,83,68,64,78,87,81,71,5
106,120,94,64,102,94,99,64,92,107,96,92,1
87,87,70,76,87,63,83,75,67,87,67,70,4
99,108,88,84,107,96,107,75,96,99,96,92,1
121,128,103,88,116,96,107,79,100,107,92,81,1
116,122,96,92,103,81,111,79,92,107,92,89,1
95,108,88,71,103,92,107,71,92,107,96,92,1
87,89,67,67,79,67,79,70,63,87,70,57,7
54,77,54,71,79,75,75,63,55,60,59,68,5
107,113,92,88,107,92,113,90,96,109,96,101,3
107,118,96,67,111,100,113,66,96,109,100,94,1
79,80,63,66,79,59,81,71,64,73,57,58,7
104,112,92,86,113,100,103,83,94,112,98,97,3
73,75,57,63,73,57,79,67,65,71,58,68,7
81,82,64,71,77,64,88,78,80,97,80,87,7
77,86,64,71,77,64,92,82,80,92,83,87,7
99,105,90,83,103,90,106,85,94,115,97,94,3
112,124,94,87,112,98,115,78,94,106,90,91,1
95,110,90,67,99,94,102,63,87,97,90,87,1
67,82,58,63,71,58,73,64,57,69,57,56,7
75,74,62,67,84,69,73,64,61,81,68,67,7
84,85,69,70,88,73,69,72,68,98,83,59,7
106,114,90,93,120,97,106,88,91,115,94,88,3
115,124,101,89,106,94,115,88,102,111,94,99,3
106,114,94,78,115,97,111,76,94,102,91,92,1
102,114,90,57,92,87,85,57,83,81,79,85,1
88,110,83,57,92,87,85,57,83,94,87,78,1
92,110,87,57,97,87,85,60,87,94,87,81,1
97,110,87,63,97,87,94,60,87,94,87,85,1
97,114,87,57,92,87,94,57,79,89,87,78,1
111,119,97,63,106,90,98,60,98,106,98,92,1
111,119,94,67,106,97,111,68,94,111,94,96,1
69,74,57,64,73,54,75,68,56,71,56,58,7
89,106,83,53,81,83,87,53,85,83,81,83,1
106,115,98,64,106,98,87,60,92,107,96,83,1
111,115,94,68,111,98,112,71,96,112,96,96,1
111,120,94,68,111,94,112,68,99,112,96,100,1
71,71,59,68,75,56,72,67,58,72,54,55,7
87,91,78,88,103,85,72,71,67,87,79,85,7
79,87,78,50,79,78,79,51,75,79,79,85,1
112,122,96,64,112,99,107,67,96,111,96,78,1
72,77,58,67,79,67,75,66,63,79,63,79,7
72,81,62,71,83,67,91,82,85,104,89,90,3
91,96,83,79,87,75,91,66,78,63,74,79,7
111,123,100,71,111,100,109,66,96,113,96,94,1
111,123,100,71,107,96,113,70,100,109,100,98,1
87,92,78,74,79,74,77,67,68,73,68,69,7
91,100,81,86,104,92,91,87,90,108,98,83,7
83,100,81,49,75,78,73,49,79,70,75,73,1
91,104,85,56,79,78,91,56,83,84,83,80,1
109,122,96,66,113,96,103,67,94,112,98,90,1
99,105,83,87,99,86,106,85,87,102,87,87,3
73,90,75,56,84,79,71,50,80,84,80,76,1
73,93,79,52,66,72,84,57,73,71,73,87,1
103,114,94,67,103,94,106,63,97,111,94,94,1
103,114,90,67,99,86,102,63,87,92,87,87,1
75,78,62,67,84,65,89,80,79,111,91,85,3
106,114,94,85,106,94,89,84,94,102,91,88,3
75,89,80,53,84,80,73,60,79,89,83,85,1
84,97,83,53,88,83,81,57,79,85,83,81,1
102,111,87,84,102,87,107,88,85,107,85,92,3
98,106,79,72,81,65,95,80,74,75,59,79,7
106,111,94,76,102,91,95,80,96,99,88,96,3
89,106,87,60,94,87,83,56,85,91,85,83,1
94,111,87,64,98,91,34,46,107,75,92,125,2
98,111,87,64,85,87,95,60,85,91,88,83,5
69,78,68,68,69,68,61,60,70,54,70,75,5
68,75,63,64,68,67,87,67,62,83,79,81,7
68,83,70,53,64,74,68,51,71,61,67,70,1
95,104,85,64,99,92,72,59,79,79,79,74,1
99,118,88,60,91,85,79,63,83,79,83,74,1
95,108,88,60,83,78,79,63,83,87,83,81,1
87,100,81,56,87,78,99,67,87,95,87,92,1
95,113,92,68,103,92,95,67,92,103,92,85,1
36,104,121,43,34,132,45,44,133,37,133,107,2
75,96,75,48,72,75,83,49,78,71,78,75,1
79,96,79,63,83,83,71,56,74,75,78,79,1
95,104,87,67,95,87,100,63,92,100,92,90,1
95,104,83,63,95,92,71,59,81,91,89,124,5
100,108,81,86,100,81,99,83,79,95,83,76,3
100,112,92,78,104,96,99,75,90,99,90,94,1
79,96,78,49,71,78,73,46,75,73,79,69,1
63,76,66,49,67,70,66,52,72,70,72,73,1
100,112,92,63,100,92,103,67,94,99,94,90,1
91,112,89,70,96,92,51,56,79,88,83,133,5
103,110,83,83,91,79,106,85,83,92,76,79,3
81,93,79,56,84,86,79,57,80,88,83,76,1
84,105,86,63,99,94,79,57,83,88,83,76,1
95,110,90,63,95,90,88,60,83,79,83,79,1
95,110,86,56,84,83,102,63,90,92,87,91,1
99,110,94,63,103,94,92,63,90,102,97,87,1
30,110,139,42,30,135,31,44,133,31,133,128,2
63,79,72,59,60,68,75,60,65,67,69,76,7
84,101,87,50,79,80,77,53,76,77,76,81,1
79,89,76,57,79,80,77,57,76,77,76,81,1
88,110,97,47,40,122,102,60,94,59,113,92,1
29,114,133,47,37,122,31,47,124,43,109,96,2
88,110,94,78,84,80,69,68,91,77,79,99,5
71,82,65,63,67,69,77,76,76,81,72,81,4
102,106,87,84,102,87,91,80,81,103,88,79,3
102,106,79,84,94,79,99,84,81,99,85,83,3
106,102,91,84,98,87,103,88,92,95,88,92,3
66,82,72,50,73,76,71,50,74,75,78,75,1
77,98,79,53,77,79,75,50,78,75,74,75,1
77,90,76,53,77,76,83,60,85,83,85,87,1
106,115,94,64,106,98,112,68,99,112,99,100,1
59,106,113,50,31,128,91,60,92,64,99,92,1
31,115,131,47,31,124,39,50,107,57,96,92,2
73,86,72,64,85,79,64,60,81,75,78,79,5
99,113,92,76,95,88,103,79,87,95,92,92,3
99,113,88,60,91,88,95,63,87,83,83,89,1
71,87,74,50,75,74,72,51,75,72,75,74,1
75,91,78,53,79,70,75,55,79,79,79,74,1
79,96,85,64,91,81,83,63,83,91,87,81,1
83,96,85,60,91,85,87,63,87,95,92,92,1
107,113,87,88,107,87,91,86,85,109,92,83,3
83,93,75,55,79,79,71,49,74,79,78,75,1
72,81,71,55,75,75,71,52,70,75,74,72,1
75,85,75,55,79,79,71,56,74,79,78,75,1
99,109,92,67,87,83,79,63,85,100,92,79,1
61,85,75,59,75,79,60,56,78,56,74,79,5
61,109,100,63,64,96,60,56,96,67,96,90,5
95,96,79,79,95,79,67,70,85,87,78,94,5
104,104,81,86,100,85,103,87,83,99,86,83,3
96,104,89,63,96,92,99,71,94,95,90,90,1
96,96,81,78,91,78,91,79,79,88,75,80,4
95,101,79,83,95,83,97,85,80,111,90,87,3
66,86,75,52,66,72,71,50,73,71,73,79,1
88,105,86,63,95,86,84,60,83,84,83,79,1
84,101,83,59,73,75,84,63,80,79,83,79,1
77,90,75,59,73,79,79,60,80,84,80,87,1
112,119,98,75,108,94,106,74,97,111,97,94,1
108,124,98,71,99,94,102,70,94,97,90,94,1
70,90,72,59,63,90,46,57,76,71,83,79,5
92,97,76,78,92,76,98,80,76,94,79,81,3
102,110,87,85,102,94,102,88,91,106,98,88,3
75,97,80,53,75,80,73,53,83,77,79,78,1
84,93,80,63,79,83,73,60,79,81,83,81,1
106,119,94,70,106,94,102,68,94,102,94,96,1
106,114,94,74,106,97,106,76,94,111,94,96,1
94,98,79,84,98,83,95,84,81,99,81,79,3
98,102,83,84,98,79,95,88,81,95,81,79,3
106,111,91,88,106,98,99,84,92,107,96,92,3
77,94,76,53,73,76,83,53,78,71,74,75,1
81,90,76,60,81,79,87,60,85,91,88,92,1
106,115,94,68,102,94,107,71,92,103,92,96,1
102,115,94,72,106,94,103,71,92,107,96,96,1
116,122,96,92,103,88,111,93,96,99,83,92,3
68,83,70,56,71,74,68,51,71,72,71,74,1
83,96,81,68,83,81,95,63,83,95,87,89,1
83,96,81,60,87,85,91,63,83,95,92,85,1
87,104,85,60,91,85,91,67,92,103,92,81,1
112,122,96,71,83,85,111,84,92,79,79,92,1
68,91,81,56,64,81,75,59,83,75,75,85,5
75,108,96,71,87,88,87,67,92,99,83,96,5
102,102,79,76,102,83,99,76,88,107,88,87,3
106,111,87,84,106,87,112,92,96,112,88,92,3
98,106,91,84,102,87,103,97,88,112,92,87,3
77,86,65,64,66,68,79,68,67,68,67,67,7
112,113,88,88,103,88,107,88,87,107,83,85,3
107,113,92,92,107,88,107,88,87,107,87,89,3
109,108,89,86,109,89,108,92,90,108,86,87,3
60,110,98,49,45,116,40,42,129,34,136,135,2
103,110,83,83,99,79,102,85,87,97,83,87,3
95,105,83,83,95,79,102,82,83,102,87,87,3
102,110,83,78,102,83,111,76,79,98,79,85,3
34,119,133,44,37,136,34,44,135,31,139,135,2
56,105,97,74,92,76,31,44,120,73,83,132,2
111,110,87,89,106,87,111,88,91,115,91,88,3
106,110,87,89,106,90,106,88,91,115,94,88,3
106,111,87,88,111,87,107,88,88,103,85,83,3
91,96,74,76,91,70,83,67,83,58,100,92,2
45,113,114,46,34,146,37,51,104,37,137,136,2
95,91,74,76,87,70,91,71,62,83,67,66,7
126,134,104,88,121,104,123,86,107,123,103,101,3
91,100,75,84,95,79,96,82,78,91,74,79,4
37,118,121,51,45,104,32,46,136,32,136,135,2
37,123,125,59,58,92,34,46,125,37,125,127,2
79,89,71,75,79,71,71,70,66,79,70,64,7
32,127,133,43,34,133,32,42,139,32,139,133,2
29,133,140,46,32,133,30,46,135,32,131,143,2
109,117,92,90,113,96,117,92,94,108,94,94,3
71,80,63,70,79,66,73,71,64,73,60,76,7
95,101,79,75,91,72,84,67,62,71,58,57,5
70,72,60,71,77,64,67,60,58,67,58,57,7
111,110,87,93,106,87,106,88,87,102,83,88,3
71,78,58,67,75,62,62,60,50,62,54,49,5
31,136,139,44,31,135,29,46,135,31,132,137,2
34,115,124,47,34,120,34,46,121,36,125,125,2
111,111,91,92,111,91,112,92,92,112,92,87,3
111,120,91,92,111,87,112,92,92,107,88,96,3
64,104,96,46,36,139,95,71,79,51,108,81,2
31,128,135,46,31,135,51,44,137,32,141,74,2
36,118,128,46,34,125,40,48,116,34,125,111,2
107,108,92,92,107,88,111,88,87,107,87,92,3
111,118,96,93,111,96,113,90,89,113,92,90,3
95,100,83,79,87,75,96,74,78,87,74,64,7
72,74,58,63,68,58,63,63,55,67,55,57,7
109,112,89,95,109,85,112,96,90,112,94,94,3
112,114,98,92,108,90,106,89,83,92,80,72,3
45,105,105,46,32,135,37,44,111,43,111,120,2
77,86,68,67,77,64,67,60,55,63,51,57,5
54,72,49,56,51,45,53,53,58,53,48,65,5
92,101,80,78,88,76,89,84,76,85,72,78,4
115,119,94,97,115,97,115,88,94,111,91,88,3
89,94,76,72,81,76,87,80,78,91,74,79,4
98,98,79,80,89,76,95,80,74,83,67,67,7
81,78,65,72,81,65,75,71,70,83,70,67,7
29,122,128,43,29,128,27,41,137,27,129,133,2
72,70,54,71,72,58,67,63,55,67,55,53,7
