@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,6,10,16-18,22,24,29,32-34,36-37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp16 numeric
@attribute Sp21 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp42 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
45,105,37,37,80,50,43,40,111,64,83,60,59,91,2
77,90,81,81,58,74,79,79,62,68,61,68,73,61,7
102,105,71,43,87,80,89,62,83,92,85,84,95,74,3
53,101,37,37,83,57,55,55,102,68,70,71,75,63,2
63,85,71,67,54,64,66,69,54,64,52,60,71,56,7
67,70,67,67,54,64,69,69,54,64,59,68,71,59,7
79,82,79,79,61,68,73,77,57,68,59,68,75,56,7
84,82,84,84,72,72,81,77,72,71,74,64,71,78,7
84,85,84,75,72,72,77,77,72,64,78,64,64,78,7
53,74,53,53,68,53,46,37,98,46,107,43,31,117,5
49,89,37,29,102,50,46,31,120,50,96,50,48,96,2
37,105,29,29,102,44,31,31,124,50,96,46,36,107,2
89,98,62,59,85,84,95,83,78,84,83,71,79,71,3
73,98,55,55,78,68,75,75,63,67,54,67,72,54,2
55,78,55,46,85,53,45,36,107,51,108,48,34,108,2
37,102,46,31,117,50,42,48,96,44,116,51,40,96,2
112,118,112,107,96,97,116,111,92,99,92,95,113,92,3
112,118,107,103,92,93,111,111,87,95,92,95,113,89,3
71,75,71,71,54,67,72,72,58,66,55,70,71,55,7
79,87,71,61,71,71,79,68,75,66,70,70,79,74,7
31,104,31,31,100,44,32,34,104,43,107,43,29,107,2
116,118,111,111,92,95,113,113,96,96,94,96,112,94,3
111,109,111,111,96,95,109,109,89,92,86,87,99,83,3
72,70,72,72,55,63,71,71,55,63,57,67,73,57,7
72,77,72,68,59,63,75,75,59,67,60,67,73,60,7
68,70,68,72,55,63,71,71,55,67,57,67,81,60,7
72,74,72,72,55,66,75,75,59,67,64,67,77,64,7
68,74,72,72,55,66,71,71,55,63,57,63,70,57,7
72,70,72,72,55,70,71,71,59,71,64,71,81,64,7
68,93,68,68,74,70,79,79,81,79,75,71,81,79,7
68,89,72,72,78,66,71,75,70,67,75,67,73,75,5
72,77,68,72,66,66,71,71,66,63,68,63,66,68,5
34,104,37,29,111,43,32,34,118,46,116,42,30,120,2
113,112,113,109,90,92,112,108,94,97,90,93,111,94,3
75,76,75,79,64,63,77,84,64,63,58,67,75,65,7
83,88,79,83,60,75,81,84,68,74,73,78,92,73,7
75,88,67,63,75,75,77,73,60,67,65,67,75,62,4
32,100,32,32,113,42,30,32,109,44,115,44,34,104,2
112,114,108,108,90,93,111,111,87,88,91,84,106,83,3
95,97,84,77,69,67,71,67,48,64,54,64,66,54,7
77,82,73,81,58,70,75,79,62,72,61,72,77,57,7
77,82,77,84,55,63,75,75,65,64,57,64,69,57,7
70,72,77,77,62,70,79,79,65,68,61,72,81,65,7
51,101,32,32,94,53,43,34,115,68,98,50,37,113,2
75,78,79,75,57,64,73,73,61,68,63,64,75,59,7
84,89,88,92,72,76,89,85,76,80,74,76,91,74,7
31,101,31,31,113,47,34,31,124,43,114,46,34,121,2
120,120,115,115,96,101,112,112,92,97,96,97,116,96,3
106,111,98,106,81,84,99,107,85,88,87,88,107,87,4
77,74,77,73,59,64,75,68,56,71,54,67,72,54,7
77,74,73,73,52,64,68,68,56,67,54,67,75,54,7
81,82,81,85,63,76,79,83,63,71,62,71,79,67,7
87,91,79,68,71,71,79,72,50,74,66,66,75,55,7
68,75,68,71,54,67,75,75,58,66,59,66,79,63,7
75,79,79,75,58,71,72,79,67,66,59,66,75,63,7
91,96,83,83,83,75,87,79,67,74,89,70,87,78,4
61,104,34,34,83,55,48,32,112,74,85,59,49,107,2
34,104,34,36,108,44,32,34,112,59,107,46,32,114,2
107,109,107,107,89,86,109,113,92,87,90,92,112,90,4
79,100,48,32,74,74,83,49,107,75,72,75,70,94,2
109,104,104,104,90,83,108,103,86,85,87,85,106,87,4
79,80,75,75,64,67,77,77,60,63,62,63,75,55,7
75,76,75,79,57,67,77,77,60,63,58,63,71,62,7
32,108,43,67,75,67,70,77,60,74,73,70,84,65,4
103,105,108,112,83,97,115,120,97,88,98,97,120,102,3
108,110,108,108,97,89,115,111,87,88,91,84,111,91,3
77,86,81,77,62,70,79,84,58,68,65,68,81,65,7
77,75,73,77,55,67,75,71,58,64,61,64,77,61,7
70,72,73,73,62,67,79,75,62,68,61,68,77,61,7
77,86,73,73,58,70,79,75,55,68,54,68,73,54,7
115,124,120,120,98,97,120,120,98,92,99,92,116,96,3
115,114,111,106,91,84,111,106,87,88,88,84,107,88,4
75,78,79,79,57,64,73,73,61,68,59,68,75,59,7
75,78,75,71,57,64,77,77,61,64,63,68,79,63,7
67,101,43,49,76,64,73,81,68,68,70,76,91,81,4
115,125,120,120,85,92,116,116,96,79,87,88,107,92,3
120,120,120,111,96,88,107,107,88,84,87,84,107,83,4
77,78,77,73,59,68,75,75,59,67,62,67,72,62,7
85,94,94,111,81,71,103,116,99,79,100,75,111,100,1
99,104,116,116,67,79,103,107,92,63,59,66,79,63,4
99,104,95,91,79,79,95,91,75,82,78,78,91,74,4
75,79,75,79,58,67,75,75,62,63,59,63,75,63,7
83,83,79,83,67,71,83,83,67,66,63,66,79,63,7
79,79,75,71,62,67,75,72,58,59,81,66,71,70,7
99,104,99,95,79,79,95,91,75,70,70,78,91,78,4
72,77,75,75,59,66,79,75,63,67,64,67,77,64,7
83,85,87,79,63,66,79,79,63,67,64,71,77,64,7
116,128,111,111,100,66,113,113,100,67,98,63,112,98,1
79,80,75,79,68,67,77,81,64,70,62,67,79,65,7
100,104,100,96,83,87,99,99,83,85,83,82,97,80,4
71,88,63,60,83,59,57,57,86,57,94,53,56,90,5
73,75,73,77,62,67,75,75,58,68,61,64,73,61,7
88,93,81,81,83,78,88,84,69,76,68,80,94,76,7
81,86,81,77,73,78,84,88,80,80,76,80,98,83,7
81,82,77,77,69,78,88,88,83,80,83,84,98,83,7
66,93,63,60,83,60,60,56,90,57,87,57,55,87,5
57,97,57,57,90,60,56,60,80,57,76,57,55,72,5
112,130,112,103,101,67,115,106,94,68,102,68,115,102,1
70,75,84,91,58,63,75,88,76,68,65,68,81,68,7
102,105,97,92,83,84,102,94,79,84,85,80,99,81,4
115,119,111,106,98,68,115,111,98,68,96,68,112,99,1
111,124,106,111,98,68,111,115,98,68,99,68,116,103,1
71,78,67,75,68,68,77,77,65,71,67,68,75,63,7
94,94,89,81,67,76,91,87,70,75,67,75,83,71,4
85,90,94,102,74,76,91,91,74,71,75,67,75,67,4
89,94,81,77,78,76,91,79,63,79,83,79,91,75,7
89,94,94,106,78,64,99,112,96,67,87,71,111,92,1
94,106,106,115,88,68,112,116,99,71,92,71,111,96,1
94,102,94,89,88,60,91,87,81,67,83,67,91,79,1
83,87,91,95,62,75,87,91,75,66,59,74,79,66,7
99,104,99,91,79,84,95,87,75,82,78,82,91,78,4
79,87,75,83,67,63,68,91,75,56,66,70,79,66,5
75,85,79,79,70,66,79,75,63,71,68,63,81,64,7
87,85,95,95,66,66,87,91,78,79,75,75,88,72,7
58,81,54,54,66,59,60,60,74,56,72,56,51,75,5
54,85,51,61,78,52,49,56,74,52,72,52,54,68,5
83,93,91,103,74,63,87,104,89,63,86,67,108,98,1
91,100,103,111,81,66,104,104,92,67,98,71,112,94,1
116,123,111,111,100,66,109,113,100,67,101,67,112,98,1
79,84,79,79,64,67,81,77,64,70,65,67,84,65,7
87,84,91,96,75,75,88,91,79,82,76,78,92,80,7
53,84,53,49,75,52,51,54,72,50,65,50,53,65,5
109,117,109,109,98,67,112,108,98,67,101,67,111,94,1
109,112,109,109,98,67,108,108,101,67,94,63,111,97,1
113,122,100,87,101,71,108,88,75,70,97,70,97,87,1
91,93,84,81,69,78,92,88,69,76,72,76,94,68,4
51,79,54,54,73,50,53,53,69,57,61,53,55,61,5
108,130,112,112,97,63,111,111,101,60,98,64,106,98,1
112,119,112,112,101,63,111,115,101,64,98,64,111,102,1
112,130,112,112,101,67,120,115,101,72,102,68,115,102,1
75,85,84,84,65,64,77,81,65,68,63,68,83,67,7
92,97,92,97,76,80,94,98,83,80,81,84,99,85,7
92,101,97,92,79,84,98,98,83,84,85,84,103,88,3
53,82,56,75,65,53,52,62,61,53,59,53,57,63,5
111,119,111,115,98,68,111,115,98,64,99,64,116,99,1
71,70,67,63,57,64,66,62,57,60,56,64,68,52,7
94,94,85,81,74,71,87,83,63,75,71,71,83,67,4
102,106,89,73,81,80,95,83,81,75,75,79,91,79,4
98,106,85,59,81,71,83,57,41,71,62,55,61,46,3
62,78,77,81,63,56,68,79,67,55,71,63,87,71,5
111,115,111,111,96,68,112,112,99,71,100,67,111,100,1
66,64,66,62,56,60,68,68,52,63,58,63,64,58,7
83,83,83,83,67,71,79,79,62,66,66,66,79,63,7
91,100,95,95,75,79,91,95,79,74,70,78,91,78,7
68,67,68,68,58,59,64,68,58,63,55,63,67,59,7
68,67,68,68,54,63,68,64,58,63,59,63,67,55,7
87,96,91,91,66,74,91,91,81,67,68,75,91,79,4
107,123,111,111,96,63,109,109,96,63,94,63,103,94,1
107,118,103,107,100,63,104,109,92,63,94,67,103,94,1
111,123,111,111,100,66,113,113,103,67,98,63,108,98,1
111,118,111,103,100,70,113,113,103,67,98,63,112,98,1
79,76,56,53,68,63,66,54,49,70,65,60,63,55,5
109,122,96,83,98,63,99,88,79,67,101,67,106,90,1
88,90,91,88,73,78,88,92,73,76,72,80,94,72,4
88,93,91,88,73,82,88,88,73,80,72,80,89,72,4
81,86,81,77,62,67,84,79,65,68,65,72,81,68,7
57,82,60,60,87,70,84,92,90,92,102,97,115,102,5
60,93,70,77,90,89,106,115,97,92,91,80,106,91,3
88,93,79,79,72,76,85,77,65,76,70,71,83,67,4
79,85,79,84,68,72,85,94,76,76,74,76,99,85,7
102,114,92,79,91,84,102,94,83,88,92,88,107,92,3
60,93,63,75,87,80,94,106,91,84,96,92,116,103,3
84,101,92,106,102,97,115,106,91,88,96,92,103,81,1
106,119,111,111,102,68,111,106,98,68,99,64,103,96,1
89,94,89,94,70,80,91,91,74,79,75,79,87,71,4
89,94,85,77,67,76,87,83,67,75,67,71,87,67,4
81,86,77,73,63,68,79,75,59,71,67,67,75,62,7
62,74,49,69,52,60,54,79,78,59,54,71,79,75,5
98,106,106,106,88,64,103,103,92,63,87,63,107,92,1
106,120,111,111,96,68,112,112,99,63,100,63,107,100,1
87,91,87,87,67,71,87,83,67,74,66,70,83,70,4
79,83,79,75,67,71,83,75,62,70,63,70,79,66,7
79,91,99,95,75,84,99,91,75,78,78,82,96,85,7
87,91,91,99,75,79,91,103,83,78,78,82,104,85,7
103,118,107,112,96,67,107,107,100,63,96,63,100,96,1
112,118,99,91,100,71,107,99,83,74,100,70,109,96,1
87,89,87,87,66,66,79,79,59,71,64,67,73,57,7
79,81,83,75,63,70,79,79,66,67,64,67,81,64,7
103,109,107,107,85,86,113,113,96,92,101,92,117,101,3
103,118,103,99,92,66,104,104,92,63,79,63,95,83,1
111,118,107,99,96,74,113,109,96,71,98,67,112,98,1
96,104,91,91,83,87,95,99,86,82,87,85,106,90,7
100,112,104,104,79,63,91,95,83,63,73,63,84,73,1
113,117,113,113,94,63,108,112,94,63,97,63,106,97,1
113,117,109,109,94,67,108,108,98,67,94,67,111,97,1
109,122,109,113,101,67,108,112,98,67,97,67,111,94,1
73,72,73,81,58,63,71,75,58,64,57,64,73,61,7
95,110,91,91,90,57,92,88,87,57,79,57,81,76,1
95,110,91,88,83,57,92,92,87,53,83,53,85,83,1
88,110,99,99,87,60,97,111,97,57,91,60,106,98,1
71,74,71,71,57,64,73,73,57,64,56,64,75,56,7
92,110,88,88,79,57,81,81,76,56,78,56,79,78,1
88,101,88,88,76,57,81,85,76,56,78,53,79,78,1
92,114,92,88,87,53,89,81,83,53,85,53,83,81,1
111,115,106,102,92,71,103,99,92,63,87,59,91,87,1
106,120,102,106,96,64,112,107,96,71,96,67,107,96,1
79,91,79,79,79,55,72,72,75,52,74,56,67,70,1
103,118,107,112,92,67,107,107,96,59,85,63,96,92,1
107,122,112,112,100,67,111,111,96,66,100,66,109,96,1
72,74,72,72,55,63,67,71,55,63,53,63,66,57,7
75,74,72,68,55,66,71,71,55,63,57,63,73,60,7
83,89,79,72,70,78,91,100,85,87,90,96,108,94,7
91,104,91,87,85,56,91,87,85,52,79,49,73,79,1
71,69,71,71,57,67,73,70,57,67,65,78,97,76,7
71,76,71,71,57,63,73,77,64,82,80,85,106,83,7
71,76,71,67,60,67,77,81,68,85,83,85,102,83,7
71,84,63,75,72,63,66,77,72,67,73,63,63,69,7
104,104,113,104,98,71,103,95,86,63,94,57,97,90,1
91,104,79,79,83,56,84,81,79,53,83,53,84,80,1
109,122,104,91,98,67,99,91,79,63,90,63,92,80,1
109,122,113,109,86,63,108,108,98,60,83,63,102,94,1
88,97,66,66,80,74,79,75,73,72,65,64,73,65,7
73,86,77,91,73,67,71,88,83,64,65,76,89,87,7
103,114,108,112,94,85,106,102,90,76,91,64,98,91,3
70,90,70,73,76,50,71,75,80,60,76,60,77,79,1
84,97,81,73,83,53,84,84,76,53,79,57,85,79,1
112,124,108,103,90,67,106,102,87,68,91,64,98,87,1
106,110,106,102,87,88,106,106,87,88,81,84,103,85,3
79,93,75,63,65,64,73,66,61,64,63,64,68,67,7
79,101,75,71,76,50,66,69,72,53,74,50,68,70,1
67,89,71,67,76,50,66,66,76,53,67,56,68,74,1
79,93,79,79,76,57,77,81,83,56,85,56,87,81,1
71,85,63,71,68,60,66,66,68,56,67,60,64,67,7
98,98,111,111,81,88,107,112,92,88,83,88,107,87,3
111,111,111,102,88,88,112,107,92,88,87,88,107,87,3
106,106,106,106,81,84,103,103,81,79,79,79,103,79,3
102,115,98,98,81,84,95,95,74,84,79,84,95,83,3
73,86,77,89,85,64,95,99,92,59,79,59,79,79,1
111,120,111,102,96,71,112,112,92,67,96,71,111,100,1
73,90,69,69,70,60,61,57,70,51,75,51,48,79,5
95,113,107,99,96,79,111,99,92,74,96,66,104,92,1
71,91,64,68,71,51,68,64,71,49,70,52,67,70,1
68,83,83,95,71,59,72,79,79,52,74,52,71,70,1
112,122,112,103,96,71,111,111,96,66,103,74,113,100,1
103,113,99,95,96,71,107,103,96,70,96,70,109,100,1
75,104,95,99,125,51,58,87,83,46,133,46,46,114,2
87,100,83,75,78,49,83,79,78,52,75,46,73,75,1
72,85,79,79,74,52,71,75,74,56,79,56,81,83,1
95,109,99,99,85,63,100,104,92,67,94,63,95,90,1
111,128,111,107,103,74,113,113,96,67,98,75,112,101,1
99,118,99,99,92,70,96,91,96,67,94,67,88,98,5
100,104,104,104,83,87,103,103,86,85,90,89,102,87,3
96,100,96,104,79,83,95,103,83,85,80,85,106,83,3
104,112,91,79,90,56,84,77,79,47,80,50,71,76,1
91,100,79,83,83,52,77,73,75,50,76,47,67,69,1
71,88,71,67,79,49,73,77,75,50,76,50,79,76,1
96,112,87,87,86,56,84,84,86,60,87,53,84,87,1
87,108,87,87,83,56,84,81,86,53,87,53,84,83,1
87,100,87,96,86,59,81,88,86,53,83,57,88,87,1
53,108,40,34,124,46,32,30,139,44,140,44,31,140,2
40,112,34,32,135,46,30,32,135,44,140,44,31,133,2
96,112,96,91,83,67,84,88,98,63,80,70,88,87,5
49,76,46,53,68,52,54,60,64,60,69,60,63,65,5
99,101,99,99,80,85,97,97,76,88,79,80,98,76,3
99,101,103,99,87,85,102,92,87,84,87,72,94,87,3
103,119,99,95,90,63,102,106,90,64,91,68,106,94,1
63,79,60,54,65,63,67,63,69,72,72,68,73,65,7
106,114,97,97,83,88,102,98,79,84,85,84,99,81,3
97,105,106,102,79,84,102,94,79,84,81,88,99,85,3
97,105,97,97,91,57,94,85,83,53,85,50,75,78,1
79,93,79,71,79,53,77,73,76,56,74,56,68,67,1
79,89,71,67,79,50,73,69,72,56,67,53,68,70,1
67,82,71,75,72,53,69,73,76,53,74,53,75,78,1
97,114,97,102,91,60,89,85,83,60,78,56,68,74,1
97,114,102,106,91,68,106,111,102,64,92,68,99,99,1
102,119,106,111,98,72,111,115,102,68,99,71,107,103,1
111,124,106,111,98,68,111,102,94,71,96,64,91,92,1
102,106,102,98,81,84,103,99,81,84,83,84,99,83,3
102,106,94,98,81,88,99,99,81,84,79,84,103,83,3
94,111,85,73,85,50,75,71,78,51,75,48,61,67,1
66,82,73,77,74,53,75,75,78,51,75,55,79,79,1
77,90,81,85,81,68,87,83,81,75,92,75,95,87,1
112,118,99,99,87,84,99,99,79,90,89,90,100,85,3
99,104,99,103,79,84,99,99,83,90,85,86,104,81,3
91,108,87,75,83,51,75,64,75,52,81,49,75,78,1
83,100,79,79,79,59,83,91,83,56,81,59,83,81,1
57,96,61,61,87,55,58,58,83,56,89,56,60,81,5
61,108,68,83,100,63,64,79,79,59,96,63,67,96,5
99,109,103,99,81,86,100,104,85,87,86,87,99,86,3
72,85,72,83,74,49,71,71,74,49,75,49,70,72,1
83,93,79,75,74,52,79,79,81,52,75,49,66,75,1
75,96,83,91,85,56,79,83,81,63,83,59,73,75,1
83,96,91,91,81,59,83,83,85,59,75,63,81,83,1
95,113,95,87,89,63,100,104,92,67,94,67,103,94,1
58,104,58,61,81,59,60,63,96,59,90,59,60,90,5
95,96,95,87,85,74,87,91,81,75,79,79,91,83,4
96,104,96,104,75,83,95,95,83,78,76,78,92,76,3
79,96,79,71,75,49,66,66,72,50,73,50,71,73,1
71,84,71,71,72,52,70,70,72,53,76,53,75,73,1
71,80,71,75,72,56,73,77,79,53,69,53,75,76,1
71,84,75,79,75,59,77,84,83,53,76,57,79,80,1
79,88,63,67,75,63,73,81,79,63,87,60,92,90,1
96,112,100,104,94,67,103,103,94,70,97,67,106,94,1
104,122,100,83,98,75,108,99,94,70,94,67,97,90,1
79,92,75,100,79,63,66,81,86,74,90,78,92,94,1
67,104,63,60,94,63,66,66,86,60,80,57,71,80,5
60,96,63,67,90,59,60,63,90,60,87,63,71,87,5
95,105,99,103,83,89,102,102,87,84,91,88,106,91,3
70,86,73,77,73,53,71,75,76,50,68,53,69,76,1
103,119,99,108,97,70,102,106,94,72,94,76,111,94,1
