@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,11,18,23-25,27,31,33,36-37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp15 numeric
@attribute Sp22 numeric
@attribute Sp29 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp39 numeric
@attribute Sp44 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
115,114,97,114,106,106,83,84,104,104,84,81,3
115,114,93,114,98,106,79,84,104,104,84,78,3
63,63,53,56,59,67,54,64,71,71,60,63,5
53,60,57,74,59,78,65,60,75,75,56,70,5
53,74,53,67,49,71,50,56,79,75,53,59,5
34,125,44,120,34,118,121,44,118,118,48,121,2
37,111,47,106,51,96,81,63,85,81,67,54,2
55,102,64,86,75,75,56,67,70,74,67,58,7
98,98,80,90,83,83,67,71,85,85,71,67,7
95,100,84,96,95,93,75,78,104,100,78,78,4
103,104,84,91,83,85,67,78,96,84,70,66,7
45,75,56,71,48,67,54,59,84,76,52,63,5
95,96,84,100,96,96,81,83,97,101,83,83,4
99,96,84,93,100,104,81,83,105,105,83,86,4
83,85,71,85,79,84,70,79,90,82,71,64,7
54,77,59,70,53,69,59,56,68,75,52,68,5
45,74,55,77,46,76,66,46,105,82,52,72,5
34,117,46,117,34,124,139,50,101,110,44,136,2
71,80,63,69,66,72,53,67,70,70,63,55,7
71,69,63,73,70,79,57,63,74,74,63,58,7
83,88,74,88,84,93,75,74,85,85,74,73,7
27,127,43,117,30,119,127,44,124,119,44,115,2
103,105,92,105,111,110,90,92,115,115,101,94,3
37,114,46,105,40,105,104,64,94,98,64,87,2
91,90,79,97,92,85,73,76,86,94,80,72,7
81,82,75,90,79,93,73,68,86,86,72,72,7
106,110,89,114,111,115,91,92,113,113,92,92,3
115,110,89,89,111,98,72,97,122,118,92,85,3
67,70,63,74,69,71,57,64,67,75,64,56,7
53,78,53,89,31,102,102,43,108,108,43,117,2
40,93,50,82,37,90,87,43,108,104,46,96,2
69,102,68,74,71,75,59,67,70,74,67,58,7
85,86,80,94,87,100,78,75,85,85,79,75,7
69,86,68,86,71,87,74,67,89,85,67,67,5
81,82,72,90,75,83,67,67,81,85,67,67,7
62,86,57,78,61,83,74,63,85,77,67,67,5
55,82,53,94,36,108,117,51,100,104,48,112,2
75,96,64,83,72,77,54,63,73,73,63,55,7
71,75,71,71,72,77,54,63,76,76,63,59,7
71,71,60,75,68,74,54,66,73,73,63,55,7
68,71,64,75,72,74,54,66,76,76,66,59,7
75,75,68,83,83,85,71,74,88,88,70,66,7
31,104,40,104,29,104,104,49,96,92,43,107,2
111,113,88,109,113,112,89,92,119,114,92,90,3
111,113,93,118,109,117,89,92,114,110,96,94,3
111,109,97,113,109,112,92,92,105,105,83,79,3
68,70,67,70,75,73,55,67,82,82,67,57,7
72,74,71,77,71,80,59,71,72,82,71,68,7
83,85,79,96,83,92,70,75,82,82,75,75,7
75,93,67,89,83,96,78,83,105,105,79,75,7
83,84,78,96,91,105,79,78,93,93,78,76,7
71,76,66,92,73,79,64,67,82,78,67,69,4
29,108,49,92,32,97,101,42,110,110,44,122,2
112,119,92,114,111,114,90,92,115,111,88,87,3
117,119,92,105,106,105,80,80,106,102,80,76,3
70,75,63,79,71,78,58,64,74,74,64,61,7
32,101,42,105,34,101,119,50,102,102,47,113,2
71,78,63,74,73,86,61,68,79,75,68,59,7
75,78,63,82,73,74,57,64,75,71,64,56,7
75,82,70,85,77,82,65,68,79,83,71,63,7
92,93,78,93,98,98,76,76,96,96,76,74,7
29,101,44,101,66,94,72,68,87,91,71,63,2
115,120,97,115,112,118,96,97,118,118,93,92,3
111,115,88,111,107,104,85,88,109,109,79,79,3
69,71,64,74,75,79,56,67,74,77,63,58,7
73,78,68,82,75,79,59,67,81,74,63,58,7
81,82,72,82,83,79,67,71,85,85,71,62,7
89,94,72,86,95,100,81,75,104,104,75,87,4
85,86,72,78,83,79,67,75,104,93,71,67,4
37,102,44,106,34,100,107,75,100,104,44,112,2
116,122,101,122,111,118,96,99,117,112,90,89,3
79,87,68,67,72,70,54,74,88,76,63,55,7
75,79,64,79,72,74,58,70,76,80,70,59,7
107,113,88,109,104,104,85,92,110,114,83,86,4
72,77,67,77,79,76,59,71,79,82,71,60,7
75,77,67,74,79,80,59,71,82,86,67,60,7
83,77,71,81,75,80,59,67,75,82,63,60,7
79,85,71,85,79,80,63,67,82,82,63,64,7
79,85,71,85,79,80,63,63,82,79,67,60,7
75,81,67,89,79,80,66,67,93,90,71,75,4
37,109,63,85,43,80,59,59,90,86,67,60,2
100,108,86,112,103,119,90,85,114,114,89,83,4
75,80,66,80,77,82,60,67,82,82,70,58,7
71,73,63,73,73,75,60,63,70,78,63,62,7
108,114,83,105,106,105,87,84,111,111,88,87,4
103,105,83,119,111,114,83,84,111,111,88,83,4
112,119,92,105,106,101,80,88,102,102,80,72,4
112,114,87,93,97,97,73,84,102,94,76,68,4
77,75,67,79,79,82,58,68,82,82,68,61,7
77,86,67,75,71,78,55,68,78,74,64,57,7
73,79,67,72,75,85,62,68,78,74,68,65,7
70,86,67,86,84,85,65,76,94,86,72,68,4
79,82,70,78,77,78,61,68,79,75,68,56,7
79,85,67,85,77,82,65,64,79,83,68,67,7
92,105,67,93,89,86,72,71,100,91,71,70,4
89,94,88,120,99,122,99,63,77,85,79,87,3
77,78,68,82,79,79,63,71,81,81,71,67,7
115,125,72,111,116,122,99,75,128,128,71,100,1
85,86,72,94,91,87,70,71,85,77,67,58,4
89,90,76,94,83,79,63,71,77,74,67,58,4
116,122,92,118,107,109,87,63,73,84,78,85,4
116,122,88,113,107,104,83,66,84,104,82,89,4
107,118,88,108,107,104,83,78,104,108,82,81,4
91,96,80,91,91,93,75,78,96,92,78,74,4
87,91,71,87,95,85,67,78,100,104,82,81,7
71,75,68,75,75,81,62,66,88,76,70,59,7
91,100,76,104,99,100,79,63,66,73,70,70,4
75,77,71,77,75,80,59,71,82,82,67,64,7
68,77,67,74,63,69,55,63,65,68,63,60,7
79,84,66,84,73,82,64,70,93,85,67,62,7
75,84,63,88,60,97,86,60,93,93,57,94,5
91,101,83,105,102,110,80,80,102,102,84,79,4
99,105,79,82,88,93,65,84,102,90,68,68,7
81,82,71,93,88,105,83,68,86,98,80,76,7
77,82,67,82,71,85,76,68,78,82,60,76,5
84,90,75,90,88,97,73,68,82,86,68,65,4
71,93,74,105,89,102,76,76,91,100,76,67,7
56,97,53,93,55,86,76,60,87,83,56,78,5
115,119,74,124,111,125,98,68,122,118,68,96,1
73,74,64,82,75,79,59,71,77,77,67,62,7
62,82,60,98,57,83,74,59,67,67,51,50,5
111,125,68,125,116,128,103,67,118,123,67,100,1
77,74,68,74,75,75,59,71,85,85,63,62,7
73,78,64,78,75,75,59,67,81,77,67,58,7
99,104,80,104,99,104,83,74,100,104,82,81,3
91,96,71,83,91,77,58,82,104,104,78,74,3
57,83,56,83,54,81,71,56,84,84,52,78,5
112,118,68,118,111,123,96,66,112,117,66,96,1
87,89,79,96,79,96,78,67,82,82,71,72,7
68,85,71,89,79,88,70,56,75,82,75,68,7
51,67,59,81,60,76,66,49,68,75,52,68,5
79,84,82,100,88,101,79,67,82,85,78,83,7
100,104,82,92,99,97,68,82,105,105,78,69,3
49,66,52,73,54,75,64,50,67,74,50,69,5
49,88,56,84,54,79,64,50,82,74,53,73,5
67,73,66,84,66,75,64,63,70,67,60,58,7
91,93,75,93,84,89,69,76,90,94,72,68,4
51,62,49,68,49,74,58,53,71,71,53,68,5
51,82,52,79,53,74,69,50,74,78,53,68,5
112,119,67,119,111,119,101,64,125,120,68,98,1
112,124,67,130,111,119,97,68,120,120,64,98,1
88,89,74,85,85,90,68,76,96,87,71,70,4
97,101,82,101,102,98,79,68,87,96,80,81,4
60,85,60,82,55,78,72,68,83,83,60,70,5
75,85,60,101,89,111,91,60,91,108,68,96,1
111,124,63,124,106,120,98,60,122,118,64,96,1
111,124,67,124,111,120,102,64,122,122,68,99,1
111,119,70,105,111,115,94,68,118,122,71,99,1
67,67,60,85,62,71,61,60,67,67,64,52,7
55,78,57,78,57,83,67,59,77,81,67,67,5
111,125,68,115,112,122,99,71,123,123,67,96,1
111,120,68,115,112,122,99,67,123,118,67,100,1
111,115,68,125,116,128,96,67,123,123,71,96,1
115,120,68,115,112,118,96,67,123,118,71,96,1
69,74,60,67,64,67,56,63,67,70,63,58,7
54,75,53,75,58,74,58,52,73,73,52,59,5
83,93,67,85,87,80,66,79,90,93,71,68,4
58,70,55,74,56,69,59,59,79,79,59,68,5
87,92,74,88,91,90,72,78,93,97,74,73,4
87,88,78,88,88,93,72,74,93,97,82,73,4
67,66,63,69,70,72,57,60,74,74,67,62,7
95,105,75,68,92,82,65,84,115,111,80,83,3
99,110,71,119,97,114,94,60,94,98,64,91,1
84,85,67,89,81,86,65,68,83,87,68,63,7
111,114,85,114,111,115,91,84,113,113,88,96,3
63,82,60,93,69,102,87,71,100,108,84,96,5
106,119,67,124,106,115,98,64,113,118,60,92,1
71,74,63,67,73,71,57,64,75,79,68,56,7
94,102,76,71,103,83,59,88,118,123,84,79,3
91,104,60,104,103,113,92,63,112,112,63,92,1
112,122,68,118,107,118,100,63,117,122,66,100,1
79,85,67,81,83,80,63,67,79,90,67,64,7
75,81,63,77,75,76,55,71,86,86,63,57,7
107,118,71,113,104,117,92,59,110,110,59,86,1
111,123,67,118,113,122,96,63,119,114,63,94,1
79,80,66,88,73,75,57,70,82,78,60,58,7
113,127,90,117,117,124,98,93,124,129,93,101,3
104,112,86,122,112,114,90,78,119,114,67,94,1
84,90,75,82,75,78,55,64,71,74,64,57,7
73,75,63,79,71,74,62,72,86,78,64,61,7
73,75,67,90,75,85,69,68,78,74,72,68,7
91,90,67,82,88,89,73,72,86,106,88,87,7
95,97,83,114,106,119,97,88,106,111,88,94,3
112,114,92,130,115,129,101,88,120,115,84,98,3
112,119,67,97,106,105,87,68,120,120,68,94,1
71,74,67,82,73,90,68,64,79,75,64,63,7
75,78,70,78,77,86,65,64,75,79,68,70,7
106,114,78,119,102,102,91,71,108,108,64,96,1
88,105,57,105,85,98,83,53,100,96,46,78,1
102,114,67,97,106,115,87,64,113,118,76,99,1
111,124,67,119,111,115,94,68,128,122,71,96,1
85,94,53,102,79,96,78,55,93,93,51,79,1
111,125,68,115,112,122,96,67,118,123,71,100,1
111,120,68,120,112,122,99,71,118,123,71,96,1
71,75,68,75,72,70,58,66,73,76,63,55,7
83,87,76,96,87,96,79,74,92,92,74,74,7
79,96,56,118,87,109,92,56,100,100,52,81,1
72,70,67,70,67,73,59,67,82,75,75,72,7
91,100,59,100,87,100,81,52,101,97,49,79,1
75,93,55,93,75,80,74,56,97,93,52,72,1
95,109,67,118,87,112,92,56,97,101,59,86,1
107,123,67,109,109,122,96,67,124,114,75,98,1
111,123,67,118,113,122,100,67,114,124,63,98,1
91,100,63,104,77,105,86,57,101,101,50,76,1
83,100,59,112,88,105,86,57,105,105,60,87,1
108,119,92,105,111,105,83,92,115,115,88,79,3
73,90,56,101,88,105,87,57,94,90,53,83,1
108,114,67,101,102,105,80,72,120,111,68,83,1
103,114,67,105,92,110,90,64,111,111,68,94,1
84,85,78,105,111,115,87,88,113,122,88,92,3
63,82,67,89,66,82,65,64,83,100,84,85,7
88,105,53,93,85,94,79,56,104,104,56,81,1
88,97,57,105,85,106,87,60,96,100,56,85,1
111,119,67,119,106,120,98,68,118,118,68,96,1
111,111,92,115,107,104,81,84,104,109,84,79,3
73,90,53,90,83,87,74,63,96,96,59,79,1
94,102,60,102,48,104,121,63,109,113,44,133,2
62,102,53,111,34,108,107,44,118,113,44,129,2
98,111,64,115,91,118,92,63,104,109,75,96,5
69,78,68,78,54,71,67,51,81,74,48,71,5
95,108,50,100,75,89,75,49,96,96,49,78,1
68,83,53,79,61,77,71,52,84,80,49,66,1
31,118,43,108,32,118,129,52,108,112,46,133,2
95,118,80,100,95,109,83,70,112,117,70,100,5
61,83,60,75,48,74,75,52,76,80,49,74,5
103,104,79,100,104,96,81,92,119,119,92,90,3
103,109,84,109,100,100,81,87,110,97,83,83,3
68,81,59,89,71,84,70,49,82,82,56,79,1
99,109,63,109,96,112,89,63,110,105,63,90,1
95,104,63,100,96,112,89,63,105,110,63,90,1
54,81,51,74,53,76,74,59,72,79,59,68,5
96,100,90,112,103,110,83,85,105,105,85,83,3
100,112,78,112,99,114,90,67,110,110,53,83,1
104,117,63,112,95,110,90,60,93,97,63,90,1
100,117,63,108,103,119,90,67,114,114,67,90,1
113,122,59,112,108,110,98,67,119,114,60,97,1
83,117,70,108,91,110,86,74,110,114,74,94,5
99,105,83,97,97,101,80,88,102,98,80,79,3
84,105,63,110,88,101,83,53,94,94,60,79,1
88,105,59,110,97,110,94,57,111,106,60,87,1
112,130,71,114,106,114,97,64,120,125,68,94,1
102,114,89,124,111,115,94,88,113,118,88,88,3
92,105,85,105,94,111,87,84,100,104,88,88,3
92,105,89,114,106,102,87,88,108,113,76,88,3
79,89,50,89,77,94,79,50,91,96,56,74,1
71,85,53,97,73,90,76,53,87,91,53,70,1
84,105,57,105,94,106,83,56,108,108,56,85,1
92,110,70,110,69,111,91,64,108,108,64,99,5
71,82,63,74,81,78,65,80,104,100,71,74,4
73,90,53,90,75,91,81,51,93,96,51,75,1
99,100,80,96,99,104,83,82,100,104,86,81,3
103,104,84,104,103,104,83,86,104,108,86,85,3
99,100,84,108,103,109,92,82,104,112,86,92,3
79,96,56,100,99,109,87,56,100,96,66,89,1
99,113,68,122,103,113,96,70,112,112,70,96,1
64,91,60,96,61,89,79,56,88,84,52,74,5
103,113,88,100,104,108,89,87,105,105,79,90,3
95,109,63,100,96,108,89,71,119,110,52,86,1
75,93,51,81,75,96,78,52,97,90,49,83,1
64,85,48,85,75,84,74,52,90,97,49,75,1
79,96,51,89,79,84,74,52,82,86,52,72,1
95,109,59,109,96,122,92,63,114,114,67,94,1
75,100,59,109,79,104,85,71,110,97,63,79,1
99,109,67,100,100,108,89,63,90,101,71,94,1
71,92,59,104,63,97,90,57,85,97,60,87,5
99,105,83,110,92,105,90,88,111,106,68,91,3
73,90,49,82,75,89,73,53,102,98,53,79,1
99,114,63,114,111,119,97,72,115,120,72,94,1
108,114,75,119,106,119,97,76,115,115,72,91,1
88,105,63,105,75,101,83,76,102,94,60,76,5
111,114,93,114,115,102,79,97,122,113,84,74,3
115,114,93,110,102,94,76,92,113,96,80,74,3
97,101,85,105,102,106,91,84,108,113,84,88,3
71,85,53,93,77,90,72,53,87,87,53,74,1
84,93,60,97,73,90,79,64,100,96,68,81,1
75,97,63,89,89,111,91,64,113,113,68,88,1
106,106,92,125,112,122,96,97,123,118,93,96,3
73,86,50,90,75,87,74,55,100,104,51,83,1
73,90,50,102,79,96,81,48,89,89,48,79,1
94,111,60,111,107,118,92,71,113,118,67,92,1
98,111,68,115,103,118,96,67,118,118,71,92,1
111,115,76,115,116,122,103,75,118,118,75,96,1
111,115,76,111,107,118,96,84,123,118,71,92,1
111,125,88,120,116,122,96,79,123,128,84,92,1
79,100,50,87,79,100,83,56,112,112,52,85,1
103,118,64,122,103,113,96,66,112,117,63,92,1
116,122,76,122,107,118,100,74,117,117,78,96,1
112,122,71,96,79,96,83,78,112,100,66,78,1
75,108,71,100,99,100,79,66,104,104,70,85,4
98,106,80,111,103,108,85,75,96,104,84,87,3
106,106,84,98,99,100,81,88,100,104,79,79,3
132,139,101,118,126,128,100,90,112,117,90,96,3
99,104,76,118,107,109,87,82,108,104,78,81,3
95,100,80,100,95,93,71,86,108,112,86,85,7
99,104,79,100,96,104,81,83,105,101,79,79,3
83,92,70,88,91,93,72,74,89,93,67,80,4
96,104,82,104,99,105,83,85,105,101,82,83,3
75,76,66,76,77,75,60,70,89,85,74,69,7
81,86,63,97,49,119,122,47,125,131,47,135,2
99,105,87,105,102,110,83,64,106,106,88,91,3
73,75,63,72,79,82,62,72,86,82,72,68,7
88,97,82,97,94,90,68,80,91,96,76,70,4
88,93,78,89,81,102,83,56,108,104,53,114,4
84,93,74,93,69,111,109,56,104,113,46,146,2
34,124,44,124,31,131,135,46,133,133,43,135,2
125,125,84,102,107,104,78,88,109,113,84,83,3
98,102,84,94,95,100,74,84,100,100,84,75,4
83,96,67,104,53,122,125,49,130,130,42,135,2
103,109,88,109,104,108,85,75,93,93,75,68,3
34,122,46,117,34,119,131,44,114,114,47,126,2
83,84,74,92,70,86,64,67,70,70,63,58,7
84,93,70,78,81,74,61,68,79,79,71,67,7
111,115,88,115,107,108,85,93,118,109,88,83,3
31,136,44,120,31,122,128,44,123,128,44,125,2
111,111,92,120,112,118,92,88,118,118,93,92,3
54,67,56,67,54,67,50,56,73,76,59,48,5
68,79,64,75,72,70,58,56,66,73,66,63,7
37,118,48,113,34,117,114,49,114,110,49,113,2
37,113,48,118,34,117,122,49,105,110,49,116,2
68,77,67,70,56,80,63,59,62,65,59,57,7
32,138,46,133,32,130,142,44,129,124,44,140,2
113,112,90,112,108,119,90,93,114,119,97,97,3
32,130,46,124,34,129,140,47,131,131,44,139,2
32,119,42,110,31,114,126,44,131,125,47,124,2
95,97,92,110,102,114,90,76,94,102,88,94,3
57,55,52,72,53,67,55,60,67,71,57,65,5
51,65,59,65,53,70,48,57,78,67,53,50,5
63,68,59,72,60,74,58,53,78,71,57,61,7
67,74,60,63,55,60,42,68,79,71,64,59,5
31,125,47,125,31,118,121,44,118,118,48,121,2
52,82,53,111,34,122,139,55,85,104,44,146,2
31,133,46,133,32,123,129,49,117,112,46,125,2
95,104,84,104,99,96,75,82,100,100,78,78,7
87,91,68,83,75,85,67,70,80,84,74,66,7
54,79,56,67,51,77,62,56,69,69,56,63,5
95,96,79,96,91,96,78,79,101,105,83,75,4
91,93,79,100,91,100,74,79,105,97,79,79,4
34,118,48,118,32,117,122,46,114,124,46,139,2
48,77,55,67,49,80,63,59,82,82,56,64,5
27,134,41,123,27,122,133,46,124,124,42,135,2
96,100,82,100,95,101,79,85,101,101,85,80,4
75,80,70,88,84,97,75,70,85,93,74,76,7
81,82,71,82,79,78,65,68,74,78,72,57,7
81,82,71,82,79,82,62,68,78,78,68,57,7
91,90,79,97,88,93,76,68,82,86,80,76,7
30,124,42,119,34,101,101,47,106,106,41,113,2
28,119,46,82,37,93,94,41,115,115,47,105,2
106,110,89,110,106,115,91,92,113,113,92,88,3
40,105,47,101,69,90,79,71,100,100,68,78,2
37,110,44,119,55,102,87,68,83,83,68,59,2
46,102,44,115,48,104,107,44,104,96,44,100,2
116,122,97,118,116,118,92,95,117,117,99,96,3
112,118,92,104,111,109,83,90,112,108,86,85,3
107,113,84,100,103,93,71,90,108,108,74,74,3
83,100,68,96,68,77,62,74,92,84,63,55,2
48,91,53,100,32,104,108,63,104,104,46,111,2
36,100,43,108,37,109,121,46,104,104,46,118,2
31,104,43,113,34,109,104,43,104,104,43,107,2
68,89,67,77,71,73,55,63,72,75,59,53,7
72,77,67,74,75,80,59,67,82,75,71,64,7
91,96,71,93,91,88,74,75,97,105,83,75,7
34,104,44,109,32,100,103,39,101,105,42,116,2
67,66,63,69,70,75,57,63,74,78,67,58,7
71,80,63,80,66,82,68,67,89,89,70,73,5
32,104,43,104,32,101,120,53,105,105,47,111,2
29,104,43,100,30,105,116,44,114,105,44,115,2
70,75,59,75,67,74,58,64,74,74,68,57,7
73,90,63,82,79,89,76,80,102,102,80,83,5
77,79,75,93,75,89,76,68,78,74,72,72,4
32,110,49,110,34,110,119,41,111,106,47,113,2
30,101,42,105,29,101,115,50,106,106,53,94,2
67,74,63,78,77,74,57,64,79,79,64,63,7
79,82,67,78,73,78,57,68,79,79,68,59,7
75,82,70,78,73,74,57,64,71,71,68,56,7
84,82,70,78,73,78,61,68,71,75,68,59,7
75,78,70,82,77,78,61,68,79,79,68,63,7
79,85,67,89,81,90,72,71,87,83,71,67,7
27,110,44,110,31,102,113,40,113,113,43,121,2
73,74,64,78,71,75,59,63,70,74,67,58,7
69,78,68,82,75,79,63,67,74,74,67,58,7
94,98,76,90,91,96,78,79,100,109,79,87,7
34,102,47,106,34,104,114,55,104,104,44,112,2
31,111,44,111,31,113,132,41,104,104,44,125,2
31,106,47,106,31,100,99,41,113,113,48,112,2
99,104,84,113,107,113,87,86,108,112,90,92,4
79,77,67,74,75,76,59,67,75,79,67,60,7
68,70,67,74,71,73,59,67,72,75,67,60,7
75,80,66,76,77,82,60,63,78,78,67,62,7
103,114,87,114,111,110,83,88,111,102,84,79,4
77,82,63,75,75,85,62,64,78,86,64,65,7
103,110,71,97,111,105,80,72,125,120,72,91,1
106,105,85,114,106,111,87,84,108,108,84,81,4
106,114,85,114,102,102,83,84,108,104,84,78,4
79,82,70,85,81,82,65,71,91,87,71,67,7
75,82,70,74,73,74,54,68,79,79,68,59,7
79,82,63,89,77,82,65,64,83,83,68,70,7
77,78,68,78,75,75,59,67,77,77,67,58,7
77,82,68,78,79,83,63,67,81,81,67,62,7
87,91,76,91,91,100,75,78,92,96,78,74,4
112,128,80,128,116,128,100,74,122,127,66,100,1
75,75,68,100,72,96,79,63,69,66,63,55,7
91,87,76,87,91,89,67,74,96,92,74,70,4
72,77,67,77,79,73,59,75,86,82,71,64,7
87,85,71,85,79,80,63,67,82,82,67,64,7
111,123,75,123,113,127,96,79,124,124,71,98,1
103,113,67,109,109,117,92,67,135,130,67,98,1
68,77,67,96,67,66,55,63,72,75,67,60,7
75,76,63,84,73,82,60,67,78,78,63,58,7
91,92,74,96,88,90,72,74,89,97,70,65,4
91,93,71,82,92,85,62,76,90,94,76,68,4
88,101,70,85,89,86,65,80,104,104,76,74,7
60,85,60,93,59,98,87,56,79,83,56,70,5
111,124,63,129,111,125,102,64,122,122,64,96,1
55,86,57,82,57,83,67,55,85,85,55,71,5
99,104,80,96,99,109,83,78,104,104,82,85,3
57,87,56,87,54,85,71,59,76,80,56,74,5
75,74,63,77,71,73,59,67,72,75,63,57,7
75,77,67,77,75,84,66,63,68,68,67,64,7
87,88,74,92,88,93,68,70,89,89,74,65,4
