@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3,5-6,9-12,14,26,30,34,36-37'

@attribute Sp13 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
128,48,37,44,34,118,129,32,32,34,34,131,2
109,88,107,84,107,109,92,104,99,103,103,90,3
109,88,103,88,103,109,83,100,103,103,112,90,3
118,88,111,93,116,118,96,113,108,108,103,86,3
113,88,107,84,103,109,83,113,99,95,91,72,3
89,75,83,75,83,89,71,87,88,84,73,60,7
104,90,104,86,104,108,85,84,60,92,102,83,3
112,90,109,86,109,112,89,112,106,111,111,90,3
112,90,109,86,109,108,89,108,106,106,106,87,3
108,86,104,86,104,112,85,112,106,106,106,87,3
108,86,109,82,104,112,89,103,111,111,106,87,3
108,90,104,90,109,117,85,112,120,115,111,94,3
119,92,117,96,112,119,94,115,106,111,111,91,3
105,83,99,83,95,101,79,106,106,102,77,83,3
135,42,32,46,32,124,139,34,34,31,31,135,2
119,42,30,42,30,140,150,43,40,46,31,142,2
110,89,106,89,106,114,87,111,112,107,112,88,3
74,70,79,78,84,89,73,73,79,79,83,70,7
78,67,75,67,67,70,55,69,75,68,71,59,7
115,88,102,84,106,111,91,107,111,111,111,92,3
125,50,31,47,31,125,135,31,37,32,34,146,2
125,44,31,50,40,115,113,34,32,34,37,125,2
120,50,40,50,46,111,116,36,34,37,40,112,2
111,64,69,80,98,102,79,36,34,37,58,96,2
115,92,111,88,106,111,87,107,107,111,107,87,3
120,92,115,92,120,120,94,112,95,87,79,67,3
122,92,116,88,107,113,88,116,113,109,109,85,3
133,50,31,46,34,128,135,32,32,32,32,133,2
128,46,39,53,45,108,103,34,34,32,32,129,2
118,92,112,92,107,118,88,111,113,113,109,96,3
118,88,107,88,107,113,88,111,118,113,113,96,3
91,68,71,60,57,60,45,75,79,67,56,48,5
67,53,57,60,64,75,63,54,56,49,53,44,5
67,60,64,64,68,79,59,54,49,53,53,48,5
134,44,34,44,32,134,141,32,34,32,32,142,2
123,48,37,48,40,118,112,34,32,32,34,127,2
109,93,111,88,103,113,83,113,95,84,73,64,3
67,59,51,55,54,67,50,53,51,54,51,49,5
74,63,68,67,72,74,62,67,60,66,73,64,7
133,46,32,49,32,127,133,32,34,34,34,136,2
112,52,43,49,37,117,122,34,34,37,43,111,2
112,90,113,90,113,112,89,103,92,88,84,65,3
62,59,53,59,56,66,44,54,53,53,56,51,5
62,59,56,56,56,73,52,51,53,56,56,48,5
73,66,75,70,79,84,70,66,60,63,60,62,7
84,70,79,70,71,73,63,73,60,60,53,83,7
97,83,91,79,95,93,75,92,94,85,85,72,4
124,46,32,46,32,119,131,34,31,34,31,128,2
62,56,54,56,51,65,49,53,52,49,52,50,5
79,63,66,63,70,75,64,56,55,55,52,72,5
72,63,70,67,73,79,64,60,55,52,46,94,5
72,63,63,59,60,65,53,53,37,52,52,61,7
110,44,31,44,31,124,133,43,39,45,34,135,2
101,78,88,78,84,85,65,81,79,75,79,70,7
70,57,56,57,60,74,58,52,51,48,54,63,5
70,57,56,57,56,74,58,49,51,51,54,52,5
74,57,60,63,63,74,62,55,54,51,48,96,5
70,63,67,67,71,78,62,52,48,51,54,63,5
74,67,71,67,75,78,65,59,51,54,57,67,5
131,47,31,47,34,131,139,31,32,32,32,133,2
78,72,81,72,81,94,65,79,79,87,87,71,7
60,53,55,57,59,64,50,64,79,64,58,71,5
67,57,55,57,55,74,65,51,48,48,51,67,5
78,57,52,57,59,78,61,42,32,45,45,62,5
71,57,59,60,62,82,65,48,45,45,51,62,5
108,80,99,84,95,96,78,99,104,96,96,78,4
100,80,91,71,87,91,74,95,96,91,91,78,4
122,46,36,50,39,122,117,34,32,29,32,133,2
122,50,39,50,45,113,107,34,29,32,32,129,2
113,50,34,43,29,133,135,37,32,34,49,100,2
96,68,71,71,75,87,63,72,67,67,71,55,7
83,71,79,71,87,96,74,75,83,79,79,63,7
83,71,79,71,83,87,70,79,75,75,83,70,7
71,64,61,60,61,71,59,79,83,83,71,70,5
122,46,42,53,48,71,59,27,27,27,29,133,2
100,79,95,84,95,100,79,96,95,95,95,79,4
118,48,34,44,34,118,129,32,32,30,32,127,2
81,67,72,67,72,74,58,71,66,66,66,53,7
70,71,72,67,75,74,58,71,70,70,73,57,7
96,79,95,84,95,104,79,87,84,91,91,72,7
77,59,58,55,51,81,71,60,57,60,60,68,5
85,51,45,44,29,128,146,53,48,54,48,90,5
104,44,29,41,27,134,146,49,54,48,37,116,2
96,82,96,82,91,96,78,103,115,111,106,83,3
92,63,56,49,34,117,129,103,115,102,71,80,2
108,63,56,66,63,88,70,66,67,63,67,51,7
84,70,79,70,83,84,70,88,84,75,75,69,7
84,52,49,52,46,80,63,57,60,60,53,73,5
105,83,95,79,95,97,79,92,98,106,106,87,3
93,56,45,49,37,114,120,102,111,89,62,83,2
105,46,37,46,34,124,131,49,77,73,55,98,2
119,46,32,42,34,119,135,37,69,73,73,54,2
82,75,81,75,84,86,64,79,77,73,73,61,7
79,71,81,75,84,90,72,75,69,69,73,72,7
82,59,60,59,60,82,68,53,52,52,59,68,5
82,59,60,59,57,82,68,56,52,59,59,68,5
75,56,51,59,51,72,53,46,46,49,49,65,5
79,59,54,59,48,90,90,49,31,37,46,102,2
90,52,37,46,30,124,142,37,46,31,31,124,2
101,85,97,85,97,110,80,98,103,107,107,85,3
110,85,106,89,106,110,87,106,107,107,107,92,3
114,93,115,89,102,105,80,115,107,112,112,92,3
101,50,53,47,37,110,122,77,75,75,75,70,2
114,53,56,60,63,85,73,73,71,71,71,52,7
78,67,71,67,75,78,62,73,75,71,75,59,7
85,57,56,57,53,85,76,77,79,71,61,74,5
115,101,115,97,111,115,87,107,111,111,107,92,3
98,64,69,68,77,90,79,83,79,68,75,62,2
90,64,73,57,55,98,98,75,75,72,68,54,2
71,64,69,64,69,67,54,71,68,68,72,54,7
74,68,73,72,77,78,57,71,72,72,72,58,7
90,60,59,57,52,90,76,79,79,79,68,75,7
78,57,59,60,59,82,68,57,61,58,54,71,5
106,47,37,41,34,115,113,31,29,32,34,104,2
108,88,107,92,107,108,85,107,113,109,104,89,3
71,60,71,64,71,71,56,72,75,75,75,55,7
75,68,68,64,68,71,52,72,71,75,75,59,7
87,60,61,56,57,87,74,79,75,79,79,74,5
87,56,57,56,54,83,70,68,79,79,75,74,5
83,53,48,53,45,96,96,37,87,56,32,114,2
96,46,36,43,31,108,117,32,32,32,32,114,2
108,40,29,43,31,104,117,37,32,34,34,114,2
118,93,116,97,111,118,96,118,117,117,112,94,3
113,93,107,88,111,118,92,109,99,95,84,68,3
81,71,79,71,79,93,71,71,70,73,77,72,7
104,44,29,44,29,104,121,32,32,30,32,116,2
104,44,32,51,40,96,96,34,32,32,32,127,2
122,95,113,95,113,112,89,112,106,111,115,90,3
108,46,29,49,40,96,100,32,31,29,27,129,2
119,96,112,96,112,114,94,115,115,115,115,94,3
79,71,77,75,81,82,64,79,81,85,89,76,7
93,67,73,67,73,90,75,75,81,85,94,83,5
86,71,77,71,81,90,75,79,89,85,85,79,4
114,89,106,85,97,105,80,106,107,103,99,78,4
97,78,84,67,71,74,55,94,87,79,68,52,7
74,67,75,67,79,82,62,73,75,75,79,63,7
93,78,92,85,97,101,76,98,91,91,87,74,7
85,67,75,67,75,78,65,89,103,95,91,81,4
110,42,27,44,34,110,122,29,31,29,29,128,2
114,44,29,44,29,101,115,34,45,68,83,70,2
115,92,111,92,111,115,91,107,111,107,107,83,3
94,72,85,64,69,71,54,87,91,79,72,50,7
90,76,89,76,85,94,76,83,83,79,87,71,7
118,101,116,101,116,122,96,116,118,118,118,100,3
71,68,71,68,71,75,56,75,79,75,71,55,7
79,68,75,71,79,87,63,72,75,75,79,63,7
87,68,83,68,83,83,70,87,96,87,79,70,4
113,84,107,88,107,109,87,113,112,103,88,72,4
109,84,99,79,91,93,71,100,88,84,77,68,7
74,67,72,63,72,77,58,75,73,73,77,60,7
77,67,75,67,83,77,58,79,77,77,77,60,7
74,67,83,71,75,77,58,75,77,77,73,57,7
85,75,83,71,79,89,71,79,77,84,81,68,7
85,63,75,67,79,85,67,87,88,84,81,72,4
113,44,29,48,37,109,112,27,40,48,63,75,2
113,48,37,63,64,93,75,29,48,63,70,64,2
93,71,83,67,79,85,67,43,70,77,81,68,4
85,67,79,67,79,85,62,67,77,81,81,72,4
108,86,109,90,113,122,92,103,111,111,106,83,4
112,82,100,78,91,96,70,103,97,88,79,65,7
80,66,75,63,71,76,59,73,75,75,79,62,7
80,66,75,59,71,73,55,73,79,75,71,55,7
73,66,75,66,75,80,63,70,67,75,71,58,7
80,66,79,66,79,76,63,77,71,71,75,62,7
92,70,79,66,79,80,70,88,92,84,84,76,4
108,43,29,46,32,108,122,40,71,84,88,73,2
75,67,73,67,73,79,60,79,77,77,77,61,7
82,67,81,67,84,86,68,79,77,77,77,68,7
93,71,81,71,81,82,75,84,89,81,81,68,4
101,82,88,70,84,85,65,77,75,75,75,59,7
70,63,71,63,67,74,62,69,71,75,71,59,7
78,67,75,63,75,85,58,73,79,79,79,67,7
119,74,115,70,111,114,90,115,116,116,116,96,1
85,70,84,74,88,85,73,94,99,95,87,74,4
74,64,77,64,77,78,61,75,75,75,79,62,7
74,64,77,64,77,78,61,79,75,79,83,62,7
78,68,77,68,77,78,65,79,83,87,79,67,7
86,64,77,64,77,82,65,79,79,83,87,71,7
106,76,111,76,115,120,102,103,111,111,116,100,1
120,72,106,64,94,102,79,116,111,111,107,96,1
102,64,81,68,81,86,68,83,91,83,79,71,4
91,71,87,71,83,87,70,91,91,96,100,81,4
83,68,79,64,83,83,67,83,79,79,79,63,7
75,68,71,68,75,75,59,75,79,75,79,66,7
75,68,75,64,75,79,59,75,75,79,75,66,7
128,80,116,76,116,122,96,116,113,113,113,100,1
89,75,91,75,91,100,75,87,91,84,91,79,4
93,79,87,71,79,81,62,100,103,99,91,72,4
85,71,79,67,79,77,58,100,99,91,81,64,7
77,67,75,67,75,81,62,71,63,73,77,60,7
74,67,68,67,72,77,62,63,66,70,70,57,7
89,75,91,71,83,89,67,83,88,88,81,64,4
127,66,113,66,113,127,100,112,120,115,111,101,1
127,66,109,63,109,117,92,108,111,115,115,104,1
122,63,109,66,100,108,89,112,115,115,106,94,1
97,78,88,78,88,97,76,94,99,91,91,74,4
101,85,102,82,88,101,76,102,91,79,75,67,4
97,82,97,78,88,93,73,89,95,87,87,70,7
119,63,111,63,120,124,101,115,116,116,112,103,1
124,67,111,63,115,124,101,115,116,121,116,99,1
102,84,98,84,98,102,83,83,79,87,91,75,4
102,76,85,80,94,98,76,87,83,79,83,67,7
120,64,106,64,94,102,83,116,111,116,107,96,1
82,64,73,64,73,78,61,79,75,79,72,58,7
96,76,87,71,79,83,59,87,87,87,91,74,4
96,71,79,68,79,79,63,83,87,91,83,70,4
79,68,75,68,83,87,70,79,79,79,79,63,7
79,68,83,80,91,91,81,75,79,79,79,59,7
83,56,57,60,51,83,74,54,67,49,49,44,5
87,56,57,56,57,83,67,54,60,56,53,74,5
122,64,116,64,112,128,103,116,109,109,113,100,1
113,60,91,64,87,96,81,107,118,113,100,89,1
87,71,75,68,75,75,59,75,67,75,79,66,7
85,67,75,71,79,89,62,91,88,91,84,68,4
77,67,79,67,75,77,62,75,81,81,84,68,7
96,84,95,84,95,100,75,87,88,99,103,83,4
93,71,79,67,75,89,67,91,91,63,54,75,5
89,67,75,67,72,85,67,71,63,54,54,72,5
89,75,83,71,79,85,67,83,84,88,88,72,7
104,75,99,79,99,104,83,91,88,91,99,83,7
113,71,111,71,111,123,96,104,108,112,108,98,1
123,67,116,71,111,128,100,113,112,112,112,101,1
67,67,72,67,75,74,58,67,66,70,66,60,7
74,67,75,63,72,74,62,71,66,70,70,57,7
104,82,91,66,71,88,74,103,102,88,67,80,4
104,78,91,66,67,66,41,99,97,88,63,41,3
56,52,49,52,56,69,55,51,46,49,53,58,5
96,63,87,66,104,112,89,84,92,111,111,94,1
122,66,113,70,118,127,100,112,111,115,120,97,1
101,71,63,59,54,82,75,88,89,73,66,79,5
93,75,91,79,88,93,75,92,98,94,98,83,7
68,52,51,49,48,68,49,63,59,49,52,57,5
68,56,60,52,57,75,68,53,55,52,52,68,5
89,74,84,74,88,93,69,85,87,87,83,67,4
101,82,92,78,92,105,80,98,99,103,103,85,3
101,78,92,82,97,105,87,98,103,103,99,85,3
114,67,111,63,111,124,94,111,107,112,112,99,1
98,68,73,64,66,90,79,95,87,91,91,75,5
82,57,55,57,55,74,61,68,79,64,64,67,5
78,53,55,57,55,74,61,57,54,54,58,58,5
125,64,106,64,111,120,98,107,103,107,116,100,1
71,60,62,64,66,64,57,64,68,64,64,54,7
67,64,62,64,69,71,61,68,68,64,61,54,7
96,76,83,71,87,87,70,91,87,87,87,74,4
87,76,91,80,95,100,81,79,79,83,83,66,7
100,76,83,68,75,83,81,87,83,91,91,81,4
75,64,64,71,79,91,70,64,67,63,63,66,5
104,80,95,84,99,104,85,91,87,91,91,81,7
87,60,83,60,99,108,88,87,87,87,91,78,1
91,60,99,68,112,118,96,91,87,91,104,89,1
122,64,112,64,112,122,96,111,109,109,109,100,1
122,64,107,64,107,122,96,103,104,109,104,96,1
67,60,61,64,64,71,56,68,75,75,67,55,7
67,64,68,64,61,63,52,68,67,67,63,55,7
77,55,64,67,64,85,67,83,88,81,66,68,5
77,51,54,55,54,70,58,56,57,57,54,57,5
74,55,54,55,58,70,58,60,57,54,54,60,5
77,55,54,51,58,81,75,56,70,77,91,86,5
89,67,91,71,103,109,87,87,103,99,99,79,1
92,74,87,66,79,80,66,88,88,88,88,73,4
122,70,113,70,118,117,100,112,97,111,106,97,1
90,79,88,71,84,86,68,88,85,85,89,72,4
86,75,81,75,81,93,68,75,85,89,85,68,7
105,79,103,71,103,110,86,120,111,111,106,91,1
119,63,108,63,108,119,98,111,106,111,102,98,1
119,67,112,67,112,130,98,111,102,111,111,98,1
85,60,63,60,56,78,69,69,75,87,99,88,5
124,82,120,70,111,119,94,111,83,95,103,92,1
114,63,106,63,106,119,97,102,103,107,112,96,1
97,60,84,63,79,89,73,102,112,99,91,78,1
115,80,106,80,111,120,98,103,107,103,107,92,1
106,80,111,76,111,115,94,87,103,107,103,92,1
94,64,89,64,98,106,91,91,99,103,103,92,1
120,64,102,64,102,115,94,103,99,103,103,96,1
115,64,102,64,106,120,94,103,99,111,107,96,1
115,64,111,68,111,125,98,107,111,107,107,96,1
96,76,99,80,103,113,88,91,91,104,113,96,3
96,68,83,71,95,108,88,103,104,104,109,92,1
113,60,103,60,99,113,92,103,104,100,96,81,1
118,68,107,68,112,122,99,107,113,113,109,100,1
96,75,87,75,87,89,67,91,84,81,73,60,4
77,67,68,67,72,77,62,79,81,77,77,64,7
104,71,91,75,99,109,83,118,103,95,99,94,1
113,59,103,63,103,118,96,91,99,95,95,79,1
118,71,111,71,111,118,100,109,108,112,108,98,1
84,74,83,66,79,80,63,73,71,75,79,65,7
80,70,75,63,56,76,55,81,92,92,71,62,7
127,90,109,95,109,117,96,117,120,115,106,94,3
122,70,109,66,100,108,85,112,111,111,106,97,1
79,63,70,79,91,101,83,71,77,85,85,79,5
124,87,112,79,103,114,90,111,98,98,98,87,1
114,59,99,59,95,119,90,88,85,94,94,87,1
74,63,71,67,75,78,58,73,71,75,71,63,7
101,82,102,85,106,114,90,94,95,103,107,92,3
105,53,92,57,88,105,87,85,79,79,79,78,1
119,67,106,67,102,105,87,111,112,112,112,96,1
74,64,73,64,73,78,61,71,72,72,72,58,7
111,88,115,84,111,115,94,107,107,121,111,96,3
94,57,81,57,81,90,76,75,75,75,72,71,1
111,57,94,57,85,102,79,87,87,79,83,79,1
115,68,94,64,85,94,72,112,116,107,107,92,1
75,64,75,64,71,75,63,72,67,71,75,59,7
79,68,83,68,83,87,67,72,75,79,83,70,7
108,53,83,53,83,104,81,83,83,75,67,78,1
118,64,112,64,107,113,96,107,87,96,100,92,1
122,64,112,68,107,122,96,107,96,109,113,100,1
100,63,95,67,107,118,96,79,84,84,88,86,1
123,67,111,67,111,123,100,96,88,99,108,98,1
69,66,71,66,71,69,55,66,71,71,75,62,7
88,70,75,74,87,92,78,66,75,63,71,65,7
100,56,79,52,83,100,81,88,88,92,88,83,1
112,66,100,66,96,112,92,91,88,97,106,90,1
79,71,77,67,73,90,68,75,73,66,66,65,7
90,71,73,71,77,90,72,71,66,66,62,65,7
90,75,91,87,103,114,90,71,62,89,106,94,7
97,49,73,52,70,90,75,67,66,66,66,76,1
90,56,84,56,81,97,79,75,77,89,94,87,1
93,52,66,52,66,82,68,75,81,73,73,76,1
124,67,108,75,108,114,98,111,106,111,111,98,1
110,67,91,67,88,93,79,102,102,89,94,83,1
124,63,108,67,103,124,94,92,62,66,94,87,1
90,67,70,63,77,82,68,71,66,66,66,68,7
74,63,71,67,71,78,58,85,107,103,99,85,7
119,74,102,63,97,114,94,98,95,95,95,88,1
93,57,75,53,71,78,73,94,99,91,95,88,1
82,53,75,53,79,93,73,73,83,75,79,78,1
85,67,75,67,79,93,76,69,61,57,54,70,7
106,72,81,64,73,78,65,95,95,87,75,62,7
82,60,73,60,77,94,79,68,68,72,79,79,1
90,53,73,57,73,90,76,83,87,83,95,87,1
98,53,85,57,85,94,79,87,95,95,95,87,1
111,60,94,57,85,98,87,91,91,87,91,87,1
111,60,102,60,106,115,94,95,95,99,103,92,1
98,68,94,68,94,98,79,103,111,107,103,96,1
104,84,95,80,95,96,74,103,109,100,96,81,3
75,64,68,76,87,100,81,75,91,87,100,89,7
118,71,99,60,95,108,88,111,109,104,91,85,1
108,60,95,53,95,108,88,87,91,79,83,81,1
104,56,83,60,87,96,81,95,100,100,100,92,1
104,56,91,56,91,108,85,95,96,96,87,85,1
108,60,95,64,95,108,85,107,113,109,113,100,1
108,71,91,76,95,122,99,95,91,96,96,92,5
79,60,61,60,57,79,70,51,63,53,53,74,5
75,56,57,56,61,71,67,42,49,46,53,66,5
100,84,99,84,99,104,79,96,103,95,95,79,3
96,84,103,88,103,109,92,87,103,99,99,86,3
113,67,99,63,95,104,87,100,99,95,95,90,1
118,63,87,51,45,113,125,109,112,112,108,98,1
113,44,29,44,37,118,133,79,108,70,54,105,2
113,44,32,48,34,113,125,40,32,30,32,135,2
108,90,104,90,100,100,81,99,102,97,97,76,3
104,82,96,82,96,100,78,112,115,106,97,80,3
88,52,67,52,63,80,70,77,79,79,71,73,1
96,56,79,59,83,100,81,81,79,79,79,80,1
122,74,113,70,113,122,96,103,102,106,111,101,1
110,87,99,79,99,105,86,102,98,94,98,91,3
86,52,66,52,70,82,72,79,77,73,69,72,1
105,63,99,63,103,119,90,79,85,85,89,87,1
101,56,73,63,88,105,83,29,37,43,55,91,2
119,75,91,79,91,119,98,92,85,77,69,98,5
124,97,115,93,106,114,94,115,99,99,103,81,3
105,67,97,70,106,114,94,85,87,91,91,85,1
110,44,29,44,29,114,133,31,48,57,61,88,2
74,60,63,63,71,70,62,73,79,71,71,70,7
98,80,98,84,98,106,83,95,95,99,91,79,3
111,57,94,53,85,102,83,91,83,75,64,75,1
102,50,73,50,69,86,72,75,64,61,64,71,1
94,53,73,53,77,94,76,75,79,79,83,79,1
90,53,77,53,77,94,79,87,91,75,83,79,1
102,64,98,68,106,111,98,91,95,99,103,96,1
120,80,115,68,111,120,98,99,103,103,107,100,1
96,56,75,56,68,83,67,75,71,71,71,70,1
104,84,95,79,99,96,79,96,95,95,95,79,3
113,88,107,84,99,104,79,100,103,112,108,90,3
113,55,83,51,75,93,79,96,95,84,81,79,1
89,55,68,51,72,81,71,71,70,70,73,75,1
93,59,61,59,61,85,75,60,63,60,54,83,5
108,90,109,90,104,112,89,103,115,111,102,87,3
108,66,96,59,91,100,85,84,84,75,84,83,1
96,59,83,63,83,100,85,84,84,79,88,87,1
112,70,100,66,104,122,96,108,106,111,102,94,1
112,66,104,70,100,117,96,103,111,102,106,94,1
96,63,71,59,67,104,96,88,92,75,75,83,5
105,92,103,96,112,110,94,111,120,115,102,79,3
105,79,99,71,103,119,94,92,94,94,81,83,3
114,67,103,67,99,110,94,115,111,106,102,94,1
86,49,45,49,51,86,83,49,52,52,52,79,5
97,78,92,78,92,97,76,94,99,95,95,85,3
101,89,102,85,102,110,87,102,103,99,99,92,3
97,53,71,50,71,89,73,77,79,83,75,78,1
89,50,71,50,71,85,73,81,83,75,71,74,1
89,50,71,53,79,89,76,77,75,71,71,74,1
97,57,79,60,84,93,80,73,75,79,87,85,1
97,63,92,63,92,105,87,98,103,107,107,92,1
110,67,102,70,106,119,94,98,103,103,103,96,1
102,84,98,76,94,102,79,99,95,99,103,92,3
94,50,73,50,73,94,79,75,75,72,68,75,1
78,53,69,57,77,94,76,71,68,68,72,71,1
115,72,106,68,106,120,94,103,103,99,99,96,1
120,72,111,64,106,115,94,103,99,103,107,96,1
94,57,81,60,85,94,79,83,83,83,87,87,1
113,84,99,84,99,108,92,103,109,104,104,89,3
87,50,75,50,79,96,78,79,83,75,71,78,1
96,64,87,60,83,100,85,95,100,91,87,85,1
113,64,95,68,103,113,88,103,109,109,104,92,1
100,60,83,64,87,100,88,83,79,91,87,89,1
108,64,71,68,75,108,96,75,79,83,87,89,5
90,76,89,72,94,90,72,91,87,87,91,71,4
111,84,106,84,98,111,87,112,116,111,107,87,3
87,71,83,76,91,91,74,75,60,49,40,114,4
113,88,103,84,99,108,85,107,104,104,100,85,3
108,84,99,88,99,104,85,99,104,100,104,89,3
128,84,107,84,99,104,79,113,103,122,127,105,3
96,79,95,75,95,100,79,91,91,91,91,72,4
96,75,83,79,99,104,83,40,34,34,34,131,2
85,71,79,71,75,81,67,83,88,81,77,64,7
104,82,100,86,100,104,81,95,102,97,102,83,3
105,92,108,92,108,110,90,111,106,115,115,94,3
101,83,99,87,99,105,83,102,102,102,102,83,3
110,89,102,93,106,114,90,111,107,107,107,88,3
101,85,97,85,102,110,83,106,103,107,112,92,3
105,82,106,82,97,105,87,98,87,79,79,67,3
105,82,97,78,88,89,73,98,79,75,75,63,7
98,80,94,80,94,94,72,95,95,83,72,83,4
86,76,85,76,85,86,72,75,79,79,87,71,7
86,72,81,72,81,86,68,87,83,83,83,71,7
82,72,81,72,77,78,61,83,83,83,79,71,7
113,92,112,88,112,113,85,107,104,109,109,89,3
118,88,99,84,103,108,85,107,109,96,79,66,3
134,48,34,48,37,123,125,29,30,32,34,131,2
109,88,111,93,107,113,92,104,103,103,108,90,3
109,88,107,84,107,109,92,104,103,108,103,90,3
113,84,103,84,103,109,83,109,108,108,103,86,3
85,75,83,75,79,89,71,83,84,73,66,57,7
122,90,109,86,113,112,89,112,115,115,115,94,3
100,74,79,66,63,100,92,57,31,31,34,143,2
108,90,109,82,96,100,78,84,71,75,71,58,7
80,70,75,70,75,76,63,77,79,84,88,69,7
114,93,115,93,115,119,94,106,107,112,112,88,3
105,82,92,85,102,105,83,40,36,51,83,78,2
105,85,106,89,111,105,90,111,107,107,103,88,3
110,89,106,89,111,114,94,111,112,112,107,88,3
111,76,77,53,40,115,116,95,99,95,83,79,4
136,44,31,44,31,136,139,31,37,32,32,129,2
128,46,34,46,36,128,132,34,32,32,34,129,2
113,71,83,84,99,104,85,37,34,34,49,107,2
113,88,107,92,107,113,92,107,104,109,113,92,3
118,63,58,79,95,100,79,34,37,37,45,109,2
118,93,111,93,111,118,92,113,117,108,112,90,3
133,46,32,46,32,133,136,32,34,34,34,140,2
122,49,34,49,34,117,125,37,40,46,63,94,2
114,49,40,52,45,105,105,34,34,34,40,116,2
119,92,103,83,99,101,83,97,89,81,77,65,7
101,78,88,78,92,93,76,94,91,87,87,74,4
119,44,37,44,34,114,129,31,34,36,36,121,2
56,53,53,57,53,67,55,59,61,61,57,67,5
94,68,77,68,77,78,61,75,72,75,75,58,7
86,68,77,68,77,82,61,68,75,75,79,62,7
90,76,85,84,98,102,79,75,75,83,83,67,7
96,84,95,84,95,100,78,99,96,96,96,81,4
83,68,75,64,64,71,56,87,83,83,83,74,7
71,60,61,60,61,75,63,64,83,71,60,70,5
104,48,34,44,32,128,141,100,103,103,81,79,2
85,75,83,75,91,96,75,79,81,81,81,64,7
104,79,95,84,95,100,79,87,91,95,95,75,7
104,82,100,82,96,104,81,103,106,106,106,90,3
84,66,83,70,79,80,63,73,75,79,79,65,7
133,43,27,43,27,122,133,30,29,31,29,133,2
114,92,103,75,81,93,79,111,115,115,111,87,3
114,46,34,46,32,124,139,53,73,55,55,102,2
86,71,77,71,81,82,64,75,73,77,77,61,7
72,56,48,56,51,68,60,49,49,55,55,65,5
101,85,97,82,102,110,83,106,107,107,107,88,3
89,50,43,44,40,105,111,89,107,95,83,78,2
85,70,84,74,84,85,73,81,71,75,75,70,7
78,50,46,53,49,74,58,46,54,54,54,70,5
101,50,37,47,40,93,94,34,31,29,29,114,2
