@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,3,5-9,14,16-17,21,26,32,36-37'

@attribute Sp11 numeric
@attribute Sp13 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp25 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp33 numeric
@attribute Sp38 numeric
@attribute Sp45 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
75,89,75,79,85,71,71,79,66,70,74,73,57,64,7
75,89,75,79,89,71,71,83,70,74,74,73,57,60,7
86,112,86,109,104,85,82,112,94,92,87,115,94,90,3
46,127,46,32,122,136,52,32,139,42,46,34,136,136,2
90,112,90,113,112,89,90,108,94,92,87,111,83,87,3
86,112,82,100,104,85,82,108,86,87,87,111,90,94,3
70,80,74,83,84,70,74,70,57,71,71,63,65,62,7
83,101,83,95,101,79,79,106,80,74,53,102,83,116,2
83,101,79,91,105,79,71,75,83,53,47,77,116,135,2
63,105,52,42,119,124,49,31,133,44,44,34,135,135,2
87,105,87,103,110,86,87,92,80,85,85,69,79,87,3
92,110,92,112,119,90,92,111,94,93,93,115,91,87,3
87,105,92,112,114,90,96,111,94,97,93,115,94,87,3
67,79,71,77,75,64,71,84,73,74,70,81,72,68,7
75,90,67,73,75,60,63,79,65,67,67,69,57,57,7
44,124,44,37,119,126,50,31,135,44,50,34,132,121,2
82,101,85,102,105,83,85,69,79,80,84,51,78,85,3
93,114,93,111,119,94,93,111,91,92,88,103,88,92,3
93,114,93,111,114,90,89,111,91,92,88,107,88,92,3
89,114,89,106,114,87,89,111,91,92,97,112,92,92,3
89,114,89,106,110,87,89,111,91,97,92,112,92,88,3
67,70,67,75,82,69,70,69,61,68,72,68,63,67,7
92,115,88,111,115,91,88,107,88,84,84,111,92,92,3
76,102,53,40,115,116,44,95,74,64,46,95,79,108,2
44,115,47,34,115,120,47,36,121,46,46,32,112,112,2
47,120,44,37,120,124,44,36,128,46,50,37,125,125,2
60,67,60,62,67,54,64,54,52,53,60,54,50,54,5
92,118,88,107,113,88,88,111,92,88,88,113,89,78,3
46,128,46,31,133,143,46,32,141,44,44,34,144,144,2
60,67,60,57,67,49,56,51,46,59,55,53,44,52,5
93,118,93,111,118,92,88,113,96,95,95,112,90,94,3
71,93,55,51,113,108,44,91,78,78,63,95,75,79,2
44,134,48,32,134,141,44,32,144,46,46,32,142,139,2
48,134,48,34,123,133,48,32,133,46,49,32,135,131,2
48,118,51,37,118,112,48,34,114,46,49,34,116,113,2
88,109,88,111,109,92,88,79,81,86,90,70,75,90,3
55,60,55,54,67,50,55,56,55,59,59,51,60,45,5
71,85,71,75,85,67,71,71,63,63,59,63,60,64,7
71,85,71,75,74,62,67,67,59,59,59,60,64,57,7
78,96,63,56,108,103,46,95,75,71,56,88,76,90,2
90,112,86,104,104,85,78,95,75,79,71,84,65,58,7
74,84,70,79,80,63,63,77,64,67,59,63,48,44,5
59,66,59,56,62,44,59,51,53,56,56,53,58,48,5
46,114,46,37,110,113,52,46,111,60,70,77,61,61,2
67,68,59,57,55,42,52,60,48,57,53,59,54,57,5
59,75,63,63,72,57,63,37,108,53,60,31,94,57,2
78,93,78,88,97,80,78,85,72,76,80,87,78,78,4
44,124,44,34,119,140,44,31,139,47,47,31,139,143,2
44,119,44,34,124,140,44,31,139,47,44,31,143,139,2
44,105,50,43,110,111,44,40,116,50,47,36,117,107,2
47,114,47,37,114,122,47,31,124,47,47,31,114,103,2
53,110,60,63,97,94,70,77,65,68,68,68,56,59,7
53,67,57,56,63,51,53,52,50,53,53,45,56,56,5
57,74,57,60,74,58,57,55,61,57,57,48,63,63,5
50,97,44,37,101,108,53,29,113,44,44,29,128,132,2
80,94,76,89,98,76,80,99,81,80,84,99,79,79,4
76,90,76,85,90,72,76,87,74,76,76,91,79,79,4
44,115,47,40,115,116,50,36,121,46,50,34,129,129,2
47,115,44,31,131,135,47,45,107,50,43,37,104,116,2
68,78,68,77,82,61,68,71,56,68,68,75,62,62,7
53,94,47,34,111,116,44,34,128,43,43,45,146,146,2
80,96,84,91,96,74,68,99,79,84,75,96,78,81,4
84,96,68,68,100,85,50,99,79,75,63,100,81,85,2
68,75,64,68,75,56,64,72,58,67,67,67,55,63,7
53,67,53,54,71,52,53,48,54,55,55,53,59,59,5
46,118,43,29,122,139,43,45,112,44,41,49,100,133,2
46,96,53,48,71,59,56,32,116,51,51,27,133,89,2
84,104,84,95,96,75,84,104,85,82,82,108,83,79,4
84,96,79,95,100,79,84,96,78,82,82,99,79,79,4
51,109,55,37,113,116,51,34,129,56,63,60,64,57,2
79,100,84,95,104,79,79,91,78,78,82,91,72,75,7
71,81,75,79,85,67,75,75,66,70,70,81,72,75,7
55,70,55,51,77,67,55,49,59,52,56,51,60,64,5
82,100,78,87,92,78,63,103,86,92,75,111,90,80,3
66,80,70,79,80,63,70,77,64,71,71,79,65,62,7
70,80,70,83,84,70,74,81,68,71,71,75,69,69,7
56,84,56,49,84,70,52,48,64,59,59,49,87,115,5
43,122,43,27,117,129,43,30,135,42,42,29,115,101,2
83,97,83,95,101,79,83,97,80,85,82,98,79,79,3
79,97,79,99,105,83,83,97,80,82,85,106,83,87,3
92,105,75,81,93,79,56,115,90,89,67,115,87,72,3
63,75,63,70,72,53,67,67,51,63,67,69,54,54,7
67,72,67,66,72,53,67,67,55,63,63,66,54,54,7
75,82,75,84,86,64,75,75,62,70,74,73,61,61,7
75,93,75,91,97,72,79,84,69,74,74,81,72,72,7
59,82,59,57,82,68,59,60,65,60,57,59,68,68,5
85,101,85,97,101,80,85,102,83,88,88,112,88,85,3
70,85,74,79,89,69,78,73,61,68,76,75,59,63,7
82,93,78,88,85,73,74,94,76,80,76,87,78,74,7
74,85,67,75,82,69,70,77,72,68,68,71,78,78,7
70,85,74,84,85,73,70,81,68,72,68,75,70,67,7
50,74,53,49,74,58,53,49,65,53,57,54,70,78,5
53,74,53,53,74,58,53,55,61,57,57,57,85,96,5
84,102,84,102,102,79,84,112,92,92,92,111,92,92,3
88,106,88,106,106,87,92,103,88,88,92,107,92,92,3
88,106,92,106,106,87,92,107,88,92,92,107,92,92,3
57,111,60,69,102,87,68,75,63,68,64,72,54,58,7
76,86,72,81,90,72,72,87,74,71,64,91,79,79,5
72,90,68,77,90,72,68,71,78,64,64,68,79,79,5
57,78,60,59,82,68,60,54,70,56,64,58,71,67,5
41,115,44,29,115,120,47,31,114,43,43,34,104,112,2
97,122,97,112,118,92,92,116,96,93,93,113,96,92,3
92,118,92,112,118,92,92,111,96,97,97,113,96,92,3
92,108,92,107,113,88,92,111,92,93,97,104,89,89,3
71,83,68,71,79,59,64,72,54,67,63,67,55,55,7
71,75,64,68,71,52,60,72,54,67,63,75,59,59,7
68,71,64,75,71,56,64,72,54,67,67,71,55,55,7
71,83,68,75,83,67,71,72,67,67,71,71,66,70,7
68,83,71,79,87,74,71,75,67,71,71,71,70,70,7
88,109,97,111,113,92,93,109,89,90,95,108,90,90,3
67,74,67,72,70,58,67,71,55,66,66,70,57,57,7
75,85,75,83,85,71,79,83,70,70,78,77,64,68,7
67,89,63,68,85,79,67,79,78,70,70,84,79,79,5
67,85,67,75,81,67,71,71,66,66,66,66,68,72,5
71,93,67,68,89,75,63,75,70,70,70,77,75,75,4
63,100,48,37,100,104,48,79,70,74,63,77,72,83,4
44,109,41,32,109,112,44,32,107,43,40,30,116,109,2
90,117,90,104,117,89,95,108,94,92,96,111,87,87,3
63,76,63,71,76,59,63,73,57,67,67,75,58,58,7
66,92,66,75,84,70,66,73,75,67,63,75,80,76,5
43,104,46,34,104,118,46,32,116,42,46,34,111,119,2
63,72,63,70,75,53,59,67,51,60,60,69,57,57,7
67,72,63,70,72,57,63,79,58,67,67,69,61,61,7
71,93,71,73,93,79,67,84,80,70,67,81,79,83,5
63,86,63,70,82,72,63,79,76,70,67,94,83,83,5
63,82,63,66,82,68,63,75,76,67,70,94,83,87,5
46,105,42,32,101,127,46,31,122,44,42,34,124,128,2
93,114,101,120,119,94,97,115,94,101,101,116,96,96,3
97,119,97,115,114,94,93,115,94,92,92,107,88,92,3
74,82,74,79,85,62,67,81,65,72,72,79,63,70,7
44,110,50,37,110,119,44,31,124,47,50,29,121,99,2
88,111,84,106,111,83,84,99,81,84,84,103,83,87,4
84,102,84,106,111,83,80,99,85,84,84,107,87,87,4
64,71,64,69,71,54,64,68,56,64,68,68,54,54,7
64,78,64,73,78,61,64,75,59,68,64,79,58,58,7
64,78,64,69,74,57,68,68,56,64,68,75,58,58,7
76,98,68,66,106,98,50,83,74,71,60,79,71,83,2
47,106,53,49,98,94,60,68,78,68,71,64,67,67,4
101,122,101,116,122,96,101,116,100,97,97,118,96,92,3
64,79,64,75,79,59,64,75,58,67,67,79,59,63,7
64,75,68,75,79,63,68,72,58,67,71,75,55,59,7
68,83,71,79,87,63,71,79,67,71,71,75,63,63,7
43,108,50,45,100,99,64,29,129,48,63,29,122,92,2
93,118,97,121,123,96,97,118,96,95,99,117,94,90,3
84,113,88,107,109,87,84,109,89,82,78,103,72,64,4
67,74,67,72,74,58,71,75,59,63,66,73,60,57,7
99,117,95,113,112,92,90,103,86,92,92,102,101,97,3
90,108,86,109,104,81,86,108,94,92,83,120,87,87,4
86,112,90,113,122,92,90,112,90,92,87,111,83,80,4
78,96,74,83,88,66,74,84,64,71,71,79,62,62,7
66,76,63,71,69,55,66,77,57,67,67,84,62,58,7
70,80,66,75,76,59,66,77,60,67,63,71,55,58,7
66,76,63,71,76,59,63,73,60,63,63,75,62,58,7
66,76,70,79,80,63,70,77,60,63,67,75,58,62,7
67,79,67,84,82,64,67,79,65,63,63,77,65,65,7
67,86,67,84,82,68,63,79,65,60,60,77,72,76,7
67,93,71,91,101,83,75,97,80,74,74,111,102,102,1
71,82,71,84,90,72,71,84,73,70,74,81,68,76,4
52,90,59,63,90,75,67,84,73,74,74,98,76,72,4
85,110,89,106,105,87,85,106,87,88,84,107,85,85,4
67,78,67,71,82,62,63,77,61,68,68,79,67,67,7
63,78,63,67,74,62,63,69,57,68,64,75,59,59,7
63,85,63,79,85,62,67,77,65,64,64,79,63,67,7
53,93,60,56,85,83,63,81,68,72,76,91,81,78,4
70,89,74,88,85,73,74,98,76,76,76,95,74,70,4
84,111,88,102,111,87,88,99,85,84,84,99,79,75,4
76,94,76,81,86,65,72,87,67,71,71,91,75,71,7
64,78,68,73,78,61,68,75,59,68,68,72,58,58,7
68,78,68,77,78,57,68,79,63,68,68,79,58,62,7
68,74,68,73,78,54,68,75,56,64,68,75,62,62,7
76,120,76,115,120,102,72,116,99,76,80,111,100,100,1
72,111,64,94,102,79,64,112,99,68,64,111,96,92,1
68,83,68,79,83,63,68,79,62,67,67,75,63,70,7
76,91,76,83,87,70,68,68,62,67,67,63,55,55,7
71,91,71,91,87,70,76,87,71,75,75,87,74,70,4
88,113,84,107,109,87,84,79,63,78,82,77,72,83,4
84,109,84,107,104,83,84,100,85,82,82,84,83,83,4
67,81,67,79,81,62,67,79,63,66,66,70,79,83,7
67,81,67,72,77,58,67,60,81,66,70,57,79,64,5
67,81,67,75,81,62,67,75,59,66,66,77,64,64,7
75,123,75,116,128,100,75,113,96,66,66,108,98,98,1
75,128,71,111,123,100,67,113,100,66,66,112,98,101,1
71,85,71,68,77,62,67,63,52,59,59,66,53,53,7
63,80,63,75,76,63,63,70,64,67,67,84,80,69,7
66,84,66,79,80,63,66,77,64,67,63,71,65,76,7
63,88,63,60,88,85,59,57,86,59,56,56,90,87,5
78,117,74,113,122,100,70,112,101,79,71,115,101,101,1
59,66,59,63,66,55,63,63,53,63,63,67,62,62,7
74,96,74,87,92,70,74,88,72,75,71,88,62,62,4
71,82,67,77,82,64,71,75,62,67,67,81,61,65,7
75,101,75,88,90,72,75,88,76,74,70,81,65,61,4
85,110,82,88,101,76,67,102,79,72,68,79,67,74,7
67,74,63,67,70,58,63,69,57,68,68,71,59,59,7
63,70,63,75,82,65,74,69,61,68,68,75,59,63,7
68,74,68,77,74,61,68,79,59,68,64,83,62,62,7
84,98,76,85,90,72,76,99,81,76,76,95,75,75,4
76,90,80,94,98,76,80,87,70,76,76,79,67,71,7
57,94,57,55,90,83,57,57,78,60,56,58,71,71,5
68,74,64,66,71,54,64,75,59,68,68,68,58,62,7
80,100,84,99,104,85,80,95,75,84,84,87,78,78,4
56,83,56,64,83,67,64,54,71,55,59,53,78,74,5
56,83,64,75,83,63,68,51,71,59,67,49,74,66,5
71,118,68,112,122,96,68,107,96,67,67,109,96,96,1
68,128,64,103,113,88,60,116,100,71,67,113,100,96,1
68,79,68,75,75,59,64,79,67,63,67,75,70,63,7
64,75,64,75,75,59,68,72,62,67,63,71,55,55,7
79,93,79,95,96,75,84,79,66,82,82,77,72,79,4
59,74,59,58,81,71,55,60,59,59,59,60,68,72,5
55,81,55,54,85,71,55,53,74,56,52,54,75,72,5
67,77,67,68,74,58,63,71,63,63,63,73,57,57,7
67,70,67,75,74,58,67,71,55,66,66,70,60,60,7
66,88,56,53,80,66,59,63,75,59,59,67,80,80,5
78,88,74,87,84,66,78,84,68,75,75,79,73,80,7
66,73,63,63,66,55,63,73,64,63,63,75,65,58,7
63,82,63,81,79,64,67,88,69,67,63,94,65,61,7
67,114,67,108,124,98,67,115,101,67,63,115,98,98,1
67,124,63,112,119,98,63,111,101,63,63,111,98,98,1
67,124,67,112,124,98,67,115,101,70,67,115,98,98,1
59,75,63,66,75,60,67,71,58,63,63,69,54,57,7
82,105,82,97,105,83,78,98,87,84,84,99,85,81,3
60,101,67,111,114,94,67,106,91,68,68,112,96,96,1
70,129,70,111,119,101,67,115,102,68,68,116,99,99,1
76,94,72,85,90,68,72,91,70,76,71,91,71,71,4
64,82,64,77,86,65,64,83,63,64,68,83,62,62,7
53,82,53,52,82,68,53,54,59,53,56,54,58,58,5
53,74,57,55,74,61,53,57,63,53,53,54,58,58,5
68,111,68,111,115,98,68,112,96,71,71,111,100,100,1
68,83,64,68,83,74,60,91,75,75,59,91,78,74,5
68,118,71,107,118,96,71,111,96,71,71,104,96,96,1
71,118,71,112,122,96,68,111,100,71,71,113,96,100,1
71,122,68,112,122,99,64,107,100,71,67,113,100,100,1
64,118,64,107,122,96,68,107,96,71,71,109,96,100,1
68,122,64,112,122,99,68,111,96,71,71,109,96,96,1
75,93,75,87,93,67,79,87,74,74,74,88,72,72,4
79,96,75,91,93,71,75,87,70,78,78,88,72,68,4
79,100,84,103,104,87,79,91,78,86,86,81,72,75,7
55,63,51,54,67,50,55,79,59,59,52,84,49,49,5
55,70,55,54,74,58,55,53,52,56,52,54,53,57,5
67,100,71,103,109,87,71,87,74,63,66,99,79,86,1
67,118,67,107,123,100,71,109,96,63,63,108,94,94,1
71,118,71,111,123,104,71,104,96,70,66,103,98,98,1
71,118,71,111,118,100,71,104,96,66,70,108,101,98,1
86,108,82,104,112,89,82,84,75,79,83,84,80,87,7
63,96,63,91,100,78,66,99,83,75,67,106,80,83,1
63,117,63,104,117,96,63,103,90,63,67,102,94,97,1
79,93,71,84,86,68,67,88,73,78,70,85,72,68,4
67,82,67,84,82,68,75,84,65,67,70,81,65,57,7
79,101,75,88,97,79,75,88,76,74,67,81,76,68,7
63,68,56,54,65,49,56,79,65,60,57,94,68,54,5
71,119,71,108,119,98,67,97,87,67,67,89,91,94,1
63,119,63,108,114,94,63,106,94,63,63,106,94,94,1
63,119,67,103,119,94,63,102,94,67,63,106,94,94,1
70,85,70,84,89,69,78,85,72,72,80,91,85,88,7
89,114,93,115,124,97,93,106,91,80,80,103,81,85,1
67,114,63,92,105,80,63,102,91,64,60,107,85,81,1
63,105,67,97,110,87,67,85,79,64,64,91,88,88,1
63,114,63,102,114,90,63,106,94,64,64,103,96,92,1
63,119,63,102,119,94,63,102,94,64,68,107,92,92,1
63,124,63,111,119,97,67,111,98,68,68,107,96,99,1
64,86,76,85,94,76,72,79,78,80,84,79,83,75,7
60,98,64,69,98,87,72,87,81,80,84,107,96,96,3
84,111,92,115,120,102,97,116,103,97,88,107,100,92,1
64,120,68,106,115,94,64,107,92,64,64,103,92,92,1
64,120,68,111,125,98,68,107,99,68,68,107,96,100,1
76,91,71,83,87,67,68,87,67,71,67,79,63,70,4
80,113,80,103,113,88,84,107,92,88,88,113,96,96,3
84,113,88,103,113,96,88,107,96,88,88,109,92,89,3
64,118,64,107,113,96,64,99,92,59,63,91,89,92,1
64,122,64,107,113,92,64,103,96,67,67,100,96,92,1
64,122,64,107,118,96,64,111,100,67,67,109,96,96,1
75,85,75,87,89,67,71,79,63,66,70,81,57,57,7
79,118,75,107,113,92,71,100,92,63,66,99,90,94,1
71,118,71,107,118,96,71,109,92,70,66,103,90,90,1
63,113,63,103,113,87,63,104,92,59,59,99,90,86,1
63,113,63,99,113,92,59,100,81,59,63,99,86,86,1
59,118,63,103,118,96,67,100,89,66,66,95,79,79,1
63,118,67,111,118,100,67,109,100,66,66,108,94,94,1
71,118,67,111,113,100,67,113,96,70,66,112,101,98,1
63,76,63,60,80,59,78,63,57,63,79,71,73,87,5
82,96,78,91,96,78,82,95,79,83,87,102,90,97,3
66,122,63,104,117,92,63,95,90,59,59,88,83,87,1
70,117,74,113,117,96,74,108,98,71,71,115,97,97,1
71,86,71,77,86,64,71,97,80,82,78,102,83,79,7
83,101,87,95,97,79,83,97,83,82,85,94,87,91,3
87,105,83,103,114,90,83,106,94,78,78,106,91,91,3
63,114,63,103,110,90,59,97,87,57,57,85,87,83,1
67,119,63,103,119,94,67,102,94,67,63,102,94,98,1
67,114,63,108,119,94,63,102,94,63,63,111,94,98,1
74,85,74,84,85,65,70,73,57,64,64,71,56,59,7
78,119,70,106,114,90,67,98,91,64,60,103,88,85,1
63,119,63,106,119,90,60,106,98,64,64,103,96,96,1
64,74,64,69,71,57,64,71,56,68,68,72,58,54,7
68,74,64,73,74,54,64,71,56,64,64,72,54,58,7
64,78,68,77,90,68,72,71,63,64,68,72,58,67,7
76,98,76,85,98,79,80,83,78,76,80,79,79,87,7
68,83,68,75,79,59,76,79,67,67,71,91,85,89,7
76,91,80,95,100,81,88,83,79,88,93,83,81,92,7
84,122,76,112,118,92,71,103,96,67,63,91,81,85,1
64,108,64,103,118,96,60,91,87,59,55,91,85,81,1
76,122,68,103,113,88,64,107,96,67,67,109,96,96,1
64,118,68,107,118,96,64,107,96,67,67,87,78,85,1
71,122,71,112,122,96,71,111,100,71,71,109,96,100,1
67,74,67,72,74,58,67,67,55,66,66,66,57,57,7
63,77,67,79,85,67,67,75,63,70,70,99,83,86,7
71,113,67,99,113,87,63,91,81,63,63,81,75,86,1
67,113,63,91,104,87,59,87,81,63,56,77,86,79,1
67,118,71,107,118,96,67,87,85,63,66,88,86,90,1
67,109,67,91,96,79,67,109,96,63,63,108,86,79,1
67,118,71,111,123,96,71,109,100,66,66,108,94,94,1
63,76,66,75,76,63,70,95,79,83,87,106,87,87,3
67,68,63,66,68,53,63,71,55,63,67,85,72,76,7
75,101,87,103,114,90,92,88,83,89,85,89,94,91,3
63,105,56,81,90,79,52,97,90,57,50,94,87,76,1
63,74,67,71,78,58,67,89,72,80,80,103,85,81,7
53,93,50,79,97,80,53,77,76,57,57,87,81,78,1
57,105,60,88,105,87,57,85,83,57,60,83,85,85,1
60,105,60,97,101,83,57,85,87,57,60,91,88,92,1
63,110,63,106,114,90,63,66,91,60,64,34,107,92,1
72,86,80,89,94,72,80,107,85,84,84,103,83,87,3
80,94,80,89,94,76,80,103,81,84,84,103,87,83,3
88,115,88,106,106,87,88,103,81,88,84,95,79,79,3
57,98,57,85,98,83,53,87,78,56,56,95,87,87,1
53,102,53,73,102,94,50,36,121,43,43,29,133,129,2
88,113,88,112,122,92,88,103,83,88,88,100,81,85,3
53,100,53,71,91,74,53,72,75,51,51,71,74,70,1
64,108,60,95,104,85,56,103,92,63,63,113,100,100,1
56,100,46,48,96,103,43,87,96,51,44,113,107,122,2
64,108,60,99,104,85,64,95,83,63,63,71,81,89,5
88,109,88,107,109,87,88,100,81,86,86,95,83,86,3
79,100,79,103,100,79,84,104,85,82,82,112,90,79,3
55,104,51,87,100,87,51,91,85,52,49,84,79,75,1
63,96,63,79,96,83,63,75,78,59,56,84,83,79,1
59,89,59,95,109,87,63,83,81,59,63,84,94,94,1
63,109,67,99,109,92,67,87,85,63,63,81,86,86,1
59,104,63,95,100,83,63,46,114,56,59,30,124,101,2
79,109,71,75,93,79,51,87,100,82,63,91,86,75,5
90,104,90,100,108,81,90,95,79,87,87,102,80,80,3
86,108,90,104,108,89,90,103,86,92,87,102,87,87,3
86,108,86,104,104,85,82,112,94,96,92,115,97,94,3
56,88,56,75,92,78,59,81,83,59,59,84,87,80,1
63,108,63,96,108,89,59,103,90,59,59,102,90,90,1
70,112,82,91,108,85,63,91,98,79,71,88,94,80,5
63,88,52,53,76,74,56,77,75,59,59,84,73,65,5
83,101,87,99,101,83,87,102,83,85,85,102,83,79,3
96,119,92,103,110,90,83,115,97,93,89,106,83,83,3
52,82,52,70,82,72,49,71,73,47,50,73,72,72,1
52,82,56,77,93,79,56,75,73,53,57,73,76,76,1
42,114,46,34,110,124,49,31,133,44,44,31,124,124,2
79,110,71,77,86,75,59,88,94,78,63,73,79,76,7
59,75,52,54,75,68,52,67,69,60,60,81,65,65,7
85,101,82,97,101,76,82,102,79,80,80,91,78,78,3
47,89,50,71,85,76,47,69,72,53,50,71,74,74,1
57,93,57,88,101,83,57,77,76,53,57,83,78,85,1
63,114,60,92,105,87,53,106,94,64,57,99,85,88,1
92,115,92,106,111,87,88,99,88,80,84,99,79,83,3
84,102,84,98,98,79,84,99,85,84,84,99,83,87,3
64,94,64,85,98,83,68,83,81,64,68,95,87,92,1
47,111,44,34,115,128,44,36,128,43,46,68,96,92,2
57,86,64,85,98,79,64,64,81,60,64,61,79,92,5
72,94,76,85,98,76,72,83,81,80,80,79,79,79,4
72,86,68,73,78,65,64,95,81,71,68,95,79,71,4
80,96,80,95,100,78,80,103,83,84,79,96,81,81,3
80,100,84,103,108,88,88,95,79,84,88,96,78,85,3
84,108,88,112,113,88,92,99,83,88,88,91,85,92,3
53,104,50,75,96,78,50,75,79,51,48,83,78,78,1
64,104,68,91,104,88,68,95,87,75,75,83,81,89,1
68,104,60,75,91,78,56,83,79,59,55,96,78,70,1
64,108,71,83,100,81,80,64,96,71,79,67,96,85,4
79,100,67,95,109,92,63,100,89,74,63,99,94,90,1
51,85,51,72,85,75,48,67,74,49,49,66,75,75,1
51,93,51,75,89,75,55,79,81,52,52,66,72,72,1
59,85,55,68,85,75,63,79,78,56,59,73,75,79,1
63,113,63,103,113,96,71,100,92,70,70,103,98,94,1
82,100,82,91,104,78,86,95,79,83,92,106,90,94,3
52,100,49,75,92,78,46,81,79,52,49,75,80,80,1
70,112,70,104,112,96,70,112,98,75,71,111,97,94,1
70,112,70,100,112,92,70,108,94,75,75,106,97,97,1
70,108,66,79,96,85,63,95,94,67,63,97,83,83,5
59,100,56,60,100,89,56,66,86,59,59,71,80,83,5
83,97,79,95,97,75,83,92,80,78,78,98,76,79,3
96,114,92,103,110,86,87,102,87,85,85,94,79,83,3
52,97,52,81,97,79,52,79,83,50,50,73,72,76,1
49,93,46,66,86,72,49,75,80,50,50,73,76,79,1
67,97,63,66,90,79,63,84,87,74,78,102,102,102,1
78,114,70,92,110,83,60,111,94,76,64,112,85,81,5
60,93,57,67,93,83,53,81,83,60,53,83,85,85,1
92,125,92,115,115,87,84,116,96,92,84,111,83,75,3
84,102,76,94,102,79,84,95,81,84,84,99,92,92,3
50,86,50,69,90,76,50,75,78,46,50,79,83,79,1
53,94,53,73,98,76,57,75,78,53,53,79,79,75,1
53,98,57,77,98,79,57,71,74,53,53,79,75,75,1
64,98,64,85,102,83,60,83,81,60,60,91,92,92,1
