@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,8,10-11,16,18,24,29,32,36-37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp42 numeric
@attribute Sp45 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
75,59,63,55,67,66,64,70,60,67,69,58,7
91,72,79,72,88,93,69,92,73,80,72,76,4
88,72,79,68,95,93,73,84,73,76,68,68,4
84,68,67,64,81,86,73,79,62,76,68,65,7
99,83,75,79,99,110,90,92,83,64,79,79,1
112,98,63,98,112,119,94,111,94,64,98,94,1
108,98,63,94,108,114,94,106,90,64,94,94,1
99,94,63,79,77,79,101,106,83,72,98,87,1
92,73,82,69,88,93,76,94,72,80,70,70,4
79,65,67,65,75,82,68,81,65,68,63,67,7
75,73,70,73,79,85,76,89,68,84,78,70,7
63,90,67,87,84,101,91,106,102,92,103,103,3
111,97,67,94,111,114,98,111,98,68,96,99,1
77,65,64,57,81,78,67,75,63,67,62,54,7
81,68,72,76,77,86,63,79,70,67,62,71,7
66,61,60,76,66,98,59,75,81,75,83,92,5
106,98,64,94,102,115,92,103,96,59,92,92,1
87,70,76,70,87,91,67,87,67,74,66,66,4
87,81,80,88,107,118,92,103,96,70,92,92,1
116,103,97,103,116,122,92,111,92,63,89,92,1
121,103,88,96,103,108,100,107,92,66,92,96,1
83,85,71,88,103,113,92,103,96,66,92,92,1
87,67,71,67,79,85,59,79,70,63,57,68,7
61,54,59,54,79,93,66,56,59,63,57,72,5
107,92,88,92,107,113,96,113,96,92,101,98,3
107,96,71,96,111,113,96,113,100,63,94,101,1
83,66,66,63,79,76,64,81,57,70,65,65,7
104,89,86,92,113,122,90,112,98,78,94,90,3
81,64,67,57,73,75,65,75,58,72,65,61,7
81,64,67,64,77,86,73,92,80,88,87,87,7
81,64,71,64,77,86,80,97,83,88,87,83,7
108,94,87,90,103,114,94,106,97,76,94,91,3
103,90,83,94,112,119,97,111,90,64,91,91,1
103,90,71,90,99,114,94,97,90,57,83,83,1
71,55,63,58,71,74,61,73,57,64,56,56,7
71,58,63,62,84,85,61,69,68,68,59,59,7
75,62,67,69,88,93,61,81,83,68,59,78,7
102,87,85,90,120,119,87,106,94,88,92,96,3
120,101,93,101,106,114,98,115,94,84,99,92,3
106,94,85,94,115,114,94,106,91,71,88,92,1
97,90,60,90,92,110,83,89,79,50,74,74,1
88,83,60,83,92,110,76,85,87,53,81,85,1
88,83,57,87,97,110,83,94,87,60,85,81,1
92,87,57,87,97,110,87,94,87,56,81,78,1
97,87,60,87,92,114,87,85,87,53,81,88,1
97,94,63,97,106,119,91,106,98,60,92,96,1
111,97,67,94,106,114,98,111,94,71,96,99,1
73,57,68,57,73,74,56,71,56,63,58,54,7
89,87,53,83,81,102,88,95,81,51,83,79,1
98,91,60,98,106,120,92,103,96,63,92,96,1
111,94,68,94,111,120,99,112,96,71,100,100,1
111,94,68,94,111,115,96,112,96,71,96,92,1
71,56,68,59,75,71,54,72,54,66,55,55,7
75,59,76,78,103,113,62,83,79,86,89,85,7
79,78,46,78,79,96,75,75,79,56,85,81,1
107,96,64,96,112,122,96,107,96,63,85,96,1
72,58,63,58,79,85,59,75,63,83,83,83,7
79,67,67,62,83,89,78,100,89,96,94,90,3
83,79,75,83,87,96,78,71,74,67,72,72,7
111,96,71,100,111,118,96,109,96,67,94,98,1
111,100,71,100,107,118,96,113,100,67,94,90,1
75,78,74,78,79,92,72,73,68,67,65,73,7
83,78,78,81,104,112,83,103,98,89,94,94,7
87,85,56,81,75,100,79,73,75,47,73,76,1
91,89,59,85,79,96,86,88,83,53,83,83,1
109,96,66,96,113,122,94,108,98,63,90,90,1
99,83,87,83,99,110,87,106,87,88,87,87,3
70,75,52,75,84,97,76,75,80,60,79,83,1
81,79,52,79,66,86,76,75,73,60,76,76,1
95,86,63,94,103,124,90,111,94,60,94,94,1
103,90,67,90,99,110,87,97,87,64,87,87,1
71,58,67,62,84,85,76,98,91,84,81,88,3
88,83,89,94,106,114,87,106,91,80,96,88,3
71,76,50,80,84,97,76,77,83,64,85,92,1
79,80,53,83,88,105,83,85,83,56,78,81,1
106,91,84,87,102,111,88,103,85,88,87,87,3
98,79,84,79,81,82,85,95,59,84,83,71,7
89,87,84,94,102,111,88,107,88,79,96,92,3
85,83,57,87,94,102,81,91,85,63,87,92,1
66,91,60,87,98,111,125,48,92,44,129,125,2
98,87,64,87,85,111,85,99,88,63,83,92,5
69,72,64,68,69,82,74,57,70,51,79,75,5
75,59,64,63,68,83,71,75,79,82,81,81,7
64,74,50,70,64,79,71,64,67,52,70,70,1
83,85,64,85,99,113,75,79,79,52,70,74,1
99,92,68,88,91,104,79,83,83,56,78,81,1
91,85,64,88,83,100,83,87,83,56,81,81,1
87,85,56,81,87,100,92,99,87,70,92,89,1
95,88,60,92,103,118,87,99,92,63,89,89,1
48,103,43,121,34,118,125,29,133,46,122,118,2
83,83,48,75,72,89,81,79,78,46,75,79,1
79,79,59,79,83,96,70,75,78,56,83,83,1
95,87,67,87,95,109,89,100,92,67,94,94,1
95,83,63,83,95,109,89,87,89,49,101,79,5
100,81,86,81,100,104,83,95,83,82,80,87,3
100,89,78,92,104,122,86,99,90,67,94,94,1
83,81,49,78,71,88,75,73,79,47,73,76,1
63,70,49,66,67,80,72,70,72,47,65,73,1
100,89,63,92,100,117,90,99,94,70,94,87,1
87,81,66,89,96,112,101,73,83,47,122,90,5
103,83,87,83,91,97,83,102,76,84,79,79,3
81,79,56,79,84,105,76,79,83,53,76,79,1
81,79,56,86,99,114,80,88,83,53,79,79,1
99,94,63,90,95,105,83,75,83,64,83,83,1
99,90,59,86,84,101,90,106,87,68,94,91,1
95,90,67,94,103,119,87,97,97,64,91,98,1
32,135,42,139,30,114,133,31,133,44,131,131,2
60,72,59,72,60,75,73,71,69,76,76,72,7
84,83,53,87,79,93,76,77,76,56,78,81,1
79,80,53,76,79,93,76,77,76,60,85,85,1
111,97,60,97,40,105,94,89,113,60,88,92,1
29,136,44,133,37,114,124,37,109,56,88,85,2
88,97,74,94,84,93,98,73,79,64,99,92,5
75,73,60,65,67,78,76,85,72,80,85,81,4
98,83,84,87,102,106,74,95,88,84,79,83,3
98,79,84,79,94,102,81,99,85,88,83,79,3
102,87,88,91,98,102,88,99,88,79,87,92,3
69,72,50,72,73,90,74,75,78,48,75,75,1
73,76,50,79,77,94,81,75,74,51,75,71,1
77,76,57,76,77,90,81,87,85,63,87,79,1
111,98,64,94,106,120,99,112,99,71,96,96,1
89,94,53,113,31,115,88,83,99,67,92,83,1
31,131,44,131,31,111,114,48,96,59,92,87,2
55,91,57,72,85,98,85,64,78,59,75,79,5
103,88,88,92,95,104,92,95,92,82,89,89,3
95,88,68,88,91,108,92,95,83,63,92,89,1
71,70,50,74,75,91,75,72,75,49,74,78,1
71,74,53,78,79,96,75,79,79,56,78,81,1
79,78,60,85,91,100,79,91,87,59,81,85,1
83,85,56,85,91,100,83,87,92,63,89,89,1
99,83,88,87,107,109,78,100,92,92,90,94,3
72,75,51,75,79,96,78,71,78,49,72,75,1
68,71,51,71,75,85,70,71,74,56,75,79,1
72,71,55,75,79,89,70,75,78,59,79,83,1
87,92,67,92,87,100,81,75,92,63,79,86,1
61,79,59,75,75,89,78,60,74,52,83,86,5
58,100,59,100,64,104,92,63,96,59,90,90,5
79,79,79,79,95,96,96,75,78,67,90,79,5
100,85,86,81,100,108,86,103,86,85,80,83,3
100,89,74,89,96,100,90,103,90,60,87,83,1
91,81,78,81,91,96,83,91,75,74,76,76,4
95,79,83,79,95,105,80,106,90,92,94,98,3
70,75,49,75,66,86,73,71,73,53,76,76,1
84,79,59,86,95,110,80,75,83,60,79,79,1
95,86,63,83,73,93,83,84,83,60,79,83,1
84,83,59,75,73,97,80,75,80,68,91,91,1
103,98,75,98,108,114,94,111,97,72,94,91,1
99,98,75,98,99,110,94,106,90,76,94,94,1
51,83,59,72,63,97,83,67,83,57,72,83,5
92,80,78,76,92,101,76,94,79,84,81,81,3
102,87,85,87,102,110,91,106,98,84,92,96,3
67,76,50,80,75,97,79,81,79,50,81,81,1
84,83,63,80,79,89,79,81,83,64,85,85,1
106,94,70,94,106,119,94,106,94,71,92,92,1
111,97,70,94,106,114,91,111,94,76,99,99,1
94,76,80,79,98,102,74,95,81,79,79,79,3
94,79,84,83,98,102,81,99,81,84,79,83,3
102,91,88,91,106,111,88,99,96,88,96,100,3
81,79,53,76,73,98,78,75,74,48,79,79,1
85,83,60,76,81,90,85,91,88,71,92,92,1
102,94,68,94,102,115,96,103,92,71,96,96,1
106,94,68,94,106,115,92,103,96,71,96,92,1
112,92,97,96,103,113,96,111,83,90,89,89,3
71,74,53,70,71,79,75,68,71,56,74,74,1
87,85,60,81,83,96,83,95,87,63,89,92,1
83,85,64,81,87,104,83,91,92,59,81,89,1
83,81,60,85,91,108,83,95,92,66,89,92,1
116,103,84,96,83,96,100,103,79,78,96,89,1
71,85,56,81,64,91,87,72,75,63,81,81,5
71,96,68,96,87,108,96,95,83,66,89,89,5
102,79,76,79,102,106,85,103,88,79,87,87,3
106,87,84,87,106,111,92,112,88,93,92,92,3
98,87,84,91,102,111,85,107,92,93,87,87,3
69,65,68,65,66,86,63,75,67,67,67,71,7
107,92,88,88,103,113,87,107,83,86,85,85,3
112,92,92,92,107,118,92,107,87,86,89,92,3
109,92,86,89,109,112,90,108,86,89,90,90,3
73,83,59,98,45,119,122,37,136,44,131,135,2
103,86,83,83,99,101,87,106,83,92,87,83,3
99,83,83,83,95,101,83,102,87,88,83,83,3
106,87,78,83,102,110,91,102,79,84,78,78,3
31,133,44,133,37,119,135,31,139,43,135,132,2
34,133,53,97,92,101,139,40,83,46,132,103,2
111,87,89,87,106,110,91,106,91,88,88,88,3
111,87,89,87,106,114,91,115,94,88,88,92,3
106,87,88,87,111,111,88,107,85,88,87,87,3
91,70,71,74,91,96,75,72,100,56,107,125,2
54,92,53,114,34,133,121,45,137,46,136,114,2
99,81,80,74,87,96,71,79,67,66,66,63,7
126,108,88,104,121,128,103,128,103,92,105,105,3
99,75,84,75,95,100,81,96,74,71,90,101,4
34,129,48,121,45,113,133,29,136,46,139,135,2
32,129,48,125,58,104,129,34,125,46,124,127,2
83,67,75,71,79,85,63,79,70,67,60,57,7
37,125,43,133,34,127,135,32,139,44,136,140,2
29,147,46,140,32,127,142,30,131,44,143,136,2
109,85,90,92,113,112,98,117,94,89,90,80,3
75,66,66,63,79,84,60,73,60,70,69,58,7
99,83,83,79,91,93,65,79,58,64,54,50,5
66,57,63,60,77,86,55,63,58,64,54,57,7
106,90,89,87,106,114,87,102,83,88,88,85,3
71,58,67,58,75,82,50,62,54,56,52,52,5
31,142,44,139,31,131,139,31,132,44,129,129,2
31,128,44,124,34,115,125,36,125,44,121,112,2
106,87,88,91,111,115,88,112,92,88,96,96,3
111,91,97,91,111,111,92,112,88,93,92,92,3
95,74,64,96,36,122,79,83,108,82,78,74,2
36,139,46,135,31,128,108,37,141,63,103,144,2
36,121,46,128,34,122,112,37,125,46,114,118,2
103,88,88,92,107,108,87,107,87,90,92,89,3
111,87,88,96,111,118,92,109,92,96,90,94,3
103,83,84,83,87,96,81,91,74,71,68,68,7
72,58,67,58,68,74,59,67,55,63,53,53,7
113,96,95,89,109,117,94,112,94,97,94,94,3
112,94,92,98,108,114,90,102,80,76,76,76,3
40,116,52,105,32,124,129,43,111,47,116,102,2
77,68,67,68,77,75,58,67,51,57,46,42,5
51,53,56,49,51,62,62,53,48,53,57,50,5
92,76,82,80,88,93,79,94,72,80,81,74,4
115,94,93,94,115,114,94,115,91,84,81,78,3
85,76,80,76,81,94,78,91,74,79,79,79,4
98,79,84,79,89,94,78,87,67,71,67,67,7
77,65,72,65,81,90,67,79,70,75,67,71,7
29,135,43,128,29,122,146,27,129,43,151,147,2
72,58,67,54,72,74,55,71,55,63,53,57,7
