@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,3,5-6,16,19-21,26,28,32,34,36-37'

@attribute Sp11 numeric
@attribute Sp13 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp27 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp45 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
80,104,80,95,79,104,79,84,100,81,81,100,78,3
71,96,68,68,116,128,129,44,32,133,133,32,133,2
88,113,88,107,87,109,87,93,109,89,92,113,89,3
84,113,88,107,87,109,83,88,100,85,85,104,85,3
88,109,84,107,92,112,92,86,112,94,98,112,94,3
84,104,84,99,81,96,78,78,99,79,79,91,79,3
59,104,51,45,125,127,133,43,32,135,139,32,139,2
41,139,44,32,122,138,151,49,45,109,139,30,157,2
48,128,48,37,133,122,125,46,32,131,131,34,131,2
93,109,88,107,85,108,89,86,99,86,86,103,90,3
84,109,88,103,85,104,85,90,103,86,83,112,90,3
84,118,88,111,96,122,96,95,108,94,90,103,86,3
88,113,88,107,92,108,85,86,99,83,79,91,72,3
75,89,75,83,74,84,66,74,88,72,68,73,60,7
82,104,90,104,79,105,83,87,60,94,80,102,83,3
90,112,90,109,90,110,90,92,106,90,94,111,90,3
90,112,90,109,86,105,86,87,106,83,87,106,87,3
86,108,86,104,90,105,83,83,106,90,87,106,87,3
86,108,86,109,90,110,90,83,111,90,90,106,87,3
90,108,90,104,90,114,94,92,120,97,90,111,94,3
92,119,92,117,94,124,97,93,106,91,91,111,91,3
87,105,83,99,90,101,80,74,106,91,83,77,83,3
42,135,42,32,140,124,140,44,34,139,139,31,135,2
46,119,42,30,115,129,143,42,40,113,116,31,142,2
89,110,89,106,91,111,87,88,112,92,88,112,88,3
67,74,70,79,65,82,68,76,79,70,70,83,70,7
67,78,67,75,57,74,57,68,75,59,56,71,59,7
88,115,88,102,88,113,88,88,111,92,92,111,92,3
47,125,50,31,135,128,135,46,37,137,141,34,146,2
44,125,44,31,135,128,132,46,32,133,133,37,125,2
44,120,50,40,132,122,121,53,34,133,125,40,112,2
50,111,64,69,128,113,103,71,34,125,121,58,96,2
88,115,92,111,88,113,88,88,107,92,87,107,87,3
92,120,92,115,96,122,88,88,95,83,75,79,67,3
92,122,92,116,96,118,92,88,113,96,89,109,85,3
50,133,50,31,137,128,133,48,32,136,136,32,133,2
46,128,46,39,133,118,125,48,34,129,133,32,129,2
92,118,92,112,96,118,92,93,113,92,96,109,96,3
88,118,88,107,92,118,92,88,118,96,96,113,96,3
80,91,68,71,58,63,42,55,79,63,52,56,48,5
56,67,53,57,46,67,50,55,56,55,48,53,44,5
53,67,60,64,50,70,54,63,49,48,44,53,48,5
44,134,44,34,144,138,144,46,34,142,142,32,142,2
48,123,48,37,129,127,133,46,32,135,131,34,127,2
88,109,93,111,89,104,85,78,95,75,68,73,64,3
59,67,59,51,44,66,44,56,51,45,45,51,49,5
63,74,63,68,55,76,63,66,60,53,57,73,64,7
46,133,46,32,139,124,135,42,34,140,136,34,136,2
49,112,52,43,124,105,116,52,34,129,129,43,111,2
90,112,90,113,83,101,83,79,92,76,73,84,65,3
59,62,59,53,49,62,45,56,53,58,48,56,51,5
59,62,59,56,45,65,45,56,53,48,51,56,48,5
63,73,66,75,60,75,64,67,60,58,62,60,62,7
70,84,70,79,64,75,60,63,60,62,65,53,83,7
83,97,83,91,80,93,76,78,94,76,72,85,72,4
42,124,46,32,136,124,136,44,31,139,135,31,128,2
56,62,56,54,48,63,51,53,52,50,50,52,50,5
63,79,63,66,58,74,58,63,55,54,65,52,72,5
63,72,63,70,58,74,62,63,55,65,72,46,94,5
63,72,63,63,76,74,55,57,37,94,57,52,61,7
50,110,44,31,102,115,120,44,39,117,107,34,135,2
82,101,78,88,65,78,65,72,79,67,67,79,70,7
53,70,57,56,50,74,61,57,51,56,56,54,63,5
57,70,57,56,50,67,50,57,51,52,52,54,52,5
57,74,57,60,54,74,65,57,54,52,63,48,96,5
57,70,63,67,61,78,61,60,48,59,59,54,63,5
63,74,67,71,61,82,65,60,51,59,63,57,67,5
47,131,47,31,139,133,139,46,32,141,137,32,133,2
72,78,72,81,70,87,70,71,79,67,71,87,71,7
57,60,53,55,56,71,59,60,79,75,75,58,71,5
57,67,57,55,52,71,52,53,48,54,54,51,67,5
53,78,57,52,78,71,59,56,32,116,71,45,62,5
57,71,57,59,59,71,59,60,45,71,62,51,62,5
88,108,80,99,79,96,75,84,104,85,81,96,78,4
84,100,80,91,79,93,75,79,96,81,78,91,78,4
50,122,46,36,129,123,129,48,32,125,129,32,133,2
46,122,50,39,129,118,129,48,29,129,133,32,129,2
50,113,50,34,116,109,104,55,32,129,129,49,100,2
64,96,68,71,54,74,58,67,67,55,55,71,55,7
68,83,71,79,62,85,62,75,83,63,63,79,63,7
71,83,71,79,67,85,67,75,75,66,63,83,70,7
64,71,64,61,75,85,75,59,83,74,74,71,70,5
40,122,46,42,133,113,116,51,27,133,129,29,133,2
84,100,79,95,78,96,78,82,95,79,75,95,79,4
48,118,48,34,122,122,122,46,32,139,131,32,127,2
67,81,67,72,59,69,55,63,66,53,53,66,53,7
67,70,71,72,55,73,55,66,70,53,57,73,57,7
79,96,79,95,74,96,78,78,84,64,72,91,72,7
59,77,59,58,63,76,66,63,57,68,68,60,68,5
55,85,51,45,63,84,70,52,48,64,72,48,90,5
51,104,44,29,70,104,100,46,54,72,90,37,116,2
82,96,82,96,83,105,79,83,115,90,87,106,83,3
78,92,63,56,83,93,79,56,115,90,80,71,80,2
56,108,63,56,64,75,57,63,67,55,51,67,51,7
78,84,70,79,72,82,68,71,84,69,69,75,69,7
59,84,52,49,68,82,72,56,60,69,73,53,73,5
79,105,83,95,83,101,80,85,98,87,87,106,87,3
75,93,56,45,80,89,80,50,111,87,72,62,83,2
49,105,46,37,101,101,101,47,77,79,83,55,98,2
46,119,46,32,133,114,119,53,69,87,65,73,54,2
71,82,75,81,65,82,62,70,77,57,57,73,61,7
71,79,71,81,69,82,69,70,69,76,72,73,72,7
59,82,59,60,76,82,65,60,52,76,72,59,68,5
59,82,59,60,65,82,65,60,52,72,68,59,68,5
52,75,56,51,69,74,62,53,46,76,65,49,65,5
56,79,59,54,73,89,87,47,31,113,102,46,102,2
59,90,52,37,115,114,129,42,46,102,120,31,124,2
82,101,85,97,87,106,87,92,103,88,88,107,85,3
82,110,85,106,83,106,87,92,107,88,88,107,92,3
93,114,93,115,91,120,94,97,107,92,88,112,92,3
53,101,50,53,79,98,83,57,75,78,78,75,70,2
53,114,53,56,65,74,54,68,71,56,59,71,52,7
63,78,67,71,57,74,57,68,75,56,59,75,59,7
67,85,57,56,76,86,72,57,79,74,74,61,74,5
97,115,101,115,92,122,88,101,111,87,87,107,92,3
60,98,64,69,78,100,81,68,79,71,71,75,62,2
68,90,64,73,78,87,78,68,75,62,58,68,54,2
64,71,64,69,56,75,56,64,68,54,54,72,54,7
68,74,68,73,56,71,59,68,72,58,58,72,58,7
68,90,60,59,74,87,74,60,79,71,71,68,75,7
57,78,57,59,74,83,70,56,61,79,75,54,71,5
47,106,47,37,110,104,107,43,29,100,104,34,104,2
88,108,88,107,87,109,92,97,113,89,89,104,89,3
64,71,60,71,54,70,54,67,75,59,59,75,55,7
64,75,68,68,54,74,54,67,71,55,59,75,59,7
71,87,60,61,71,89,75,63,75,70,74,79,74,5
60,87,56,57,75,93,79,63,79,74,74,75,74,5
56,83,53,48,104,104,104,51,87,78,100,32,114,2
53,96,46,36,108,104,108,48,32,114,111,32,114,2
43,108,40,29,112,109,121,44,32,114,118,34,114,2
93,118,93,116,96,117,92,95,117,94,94,112,94,3
97,113,93,107,89,112,92,90,99,83,79,84,68,3
67,81,71,79,66,80,70,66,70,68,72,77,72,7
48,104,44,29,114,104,118,46,32,116,120,32,116,2
44,104,44,32,114,112,122,43,32,116,120,32,127,2
95,122,95,113,90,114,90,92,106,90,90,115,90,3
43,108,46,29,127,110,127,46,31,129,126,27,129,2
96,119,96,112,94,119,97,97,115,94,94,115,94,3
67,79,71,77,62,89,69,74,81,68,72,89,76,7
71,93,67,73,76,89,76,67,81,79,83,94,83,5
67,86,71,77,73,89,76,74,89,83,79,85,79,4
93,114,89,106,79,102,79,80,107,85,85,99,78,4
82,97,78,84,72,82,68,64,87,74,63,68,52,7
63,74,67,75,61,78,57,64,75,59,59,79,63,7
78,93,78,92,76,98,76,80,91,74,74,87,74,7
67,85,67,75,79,90,76,72,103,92,81,91,81,4
42,110,42,27,128,111,128,44,31,125,132,29,128,2
44,114,44,29,113,106,116,53,45,99,78,83,70,2
92,115,92,111,96,118,88,92,111,92,87,107,83,3
80,94,72,85,74,87,63,68,91,71,62,72,50,7
76,90,76,89,67,91,74,76,83,67,71,87,71,7
97,118,101,116,92,123,96,97,118,96,96,118,100,3
64,71,68,71,58,74,58,63,79,63,59,71,55,7
68,79,68,75,62,81,67,71,75,59,63,79,63,7
76,87,68,83,75,85,67,63,96,89,78,79,70,4
88,113,84,107,92,112,89,82,112,90,83,88,72,4
88,109,84,99,81,96,70,74,88,72,64,77,68,7
67,74,67,72,55,80,59,66,73,57,60,77,60,7
67,77,67,75,63,80,59,66,77,64,60,77,60,7
67,74,67,83,59,76,59,66,77,60,60,73,57,7
71,85,75,83,63,88,66,70,77,64,64,81,68,7
71,85,63,75,78,84,70,66,88,83,72,81,72,4
41,113,44,29,129,108,129,46,40,105,98,63,75,2
44,113,48,37,129,108,122,52,48,98,75,70,64,2
63,93,71,83,92,80,59,70,70,64,60,81,68,4
71,85,67,79,59,84,63,70,77,60,68,81,72,4
86,108,86,109,86,119,90,92,111,90,83,106,83,4
90,112,82,100,83,93,72,71,97,80,73,79,65,7
66,80,66,75,57,72,60,63,75,62,62,79,62,7
66,80,66,75,60,75,60,67,79,58,55,71,55,7
63,73,66,75,60,75,57,67,67,62,62,71,58,7
66,80,66,79,60,82,60,63,71,58,62,75,62,7
70,92,70,79,83,93,72,71,92,87,80,84,76,4
46,108,43,29,105,90,98,59,71,73,73,88,73,2
67,75,67,73,62,82,58,63,77,61,61,77,61,7
67,82,67,81,65,89,65,63,77,65,65,77,68,7
67,93,71,81,80,93,76,67,89,79,72,81,68,4
89,101,82,88,57,78,54,64,75,59,59,75,59,7
63,70,63,71,57,74,57,68,71,59,59,71,59,7
63,78,67,75,61,78,65,68,79,63,63,79,67,7
74,119,74,115,102,125,98,72,116,103,99,116,96,1
63,85,70,84,76,98,76,76,99,78,78,87,74,4
64,74,64,77,59,79,59,64,75,58,62,79,62,7
64,74,64,77,59,79,63,68,75,62,62,83,62,7
64,78,68,77,63,79,67,64,83,62,67,79,67,7
68,86,64,77,67,79,63,64,79,67,67,87,71,7
68,106,76,111,96,122,99,76,111,100,100,116,100,1
72,120,72,106,96,122,99,68,111,100,100,107,96,1
64,102,64,81,74,87,70,76,91,75,71,79,71,4
76,91,71,87,75,100,75,79,91,74,74,100,81,4
68,83,68,79,62,85,67,71,79,63,63,79,63,7
68,75,68,71,62,81,62,67,79,59,59,79,66,7
68,75,68,75,62,81,62,67,75,59,66,75,66,7
80,128,80,116,100,128,100,75,113,96,100,113,100,1
75,89,75,91,70,96,74,78,91,72,75,91,79,4
79,93,79,87,81,104,81,78,103,83,83,91,72,4
79,85,71,79,81,96,74,66,99,83,72,81,64,7
67,77,67,75,70,76,59,70,63,79,64,77,60,7
67,74,67,68,55,69,55,59,66,60,60,70,57,7
75,89,75,91,74,92,70,74,88,72,68,81,64,4
66,127,66,113,98,124,101,67,120,101,101,111,101,1
66,127,66,109,98,130,98,67,111,101,101,115,104,1
66,122,63,109,98,119,98,67,115,101,104,106,94,1
82,97,78,88,79,90,72,76,99,81,74,91,74,4
85,101,85,102,83,102,79,72,91,70,70,75,67,4
74,97,82,97,79,102,76,76,95,78,67,87,70,7
67,119,63,111,98,125,98,64,116,103,103,112,103,1
63,124,67,111,98,120,98,64,116,99,96,116,99,1
76,102,84,98,70,91,81,84,79,62,71,91,75,4
80,102,76,85,67,87,70,76,83,62,67,83,67,7
68,120,64,106,103,128,96,64,111,100,100,107,96,1
68,82,64,73,67,79,59,68,75,62,62,72,58,7
76,96,76,87,67,89,71,71,87,66,70,91,74,4
76,96,71,79,71,85,67,67,87,70,74,83,70,4
64,79,68,75,62,77,62,67,79,63,63,79,63,7
68,79,68,83,62,81,62,75,79,63,63,79,59,7
60,83,56,57,54,67,50,51,67,41,33,49,44,5
56,87,56,57,71,85,71,55,60,74,74,53,74,5
68,122,64,116,100,123,100,67,109,100,100,113,100,1
64,113,60,91,96,109,83,67,118,100,96,100,89,1
71,87,71,75,62,81,62,67,67,59,63,79,66,7
71,85,67,75,74,92,70,66,88,68,72,84,68,4
71,77,67,79,63,80,63,66,81,64,64,84,68,7
79,96,84,95,78,100,78,82,88,72,79,103,83,4
79,93,71,79,78,88,74,56,91,79,75,54,75,5
71,89,67,75,74,80,66,59,63,75,75,54,72,5
75,89,75,83,70,84,66,78,84,68,75,88,72,7
79,104,75,99,78,104,81,82,88,72,79,99,83,7
67,113,71,111,89,112,92,66,108,98,94,108,98,1
67,123,67,116,100,127,100,66,112,98,98,112,101,1
63,67,67,72,55,73,55,66,66,57,57,66,60,7
67,74,67,75,59,76,59,66,66,60,60,70,57,7
82,104,82,91,83,101,79,71,102,87,83,67,80,4
82,104,78,91,83,97,68,63,97,83,69,63,41,3
52,56,52,49,42,68,49,49,46,44,51,53,58,5
59,96,63,87,75,110,86,67,92,83,94,111,94,1
66,122,66,113,101,130,101,71,111,101,101,120,97,1
83,101,71,63,83,93,80,60,89,79,79,66,79,5
75,93,75,91,80,101,83,82,98,76,79,98,83,7
63,68,52,51,41,63,44,50,59,39,46,52,57,5
49,68,56,60,58,82,69,53,55,68,72,52,68,5
74,89,74,84,68,90,68,76,87,70,70,83,67,4
82,101,82,92,83,111,83,80,99,85,88,103,85,3
82,101,78,92,83,106,83,84,103,88,85,99,85,3
67,114,67,111,98,115,98,64,107,96,96,112,99,1
76,98,68,73,81,96,81,68,87,75,79,91,75,5
60,82,57,55,74,75,70,60,79,75,71,64,67,5
53,78,53,55,59,79,63,53,54,58,58,58,58,5
60,125,64,106,96,118,99,64,103,96,96,116,100,1
60,71,60,62,56,67,56,64,68,54,58,64,54,7
64,67,64,62,56,67,52,64,68,58,58,61,54,7
76,96,76,83,71,89,71,75,87,70,70,87,74,4
68,87,76,91,62,89,67,75,79,63,63,83,66,7
80,100,76,83,75,96,79,79,83,66,70,91,81,4
60,75,64,64,67,85,67,71,67,70,66,63,66,5
80,104,80,95,75,100,79,84,87,70,78,91,81,7
64,87,60,83,71,100,79,71,87,78,74,91,78,1
60,91,60,99,79,109,87,71,87,74,78,104,89,1
64,122,64,112,100,123,96,71,109,96,96,109,100,1
60,122,64,107,96,118,96,71,104,96,92,104,96,1
60,67,60,61,54,67,54,63,75,66,59,67,55,7
60,67,64,68,58,70,58,63,67,59,55,63,55,7
59,77,55,64,74,80,70,59,88,79,75,66,68,5
55,77,51,54,59,73,59,56,57,57,57,54,57,5
51,74,55,54,59,69,55,56,57,57,57,54,60,5
55,77,55,54,66,84,78,56,70,83,83,91,86,5
63,89,67,91,78,96,74,63,103,86,83,99,79,1
78,92,74,87,72,93,72,71,88,69,73,88,73,4
70,122,70,113,98,119,98,67,97,87,94,106,97,1
79,90,79,88,69,89,73,78,85,68,68,89,72,4
71,86,75,81,73,85,73,70,85,76,72,85,68,7
75,105,79,103,104,124,101,70,111,98,94,106,91,1
67,119,63,108,101,119,101,63,106,98,98,102,98,1
63,119,67,112,97,124,104,63,102,98,98,111,98,1
60,85,60,63,76,98,83,64,75,78,81,99,88,5
93,124,82,120,98,115,94,68,83,85,88,103,92,1
63,114,63,106,94,120,94,64,103,99,96,112,96,1
63,97,60,84,87,102,79,64,112,96,85,91,78,1
92,115,80,106,81,96,81,68,107,92,96,107,92,1
80,106,80,111,81,100,85,71,103,96,92,103,92,1
60,94,64,89,81,113,88,64,99,87,92,103,92,1
64,120,64,102,92,113,96,64,99,92,92,103,96,1
64,115,64,102,96,118,99,64,99,92,96,107,96,1
64,115,64,111,96,118,99,68,111,96,96,107,96,1
76,96,76,99,75,109,83,88,91,78,85,113,96,3
80,96,68,83,96,113,92,71,104,96,92,109,92,1
64,113,60,103,87,113,92,63,104,92,81,96,81,1
64,118,68,107,96,118,96,67,113,96,96,109,100,1
79,96,75,87,70,92,66,74,84,68,64,73,60,4
67,77,67,68,66,76,59,66,81,64,64,77,64,7
84,104,71,91,100,112,92,78,103,90,90,99,94,1
59,113,59,103,89,104,89,66,99,86,83,95,79,1
67,118,71,111,96,127,96,70,108,98,98,108,98,1
74,84,74,83,60,86,64,71,71,58,58,79,65,7
63,80,70,75,68,86,68,63,92,80,76,71,62,7
90,127,90,109,101,124,98,92,120,101,101,106,94,3
74,122,70,109,98,119,98,67,111,97,94,106,97,1
63,79,63,70,62,89,73,78,77,68,79,85,79,5
83,124,87,112,94,114,90,67,98,91,91,98,87,1
59,114,59,99,83,110,87,57,85,83,87,94,87,1
63,74,63,71,54,78,57,64,71,56,56,71,63,7
78,101,82,102,83,106,87,88,95,81,88,107,92,3
57,105,53,92,83,98,83,53,79,78,78,79,78,1
67,119,67,106,94,120,94,68,112,96,99,112,96,1
64,74,64,73,56,79,56,64,72,54,58,72,58,7
88,111,88,115,92,122,96,88,107,96,100,111,96,3
57,94,57,81,74,91,78,56,75,79,79,72,71,1
60,111,57,94,81,100,78,53,87,83,75,83,79,1
68,115,68,94,99,122,99,68,116,96,96,107,92,1
64,75,64,75,54,70,58,63,67,55,59,75,59,7
64,79,68,83,58,85,67,67,75,63,63,83,70,7
60,108,53,83,83,100,79,51,83,81,78,67,78,1
64,118,64,112,96,118,96,67,87,85,92,100,92,1
64,122,64,112,96,123,96,67,96,85,96,113,100,1
55,100,63,95,81,100,81,59,84,83,79,88,86,1
67,123,67,111,85,122,96,66,88,79,86,108,98,1
63,69,66,71,53,68,57,67,71,55,58,75,62,7
59,88,70,75,72,86,72,67,75,73,69,71,65,7
56,100,56,79,83,93,83,56,88,87,87,88,83,1
63,112,66,100,86,105,90,63,88,87,83,106,90,1
63,79,71,77,73,82,69,67,73,65,61,66,65,7
67,90,71,73,65,89,73,67,66,65,65,62,65,7
71,90,75,91,73,97,83,89,62,65,87,106,94,7
49,97,49,73,73,85,73,50,66,76,76,66,76,1
52,90,56,84,80,97,80,57,77,79,83,94,87,1
52,93,52,66,73,78,73,53,81,76,76,73,76,1
67,124,67,108,94,119,97,70,106,94,98,111,98,1
67,110,67,91,90,105,80,67,102,87,83,94,83,1
63,124,63,108,83,110,94,63,62,98,91,94,87,1
71,90,67,70,65,74,65,60,66,68,68,66,68,7
63,74,63,71,65,94,72,80,107,85,81,99,85,7
78,119,74,102,91,111,91,57,95,88,92,95,88,1
57,93,57,75,87,94,76,57,99,88,85,95,88,1
53,82,53,75,76,90,79,57,83,78,74,79,78,1
63,85,67,75,72,78,68,68,61,74,70,54,70,7
84,106,72,81,74,83,59,64,95,83,71,75,62,7
53,82,60,73,74,100,85,64,68,71,75,79,79,1
53,90,53,73,78,87,74,56,87,83,79,95,87,1
57,98,53,85,81,104,81,56,95,87,87,95,87,1
60,111,60,94,85,108,85,56,91,87,87,91,87,1
57,111,60,102,88,113,92,68,95,87,92,103,92,1
68,98,68,94,88,108,88,60,111,96,96,103,96,1
88,104,84,95,79,100,79,84,109,89,81,96,81,3
64,75,64,68,62,96,79,84,91,81,81,100,89,7
80,118,71,99,96,113,92,55,109,96,92,91,85,1
60,108,60,95,87,100,87,51,91,85,78,83,81,1
56,104,56,83,87,104,87,67,100,89,92,100,92,1
60,104,56,91,92,104,87,55,96,89,89,87,85,1
68,108,60,95,96,118,96,67,113,96,100,113,100,1
64,108,71,91,92,118,96,75,91,89,92,96,92,5
60,79,60,61,79,81,75,51,63,78,74,53,74,5
53,75,56,57,75,67,71,51,49,74,66,53,66,5
79,100,84,99,81,100,78,82,103,90,79,95,79,3
75,96,84,103,81,108,89,86,103,90,86,99,86,3
63,113,67,99,92,117,92,63,99,94,90,95,90,1
63,118,63,87,100,122,100,59,112,101,98,108,98,1
51,113,44,29,107,112,122,49,108,98,98,54,105,2
44,113,44,32,125,112,133,46,32,135,139,32,135,2
90,108,90,104,83,105,83,83,102,80,80,97,76,3
86,104,82,96,98,110,90,83,115,97,94,97,80,3
49,88,52,67,75,86,75,52,79,76,76,71,73,1
59,96,56,79,83,93,79,56,79,80,76,79,80,1
66,122,74,113,94,124,98,75,102,97,104,111,101,1
87,110,87,99,87,101,87,74,98,87,87,98,91,3
49,86,52,66,76,82,73,47,77,79,76,69,72,1
63,105,63,99,83,105,90,67,85,83,83,89,87,1
49,101,56,73,133,114,122,50,37,124,109,55,91,2
67,119,75,91,94,110,94,70,85,91,98,69,98,5
93,124,97,115,94,111,87,88,99,88,81,103,81,3
63,105,67,97,83,102,87,64,87,85,88,91,85,1
44,110,44,29,131,111,124,47,48,107,96,61,88,2
60,74,60,63,65,74,65,64,79,74,67,71,70,7
80,98,80,98,78,100,78,80,95,79,79,91,79,3
64,111,57,94,88,104,85,50,83,83,79,64,75,1
53,102,50,73,78,91,78,50,64,75,67,64,71,1
53,94,53,73,78,96,70,53,79,79,79,83,79,1
57,90,53,77,85,100,85,56,91,87,79,83,79,1
60,102,64,98,85,108,92,64,95,92,92,103,96,1
72,120,80,115,99,122,103,71,103,96,96,107,100,1
50,96,56,75,75,89,71,55,71,74,70,71,70,1
88,104,84,95,81,108,81,86,95,79,83,95,79,3
88,113,88,107,85,112,92,90,103,90,94,108,90,3
63,113,55,83,92,108,89,52,95,90,86,81,79,1
55,89,55,68,70,80,70,52,70,72,72,73,75,1
59,93,59,61,81,88,78,56,63,83,79,54,83,5
86,108,90,109,90,110,94,96,115,94,94,102,87,3
66,108,66,96,79,105,86,63,84,80,83,84,83,1
56,96,59,83,83,93,75,63,84,80,83,88,87,1
70,112,70,100,98,119,98,71,106,97,97,102,94,1
70,112,66,104,98,114,98,75,111,97,94,106,94,1
66,96,63,71,86,97,86,59,92,83,83,75,83,5
83,105,92,103,90,114,94,93,120,98,87,102,79,3
83,105,79,99,87,105,90,60,94,91,91,81,83,3
67,114,67,103,97,124,94,67,111,94,94,102,94,1
52,86,49,45,83,82,87,50,52,83,83,52,79,5
78,97,78,92,76,102,79,80,99,81,81,95,85,3
85,101,89,102,91,106,91,88,103,96,88,99,92,3
53,97,53,71,79,98,79,53,79,81,78,75,78,1
53,89,50,71,79,94,76,53,83,78,78,71,74,1
50,89,50,71,76,98,76,57,75,78,74,71,74,1
57,97,57,79,76,94,79,60,75,74,81,87,85,1
60,97,63,92,91,111,91,60,103,92,92,107,92,1
60,110,67,102,91,115,94,72,103,92,92,103,96,1
84,102,84,98,81,104,81,84,95,79,83,103,92,3
50,94,50,73,78,96,78,46,75,79,79,68,75,1
50,78,53,69,74,83,70,56,68,75,71,72,71,1
72,115,72,106,96,122,96,68,103,92,92,99,96,1
68,120,72,111,92,122,92,71,99,96,96,107,96,1
60,94,57,81,81,96,85,64,83,87,83,87,87,1
84,113,84,99,92,109,92,88,109,92,92,104,89,3
50,87,50,75,79,96,79,48,83,85,78,71,78,1
68,96,64,87,87,104,87,63,100,92,89,87,85,1
64,113,64,95,92,109,92,71,109,96,96,104,92,1
60,100,60,83,87,100,83,63,79,85,92,87,89,1
56,108,64,71,96,113,96,67,79,92,96,87,89,5
76,90,76,89,74,100,74,76,87,67,71,91,71,4
84,111,84,106,96,113,88,88,116,92,92,107,87,3
68,87,71,83,62,85,71,67,60,81,100,40,114,4
88,113,88,103,83,109,83,88,104,85,85,100,85,3
88,108,84,99,83,109,87,88,104,85,85,104,89,3
88,128,84,107,96,127,103,95,103,90,109,127,105,3
79,96,79,95,70,92,70,78,91,72,72,91,72,4
67,96,75,83,114,122,125,49,34,131,131,34,131,2
71,85,71,79,70,88,66,70,88,72,68,77,64,7
82,104,82,100,79,105,83,87,102,80,83,102,83,3
87,105,92,108,87,110,87,89,106,91,91,115,94,3
83,101,83,99,87,114,87,89,102,83,87,102,83,3
89,110,89,102,83,115,91,88,107,88,88,107,88,3
85,101,85,97,87,115,87,84,103,92,88,112,92,3
78,105,82,106,83,102,83,80,87,70,67,79,67,3
82,105,82,97,79,94,76,76,79,67,67,75,63,7
80,98,80,94,74,91,70,71,95,75,75,72,83,4
76,86,76,85,63,83,67,71,79,67,62,87,71,7
72,86,72,81,70,87,67,71,83,67,67,83,71,7
72,82,72,81,67,83,67,71,83,67,71,79,71,7
88,113,92,112,92,113,92,84,104,89,92,109,89,3
88,118,88,99,87,113,87,88,109,85,78,79,66,3
44,134,48,34,140,127,133,46,30,135,131,34,131,2
88,109,88,111,89,104,85,86,103,86,86,108,90,3
84,109,88,107,89,112,89,82,103,90,90,103,90,3
88,113,84,103,92,112,89,82,108,90,86,103,86,3
75,85,75,83,66,88,70,74,84,68,60,66,57,7
90,122,90,109,94,119,98,96,115,94,97,115,94,3
82,100,74,79,101,119,124,49,31,133,140,34,143,2
86,108,90,109,72,90,68,67,71,58,62,71,58,7
74,80,70,75,64,79,64,71,79,62,73,88,69,7
