@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-4,6,15,20,23,25-26,33-37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp26 numeric
@attribute Sp32 numeric
@attribute Sp35 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
109,112,89,109,110,90,119,93,111,93,111,114,90,3
104,108,89,104,105,90,110,85,106,89,111,110,90,3
113,112,96,113,114,90,110,85,97,78,88,89,73,3
87,92,74,83,93,68,75,67,79,67,75,74,62,7
83,84,66,83,90,60,72,67,79,67,67,70,55,7
83,88,70,83,75,57,72,67,75,60,63,70,58,7
91,105,79,73,114,126,124,53,40,47,34,125,135,2
42,119,124,37,129,143,129,50,31,44,31,125,135,2
32,130,135,32,124,136,129,47,31,47,34,136,139,2
30,124,135,32,124,136,119,44,31,44,31,120,131,2
117,119,94,108,110,80,97,76,85,60,69,67,54,3
106,114,90,106,115,83,102,88,103,80,95,100,74,3
31,124,133,31,125,135,125,46,31,46,31,133,143,2
34,129,143,31,125,135,131,46,31,43,31,133,143,2
102,105,83,106,102,87,111,71,83,84,103,113,88,3
111,114,94,111,111,91,120,92,112,92,112,118,96,3
106,114,90,111,120,94,120,92,112,88,103,108,85,3
84,85,69,75,86,61,71,71,79,68,83,83,67,7
84,89,73,88,90,72,90,71,83,71,75,79,63,7
31,125,139,31,139,135,128,44,32,48,34,128,133,2
102,102,87,106,104,88,118,79,95,88,111,109,92,3
107,113,88,112,113,92,113,95,113,95,118,122,96,3
31,133,135,31,123,129,128,43,29,46,29,122,125,2
34,122,125,34,123,125,123,49,34,49,34,122,118,2
112,118,88,112,118,96,118,90,113,90,113,117,92,3
107,118,88,112,118,92,118,90,109,90,113,117,96,3
107,113,88,103,113,87,109,90,113,90,113,112,92,3
112,118,92,112,113,83,96,78,96,74,87,92,74,7
75,79,67,75,74,58,74,59,63,63,67,73,55,7
111,113,92,111,117,96,122,96,117,92,112,114,98,3
107,109,87,95,108,78,104,83,99,83,91,97,79,4
103,104,83,107,112,85,117,92,108,96,112,114,90,3
111,118,96,111,112,92,117,96,112,96,117,114,94,3
111,118,92,111,117,96,117,92,108,92,108,114,90,3
107,109,87,107,112,89,104,83,99,79,84,86,68,3
111,113,87,103,104,81,96,79,84,71,77,82,68,7
34,127,129,32,119,131,119,44,34,44,37,114,129,2
37,117,122,29,105,135,130,44,43,44,31,124,136,2
113,112,92,113,101,75,86,78,88,70,79,82,65,7
67,69,52,56,55,42,72,57,56,57,53,67,55,5
56,73,52,56,65,60,72,53,56,57,56,74,62,5
112,124,94,112,114,94,124,88,111,92,115,120,94,3
95,93,75,95,93,80,93,76,85,80,89,94,76,4
32,119,135,32,124,133,114,47,34,47,34,120,124,2
108,110,90,108,114,94,114,88,111,97,120,120,94,3
112,119,94,117,114,90,114,88,106,84,98,106,83,3
54,72,49,51,70,48,63,53,49,53,49,71,50,5
60,72,60,63,97,108,85,44,29,44,37,98,94,2
34,124,143,34,131,142,131,50,39,46,31,133,139,2
37,114,119,34,111,105,106,50,39,64,61,96,81,2
102,110,83,111,102,94,120,71,87,92,112,122,92,3
111,114,87,106,106,79,98,84,103,80,87,91,74,3
84,85,65,79,78,65,94,71,79,71,79,83,67,7
71,74,58,67,94,57,60,71,79,64,64,71,56,5
81,94,76,49,96,85,118,84,99,63,58,104,100,2
77,82,61,81,75,59,83,67,79,71,83,85,62,7
59,64,50,59,71,63,75,59,58,63,61,81,62,5
34,111,116,29,122,135,122,44,29,41,27,134,137,2
31,106,116,37,122,132,96,41,27,44,32,113,116,2
48,75,63,45,81,62,74,63,60,52,49,76,66,5
51,67,56,48,67,54,70,56,49,56,46,69,52,5
99,100,79,95,104,78,100,79,95,79,91,101,75,4
32,128,141,32,104,129,112,75,81,49,37,114,120,2
99,104,79,95,100,78,84,75,84,79,88,90,72,7
79,89,75,64,88,74,88,75,84,71,77,93,75,7
58,77,67,51,76,66,84,59,60,59,57,82,68,5
48,74,54,48,84,59,76,56,51,56,48,72,60,5
32,113,116,45,117,133,96,42,30,46,32,105,113,2
45,85,71,45,117,89,80,42,28,49,45,82,72,2
96,100,81,91,101,79,97,82,92,85,97,101,80,4
91,96,78,91,97,79,105,85,97,82,102,110,83,4
63,88,70,71,75,53,72,60,67,67,67,70,55,7
71,80,59,71,72,53,72,63,67,63,67,70,55,7
79,80,63,79,82,64,82,74,79,70,79,78,65,7
91,100,78,87,93,72,90,74,84,74,84,85,69,7
46,69,52,49,72,53,68,53,49,53,53,74,58,5
49,84,70,43,82,90,110,50,49,42,29,114,129,2
95,97,79,95,101,80,105,88,102,88,98,102,79,3
95,97,79,91,97,80,101,84,102,88,98,106,87,4
103,105,83,103,110,90,114,92,106,97,115,115,91,3
34,124,131,32,110,136,119,57,55,60,69,102,87,2
60,97,83,66,67,55,67,64,69,64,69,71,54,7
70,72,53,66,74,55,70,64,69,64,69,71,54,7
95,97,75,95,93,73,82,80,94,76,81,86,72,7
91,97,72,88,85,69,82,72,81,68,77,90,72,7
81,82,64,77,85,69,82,68,73,68,69,86,72,7
88,97,75,84,89,73,85,72,77,72,81,82,68,7
57,82,68,54,82,73,78,60,59,57,52,78,72,5
48,68,53,51,74,58,74,57,55,57,55,82,68,5
51,75,68,51,74,69,78,57,55,44,37,94,98,5
30,119,127,28,110,101,101,47,37,44,29,115,120,2
115,114,90,111,115,94,111,101,116,97,116,122,96,3
111,114,87,106,115,91,106,101,116,97,112,118,92,3
71,78,58,67,64,54,71,64,68,64,71,71,56,7
60,82,65,60,78,68,86,56,54,64,61,83,70,5
53,74,58,53,78,68,90,53,48,46,36,100,107,5
29,119,136,31,115,120,106,46,36,40,31,104,110,2
111,115,94,111,122,96,122,97,116,97,116,118,96,3
111,115,87,89,118,85,104,93,107,84,103,109,83,3
69,98,87,77,100,78,87,63,68,67,72,77,58,2
69,64,54,69,71,56,75,63,68,67,68,70,54,7
73,78,61,77,71,56,75,67,72,67,75,77,58,7
73,78,57,73,75,59,75,67,75,71,79,81,67,7
81,90,72,77,87,78,87,71,75,67,68,89,79,5
46,78,76,49,83,70,83,67,68,63,54,100,92,5
31,98,113,37,108,117,96,44,29,44,32,104,116,2
103,108,81,103,109,87,109,95,113,90,109,117,89,3
71,71,56,71,70,54,70,66,75,63,71,73,55,7
71,75,56,71,70,54,74,63,71,66,75,73,59,7
71,67,59,71,77,54,74,66,75,66,71,73,55,7
79,79,63,87,85,71,96,74,83,78,83,84,66,7
111,118,96,111,117,96,117,96,112,96,112,114,98,3
72,74,54,68,80,55,76,71,84,71,73,82,60,7
64,77,62,68,80,63,80,67,66,71,73,75,60,4
34,100,100,29,108,100,92,46,30,49,40,97,101,2
113,112,92,109,97,68,82,78,84,67,67,70,48,7
71,84,70,71,86,72,82,67,79,67,79,89,76,5
67,80,63,71,75,60,75,67,75,70,75,78,58,4
79,80,63,79,75,64,86,70,75,67,75,85,65,4
56,104,100,32,93,113,101,70,84,53,43,105,115,2
112,114,94,117,114,87,110,84,106,80,106,102,79,3
66,75,57,70,74,55,78,68,77,64,73,74,61,7
70,68,57,70,78,62,82,68,77,68,77,78,61,7
81,86,68,81,82,62,85,76,81,72,81,86,68,7
81,93,79,77,89,80,93,76,85,72,81,98,79,7
81,86,72,81,85,76,97,64,73,76,85,98,79,4
30,105,113,30,105,115,105,47,37,60,66,94,79,2
106,114,90,111,115,91,111,92,112,88,103,104,85,3
111,114,94,111,111,83,102,84,99,84,99,108,85,4
97,105,80,88,98,72,82,84,99,76,79,87,63,7
67,70,51,67,71,54,74,64,75,64,75,79,56,7
75,82,58,75,74,61,78,64,75,64,68,71,56,7
75,82,69,75,78,65,86,68,83,68,79,83,67,4
120,120,98,120,122,96,122,97,116,97,111,118,96,3
106,111,87,106,104,81,104,79,95,88,107,109,83,4
106,111,83,106,113,85,108,88,107,88,107,109,87,4
73,74,57,77,79,59,75,67,75,67,72,77,58,7
73,82,61,73,75,59,75,67,83,71,79,81,58,7
89,94,76,85,91,74,96,71,79,75,83,89,71,7
94,98,76,94,91,78,100,75,87,79,99,109,83,7
81,86,72,85,100,81,87,75,103,75,87,93,75,4
34,106,113,34,100,114,108,44,32,41,37,104,116,2
107,118,96,107,118,87,109,90,104,86,104,112,85,3
103,104,85,99,100,79,109,86,104,86,104,108,89,4
75,75,56,75,77,58,77,66,75,66,79,76,59,7
75,79,56,75,77,58,77,66,75,70,79,76,59,7
29,113,128,31,113,129,109,46,27,46,32,108,122,2
116,123,100,116,127,96,112,96,112,92,108,114,90,3
107,109,83,99,112,85,104,83,108,87,103,105,83,4
72,74,58,75,76,59,80,63,70,63,73,79,57,7
75,70,54,75,76,63,76,67,77,63,73,75,60,7
32,104,112,34,104,114,100,75,70,46,34,93,105,2
75,84,63,79,82,60,75,67,75,67,71,82,62,7
79,80,63,79,82,60,79,63,71,63,75,85,58,7
79,84,70,79,93,72,82,67,84,67,84,89,73,4
79,80,70,79,90,75,90,67,84,70,84,89,76,4
32,100,107,34,93,98,97,53,43,60,56,85,83,2
43,92,92,67,86,60,86,74,84,70,84,85,65,4
117,114,94,112,89,65,105,64,73,72,89,94,76,3
73,79,60,77,78,62,78,68,77,64,73,78,57,7
77,79,60,73,78,62,82,64,77,68,77,78,65,7
73,72,60,70,78,62,82,64,77,68,81,78,61,7
70,75,60,73,74,62,74,68,69,64,73,74,57,7
77,75,60,77,85,65,85,64,77,60,77,82,65,7
102,105,83,115,94,98,120,68,75,92,116,122,99,3
120,124,97,120,120,98,120,92,116,88,107,118,92,3
79,85,62,84,82,65,82,71,83,68,75,79,63,7
79,82,58,75,78,61,78,68,79,68,79,79,59,7
79,74,58,75,78,54,74,64,75,68,75,75,56,7
73,86,72,81,87,81,104,67,72,79,99,100,79,4
75,71,59,75,74,58,81,70,79,66,79,80,59,7
99,108,85,99,104,79,93,82,100,82,96,96,78,4
95,100,78,91,93,75,89,82,96,78,87,92,70,4
75,77,58,83,80,59,73,67,77,67,73,79,57,7
79,81,62,79,96,66,80,79,91,71,81,90,68,7
83,85,62,83,80,63,84,67,77,63,66,93,79,7
79,77,62,75,84,70,88,63,63,59,57,97,86,5
75,81,58,75,88,74,88,59,60,59,57,97,86,5
75,81,62,79,80,66,84,67,77,63,81,79,64,7
83,93,71,79,96,59,66,79,91,63,66,62,57,7
71,73,59,79,79,60,90,67,75,63,79,78,62,7
100,104,81,100,105,83,105,82,97,85,102,105,83,4
75,73,59,75,82,64,90,78,88,74,84,101,83,7
79,80,63,79,82,68,93,63,71,60,60,93,83,5
113,122,100,113,124,98,124,70,111,67,111,119,97,1
113,122,100,113,124,98,130,63,115,63,115,124,101,1
87,96,74,83,90,72,90,74,88,67,75,78,62,4
99,105,79,99,105,80,97,84,102,84,94,98,79,4
60,90,83,57,93,94,97,57,55,57,55,86,79,5
112,124,98,112,124,101,124,64,115,64,115,125,98,1
66,62,57,63,78,58,74,72,81,68,77,74,65,7
75,78,62,75,78,61,78,64,79,64,75,79,63,7
97,105,83,88,102,68,98,76,87,76,91,91,78,7
84,93,69,88,98,83,102,76,91,80,95,100,78,3
71,82,65,60,82,76,98,60,61,60,51,83,74,5
56,93,90,56,94,83,86,56,57,56,57,83,70,5
56,93,87,60,86,72,82,56,54,56,57,83,67,5
97,105,87,88,111,83,102,68,112,60,91,104,81,1
67,70,58,75,74,65,74,71,79,68,75,75,59,7
77,78,61,73,83,59,79,71,79,67,79,77,62,7
98,102,83,98,100,81,104,75,95,75,99,100,79,3
98,102,79,89,104,78,96,75,99,79,99,109,83,3
59,98,87,55,83,78,87,55,51,59,58,81,71,5
55,90,83,55,87,70,87,59,58,55,54,85,71,5
69,74,61,73,75,59,79,67,75,63,72,74,62,7
91,91,81,95,89,75,96,66,79,82,87,96,78,4
57,87,78,57,74,71,85,56,60,59,60,80,70,5
75,75,59,79,74,62,77,66,71,63,67,73,59,7
79,77,62,75,80,63,84,63,81,71,84,86,64,7
72,74,62,75,73,59,76,67,70,63,66,68,57,7
83,84,66,87,90,75,97,78,92,82,92,101,76,7
96,104,81,100,101,83,105,78,92,82,97,105,83,3
60,80,70,60,82,75,86,50,56,50,53,78,69,5
113,127,100,113,124,98,130,70,115,67,111,119,94,1
71,76,59,71,72,57,68,63,67,63,71,70,58,7
84,90,68,88,89,73,97,72,81,80,98,102,76,7
108,119,98,112,119,101,119,68,111,68,115,125,98,1
66,68,57,77,67,58,85,64,66,64,69,71,61,7
79,85,65,75,82,65,82,68,83,68,79,83,63,7
56,82,73,53,78,57,74,56,57,53,54,75,67,5
111,124,94,111,125,98,115,68,112,64,112,122,99,1
111,119,94,111,120,98,120,64,112,68,112,122,103,1
111,119,97,97,120,94,98,68,112,68,99,108,85,1
67,70,58,71,71,57,74,68,75,60,61,67,56,7
71,74,58,71,71,54,71,60,68,64,64,71,56,7
85,90,68,94,91,70,91,79,91,75,91,93,71,4
52,78,65,52,75,59,75,55,51,51,58,81,75,5
115,120,98,115,122,96,122,71,111,71,107,118,96,1
111,115,98,111,118,103,122,71,107,71,111,123,100,1
69,71,57,69,67,56,71,63,68,63,68,70,54,7
87,96,70,91,96,71,89,78,87,78,87,88,70,4
87,96,74,91,89,75,96,70,75,74,87,96,70,7
54,75,67,54,70,58,74,56,56,52,53,69,59,5
51,75,59,51,70,62,77,56,53,52,56,73,66,5
112,122,96,107,118,96,118,63,109,63,109,112,92,1
112,122,99,99,123,96,100,70,113,66,109,122,96,1
79,85,67,79,84,63,84,67,81,67,77,86,64,7
83,89,67,87,84,66,96,67,77,67,84,82,68,7
103,109,87,111,100,89,122,75,99,71,112,119,98,1
111,123,100,103,122,103,122,67,112,67,108,119,98,1
79,88,74,87,86,68,93,67,75,70,79,85,65,7
96,104,81,79,105,68,68,82,102,70,79,82,65,3
104,122,96,113,119,101,130,63,111,63,111,119,97,1
81,86,75,66,89,62,78,68,77,53,49,74,57,5
84,90,72,84,85,69,97,72,85,80,98,106,83,7
99,110,86,95,114,94,114,80,106,84,106,115,91,3
54,79,60,54,93,90,101,72,81,84,106,111,91,5
54,79,64,57,97,87,101,80,94,92,115,120,102,5
103,119,94,103,114,90,119,64,102,64,106,120,94,1
70,75,60,66,74,62,74,64,73,64,73,74,61,7
49,78,58,60,74,72,94,60,54,80,99,104,78,5
84,89,69,92,98,83,111,76,99,80,103,113,88,3
56,78,69,60,98,87,111,80,99,84,112,118,96,5
111,119,94,106,115,91,102,71,103,64,99,104,85,1
106,119,101,111,125,98,120,64,107,64,107,118,99,1
85,90,68,89,87,70,87,71,87,75,87,89,67,4
115,125,102,106,122,81,96,79,107,71,103,113,96,1
102,115,94,102,113,92,113,59,103,67,103,118,96,1
111,111,98,102,122,96,113,71,111,71,107,118,96,1
79,87,63,79,81,67,81,70,83,70,79,76,63,7
75,83,59,71,77,54,77,70,79,66,71,73,55,7
99,113,92,103,113,92,118,59,96,63,100,104,89,1
103,113,92,103,109,92,118,66,104,63,100,112,92,1
99,109,83,91,100,85,96,79,91,87,95,97,79,7
107,113,92,107,117,89,112,87,99,83,112,124,94,3
116,123,100,99,122,100,112,87,112,71,95,110,90,1
99,113,92,99,104,89,104,59,95,67,95,101,83,1
87,92,66,83,82,57,72,63,67,63,71,74,58,7
75,76,59,71,86,64,86,82,97,78,92,101,80,7
91,96,78,104,105,94,124,85,106,93,115,124,97,3
100,112,92,96,105,86,101,57,92,57,88,101,83,1
104,117,96,104,119,94,110,63,97,57,92,114,87,1
104,117,92,100,105,86,110,57,92,57,88,105,87,1
109,122,96,100,114,94,119,67,84,63,102,114,90,1
117,124,101,117,124,101,124,84,111,88,115,120,102,3
99,114,90,99,119,90,114,60,106,64,102,115,94,1
108,119,98,108,114,94,114,64,89,68,106,115,94,1
84,85,65,79,74,57,74,64,71,68,75,71,56,7
75,78,58,75,74,57,74,68,75,68,71,75,56,7
92,93,83,92,102,79,90,84,95,76,83,87,70,7
92,101,80,92,102,68,90,76,87,76,87,96,78,7
102,114,94,102,115,94,120,64,95,64,107,118,96,1
106,111,87,106,113,88,108,79,87,75,91,96,83,7
102,106,91,98,108,96,108,59,91,55,83,100,83,1
85,98,83,85,104,85,91,51,75,51,68,85,71,1
106,120,94,106,113,96,122,67,107,84,116,118,96,1
75,79,56,71,70,58,77,63,71,66,75,76,63,7
87,91,78,103,89,79,96,86,104,78,91,96,78,7
95,100,81,103,109,92,118,78,91,86,100,108,92,3
116,122,103,112,118,96,113,78,113,66,91,100,81,1
79,96,78,83,85,75,104,56,67,56,79,96,74,1
112,118,96,107,118,96,118,63,96,66,96,112,92,1
87,89,71,87,92,78,92,71,77,71,73,86,68,7
75,96,79,72,84,78,92,52,70,56,84,97,79,1
107,118,96,107,112,92,112,59,91,63,95,101,86,1
111,123,100,107,117,100,122,67,108,67,103,114,90,1
71,73,55,67,68,53,68,63,71,67,71,78,58,7
83,108,85,83,101,83,93,57,88,57,92,101,87,1
100,112,92,96,105,86,114,60,97,63,111,119,97,1
109,122,100,109,124,94,124,63,102,63,106,114,90,1
104,108,92,91,105,86,105,67,92,63,88,105,83,5
81,75,68,88,114,87,110,84,102,92,106,106,87,3
81,93,79,73,101,76,97,53,85,53,81,90,79,1
97,97,76,102,111,87,115,88,112,88,107,113,88,3
102,114,83,102,111,87,106,88,103,84,103,104,81,3
102,110,87,106,111,87,115,88,107,84,103,104,81,3
71,82,65,75,78,65,82,76,87,76,83,96,74,7
106,114,87,102,111,87,111,64,99,60,99,104,85,1
66,78,61,66,83,81,100,75,83,88,103,109,92,7
69,86,72,66,83,74,79,51,64,51,61,77,71,1
73,90,76,77,96,85,100,59,95,67,99,109,87,1
77,98,76,81,104,81,100,63,99,63,95,104,87,1
111,120,98,102,122,92,113,67,111,71,111,128,96,1
66,78,68,66,71,67,75,48,48,59,61,70,62,5
103,104,81,103,104,79,100,86,104,82,96,96,81,3
79,96,78,87,109,92,109,59,87,70,104,117,92,1
91,104,85,91,104,87,104,59,96,56,87,100,85,1
91,104,85,95,104,87,109,56,87,63,96,112,89,1
95,122,99,99,118,96,109,70,96,70,87,112,100,5
99,113,92,87,112,85,92,59,91,52,77,93,79,1
68,77,71,64,88,70,80,52,77,52,66,82,72,1
87,96,83,87,88,81,100,56,81,56,84,105,86,1
91,104,87,87,112,85,100,59,95,56,84,105,86,1
75,93,79,51,108,78,76,79,99,59,60,72,72,5
48,81,79,42,80,74,69,59,63,52,54,75,68,5
104,112,89,100,110,86,119,89,102,93,115,124,94,3
91,92,81,87,101,90,105,89,102,78,92,101,87,3
79,96,78,71,90,79,93,47,71,50,79,89,76,1
96,112,89,96,105,90,119,63,79,67,97,114,90,1
96,108,89,96,114,86,101,63,102,60,92,105,87,1
73,86,79,73,89,76,93,53,77,50,77,98,79,1
84,93,83,81,101,80,89,53,77,57,77,90,76,1
99,110,90,103,105,90,114,64,85,64,98,111,91,1
106,105,83,102,106,79,98,84,99,84,99,100,81,3
92,101,83,92,102,87,102,84,99,88,99,113,92,3
97,110,94,88,102,76,86,50,75,50,68,87,74,1
84,110,87,84,111,87,111,56,91,56,87,108,85,1
88,105,87,97,111,83,102,56,87,56,83,96,85,1
37,114,122,63,98,91,86,56,61,60,64,91,81,2
84,97,80,88,86,79,102,60,64,64,68,104,88,5
92,114,94,92,102,98,111,64,68,60,61,108,99,5
84,93,80,75,98,76,98,64,68,80,99,104,85,7
89,106,87,94,108,85,100,59,95,63,87,100,83,1
99,104,78,91,104,83,100,86,96,86,104,108,81,3
91,96,74,95,96,79,104,82,96,82,91,104,78,3
99,104,81,103,104,83,100,90,100,86,100,108,85,3
99,118,99,107,113,96,123,70,104,70,100,112,92,1
48,104,107,57,100,87,96,59,63,56,60,100,89,5
103,109,92,95,108,89,104,83,95,71,103,119,94,3
103,109,87,91,108,92,100,59,84,63,95,110,86,1
83,96,79,72,104,78,84,59,73,63,73,93,75,1
64,100,92,61,104,92,100,63,66,59,63,90,83,5
87,93,79,75,100,81,96,79,91,75,88,93,75,4
96,100,81,96,97,75,97,78,92,78,92,101,76,3
104,108,92,100,105,90,119,78,92,60,92,105,87,3
96,104,89,96,119,90,97,60,92,50,79,101,83,1
75,96,78,71,97,75,86,50,75,50,71,89,76,1
100,117,96,83,124,94,97,70,106,67,84,101,87,1
67,108,96,75,97,90,97,63,71,74,88,105,83,5
99,105,86,99,105,83,101,84,98,84,102,111,91,3
95,110,90,84,97,83,93,50,77,50,69,86,72,1
70,86,75,73,93,80,97,50,73,53,77,98,79,1
84,93,83,84,97,80,89,60,81,68,98,111,91,1
73,97,79,73,97,87,105,64,98,60,94,111,91,1
108,114,94,108,124,94,114,72,106,76,111,115,94,1
63,97,90,60,97,87,101,60,77,60,62,106,94,5
92,97,76,97,94,79,106,84,95,92,107,118,96,3
84,97,83,79,90,76,86,50,79,50,75,96,78,1
79,89,76,75,98,72,78,53,71,53,71,87,74,1
84,93,80,79,94,83,98,64,87,64,83,96,81,1
102,114,94,106,115,94,115,76,112,80,107,122,96,1
77,94,76,73,79,74,96,55,72,59,79,93,79,1
106,115,94,106,122,92,122,71,99,67,103,118,96,1
102,115,94,106,118,96,118,71,103,71,107,113,96,1
73,90,83,62,100,85,91,63,79,59,72,96,83,5
66,82,72,77,87,81,104,59,79,63,68,109,92,5
79,96,81,79,89,79,89,49,67,49,71,92,78,1
68,83,70,71,81,71,85,56,71,56,75,92,74,1
103,122,92,107,118,96,123,66,104,66,100,112,92,1
107,118,96,107,113,96,118,74,109,74,109,112,96,1
107,118,96,107,113,96,118,74,109,74,104,117,92,1
106,115,91,106,118,92,118,84,99,88,107,113,87,3
107,113,87,103,104,85,108,83,103,79,95,101,79,3
79,81,62,79,92,70,84,75,91,67,81,86,64,4
79,85,62,75,88,66,84,75,88,63,77,86,72,4
75,85,62,75,84,63,88,67,81,63,73,97,83,4
107,104,87,107,108,85,108,87,95,87,99,105,86,3
103,100,83,103,104,81,104,83,99,79,95,105,79,3
100,108,85,104,105,86,114,93,106,93,115,114,90,3
100,100,85,100,110,79,101,85,106,85,102,105,87,3
100,108,85,100,105,79,105,82,102,82,106,105,87,3
34,119,131,48,124,133,105,41,31,44,40,120,120,2
112,114,90,108,114,87,110,84,102,88,111,115,83,3
111,114,87,106,120,91,111,92,112,88,103,108,85,3
84,85,69,79,86,72,82,71,83,76,83,87,67,7
34,131,131,34,133,139,133,44,27,44,32,134,137,2
106,111,87,106,113,88,113,88,107,88,107,104,83,3
111,120,91,106,113,85,113,88,111,84,103,109,83,3
34,118,129,37,122,129,117,49,34,46,34,119,131,2
111,109,87,107,112,89,112,92,108,87,103,105,86,3
32,127,133,34,124,139,130,44,34,44,31,124,140,2
100,108,81,104,93,72,90,63,71,67,75,82,62,7
32,124,139,32,124,140,124,44,34,47,31,125,139,2
84,101,79,99,105,80,105,50,40,80,98,102,79,3
103,105,86,103,110,87,114,88,106,88,102,111,83,3
34,114,126,34,120,124,120,43,36,46,34,122,125,2
111,114,90,106,115,91,115,92,112,92,112,118,92,3
102,111,87,106,113,88,113,84,111,93,111,113,92,3
46,111,116,31,108,128,139,48,40,48,37,123,129,2
85,90,72,77,79,63,79,71,75,67,72,74,58,7
112,113,88,107,118,92,113,95,118,99,118,117,92,3
36,118,128,51,123,121,109,49,34,49,34,117,125,2
68,71,56,71,74,58,74,59,56,63,71,73,59,7
71,75,63,79,70,62,85,66,67,63,67,73,59,7
111,113,92,111,117,92,117,92,117,92,112,124,94,3
32,123,129,34,138,133,122,46,32,42,32,119,127,2
34,112,118,34,110,116,114,47,40,50,40,105,115,2
104,112,85,109,114,90,119,97,115,93,115,114,94,3
113,117,96,109,114,94,114,97,115,89,106,114,87,3
91,96,78,87,82,68,75,63,67,57,63,63,51,7
