@relation satimage

@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
79,91,78,60,79,85,75,59,79,91,83,85,1
107,118,100,67,111,100,100,66,100,109,100,94,1
96,112,89,66,100,92,99,67,94,103,98,94,1
115,120,102,72,115,98,112,80,103,116,99,100,1
85,98,87,57,94,87,91,56,85,95,88,87,1
112,124,98,63,112,98,111,63,97,120,101,98,1
94,102,87,57,85,79,87,53,78,79,81,83,1
106,120,98,68,111,98,112,71,99,103,96,96,1
83,100,81,60,83,85,75,67,87,83,83,78,1
103,118,92,68,107,92,103,71,92,107,96,92,1
103,118,96,67,103,92,113,70,100,113,100,101,1
81,93,83,56,88,83,84,53,80,88,87,79,1
107,109,92,67,91,87,109,70,100,113,100,90,1
96,108,89,63,96,89,103,63,90,99,90,90,1
115,119,101,70,111,101,115,68,98,115,98,99,1
111,125,102,68,111,98,112,68,99,112,99,100,1
91,100,87,59,87,87,87,56,89,87,85,86,1
99,118,99,71,107,103,103,71,96,103,96,92,1
107,113,96,67,111,96,109,66,96,109,96,98,1
111,119,97,63,102,90,111,72,98,102,87,96,1
109,117,100,66,113,100,112,71,101,112,98,97,1
111,119,94,70,106,90,102,64,91,98,91,92,1
85,102,87,60,85,87,83,56,85,91,85,83,1
73,90,76,50,73,79,75,50,78,79,78,79,1
99,110,86,71,112,98,92,63,83,97,87,79,1
100,117,96,63,83,89,99,75,98,99,94,94,1
111,120,98,68,111,98,107,64,99,107,96,96,1
113,127,100,66,113,100,112,63,98,108,101,97,1
94,111,87,57,94,83,95,56,85,83,85,92,1
99,113,96,67,91,92,100,66,96,100,96,98,1
97,105,87,63,88,83,115,64,91,94,83,103,1
106,119,94,63,97,87,115,68,102,106,91,96,1
91,104,85,56,95,88,87,55,87,95,87,85,1
104,117,92,63,96,89,103,67,94,99,94,97,1
75,91,81,50,75,78,79,51,75,75,75,78,1
102,114,90,70,106,94,98,68,94,106,98,92,1
81,98,79,60,73,79,79,64,85,83,81,83,1
103,108,88,53,83,85,87,55,83,79,79,85,1
83,100,81,60,87,85,99,67,87,91,87,81,1
99,114,90,59,95,86,102,63,90,106,90,83,1
99,114,98,75,108,98,111,70,94,106,94,91,1
87,100,79,59,83,75,113,66,96,96,89,98,1
112,122,99,71,112,96,111,71,96,111,100,100,1
92,105,87,53,84,83,94,57,83,77,79,92,1
112,119,98,67,108,98,111,67,97,111,97,98,1
108,114,90,63,88,75,111,70,97,97,87,98,1
79,93,73,50,79,80,73,57,76,81,83,78,1
115,125,102,68,111,98,99,71,103,112,99,96,1
99,110,94,67,103,94,106,67,94,106,94,94,1
71,88,74,49,67,70,73,49,79,77,75,76,1
64,77,71,48,61,67,67,52,70,63,70,75,1
115,119,101,67,111,94,111,68,98,115,98,99,1
111,119,94,67,111,97,115,68,98,111,98,99,1
103,124,94,67,108,98,111,67,94,106,97,94,1
84,93,83,67,84,83,84,63,80,79,80,76,1
88,101,87,57,88,83,81,57,76,81,76,74,1
111,128,100,67,111,96,113,66,100,113,100,98,1
87,96,83,63,87,83,79,56,81,83,81,83,1
67,82,65,50,71,73,73,50,72,69,72,67,1
79,96,79,55,87,83,83,56,81,79,81,83,1
106,115,94,68,102,87,107,71,96,112,99,96,1
116,122,103,64,116,103,111,71,100,111,100,96,1
71,85,73,53,75,73,69,53,72,73,76,70,1
112,122,96,76,112,96,111,71,100,111,100,96,1
69,86,72,53,69,72,71,50,74,71,70,67,1
91,105,86,59,88,86,88,57,83,92,87,83,1
98,111,87,60,94,83,91,56,85,91,85,92,1
113,117,96,70,109,100,108,63,94,108,101,97,1
112,124,98,63,112,98,111,63,101,111,101,98,1
70,90,75,52,73,75,67,50,76,75,80,76,1
88,105,87,60,97,87,89,57,87,94,83,92,1
87,104,87,51,87,87,104,59,85,79,78,90,1
97,114,90,67,102,97,85,64,91,106,98,85,1
75,91,74,53,75,78,72,48,75,83,75,74,1
69,86,72,53,69,72,68,53,70,71,74,71,1
75,89,75,55,72,71,79,52,74,71,70,75,1
75,87,78,50,75,81,83,55,79,75,75,74,1
83,104,83,48,75,75,79,49,81,79,78,79,1
111,118,96,67,99,96,100,70,96,104,96,98,1
112,122,96,71,112,96,111,71,100,111,100,96,1
67,93,83,53,60,80,81,60,83,62,83,88,1
75,88,78,52,67,74,81,52,79,66,72,76,1
106,115,94,64,106,98,103,60,92,99,92,87,1
87,100,85,63,87,85,84,56,86,81,86,87,1
107,118,96,67,107,100,113,66,96,113,96,98,1
92,105,87,60,92,90,94,60,91,98,91,92,1
64,79,74,53,61,67,64,48,67,61,71,70,1
103,110,90,59,99,90,97,57,87,92,83,79,1
107,118,96,71,107,96,109,70,92,104,92,90,1
102,114,94,67,102,90,89,64,91,106,94,78,1
68,81,71,51,72,71,71,52,70,71,70,72,1
84,97,80,57,84,76,77,60,83,94,87,85,1
112,119,98,67,112,98,115,70,97,111,94,94,1
84,97,83,56,81,79,79,57,76,79,80,76,1
83,100,83,51,75,79,96,56,89,83,81,90,1
116,122,96,68,116,103,111,67,100,111,100,100,1
107,118,96,63,103,92,113,66,100,113,100,98,1
120,124,97,70,115,101,111,72,102,115,102,99,1
68,77,71,51,64,71,71,49,70,67,70,79,1
112,124,98,63,108,101,111,63,101,115,101,98,1
95,113,88,64,95,88,99,63,92,103,92,92,1
83,96,81,60,87,85,72,59,75,91,83,70,1
81,93,83,63,91,86,79,67,87,92,90,83,1
111,125,102,88,115,102,107,84,103,116,103,92,1
83,96,81,63,83,85,84,59,75,81,83,80,1
79,88,81,59,83,81,81,56,79,81,79,80,1
106,111,91,64,94,83,116,68,96,103,88,100,1
84,89,73,67,97,80,85,68,83,111,94,81,1
71,79,74,56,75,74,68,55,71,72,75,74,1
75,96,79,51,72,75,75,52,78,71,78,75,1
99,114,90,63,99,90,88,60,94,111,97,83,1
91,113,88,64,95,88,103,67,92,103,92,92,1
67,84,74,59,79,81,73,59,79,91,90,87,1
107,118,96,84,116,103,103,71,92,103,100,96,1
97,110,87,60,97,87,94,57,87,85,79,81,1
102,115,94,64,106,94,107,64,92,107,92,92,1
115,120,98,68,111,98,116,68,99,112,99,100,1
111,128,100,71,111,96,100,66,103,113,100,94,1
106,110,90,70,111,97,106,72,94,106,94,96,1
83,100,83,51,79,79,79,52,78,79,78,83,1
73,86,76,60,77,79,68,64,85,95,85,71,1
103,113,87,71,111,92,87,66,89,104,92,86,1
103,118,96,60,103,88,91,59,87,83,83,89,1
95,104,92,63,99,92,96,66,89,100,92,94,1
43,112,122,49,49,118,108,56,98,54,105,97,1
109,122,96,63,100,96,95,67,86,103,94,73,1
81,101,79,49,73,79,75,50,76,67,73,72,1
73,94,76,53,73,76,71,53,78,79,70,75,1
87,100,83,63,87,87,100,63,92,96,89,94,1
112,122,103,71,112,99,107,71,100,111,100,96,1
103,124,94,67,108,94,102,63,90,106,90,91,1
107,122,103,71,112,99,103,71,96,107,100,96,1
88,97,80,57,88,87,85,53,79,85,83,81,1
81,101,83,56,81,79,84,50,80,79,76,76,1
72,93,71,55,72,75,75,52,74,67,70,79,1
87,104,85,56,83,81,81,49,79,73,79,76,1
99,110,94,63,95,90,88,60,83,75,83,79,1
88,101,83,50,71,76,85,50,76,69,72,78,1
115,125,102,92,106,91,121,88,96,103,81,100,1
102,114,90,63,102,90,89,60,83,98,91,78,1
73,90,76,53,77,76,75,53,70,79,81,79,1
77,98,79,57,73,72,71,53,74,71,74,79,1
94,111,87,53,89,87,99,56,88,95,92,92,1
84,105,86,59,81,86,92,53,87,84,83,91,1
91,108,88,60,83,92,75,59,92,99,92,89,1
71,89,80,50,75,80,69,50,76,69,76,78,1
81,93,79,56,81,79,79,53,76,79,80,76,1
79,100,78,56,83,85,81,49,75,81,83,80,1
109,112,92,74,100,92,95,67,94,95,90,87,1
102,114,90,63,97,94,98,60,91,102,94,88,1
83,100,81,59,87,85,84,56,79,88,86,87,1
71,89,76,47,71,80,73,50,72,69,72,78,1
88,105,83,60,92,87,94,60,87,94,83,85,1
103,114,94,63,95,86,102,63,94,97,90,91,1
87,96,81,66,100,89,84,56,79,84,79,76,1
111,118,96,67,107,96,100,63,92,109,96,83,1
112,118,96,92,116,103,99,75,92,107,92,92,1
103,118,96,64,103,99,99,67,92,111,96,92,1
99,114,94,63,103,90,106,67,87,97,90,91,1
106,115,94,64,102,94,107,64,92,103,96,96,1
79,92,81,63,75,85,99,67,79,66,79,90,1
85,94,83,64,85,83,87,60,81,87,85,92,1
107,118,96,71,107,96,113,66,96,113,96,94,1
104,122,96,70,100,96,103,71,98,108,98,97,1
109,122,96,66,109,96,108,67,98,108,98,97,1
103,114,94,67,103,94,111,70,97,106,94,94,1
113,122,100,86,118,100,112,87,98,103,90,94,1
71,80,70,52,71,70,70,52,72,73,75,76,1
106,114,90,63,92,80,106,68,91,89,79,92,1
97,110,94,53,88,83,94,53,83,73,76,85,1
111,120,98,64,111,102,107,64,96,107,99,96,1
83,100,85,71,95,88,103,71,92,103,92,96,1
111,128,96,71,107,96,104,74,100,113,96,94,1
97,105,80,63,88,73,106,64,94,102,87,96,1
103,118,92,63,103,96,91,63,89,100,92,86,1
99,108,88,68,112,96,91,71,87,111,96,74,1
103,118,92,71,103,92,103,67,92,103,96,92,1
71,87,74,50,71,74,79,51,83,79,79,89,1
113,127,100,66,109,100,108,67,98,112,98,101,1
83,100,78,59,87,81,88,52,83,81,79,80,1
112,128,99,76,112,99,111,67,100,111,96,100,1
113,117,100,66,109,100,112,71,101,112,101,97,1
75,91,78,50,79,78,79,51,79,72,79,85,1
107,118,96,64,112,96,107,67,96,107,96,78,1
70,86,72,52,70,75,75,53,80,71,73,83,1
98,111,91,68,94,91,91,68,85,87,88,92,1
98,102,91,64,98,91,99,64,96,103,88,87,1
79,96,81,53,83,78,75,51,79,72,75,70,1
112,128,99,71,112,96,111,71,96,111,100,96,1
81,102,83,53,77,79,79,50,81,79,81,75,1
94,102,79,64,89,79,103,60,81,87,81,96,1
73,98,76,57,77,79,75,53,74,71,74,79,1
97,114,90,67,84,87,111,76,94,102,98,99,1
107,118,96,71,112,96,111,71,100,107,100,89,1
112,122,99,80,107,96,103,84,100,103,96,96,1
108,124,98,67,112,98,111,67,101,111,97,98,1
79,93,75,51,75,75,79,56,85,83,85,75,1
99,109,87,79,111,100,83,66,81,100,92,79,1
75,93,79,55,75,79,75,56,78,75,78,79,1
79,96,78,56,87,92,75,51,79,87,83,85,1
111,124,101,67,106,101,111,68,98,111,98,99,1
96,108,89,59,96,89,103,59,90,95,86,90,1
92,110,94,78,97,97,111,88,102,111,94,103,1
85,102,83,60,81,76,83,60,85,91,85,83,1
106,119,94,63,106,97,102,64,94,111,102,99,1
100,108,89,63,100,92,95,67,83,95,86,73,1
87,100,85,56,87,81,79,59,83,87,83,74,1
111,120,98,64,111,94,103,64,96,107,96,83,1
83,100,85,64,95,85,68,59,75,79,79,70,1
108,119,98,67,108,98,97,67,94,106,97,83,1
112,118,96,68,95,88,107,71,92,91,87,100,1
97,110,94,57,97,94,98,57,91,85,83,88,1
106,124,94,67,106,94,111,64,94,102,94,92,1
113,122,96,66,100,89,112,71,101,108,90,94,1
102,114,87,67,97,80,102,64,94,106,94,96,1
106,114,97,67,111,94,111,64,98,111,98,96,1
111,123,96,71,111,100,100,66,92,104,103,90,1
112,130,101,71,112,101,111,63,101,115,101,98,1
71,84,70,56,75,74,70,56,75,77,79,73,1
95,110,90,59,99,90,88,57,83,88,83,76,1
83,104,89,59,79,81,108,71,94,77,79,94,1
109,122,100,66,109,96,112,67,101,108,98,97,1
106,114,97,67,102,87,111,68,94,111,94,96,1
92,105,87,63,92,87,98,64,91,94,91,92,1
79,117,107,46,43,122,112,67,98,70,98,97,1
106,115,94,76,111,94,107,76,96,112,99,96,1
87,108,85,56,83,85,95,63,87,87,83,89,1
111,123,100,67,111,100,109,66,100,109,100,86,1
79,96,79,55,79,75,79,52,78,83,85,79,1
116,123,100,71,111,100,113,66,100,113,100,98,1
91,96,79,67,83,75,109,63,89,91,78,98,1
99,109,92,67,99,92,104,66,92,100,89,79,1
66,86,76,53,66,76,64,53,67,68,74,67,1
72,85,75,48,72,75,67,49,74,71,78,72,1
107,118,96,71,107,96,83,59,85,96,92,79,1
107,118,99,64,107,96,103,67,96,116,100,96,1
111,123,100,71,103,96,113,70,103,113,103,101,1
111,118,96,67,107,96,109,66,96,113,96,94,1
73,97,79,49,73,79,71,47,73,71,73,72,1
109,112,92,66,104,96,103,67,94,103,94,94,1
91,93,71,75,99,83,118,82,92,109,92,90,1
104,108,92,66,91,89,99,67,86,88,86,87,1
113,127,100,70,118,100,112,71,101,112,101,101,1
79,96,83,63,87,83,75,59,81,79,81,83,1
73,90,83,53,62,83,83,64,85,71,85,87,1
106,115,91,80,106,91,116,92,81,87,81,92,1
75,97,76,57,79,80,73,53,76,77,79,74,1
107,122,103,76,112,96,103,75,96,103,100,92,1
99,104,88,68,112,96,91,67,87,111,92,81,1
112,119,98,63,112,101,111,63,101,111,101,98,1
84,110,87,53,84,83,98,57,87,89,87,85,1
99,109,96,75,99,92,100,66,92,87,81,90,1
87,100,81,64,91,81,103,67,87,99,87,100,1
63,84,70,59,67,74,73,63,75,81,79,87,1
84,97,83,59,77,75,75,63,80,75,80,79,1
106,114,87,63,102,87,98,68,91,98,87,88,1
85,94,83,53,85,83,83,53,78,79,78,79,1
91,108,85,56,91,85,91,55,87,91,87,89,1
112,114,94,67,108,101,111,63,97,111,94,94,1
102,111,94,60,106,94,95,60,92,103,92,87,1
112,130,101,71,108,101,111,67,94,111,97,98,1
94,102,79,64,89,76,112,68,88,91,81,100,1
83,100,85,53,83,81,83,51,79,75,79,81,1
84,101,80,50,84,76,85,53,79,85,79,81,1
111,118,96,71,111,100,109,70,96,113,96,98,1
112,118,92,71,103,88,103,67,87,91,87,81,1
84,101,80,50,79,76,94,53,87,73,76,85,1
103,118,92,64,103,92,99,71,96,103,96,92,1
71,82,73,53,75,76,73,53,76,73,79,88,1
103,118,92,71,107,96,111,71,96,107,92,92,1
99,104,87,67,103,87,83,59,81,100,89,83,1
115,125,98,72,115,98,116,80,99,116,96,100,1
87,104,89,70,96,89,84,59,75,73,79,80,1
106,124,97,70,111,101,111,64,94,106,98,99,1
84,97,83,63,75,80,85,60,76,81,79,85,1
71,89,73,50,71,73,77,53,79,77,76,81,1
103,119,94,67,103,94,102,67,90,102,94,91,1
115,124,101,67,111,101,115,64,98,111,98,103,1
111,118,100,75,111,100,113,70,96,113,96,98,1
115,119,97,67,106,94,106,72,94,106,94,92,1
97,119,94,63,111,97,85,57,91,106,98,78,1
103,113,88,64,107,96,87,63,83,107,96,78,1
107,118,96,79,111,96,100,78,96,109,96,90,1
109,122,100,63,109,92,108,67,98,112,98,101,1
88,101,83,56,88,83,88,57,87,88,87,79,1
99,114,94,63,99,94,97,70,94,97,87,87,1
83,100,85,63,83,85,73,63,83,91,86,83,1
92,114,87,57,92,83,85,53,87,89,83,81,1
79,97,80,53,84,83,77,57,83,85,79,85,1
73,90,76,53,73,76,91,64,88,83,78,83,1
84,105,86,52,81,79,79,50,76,71,76,76,1
92,105,90,89,106,94,115,97,102,106,91,103,1
91,101,79,67,88,79,102,63,80,92,80,87,1
103,109,87,71,111,96,87,63,78,104,89,83,1
111,124,97,63,111,101,111,68,102,106,98,96,1
102,119,94,63,111,97,106,68,98,111,94,88,1
108,119,94,63,112,94,102,63,97,106,97,98,1
79,100,81,53,71,74,75,48,75,68,71,78,1
79,89,83,67,88,87,81,64,83,85,83,85,1
84,93,76,57,75,73,89,60,87,81,76,92,1
111,120,98,72,111,98,107,71,99,112,96,96,1
113,122,100,66,113,100,112,63,101,108,98,101,1
81,101,86,71,95,94,92,78,94,97,97,102,1
106,115,94,68,111,98,103,64,96,107,96,92,1
111,123,100,79,107,92,87,63,89,100,92,90,1
112,122,99,76,112,99,111,84,96,107,96,92,1
85,102,87,64,98,91,83,60,85,99,92,87,1
113,122,100,70,113,100,103,67,90,99,86,87,1
102,114,90,63,102,94,106,64,94,102,94,92,1
98,111,87,57,85,83,103,53,85,83,81,83,1
71,83,74,53,71,74,79,51,75,68,75,78,1
77,93,79,56,81,83,75,53,80,84,83,76,1
111,128,100,71,116,100,118,70,100,113,100,101,1
73,90,75,49,70,72,67,50,80,75,80,79,1
77,94,79,60,89,83,83,64,85,99,92,75,1
89,106,87,57,94,87,91,56,92,87,85,87,1
112,122,96,68,112,99,111,71,100,111,100,96,1
79,96,78,52,79,78,84,52,79,73,75,83,1
79,85,80,60,75,80,81,68,87,98,91,88,1
113,122,100,66,113,100,108,67,98,112,98,97,1
106,115,94,64,106,94,95,64,92,103,92,92,1
108,114,94,67,103,90,111,67,87,102,87,91,1
111,114,90,63,97,80,115,72,98,106,91,99,1
88,110,90,59,99,90,92,57,87,97,94,83,1
106,119,94,67,106,90,106,72,98,106,94,92,1
96,112,89,63,96,89,99,63,90,103,90,87,1
116,128,103,80,116,99,116,75,100,116,100,100,1
96,100,92,56,91,89,103,59,90,84,86,87,1
107,118,96,71,99,88,107,79,96,99,92,96,1
99,109,87,63,95,87,100,70,92,96,89,94,1
77,97,79,63,66,79,97,67,87,92,90,94,1
112,119,94,67,108,98,111,63,94,111,97,98,1
102,106,91,64,98,91,103,64,92,103,96,87,1
103,118,96,67,103,96,100,66,92,104,96,83,1
106,114,94,85,106,94,115,80,94,106,94,99,1
79,96,78,56,87,85,83,59,87,99,92,81,1
109,122,96,70,113,96,108,67,98,112,98,94,1
111,123,104,67,111,100,109,66,103,113,103,98,1
116,122,99,71,112,99,111,71,96,107,96,92,1
111,119,101,63,106,101,111,68,98,111,98,99,1
115,119,97,70,111,97,111,68,94,111,98,99,1
91,100,83,67,91,87,79,59,81,83,85,83,1
103,113,92,63,103,92,100,63,92,104,92,86,1
111,123,100,71,111,96,113,63,96,109,96,94,1
111,124,101,63,115,101,115,60,98,111,102,99,1
107,118,96,67,99,83,113,70,100,113,96,98,1
113,122,100,70,113,96,112,79,98,108,98,101,1
91,105,90,59,91,86,102,57,87,88,87,83,1
71,84,78,56,75,74,70,52,75,84,79,76,1
91,104,83,59,87,83,71,56,74,83,85,72,1
95,113,88,68,103,88,103,71,92,103,92,96,1
97,114,90,70,106,94,85,68,87,98,91,85,1
87,100,81,63,87,85,81,52,75,84,86,80,1
103,113,92,63,103,87,104,63,92,104,92,90,1
87,109,96,51,45,125,109,66,100,79,107,101,1
107,118,96,67,107,96,87,63,92,100,92,86,1
73,90,76,53,73,79,95,60,78,75,74,83,1
66,82,68,56,70,72,71,53,73,75,76,76,1
73,93,79,52,77,75,75,50,76,79,76,76,1
104,108,89,63,91,78,108,67,86,91,79,97,1
120,124,104,82,120,101,106,80,98,111,94,81,1
88,105,86,59,91,86,84,57,87,97,87,87,1
69,82,72,53,73,76,68,53,74,75,78,71,1
111,124,94,67,111,97,111,72,98,111,98,96,1
115,120,102,80,111,94,112,84,99,112,92,96,1
96,112,89,52,87,85,99,59,86,84,83,90,1
83,96,85,56,83,85,73,56,83,88,83,76,1
100,117,92,66,104,103,95,67,94,103,94,87,1
103,113,96,75,99,96,100,70,92,96,92,90,1
108,114,94,71,108,94,111,70,97,106,94,94,1
99,113,92,59,103,92,96,63,89,100,89,86,1
95,105,90,63,95,86,88,60,83,106,90,87,1
91,109,87,75,91,92,83,63,85,83,85,75,1
91,101,86,56,88,83,79,50,80,84,83,76,1
73,90,75,49,73,79,67,47,73,75,76,72,1
73,90,79,60,73,79,87,60,81,83,81,83,1
106,115,94,64,89,79,112,71,99,99,85,100,1
99,109,83,67,91,79,118,70,96,100,89,101,1
83,96,74,63,87,81,77,59,75,99,86,65,1
112,122,96,68,112,99,107,67,96,111,96,96,1
108,114,98,67,99,86,106,70,97,102,90,98,1
107,122,96,64,107,99,107,67,96,107,96,100,1
112,122,96,60,107,96,111,71,96,103,96,96,1
108,119,98,67,108,94,92,63,90,102,94,76,1
87,104,81,56,83,81,95,63,87,95,87,89,1
85,98,83,53,85,79,87,56,81,83,81,87,1
104,122,103,74,113,100,99,63,94,108,98,90,1
107,118,96,68,112,96,111,67,96,107,100,92,1
77,93,75,46,66,72,75,47,80,71,76,76,1
81,97,79,52,73,79,79,50,80,71,80,76,1
71,88,78,49,71,74,73,49,79,73,79,73,1
113,122,100,66,113,100,112,63,101,112,101,101,1
99,105,83,67,91,83,115,70,90,97,80,98,1
83,104,81,56,83,81,95,67,87,95,87,89,1
103,110,90,71,103,86,120,82,101,111,94,98,1
87,100,78,56,87,81,99,63,87,95,87,92,1
102,114,94,74,115,101,94,68,98,115,98,88,1
108,119,98,67,112,98,111,67,97,111,94,98,1
111,125,98,68,102,94,112,71,96,91,92,96,1
89,98,83,64,98,91,91,60,88,95,88,87,1
91,104,85,56,91,85,95,59,87,87,87,89,1
84,101,83,56,84,86,106,60,87,84,87,94,1
79,91,78,56,79,78,75,55,79,72,71,78,1
71,85,73,53,79,76,77,53,76,77,79,78,1
88,105,83,67,97,87,89,60,79,89,83,85,1
71,84,70,52,71,70,66,52,72,70,72,73,1
100,112,92,70,100,89,66,63,86,95,94,90,1
116,128,103,64,112,103,116,67,100,111,100,100,1
79,92,78,49,83,81,84,52,79,73,75,80,1
70,90,75,52,70,75,71,50,76,71,76,76,1
96,112,89,63,100,89,81,59,86,91,86,83,1
103,113,92,68,107,92,103,71,96,107,96,92,1
115,114,97,78,111,94,106,72,91,98,91,88,1
111,120,102,80,115,102,99,68,99,107,103,96,1
98,111,91,57,94,87,99,68,85,91,88,92,1
88,110,86,59,88,90,92,53,87,88,87,83,1
116,128,99,76,116,96,116,75,100,111,100,96,1
112,122,99,68,99,85,111,71,100,103,96,100,1
112,122,99,68,107,96,107,67,100,111,96,96,1
83,100,78,53,79,81,87,55,75,83,79,85,1
81,93,79,63,91,90,92,60,90,102,90,91,1
111,114,97,70,115,97,106,68,94,111,94,96,1
107,118,96,67,103,96,109,63,100,104,96,94,1
116,128,103,92,116,103,79,79,100,111,100,89,1
72,89,75,51,83,75,71,49,78,71,74,75,1
113,122,103,66,109,96,108,63,98,108,98,97,1
103,113,88,68,99,88,111,71,96,107,96,103,1
91,104,81,60,95,88,107,63,87,103,92,92,1
111,124,101,63,111,101,111,64,98,111,98,96,1
98,111,91,60,102,91,99,60,88,95,92,92,1
71,87,74,53,68,70,75,51,75,68,71,78,1
