@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R10-11,16-17'

@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
33,65,32,7
14,46,40,6
0,16,84,8
56,90,8,3
0,6,88,8
50,96,5,3
61,99,12,9
66,90,16,9
5,80,14,6
39,75,13,3
75,100,19,9
61,85,0,9
49,100,13,3
77,90,0,9
27,100,81,0
