@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,8,10-11,17'

@attribute At1 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
72,73,54,92,9
100,100,96,58,9
0,83,62,64,7
76,100,99,100,9
38,25,2,0,2
6,53,21,0,2
74,0,6,100,6
0,55,9,8,1
33,36,5,0,1
90,100,78,75,9
0,100,81,67,1
0,0,36,69,8
95,28,0,0,8
33,38,12,0,2
56,37,0,12,8
2,49,23,0,2
33,62,43,86,3
0,46,0,38,7
24,27,18,45,2
69,100,80,94,9
44,100,58,100,9
30,0,30,11,5
43,50,20,0,2
13,4,55,67,0
0,71,40,32,2
65,0,1,97,0
57,57,51,86,3
74,16,0,100,6
12,39,23,86,4
24,93,57,93,5
44,60,49,86,3
31,64,42,84,3
11,40,50,91,4
8,92,69,33,1
0,100,75,64,1
35,8,48,82,0
34,0,40,1,5
0,100,79,52,1
80,8,7,100,6
44,42,10,0,1
0,58,26,9,2
100,30,0,63,6
100,51,44,87,5
79,64,73,100,9
66,34,37,94,4
31,17,49,100,8
59,0,24,0,5
100,15,0,87,6
86,91,65,95,9
100,31,0,75,6
56,0,33,93,8
100,28,0,57,6
16,52,30,0,2
65,0,35,97,8
1,41,14,9,2
72,9,0,100,6
96,100,75,78,9
18,56,90,69,4
62,44,49,87,4
17,31,66,68,4
49,40,38,100,4
54,51,71,74,4
31,87,58,78,5
56,0,16,100,0
39,39,19,32,2
60,68,47,76,3
0,100,82,78,1
22,96,76,100,9
36,32,0,0,7
42,22,0,0,2
0,37,0,24,7
35,0,2,100,0
62,43,37,100,4
0,44,5,0,2
15,0,36,13,5
100,31,0,58,6
0,100,74,89,1
42,60,33,0,2
3,39,0,76,7
52,55,72,66,4
46,52,79,54,4
0,100,87,81,1
32,32,35,87,4
60,72,60,76,5
91,59,64,92,9
100,67,52,99,9
0,80,60,62,1
4,51,38,100,3
0,36,0,100,7
0,35,0,18,7
0,36,0,88,7
48,0,29,100,0
34,23,30,100,4
20,36,16,28,2
26,67,43,94,3
90,35,35,100,4
0,56,18,61,7
3,19,64,66,0
66,60,75,59,4
54,59,34,62,3
100,44,15,39,6
20,44,12,0,2
0,66,25,100,1
0,61,38,100,3
0,100,74,72,1
70,0,6,94,0
0,59,25,47,8
33,69,49,67,3
18,41,66,80,4
0,67,100,89,4
5,0,30,100,0
28,57,39,91,3
59,0,36,58,8
100,98,100,92,9
13,45,19,0,2
100,29,2,75,6
1,57,34,0,2
0,92,73,88,9
89,24,0,100,6
63,12,0,100,6
100,61,51,63,5
30,37,0,100,1
19,12,55,82,0
0,91,68,100,1
0,37,0,33,7
53,0,41,54,8
0,38,0,22,7
39,12,0,7,5
24,48,23,28,7
95,24,0,0,8
0,38,0,90,7
5,100,78,43,1
0,57,51,100,3
66,14,0,100,6
93,32,0,90,0
39,41,6,0,2
2,0,39,8,5
100,61,37,66,5
0,91,67,86,1
0,67,34,44,1
78,24,0,100,6
100,86,55,60,9
100,47,56,80,5
35,62,44,97,3
22,14,56,63,4
69,24,0,100,6
99,24,0,100,6
0,100,75,70,1
46,60,19,0,8
88,69,57,86,9
100,43,42,92,5
42,100,86,100,9
70,36,79,36,0
88,92,62,83,9
18,0,43,83,0
29,95,51,100,9
0,20,0,25,7
64,6,0,61,8
32,0,27,100,0
12,37,44,87,4
64,23,0,100,6
100,84,73,86,9
100,38,2,0,8
23,34,0,0,1
94,100,73,71,9
33,0,38,85,0
0,100,75,63,1
31,0,29,94,0
24,0,9,7,5
28,11,57,72,0
64,30,0,100,6
51,4,0,21,5
55,15,0,100,6
21,0,49,71,0
52,0,16,8,5
8,63,28,86,3
8,0,19,0,5
46,66,44,75,3
42,0,20,58,8
43,53,73,80,4
0,66,50,100,3
88,100,75,91,9
12,23,68,71,0
0,52,47,100,3
0,84,52,36,2
0,73,47,63,2
0,51,56,100,3
55,30,4,92,6
43,4,0,100,0
14,0,27,100,0
0,1,39,100,8
4,100,72,51,9
11,0,37,100,8
18,39,10,0,2
37,35,41,100,4
0,0,14,5,5
6,56,28,27,7
77,94,66,81,9
99,26,0,100,6
0,71,51,100,3
52,10,0,20,5
38,84,79,100,9
0,74,46,64,1
48,100,65,100,9
37,44,15,0,2
0,64,29,13,1
19,0,33,100,0
76,27,55,98,4
35,0,28,32,8
0,100,75,38,1
32,66,44,92,3
51,58,31,56,1
39,85,74,83,9
0,5,0,18,7
40,0,13,20,5
13,95,75,98,9
0,66,33,23,2
24,0,25,100,0
85,30,35,100,4
0,100,75,47,1
100,44,17,34,6
19,55,79,64,4
40,61,35,79,3
100,39,10,44,6
0,45,13,56,7
33,18,0,21,2
100,74,88,86,9
47,31,1,0,2
22,31,5,0,2
0,56,45,100,3
62,77,78,93,9
0,86,64,30,1
39,0,9,57,8
81,0,18,100,0
14,66,50,100,3
0,100,78,66,1
32,39,5,0,2
0,96,70,71,7
9,56,16,35,8
99,82,100,100,9
0,100,75,75,1
11,100,64,100,8
100,25,0,85,6
39,0,6,10,5
57,78,47,77,5
100,43,8,38,6
0,43,2,98,7
90,19,0,100,6
1,3,0,4,5
32,28,35,75,4
0,44,0,45,7
56,0,38,64,8
49,21,6,5,2
100,49,16,36,6
0,68,48,38,2
82,100,84,87,9
100,26,0,87,6
26,45,27,95,4
36,41,20,12,2
30,62,56,85,3
0,68,45,100,3
25,36,11,27,2
99,21,0,100,6
0,100,95,83,1
0,0,22,74,8
100,88,71,66,9
35,36,74,96,4
0,92,71,40,7
70,2,0,23,5
62,34,3,100,6
86,95,100,100,9
39,0,42,100,8
0,53,27,14,2
22,0,4,6,5
100,43,18,34,6
45,64,33,80,3
53,23,7,22,2
100,61,95,91,9
24,0,7,32,2
25,29,0,100,7
39,52,30,0,2
100,100,84,53,9
59,86,46,0,8
8,0,6,7,5
0,100,88,79,1
48,25,23,100,4
100,93,100,89,9
20,50,67,84,4
0,97,75,55,7
0,44,1,45,7
0,100,74,66,1
93,99,71,80,9
50,0,27,100,0
0,32,0,13,7
75,31,0,0,8
55,30,24,100,4
0,93,64,56,1
51,69,37,21,1
50,15,0,100,6
91,0,70,39,0
0,100,86,85,1
0,66,32,11,1
81,60,76,99,9
99,27,0,100,6
15,77,57,63,3
18,21,63,72,0
46,46,8,0,1
41,60,38,91,3
53,55,87,77,4
59,100,82,75,3
21,0,36,74,8
100,33,0,0,8
0,100,75,89,1
96,62,56,100,9
15,0,28,100,0
26,0,35,26,5
0,33,0,1,2
0,31,0,100,7
42,0,6,23,5
100,30,0,0,8
100,62,27,31,6
37,41,0,100,6
31,62,62,94,5
64,77,71,100,9
100,57,44,23,1
0,74,51,51,2
100,100,63,81,9
100,59,45,17,1
23,44,80,85,4
0,66,34,15,2
57,0,4,96,0
100,42,12,39,6
100,58,45,14,1
100,24,0,89,6
30,91,68,100,9
35,42,60,100,4
53,66,39,87,5
81,88,59,88,9
21,55,18,0,1
12,33,0,0,7
31,0,20,100,0
0,100,75,76,1
48,68,38,0,2
19,0,29,100,0
38,74,39,70,3
0,62,30,35,7
0,37,0,100,7
41,0,31,100,0
0,31,0,5,7
15,60,62,81,4
0,58,27,7,2
47,0,41,88,8
100,33,0,76,6
35,0,34,60,8
44,45,32,100,3
0,66,33,42,7
98,20,0,100,6
20,72,49,80,3
100,100,80,94,9
100,26,0,81,6
84,80,55,100,9
1,35,2,31,2
42,0,23,5,5
22,47,68,86,4
100,29,4,58,6
100,53,19,55,6
0,59,100,52,0
42,29,0,0,2
0,68,38,11,2
14,100,97,75,7
100,52,39,62,4
12,33,0,0,7
80,16,0,37,8
0,59,41,100,3
27,47,12,0,1
0,100,75,62,1
27,62,51,92,3
24,43,16,27,2
8,42,14,24,2
67,43,0,9,8
13,50,3,0,1
52,0,19,50,8
100,22,0,92,6
19,0,14,4,5
27,0,0,100,0
0,30,0,42,2
0,94,71,78,1
28,39,15,31,2
11,0,19,47,8
19,19,64,73,0
22,43,49,100,3
100,58,44,24,1
100,29,0,35,8
27,77,53,75,3
0,64,27,25,1
37,67,54,79,5
79,8,0,0,8
1,41,13,0,2
43,0,30,53,8
31,45,39,92,3
100,30,0,71,6
67,12,0,88,0
97,74,86,100,9
22,2,41,100,8
81,40,19,31,6
45,6,0,100,0
31,39,19,27,2
12,4,39,100,0
41,66,79,96,9
100,34,0,58,6
23,65,64,100,5
73,99,81,100,9
47,47,79,74,4
100,23,0,97,6
37,48,35,0,2
20,0,12,6,5
3,51,22,15,2
0,36,0,2,7
100,32,0,66,6
7,83,45,45,7
17,39,12,13,2
79,20,32,92,4
99,19,0,100,6
0,34,0,22,2
100,8,0,22,8
16,48,11,0,2
23,45,35,100,3
0,65,32,23,7
100,38,5,55,6
41,12,0,0,5
39,50,70,58,4
78,74,73,100,9
87,38,0,21,8
42,53,62,87,5
100,47,20,77,6
21,53,11,0,1
45,0,38,20,5
95,61,23,0,8
100,65,49,35,1
15,36,36,100,4
56,100,91,100,9
100,62,62,70,5
54,87,70,77,5
0,43,0,35,7
0,49,11,8,7
100,18,0,0,8
16,62,49,100,3
0,35,0,2,7
93,68,63,100,9
35,55,64,89,5
38,58,72,94,5
35,28,0,100,6
0,0,22,12,7
84,34,45,98,4
0,100,78,68,1
14,41,12,0,2
100,35,0,0,8
0,0,10,42,8
77,34,42,100,4
17,100,98,81,7
6,27,0,100,7
96,68,31,22,6
22,0,2,9,5
100,66,50,21,1
84,19,0,100,6
6,33,0,0,7
0,5,0,3,7
20,76,50,99,3
4,61,22,0,1
37,51,74,51,4
0,84,63,76,1
50,30,40,84,4
0,65,34,20,2
0,61,22,28,1
50,16,0,37,8
30,69,46,90,3
65,17,0,99,0
100,50,21,27,6
23,61,40,0,2
37,36,16,30,2
42,49,70,100,4
0,35,0,31,7
18,6,41,85,0
0,66,47,100,3
0,44,0,31,7
73,30,0,2,8
42,25,35,99,4
100,73,60,48,5
14,60,61,100,5
12,63,68,100,5
46,94,100,100,9
10,34,0,0,7
92,74,27,35,0
62,45,69,53,4
7,1,0,100,0
56,45,55,69,4
100,30,1,89,6
29,9,57,74,0
100,36,0,18,8
37,42,47,93,4
0,38,0,40,7
100,66,78,93,9
14,65,45,100,3
0,24,57,92,0
6,34,0,0,7
1,61,44,100,3
11,66,50,91,3
30,48,34,65,4
42,51,76,85,4
65,24,0,29,8
16,0,34,87,0
1,90,62,97,9
24,92,62,87,5
15,98,100,79,7
16,0,32,60,8
37,61,50,91,3
91,100,76,95,9
15,0,12,0,5
0,40,0,17,7
0,39,0,1,7
0,34,0,1,7
0,34,0,28,7
31,0,18,52,8
0,92,70,46,7
0,56,35,0,2
77,37,40,92,4
34,52,37,84,3
22,52,22,0,2
0,62,24,4,1
89,22,0,100,6
77,28,0,100,6
14,0,36,63,8
0,34,0,28,7
80,85,92,100,9
0,63,26,12,1
17,4,0,100,6
100,37,7,39,6
44,64,43,83,3
0,32,0,17,7
100,32,0,88,6
0,56,30,18,2
14,0,21,100,0
24,38,8,0,2
100,22,0,0,8
95,55,75,100,9
0,100,79,100,9
0,100,88,81,1
15,46,19,7,2
100,53,65,90,9
100,58,44,24,1
45,34,8,13,2
21,42,45,100,3
16,0,22,97,0
11,100,87,81,7
100,33,6,63,6
47,0,2,0,5
28,0,23,100,0
47,0,13,100,0
0,50,25,23,2
38,45,44,93,3
100,43,31,60,4
0,100,83,77,1
27,52,20,0,2
0,97,72,92,9
100,58,44,16,1
75,80,40,87,9
36,50,61,95,4
100,52,61,65,5
58,46,38,100,4
100,45,15,38,6
60,0,15,30,8
91,78,78,99,9
51,34,45,82,4
58,67,63,88,9
25,46,7,0,1
80,64,72,100,9
100,62,46,0,1
0,62,31,25,2
16,38,11,14,2
7,0,42,91,0
23,33,0,0,7
3,63,27,0,1
45,0,43,96,0
28,9,0,11,5
88,66,63,100,9
74,57,30,74,5
100,67,50,30,1
0,100,75,79,1
33,38,8,0,2
100,67,55,59,5
88,52,76,73,4
5,0,36,0,5
0,86,64,61,1
62,41,56,71,4
62,53,51,93,4
29,52,47,92,3
0,60,20,13,1
13,18,0,0,7
32,28,31,83,4
61,47,75,61,4
36,49,43,93,3
100,36,2,0,8
0,64,47,100,3
42,33,13,34,2
0,100,75,71,1
27,65,41,97,3
46,68,51,35,1
7,43,11,0,1
72,68,69,85,9
0,0,38,83,8
0,99,91,77,7
49,38,42,58,4
33,62,41,100,3
0,61,46,100,3
85,34,0,0,8
0,67,35,14,2
60,96,65,87,9
6,27,1,17,2
4,0,40,100,8
87,6,0,10,8
36,0,10,96,0
0,76,47,32,1
0,17,0,17,7
97,87,79,100,9
58,44,79,48,4
49,37,40,82,4
32,41,47,100,3
7,59,18,0,1
78,36,0,7,8
0,56,21,42,7
42,0,26,33,8
86,32,0,0,8
26,0,36,79,0
0,100,87,84,1
64,48,31,91,3
74,0,8,79,8
75,24,0,89,0
26,31,0,0,7
41,93,73,72,5
55,0,6,100,0
30,43,41,98,3
17,70,51,95,3
52,0,30,57,8
100,38,0,30,8
78,37,0,31,8
6,7,44,85,0
71,26,0,2,8
0,69,34,65,7
37,26,9,31,2
71,18,0,0,8
72,56,48,100,4
24,79,57,56,3
11,0,46,77,0
40,59,36,93,3
42,3,48,86,0
21,33,0,0,7
5,55,48,100,3
47,59,61,90,5
0,62,25,1,1
30,54,39,100,3
49,0,33,60,8
10,59,46,82,3
0,37,0,31,7
0,32,0,10,7
50,4,49,100,8
8,100,82,81,7
77,34,0,0,8
0,60,20,1,1
13,0,32,90,0
56,0,15,100,0
