@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R7-9,17'

@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
47,28,0,2
46,0,0,5
100,100,97,1
43,4,6,5
32,90,0,9
22,72,8,8
20,0,0,5
43,47,12,2
85,80,56,1
77,99,91,9
68,53,100,3
0,0,8,5
73,39,100,4
77,0,100,0
56,40,17,2
81,74,74,1
39,53,0,2
70,1,10,5
62,45,38,7
3,89,29,8
88,95,74,1
65,61,100,3
100,3,34,8
60,65,100,9
0,15,49,6
43,29,95,4
53,57,67,3
32,35,20,7
46,58,38,1
100,100,90,1
63,27,34,8
45,76,0,8
53,61,99,3
0,77,36,5
90,82,100,9
47,0,3,8
54,35,38,8
0,27,32,6
91,58,91,1
62,61,78,3
69,0,100,0
46,37,10,2
78,99,78,1
26,32,49,6
62,43,24,2
62,52,71,3
28,38,0,2
75,59,44,2
53,31,28,7
100,71,80,2
26,62,56,3
100,100,69,1
75,44,100,4
13,28,0,2
53,53,100,3
50,64,52,3
28,40,92,4
66,67,100,3
3,0,61,0
69,0,100,0
86,84,75,1
16,0,70,0
54,66,49,1
67,46,47,7
54,36,39,7
23,0,77,0
22,27,98,4
81,36,51,7
67,57,100,9
76,60,51,7
73,56,75,1
0,11,70,6
13,0,0,8
0,47,65,4
94,19,38,8
50,13,0,5
78,43,49,7
34,93,26,8
42,53,38,1
74,35,47,7
100,84,93,9
28,44,88,4
12,28,33,6
62,50,53,3
0,35,45,4
54,29,34,8
74,72,62,3
100,100,100,1
74,100,87,9
66,39,56,7
28,42,77,8
37,43,0,2
100,85,89,9
57,64,69,3
46,57,47,1
72,75,82,3
36,46,24,1
72,54,60,7
17,0,0,5
79,17,100,0
76,53,43,2
39,20,29,7
0,22,37,6
54,51,100,4
45,100,100,9
0,23,40,0
48,41,16,2
5,20,46,6
27,87,28,5
33,52,54,3
100,100,76,1
7,0,0,5
92,100,100,1
82,49,100,4
30,38,0,2
65,57,37,7
64,36,47,8
21,9,69,6
73,36,61,7
55,84,60,5
65,66,81,3
47,58,100,9
16,0,58,0
84,24,8,5
10,5,64,6
79,65,47,2
61,35,42,7
69,59,73,3
0,32,51,4
62,51,42,2
65,33,37,8
8,9,54,6
0,27,27,6
65,0,16,5
4,13,0,5
67,46,100,3
30,63,73,3
21,0,68,0
100,89,95,7
0,22,45,6
69,54,100,3
53,39,42,7
43,85,27,5
13,56,84,9
100,100,75,1
52,36,37,7
18,31,95,4
80,67,87,3
0,17,42,6
98,55,96,1
0,43,28,4
73,55,59,7
69,55,31,7
33,40,91,4
63,52,100,4
61,55,31,2
74,81,97,1
78,0,0,8
46,49,91,3
0,25,61,4
41,42,0,2
13,21,47,6
88,85,60,1
92,76,100,9
61,39,20,2
44,100,89,9
100,91,84,3
6,92,11,8
100,100,70,1
0,29,70,4
33,0,84,0
76,42,53,7
40,52,91,3
100,83,85,7
68,35,31,7
27,88,0,9
67,52,100,3
53,40,25,7
63,66,27,2
40,42,6,2
81,49,100,4
41,100,90,9
0,22,45,6
32,0,70,0
49,0,88,0
100,68,77,7
67,63,44,2
3,42,58,4
61,38,55,7
70,49,100,3
77,67,100,4
100,100,96,1
53,31,19,7
12,31,39,6
42,63,92,5
1,19,47,6
75,0,100,0
68,56,100,3
26,0,0,5
15,42,59,4
99,100,100,1
100,100,89,1
79,82,87,9
89,91,99,9
78,38,86,1
85,64,28,3
25,18,58,6
94,82,81,1
57,48,39,1
58,0,96,0
68,68,100,9
13,0,78,0
100,80,62,3
39,35,0,2
0,67,42,5
55,0,20,5
100,100,95,1
68,35,23,2
23,0,41,8
0,82,27,8
75,60,82,3
96,36,96,8
94,98,65,1
5,37,60,4
59,5,0,5
42,39,24,1
63,92,25,5
21,0,0,8
11,66,66,9
0,34,65,4
51,0,93,0
75,76,50,3
56,45,84,3
91,51,100,9
45,96,0,9
60,64,100,4
4,28,33,6
15,5,60,0
38,54,92,3
100,90,65,7
84,68,70,3
100,100,76,1
100,100,87,1
15,96,14,8
100,100,87,1
73,32,63,7
9,22,57,0
68,63,58,3
26,79,81,9
0,65,53,9
17,0,0,5
90,19,100,0
67,39,31,2
52,0,0,5
93,70,93,3
35,6,0,2
85,83,79,1
100,100,98,1
67,46,100,4
70,61,75,3
67,39,100,4
45,55,21,2
100,98,87,1
51,0,100,0
56,84,41,1
27,52,6,2
63,46,29,2
8,91,48,8
10,29,35,6
98,100,100,1
68,32,49,8
78,0,100,0
50,31,100,4
38,43,8,2
78,64,41,2
0,28,31,6
37,36,100,4
66,64,97,9
3,91,68,9
85,37,58,8
57,36,100,4
79,64,53,3
11,69,60,0
17,64,92,9
56,0,91,0
36,48,10,2
83,80,61,1
47,32,100,4
95,98,100,9
64,36,62,7
100,72,100,4
41,44,4,2
57,33,28,7
41,0,0,5
100,100,82,1
60,0,100,0
22,0,76,0
57,9,0,5
100,92,92,1
72,0,45,5
59,39,25,2
61,52,24,2
46,56,60,3
6,32,79,4
51,84,98,9
79,80,71,1
44,34,50,8
5,10,57,6
30,94,0,9
59,0,100,0
19,16,67,6
74,52,99,3
25,81,82,9
88,48,77,7
62,40,33,7
56,0,22,5
0,78,40,9
67,33,26,7
0,80,41,9
37,61,61,5
100,100,92,1
0,85,83,9
61,61,100,3
69,100,45,8
57,34,38,7
18,0,0,5
90,100,100,1
89,48,55,7
69,58,29,8
87,85,74,1
2,46,37,4
36,67,88,5
86,70,58,3
27,0,15,8
42,0,0,5
95,100,100,1
91,0,19,8
53,63,53,3
44,24,91,4
59,22,47,7
74,47,39,2
75,42,50,7
29,35,0,2
28,35,0,2
5,79,0,5
100,59,84,4
32,50,71,4
44,82,47,5
20,9,58,8
22,12,66,6
95,54,100,4
100,75,58,3
0,19,48,8
71,34,100,4
71,39,66,7
51,55,43,2
0,20,42,6
0,36,38,0
79,100,71,1
69,46,40,2
0,26,22,6
4,95,21,5
88,67,77,3
51,100,78,9
84,0,0,8
61,55,34,2
47,0,82,0
100,34,95,0
44,45,100,4
59,38,100,4
73,48,51,7
42,97,100,9
0,43,7,6
68,51,100,4
3,43,0,6
32,58,86,3
89,97,63,1
11,38,64,4
100,83,67,3
34,59,76,3
10,32,0,2
9,23,55,6
56,52,75,3
59,75,92,9
64,97,95,9
68,55,82,3
47,88,20,5
7,71,26,5
0,26,42,6
54,36,45,7
41,0,88,0
43,52,20,2
84,38,60,7
100,100,82,1
62,43,27,2
68,46,34,7
65,0,38,8
30,62,23,1
88,56,89,1
22,54,65,5
0,30,61,4
88,59,52,2
69,55,39,2
39,47,0,2
91,21,100,0
4,13,64,6
59,89,29,5
84,0,100,0
34,31,29,8
100,71,60,2
90,51,100,4
16,40,0,6
99,62,81,7
95,82,70,1
89,57,100,3
100,100,80,1
84,47,67,7
100,98,90,1
64,0,16,5
71,48,60,7
22,60,43,5
0,74,45,8
30,97,0,9
23,30,25,6
67,8,100,0
100,35,88,8
90,100,81,1
100,60,88,9
57,39,15,8
37,0,78,0
65,50,100,3
44,0,20,8
1,26,41,6
0,28,70,4
31,75,23,1
19,12,65,6
25,0,0,5
34,51,6,2
0,14,50,8
74,0,0,8
13,100,34,9
77,90,100,1
0,51,48,5
100,93,81,7
61,0,7,5
81,28,100,0
75,51,96,4
33,16,10,7
70,45,100,4
7,18,75,4
100,100,97,1
47,30,26,1
100,88,85,1
40,35,2,2
31,94,84,9
100,33,89,0
76,92,100,9
83,62,73,3
100,100,71,1
67,57,100,3
47,100,14,9
47,58,82,3
19,100,30,9
54,59,34,2
60,0,12,5
34,0,81,0
79,0,100,0
100,31,96,0
7,90,0,9
48,51,14,2
0,9,50,8
98,88,72,3
62,61,55,1
62,92,62,1
55,25,93,4
31,57,86,9
100,66,81,4
4,39,58,4
65,44,55,7
61,61,40,2
74,9,21,5
85,3,100,0
98,51,80,7
32,0,86,0
79,40,97,4
60,61,90,3
4,17,51,6
91,100,78,1
16,37,60,4
38,34,51,8
0,19,45,6
100,65,92,9
75,69,95,3
35,29,100,4
89,10,100,0
0,25,43,6
69,13,100,0
99,20,100,0
73,53,37,2
68,62,62,3
17,0,0,5
22,57,70,3
80,5,100,0
0,76,70,9
86,0,15,8
99,53,100,4
53,0,0,5
68,31,60,7
92,13,100,0
0,35,65,4
44,74,59,5
25,100,76,9
18,0,0,5
7,83,61,9
34,37,0,2
80,100,86,1
57,100,10,9
40,100,0,9
52,67,89,3
0,91,64,9
11,45,89,4
35,18,0,2
92,37,100,4
0,59,74,9
100,97,87,1
74,36,58,7
0,20,50,6
37,42,94,4
76,15,10,5
0,50,41,4
0,15,61,6
46,51,88,3
80,100,100,9
47,47,100,4
0,0,2,5
36,0,81,0
93,0,10,8
44,48,10,2
65,62,28,7
100,52,54,0
65,64,69,3
100,0,9,8
47,0,7,5
48,40,16,2
11,42,61,4
89,0,31,5
68,0,100,0
100,100,84,1
48,0,92,0
72,42,38,2
55,21,31,7
30,56,73,5
92,53,77,7
38,28,0,2
0,23,47,6
32,0,13,5
23,0,3,8
85,0,15,8
96,63,84,7
38,0,91,0
62,83,30,5
86,0,17,5
61,0,94,0
94,0,100,0
77,36,57,7
91,100,100,1
64,0,100,0
86,25,21,5
0,32,28,6
33,88,12,5
40,0,94,0
59,88,29,5
64,36,41,7
44,51,73,3
69,42,100,4
63,0,99,0
10,2,76,6
62,65,28,2
61,62,100,4
25,50,83,9
4,0,0,5
100,100,88,1
19,0,0,5
84,85,59,1
99,60,79,7
11,59,5,1
20,97,0,8
71,53,100,3
100,100,76,1
17,54,6,6
43,34,30,8
47,0,100,0
47,31,31,7
44,0,88,0
64,40,100,4
87,89,84,9
0,28,67,4
2,24,24,6
53,50,55,1
0,14,61,6
68,0,100,0
56,100,99,9
81,77,75,3
100,29,52,8
23,0,70,0
100,85,99,9
57,56,67,1
57,50,39,1
47,65,44,3
72,39,69,7
12,9,66,0
24,0,2,5
100,100,90,7
13,100,34,5
33,34,3,2
87,82,100,9
100,98,89,1
39,13,91,6
33,0,0,5
7,5,53,0
98,90,100,9
73,55,100,4
63,65,59,1
34,45,5,2
60,44,32,7
18,95,32,5
20,47,88,4
100,38,99,4
39,6,16,7
43,36,66,8
72,72,87,3
45,47,96,4
82,12,7,5
49,27,38,7
75,75,100,9
39,64,75,9
78,27,100,0
34,57,17,1
79,63,91,9
56,0,100,0
12,43,0,6
11,31,0,6
56,41,100,4
84,15,30,8
100,100,82,1
2,0,55,0
93,100,100,7
51,47,24,1
32,0,76,0
0,24,35,6
89,99,95,9
44,45,47,1
68,0,100,0
11,46,39,4
51,53,100,4
67,76,49,2
38,27,85,4
54,4,0,8
88,39,71,7
58,0,99,0
46,59,25,2
73,40,100,4
44,61,45,1
100,100,79,7
100,63,71,7
61,57,35,2
35,0,47,8
68,0,100,0
91,100,100,1
90,10,12,5
10,0,2,5
89,83,99,9
0,20,38,6
83,40,58,7
0,28,24,6
61,68,44,1
71,55,55,1
0,20,48,6
51,40,36,1
16,47,2,6
36,0,79,0
72,33,53,8
2,22,37,6
100,69,90,7
4,9,42,8
44,59,75,5
60,100,90,9
72,56,99,9
45,40,41,1
44,100,82,9
87,81,98,9
35,47,0,2
68,37,76,8
30,0,0,8
51,58,10,2
57,44,54,1
3,33,25,6
100,100,99,1
96,80,80,1
36,34,0,2
72,5,1,5
68,53,100,4
64,6,36,7
62,44,55,1
46,49,84,5
13,28,22,6
92,16,20,5
59,47,13,2
88,17,25,5
73,72,67,3
66,10,96,0
77,12,100,0
43,32,85,4
69,96,100,7
68,68,38,2
0,84,62,9
25,36,85,4
69,72,48,2
83,80,94,3
59,35,100,4
99,72,95,9
34,66,50,5
12,73,35,5
68,34,26,7
84,79,62,7
11,19,50,6
64,26,38,7
82,33,46,8
26,0,73,0
0,37,67,4
27,43,0,2
46,69,85,9
0,33,21,6
84,40,71,8
69,62,100,3
11,55,43,4
64,2,0,5
0,69,71,9
67,65,79,3
67,33,100,4
66,0,100,0
26,39,0,2
96,81,100,9
76,82,100,9
5,30,39,6
58,0,98,0
91,90,92,9
44,0,0,8
67,21,20,8
90,47,100,4
31,50,7,2
70,0,100,0
82,7,100,0
26,30,20,6
40,58,88,9
61,31,50,7
18,0,4,8
53,46,100,4
60,0,0,8
27,0,0,8
40,48,57,8
32,0,91,0
49,34,31,7
72,0,100,0
21,0,29,8
66,48,58,7
6,21,38,6
27,30,0,2
54,20,34,7
77,51,100,3
25,0,0,5
54,1,0,5
58,66,64,3
61,9,95,0
90,30,62,8
51,0,94,0
55,81,100,9
87,100,100,7
28,46,0,2
47,51,100,3
0,28,19,6
33,44,47,8
29,37,88,4
62,38,51,7
61,12,93,0
0,5,36,8
41,0,85,0
68,37,100,4
100,15,99,0
87,33,59,7
45,21,22,7
75,57,94,9
66,35,72,8
79,72,61,7
42,29,100,4
80,66,61,7
45,59,28,2
5,62,34,5
24,87,0,0
100,100,88,7
0,0,6,8
58,58,98,3
24,0,3,5
36,87,99,9
6,36,15,6
82,0,27,8
64,33,48,7
0,31,26,6
63,7,100,0
45,0,2,5
26,34,95,4
4,62,0,6
0,50,0,6
93,91,94,9
54,21,9,8
52,12,6,5
48,90,5,5
93,70,51,3
54,42,94,3
74,60,100,4
96,50,100,4
43,59,72,5
0,62,22,5
41,44,0,2
33,56,100,4
0,37,97,4
11,69,0,0
100,62,74,4
30,41,0,2
63,0,100,0
41,44,19,2
49,53,97,8
51,37,100,8
81,51,45,2
44,50,0,2
98,90,100,9
100,43,95,4
57,85,100,9
40,0,18,8
9,96,26,5
74,55,100,3
68,0,100,0
48,0,91,0
86,100,100,7
86,11,100,0
77,53,100,3
100,23,19,8
0,20,45,6
56,66,76,9
31,29,100,4
7,24,41,6
34,53,80,3
75,41,45,7
35,38,0,2
35,43,2,2
66,50,100,4
95,73,93,9
0,19,46,6
75,69,90,3
0,0,22,8
27,0,76,0
27,28,88,4
95,70,73,7
67,45,28,2
56,100,100,9
63,26,36,7
0,66,86,9
74,57,58,7
0,42,3,6
80,0,100,0
47,83,11,5
38,47,0,2
49,18,31,7
100,34,98,8
0,23,31,6
17,0,2,5
79,37,78,8
90,100,100,7
23,26,36,6
43,0,10,5
0,40,8,6
98,32,67,8
0,30,32,0
72,63,90,3
41,69,100,9
42,31,0,2
67,70,60,3
53,100,77,9
91,99,100,9
11,40,0,6
42,46,0,2
17,24,96,4
56,48,100,3
38,0,80,0
0,34,0,6
18,34,38,6
0,32,21,6
100,0,0,8
56,74,88,5
64,52,100,3
0,17,51,6
68,48,100,3
11,42,0,6
80,58,100,3
76,69,37,2
0,20,41,6
24,0,77,0
68,66,38,7
0,26,35,6
37,46,0,2
100,59,80,7
44,25,0,2
8,31,24,6
93,39,76,7
48,5,0,8
30,0,5,5
31,36,17,8
56,37,78,8
88,75,80,3
0,34,5,6
71,0,100,0
86,39,72,8
70,38,61,7
0,23,35,6
0,28,13,6
36,0,34,8
13,26,41,6
14,51,0,6
43,33,0,2
79,84,74,2
54,30,33,7
56,22,34,7
62,100,100,7
0,0,27,8
54,35,41,7
39,37,5,2
100,31,64,8
61,40,20,7
18,38,0,6
0,15,50,6
