@relation penbased

@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
9,61,0,94,83,0
57,95,21,69,48,0
0,23,0,100,75,0
3,58,0,94,84,0
0,37,0,100,70,0
0,24,0,100,100,0
9,57,0,98,85,0
0,43,0,100,97,0
0,54,0,97,66,0
0,62,0,76,28,0
0,43,0,100,84,0
1,40,0,100,100,0
2,40,0,100,81,0
0,18,1,100,89,0
0,24,2,100,100,0
17,58,3,100,73,0
0,11,0,94,88,0
26,76,8,87,69,0
0,34,0,100,100,0
0,20,0,100,82,0
25,71,4,90,76,0
0,49,0,100,88,0
30,23,21,100,99,0
14,66,0,90,66,0
0,42,0,100,91,0
0,9,18,100,92,0
0,53,0,100,60,0
0,46,0,100,78,0
33,86,9,74,46,0
54,87,28,66,48,0
0,49,0,100,76,0
28,78,7,80,65,0
10,0,2,82,100,0
0,2,22,95,97,0
0,42,0,100,83,0
13,57,0,100,83,0
32,82,12,66,60,0
2,37,0,100,100,0
36,84,17,77,44,0
30,81,8,74,61,0
18,50,0,100,100,0
42,100,43,30,28,0
0,48,0,100,71,0
20,62,0,96,67,0
22,68,5,89,68,0
0,10,10,98,90,0
7,59,0,92,69,0
0,11,0,100,100,0
15,74,10,68,36,0
0,56,0,100,60,0
0,32,0,100,97,0
29,69,7,85,73,0
32,79,0,81,66,0
38,79,8,76,84,0
0,35,0,100,99,0
25,70,0,78,68,0
0,10,0,100,82,0
8,62,0,92,55,0
0,35,0,100,100,0
1,44,0,100,70,0
17,64,0,100,63,0
0,23,0,100,100,0
12,53,0,100,92,0
0,2,0,100,98,0
18,72,0,82,56,0
17,68,4,89,50,0
0,46,0,100,76,0
7,66,0,86,57,0
34,89,9,79,64,0
37,81,23,65,45,0
0,20,7,100,100,0
13,79,13,60,29,0
37,88,5,78,70,0
0,29,0,100,97,0
0,41,0,100,100,0
25,71,3,86,69,0
45,83,27,67,47,0
36,73,10,86,71,0
21,69,8,90,75,0
0,62,0,96,49,0
8,46,0,100,100,0
0,19,0,100,100,0
14,59,0,100,76,0
39,100,52,18,19,0
0,39,0,100,79,0
14,71,23,77,0,0
46,99,17,72,66,0
13,60,0,100,92,0
0,57,0,100,100,0
1,24,0,100,58,0
0,24,0,100,78,0
0,40,0,100,88,0
26,73,1,88,52,0
57,100,24,47,31,0
0,49,0,98,57,0
34,78,4,79,71,0
44,86,18,73,60,0
23,75,0,78,64,0
15,66,1,91,68,0
40,81,18,82,75,0
47,86,0,74,76,0
0,2,0,100,73,0
54,96,24,68,52,0
36,82,7,81,62,0
33,75,0,87,95,0
0,12,14,95,100,0
0,36,0,100,100,0
19,67,0,79,39,0
40,86,12,79,67,0
1,29,0,100,82,0
16,0,19,99,100,0
20,67,0,93,75,0
0,28,0,100,90,0
0,27,0,100,98,0
14,74,15,62,26,0
0,40,0,100,76,0
12,69,3,82,54,0
14,75,3,73,33,0
0,4,8,88,97,0
0,22,0,100,99,0
22,70,0,90,90,0
22,71,0,82,33,0
18,66,0,91,83,0
0,33,0,100,100,0
0,22,0,100,94,0
0,33,0,100,96,0
20,66,0,91,78,0
0,29,0,100,86,0
0,29,0,100,89,0
13,51,0,100,98,0
8,60,12,100,80,0
0,45,0,100,83,0
20,83,22,49,17,0
0,32,0,100,90,0
23,68,0,93,76,0
0,43,0,100,68,0
9,58,0,97,81,0
19,74,7,64,32,0
0,2,25,94,98,0
1,66,0,91,51,0
36,86,11,68,42,0
0,24,0,100,94,0
36,80,0,77,67,0
19,67,8,96,82,0
0,3,27,89,90,0
5,52,0,95,66,0
0,35,0,100,100,0
0,50,0,100,67,0
0,37,0,100,92,0
33,79,0,82,66,0
0,19,0,100,74,0
1,43,0,100,84,0
40,84,15,72,60,0
62,99,23,71,67,0
0,22,0,100,95,0
1,45,0,100,82,0
42,88,21,67,35,0
9,47,0,100,97,0
0,11,17,99,96,0
0,29,0,100,100,0
18,67,0,87,75,0
38,78,11,73,62,0
0,15,1,100,100,0
37,77,13,80,61,0
42,9,65,42,62,0
32,75,19,81,62,0
0,33,0,100,88,0
0,42,0,100,100,0
0,25,0,100,100,0
0,2,0,97,88,0
33,71,18,93,85,0
12,64,0,90,71,0
55,97,23,74,54,0
0,22,0,100,93,0
34,77,13,78,76,0
0,15,1,100,89,0
17,64,0,91,87,0
0,47,0,100,98,0
60,90,31,75,63,0
16,63,0,94,89,0
0,35,0,100,99,0
0,9,12,88,90,0
31,82,11,76,58,0
0,46,0,100,88,0
24,69,10,100,86,0
21,70,16,97,63,0
26,73,7,85,70,0
2,53,0,100,99,0
6,53,0,100,83,0
0,32,0,100,94,0
29,81,20,64,28,0
0,37,0,100,97,0
0,25,0,100,85,0
22,75,0,87,58,0
27,71,13,96,65,0
47,89,14,76,78,0
0,36,0,100,95,0
31,79,26,57,32,0
6,41,0,100,94,0
8,69,13,73,25,0
19,61,0,100,83,0
0,24,0,100,97,0
0,25,0,100,80,0
0,18,0,90,100,0
2,33,0,100,100,0
0,35,0,100,93,0
10,56,0,93,70,0
19,0,25,81,93,0
13,57,0,99,100,0
34,87,20,57,24,0
5,69,4,85,39,0
66,100,33,57,29,0
0,11,69,100,0,0
24,0,46,57,75,0
46,11,69,34,62,0
0,40,0,100,94,0
0,14,0,96,93,0
0,30,1,100,85,0
0,45,0,100,67,0
22,73,12,94,58,0
65,95,30,72,61,0
42,92,13,63,62,0
8,52,0,100,88,0
0,37,0,100,95,0
13,68,0,96,80,0
0,29,0,100,83,0
40,89,6,71,57,0
2,43,0,100,97,0
0,36,0,100,100,0
19,71,0,87,73,0
0,41,0,100,98,0
12,0,5,89,100,0
26,75,12,89,67,0
0,24,0,100,92,0
26,67,6,92,65,0
0,41,0,100,89,0
20,53,0,100,96,0
25,0,55,57,68,0
0,44,0,100,100,0
23,70,6,85,74,0
11,61,0,99,77,0
1,11,0,100,54,0
0,42,0,100,94,0
20,84,16,51,15,0
9,54,0,100,95,0
32,84,0,79,56,0
51,95,28,55,52,0
58,99,20,69,60,0
8,58,0,100,78,0
16,79,13,75,28,0
0,38,0,100,89,0
71,100,36,45,41,0
18,58,0,100,96,0
0,18,0,100,83,0
0,39,0,100,93,0
20,56,0,100,100,0
55,88,25,79,84,0
0,44,0,100,89,0
0,28,0,100,95,0
0,51,0,100,44,0
12,59,0,95,63,0
27,77,14,88,70,0
15,0,30,83,88,0
26,0,51,60,75,0
8,54,0,98,86,0
7,53,0,89,88,0
40,83,22,70,50,0
35,80,14,71,40,0
0,24,0,100,88,0
46,85,19,73,66,0
16,64,0,100,85,0
12,54,1,100,91,0
0,12,17,96,95,0
12,47,0,100,99,0
22,72,3,83,66,0
40,83,23,87,53,0
27,0,66,41,57,0
0,39,0,100,85,0
0,35,0,100,96,0
10,53,0,100,87,0
33,74,16,77,68,0
31,75,0,85,79,0
22,72,0,78,48,0
0,21,3,98,73,0
33,74,14,94,79,0
39,90,20,53,43,0
11,56,0,95,77,0
9,51,0,100,94,0
0,38,0,100,100,0
0,35,0,100,86,0
2,41,0,100,100,0
27,73,11,82,74,0
32,80,5,82,76,0
17,63,0,83,52,0
0,51,0,100,86,0
21,71,8,82,66,0
41,89,18,75,58,0
0,60,0,96,48,0
20,66,0,98,81,0
0,9,0,100,80,0
0,23,0,100,74,0
16,57,0,100,100,0
14,67,0,91,55,0
47,86,25,76,45,0
9,47,0,100,95,0
0,51,0,100,84,0
0,42,0,100,75,0
17,68,0,96,93,0
0,28,0,100,96,0
9,61,0,76,28,0
27,75,10,88,82,0
0,34,0,100,100,0
0,21,0,100,100,0
1,33,0,100,75,0
34,70,1,90,83,0
10,60,0,97,83,0
57,100,34,42,26,0
36,0,62,52,66,0
13,74,8,79,26,0
4,63,0,73,25,0
0,34,0,100,75,0
43,78,24,92,78,0
0,40,0,100,87,0
22,63,0,90,100,0
50,93,17,72,67,0
7,56,0,91,61,0
0,52,0,61,30,0
48,97,36,42,15,0
51,94,0,63,43,0
21,66,0,99,93,0
0,40,0,100,73,0
13,53,0,100,88,0
26,80,1,74,29,0
28,80,23,69,35,0
0,24,0,100,100,0
0,2,0,92,100,0
39,85,3,79,67,0
60,92,31,65,51,0
0,31,0,100,95,0
3,0,24,88,92,0
11,49,0,100,92,0
2,52,0,100,96,0
35,74,5,76,76,0
43,90,13,75,61,0
8,64,0,89,83,0
10,55,0,100,81,0
0,29,0,100,96,0
33,79,0,82,74,0
19,65,0,98,93,0
55,90,30,65,40,0
0,30,0,100,83,0
0,13,0,100,85,0
0,50,0,100,72,0
0,27,0,100,85,0
30,80,5,70,50,0
0,15,0,100,83,0
38,90,14,67,34,0
17,66,2,88,78,0
15,68,1,100,90,0
0,33,0,100,100,0
0,35,0,100,100,0
0,49,0,100,70,0
0,52,0,39,7,0
43,7,73,31,61,0
37,87,12,74,60,0
2,51,0,100,100,0
14,63,0,100,84,0
0,36,0,100,63,0
0,52,9,82,25,0
14,65,4,100,74,0
39,0,64,55,76,0
0,45,0,100,73,0
0,34,0,100,100,0
2,51,0,100,72,0
0,23,0,100,95,0
0,29,0,100,91,0
16,67,12,99,70,0
4,54,0,100,86,0
0,30,0,100,81,0
11,52,0,100,85,0
5,47,0,99,100,0
0,26,0,100,73,0
24,69,0,74,19,0
0,15,0,100,100,0
10,63,0,100,80,0
0,39,0,100,100,0
42,86,19,84,73,0
51,85,27,72,71,0
26,58,0,100,100,0
28,69,15,85,84,0
0,14,0,93,96,0
0,24,0,100,60,0
0,31,0,100,100,0
0,15,17,94,100,0
21,66,0,79,47,0
0,35,0,100,100,0
16,64,0,98,73,0
12,53,0,100,97,0
0,29,4,100,100,0
0,50,0,100,44,0
8,55,0,100,78,0
0,19,6,100,98,0
7,48,0,100,82,0
0,55,0,88,65,0
0,31,0,100,74,0
7,43,0,100,100,0
67,24,87,8,36,0
0,10,0,100,100,0
22,77,0,62,36,0
41,89,11,70,64,0
12,0,27,86,90,0
0,1,14,100,100,0
13,67,0,96,82,0
0,27,0,100,93,0
8,65,11,99,67,0
4,48,0,100,100,0
0,25,3,100,88,0
0,37,0,100,85,0
0,21,0,100,100,0
0,9,15,95,99,0
5,52,0,100,87,0
33,83,0,85,80,0
0,16,0,100,83,0
0,31,0,100,71,0
16,62,0,85,65,0
0,38,0,100,74,0
30,67,1,96,73,0
9,63,7,100,73,0
36,100,52,15,2,0
39,84,0,79,70,0
21,65,6,100,81,0
14,64,0,83,59,0
0,26,0,100,100,0
11,49,0,100,72,0
7,50,0,99,77,0
9,66,0,100,60,0
0,32,0,100,100,0
4,57,0,96,57,0
12,67,15,90,41,0
19,62,0,83,66,0
35,82,11,73,49,0
25,67,0,95,92,0
44,92,23,70,52,0
25,76,0,83,52,0
9,57,0,91,73,0
0,30,0,100,100,0
4,54,0,100,82,0
22,76,5,61,7,0
0,47,0,100,91,0
0,6,0,100,100,0
8,54,0,100,100,0
1,0,30,85,89,0
25,68,5,96,80,0
0,24,0,100,97,0
5,45,0,100,91,0
0,9,22,100,94,0
5,50,0,100,48,0
0,28,0,96,86,0
0,3,0,100,93,0
0,51,0,100,74,0
48,85,26,69,43,0
0,1,0,100,72,0
0,14,0,100,100,0
0,62,0,73,20,0
6,60,0,100,78,0
22,71,0,78,41,0
31,74,10,80,72,0
77,100,43,55,52,0
0,30,0,95,93,0
12,60,0,91,60,0
0,11,0,100,96,0
63,100,34,54,38,0
0,25,0,100,99,0
20,61,0,93,76,0
43,91,20,65,41,0
9,46,0,100,97,0
18,68,0,91,68,0
0,25,0,100,93,0
14,64,0,96,81,0
40,79,0,81,87,0
0,24,0,100,100,0
14,70,14,100,62,0
23,74,4,100,71,0
50,88,0,78,87,0
26,72,24,97,71,0
25,75,22,96,71,0
0,21,4,100,100,0
15,53,0,100,79,0
0,33,0,100,95,0
1,41,0,100,94,0
0,7,2,92,100,0
38,79,23,81,44,0
49,80,0,83,91,0
0,33,0,100,98,0
0,28,0,100,89,0
35,100,58,21,0,0
9,49,0,100,91,0
25,68,0,90,75,0
0,13,0,100,84,0
0,1,17,77,82,0
12,0,33,78,93,0
0,30,0,100,100,0
8,65,5,99,64,0
0,21,0,100,100,0
25,70,0,94,86,0
22,69,0,90,80,0
13,70,0,91,56,0
22,68,4,100,75,0
46,87,11,69,61,0
28,72,8,96,75,0
0,25,0,100,100,0
16,74,12,76,33,0
9,61,0,95,68,0
0,45,0,100,88,0
18,64,8,100,79,0
68,100,35,38,22,0
62,95,40,60,17,0
15,62,0,96,78,0
5,55,0,100,68,0
49,93,18,67,57,0
0,29,0,100,79,0
11,66,0,96,69,0
25,0,39,77,83,0
0,17,4,100,66,0
34,84,17,72,45,0
41,100,15,61,28,0
2,42,0,100,85,0
0,46,0,100,83,0
4,55,0,84,46,0
3,0,32,90,84,0
25,70,0,86,62,0
12,58,0,100,100,0
31,82,0,77,58,0
0,8,13,100,100,0
0,39,0,100,75,0
43,87,23,75,57,0
0,2,24,89,100,0
1,48,5,100,86,0
0,22,1,100,91,0
47,93,10,66,59,0
0,28,0,100,80,0
15,66,0,98,75,0
0,24,0,100,100,0
18,0,13,95,95,0
4,53,0,100,83,0
0,47,0,100,85,0
0,32,0,100,90,0
0,18,4,91,92,0
14,64,0,94,91,0
0,26,0,100,100,0
0,23,0,100,91,0
39,83,17,70,64,0
5,70,0,78,30,0
98,100,100,33,0,0
0,0,27,89,89,0
6,47,0,100,100,0
0,24,0,100,98,0
42,78,0,73,70,0
6,55,0,92,69,0
49,92,18,62,42,0
6,54,0,88,64,0
25,76,3,74,51,0
35,77,7,77,76,0
0,25,1,100,100,0
16,66,0,90,78,0
0,19,0,96,100,0
3,48,0,100,81,0
0,11,0,100,95,0
3,41,0,100,74,0
0,26,0,100,100,0
0,17,8,100,94,0
21,71,0,67,28,0
24,74,0,82,65,0
0,8,0,92,8,0
13,70,0,93,63,0
58,91,32,65,17,0
36,74,10,85,67,0
5,51,0,98,96,0
0,30,0,100,98,0
2,40,0,100,100,0
0,27,0,100,99,0
4,49,0,100,95,0
40,79,25,87,80,0
0,27,0,100,100,0
0,22,11,100,100,0
0,9,0,100,90,0
0,34,0,100,93,0
4,39,0,100,99,0
0,27,0,100,91,0
0,33,0,100,100,0
4,61,0,95,72,0
0,22,0,100,76,0
0,40,0,100,86,0
16,52,0,99,94,0
29,72,0,85,92,0
0,41,0,100,99,0
1,0,9,100,97,0
0,28,1,100,100,0
0,38,0,100,100,0
21,73,2,78,54,0
10,60,0,94,74,0
0,41,0,100,97,0
7,64,0,100,69,0
19,63,0,86,86,0
0,18,0,100,100,0
17,61,12,100,83,0
1,49,0,100,100,0
0,35,0,100,72,0
0,23,0,100,100,0
0,41,0,100,89,0
0,2,10,100,77,0
63,100,33,45,16,0
5,42,0,100,78,0
0,12,0,100,93,0
28,74,0,84,78,0
46,88,31,64,25,0
10,61,0,95,83,0
29,78,0,82,65,0
30,83,10,65,28,0
40,92,20,63,24,0
25,76,15,63,25,0
42,90,19,75,55,0
1,0,10,84,99,0
11,56,0,99,45,0
47,89,10,76,62,0
0,37,0,100,73,0
15,62,0,97,92,0
0,23,1,100,98,0
4,46,0,100,86,0
26,74,3,85,66,0
22,70,10,92,73,0
78,100,56,42,20,0
51,85,29,72,58,0
3,42,0,100,100,0
17,0,41,68,74,0
25,83,0,82,34,0
11,63,0,89,57,0
29,100,54,0,21,0
0,38,0,100,100,0
40,78,11,95,85,0
0,10,9,100,100,0
31,74,13,71,39,0
40,81,28,81,54,0
33,0,56,54,67,0
0,24,0,100,82,0
18,56,0,100,100,0
0,17,0,100,100,0
10,54,0,95,84,0
45,87,12,81,72,0
26,77,10,84,63,0
0,3,24,93,97,0
0,26,0,100,99,0
0,13,0,100,81,0
0,46,0,100,69,0
2,48,0,100,98,0
0,27,0,100,100,0
30,81,1,87,68,0
9,63,0,100,70,0
2,46,0,100,100,0
66,100,27,64,33,0
0,18,0,100,69,0
16,65,0,84,57,0
12,60,0,100,90,0
0,20,0,100,100,0
24,69,7,85,71,0
13,60,0,100,82,0
0,28,0,100,92,0
0,41,0,100,85,0
31,78,12,84,66,0
0,30,0,100,88,0
31,84,0,71,52,0
24,75,12,82,60,0
17,68,0,99,90,0
0,6,0,97,100,0
0,29,0,100,100,0
15,63,0,91,81,0
0,32,0,100,85,0
38,81,12,78,57,0
0,40,0,100,80,0
33,77,6,78,67,0
24,73,11,82,62,0
27,0,60,53,72,0
0,62,0,91,49,0
17,69,0,85,69,0
0,28,0,100,81,0
3,44,0,100,96,0
15,54,0,100,100,0
39,78,18,90,75,0
34,79,8,79,66,0
58,85,42,70,59,0
0,37,0,100,100,0
0,13,0,76,95,0
0,12,11,100,99,0
4,48,0,100,76,0
0,19,0,100,97,0
31,76,16,70,38,0
5,60,0,85,42,0
35,77,17,89,84,0
29,75,15,65,40,0
39,82,17,89,65,0
6,45,0,100,90,0
0,12,3,86,91,0
0,8,4,100,69,0
0,7,13,99,100,0
44,95,19,69,51,0
46,10,72,29,55,0
16,51,0,100,98,0
30,0,48,66,79,0
9,61,0,100,73,0
27,100,50,0,8,0
0,34,0,100,100,0
39,84,5,83,71,0
11,66,0,79,30,0
21,62,0,97,82,0
13,0,25,91,91,0
39,100,59,19,21,0
0,30,0,100,100,0
12,0,41,73,67,0
36,82,3,86,63,0
9,0,21,100,100,0
20,68,0,99,75,0
10,55,0,96,91,0
24,56,0,90,21,0
0,9,0,97,95,0
81,100,60,40,0,0
21,67,8,100,68,0
73,100,50,43,25,0
15,100,36,36,0,0
44,89,22,58,31,0
0,19,17,97,100,0
0,39,0,100,99,0
0,28,0,100,89,0
9,64,6,100,86,0
0,41,0,100,100,0
46,100,49,44,22,0
4,57,0,100,92,0
0,42,0,100,81,0
3,0,27,91,94,0
20,71,0,78,49,0
17,72,0,91,67,0
0,32,0,100,98,0
63,100,59,52,12,0
22,63,0,95,74,0
0,14,4,100,99,0
14,0,18,88,85,0
21,72,0,86,59,0
2,51,0,100,84,0
1,35,0,100,100,0
0,30,0,100,95,0
0,36,0,100,83,0
33,75,2,74,48,0
18,69,6,72,49,0
7,51,0,100,55,0
1,30,0,100,96,0
21,81,0,88,67,0
66,100,8,68,78,0
18,63,0,96,72,0
8,0,1,98,100,0
11,60,0,92,76,0
0,34,0,100,83,0
44,87,15,68,48,0
15,67,1,93,74,0
0,48,0,100,62,0
0,20,0,100,85,0
79,100,58,74,74,0
0,49,6,100,44,0
14,61,0,100,98,0
11,60,0,85,73,0
27,73,0,85,53,0
25,78,9,82,55,0
16,65,2,95,84,0
0,2,30,82,86,0
49,89,23,75,67,0
1,55,0,100,75,0
19,65,0,100,81,0
0,29,0,100,92,0
0,35,0,100,100,0
10,58,0,98,89,0
0,30,0,100,98,0
6,0,35,77,79,0
0,32,0,100,100,0
0,37,0,100,100,0
14,58,0,100,100,0
0,44,0,100,84,0
0,13,0,100,97,0
8,58,0,100,67,0
29,70,4,84,72,0
10,57,0,97,87,0
6,58,0,100,74,0
31,86,4,67,30,0
0,32,0,100,96,0
0,14,6,99,78,0
0,15,16,100,94,0
0,43,0,100,86,0
0,50,0,100,60,0
4,37,0,100,91,0
59,54,67,44,0,1
73,100,100,96,0,1
93,82,63,46,0,1
21,52,100,53,5,1
69,69,72,20,0,1
89,89,96,78,0,1
70,53,57,20,0,1
100,96,85,68,0,1
100,88,95,36,0,1
53,52,64,2,3,1
100,71,65,0,2,1
64,56,56,33,3,1
56,80,95,92,0,1
57,100,100,70,0,1
77,100,92,70,0,1
57,52,66,43,5,1
64,100,100,65,0,1
85,100,100,93,0,1
100,75,77,85,0,1
60,95,100,88,0,1
75,55,66,20,0,1
62,31,75,23,0,1
71,57,58,0,8,1
70,100,100,81,0,1
57,100,100,66,0,1
40,40,57,0,4,1
68,53,61,21,0,1
94,100,86,65,0,1
0,0,65,6,0,1
100,67,57,0,0,1
73,100,100,73,0,1
51,50,62,15,3,1
63,100,100,63,0,1
44,40,63,0,0,1
59,100,100,70,0,1
58,92,100,78,0,1
72,56,60,22,0,1
77,77,89,76,0,1
61,61,48,0,1,1
80,40,66,0,0,1
62,53,27,0,3,1
80,100,91,91,0,1
100,90,82,44,0,1
72,100,100,47,0,1
77,100,100,56,0,1
100,88,75,72,0,1
100,88,56,32,0,1
79,57,64,0,0,1
68,100,100,90,0,1
81,88,87,88,0,1
52,90,100,82,0,1
72,100,100,50,0,1
83,75,66,25,0,1
25,19,58,6,0,1
71,100,100,69,0,1
79,71,54,9,3,1
52,78,100,88,0,1
47,100,100,75,0,1
50,33,58,10,0,1
93,100,98,83,0,1
54,46,49,0,0,1
63,99,100,99,0,1
73,100,100,77,0,1
47,27,62,0,0,1
67,100,100,80,0,1
57,94,100,87,0,1
82,100,100,38,0,1
37,45,89,24,0,1
74,100,100,52,0,1
100,85,91,75,0,1
48,77,90,97,0,1
84,100,88,79,0,1
89,100,90,58,0,1
69,50,24,0,18,1
46,89,100,78,0,1
100,75,71,35,0,1
87,100,98,54,0,1
95,88,94,72,0,1
44,36,30,5,0,1
70,52,46,0,14,1
72,58,57,25,0,1
46,39,43,0,0,1
73,100,100,89,0,1
53,93,100,85,0,1
97,73,68,35,0,1
85,100,96,88,0,1
68,98,100,81,0,1
100,96,86,42,0,1
49,51,47,0,5,1
79,100,100,59,0,1
45,42,60,0,5,1
72,68,88,55,0,1
62,100,100,95,0,1
50,36,46,0,0,1
47,82,100,77,0,1
68,95,92,81,0,1
53,95,100,76,0,1
73,79,100,85,0,1
53,85,100,86,0,1
64,62,78,83,0,1
71,100,100,59,0,1
65,100,98,76,0,1
82,76,88,70,0,1
100,87,75,72,0,1
53,49,63,12,5,1
94,85,35,0,3,1
62,49,26,0,6,1
62,100,100,79,0,1
92,100,85,61,0,1
61,56,50,0,0,1
100,87,85,43,0,1
35,31,54,7,3,1
61,100,100,89,0,1
68,100,100,68,0,1
75,38,64,12,0,1
48,76,73,94,9,1
71,57,65,29,0,1
59,51,60,13,10,1
76,100,99,57,0,1
100,80,64,60,0,1
51,44,44,0,2,1
59,100,100,48,0,1
47,90,100,79,0,1
