@relation penbased

@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
99,8,0,23,88,79,100,0
91,0,12,17,96,79,95,0
60,32,84,0,79,0,56,0
47,13,67,0,96,0,82,0
39,30,81,8,74,0,61,0
86,0,7,5,91,66,100,0
35,28,74,2,89,12,73,0
100,3,0,24,88,86,92,0
89,0,4,8,88,67,97,0
65,0,37,0,100,37,100,0
80,4,37,0,100,26,91,0
81,0,32,0,100,29,94,0
64,0,50,0,100,22,44,0
91,0,25,0,100,20,99,0
65,3,44,0,100,26,96,0
37,37,77,12,77,0,78,0
64,33,0,36,100,22,85,0
60,1,49,0,100,1,90,0
20,44,92,23,70,0,52,0
25,39,84,8,75,12,59,0
44,31,86,4,67,23,30,0
63,16,65,0,84,0,57,0
63,0,41,0,100,25,89,0
64,21,71,0,67,13,28,0
60,11,60,0,85,1,73,0
72,0,31,0,100,37,100,0
61,13,61,0,98,13,86,0
64,0,43,0,100,13,76,0
74,0,34,0,100,10,73,0
66,0,43,0,100,0,89,0
70,0,37,0,100,30,73,0
23,52,91,21,74,0,65,0
39,22,68,5,89,14,68,0
74,0,28,0,100,26,80,0
67,0,40,0,100,21,87,0
99,0,2,30,82,88,86,0
51,9,54,0,100,27,95,0
43,33,86,9,74,0,46,0
36,42,83,15,80,0,73,0
71,0,32,0,100,39,98,0
33,40,84,15,72,0,60,0
74,1,35,0,100,46,100,0
92,0,15,5,97,61,96,0
95,27,0,60,53,100,72,0
66,15,60,0,96,2,92,0
73,0,28,0,100,40,95,0
100,0,3,27,89,88,90,0
68,0,39,0,100,20,100,0
76,0,25,0,100,26,80,0
30,36,73,10,86,18,71,0
36,40,86,12,79,0,67,0
55,19,67,0,79,0,39,0
0,87,100,50,41,2,46,0
70,14,64,0,83,0,59,0
76,1,24,0,100,0,58,0
49,2,51,0,100,18,100,0
61,0,32,0,100,37,100,0
78,0,29,0,100,21,89,0
72,0,36,0,100,19,74,0
92,0,2,22,95,88,97,0
66,11,52,0,100,11,85,0
37,23,74,4,100,23,71,0
56,21,62,0,97,25,82,0
60,8,62,0,92,0,55,0
95,0,10,9,100,43,100,0
72,0,28,0,100,37,97,0
48,2,52,0,100,9,83,0
54,42,86,0,76,0,62,0
72,0,26,0,100,36,99,0
76,0,32,1,100,36,84,0
53,1,55,0,100,18,75,0
38,19,60,1,100,32,79,0
14,56,99,24,63,0,56,0
8,41,77,31,67,11,20,0
85,0,28,0,100,32,92,0
36,33,83,0,85,0,80,0
41,14,70,14,100,19,62,0
30,27,71,13,96,24,65,0
2,81,100,60,40,0,0,0
34,24,69,10,100,13,86,0
74,0,34,0,100,14,75,0
68,6,41,0,100,42,94,0
68,0,11,0,100,43,100,0
59,1,38,0,100,36,100,0
69,0,25,1,100,67,100,0
51,5,69,4,85,11,39,0
100,0,8,4,100,14,69,0
66,0,35,0,100,25,86,0
78,0,2,6,88,63,80,0
61,26,65,0,92,0,79,0
64,0,26,0,100,49,100,0
46,20,70,12,87,10,43,0
50,4,57,0,100,0,92,0
70,0,25,0,100,42,100,0
100,9,13,0,100,0,68,0
67,0,34,0,100,28,100,0
82,0,15,0,100,50,82,0
49,13,70,0,93,0,63,0
63,0,48,0,100,18,62,0
55,2,48,0,100,6,98,0
6,55,88,25,79,0,84,0
17,45,80,14,86,16,83,0
75,0,22,0,100,37,99,0
48,8,65,5,99,5,64,0
58,8,58,0,100,14,78,0
66,9,58,0,97,0,81,0
60,0,47,0,100,17,85,0
100,16,0,27,93,53,89,0
69,1,33,0,100,52,75,0
77,0,25,0,100,28,100,0
31,30,67,1,96,39,73,0
76,0,42,0,100,8,100,0
55,0,37,0,100,39,95,0
44,39,83,0,83,0,71,0
62,0,42,0,100,19,81,0
67,29,72,0,80,0,65,0
0,78,100,56,42,0,20,0
7,44,87,15,68,20,48,0
68,0,39,0,100,30,93,0
46,22,70,0,90,5,90,0
31,31,78,15,87,6,67,0
67,0,53,0,95,7,62,0
0,66,100,31,59,9,59,0
56,8,58,0,100,17,67,0
84,18,0,13,95,52,95,0
65,1,46,0,100,0,84,0
46,6,53,0,100,25,83,0
28,54,87,28,66,0,48,0
75,0,25,3,100,48,88,0
73,10,55,0,96,0,91,0
35,42,78,0,73,8,70,0
63,22,63,0,95,0,74,0
79,0,38,0,100,17,74,0
87,0,7,13,99,71,100,0
42,23,68,0,93,21,76,0
60,11,71,4,56,0,11,0
62,13,57,0,99,15,100,0
34,26,69,9,97,14,87,0
47,16,74,12,76,2,33,0
57,5,52,0,100,20,87,0
75,0,25,0,100,23,93,0
58,27,100,50,0,3,8,0
43,13,67,0,100,5,76,0
35,28,72,8,96,16,75,0
66,0,41,0,100,19,77,0
97,5,0,37,95,82,100,0
67,8,54,0,98,5,86,0
54,13,63,0,100,13,80,0
39,30,80,5,70,7,50,0
16,38,79,8,76,0,84,0
44,25,77,9,76,8,53,0
43,36,86,11,68,0,42,0
69,0,35,0,100,17,72,0
68,24,69,0,74,0,19,0
71,0,33,0,100,24,100,0
41,7,62,0,95,0,83,0
77,10,0,2,82,77,100,0
38,21,71,1,87,5,71,0
65,0,35,0,100,37,100,0
74,0,31,0,100,16,86,0
50,8,69,13,73,13,25,0
70,0,44,0,100,19,89,0
60,2,51,0,100,25,72,0
62,0,41,0,100,8,89,0
8,63,100,34,54,0,38,0
89,0,3,15,94,68,97,0
37,32,80,5,82,0,76,0
51,2,51,0,100,23,84,0
34,35,84,19,65,11,24,0
20,49,93,18,67,0,57,0
56,2,46,0,100,21,100,0
67,0,40,0,100,15,75,0
34,31,77,17,72,3,51,0
36,37,89,21,73,0,43,0
61,18,50,0,100,45,100,0
70,0,45,0,100,18,66,0
60,3,50,0,100,15,90,0
93,0,22,4,100,34,92,0
64,10,50,0,100,25,96,0
68,0,40,0,100,1,88,0
92,0,21,5,100,39,100,0
67,0,2,0,97,43,88,0
32,32,77,1,79,6,65,0
52,14,63,0,100,16,84,0
100,0,8,31,86,88,96,0
50,7,66,0,86,3,57,0
25,66,100,8,68,0,78,0
73,0,16,0,91,65,96,0
40,9,64,6,100,2,86,0
53,24,69,0,91,0,79,0
46,29,75,15,65,0,40,0
22,43,90,13,75,12,61,0
47,31,84,0,71,3,52,0
86,0,26,0,100,5,93,0
68,0,9,0,97,48,95,0
70,1,49,0,100,0,100,0
70,0,19,0,100,45,97,0
48,22,75,0,87,5,58,0
39,39,90,20,53,10,43,0
37,19,76,3,99,7,73,0
37,18,56,0,100,42,100,0
64,1,43,0,100,20,84,0
56,49,80,0,83,23,91,0
100,24,0,46,57,91,75,0
67,0,30,0,95,64,93,0
77,20,13,0,94,0,78,0
68,0,24,0,100,55,94,0
99,0,9,0,100,7,90,0
52,10,63,0,100,7,80,0
41,24,69,7,85,3,71,0
100,25,0,39,77,95,83,0
81,0,2,0,100,36,73,0
51,22,69,0,90,0,80,0
47,20,66,0,91,12,78,0
62,1,50,0,100,2,80,0
27,42,92,13,63,0,62,0
47,21,71,8,82,0,66,0
74,7,48,0,100,0,82,0
59,15,66,0,98,0,75,0
52,14,61,0,100,14,98,0
82,0,17,4,100,54,66,0
27,49,93,19,64,0,59,0
58,20,56,0,100,40,100,0
10,65,95,30,72,0,61,0
81,0,21,3,98,61,73,0
71,0,30,0,100,46,100,0
57,4,61,0,95,16,72,0
75,12,0,5,89,61,100,0
82,0,10,0,100,47,82,0
77,0,30,0,100,26,100,0
4,43,78,24,92,17,78,0
81,0,19,0,100,24,74,0
78,0,18,4,91,72,92,0
50,15,100,36,36,0,0,0
100,19,0,36,67,83,67,0
70,1,40,0,100,26,81,0
27,38,81,12,78,10,57,0
100,34,4,59,44,85,61,0
58,0,38,0,100,36,100,0
60,3,42,0,100,30,100,0
47,18,66,0,91,0,83,0
100,5,0,32,85,85,97,0
80,0,25,0,100,29,95,0
62,5,47,0,99,0,100,0
42,11,65,5,97,9,69,0
57,0,41,0,100,35,97,0
21,45,85,10,75,7,71,0
63,0,36,0,100,29,100,0
76,0,18,0,100,23,75,0
25,46,85,19,73,0,66,0
65,0,46,0,100,21,88,0
39,30,80,15,74,0,53,0
15,40,83,22,70,15,50,0
55,27,73,0,85,0,53,0
4,55,89,24,72,18,39,0
49,22,72,3,83,0,66,0
71,0,28,0,100,24,96,0
86,46,10,72,29,88,55,0
35,16,69,8,93,14,75,0
55,14,64,0,94,3,91,0
82,0,8,13,100,73,100,0
18,63,100,33,45,18,16,0
91,0,7,2,92,63,100,0
100,17,0,28,81,88,88,0
80,0,31,0,100,6,100,0
66,11,66,0,79,31,30,0
66,0,43,0,100,12,86,0
37,38,90,4,72,0,62,0
63,0,30,0,100,47,90,0
72,0,24,0,100,49,89,0
28,43,87,23,75,0,57,0
28,33,74,16,77,1,68,0
44,16,84,12,75,0,44,0
82,0,24,0,100,40,88,0
70,0,6,0,97,77,100,0
87,8,0,21,75,89,79,0
0,60,89,35,71,0,63,0
46,0,51,0,100,12,77,0
88,0,15,0,100,38,100,0
22,46,99,17,72,7,66,0
33,28,69,15,85,4,84,0
73,0,28,0,100,28,81,0
77,0,30,0,100,26,88,0
61,6,53,0,100,6,90,0
54,0,47,0,100,26,79,0
71,0,33,0,100,28,88,0
69,0,39,0,100,17,100,0
34,46,89,20,78,0,55,0
30,55,97,23,74,0,54,0
0,58,85,42,70,0,59,0
82,0,32,0,100,53,100,0
41,31,76,16,70,14,38,0
86,43,7,73,31,78,61,0
70,0,24,0,100,49,100,0
61,0,38,0,100,32,89,0
10,51,85,29,72,0,58,0
59,25,70,0,78,0,68,0
32,34,78,4,79,0,71,0
100,0,8,0,92,8,8,0
70,0,29,0,100,36,85,0
44,20,66,0,89,13,77,0
52,14,75,3,73,0,33,0
38,26,67,6,92,21,65,0
76,0,16,0,100,31,83,0
88,0,2,10,100,51,77,0
68,0,42,0,100,20,75,0
61,2,37,0,100,55,100,0
44,33,80,9,64,32,20,0
56,13,51,0,100,34,98,0
77,0,23,0,100,54,100,0
60,14,60,0,96,19,73,0
58,12,62,0,97,18,53,0
18,40,81,28,81,0,54,0
56,12,63,0,100,1,79,0
59,18,63,0,96,0,72,0
92,46,11,69,34,88,62,0
75,0,12,3,86,76,91,0
76,0,24,0,100,23,60,0
16,56,100,29,59,0,55,0
69,0,22,0,100,39,95,0
65,0,51,0,100,14,44,0
67,3,41,0,100,0,74,0
100,17,0,41,68,91,74,0
62,2,40,0,100,37,100,0
65,0,33,0,100,41,96,0
59,0,45,0,100,11,88,0
54,35,100,58,21,0,0,0
94,0,20,7,100,54,100,0
59,16,64,0,94,0,90,0
47,21,73,2,78,14,54,0
42,11,61,9,100,14,70,0
80,0,31,0,100,27,100,0
74,5,51,0,98,0,96,0
79,0,12,0,100,38,93,0
53,1,57,0,98,7,72,0
14,38,77,16,82,9,74,0
50,35,78,0,85,0,88,0
76,0,30,0,100,30,100,0
81,0,14,7,97,62,86,0
67,0,40,0,100,3,67,0
51,0,37,0,100,31,92,0
0,1,0,57,100,36,7,0
69,0,30,0,100,36,98,0
72,0,34,0,100,31,83,0
65,0,29,0,100,42,86,0
77,0,22,0,100,33,91,0
100,0,12,13,100,34,88,0
80,0,22,0,100,24,93,0
51,17,64,0,91,4,87,0
51,27,76,0,84,0,69,0
28,26,72,24,97,7,71,0
30,18,58,6,100,43,100,0
59,0,39,0,100,30,100,0
74,0,12,9,100,79,93,0
66,20,61,0,93,9,76,0
60,0,21,0,100,63,100,0
69,0,31,0,100,29,100,0
50,12,58,0,100,11,100,0
55,7,61,25,61,24,44,0
18,37,77,13,80,21,61,0
48,10,53,0,100,31,100,0
100,10,0,24,100,45,81,0
80,7,50,0,99,0,77,0
42,9,65,17,100,10,58,0
60,17,62,0,96,21,86,0
63,0,49,0,100,5,82,0
93,0,10,19,94,86,94,0
100,0,15,1,100,1,89,0
60,0,48,0,100,16,71,0
26,49,86,18,86,17,77,0
52,26,100,43,13,0,11,0
18,33,73,19,98,14,83,0
75,0,34,0,100,18,100,0
67,0,36,0,100,32,100,0
85,0,22,0,100,31,76,0
100,1,11,0,100,0,54,0
59,9,61,0,100,5,73,0
69,0,6,0,97,85,100,0
92,5,38,0,98,0,60,0
90,24,56,0,90,0,21,0
77,17,63,0,83,0,52,0
64,22,63,0,90,5,100,0
71,13,59,0,81,0,67,0
42,25,71,3,86,5,69,0
39,49,92,18,62,0,42,0
71,0,41,0,100,11,100,0
54,24,71,0,91,0,77,0
69,0,36,0,100,42,100,0
59,10,62,0,87,0,75,0
80,0,22,1,100,62,92,0
0,77,100,43,55,0,52,0
60,0,35,0,100,44,91,0
55,22,76,5,61,11,7,0
48,25,73,0,85,0,84,0
64,0,41,0,100,12,85,0
52,18,69,6,72,4,49,0
83,0,18,0,100,34,88,0
62,22,71,0,78,17,41,0
64,4,46,0,100,18,86,0
74,0,31,0,100,49,95,0
75,0,26,0,100,42,100,0
42,16,65,2,95,3,84,0
47,9,63,7,100,0,73,0
91,0,15,1,100,45,100,0
73,10,54,0,95,5,84,0
65,7,44,0,100,28,96,0
69,0,24,0,100,31,98,0
75,0,6,0,100,38,74,0
61,4,54,0,100,16,71,0
62,15,62,0,96,8,78,0
71,0,33,0,100,44,95,0
30,29,70,4,84,17,72,0
36,21,65,6,100,25,81,0
69,0,27,0,100,24,91,0
38,31,82,11,76,0,58,0
55,22,71,0,82,1,33,0
36,32,75,19,81,0,62,0
14,70,100,26,65,0,64,0
43,21,67,8,100,21,68,0
69,0,30,0,100,11,83,0
58,9,58,0,100,20,87,0
70,0,34,0,100,16,86,0
45,26,73,1,88,23,52,0
24,54,99,38,48,0,4,0
90,2,0,10,88,73,100,0
58,16,63,0,94,17,89,0
58,9,47,0,100,38,95,0
26,35,77,12,96,19,80,0
32,35,80,14,71,13,40,0
36,25,71,4,90,10,76,0
62,12,53,0,100,32,97,0
61,19,63,0,86,0,86,0
78,0,15,0,100,44,83,0
35,35,77,7,77,0,76,0
17,58,99,20,69,0,60,0
68,20,53,0,100,33,96,0
64,0,36,0,100,19,95,0
0,62,95,40,60,11,17,0
41,34,87,3,70,7,49,0
35,32,87,22,61,9,19,0
74,1,44,0,100,21,70,0
33,34,79,17,81,0,68,0
45,21,81,0,88,0,67,0
66,0,49,0,100,0,70,0
75,0,26,0,100,36,100,0
55,22,77,0,62,5,36,0
59,0,47,0,100,19,98,0
83,0,23,1,100,44,98,0
14,40,78,27,90,0,84,0
66,0,40,0,100,7,88,0
79,0,33,0,100,27,97,0
67,0,38,0,100,17,84,0
59,8,54,0,100,0,100,0
57,22,72,0,78,7,48,0
43,22,73,12,94,11,58,0
88,0,11,17,99,85,96,0
56,0,37,0,100,18,70,0
36,43,91,20,65,10,41,0
44,33,79,0,82,0,66,0
57,22,68,0,83,12,57,0
90,0,22,0,100,26,94,0
30,39,100,59,19,23,21,0
85,0,5,14,100,79,100,0
46,12,67,15,90,0,41,0
65,0,18,0,100,49,100,0
68,0,36,0,100,21,63,0
74,2,63,0,71,0,20,0
87,10,0,8,100,22,100,0
71,67,24,87,8,82,36,0
20,40,83,23,87,11,53,0
43,10,61,3,100,1,83,0
65,4,53,0,100,9,83,0
18,39,78,18,90,17,75,0
42,19,67,1,93,3,89,0
49,14,74,15,62,1,26,0
68,0,42,0,100,13,83,0
21,44,89,22,58,1,31,0
39,26,77,10,84,0,63,0
18,45,83,27,67,0,47,0
73,0,36,0,100,26,76,0
69,0,32,0,100,43,100,0
54,0,49,6,100,7,44,0
94,16,0,19,99,67,100,0
45,17,66,2,88,2,78,0
84,0,25,0,100,27,97,0
26,57,100,34,42,1,26,0
86,0,24,0,100,34,97,0
16,39,82,17,89,26,65,0
67,0,20,0,100,50,88,0
58,14,67,0,91,16,55,0
53,17,67,0,91,5,86,0
75,0,31,0,100,28,90,0
43,37,87,12,74,0,60,0
25,35,76,0,80,5,88,0
40,26,73,10,82,1,73,0
75,5,50,0,100,4,88,0
57,0,51,0,100,8,86,0
98,9,0,21,100,69,100,0
81,0,12,11,100,77,99,0
61,6,47,0,100,27,100,0
19,33,71,18,93,15,85,0
52,11,60,0,100,11,92,0
67,0,33,0,100,32,100,0
49,14,58,0,100,27,100,0
62,0,41,0,100,17,92,0
70,0,33,0,100,43,91,0
59,0,43,0,100,26,68,0
44,35,83,11,72,0,52,0
90,0,13,0,100,10,9,0
58,7,59,0,92,8,69,0
99,0,16,7,100,48,100,0
86,0,52,0,39,21,7,0
65,0,41,0,100,33,99,0
66,0,34,0,100,33,98,0
81,14,71,23,77,0,0,0
53,14,70,0,91,10,59,0
84,0,17,0,100,36,100,0
41,12,54,1,100,31,91,0
54,12,62,0,100,26,78,0
61,0,45,0,100,19,67,0
100,0,9,18,100,36,92,0
36,26,74,3,85,14,66,0
79,0,9,0,100,9,92,0
45,36,82,7,81,0,62,0
92,36,0,62,52,100,66,0
100,33,0,56,54,100,67,0
47,15,68,0,99,0,90,0
98,0,30,1,100,27,85,0
67,4,52,0,100,10,89,0
71,0,40,0,100,18,86,0
41,8,65,11,99,7,67,0
73,0,45,0,100,9,88,0
48,17,58,3,100,23,73,0
25,46,100,49,44,34,22,0
50,3,58,0,94,0,84,0
60,40,79,0,81,0,87,0
77,0,3,0,100,46,96,0
8,60,92,31,65,0,51,0
62,0,44,0,100,4,84,0
60,0,38,0,100,51,100,0
71,0,40,0,100,16,80,0
68,0,27,0,100,51,100,0
48,33,75,0,87,6,95,0
58,0,35,0,100,48,100,0
90,49,11,74,35,100,57,0
81,0,17,8,100,41,94,0
100,0,18,1,100,3,89,0
28,37,81,23,65,0,45,0
47,20,83,22,49,13,17,0
75,0,25,9,100,16,71,0
35,16,62,1,100,25,94,0
79,0,9,0,100,15,80,0
56,0,41,0,100,34,98,0
62,0,65,14,42,41,37,0
95,0,30,0,100,24,98,0
58,29,78,0,82,0,65,0
55,14,66,0,90,0,66,0
63,0,15,0,99,47,100,0
35,8,60,12,100,13,80,0
57,16,64,0,98,14,73,0
50,47,86,0,74,0,76,0
86,0,27,0,100,46,100,0
70,98,100,100,33,0,0,0
31,47,89,10,76,13,62,0
76,62,22,75,18,71,55,0
35,35,77,17,89,0,84,0
48,19,61,0,100,29,83,0
73,0,33,0,100,44,98,0
25,42,89,17,73,0,62,0
88,0,25,0,100,35,94,0
51,2,53,0,100,7,99,0
53,8,60,0,100,7,78,0
79,0,26,0,100,22,73,0
64,0,50,0,100,19,60,0
73,1,41,0,100,21,94,0
46,12,53,0,100,34,92,0
42,16,67,12,99,0,70,0
34,44,95,19,69,0,51,0
100,15,0,30,83,75,88,0
79,14,0,18,88,83,85,0
65,4,49,0,100,5,95,0
49,15,66,1,91,0,68,0
41,31,82,0,77,3,58,0
44,33,75,2,74,12,48,0
62,12,47,0,100,42,99,0
46,18,58,0,100,32,96,0
35,0,57,0,100,30,100,0
83,0,2,0,100,45,98,0
46,6,57,0,100,30,66,0
75,0,20,0,100,19,82,0
65,5,52,0,95,12,66,0
55,13,60,0,100,0,82,0
40,36,77,1,82,0,86,0
83,0,13,0,100,16,81,0
78,0,11,0,94,45,88,0
58,19,65,0,98,16,93,0
25,46,87,11,69,0,61,0
30,51,94,0,63,0,43,0
37,31,74,10,80,0,72,0
75,0,42,0,100,1,94,0
100,23,0,22,100,23,73,0
45,26,73,7,85,0,70,0
38,31,74,13,71,11,39,0
46,9,46,0,100,39,97,0
42,17,68,0,96,17,93,0
56,12,60,0,91,0,60,0
74,0,21,0,100,33,100,0
44,36,82,3,86,0,63,0
62,7,61,0,80,7,36,0
31,71,100,24,66,0,63,0
33,27,75,10,88,0,82,0
53,7,64,0,100,7,69,0
49,15,74,10,68,1,36,0
27,33,77,21,91,0,73,0
26,42,90,19,75,0,55,0
49,10,61,0,95,4,83,0
86,0,9,15,95,76,99,0
64,0,44,0,100,15,88,0
41,23,75,0,78,0,64,0
33,39,85,11,74,0,66,0
59,0,62,0,76,12,28,0
76,0,10,10,98,79,90,0
47,24,74,0,82,0,65,0
86,6,23,0,100,0,88,0
55,36,80,0,77,0,67,0
36,32,82,12,66,0,60,0
73,0,29,0,100,33,79,0
25,41,89,18,75,14,58,0
70,0,35,0,100,31,93,0
61,0,50,0,100,23,64,0
67,7,56,0,91,0,61,0
28,27,77,14,88,6,70,0
60,0,62,0,96,10,49,0
44,29,72,0,85,0,92,0
99,0,19,17,97,65,100,0
27,35,74,5,76,2,76,0
31,42,100,43,30,30,28,0
100,0,3,24,93,87,97,0
57,0,41,0,100,7,87,0
20,51,95,28,55,0,52,0
49,32,79,0,81,0,66,0
78,0,29,0,100,24,96,0
25,57,100,22,54,4,39,0
49,29,100,54,0,6,21,0
97,0,2,24,89,85,100,0
93,0,0,27,89,91,89,0
47,9,66,0,100,39,60,0
52,16,66,0,90,5,78,0
56,2,41,0,100,40,100,0
28,34,77,13,78,0,76,0
84,0,13,0,100,33,85,0
83,0,26,0,100,36,100,0
43,34,87,20,57,0,24,0
58,13,57,0,100,29,83,0
42,18,73,7,93,0,67,0
65,0,52,9,82,38,25,0
65,0,35,0,100,30,100,0
43,25,78,9,82,13,55,0
66,5,55,0,100,6,84,0
66,0,33,0,100,33,100,0
50,3,57,10,100,0,59,0
65,1,46,0,100,15,92,0
80,0,2,0,92,61,100,0
50,25,76,0,83,10,52,0
71,0,62,0,73,8,20,0
42,23,70,3,82,22,54,0
78,7,51,0,100,29,55,0
64,6,60,0,100,0,78,0
58,10,60,0,94,0,74,0
61,10,58,0,98,7,89,0
30,26,70,16,96,7,87,0
100,12,0,41,73,94,67,0
26,49,92,13,73,8,60,0
84,0,18,0,100,13,69,0
53,4,48,0,100,26,100,0
40,22,58,0,100,44,89,0
70,0,33,0,100,18,70,0
78,0,24,0,100,29,92,0
89,0,14,0,96,54,93,0
49,26,58,0,100,44,100,0
31,32,89,9,78,2,66,0
59,9,51,0,100,21,94,0
74,0,19,6,100,79,98,0
40,30,83,10,65,7,28,0
50,6,56,0,100,24,68,0
69,0,29,0,100,46,92,0
67,2,42,0,100,25,85,0
65,0,28,0,100,44,89,0
62,9,57,0,98,8,85,0
90,4,42,0,100,0,73,0
69,1,45,0,100,15,76,0
15,52,92,15,72,0,62,0
37,38,78,11,73,0,62,0
69,0,37,0,100,23,85,0
58,4,52,0,100,10,86,0
27,37,79,18,89,0,80,0
92,0,9,12,88,70,90,0
61,4,57,0,96,11,57,0
90,0,14,4,100,46,99,0
69,1,43,0,100,29,96,0
30,55,90,30,65,0,40,0
42,16,70,3,92,0,73,0
71,0,36,0,100,17,83,0
63,0,33,0,100,48,100,0
84,0,11,0,100,64,96,0
58,14,59,0,100,24,76,0
92,1,0,10,84,68,99,0
64,2,40,0,100,30,81,0
33,25,75,22,96,0,71,0
72,6,54,0,88,2,64,0
89,0,37,0,100,6,97,0
100,23,0,29,69,89,90,0
100,18,0,35,77,94,88,0
73,0,20,0,95,66,90,0
40,39,83,17,70,0,64,0
83,0,14,0,100,12,100,0
74,0,21,0,100,43,100,0
31,40,81,18,82,0,75,0
60,8,64,0,89,0,83,0
75,13,53,0,100,0,88,0
47,5,50,0,100,35,75,0
80,0,19,0,100,57,93,0
61,10,53,0,100,19,87,0
50,11,66,0,96,9,69,0
80,2,33,0,100,38,100,0
68,11,49,0,100,42,72,0
2,0,11,69,100,40,0,0
99,19,0,25,81,78,93,0
85,0,29,4,100,38,100,0
84,16,52,0,99,6,94,0
25,52,93,30,62,42,22,0
73,0,25,0,100,55,100,0
27,38,84,10,75,9,60,0
97,0,23,3,100,32,89,0
27,36,84,17,77,10,44,0
40,15,71,11,96,7,67,0
98,0,9,22,100,51,94,0
100,0,18,11,100,44,98,0
77,11,56,0,99,34,45,0
35,15,54,0,100,45,100,0
35,57,100,24,47,1,31,0
74,0,35,0,100,32,100,0
47,13,74,8,79,25,26,0
60,12,60,0,100,0,90,0
61,0,49,0,100,2,86,0
68,4,48,0,100,23,76,0
79,0,32,0,100,21,97,0
40,19,65,0,100,24,81,0
49,9,61,0,94,4,83,0
50,13,70,0,91,13,56,0
62,11,63,0,89,0,57,0
62,0,41,0,100,20,100,0
63,6,50,0,100,25,86,0
90,0,19,0,100,44,100,0
56,9,61,0,95,10,68,0
11,49,87,28,62,16,20,0
38,0,61,9,100,28,65,0
54,20,68,0,99,26,75,0
48,22,66,0,91,16,76,0
25,50,93,17,72,0,67,0
60,10,55,0,100,23,81,0
52,17,69,0,85,0,69,0
32,24,67,14,100,28,71,0
89,0,23,0,100,47,91,0
34,30,81,1,87,16,68,0
63,4,52,0,100,16,87,0
63,0,32,0,100,30,85,0
0,79,100,58,74,27,74,0
50,0,46,0,100,15,76,0
35,29,69,7,85,12,73,0
40,28,78,14,71,0,64,0
49,0,57,0,100,39,69,0
2,68,100,35,38,0,22,0
70,11,56,0,95,15,77,0
25,40,79,25,87,0,80,0
4,72,100,29,62,0,66,0
78,0,14,6,99,56,78,0
68,0,32,0,100,47,85,0
65,0,35,0,100,21,75,0
78,0,29,0,100,3,91,0
14,66,100,47,45,0,0,0
30,41,83,9,70,0,51,0
41,11,52,10,100,29,82,0
55,10,60,0,97,0,83,0
76,0,35,0,100,4,95,0
0,63,100,59,52,2,12,0
58,5,55,0,100,17,68,0
60,0,46,0,100,29,69,0
53,33,79,0,82,0,74,0
