@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,13,15-17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,100,32,0,49,3,2
87,71,16,49,100,8,1
100,14,17,41,0,0,6
64,52,78,43,22,0,1
100,100,51,47,0,0,5
83,58,13,100,32,100,8
56,67,82,64,45,0,1
100,100,18,47,95,0,2
61,68,75,45,25,0,1
35,29,43,44,12,73,0
94,100,20,20,80,34,7
96,100,31,4,48,33,7
79,100,68,15,0,0,1
100,0,0,42,98,91,8
41,61,96,79,68,0,1
100,49,0,53,0,27,6
42,35,58,25,0,49,0
62,65,35,30,100,100,5
76,11,73,79,70,0,4
76,38,72,36,0,0,9
58,37,0,44,100,100,5
100,100,44,49,0,0,3
77,59,7,100,22,91,8
100,100,28,0,72,42,7
77,100,63,69,86,0,1
100,99,41,57,0,0,3
82,6,71,92,95,0,4
47,70,89,46,27,0,1
54,12,29,64,26,78,0
74,95,78,85,58,0,9
95,27,0,73,9,64,6
100,55,69,45,0,1,9
100,81,51,56,7,0,3
100,70,10,56,100,0,2
45,29,26,56,17,94,0
65,0,100,84,90,0,9
100,74,0,51,100,8,2
100,56,0,50,100,52,7
100,28,68,66,0,9,9
96,33,68,48,0,0,9
80,0,43,72,57,0,4
58,65,0,24,100,100,5
100,63,86,52,0,21,9
100,77,40,73,24,0,3
63,100,18,98,41,100,8
100,100,34,33,0,2,3
64,80,13,26,100,100,5
64,0,61,63,45,0,4
90,0,0,71,10,33,6
55,76,74,43,27,0,1
60,81,45,100,4,32,8
100,100,52,48,0,0,3
63,0,63,76,82,0,4
26,49,50,45,17,77,0
62,0,19,60,8,89,0
71,66,68,87,100,0,1
94,100,60,0,22,0,1
88,22,0,48,2,41,6
100,13,76,60,0,0,9
100,56,15,58,100,15,2
81,36,0,51,0,28,6
82,0,65,77,75,0,4
71,26,40,100,49,99,8
89,69,50,47,100,0,2
58,62,15,30,100,100,5
100,100,39,36,0,19,3
90,0,0,100,78,82,0
63,0,24,60,19,83,0
64,65,75,46,33,0,1
100,5,65,96,96,0,9
100,45,47,46,0,10,9
100,64,63,41,32,0,7
42,23,41,37,22,54,0
100,0,0,60,93,94,8
65,92,14,7,100,100,5
81,99,61,55,0,0,9
75,35,35,100,12,89,8
100,100,6,15,94,29,7
100,43,79,70,0,3,9
100,39,50,0,0,0,1
100,65,37,81,45,1,3
72,85,83,59,0,2,9
79,57,17,100,65,100,8
60,83,76,33,22,0,1
69,100,64,88,73,0,9
72,0,41,46,38,0,4
92,64,62,78,46,0,3
100,0,72,67,8,2,9
100,6,0,33,100,62,8
100,65,11,50,100,0,2
100,9,0,76,19,15,6
100,77,22,0,100,3,1
78,0,0,76,13,19,6
97,96,9,46,100,26,7
55,22,48,37,1,33,0
44,15,38,45,0,74,0
69,0,30,62,43,0,4
100,24,0,52,100,80,8
75,0,0,100,76,91,0
40,30,60,15,7,28,0
100,100,36,47,0,6,3
79,0,35,100,91,0,4
47,66,0,12,100,100,5
100,100,12,28,83,22,7
100,100,49,54,0,0,3
48,0,89,81,44,0,9
100,95,48,52,0,11,3
100,100,35,33,88,0,2
100,72,0,49,100,29,7
100,0,0,51,100,80,8
55,100,75,69,58,0,9
100,88,0,41,100,52,7
70,66,25,100,28,97,8
100,75,50,36,0,1,5
82,13,0,57,0,8,6
100,71,60,61,0,0,5
65,80,65,92,47,0,9
87,8,0,100,89,79,0
100,57,60,51,0,0,5
100,68,19,57,100,23,7
31,78,45,80,9,73,8
100,51,65,59,0,4,9
75,0,3,40,3,0,6
63,94,72,67,0,0,9
100,74,8,56,100,0,2
100,100,30,46,94,0,2
52,52,31,53,100,100,5
43,64,52,58,0,87,8
78,0,0,46,14,14,6
88,67,16,100,17,74,8
66,78,20,21,100,100,5
100,60,18,50,100,0,2
100,23,0,40,100,68,8
100,84,36,46,100,0,2
100,75,42,51,0,13,3
100,29,76,58,0,0,9
100,82,0,29,100,44,7
92,100,1,27,93,34,7
100,65,29,56,100,3,2
100,72,0,62,100,44,7
100,100,36,38,0,21,3
90,44,27,47,0,0,1
100,16,74,54,0,0,9
78,0,27,57,36,0,4
100,10,0,53,0,26,6
89,0,70,71,73,0,4
79,2,58,73,66,0,4
100,35,8,78,100,3,2
56,31,38,44,0,87,0
69,9,2,38,0,1,6
63,71,32,100,0,83,8
100,65,61,78,8,0,5
100,19,0,43,100,66,8
34,94,34,100,27,77,8
53,1,28,63,18,75,0
65,3,18,71,26,96,0
100,53,70,37,0,0,9
100,100,49,37,0,19,3
96,0,48,86,92,0,4
14,68,83,36,82,74,9
59,33,0,39,100,100,5
74,43,83,84,87,0,4
100,100,28,24,77,39,7
96,100,15,0,43,34,7
100,49,7,66,100,4,2
100,69,0,50,100,18,1
100,73,49,42,0,10,3
71,91,16,27,100,5,1
100,99,48,41,0,0,5
90,21,2,100,42,19,6
43,13,39,54,5,76,0
100,0,0,29,87,83,8
69,60,29,35,100,99,5
100,100,6,11,91,24,7
54,100,34,65,13,75,8
100,21,0,48,100,93,8
100,100,52,38,0,0,3
60,100,37,30,85,68,8
85,25,0,85,30,50,6
100,14,64,50,0,20,9
74,40,35,18,100,8,1
100,100,15,38,9,72,8
60,0,94,86,54,0,9
76,0,56,76,58,0,4
84,0,45,88,95,0,4
81,0,60,85,88,0,4
100,100,5,39,100,35,7
94,19,3,66,20,35,6
100,50,5,50,100,0,2
100,100,33,12,74,28,7
100,79,0,47,100,19,2
94,95,15,28,100,33,7
99,81,0,14,100,42,7
59,71,75,64,75,0,1
69,0,22,56,43,0,4
78,31,73,41,0,0,9
100,99,54,35,0,16,3
93,49,45,66,100,1,2
100,0,51,63,7,5,5
100,74,0,45,100,41,7
8,69,100,57,64,26,9
65,51,15,35,100,100,5
100,50,0,57,100,41,7
77,89,72,78,100,0,1
100,89,52,37,0,1,5
54,0,84,78,34,0,9
75,86,68,75,27,0,9
100,100,36,37,0,0,3
100,68,0,43,100,47,7
73,0,19,77,21,78,0
100,89,49,59,0,0,3
100,26,6,100,27,18,6
100,76,44,39,0,16,3
100,0,43,59,45,0,4
68,100,42,0,35,33,8
98,46,46,58,100,1,2
80,67,66,77,49,0,9
100,12,0,60,72,83,8
100,72,47,50,0,18,3
86,62,5,51,11,0,1
67,0,37,62,69,0,4
57,100,58,75,0,0,9
90,3,0,75,11,29,6
87,7,29,78,74,0,4
100,45,47,47,0,0,5
100,64,0,46,100,44,7
100,56,52,49,0,0,5
94,55,63,43,0,0,9
100,65,0,54,100,55,7
100,68,0,39,100,57,7
78,0,55,59,37,0,4
100,100,39,33,0,24,3
70,0,28,49,18,66,0
100,0,78,77,16,0,9
83,48,74,48,56,0,9
82,13,0,58,0,27,6
98,100,34,24,77,41,7
100,54,0,58,100,36,7
100,67,20,59,100,17,2
65,71,69,100,36,0,9
57,6,30,57,11,74,0
100,77,50,70,32,6,3
61,2,19,95,55,100,0
73,19,0,81,20,29,6
79,0,26,71,15,80,0
72,0,18,90,25,100,0
100,72,12,48,100,0,2
81,14,13,84,70,0,4
95,100,52,46,0,0,5
100,100,39,40,0,14,3
32,34,47,37,0,71,0
78,22,14,100,87,0,4
80,0,57,65,66,0,4
100,71,30,45,100,1,2
83,6,0,57,10,11,6
100,0,0,38,100,91,8
99,19,0,100,78,93,0
51,88,63,72,0,17,8
81,5,47,91,100,0,4
66,79,75,63,60,0,1
96,20,0,68,9,13,6
57,0,49,62,40,0,4
100,62,22,58,100,0,2
67,0,13,76,29,88,0
100,57,14,59,100,2,2
68,71,76,19,5,0,1
100,100,22,45,88,0,2
100,14,0,49,100,73,8
64,47,0,45,100,92,5
93,24,0,47,3,33,6
67,3,61,80,0,8,9
66,58,0,8,100,100,5
87,13,0,49,0,15,6
68,0,45,61,55,0,4
100,56,18,50,100,1,2
100,33,0,90,12,98,8
90,33,45,0,0,0,1
98,100,8,3,78,30,7
100,44,29,41,22,25,6
52,100,33,80,0,82,8
100,25,0,36,100,36,8
65,0,22,93,44,89,0
100,81,36,48,0,5,3
71,5,36,88,87,0,4
78,0,10,96,44,83,0
100,69,8,49,100,0,2
82,30,0,43,2,9,6
63,63,80,99,96,0,1
30,36,49,49,18,71,0
100,87,42,51,0,12,3
68,0,91,89,100,0,9
80,100,21,97,29,96,8
100,80,62,57,0,0,5
73,100,79,56,0,0,9
58,99,79,87,84,0,9
90,69,29,57,100,3,2
100,66,19,51,100,0,2
100,83,41,53,0,5,3
76,0,23,74,23,75,0
100,49,44,57,0,0,3
38,31,59,28,11,39,0
100,26,44,55,0,2,5
94,0,64,77,60,0,4
100,62,0,57,100,23,2
72,27,86,53,48,0,4
100,82,4,52,100,0,2
100,66,23,50,100,1,2
77,97,0,100,23,100,8
94,45,20,0,67,57,8
100,81,39,54,0,0,3
75,100,77,82,65,0,9
79,0,11,75,9,92,0
100,100,16,33,88,10,2
55,71,5,24,100,100,5
91,4,31,80,100,0,4
100,100,0,57,0,62,8
71,37,76,81,88,0,4
100,92,49,65,0,2,3
100,100,40,0,27,4,1
100,100,37,51,0,8,3
90,46,0,48,100,48,7
78,100,73,65,55,0,1
100,62,55,51,0,0,5
61,0,27,52,2,86,0
100,78,48,51,0,0,3
100,33,0,48,100,89,8
100,46,5,51,100,9,2
100,78,34,41,0,9,3
66,60,15,56,100,100,5
68,0,50,71,74,0,4
68,87,75,94,100,0,1
70,0,53,85,71,0,4
100,22,0,78,16,59,6
100,47,3,65,100,0,2
53,8,31,56,7,78,0
99,19,0,87,19,59,6
100,26,57,49,0,5,9
77,9,44,84,87,0,4
93,0,0,79,54,96,8
100,79,0,53,100,60,7
64,51,75,81,100,0,1
42,16,35,50,3,84,0
69,0,18,79,27,99,0
76,40,79,25,0,0,4
100,86,29,49,100,0,2
100,92,10,50,100,9,2
50,13,44,41,13,56,0
100,78,0,52,100,46,7
100,44,0,75,5,11,6
81,100,65,62,65,0,1
100,43,25,51,100,4,2
100,28,0,51,0,24,6
71,0,40,82,82,0,4
100,90,21,50,100,0,2
54,40,22,44,100,100,5
85,2,0,52,6,28,6
98,57,72,45,0,0,9
46,9,24,75,39,97,0
45,68,87,32,5,0,1
55,15,18,74,36,79,0
100,83,48,57,14,13,3
84,0,5,83,32,72,0
79,0,38,96,91,0,4
100,100,44,42,0,7,3
72,0,28,83,75,0,4
45,49,48,51,100,99,5
100,97,38,0,39,0,2
78,7,14,58,29,55,0
39,39,71,0,10,43,0
80,19,7,98,31,17,6
45,43,47,57,100,88,5
57,16,32,55,14,73,0
100,95,52,56,0,0,3
100,60,0,37,100,44,7
62,72,77,73,68,0,1
100,63,12,50,100,4,2
100,84,0,23,100,43,7
79,20,22,66,50,0,4
87,19,40,78,78,0,4
100,88,41,44,0,0,3
80,0,68,43,16,0,4
100,70,4,52,100,0,2
92,100,35,26,86,36,7
100,13,76,60,0,0,9
97,100,56,56,0,0,5
100,100,5,26,90,32,7
90,0,78,80,71,0,4
79,64,28,0,67,56,8
77,9,80,39,0,0,4
100,66,5,48,100,33,7
55,69,36,100,0,99,8
55,76,10,38,100,99,5
100,68,8,38,1,7,1
46,37,47,53,100,100,5
100,100,36,51,0,5,3
100,72,41,28,0,12,3
65,0,39,70,51,0,4
78,0,36,85,69,0,4
100,98,40,53,0,10,3
25,35,35,44,5,88,0
100,53,0,50,100,1,2
84,24,0,64,4,35,6
83,0,29,54,47,0,4
100,78,46,57,5,3,3
90,13,0,85,30,43,6
24,47,52,34,0,78,0
56,13,22,73,34,98,0
100,54,16,50,100,0,2
75,0,0,60,3,25,6
100,68,0,35,100,50,7
100,96,0,88,17,52,7
75,0,0,54,25,6,6
86,0,71,72,57,0,4
82,17,0,60,0,28,6
71,20,74,40,0,0,9
86,0,0,61,14,16,6
63,16,40,31,0,57,0
98,9,0,99,69,100,0
100,60,28,89,100,40,2
100,100,49,42,0,0,3
100,100,30,42,0,5,3
68,74,5,33,100,100,5
100,100,1,0,91,37,7
100,13,47,39,0,10,5
100,100,43,54,0,2,3
97,26,12,58,15,31,6
100,28,47,43,0,12,5
77,23,0,33,100,100,5
100,68,0,61,100,52,7
100,100,9,14,96,34,7
49,100,66,60,0,6,9
99,100,62,53,1,0,5
100,100,16,20,82,39,7
89,36,18,40,0,13,6
62,100,32,97,0,98,8
80,0,31,92,87,0,4
86,18,0,100,29,29,6
100,54,12,50,100,0,2
100,1,0,27,100,86,8
100,90,47,43,6,19,3
72,74,73,77,68,0,1
100,89,41,84,0,0,3
93,7,52,86,71,0,4
75,2,63,84,75,0,4
100,100,40,63,0,0,3
81,16,0,58,0,38,6
68,75,72,87,87,0,1
100,100,43,51,0,0,3
58,14,27,64,24,76,0
100,93,0,88,30,43,7
66,96,72,62,0,0,9
65,53,32,44,100,96,5
69,74,35,100,36,100,8
71,70,26,100,2,76,8
61,0,26,61,5,88,0
91,59,62,38,0,0,9
56,36,96,58,39,0,1
100,59,0,43,100,37,7
85,18,0,51,0,18,6
100,66,0,41,100,55,7
100,73,0,16,100,51,7
68,70,33,100,30,95,8
100,77,40,45,0,0,3
72,100,81,78,33,0,9
100,99,12,18,92,31,7
100,13,50,55,0,6,5
95,100,9,29,87,40,7
100,88,39,96,41,1,3
46,22,32,51,5,90,0
100,62,0,49,100,44,7
100,68,0,44,100,56,7
88,100,60,16,0,0,1
100,81,44,54,0,8,3
78,0,34,69,54,0,4
45,56,100,75,66,0,1
93,100,47,15,0,6,1
44,25,54,26,8,53,0
100,81,49,49,0,12,3
100,100,20,1,63,32,7
96,1,38,70,100,0,4
63,69,16,32,100,100,5
99,58,32,50,100,5,2
83,3,38,83,70,0,4
71,100,26,3,89,0,1
84,0,7,84,33,85,0
100,74,34,50,100,0,2
100,89,49,57,0,0,3
100,43,0,57,100,33,7
82,6,0,97,16,18,6
59,72,74,53,51,0,1
20,51,72,0,0,52,0
81,15,87,40,36,0,4
57,9,75,64,0,0,9
88,0,11,75,17,97,0
93,63,61,44,0,19,9
61,25,27,55,100,82,5
41,14,53,49,19,62,0
100,65,11,60,100,19,2
82,0,37,86,100,0,4
80,0,80,83,59,0,9
100,26,5,66,100,3,2
61,6,17,71,27,100,0
82,23,0,66,11,40,6
100,0,0,68,64,96,8
100,52,47,89,52,0,3
92,0,72,49,29,0,4
86,0,0,100,76,99,0
63,22,29,47,0,74,0
70,0,49,49,50,0,4
98,58,27,43,100,4,1
64,15,30,55,0,92,0
100,98,6,34,100,24,7
89,22,0,77,22,36,6
100,71,47,50,3,1,3
54,66,29,44,100,100,5
73,0,54,65,51,0,4
90,70,60,60,0,2,9
100,64,0,48,100,51,7
100,68,0,100,5,46,7
100,0,0,100,88,90,0
90,32,23,44,8,6,6
90,28,46,37,9,0,4
100,66,0,45,100,29,7
100,63,19,49,100,0,2
100,84,47,36,0,24,3
100,96,39,46,0,18,3
63,0,16,74,25,89,0
77,83,18,100,75,100,8
61,56,36,99,19,78,8
100,76,0,56,100,36,7
85,20,0,81,14,36,6
100,71,41,35,0,19,3
66,68,0,31,100,100,5
69,100,0,0,75,100,5
86,0,43,91,89,0,4
100,47,40,41,0,0,5
66,70,11,0,100,100,5
95,84,38,57,100,40,7
81,55,0,36,0,12,6
100,73,46,49,0,6,5
71,89,79,91,97,0,9
100,87,13,42,100,27,7
100,28,51,65,0,14,5
100,0,79,98,45,0,9
80,32,16,78,24,8,6
100,100,38,39,0,1,3
100,100,48,33,0,15,3
84,76,14,81,51,99,8
98,86,52,65,24,9,3
98,34,17,57,22,40,6
77,20,0,76,11,35,6
100,78,34,49,100,0,2
70,0,30,93,84,0,4
53,59,32,42,100,100,5
99,0,70,70,13,3,9
86,3,0,53,4,30,6
97,60,0,51,100,56,7
90,0,42,60,23,0,4
100,68,66,46,0,11,5
52,17,38,36,0,69,0
94,88,46,20,0,0,1
76,0,83,68,65,0,4
67,85,21,100,29,98,8
81,7,51,23,9,0,4
95,56,0,65,72,95,8
97,12,40,88,100,0,4
64,67,2,25,100,100,5
100,51,7,50,100,0,2
81,0,0,94,77,99,0
71,0,11,88,46,100,0
100,22,70,54,0,21,5
83,0,41,99,100,0,4
58,13,24,70,29,83,0
100,14,60,60,23,0,9
84,0,29,91,100,0,4
96,44,0,39,40,100,8
66,64,75,27,7,0,1
100,50,21,68,100,14,2
100,100,36,40,0,16,3
70,0,12,84,41,100,0
8,60,78,27,0,51,0
60,88,28,21,100,100,5
82,0,61,49,43,0,4
100,51,0,48,96,73,8
100,53,13,62,100,1,2
67,21,88,60,56,0,7
87,57,32,24,100,5,1
100,62,27,54,100,5,2
100,17,0,100,88,88,0
53,54,36,100,30,98,8
57,89,24,100,41,100,8
42,42,38,100,39,75,8
68,0,48,93,100,0,4
88,14,0,69,2,18,6
72,81,75,49,32,0,1
83,14,14,97,21,7,6
70,0,12,100,62,100,0
63,68,24,40,100,94,5
72,0,69,59,42,0,4
100,73,0,50,100,54,7
100,69,0,49,100,42,7
100,47,23,64,100,9,2
89,16,60,56,2,0,9
100,0,36,94,100,0,4
100,100,40,46,0,1,3
90,53,28,27,100,3,1
100,53,3,52,100,1,2
100,26,7,100,94,75,0
74,0,64,47,43,0,4
100,58,14,51,100,15,2
89,0,65,95,0,0,9
93,22,0,65,21,49,6
37,38,57,33,0,62,0
100,49,55,28,0,0,5
91,68,46,11,0,0,1
100,82,45,45,0,11,3
100,80,44,70,21,0,3
100,34,1,54,100,2,1
83,66,0,24,24,100,8
100,41,61,29,0,0,5
90,9,0,84,18,27,6
99,82,53,67,0,0,3
91,100,60,0,0,0,1
18,45,73,24,0,47,0
100,97,7,33,94,31,7
74,48,76,81,81,0,1
100,100,19,34,99,23,7
49,63,14,52,100,100,5
100,46,26,49,100,7,1
40,56,100,85,80,0,1
63,65,43,49,0,0,9
100,51,19,58,100,17,2
100,28,0,31,90,59,8
100,12,4,100,94,67,0
98,100,50,62,0,0,5
81,25,0,42,0,9,6
79,73,67,44,0,0,9
100,83,39,43,0,6,3
100,69,0,48,100,39,7
100,32,83,72,0,8,9
100,42,0,40,100,70,8
100,32,84,68,0,0,9
100,35,4,22,66,56,8
100,79,50,4,0,0,1
84,0,47,100,93,0,4
49,65,35,100,37,84,8
100,88,40,45,0,0,3
89,60,0,46,81,100,8
100,56,9,50,100,8,2
100,88,0,45,100,42,7
50,29,69,51,0,0,9
100,61,52,40,0,18,9
100,63,0,52,100,17,2
99,55,62,47,0,3,9
100,99,42,52,0,13,3
100,42,59,69,0,13,5
76,25,26,100,95,0,4
100,32,67,56,0,4,9
100,100,68,50,0,17,5
95,58,67,81,67,0,9
100,48,67,63,0,16,5
55,64,15,29,100,98,5
100,86,35,44,0,5,3
100,100,44,48,0,0,3
92,67,46,0,0,0,1
82,100,31,29,97,2,1
100,92,18,46,100,0,2
77,11,86,45,41,0,4
90,77,39,43,100,4,2
93,16,0,43,67,100,8
75,81,74,55,43,0,1
100,50,10,68,100,0,2
97,75,50,5,0,0,1
100,91,49,66,0,0,3
100,46,13,53,100,4,2
73,0,75,91,100,0,4
100,98,53,77,13,0,3
81,67,75,83,75,0,1
97,16,0,76,21,59,6
84,26,0,64,13,26,6
78,36,51,61,100,82,5
69,67,75,25,4,0,1
85,7,0,54,0,23,6
93,0,0,100,91,89,0
65,0,23,88,41,96,0
59,18,33,48,0,72,0
78,0,21,63,3,91,0
92,35,0,50,9,11,6
100,22,66,63,14,0,5
92,27,19,80,100,57,0
79,0,53,74,49,0,4
74,6,0,84,16,23,6
100,94,19,49,100,0,2
100,36,49,73,51,0,4
27,55,100,69,62,0,1
80,19,13,78,3,19,6
73,0,48,92,97,0,4
62,95,16,17,100,100,5
84,22,92,44,40,0,4
89,0,12,100,54,93,0
82,22,0,61,6,38,6
82,63,67,67,0,8,9
100,70,37,48,100,1,2
41,62,100,70,57,0,1
100,38,22,75,100,31,2
100,34,67,53,0,0,9
96,10,61,44,0,0,5
